SED_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
SED10075,0,0,0,8,14,17,12,19,8,78,0,0,3,11,6,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,27,0,3,6,46,96,133,164,40,11,494,0,0,0,30,37,10,12,3,0,96,4,7,19,23,14,5,12,0,3,85,0,0,0,15,17,9,8,4,0,52,0,0,0,6,25,40,26,19,4,118,0,0,3,7,8,0,3,0,0,17,0,18,18,130,152,204,174,136,53,878,86,201,222,512,317,337,303,193,69,2229,2664,5526,5242,9548,5190,4728,4010,2138,628,39683,0,0,0,0,0,0,0,0,0,0,2348,4933,4627,8455,3909,3315,2374,1278,507,31748,0,0,0,7,4,0,0,0,0,14,0,0,0,13,15,9,13,4,4,57,0,0,0,8,3,3,0,0,0,14,0,3,4,19,8,10,3,0,0,39,0,0,4,20,25,19,40,16,3,113
SED10076,0,0,0,0,0,5,3,3,3,19,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,23,0,0,0,0,4,8,5,4,0,11,0,0,0,0,0,0,0,0,0,8,0,16,7,11,17,19,23,3,4,101,3,0,0,7,7,3,0,0,0,27,0,0,0,8,4,7,16,13,3,50,0,0,0,4,0,0,0,0,0,12,4,9,3,45,46,57,134,76,23,399,94,216,251,512,373,459,469,328,140,2834,1833,4002,3371,6353,4075,5180,5413,2904,952,34086,0,0,0,0,0,0,0,0,0,0,1607,3503,2904,5553,3367,4263,3791,2078,921,27985,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,12,0,0,0,5,0,0,3,0,0,8,0,0,3,8,6,14,4,3,0,40,0,0,0,0,6,9,6,4,0,27
SED10077,0,0,0,3,3,8,11,11,3,35,0,23,60,300,129,172,94,40,25,852,5,10,39,210,10,23,13,3,0,316,3,7,27,140,14,6,4,0,0,200,0,0,0,0,4,9,6,0,0,22,0,0,3,42,30,26,11,5,0,115,6,17,10,46,14,9,8,3,0,116,5,13,81,292,190,183,60,37,8,876,0,0,0,3,0,0,0,3,3,10,0,0,3,6,0,3,0,0,0,12,13,46,118,503,200,201,165,109,59,1404,163,183,573,1172,322,249,163,113,64,2999,2537,4254,7737,17126,5229,4341,2731,1740,761,46455,0,0,6,8,0,0,0,0,0,8,2014,3336,3487,4278,1837,1272,736,528,426,17914,0,3,13,55,12,5,4,0,0,95,0,3,0,6,7,7,6,3,0,41,0,0,5,27,14,11,8,3,0,70,0,0,11,34,4,4,3,3,0,64,0,0,0,18,14,18,13,6,5,83
SED10078,0,0,0,5,7,12,4,9,0,45,0,0,5,26,10,11,4,3,0,73,0,3,12,64,4,8,3,0,0,86,0,9,30,226,31,20,7,0,0,322,0,0,0,5,8,12,7,7,3,42,0,0,4,56,21,16,15,6,0,117,3,14,22,89,44,10,13,4,3,198,12,31,130,321,168,221,98,34,18,1032,0,0,0,13,5,7,6,3,0,35,0,0,0,8,5,0,0,0,0,18,9,39,85,698,275,260,248,165,62,1837,126,211,301,1081,392,283,213,144,42,2799,2210,3928,4845,14466,5292,3974,2626,1694,665,39703,0,0,0,0,0,0,0,0,0,0,1869,3069,3032,7434,2911,1796,850,427,386,21780,0,6,14,90,14,5,0,0,0,135,0,0,0,4,5,3,3,3,3,20,0,0,0,12,13,8,3,4,0,43,0,8,3,60,13,11,3,4,0,108,3,0,0,33,20,12,21,3,0,91
SED10079,0,0,0,0,0,7,3,3,0,15,0,0,0,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,17,0,0,0,0,3,3,3,3,0,9,0,0,0,3,0,3,0,0,0,6,0,7,9,17,9,14,15,11,3,69,0,3,0,3,0,0,4,0,0,10,0,0,3,6,16,9,8,8,0,49,0,0,0,3,3,5,0,0,0,12,0,12,14,57,53,43,70,42,14,294,77,138,170,354,255,260,302,214,82,1855,2030,4417,4357,7101,4624,4785,4384,2563,767,35027,0,0,0,0,0,0,0,0,0,0,1772,3836,3729,6450,4110,4158,3700,2105,871,30732,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,5,3,0,0,0,0,12,0,3,3,22,13,6,3,0,0,48,0,0,0,5,8,3,8,0,0,28
SED10080,0,0,0,15,7,4,10,3,0,37,0,0,6,55,11,7,3,3,0,87,3,0,48,207,9,7,9,0,0,284,4,10,247,1652,91,15,9,0,0,2030,0,0,0,14,8,10,0,0,0,32,0,0,7,78,13,13,5,0,0,115,17,37,45,411,120,74,47,9,0,752,0,5,89,196,41,30,13,7,0,378,0,0,7,43,17,7,5,3,0,72,0,0,5,26,11,4,5,0,0,48,17,25,331,1781,233,157,168,99,38,2842,167,193,1360,4245,1043,687,437,194,85,8400,1522,1604,6747,26731,6165,4444,2996,1265,459,51935,0,0,0,6,0,0,0,0,0,6,1172,1201,1955,6893,1869,1764,1372,637,403,17256,0,0,4,14,0,0,0,0,0,24,0,0,0,15,3,8,0,0,0,25,0,0,3,14,0,0,5,0,0,17,0,3,26,135,24,15,10,0,0,204,0,0,3,61,10,4,10,4,0,95
SED10081,0,0,0,0,0,0,0,3,0,7,0,3,0,20,4,3,0,0,0,37,0,0,15,59,0,0,0,0,0,76,3,0,9,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,3,10,15,13,10,5,5,0,63,0,3,13,15,3,3,0,0,0,35,0,0,0,0,0,0,5,5,0,15,0,0,0,6,6,4,0,0,0,13,4,15,12,47,18,23,19,16,4,150,170,325,326,797,459,495,467,261,96,3394,2663,5356,4464,8802,4756,4920,4005,2163,657,37778,0,0,0,0,0,0,0,0,0,0,2257,4653,3819,7677,4217,4226,3389,2061,969,33272,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,3,3,3,0,35,0,0,0,0,0,0,0,0,0,6
SED10082,0,0,0,0,7,3,3,3,3,20,0,0,0,3,9,3,11,0,0,23,0,3,3,5,0,0,0,0,0,11,0,4,7,12,5,0,0,0,0,29,0,0,0,0,0,3,0,0,0,4,0,0,0,3,9,3,0,0,0,18,0,20,13,33,30,26,22,8,3,155,0,0,0,5,8,4,0,0,0,24,0,4,3,17,11,24,12,12,3,83,0,0,3,5,11,6,4,0,0,30,4,24,21,117,70,75,90,67,21,487,73,173,148,373,248,285,226,186,126,1836,2115,4925,4207,7502,4776,4648,4016,2194,927,35306,0,0,0,0,0,0,0,0,0,0,1838,4155,3580,6289,3860,3935,3066,1895,921,29545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,4,0,10,9,33,16,12,6,0,0,92,0,0,0,3,7,3,7,3,3,31
SED10083,0,0,0,0,0,3,3,0,0,9,0,0,0,8,3,5,3,3,0,25,0,0,0,3,0,0,0,0,0,7,0,4,8,5,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,6,0,12,9,30,20,12,14,3,0,104,0,4,0,10,3,5,0,0,0,25,0,0,0,11,9,13,17,6,0,59,0,0,0,7,5,0,0,0,0,17,3,12,24,101,77,64,90,54,20,444,85,219,213,500,318,297,249,163,109,2161,2210,4845,4376,8400,4595,4354,3585,1914,883,35158,0,0,0,3,0,0,0,0,0,4,1999,4128,3794,7175,3805,3765,2840,1754,1161,30419,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,22,11,12,5,0,0,57,0,0,0,6,8,8,3,3,0,27
SED10084,0,0,0,0,5,3,5,9,4,25,0,0,0,3,0,3,6,0,0,12,0,0,0,7,0,0,0,0,0,10,3,6,12,9,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,13,10,23,25,30,28,4,3,144,0,3,3,0,3,0,0,0,0,8,0,3,0,11,5,19,18,9,5,72,0,0,3,11,7,4,6,0,0,31,6,20,17,130,55,34,73,51,30,408,115,248,217,580,372,464,461,301,152,2905,2105,4365,3824,7415,4587,5117,4988,3021,1256,36679,0,0,0,0,0,0,0,0,0,0,1736,3766,3165,6219,3853,4398,3609,2309,1191,30253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,44,12,16,10,3,0,102,0,0,0,3,0,3,0,0,0,6
SED10085,0,0,0,0,0,4,0,0,0,5,0,0,0,17,3,3,0,0,0,21,0,0,0,9,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,7,6,16,8,5,6,4,0,61,0,4,3,26,3,0,0,0,0,44,0,0,0,0,4,7,5,0,3,25,0,0,4,14,10,3,0,0,0,35,0,16,8,59,36,33,31,20,9,208,143,345,285,759,484,543,403,207,61,3222,2526,5369,4591,8949,5379,5090,3794,1827,538,38066,0,0,0,0,0,0,0,0,0,0,2175,4665,3767,7442,4273,3899,2807,1640,761,31427,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,7,4,0,3,0,34,0,0,0,4,3,0,0,0,0,3
SED10086,0,0,0,10,10,8,0,10,0,33,0,3,4,26,8,7,4,4,0,51,0,0,0,17,8,4,4,0,0,35,0,4,9,14,3,0,4,0,0,41,0,0,0,8,3,0,5,0,0,17,0,0,0,23,12,5,6,4,0,55,20,79,63,226,82,58,29,11,3,566,0,0,8,17,13,5,3,0,0,57,0,0,0,44,13,3,3,3,0,68,0,0,5,11,18,20,5,6,0,60,22,75,245,1271,350,299,452,200,127,3053,165,261,329,1537,444,341,325,203,84,3697,2275,4246,3863,13674,4804,3687,3145,1595,738,38023,0,0,0,0,0,0,0,0,0,3,1883,3305,2659,6910,2490,1977,1521,858,496,22104,3,0,0,9,3,0,0,0,0,16,0,0,0,11,3,0,0,0,0,12,0,0,0,8,0,0,0,0,0,4,0,3,13,134,32,21,8,4,0,210,4,0,10,98,9,13,3,3,0,131
SED10087,0,0,0,0,0,3,3,3,0,15,3,13,10,52,11,0,0,0,0,90,0,0,3,20,3,0,0,0,0,24,0,4,4,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,9,14,6,7,0,0,47,0,0,3,23,3,0,0,0,0,32,0,0,0,4,0,0,9,0,0,13,0,6,7,12,11,11,3,0,0,41,3,41,55,164,53,40,40,21,16,422,122,231,349,651,393,399,319,223,82,2766,2658,5211,5409,9325,4655,4524,3364,1766,654,37562,0,3,9,14,0,3,0,0,0,25,2209,4637,4710,7876,3944,3924,2814,1766,890,32766,4,6,4,25,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,3,0,0,38,0,3,0,3,0,0,3,0,0,12
SED10088,0,0,0,28,22,29,13,13,3,108,0,4,3,16,5,3,8,0,0,36,0,3,8,9,0,9,5,0,0,34,3,4,23,29,11,7,0,0,0,81,0,0,3,4,3,3,0,0,0,13,0,0,0,8,12,7,3,0,0,37,3,35,35,54,51,41,19,7,3,242,0,3,8,39,14,25,3,0,0,89,0,0,3,38,20,8,7,5,3,87,0,0,0,19,13,11,4,0,0,44,18,79,100,704,278,174,132,76,26,1593,85,153,186,490,275,226,161,149,62,1787,2577,5564,4708,10312,5775,4188,2906,1871,738,38630,0,0,0,3,0,4,0,0,0,14,2234,4484,3332,6122,3256,2355,1921,1365,795,25858,0,0,3,13,0,0,0,0,0,17,0,0,0,21,13,20,4,0,0,61,0,0,0,11,3,0,0,0,0,9,0,16,9,85,43,17,9,0,0,183,0,0,3,22,10,8,10,6,3,59
SED10089,0,0,0,3,8,12,12,10,3,46,3,10,13,39,19,10,3,3,0,89,0,3,8,27,0,0,0,0,0,39,0,10,13,20,0,0,0,0,0,35,0,0,3,11,34,59,59,29,0,191,0,0,0,4,0,0,3,0,0,11,3,16,17,33,11,12,7,3,0,96,3,10,23,34,8,9,0,0,3,102,0,0,0,4,7,4,6,9,0,34,0,4,17,26,3,0,0,0,0,47,20,93,149,322,82,70,55,43,16,842,59,124,212,434,211,208,181,118,76,1630,2678,4920,6526,10654,4646,4319,3336,1730,748,39568,20,18,24,31,5,0,0,0,0,101,2273,4130,5092,8304,3970,3768,2772,1833,1122,33263,3,7,4,40,5,0,0,0,0,62,0,0,3,12,16,7,8,3,0,44,0,0,3,3,0,3,0,0,0,16,0,8,10,31,13,6,0,0,0,70,0,0,3,7,0,3,0,0,0,17
SED10090,0,0,0,6,12,7,0,5,0,29,0,0,6,34,19,11,6,3,3,79,9,18,41,242,19,34,35,10,0,407,3,10,15,108,14,8,0,0,0,168,0,0,0,3,5,7,3,9,3,32,0,3,0,15,14,11,6,11,0,56,38,88,39,113,77,38,24,13,3,427,0,3,17,63,33,18,13,3,0,144,0,0,3,20,11,13,4,3,0,56,0,0,0,10,5,7,3,0,0,28,27,70,77,556,153,128,142,89,51,1286,136,184,204,731,282,233,181,98,62,2105,2928,5298,4402,13003,5495,4055,3016,1451,673,40319,0,0,0,3,3,0,0,0,0,9,2375,3835,2719,5773,2699,2106,1593,880,675,22660,0,0,3,21,3,0,0,0,0,32,0,0,0,0,4,3,0,4,0,9,0,0,0,12,0,0,0,0,0,14,3,12,9,64,27,16,15,0,5,154,0,0,0,22,8,8,4,4,0,47
SED10091,0,0,0,0,12,5,10,3,0,29,0,3,0,4,0,3,7,3,0,15,0,0,0,8,0,0,4,0,0,12,0,3,3,3,5,3,0,0,0,17,0,0,0,3,9,5,4,0,0,22,0,0,0,3,0,4,0,0,0,6,3,8,11,16,21,11,17,9,0,93,0,0,0,11,7,7,4,0,0,26,0,0,0,4,9,12,17,3,0,46,0,0,0,5,7,8,3,0,0,21,5,4,12,82,86,92,97,71,22,478,124,244,203,556,356,339,318,188,64,2395,2376,5397,4468,8225,4928,4561,3913,2040,603,36510,0,0,0,0,0,0,0,0,0,0,2033,4734,4066,7188,3961,3532,2699,1441,674,30322,0,0,3,3,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,6,0,0,0,7,0,0,0,0,0,11,0,3,0,18,16,14,3,8,0,66,0,0,0,14,16,6,6,0,0,39
SED10092,0,0,3,22,23,34,31,37,4,150,0,6,22,31,6,10,4,0,0,81,0,0,8,16,3,0,0,0,0,28,0,21,34,56,9,4,0,0,0,117,0,0,19,84,218,257,329,157,35,1111,0,4,4,42,62,23,21,15,3,186,0,9,26,42,16,9,19,3,0,132,3,9,47,67,37,57,16,6,0,249,0,0,0,5,17,19,12,4,6,69,0,3,3,14,0,0,0,0,0,22,51,142,183,469,256,246,226,163,61,1800,130,219,387,793,433,423,371,274,95,3125,2247,4386,6706,11340,5174,4790,3675,2316,822,41460,0,0,0,0,3,0,0,0,0,7,1927,3435,4901,7342,3195,2809,1751,1194,666,27220,0,3,6,12,3,0,0,0,0,24,0,3,3,28,19,23,15,10,0,102,0,0,0,8,3,0,0,0,0,11,0,3,7,35,18,10,3,0,0,87,0,0,0,16,25,26,35,18,3,128
SED10093,0,0,0,0,4,3,0,6,0,14,0,0,0,7,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,9,4,12,3,5,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,4,26,13,24,16,3,0,94,0,0,0,13,12,0,0,0,0,29,0,0,0,3,14,11,11,8,3,51,0,3,3,15,6,10,4,0,0,47,0,16,15,120,95,88,96,72,16,517,103,232,264,548,358,369,372,264,144,2657,2477,5434,4839,8647,4895,4396,3672,2190,837,37404,0,0,3,0,0,3,0,0,0,6,2263,4697,4354,7675,3790,3439,2820,1722,879,31643,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,14,5,0,0,0,0,14,0,3,7,17,7,7,3,0,0,45,0,0,0,9,11,12,6,6,3,37
SED19494,0,0,0,3,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,9,28,0,0,0,0,0,35,0,0,3,15,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,3,0,0,0,14,5,0,19,10,0,7,8,3,0,44,0,0,10,9,11,10,0,0,0,38,0,0,7,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,4,8,26,99,38,33,20,5,0,235,15,28,173,604,222,172,121,35,8,1379,188,202,1031,2882,1148,986,719,162,32,7351,0,0,0,0,0,0,0,0,0,0,110,139,407,848,383,470,287,59,27,2726,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,11,3,0,0,0,0,24,0,0,0,9,3,0,3,0,0,12
SED19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,11,10,7,12,27,25,22,48,16,3,171,0,0,0,0,0,0,0,0,0,0,3,11,8,24,12,21,22,15,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
