SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10063,14,3,0,3,0,0,0,6,0,78,0,108,6,3,0,3,0,3,0,3,0,50,0,69,3,0,0,0,0,4,0,10,3,25,0,50,3,0,0,0,0,3,0,8,0,10,0,24,13,8,0,11,0,18,0,29,0,306,6,386,0,10,0,9,0,20,0,66,8,90,0,198,27,23,3,23,3,59,7,86,10,849,15,1100,25,33,4,40,3,110,4,84,12,300,3,610,49,57,11,124,8,118,12,91,9,334,0,811,144,55,10,190,13,91,7,39,15,188,0,743,112,23,7,119,11,66,3,29,5,57,0,428,188,25,7,123,11,64,0,26,6,63,0,519,381,45,9,175,19,87,6,31,10,71,4,852,252,10,3,113,19,29,4,15,4,21,6,484,166,11,3,61,6,22,4,5,3,18,0,293,86,6,0,29,3,16,0,7,0,6,0,156,163,11,3,88,3,28,3,12
SED10064,7,0,0,0,0,3,0,3,0,86,4,103,4,3,0,0,0,4,0,17,0,67,0,93,3,3,0,4,0,4,0,10,3,39,0,58,0,3,0,0,0,0,0,13,0,29,4,52,14,17,3,5,0,7,0,38,8,411,3,505,12,13,0,11,0,14,0,83,12,180,0,327,28,67,7,27,0,64,3,132,19,1564,25,1929,36,52,9,58,5,99,13,163,16,484,7,934,47,94,7,122,9,104,11,116,17,466,3,999,102,84,11,165,14,91,18,81,20,287,5,880,78,42,4,114,14,72,11,33,5,78,0,448,119,28,10,112,7,52,11,24,5,94,3,460,192,36,12,160,14,66,8,28,4,73,3,601,112,17,7,83,8,30,0,3,3,29,0,298,56,7,3,32,4,4,5,8,0,10,0,134,29,0,3,13,7,19,0,0,0,5,0,76,63,10,3,27,10,14,0,6
SED10065,0,0,0,0,0,7,0,0,4,383,6,395,0,3,0,0,0,0,0,7,0,93,0,102,0,0,0,3,0,0,0,17,0,51,0,73,0,0,0,0,0,4,0,18,0,28,0,52,0,14,0,0,0,8,0,45,6,273,0,344,0,11,0,3,3,21,0,50,7,95,0,190,7,29,5,11,0,65,4,58,8,492,8,688,6,44,0,23,0,139,3,49,9,159,3,430,27,85,3,107,3,182,4,57,14,198,4,687,94,43,7,153,8,193,11,37,9,128,3,689,113,31,3,131,3,169,3,31,4,50,0,546,213,34,3,119,13,118,3,19,4,47,3,571,609,27,6,192,16,181,6,30,4,57,0,1133,513,16,5,126,23,53,9,12,3,19,0,776,366,11,9,61,17,22,3,3,0,11,0,502,230,6,0,24,3,41,0,5,0,11,0,316,294,4,3,60,8,38,3,7
SED10066,0,0,0,0,0,3,0,0,0,93,0,101,0,0,0,0,0,0,0,3,0,32,0,34,0,0,0,0,0,3,0,5,0,31,0,42,0,0,0,0,0,0,0,4,0,27,0,28,0,8,0,0,0,0,0,15,0,191,5,221,0,3,0,3,0,16,3,30,3,65,0,130,0,11,3,3,0,32,5,61,3,685,8,819,3,26,0,14,0,90,3,55,4,275,3,481,25,30,0,75,7,135,3,62,10,304,7,660,71,35,3,121,10,93,3,38,12,204,3,602,81,12,6,115,8,98,3,23,11,59,3,418,179,18,3,92,9,87,0,20,4,51,0,460,540,32,9,173,32,121,10,35,13,76,4,1035,371,11,0,139,21,45,3,6,4,26,0,625,227,6,3,58,8,8,0,0,0,11,0,330,132,0,0,17,4,18,0,4,0,0,0,181,157,10,3,42,13,28,5,7
SED10067,3,0,0,5,0,0,0,3,0,80,3,89,0,0,0,0,0,0,0,8,0,42,0,49,0,3,0,0,0,3,0,4,0,24,0,42,0,0,0,0,0,0,0,9,0,15,0,25,3,4,0,0,0,0,0,21,0,158,0,191,0,3,0,8,0,5,0,25,0,61,0,101,4,17,0,3,0,18,3,52,7,361,6,479,3,33,0,11,0,24,0,70,3,265,0,419,17,55,0,50,4,44,3,85,3,409,0,672,39,52,8,75,11,46,5,69,9,266,0,580,35,35,0,81,7,51,7,48,3,122,4,393,95,25,0,91,7,46,5,42,0,133,3,460,273,42,3,179,9,89,5,73,7,183,0,866,246,30,9,161,6,46,3,38,9,110,0,653,184,23,3,69,4,22,0,21,0,56,3,387,155,5,5,33,5,62,0,14,0,53,0,335,345,60,8,192,16,92,7,75
SED10068,0,0,0,0,0,4,0,4,3,92,0,112,0,3,0,0,0,0,0,4,0,58,0,75,0,4,0,0,0,0,0,16,3,40,0,62,0,0,0,0,0,3,0,10,0,30,0,41,0,6,0,0,0,12,7,32,3,461,3,524,0,11,0,9,3,22,0,61,10,208,3,329,16,43,0,22,3,31,0,119,11,1792,24,2068,18,63,0,27,3,77,3,135,6,726,7,1070,51,80,3,93,4,78,8,107,11,798,3,1237,108,68,5,187,10,75,14,75,4,469,6,1028,77,30,3,99,6,43,7,38,9,137,3,460,131,26,11,125,6,46,0,31,0,145,0,524,260,37,3,163,14,90,9,34,11,162,3,783,197,24,3,120,8,25,8,16,0,67,0,468,97,13,3,45,11,12,0,9,0,24,0,218,64,0,0,22,5,20,0,4,8,9,0,140,117,12,6,61,4,20,0,10
SED10069,3,0,0,0,0,0,0,0,0,90,0,94,0,0,0,0,0,0,0,9,0,68,0,76,0,0,0,0,0,3,0,8,0,39,0,56,0,0,0,0,0,0,0,3,0,18,0,28,0,13,0,5,0,5,3,33,0,390,11,469,0,12,0,0,0,16,0,53,3,161,0,253,12,29,0,11,0,27,0,84,13,1311,15,1499,10,43,0,27,5,75,3,98,16,560,8,834,21,72,0,79,11,119,11,95,6,620,3,1047,69,53,8,142,4,80,5,71,18,409,12,865,68,22,3,115,9,83,5,41,7,119,3,467,112,25,5,112,7,68,3,30,9,115,4,489,267,32,6,168,17,109,12,31,11,163,3,813,193,11,5,127,20,30,8,12,0,48,0,452,96,4,9,67,14,14,0,0,6,21,0,230,56,0,0,17,3,30,3,5,4,6,0,123,72,9,0,62,5,23,4,16
SED10070,3,0,0,4,0,0,0,3,3,209,4,229,0,0,0,0,0,0,0,7,0,55,3,65,0,0,0,0,0,0,0,11,4,31,0,46,0,0,0,0,0,0,0,8,0,23,0,32,3,3,0,0,0,5,0,24,3,347,0,389,0,6,0,3,0,12,0,32,3,101,0,166,3,10,3,0,0,44,0,59,6,793,6,939,6,22,0,15,0,109,3,47,5,257,3,462,15,26,3,48,3,127,3,54,10,229,9,529,56,31,0,92,10,100,3,28,3,130,0,457,70,11,3,82,4,77,3,15,0,36,0,308,103,11,4,63,10,61,0,15,4,35,3,307,314,18,3,100,12,67,11,25,3,49,0,601,249,6,3,71,8,17,0,8,3,21,0,388,154,5,3,29,3,5,0,0,0,8,0,212,77,0,0,9,3,11,0,0,0,3,3,108,85,0,0,16,5,15,0,0
SED10071,0,3,0,0,0,3,0,0,0,246,3,258,3,3,0,0,0,0,0,0,0,38,0,44,0,0,0,0,0,0,0,10,3,22,0,35,0,0,0,0,0,4,0,12,0,18,0,28,0,0,0,0,0,4,0,21,0,139,0,166,0,6,0,3,0,10,0,24,0,59,3,108,3,11,0,10,0,43,0,45,7,362,4,485,7,19,0,13,0,61,0,38,3,113,0,259,9,20,0,47,3,98,0,50,3,158,0,386,41,28,3,66,3,94,6,18,6,94,0,361,57,11,0,80,6,62,0,11,7,24,0,264,114,16,8,78,10,56,0,12,3,26,0,327,453,27,9,158,15,121,11,16,8,28,0,838,409,8,3,128,19,38,3,3,0,11,0,628,300,4,8,55,13,15,3,5,4,10,0,412,198,3,4,25,12,30,3,4,3,3,0,278,279,5,3,52,6,28,0,4
SED10072,3,0,0,0,0,0,0,0,0,248,3,267,0,4,0,0,0,0,0,7,0,78,0,95,0,0,0,0,0,0,0,22,0,43,0,70,0,0,0,0,0,3,0,31,0,30,0,58,0,10,0,0,0,11,0,39,3,326,4,395,3,10,0,0,0,15,0,52,3,66,3,165,5,37,0,11,0,59,0,72,3,738,8,938,10,58,0,25,0,107,5,71,5,224,0,511,32,98,10,86,4,149,7,69,5,230,9,708,100,82,4,168,12,120,4,55,4,135,0,678,105,47,9,142,0,70,0,23,14,42,5,447,190,24,12,128,16,69,4,28,0,62,0,535,554,37,12,191,29,126,8,35,10,79,3,1084,420,16,4,115,24,39,0,7,0,27,0,662,305,6,7,49,15,27,4,0,3,19,0,440,206,4,0,31,6,41,3,0,0,8,0,305,340,14,3,67,14,22,0,14
SED10073,4,0,0,0,0,0,0,0,0,385,0,398,0,4,0,0,0,0,0,10,0,122,0,132,0,4,0,0,0,4,0,40,0,67,0,116,0,0,0,0,0,3,0,14,0,31,0,44,0,6,5,3,0,5,0,44,0,274,4,338,3,10,0,4,0,31,3,55,7,90,0,199,4,32,0,8,0,58,0,56,3,542,0,704,5,35,0,27,3,106,5,79,6,210,0,484,28,58,0,84,5,154,9,55,10,259,10,665,79,49,0,141,10,144,3,41,18,177,0,667,98,31,3,121,10,122,7,31,8,66,0,499,179,20,0,116,9,107,3,30,11,73,0,551,553,39,7,210,22,182,3,36,7,104,3,1164,511,18,8,155,22,75,0,18,5,31,0,847,343,9,3,69,11,26,0,11,4,25,0,501,265,8,3,21,10,68,0,5,3,9,0,390,411,20,13,71,13,53,3,14
SED10074,0,0,0,0,0,0,0,0,0,224,0,226,0,0,0,0,0,0,0,8,6,52,3,70,0,0,0,0,0,4,0,10,0,33,5,49,0,0,0,0,0,0,0,11,0,22,0,43,0,10,0,0,0,4,0,29,8,247,3,298,0,8,0,0,0,12,0,47,0,103,3,178,0,21,0,5,0,46,0,40,7,662,9,790,5,30,0,21,0,86,0,52,11,291,4,503,20,41,0,65,6,137,3,46,15,327,4,666,62,43,7,94,3,117,6,45,3,167,3,545,80,24,4,82,8,108,3,28,3,59,0,399,137,18,0,80,4,84,8,18,4,56,0,410,417,27,11,147,15,160,6,21,12,71,0,878,363,9,4,101,12,46,4,6,3,18,4,574,300,9,5,47,6,19,0,8,5,13,0,406,181,0,0,23,5,34,3,3,0,3,0,257,240,6,3,50,10,32,0,8
SED10075,0,0,0,0,0,0,0,0,0,112,3,113,0,0,0,0,0,3,0,3,0,58,0,70,0,0,0,0,0,3,0,5,0,30,0,49,0,0,0,0,0,3,0,9,0,24,0,36,0,3,0,3,0,3,0,23,4,357,3,398,0,6,0,3,0,16,0,45,0,171,3,250,3,13,3,7,0,30,0,87,9,1410,26,1597,3,30,0,20,7,67,0,94,7,438,9,669,31,38,7,57,5,125,12,71,12,472,7,833,77,56,3,116,13,104,4,49,11,282,3,722,81,9,0,98,6,108,3,33,10,69,3,432,110,27,5,115,12,66,3,21,13,69,0,443,345,24,7,196,25,107,5,24,5,65,4,811,231,5,5,111,21,26,3,13,4,22,0,441,140,3,3,52,3,7,0,0,0,5,0,227,59,0,0,17,4,17,0,0,3,9,0,115,81,8,0,33,11,20,0,7
SED10076,3,0,0,0,0,4,0,0,0,124,3,138,0,0,0,0,0,0,0,7,3,71,3,83,0,0,0,0,0,0,0,13,0,48,0,62,0,0,0,0,0,0,0,10,0,44,0,62,4,8,0,3,0,6,3,43,8,512,12,604,3,8,0,9,0,19,3,74,6,197,0,326,14,51,4,13,0,28,0,126,15,1772,25,2051,18,50,8,44,0,80,6,115,13,617,10,965,38,76,3,97,3,101,14,98,16,637,6,1093,86,79,10,157,3,89,3,55,16,441,3,937,65,17,4,101,3,56,4,29,11,130,4,434,108,25,5,103,8,30,7,13,3,116,0,414,195,24,11,144,14,61,8,36,11,122,8,635,129,16,0,74,5,32,0,15,4,45,0,326,74,14,0,35,8,12,3,6,4,13,0,175,38,0,0,6,3,16,0,7,0,15,0,81,53,6,4,33,0,8,0,10
SED10077,0,0,0,0,0,3,3,0,0,376,3,387,0,0,0,0,0,0,0,12,0,88,0,111,0,3,0,0,0,0,0,30,3,47,0,86,0,0,0,0,0,0,0,25,0,26,0,57,0,11,0,0,0,9,0,52,4,238,3,317,0,16,0,3,0,39,0,75,0,83,0,228,5,59,4,8,0,67,3,67,4,527,7,749,4,54,3,29,3,101,0,62,9,185,0,451,26,86,8,100,3,161,3,77,7,170,0,646,83,58,0,155,3,110,3,55,3,103,5,583,111,35,0,130,6,96,9,27,4,45,4,473,154,28,4,107,11,68,5,10,3,51,0,451,440,28,7,157,18,145,3,26,7,59,3,903,374,25,4,93,11,56,9,15,0,30,0,619,262,14,6,60,7,18,0,7,0,23,0,395,186,6,3,27,6,27,3,4,0,8,0,267,299,20,6,67,17,37,0,11
SED10078,0,0,0,0,0,0,0,3,0,159,0,166,0,0,0,0,0,0,0,4,0,63,0,75,0,0,0,0,0,0,3,3,7,22,0,41,0,0,0,0,0,0,0,10,0,10,0,19,0,6,0,0,0,8,0,18,3,206,4,250,0,9,0,3,0,22,0,35,4,59,0,131,3,41,0,7,0,45,3,43,3,497,10,650,3,51,5,27,0,65,3,49,3,158,0,375,14,87,3,86,3,120,4,43,9,163,6,540,82,65,4,153,12,83,5,30,10,101,3,542,89,33,0,132,6,77,3,20,3,37,0,400,158,19,8,107,9,76,3,20,0,40,0,448,543,45,4,233,25,125,7,27,7,37,5,1043,515,8,8,143,17,42,5,18,3,27,0,788,411,9,4,81,11,27,0,6,3,14,0,573,292,8,3,24,0,38,0,7,0,6,0,383,530,7,5,97,27,52,0,14
SED10079,0,0,0,0,0,0,0,3,0,99,0,102,0,0,0,0,0,0,0,3,0,41,0,50,0,0,0,0,0,0,0,9,0,37,0,48,0,0,0,0,0,0,0,10,0,35,0,54,3,4,0,3,0,0,0,15,3,392,6,432,0,5,0,3,0,10,0,52,4,152,0,235,0,29,4,17,0,29,0,91,8,1548,14,1739,5,22,0,23,3,87,3,101,16,486,10,759,12,38,0,61,4,106,3,103,26,576,5,944,78,48,3,120,3,77,5,67,9,350,14,781,73,17,3,110,11,87,0,33,14,108,0,447,100,23,4,102,8,69,6,35,3,94,3,448,265,34,10,168,20,117,9,35,17,101,0,777,191,18,3,106,7,26,3,17,5,37,0,414,102,5,0,53,3,14,0,8,0,15,0,211,57,0,0,22,0,26,0,3,4,15,0,136,72,13,0,44,4,30,0,12
SED10080,0,3,0,0,0,5,0,8,4,157,0,175,0,4,0,3,0,0,0,12,0,29,0,45,0,3,0,0,0,0,0,17,0,23,0,46,0,0,0,0,0,0,0,21,0,12,0,35,0,23,0,0,0,7,0,30,0,79,3,138,0,14,0,4,0,13,7,41,3,34,0,112,7,109,4,7,0,46,3,52,10,160,3,397,15,127,3,22,0,48,3,46,6,61,0,338,23,181,3,72,3,107,12,39,4,118,4,560,69,121,10,135,8,84,8,52,6,86,4,582,73,61,4,140,9,94,4,28,6,52,3,472,183,43,12,133,11,92,5,24,0,77,0,576,647,64,18,206,24,237,11,43,8,132,0,1383,622,31,23,191,22,72,9,40,5,46,0,1047,635,15,9,132,13,55,3,19,0,53,0,932,515,9,15,65,10,227,0,20,11,37,3,924,2250,70,35,417,64,274,6,102
SED10081,8,0,3,4,0,3,0,0,0,57,3,79,4,0,0,0,0,0,0,0,0,29,0,40,3,0,0,8,0,0,0,10,0,28,0,56,0,0,0,0,0,3,0,6,0,18,0,26,8,7,0,12,0,7,3,21,4,282,12,357,10,8,0,4,0,16,0,65,5,113,3,231,32,46,3,20,3,56,10,85,20,969,25,1272,41,43,3,60,6,109,7,93,12,290,13,678,72,43,6,136,14,135,7,82,10,315,8,841,156,44,5,187,13,89,7,61,12,224,12,803,140,30,6,131,14,66,3,23,3,52,3,478,189,26,4,142,9,66,8,18,4,52,0,517,396,23,15,197,24,87,4,35,9,74,3,876,263,7,6,130,14,25,5,10,0,16,0,481,157,6,3,49,7,11,0,4,0,10,0,245,91,0,3,21,3,28,0,0,0,4,0,154,127,11,0,85,5,10,0,10
SED10082,0,0,0,0,0,3,0,3,0,92,5,108,0,0,0,0,0,0,0,8,0,37,0,45,0,0,0,0,0,0,0,9,0,26,0,41,0,0,0,0,0,0,0,5,0,18,0,21,5,12,3,3,0,4,0,28,3,266,3,323,4,6,0,0,0,14,4,34,3,127,0,185,4,26,0,10,0,27,5,76,6,919,19,1082,10,38,7,13,3,48,0,98,5,456,4,688,20,52,0,57,3,66,4,80,5,518,8,804,42,56,6,100,9,79,4,90,10,393,3,791,43,29,0,70,5,58,3,34,3,116,0,370,75,18,3,109,9,61,0,38,4,130,4,444,257,33,5,181,9,105,10,38,14,156,3,811,223,21,9,133,12,38,7,34,3,80,0,561,167,10,6,68,11,24,4,5,3,25,0,327,81,5,4,33,6,49,3,4,0,15,0,205,162,27,7,94,9,42,7,24
SED10083,0,0,0,3,0,0,0,3,0,79,3,87,0,0,0,0,0,0,0,10,0,42,0,53,0,0,0,0,0,0,0,14,4,27,0,46,0,0,0,0,0,5,0,10,0,21,0,36,0,9,0,4,0,0,0,17,0,257,5,291,3,9,0,5,0,10,0,43,7,87,0,159,0,24,0,7,0,31,0,60,10,911,16,1066,10,30,0,19,0,89,3,104,11,420,11,694,29,53,7,72,5,88,3,79,13,393,4,748,69,38,4,128,4,94,4,52,14,253,4,666,67,14,4,101,3,58,3,33,4,61,0,347,131,22,7,106,9,58,5,18,3,75,0,443,350,31,13,191,21,92,5,15,4,72,7,802,247,11,4,98,3,30,4,14,0,34,0,445,151,10,3,54,6,14,0,5,0,9,0,245,70,5,0,15,4,29,0,3,0,12,0,143,89,8,3,36,10,12,0,8
SED10084,3,0,0,0,0,0,0,0,0,102,0,118,0,3,0,0,0,0,0,9,0,62,0,79,0,0,0,0,0,3,0,13,0,28,0,50,0,0,0,0,0,0,0,4,0,19,0,26,3,7,0,4,0,3,0,36,7,390,7,467,4,5,0,8,0,17,0,55,8,180,0,284,5,43,4,10,0,28,3,95,16,1507,25,1737,15,36,0,35,8,81,3,129,19,557,6,884,26,85,7,91,3,110,14,108,9,569,12,1022,86,80,4,176,8,94,7,74,8,379,3,912,69,41,0,135,4,63,12,38,4,99,3,460,109,33,3,124,12,43,4,25,3,106,0,468,289,41,3,220,21,90,7,27,12,145,3,846,204,21,5,96,6,35,11,23,4,46,4,450,103,10,0,51,8,16,3,0,3,33,0,219,50,4,0,14,0,23,0,0,3,13,0,106,70,14,4,38,10,12,3,7
SED10085,10,10,0,3,0,0,0,3,0,91,3,121,4,0,0,0,0,0,0,9,0,45,3,68,4,0,0,3,0,0,0,18,0,32,0,60,0,0,0,0,0,3,0,8,0,22,0,32,17,13,0,6,0,11,0,24,3,293,4,380,9,9,0,3,0,20,0,46,5,103,3,203,23,33,3,29,3,44,4,83,10,866,14,1115,26,32,4,27,5,94,4,85,12,281,5,584,73,64,4,129,5,105,4,72,6,338,8,812,101,64,8,169,9,88,10,56,4,200,3,718,94,33,4,106,13,86,4,21,3,57,4,426,149,26,7,116,7,68,3,26,7,55,0,456,317,34,7,221,22,165,15,25,12,67,3,887,229,29,8,146,16,27,7,16,3,25,0,507,206,8,3,79,15,6,10,8,3,7,0,339,75,3,0,22,3,41,4,0,7,7,0,162,197,9,7,95,10,33,9,5
SED10086,3,0,0,0,0,3,0,0,0,78,0,88,0,3,0,0,0,0,0,5,0,23,0,41,0,0,0,3,0,0,0,8,0,13,0,23,0,0,0,0,0,0,0,3,0,7,0,7,0,4,0,0,0,0,0,20,4,77,0,109,0,3,0,0,0,5,0,21,0,23,0,68,3,21,5,0,0,14,0,31,0,148,3,220,4,31,0,3,3,29,3,40,5,103,3,225,24,44,0,36,0,42,0,48,0,123,0,316,33,61,0,64,0,41,8,39,8,128,5,388,48,34,0,74,5,37,0,38,0,39,3,285,78,25,6,93,3,42,3,26,9,87,3,382,325,54,19,188,19,125,4,57,3,127,3,918,376,30,5,123,20,61,5,41,4,92,0,750,381,28,5,90,14,28,3,35,3,76,0,662,357,10,8,43,11,88,0,27,6,61,0,620,1221,127,40,372,41,271,4,144
SED10087,8,3,0,0,0,3,0,0,0,60,3,82,0,0,0,0,0,0,0,9,0,41,0,56,0,0,0,3,0,5,0,10,0,15,0,29,0,0,0,0,0,3,0,7,0,23,0,29,10,6,0,5,0,10,0,36,0,249,3,318,10,10,0,6,0,21,0,39,3,74,3,161,13,18,6,18,0,41,4,71,10,766,10,962,5,35,3,44,3,81,0,104,14,281,0,572,63,49,4,120,3,109,5,79,8,312,0,748,172,51,3,194,14,95,7,57,16,179,6,793,99,20,3,168,6,64,7,32,3,58,3,461,168,36,8,146,14,57,10,23,8,61,0,536,468,27,15,220,26,71,7,22,11,78,0,955,288,17,10,134,12,35,5,10,0,34,0,539,163,5,3,58,9,18,3,6,0,17,0,289,79,3,0,14,0,21,0,0,0,14,0,140,146,10,3,60,9,28,0,12
SED10088,0,0,0,0,0,3,0,3,0,109,0,115,0,0,0,0,0,0,0,4,0,47,3,51,0,0,0,0,0,0,0,9,0,28,0,41,0,0,0,0,0,0,0,3,0,11,0,17,0,13,0,0,0,3,0,28,0,173,4,218,0,7,0,0,0,7,0,31,0,63,0,106,0,30,0,9,0,27,3,41,3,420,7,550,9,38,0,14,3,47,0,73,3,244,4,433,21,61,0,53,3,59,3,69,13,329,8,615,63,65,9,80,4,54,5,48,6,248,3,585,68,29,3,98,5,58,3,32,3,95,0,385,127,27,3,90,7,53,7,29,3,100,0,443,408,44,16,173,18,78,8,43,8,152,0,940,307,19,7,131,11,46,4,18,3,61,3,606,247,11,3,73,9,17,0,7,0,31,0,391,144,7,0,32,7,41,4,9,3,16,0,267,359,19,5,121,9,52,0,25
