SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10037,3,0,0,0,3,0,0,4,0,24,0,40,0,0,0,0,0,0,0,4,0,5,0,14,0,3,0,0,0,3,0,10,0,22,0,37,0,0,0,0,0,0,0,6,0,4,0,21,0,0,0,0,0,12,0,8,0,27,0,55,0,3,0,4,0,13,0,34,0,20,0,77,3,10,0,6,0,39,0,30,3,39,0,139,16,18,0,36,0,71,3,35,0,40,0,219,23,39,3,59,8,132,0,42,5,67,4,380,43,46,3,131,13,166,7,51,8,65,0,530,49,47,0,176,10,173,4,42,7,51,0,560,87,31,0,222,19,180,3,29,4,45,0,634,271,71,9,563,41,515,15,57,26,86,0,1663,396,51,9,635,50,174,12,35,7,46,0,1424,429,26,6,535,63,86,7,21,4,20,0,1203,338,24,3,241,45,277,7,11,6,27,0,976,1159,41,31,974,93,318,21,34
SED10038,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,0,0,0,0,3,0,3,0,8,3,3,0,0,0,3,0,7,0,7,0,24,0,0,0,0,0,0,0,0,0,7,0,10,3,0,0,4,0,3,0,7,0,38,0,58,0,9,0,3,0,6,0,21,0,40,0,88,3,8,0,7,0,22,0,34,0,53,0,129,7,14,0,26,4,55,0,40,0,77,0,225,16,30,3,67,7,98,3,43,6,98,0,369,24,38,3,154,4,129,9,33,7,95,4,509,44,28,3,180,15,162,9,21,7,54,0,527,79,34,6,267,21,174,7,28,9,68,0,688,217,62,4,597,58,323,17,45,15,73,0,1420,301,43,11,688,56,139,14,33,9,43,0,1340,279,34,10,445,65,77,12,24,3,31,0,971,259,18,3,193,42,131,12,9,11,12,0,689,589,37,14,611,71,149,17,26
SED10039,3,0,0,0,0,0,0,0,0,12,0,14,0,0,0,4,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,4,0,7,0,15,0,0,0,0,0,0,0,3,4,0,0,12,3,0,0,4,0,0,0,7,0,18,0,37,0,7,0,7,0,8,0,17,4,19,3,65,6,7,0,5,0,27,0,25,5,55,0,134,6,24,0,29,0,44,3,44,8,61,0,219,14,32,4,97,3,144,3,45,12,63,5,423,37,38,8,200,17,143,11,65,3,81,4,605,59,42,4,245,15,162,5,35,11,46,4,622,84,33,6,282,31,140,14,30,5,49,0,666,258,40,8,557,46,243,13,45,18,60,3,1293,285,33,10,480,48,80,18,22,9,29,6,1029,212,17,8,264,41,50,8,25,3,16,0,634,194,3,4,102,25,76,0,8,10,4,0,424,303,26,5,291,39,74,8,17
SED10040,0,0,0,0,0,4,0,0,0,68,0,81,0,0,0,0,0,0,0,9,3,18,0,27,0,0,0,0,0,3,0,26,3,29,0,66,0,3,0,0,0,5,0,36,4,23,0,65,0,10,0,3,0,17,0,60,7,50,0,147,3,11,3,8,0,61,3,88,9,73,0,256,4,38,3,19,0,135,0,107,6,97,0,414,14,44,0,56,3,225,0,115,13,111,3,581,29,58,3,125,13,298,10,88,17,126,3,781,84,58,9,195,16,276,8,72,18,97,3,830,91,38,3,233,15,232,5,55,16,99,0,789,151,33,13,238,21,241,7,51,13,87,0,845,441,56,11,494,45,361,16,72,18,140,3,1656,423,41,9,360,37,171,9,37,7,66,0,1155,336,17,8,242,47,92,10,23,3,52,0,829,232,15,3,105,25,125,0,19,0,12,0,539,504,30,14,347,57,153,4,23
SED10041,0,0,0,0,0,4,0,4,0,56,0,71,0,0,0,0,0,0,0,3,0,11,0,21,0,0,0,0,0,3,0,11,0,12,0,26,0,0,0,0,0,0,0,6,0,7,0,19,0,3,0,3,0,10,0,14,0,17,0,41,3,4,0,3,0,8,0,29,3,25,0,74,0,13,0,9,0,28,0,17,0,28,0,102,8,17,0,25,0,63,0,33,3,28,0,175,20,23,3,49,5,104,3,29,5,46,0,291,28,27,0,80,8,108,3,33,3,49,0,328,31,19,0,79,8,147,3,23,5,44,0,367,54,22,0,109,11,164,3,19,5,41,3,431,202,41,4,273,30,415,4,66,3,77,3,1125,232,35,4,407,44,124,4,28,3,52,0,935,301,28,6,362,32,65,6,32,0,41,0,868,286,28,4,180,31,553,8,27,9,41,0,1167,1734,90,28,1643,167,698,24,92
SED10042,3,0,0,5,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,3,0,7,0,16,0,0,0,0,0,0,0,6,3,12,0,14,0,0,0,0,0,3,0,0,0,3,0,9,4,3,0,0,0,0,0,4,3,30,0,40,3,0,0,3,0,7,0,18,0,26,0,62,4,9,0,6,0,19,0,32,3,62,0,142,5,15,0,26,0,83,0,58,9,78,0,281,17,36,0,92,17,128,10,67,10,123,0,496,40,41,3,183,13,170,7,37,15,82,0,586,62,28,0,225,15,149,6,44,6,77,3,617,65,25,3,267,22,156,8,27,6,45,9,635,252,45,14,510,52,238,14,38,8,68,0,1240,285,26,6,417,33,88,19,34,0,32,0,927,221,14,7,274,29,37,13,9,0,24,0,627,164,0,0,92,11,59,0,6,0,3,0,340,250,9,4,241,29,72,7,11
SED10043,3,0,0,0,0,7,0,4,7,160,3,184,0,0,0,0,0,6,0,7,0,38,0,51,0,0,0,0,0,7,0,37,3,68,0,120,0,0,0,0,0,15,0,48,3,30,0,98,0,11,0,0,0,43,0,80,5,197,3,350,0,16,0,6,0,130,0,163,23,178,3,526,11,35,3,24,0,227,4,199,23,280,11,819,11,48,3,37,3,417,0,233,32,250,4,1044,46,64,6,141,9,525,8,220,31,271,3,1323,72,62,8,191,17,419,9,140,21,221,0,1171,86,37,3,195,11,322,17,85,22,158,7,940,120,27,5,156,13,259,10,61,8,121,4,788,276,35,8,313,43,321,15,94,13,182,5,1309,211,33,3,199,29,139,0,48,4,92,9,764,163,23,12,134,13,80,3,23,3,62,0,514,117,9,0,63,12,82,4,18,4,35,0,359,199,14,5,157,15,94,5,16
SED10044,3,3,0,0,0,3,0,0,0,33,3,51,3,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,4,0,3,0,9,0,14,0,0,0,0,0,0,0,3,0,6,0,16,3,3,3,0,0,8,0,9,0,15,0,39,0,0,0,0,0,8,0,22,0,28,0,58,7,7,0,7,0,24,0,10,0,27,0,83,3,12,0,17,3,49,6,20,3,19,0,123,15,23,0,26,3,73,0,29,4,49,0,225,28,19,0,84,3,99,8,24,8,43,0,314,32,19,3,100,11,127,0,17,3,40,0,350,51,16,0,134,5,130,3,27,5,36,0,412,197,34,6,298,34,302,9,57,13,63,0,1016,263,34,4,347,34,99,11,25,0,43,0,868,258,23,4,362,53,71,6,15,0,38,0,833,250,14,0,175,30,375,3,28,13,25,3,926,1563,84,26,1467,175,595,28,101
SED10045,7,0,0,3,0,0,0,3,0,10,0,24,0,0,0,0,0,0,0,3,0,5,0,16,0,3,0,0,0,4,0,3,0,21,0,31,0,0,0,0,0,0,0,3,0,11,0,14,5,3,0,9,0,3,0,13,6,40,0,83,7,5,0,7,0,11,0,40,4,40,0,113,10,17,0,14,0,46,0,60,7,86,4,251,21,27,3,35,5,84,3,65,10,88,0,341,42,68,3,144,17,183,6,95,9,113,0,673,82,63,15,221,21,144,8,65,6,72,3,696,83,48,5,224,30,119,8,43,6,47,0,621,127,38,7,232,21,85,9,20,8,30,0,579,277,54,11,389,25,115,16,27,8,39,0,964,219,25,11,222,15,48,13,8,0,8,0,566,138,14,0,104,15,22,4,4,3,9,5,316,87,0,0,42,7,24,3,0,3,8,0,176,130,9,3,85,9,17,5,4
SED10046,7,3,0,0,0,0,0,4,0,88,3,103,0,0,0,0,0,3,0,5,4,27,0,40,0,4,0,0,0,9,0,31,7,53,0,96,0,0,0,0,0,0,0,8,6,26,0,47,0,5,0,0,0,19,0,46,0,209,0,286,3,5,0,3,0,42,0,97,10,181,0,339,0,16,3,11,3,130,3,98,13,263,3,551,13,25,3,36,3,244,5,133,23,242,3,729,28,33,3,110,8,401,11,158,23,281,8,1067,76,59,8,179,20,368,12,75,23,214,3,1041,119,43,5,222,10,312,12,66,19,169,3,974,146,33,4,227,16,274,7,57,21,107,0,889,517,59,14,424,46,378,13,67,15,189,8,1724,447,24,10,314,48,173,14,29,8,95,4,1166,323,14,5,170,19,102,3,26,7,48,0,715,187,10,0,86,16,81,4,12,5,25,0,432,341,14,5,158,28,78,3,11
SED10047,3,3,0,3,0,3,0,0,0,33,0,46,0,0,0,0,0,0,0,3,3,12,3,17,0,0,0,0,0,0,0,8,0,17,0,28,0,0,0,0,0,0,0,11,0,15,0,27,0,0,0,3,0,0,0,16,5,64,0,88,0,0,0,3,0,19,0,24,4,56,3,110,3,12,3,14,0,68,0,45,10,114,5,283,6,25,0,22,4,200,3,68,12,99,3,434,22,22,3,101,11,313,6,85,20,153,6,744,70,35,11,231,19,377,0,72,13,111,3,943,101,37,5,251,33,324,8,42,17,97,3,919,178,40,7,279,40,232,7,33,17,85,4,912,566,37,21,504,93,391,20,67,16,85,7,1796,483,36,18,385,72,163,16,25,9,57,10,1263,338,14,8,200,40,67,3,21,9,27,0,716,233,3,5,99,25,63,0,4,6,13,0,452,342,4,10,159,15,79,5,10
SED10048,3,0,5,0,0,6,0,3,0,42,0,61,0,0,0,0,0,3,0,0,0,10,0,15,0,0,0,0,0,3,0,7,0,22,0,39,0,0,0,0,0,3,0,11,0,16,0,26,0,4,0,0,0,22,0,25,6,52,5,112,0,10,0,3,0,57,3,48,3,59,0,176,3,19,0,6,0,114,0,93,6,111,3,355,18,32,0,42,0,225,3,100,15,119,3,563,35,45,3,120,11,420,10,109,26,145,0,921,94,57,3,247,18,354,11,74,26,119,9,1002,139,35,5,265,20,357,9,67,18,82,4,994,208,27,10,284,24,317,8,34,10,81,0,1010,585,62,15,531,86,470,17,51,20,116,3,1960,546,35,17,410,64,177,11,28,5,50,6,1343,419,20,5,244,44,79,0,22,4,33,3,869,268,11,10,113,29,92,4,7,8,22,0,556,460,23,10,234,32,113,11,22
SED10049,3,0,0,0,0,3,0,3,0,8,0,22,0,0,0,4,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,5,0,9,0,17,0,0,0,3,0,0,0,5,0,4,0,18,3,3,0,0,0,3,0,11,0,28,0,52,0,7,0,5,0,6,3,27,0,27,0,79,3,3,0,13,0,21,3,38,5,69,0,151,3,12,0,27,3,89,4,44,9,69,0,262,14,27,3,92,8,184,9,63,13,98,3,502,44,41,3,229,22,239,4,48,9,81,0,727,86,35,8,286,20,222,10,26,15,44,3,744,89,35,0,294,27,211,3,28,4,30,3,731,330,44,10,597,77,346,21,40,21,58,6,1544,351,23,11,604,61,115,15,18,6,26,0,1238,278,16,6,298,47,57,6,7,4,17,0,744,235,8,0,117,17,90,3,3,8,11,0,487,404,16,12,344,51,100,3,10
SED10050,5,0,0,5,0,3,0,0,0,16,0,31,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,8,0,4,0,12,3,0,0,0,0,3,0,3,4,14,0,29,0,0,0,7,0,7,0,6,0,8,0,28,0,3,0,7,3,10,0,17,0,14,0,62,3,13,0,23,0,42,0,13,3,13,0,108,11,17,0,29,3,55,3,25,3,29,0,177,33,20,0,56,6,74,4,23,0,28,0,247,29,7,0,97,9,95,3,29,4,30,0,308,38,20,0,150,10,83,8,31,3,31,0,369,138,42,10,311,26,257,9,44,13,43,4,898,165,48,6,457,47,77,6,35,3,31,0,875,193,42,8,310,47,51,8,22,0,27,3,708,184,18,3,210,56,583,3,25,13,13,3,1104,1266,99,27,1646,199,636,31,97
SED10051,3,0,0,0,0,3,0,0,0,27,0,39,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,16,0,19,0,0,0,0,0,0,0,3,4,5,0,11,0,0,0,0,0,4,0,10,0,12,0,32,0,3,0,0,0,21,0,23,0,30,0,80,3,5,0,10,0,32,0,28,0,39,0,118,7,13,0,17,3,78,3,38,5,44,3,220,17,26,3,66,0,125,3,47,3,77,0,381,30,42,6,106,5,103,0,35,10,69,0,408,50,24,0,126,9,123,7,34,6,73,0,456,74,30,5,172,12,139,12,38,3,54,5,538,264,57,4,409,56,274,11,32,9,103,3,1221,321,53,12,424,44,117,11,27,4,44,0,1067,343,24,9,364,44,54,12,18,0,39,0,914,296,17,15,178,44,222,3,12,9,18,0,808,998,51,27,787,107,268,12,19
SED10052,0,0,0,4,0,5,0,0,0,17,0,27,0,0,0,4,0,0,0,0,0,3,0,13,4,0,0,3,0,3,0,3,0,9,0,20,0,3,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,3,0,6,0,18,0,36,0,3,0,8,0,13,0,20,3,26,0,67,3,10,0,6,0,21,0,21,0,21,0,89,4,13,4,24,3,64,3,40,3,43,0,206,13,26,3,85,0,103,8,35,3,71,0,346,28,27,0,144,9,111,3,29,6,53,0,410,51,34,3,169,9,135,7,34,7,41,0,480,71,26,3,213,18,156,6,27,5,42,0,558,277,50,7,567,60,323,13,46,9,83,0,1447,356,49,12,630,67,122,10,43,8,58,3,1359,356,34,11,463,47,77,12,26,4,41,3,1069,279,10,7,253,34,207,3,29,11,29,0,854,896,37,13,873,95,273,13,41
SED10053,0,3,0,0,0,0,0,0,3,15,0,24,0,0,0,3,0,0,0,0,0,4,0,14,0,3,0,0,0,3,0,0,0,10,0,20,0,0,0,0,0,3,0,0,0,3,0,8,3,3,0,3,0,3,0,5,0,20,0,36,3,0,0,0,0,14,0,11,0,18,0,57,7,8,0,7,0,23,0,22,6,35,0,101,8,18,3,22,0,70,3,31,6,40,0,206,26,28,5,61,7,112,6,32,12,49,0,345,63,25,0,148,7,108,14,26,6,35,0,432,69,16,3,184,16,116,3,18,13,23,0,464,123,16,4,207,22,113,8,18,5,22,6,545,389,39,12,393,67,214,10,28,13,37,3,1193,381,38,22,406,91,88,21,23,8,32,3,1105,373,24,11,345,79,69,12,13,0,15,0,944,382,16,9,166,31,86,8,4,6,3,0,711,897,25,26,422,76,139,14,11
SED10054,0,0,0,0,0,5,0,0,0,72,0,83,0,0,0,0,0,0,0,3,0,17,0,22,0,0,0,0,0,3,0,20,0,27,0,60,3,0,0,0,0,3,0,21,3,19,0,51,0,0,0,0,0,14,0,23,3,88,0,132,3,3,3,8,0,55,0,77,7,108,4,265,3,13,0,15,3,116,0,82,7,142,0,382,9,17,0,28,0,256,4,114,15,151,3,602,16,40,3,106,9,385,4,105,21,185,3,883,94,43,13,217,24,417,9,97,24,153,8,1098,130,32,4,239,26,384,8,59,19,96,5,999,224,36,6,264,40,302,9,47,8,104,3,1038,750,62,20,475,89,488,22,70,10,156,3,2142,640,31,11,348,48,164,21,31,8,60,7,1373,425,12,13,185,30,100,3,21,0,44,0,827,238,7,4,74,10,96,3,14,6,11,0,471,388,12,5,139,31,81,6,12
SED10055,4,0,0,0,0,0,0,5,0,25,0,40,0,0,0,0,0,0,0,4,0,8,0,18,0,0,0,0,0,0,0,4,0,10,0,21,0,0,0,3,0,0,0,12,3,7,0,25,0,0,0,0,0,7,0,9,0,36,0,56,0,3,0,9,0,27,0,33,3,32,0,108,0,13,0,13,0,53,0,37,7,56,0,176,13,19,0,32,0,125,0,71,3,55,0,317,27,38,0,93,12,209,3,70,15,92,3,572,69,40,3,217,18,257,5,49,12,112,0,779,82,34,10,263,26,251,0,43,9,74,3,792,142,28,6,322,38,272,14,45,17,66,3,938,574,43,19,650,86,423,15,61,29,108,0,2011,595,22,14,625,67,238,19,40,14,53,4,1697,529,23,7,391,63,134,5,18,6,36,4,1215,425,7,10,199,44,122,7,15,3,26,0,860,880,28,8,470,70,200,12,19
SED10056,4,0,0,6,0,3,0,0,0,24,3,47,0,4,0,0,0,5,0,5,0,8,0,18,3,0,0,3,0,8,0,3,4,11,0,31,0,0,0,3,0,0,0,3,0,4,0,13,7,4,0,11,0,8,0,10,0,33,0,79,3,5,0,17,3,13,0,25,4,33,0,103,9,9,0,24,5,60,3,28,8,65,3,216,31,19,0,76,3,122,9,35,11,85,3,394,54,38,9,190,21,187,7,54,13,82,8,667,115,39,10,297,27,194,6,42,15,65,11,815,127,27,11,279,33,148,12,30,11,40,0,711,171,26,5,294,23,118,10,18,5,15,8,703,366,40,7,528,67,158,24,27,6,44,7,1271,326,21,13,334,48,63,3,5,0,16,4,831,198,5,3,193,23,33,6,3,0,7,0,476,118,7,3,66,6,30,0,7,0,6,0,248,213,14,4,174,16,43,7,3
SED10057,4,4,0,0,0,3,0,3,0,14,3,29,6,0,0,0,0,0,0,5,0,8,0,11,0,0,0,0,0,0,0,9,0,9,0,13,0,0,0,0,0,0,0,0,0,7,0,10,0,7,0,5,0,5,0,20,0,55,0,88,3,5,0,6,0,13,0,25,5,32,3,88,9,10,0,14,0,33,8,51,8,109,4,240,13,31,4,30,10,91,8,76,19,94,4,372,47,57,9,113,9,127,3,82,12,144,10,605,53,56,8,202,18,128,11,61,18,101,3,654,74,36,5,195,22,98,11,41,17,52,3,544,91,28,0,185,17,87,14,23,3,40,0,484,195,42,7,284,36,104,3,28,4,39,0,750,165,20,4,214,22,30,8,5,3,14,0,485,90,13,0,82,19,7,0,3,0,3,0,219,65,0,3,27,4,20,3,0,3,3,0,131,69,10,3,59,14,27,5,4
SED10058,3,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,5,0,13,0,25,0,0,0,5,0,3,0,10,0,20,0,44,3,3,0,4,0,16,0,19,0,33,3,80,5,12,0,23,0,34,3,35,9,49,0,171,10,18,0,59,3,88,0,35,7,59,0,275,30,39,0,93,11,88,9,27,11,65,0,365,24,26,0,131,9,102,4,29,7,36,0,372,47,27,3,172,20,96,8,15,5,19,0,414,139,49,5,330,53,208,12,38,7,43,0,881,209,34,7,444,53,71,6,17,6,25,0,860,173,24,8,262,34,37,7,9,5,13,0,563,151,8,3,125,20,82,0,3,8,6,0,412,402,34,7,483,54,121,11,18
SED10059,4,0,0,0,0,0,0,0,0,16,0,22,3,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,6,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,13,0,21,4,3,0,0,0,3,0,12,0,15,0,40,0,3,0,0,0,19,0,14,0,27,0,64,0,3,0,5,0,25,0,19,0,20,0,85,9,9,0,19,0,34,0,18,0,41,0,128,5,18,3,33,0,43,0,10,0,22,0,148,12,11,0,36,3,57,0,22,0,17,0,164,24,16,0,61,0,44,0,18,0,19,0,182,85,32,0,175,18,120,4,18,9,42,4,503,95,19,8,217,22,50,5,4,0,13,0,438,133,15,3,182,34,37,6,7,3,13,0,436,134,15,3,109,46,128,4,12,6,11,0,464,693,38,26,518,135,146,13,12
SED10060,3,0,0,0,0,3,0,0,0,27,0,35,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,4,4,7,0,3,0,3,0,24,6,3,0,5,0,7,0,15,0,11,0,46,5,5,0,7,0,30,0,9,0,11,0,70,7,4,0,16,5,44,0,13,7,22,0,120,10,17,0,38,0,51,0,11,0,15,0,145,9,13,0,35,0,68,0,10,3,18,0,150,15,7,0,55,7,60,0,11,0,18,0,169,82,16,0,139,27,221,8,24,9,26,0,560,93,19,0,177,24,63,5,23,8,28,0,446,135,15,3,147,27,43,8,16,0,21,0,429,142,7,8,114,59,433,3,38,10,28,0,835,1136,84,36,1059,186,616,20,83
SED10061,5,0,0,4,0,0,0,0,0,20,3,37,5,0,0,4,0,6,0,8,0,13,0,38,6,0,3,3,0,0,0,3,0,9,0,24,3,3,0,0,0,0,0,3,3,7,0,23,9,4,0,3,0,6,0,14,0,56,0,96,10,7,3,9,3,19,3,22,3,54,0,136,16,11,0,18,0,47,3,32,4,106,4,244,24,21,3,63,4,115,0,60,7,85,3,387,59,44,3,150,12,168,9,64,12,106,0,621,127,45,8,225,27,174,4,36,11,61,0,718,105,33,6,259,23,126,5,34,5,38,4,640,102,31,6,231,25,96,14,18,7,24,3,556,297,36,12,392,44,127,12,20,5,25,3,979,263,17,9,239,28,37,10,7,3,11,0,622,161,7,5,142,20,18,10,4,4,8,0,386,130,0,4,59,4,35,4,0,0,4,0,236,200,9,3,124,13,39,6,0
SED10062,3,0,0,4,0,6,0,3,0,29,0,38,0,0,0,0,0,0,0,3,0,14,0,19,0,0,0,3,0,0,0,6,0,16,0,30,0,0,0,0,0,3,0,10,0,15,0,33,0,0,0,4,0,3,0,18,3,26,0,56,0,5,0,0,0,26,0,41,5,39,0,117,3,8,0,11,0,55,0,38,6,43,0,169,9,20,0,28,4,110,3,58,5,63,0,293,25,51,0,94,5,215,5,72,9,88,0,561,54,33,9,174,12,196,6,54,10,81,3,626,68,35,7,157,14,190,8,52,9,62,4,601,105,34,3,201,17,185,4,38,0,75,5,674,326,71,10,438,60,334,14,73,12,107,3,1446,355,58,14,465,44,131,7,28,5,65,0,1173,293,22,9,340,48,82,10,22,4,47,3,892,260,24,5,173,36,170,3,22,9,30,0,724,837,52,18,755,63,248,18,51
