SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED10054,0,7,24,127,65,59,22,14,7,329,0,0,0,10,22,32,41,31,14,151,6,35,34,85,48,52,35,14,4,308,3,8,6,49,120,127,103,57,25,494,5,37,127,671,314,182,112,30,8,1479,0,0,3,3,3,3,3,4,0,20,0,0,9,7,10,8,38,18,11,104,0,3,5,0,10,13,23,18,7,82,0,0,6,11,13,16,5,0,0,50,11,105,122,929,162,97,60,31,5,1531,0,3,5,64,32,32,18,0,3,166,0,5,16,51,9,20,11,4,0,113,6,39,100,242,116,67,25,7,0,601,0,4,0,3,7,5,17,5,0,39,0,0,0,3,16,27,24,23,4,97,4,0,3,10,3,0,0,0,0,16,0,0,21,27,16,13,5,3,0,82,0,0,11,72,56,68,32,3,7,243,4,6,7,34,23,21,14,3,0,112,0,0,0,13,19,56,94,39,29,253
SED10055,3,7,15,114,75,55,28,16,0,310,0,0,0,22,70,66,48,24,4,238,0,9,5,46,42,57,14,12,0,184,0,23,29,164,228,244,149,61,12,901,0,7,27,160,105,75,21,11,3,402,0,0,4,10,3,0,0,3,0,20,0,0,10,12,11,27,39,21,14,136,0,0,6,5,6,7,19,12,0,65,0,0,0,19,7,13,4,0,0,41,0,31,45,289,100,80,50,22,3,620,0,0,3,30,10,9,9,3,0,60,0,3,10,60,36,44,23,3,0,184,3,31,110,479,176,143,65,37,7,1045,0,3,0,34,15,25,15,8,4,96,0,3,3,15,54,109,152,114,19,466,4,0,0,7,0,4,0,0,0,9,0,0,7,21,18,5,4,0,0,56,0,0,3,68,64,51,10,3,0,201,0,4,4,25,17,24,16,0,3,99,0,0,3,17,30,109,128,55,10,353
SED10056,0,4,9,36,21,7,8,0,0,82,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,7,0,0,13,0,11,13,56,89,99,139,94,21,525,0,9,11,36,25,22,15,3,0,122,0,0,0,3,0,3,0,0,0,7,0,0,0,11,3,20,38,11,5,87,0,0,0,3,0,3,7,0,0,13,0,0,5,13,3,5,0,0,0,25,8,28,33,353,73,52,19,14,3,582,0,0,0,13,5,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,3,11,7,3,4,0,0,37,0,0,4,8,19,73,227,216,152,705,0,0,0,8,0,0,0,0,0,15,0,0,5,20,0,0,0,0,0,27,0,0,0,0,0,3,3,0,0,8,3,7,8,41,9,4,0,0,0,65,0,0,0,4,0,3,6,4,0,14
SED10057,0,0,0,25,18,17,3,3,0,65,0,0,0,0,0,0,10,0,0,15,0,0,0,8,0,0,6,4,0,16,0,4,24,58,160,219,391,210,101,1179,0,0,0,4,3,3,0,4,0,15,0,0,0,3,7,9,3,0,6,27,0,3,3,14,12,23,60,28,14,156,0,0,0,0,0,0,3,3,0,8,0,0,0,3,7,4,0,0,0,16,3,10,3,49,0,0,0,6,3,75,0,0,0,10,7,0,7,3,0,22,0,0,0,4,4,0,0,0,0,10,0,0,0,3,0,3,0,0,0,7,0,3,3,5,11,5,11,8,4,50,0,0,0,3,3,3,7,15,6,34,0,0,0,5,10,0,0,0,0,17,0,0,3,12,3,3,3,0,0,18,0,0,0,3,3,0,0,0,0,6,0,0,0,8,5,9,6,3,0,35,0,0,0,0,3,9,21,0,0,29
SED10058,0,3,42,87,28,16,8,6,3,199,0,0,0,0,7,8,8,3,0,30,0,0,0,3,0,3,4,3,0,15,3,39,37,204,125,142,143,73,35,793,0,0,0,15,10,9,3,3,0,32,0,0,0,21,5,3,3,0,0,39,0,4,13,43,14,12,57,12,6,157,0,0,3,5,6,11,31,58,24,140,0,4,3,19,0,9,0,4,0,40,4,18,7,81,9,9,5,4,0,139,0,0,0,14,5,0,0,0,0,25,0,8,3,27,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,3,3,31,19,14,7,0,0,81,0,0,3,12,13,29,33,78,31,192,0,3,4,18,4,3,0,0,0,31,0,0,6,32,8,0,0,0,0,50,0,3,0,3,0,0,0,0,0,10,0,3,8,30,12,7,7,3,0,69,0,0,0,0,0,7,4,3,0,14
SED10059,5,18,1933,782,171,148,107,115,27,3296,0,0,0,11,10,11,7,16,7,56,0,0,0,3,0,3,11,3,4,23,7,33,185,962,260,149,89,38,12,1743,0,0,0,35,20,16,13,10,3,95,0,5,41,214,18,6,5,0,0,289,0,5,25,120,30,5,21,12,3,216,0,0,8,11,13,36,87,177,34,361,0,0,145,131,21,28,14,15,3,354,0,0,67,164,16,11,8,3,0,278,0,0,217,186,15,10,16,7,3,455,0,4,13,69,0,4,0,0,0,92,0,0,0,11,4,0,3,0,0,17,0,0,10,210,29,12,11,3,4,285,0,4,15,111,17,17,29,39,16,252,0,4,48,176,47,10,9,0,3,289,0,3,70,201,17,13,15,3,3,325,0,0,7,16,4,27,24,16,5,100,0,3,132,183,24,36,18,8,0,405,0,0,0,0,0,5,12,9,3,34
SED10060,9,38,106,651,222,139,80,61,21,1325,0,0,0,14,13,15,12,10,3,73,0,0,3,8,3,9,16,7,10,61,47,210,127,938,483,326,315,138,56,2638,0,0,0,32,16,17,16,3,0,86,5,14,15,139,22,12,6,4,3,221,3,4,20,114,40,25,66,21,10,304,0,0,0,4,3,12,14,16,3,56,7,19,45,244,79,101,57,15,3,574,15,24,13,389,55,36,27,13,11,590,0,3,13,71,14,19,11,3,4,137,0,0,4,127,20,11,14,3,0,181,0,0,0,6,0,3,0,4,0,10,0,12,9,142,35,27,18,16,0,262,0,5,13,66,23,15,28,24,8,177,10,38,33,324,115,43,40,10,3,614,3,3,23,193,35,23,10,3,3,295,0,0,3,4,13,8,8,0,0,28,3,3,11,165,49,56,36,16,3,351,0,0,0,4,3,3,4,3,0,17
SED10061,0,6,72,59,17,10,4,0,3,164,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,8,17,73,115,151,153,87,26,634,0,3,4,21,13,7,3,3,0,49,0,0,0,9,3,3,0,0,0,18,0,0,9,22,16,20,38,9,6,120,0,0,0,0,3,0,3,0,0,5,0,3,0,5,3,4,0,0,0,19,3,13,13,77,8,13,5,5,0,133,0,0,3,11,8,3,3,0,0,29,0,0,0,15,0,0,0,0,0,22,6,9,4,18,3,0,0,0,0,42,0,0,0,8,6,4,8,4,0,37,0,0,3,0,4,4,10,3,3,30,0,0,4,18,10,3,0,0,0,37,0,0,3,25,0,0,0,0,0,30,0,0,0,3,0,0,4,0,0,6,0,3,0,10,10,6,0,3,0,29,0,0,0,0,0,0,0,0,0,3
SED10062,21,97,331,1475,854,670,263,204,78,3991,0,0,0,15,43,38,72,56,9,229,0,9,13,84,54,68,58,35,27,353,7,23,13,113,97,104,111,72,59,606,0,4,11,74,36,32,25,13,0,201,0,0,4,6,7,0,3,0,0,27,0,3,7,22,12,5,23,12,8,98,3,10,16,34,53,112,158,114,25,520,6,10,44,246,168,222,69,17,8,781,5,23,23,209,55,39,39,21,8,415,3,6,22,177,52,44,23,9,0,345,0,0,3,9,6,9,0,4,0,30,0,0,0,8,7,4,0,0,0,19,0,3,4,26,7,8,14,3,3,75,0,0,3,12,20,45,85,67,22,256,0,0,0,56,27,13,0,0,0,111,0,8,9,67,29,16,9,4,0,148,0,6,12,101,99,82,54,23,7,387,0,16,17,117,40,78,43,18,4,333,0,0,0,4,0,17,22,9,9,62
SED10063,0,3,6,46,19,20,20,8,0,111,0,0,0,0,4,3,8,7,0,20,0,3,3,4,0,0,0,0,0,8,3,10,16,94,116,128,143,73,47,631,0,0,4,4,10,4,0,0,0,28,0,0,0,8,4,0,3,0,0,12,0,0,6,12,5,15,45,17,12,109,0,0,0,0,0,5,12,4,0,20,0,0,3,0,4,13,0,0,0,19,5,17,12,141,13,13,8,4,0,219,0,3,0,17,8,0,4,0,0,28,0,0,0,7,0,0,0,0,0,12,0,4,3,5,0,0,0,0,0,12,0,3,0,11,3,3,9,0,0,33,0,0,0,3,7,14,11,14,9,69,0,0,0,10,4,3,0,0,0,20,0,3,3,28,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,6,0,0,0,6,11,3,3,0,0,33,0,0,0,0,0,3,3,0,0,9
SED10064,0,4,3,13,8,12,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,21,13,69,166,253,296,179,81,1072,0,0,0,9,8,11,10,0,0,40,0,0,0,9,8,4,9,0,0,34,0,3,0,23,17,38,59,19,15,187,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,4,0,0,0,10,3,3,3,21,3,7,7,0,0,54,0,0,0,4,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,7,8,8,9,0,46,0,0,0,3,3,3,3,0,0,12,0,3,0,9,9,7,0,0,0,23,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,11,9,11,3,0,0,34,0,0,0,0,0,5,5,5,0,18
SED10065,42,111,522,2637,1064,868,399,267,77,5983,0,0,8,10,12,24,9,15,0,77,5,5,3,40,16,24,18,13,6,130,6,28,23,127,104,110,97,72,34,607,0,8,13,136,78,68,39,14,3,360,0,0,3,19,0,0,0,0,3,32,5,3,8,32,21,6,20,19,6,118,0,3,0,6,3,18,56,38,12,140,4,10,70,349,176,229,75,21,9,950,392,453,461,4282,243,200,90,30,19,6169,0,9,20,190,55,38,24,9,6,342,4,51,74,369,117,99,51,19,10,791,0,7,10,59,40,12,3,3,3,144,0,3,3,41,13,4,13,7,9,94,0,0,0,28,20,34,32,38,19,163,0,15,16,76,40,11,3,4,0,162,8,89,195,808,376,212,107,53,11,1857,0,7,26,174,211,202,142,71,32,868,7,24,51,203,90,81,47,18,7,517,0,0,0,0,0,17,21,6,3,42
SED10066,0,15,28,145,57,43,17,9,5,320,0,0,0,7,8,25,24,11,3,73,0,0,0,23,3,14,11,12,0,69,9,40,30,187,302,358,337,211,92,1564,0,0,8,44,27,19,9,3,0,111,0,0,0,3,0,9,0,3,0,19,0,0,3,13,23,39,72,28,23,195,0,0,0,6,8,15,22,20,7,80,0,0,0,13,10,5,4,0,0,37,13,35,52,332,69,42,41,30,5,618,5,0,3,32,17,11,5,0,0,75,0,0,4,36,6,6,6,3,0,66,0,0,3,14,5,6,5,3,0,38,3,17,3,23,22,31,30,19,5,152,0,0,3,11,16,19,24,27,11,116,0,0,0,14,9,0,3,0,0,25,0,3,4,21,15,6,4,0,0,52,0,4,0,21,13,17,5,5,0,68,0,9,3,29,13,21,13,6,0,96,0,0,0,4,11,30,46,30,0,132
SED10067,0,9,20,67,47,39,7,7,12,203,0,0,0,7,16,23,37,30,13,123,0,0,0,0,0,4,9,3,5,26,9,195,158,545,630,447,458,266,160,2873,0,0,3,10,3,13,3,0,0,35,0,0,11,24,24,8,12,4,5,87,3,8,23,50,63,42,68,29,21,318,0,0,0,0,0,0,5,5,5,18,0,9,0,12,10,15,0,6,0,55,0,6,0,50,12,14,8,3,3,105,0,0,3,21,7,12,8,4,3,64,0,3,0,19,11,5,3,3,0,51,0,0,0,0,0,3,3,0,0,5,0,3,0,37,29,26,8,15,10,126,0,0,3,22,22,33,37,37,18,178,0,3,3,34,27,12,5,3,0,86,0,0,0,28,8,8,3,0,0,59,0,0,0,3,4,4,4,3,0,23,3,4,6,6,12,18,14,8,0,70,0,0,0,0,3,5,7,0,3,23
SED10068,0,8,0,27,14,12,10,4,0,79,0,0,0,0,0,3,5,7,0,15,0,0,0,3,4,0,8,0,4,28,4,23,29,136,235,279,479,333,140,1666,3,0,0,3,9,0,7,0,0,24,0,3,0,4,4,7,3,3,0,28,0,0,3,15,19,21,66,41,15,177,0,0,0,0,3,4,4,5,0,15,0,0,4,5,3,4,0,0,0,16,0,6,3,64,8,7,13,7,0,105,0,0,0,4,3,3,3,4,0,21,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,18,15,15,17,9,3,83,0,0,0,4,3,6,14,5,9,42,0,8,4,10,7,3,0,0,0,28,0,3,0,19,3,0,0,0,0,30,0,0,0,0,3,0,0,3,0,6,0,0,3,6,6,7,4,0,0,36,0,0,0,0,7,4,27,8,3,49
SED10069,0,5,3,31,12,7,4,3,0,65,0,0,0,0,4,7,8,13,0,41,0,0,0,0,0,3,5,0,0,15,5,49,40,121,241,273,393,222,85,1433,0,0,0,7,5,3,9,3,0,28,0,0,0,7,0,4,7,5,0,21,0,3,0,17,10,25,88,29,7,177,0,0,0,0,8,3,9,7,0,26,0,3,0,7,4,3,0,3,0,21,3,0,3,27,3,3,3,11,0,50,0,0,0,15,3,3,5,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,7,3,11,13,5,12,4,3,56,0,0,0,0,5,7,19,11,4,43,0,0,0,10,4,3,0,3,0,23,0,0,8,7,3,0,0,0,0,21,0,0,0,0,5,0,0,0,0,8,0,0,0,33,12,21,12,3,0,80,0,0,0,0,3,8,21,8,0,45
SED10070,0,15,38,243,146,145,69,34,28,719,0,0,5,23,37,79,77,64,11,303,0,13,9,31,23,40,38,20,3,179,0,13,15,40,65,89,93,51,21,396,0,13,29,224,118,102,61,22,4,574,0,0,0,0,4,7,3,0,4,16,0,4,4,15,9,12,57,34,38,175,0,3,11,13,14,28,58,49,6,174,0,0,3,42,19,39,11,4,0,120,71,244,209,1885,277,156,68,30,11,2953,0,10,9,63,24,28,10,7,0,158,0,4,34,79,51,40,31,25,11,277,11,138,297,844,392,314,156,85,37,2275,0,8,0,10,18,13,25,7,0,75,0,0,5,21,53,120,256,204,104,756,0,0,0,9,3,3,0,0,0,15,0,3,6,65,23,25,14,9,0,134,3,16,25,144,161,143,61,21,18,582,0,3,3,52,30,31,20,3,4,145,0,0,9,5,20,131,262,170,76,680
SED10071,4,12,40,397,143,120,58,24,7,812,0,0,0,15,32,20,11,10,0,92,0,11,16,60,36,37,29,12,3,202,7,76,53,244,165,131,120,44,12,850,0,7,48,317,139,124,50,23,4,712,0,0,0,9,10,0,9,0,0,32,0,3,3,20,13,8,42,17,5,121,0,0,0,3,5,8,12,11,0,43,3,8,21,61,48,50,9,0,0,194,50,229,354,2709,602,343,165,75,14,4538,0,10,22,146,41,39,16,4,3,284,0,16,27,174,66,36,19,7,0,343,0,0,3,27,13,7,5,3,0,65,0,10,4,35,14,9,9,9,0,99,0,0,4,15,24,28,48,26,7,154,0,4,4,21,12,0,0,0,0,38,6,18,19,116,48,33,18,6,0,262,0,0,0,33,20,28,19,5,0,101,0,16,20,101,58,60,31,3,3,306,0,0,0,16,21,79,79,42,12,245
SED10072,11,19,604,1510,477,423,187,108,33,3372,0,3,0,20,21,25,37,28,4,142,3,11,16,108,92,108,121,83,42,592,4,20,24,149,101,89,88,58,30,564,0,0,10,90,58,53,22,13,7,257,0,0,7,23,3,5,4,0,3,46,3,0,6,34,15,9,19,10,3,102,4,28,28,89,90,193,416,416,87,1342,0,0,21,160,32,69,40,8,5,337,29,28,34,449,55,34,32,12,6,671,0,3,67,254,50,37,26,9,0,451,0,3,7,48,9,4,6,3,0,80,0,0,4,28,8,3,5,0,0,49,0,8,7,66,20,13,13,3,0,124,0,0,12,41,29,45,97,173,72,467,0,0,20,119,48,8,3,5,3,209,0,0,20,85,24,19,3,3,0,154,4,15,27,277,254,174,90,44,14,902,0,0,15,111,39,32,25,8,0,229,0,0,0,3,10,30,40,42,27,148
SED10073,63,138,1504,3633,1027,827,424,262,85,7965,0,0,0,9,10,30,22,19,0,96,0,3,0,28,18,27,20,30,14,145,7,30,37,163,103,135,105,85,52,716,0,6,10,71,25,29,15,8,0,163,0,4,10,33,3,5,7,6,0,60,3,3,11,51,16,9,27,9,14,144,0,3,5,7,9,11,30,25,3,88,12,16,98,488,208,361,132,31,7,1355,70,90,140,1139,144,110,54,40,12,1792,0,15,109,318,79,53,30,16,4,637,5,14,27,271,74,100,73,31,25,608,0,7,7,26,17,10,6,12,0,85,7,10,8,33,17,12,11,9,5,101,0,3,3,27,31,83,154,164,83,549,3,26,37,161,73,26,12,3,3,341,23,92,314,1129,374,243,107,40,15,2339,0,7,3,57,59,86,71,45,10,332,5,18,77,284,96,103,97,35,6,718,0,0,0,3,0,8,20,6,5,41
SED10074,3,16,77,572,277,242,97,66,19,1377,0,0,5,6,20,17,32,27,5,120,5,11,4,25,14,23,40,11,7,135,6,35,21,123,139,133,164,110,61,795,0,5,26,139,80,87,43,13,7,402,0,0,3,8,10,10,8,0,0,38,0,4,6,21,13,8,59,26,15,148,0,0,0,11,14,17,37,35,12,126,3,3,17,95,55,70,19,10,0,258,145,320,272,2734,315,222,81,48,13,4149,4,3,10,104,47,22,15,5,3,218,0,14,19,161,49,25,13,11,5,293,0,0,3,25,16,5,4,3,0,59,0,11,3,32,20,12,14,15,4,102,3,4,3,6,13,38,61,52,30,223,0,7,0,17,14,5,8,3,0,51,0,27,27,186,112,69,37,11,6,474,0,3,16,104,105,96,52,15,5,407,0,10,14,89,56,64,46,18,6,305,0,0,0,4,13,39,106,42,18,226
SED10075,3,4,9,59,22,15,9,0,0,125,0,0,0,10,12,20,24,33,4,103,0,0,0,10,0,11,10,0,0,35,7,43,32,175,456,498,547,382,103,2239,0,0,0,9,8,12,3,0,0,31,0,0,0,3,5,4,3,0,0,19,0,0,3,11,23,71,116,73,40,336,0,0,0,4,4,15,18,20,8,68,0,0,3,0,0,3,0,3,0,12,0,3,7,71,6,13,6,0,0,120,0,0,6,16,5,7,5,0,0,40,0,0,0,9,5,0,3,0,0,15,0,3,3,6,3,0,3,0,0,17,0,8,3,14,14,5,14,23,3,90,0,0,0,6,24,63,61,66,20,246,0,5,0,8,0,0,0,0,0,14,0,3,4,15,7,3,4,0,0,37,0,0,0,10,14,13,8,0,0,37,0,0,7,15,9,7,3,0,0,44,0,0,0,3,5,41,55,24,6,137
SED10076,0,10,5,32,21,12,8,5,3,100,0,0,0,0,12,9,28,7,0,60,0,0,0,4,0,6,12,3,0,20,0,21,20,84,255,292,525,300,99,1598,0,0,0,3,8,5,3,0,3,25,0,0,0,4,7,3,0,4,0,23,0,0,0,8,25,38,74,48,30,225,0,0,0,3,0,8,18,16,3,59,0,0,0,4,4,3,3,3,0,18,3,5,0,53,4,5,12,3,3,94,0,0,0,16,4,6,3,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,6,11,13,20,4,3,62,0,0,0,3,10,15,26,28,7,94,0,0,0,5,3,5,3,0,0,23,0,0,0,12,0,0,0,0,0,13,0,3,0,0,4,0,4,0,0,9,0,0,0,8,8,4,0,0,0,24,0,0,0,0,0,13,38,14,4,78
SED10077,28,117,1573,3164,1195,901,378,289,123,7772,0,0,4,3,19,38,53,56,9,180,0,6,7,24,33,31,35,20,10,160,5,37,22,101,67,58,54,29,22,399,0,4,7,67,48,32,21,12,0,191,0,0,3,8,5,7,5,0,3,37,0,0,3,12,11,6,32,4,13,87,0,7,3,6,12,55,138,153,41,413,4,19,127,299,146,197,87,26,14,917,123,215,201,1768,216,150,68,42,20,2801,0,5,32,205,33,27,28,9,4,340,0,0,6,41,5,0,7,0,0,60,0,0,3,19,3,0,0,0,0,26,0,8,14,96,24,18,25,7,5,190,0,8,5,59,75,167,252,307,157,1044,0,9,22,94,27,11,3,3,0,175,14,67,438,1241,423,294,115,77,27,2692,0,5,11,136,133,152,103,67,27,640,0,3,62,179,63,60,46,34,6,454,0,0,0,0,7,6,24,9,4,63
SED10078,9,44,381,937,442,377,129,133,106,2551,0,0,0,10,17,11,24,21,5,96,0,3,0,8,12,21,23,15,11,98,5,40,40,362,214,140,91,41,31,964,0,0,3,47,32,29,24,5,3,142,0,3,5,47,14,11,4,3,3,87,0,4,4,53,28,16,19,7,8,136,3,7,11,31,54,108,325,422,115,1065,3,3,16,109,34,46,26,10,9,263,35,46,45,488,62,24,27,12,10,758,0,9,27,166,34,39,15,9,3,300,0,0,4,33,6,4,0,4,0,47,0,0,0,6,3,4,0,0,0,13,0,3,4,90,27,13,10,6,3,167,0,0,15,67,49,124,221,330,157,968,3,0,9,113,40,12,8,5,0,190,0,6,19,132,36,25,15,27,23,287,0,0,9,56,77,104,113,69,53,474,0,4,21,125,30,35,37,5,9,264,0,0,0,5,7,12,22,13,7,58
SED10079,0,0,0,30,21,16,7,3,3,88,0,0,0,4,6,3,6,8,0,24,0,0,0,0,0,0,10,8,0,15,5,31,19,103,170,237,279,216,70,1133,0,0,0,7,12,6,3,4,0,38,0,3,0,0,0,3,3,0,0,8,0,0,0,11,11,19,74,14,20,149,0,0,0,0,0,6,11,10,3,24,0,0,0,5,0,5,0,0,0,15,0,0,3,17,4,4,3,3,0,41,0,0,5,9,4,6,0,0,0,31,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,11,13,6,7,70,0,0,0,0,3,5,22,15,3,42,0,0,0,3,4,0,0,0,0,15,0,3,0,15,4,0,0,0,0,22,0,0,0,3,0,6,0,0,0,6,0,3,0,4,15,11,8,0,0,45,0,0,0,0,3,10,26,7,0,53
SED10080,8,51,1044,1396,362,274,133,73,24,3364,0,0,4,18,13,3,6,5,4,46,0,0,0,10,6,3,8,6,9,47,17,41,197,1006,258,194,160,83,35,1990,0,0,6,34,19,12,7,9,0,86,0,4,88,306,29,20,9,3,7,460,0,3,33,136,28,19,53,14,11,292,0,0,0,6,10,11,14,25,6,71,13,8,84,251,64,74,47,16,10,556,18,5,68,447,45,24,20,7,0,633,0,12,657,825,46,32,28,8,0,1612,0,0,3,74,5,13,7,3,0,99,0,0,3,6,3,0,3,0,0,15,0,0,12,224,28,10,14,3,0,293,0,0,54,198,30,13,20,11,13,345,3,0,86,405,93,23,20,6,0,643,3,5,283,784,43,25,10,3,0,1166,0,0,3,15,14,12,0,0,0,39,0,3,48,277,61,68,45,10,4,511,0,0,0,5,0,5,7,3,3,22
SED10081,0,3,8,35,24,14,4,3,0,80,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,11,0,9,12,65,97,108,124,63,32,512,3,3,0,16,3,3,3,0,0,33,0,5,3,4,0,3,0,0,0,18,0,0,3,12,8,13,28,14,6,83,0,0,0,0,0,0,3,7,0,8,0,0,4,9,3,3,3,0,0,24,4,3,11,74,8,8,3,0,0,115,0,0,0,6,3,3,3,0,3,20,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,6,0,11,8,3,3,3,0,36,0,0,0,0,0,0,4,11,0,15,0,3,0,4,3,0,0,0,0,9,0,3,14,32,3,0,0,0,0,54,0,0,0,0,3,0,0,0,0,5,0,0,0,20,7,6,3,0,0,34,0,0,0,0,0,3,3,3,0,9
SED10082,0,11,9,57,28,25,13,4,3,154,0,0,0,0,3,6,13,6,0,30,0,0,0,7,0,9,14,4,7,49,12,143,110,384,416,373,448,276,142,2312,0,0,0,5,9,12,5,0,0,36,0,0,4,14,6,9,0,4,3,44,0,7,0,27,23,21,55,29,19,173,0,0,0,0,3,5,4,6,0,24,0,0,3,3,4,11,4,3,0,32,0,6,3,33,15,15,18,11,9,101,0,3,0,21,5,8,8,3,0,44,0,0,0,0,3,3,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,8,3,34,27,21,23,3,4,127,0,0,0,6,7,17,21,22,16,86,0,7,0,20,13,3,4,3,0,45,0,0,7,28,4,5,0,0,0,50,0,0,0,3,4,0,0,0,0,12,0,0,0,8,12,11,11,7,3,50,0,0,0,3,3,9,23,9,7,52
