SED_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
SED10059,3,299,..,56,16,76,0,76,..,20,3,21,0,21,..,74,11,82,0,82,..,85,9,94,0,97,..,255,148,401,5,403,..,10,0,10,0,10,..,92,8,106,0,108,..,73,0,75,0,75,..,340,22,365,3,369,..,124,0,128,3,128,..,85,0,85,0,86,..,619,27,648,11,660,..,604,56,660,8,669,..,37,0,37,0,37,..,422,161,585,6,590,..,57,22,78,3,78,..,375,145,519,4,525,..,982,196,1181,18,1197,..,9908,2157,12066,95,12160,..,88,16,102,4019,4123,25200,9997,2174,12174,4108,41486,52692,..,..,..,..,52692,..,51,3,56,0,56,..,502,79,580,3,584,..,24,0,24,0,24,..,1272,460,1730,12,1739,..,4303,908,5214,31,5241,..,354,135,490,0,490,..,5929,1500,7428,39,7463,..,107,27,134,0,132,..,181,3,185,0,185,..,781,37,820,5,826,..,445,17,459,4,461
SED10060,5,271,..,27,4,31,0,31,..,4,0,4,0,4,..,156,9,165,0,165,..,140,3,144,0,147,..,222,21,239,0,239,..,7,0,7,0,7,..,54,11,61,0,59,..,98,0,98,0,98,..,103,10,111,0,113,..,161,6,169,4,175,..,28,0,28,0,30,..,399,16,410,5,415,..,530,42,570,3,579,..,71,3,74,0,74,..,226,33,263,3,264,..,39,16,52,0,52,..,125,15,138,0,138,..,911,78,988,20,1011,..,7827,869,8689,82,8773,..,88,11,100,2963,3064,29102,7912,881,8788,3040,40932,55532,..,..,..,..,55532,..,192,3,190,0,190,..,156,9,171,0,169,..,3,0,3,0,3,..,1396,194,1586,9,1591,..,2031,443,2469,18,2483,..,109,17,129,0,129,..,3533,653,4187,18,4205,..,125,3,128,0,128,..,198,6,209,0,206,..,830,34,864,10,878,..,590,16,613,3,612
SED10061,0,22,..,0,0,0,0,0,..,0,0,0,0,3,..,20,5,22,0,22,..,10,0,9,0,9,..,19,0,18,0,18,..,4,0,3,0,3,..,17,9,20,0,20,..,62,0,62,0,66,..,18,0,22,0,22,..,113,0,114,7,120,..,19,0,20,0,20,..,206,6,214,9,223,..,41,3,46,0,46,..,20,3,21,0,21,..,37,12,48,0,48,..,3,0,3,0,3,..,45,12,58,0,58,..,298,43,338,7,349,..,1612,242,1859,26,1883,..,116,11,127,3321,3453,35005,1729,253,1982,3353,40338,68561,..,..,..,..,68561,..,91,3,88,0,94,..,249,76,322,3,326,..,53,6,57,0,60,..,77,24,102,4,105,..,242,126,373,6,377,..,29,13,43,0,43,..,353,165,518,7,523,..,11,0,8,0,8,..,56,0,56,3,55,..,92,4,96,3,105,..,178,6,186,0,184
SED10062,3,152,..,740,106,851,10,858,..,35,0,35,0,35,..,25,4,29,0,29,..,45,4,54,0,53,..,74,15,91,3,93,..,41,0,41,0,41,..,80,24,101,0,102,..,155,4,159,0,159,..,314,24,342,0,345,..,317,16,327,0,327,..,22,0,22,0,22,..,817,39,854,3,859,..,380,59,437,3,441,..,27,0,27,0,27,..,136,23,156,0,155,..,49,3,55,0,51,..,237,57,295,6,297,..,712,142,845,24,872,..,13327,3218,16549,129,16679,..,83,15,104,1459,1561,21077,13412,3235,16647,1589,39316,41693,..,..,..,..,41693,..,34,0,34,0,40,..,2260,239,2497,29,2534,..,12,0,12,0,12,..,3998,1573,5574,27,5594,..,4588,2051,6646,28,6675,..,220,93,312,0,312,..,8811,3722,12527,58,12584,..,722,97,813,9,827,..,45,0,45,3,48,..,132,7,143,0,141,..,173,10,181,0,184
SED10063,0,39,..,8,0,8,0,5,..,8,0,8,0,8,..,14,0,21,0,21,..,27,0,30,0,30,..,35,11,51,0,51,..,4,0,4,0,4,..,12,0,15,0,15,..,52,3,58,0,58,..,25,0,27,0,27,..,65,0,66,4,74,..,21,0,22,0,23,..,164,4,174,6,180,..,42,8,52,0,52,..,17,3,26,0,23,..,27,10,38,0,38,..,12,4,9,0,9,..,27,11,40,0,44,..,349,56,412,16,423,..,1433,254,1685,34,1719,..,90,5,95,2654,2747,35146,1522,260,1779,2683,39611,69044,..,..,..,..,69044,..,119,5,122,0,122,..,106,12,113,0,116,..,54,4,54,0,54,..,76,54,132,4,136,..,126,54,181,0,184,..,10,5,14,0,14,..,213,113,324,3,330,..,37,9,44,4,51,..,35,0,35,0,35,..,42,5,42,0,42,..,118,9,119,0,119
SED10064,0,10,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,15,0,14,0,14,..,11,0,12,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,33,0,33,0,33,..,14,0,14,0,14,..,58,0,57,0,61,..,11,0,11,0,11,..,113,0,118,0,113,..,66,3,71,0,69,..,0,0,0,0,0,..,35,6,50,4,50,..,0,0,0,0,0,..,12,0,12,0,12,..,140,22,161,7,165,..,869,85,956,20,972,..,119,7,121,2767,2890,33121,991,89,1079,2787,36986,64952,..,..,..,..,64952,..,23,0,23,0,23,..,31,0,31,0,31,..,97,11,105,4,110,..,22,8,37,3,40,..,57,35,94,0,94,..,5,7,12,0,12,..,89,51,139,3,138,..,6,0,11,0,8,..,76,0,78,0,78,..,82,3,83,3,88,..,191,0,193,3,193
SED10065,18,2342,..,16,0,19,0,19,..,20,0,21,0,21,..,553,240,789,6,798,..,123,16,137,0,144,..,146,24,164,0,164,..,64,10,76,0,80,..,125,12,138,0,137,..,307,9,319,0,324,..,285,35,319,0,325,..,539,14,553,0,556,..,49,4,49,0,47,..,1182,65,1246,7,1252,..,454,64,521,0,517,..,751,77,826,11,836,..,182,36,209,3,212,..,184,40,217,0,221,..,240,59,298,0,302,..,2527,511,3044,61,3099,..,22535,6154,28689,229,28917,..,116,52,166,3017,3183,18768,22650,6209,28854,3240,50867,38606,..,..,..,..,38606,..,49,0,49,0,50,..,3778,642,4417,21,4436,..,10,0,10,0,10,..,4626,1750,6377,37,6413,..,7266,3350,10617,50,10672,..,291,143,438,0,438,..,12188,5239,17432,90,17522,..,187,28,215,3,216,..,68,0,68,0,68,..,190,8,197,0,201,..,205,4,207,0,214
SED10066,0,56,..,27,10,33,0,33,..,102,6,108,0,110,..,50,20,74,0,74,..,106,14,116,3,117,..,51,7,60,0,60,..,110,6,116,3,124,..,79,12,98,0,98,..,122,3,129,3,132,..,45,7,55,0,55,..,232,4,234,3,241,..,41,0,41,0,41,..,446,17,457,3,461,..,194,28,222,0,226,..,43,7,49,0,49,..,102,38,139,0,139,..,36,6,42,0,42,..,70,15,88,0,88,..,739,121,862,22,881,..,4268,656,4925,49,4975,..,79,8,78,2165,2247,33153,4345,658,5004,2212,40371,65132,..,..,..,..,65132,..,31,4,36,0,37,..,490,63,555,3,560,..,19,0,18,0,18,..,183,83,272,0,272,..,496,124,621,3,620,..,34,10,47,0,47,..,716,215,937,3,935,..,158,16,176,0,176,..,109,4,109,4,116,..,132,8,139,0,145,..,188,7,193,5,199
SED10067,0,49,..,5,0,10,0,10,..,8,0,8,0,8,..,43,3,51,0,51,..,50,3,53,0,53,..,68,17,80,0,80,..,8,0,8,0,14,..,154,17,174,0,174,..,40,0,40,0,40,..,30,6,31,0,31,..,53,0,53,0,53,..,8,0,8,0,8,..,128,3,128,0,128,..,203,3,210,3,209,..,8,0,8,0,8,..,65,15,76,0,76,..,20,0,17,0,19,..,39,15,53,0,53,..,677,56,734,14,752,..,3164,293,3455,37,3488,..,87,6,96,1792,1881,31649,3253,300,3550,1826,37026,62071,..,..,..,..,62071,..,133,5,133,0,133,..,87,3,86,3,88,..,0,0,0,0,0,..,99,22,121,0,122,..,249,71,321,0,321,..,15,3,15,0,15,..,361,99,457,0,458,..,217,24,245,4,253,..,294,4,295,6,299,..,356,6,365,0,363,..,646,8,656,5,660
SED10068,0,24,..,3,0,3,0,3,..,7,0,9,0,9,..,0,0,3,0,3,..,22,0,22,0,18,..,16,0,16,0,16,..,3,0,3,0,3,..,8,0,7,0,7,..,47,0,43,0,46,..,17,0,17,0,17,..,56,0,59,0,57,..,3,0,3,0,3,..,119,3,122,0,123,..,61,5,66,0,66,..,7,0,4,0,4,..,40,4,45,0,45,..,8,0,8,0,8,..,26,12,36,0,36,..,190,30,223,5,232,..,1092,127,1217,24,1242,..,94,3,103,2168,2265,34433,1194,126,1321,2187,37941,66370,..,..,..,..,66370,..,65,0,65,0,66,..,57,4,62,3,61,..,16,0,11,0,12,..,62,29,91,6,97,..,90,34,120,3,124,..,16,0,16,0,16,..,163,66,231,8,242,..,19,3,26,0,26,..,115,0,116,0,116,..,124,0,132,3,134,..,159,3,164,5,163
SED10069,0,16,..,10,0,10,0,10,..,16,0,16,0,16,..,0,3,4,0,4,..,32,0,28,0,28,..,11,0,10,0,10,..,11,0,9,0,9,..,8,3,14,0,16,..,39,0,35,0,35,..,10,0,10,0,10,..,67,0,67,0,64,..,9,0,9,0,9,..,120,0,126,0,125,..,64,12,77,0,77,..,3,0,3,0,3,..,51,11,66,0,66,..,3,0,4,0,4,..,14,12,27,0,28,..,183,31,209,0,210,..,1138,136,1267,16,1288,..,88,3,90,2424,2515,32283,1228,139,1362,2444,36092,63841,..,..,..,..,63841,..,83,0,81,4,89,..,42,0,42,8,49,..,31,4,34,0,34,..,50,16,63,0,67,..,95,33,124,3,126,..,11,3,8,0,10,..,154,44,201,5,205,..,87,7,93,0,93,..,84,3,88,0,88,..,117,10,128,0,128,..,171,3,173,3,175
SED10070,3,172,..,145,31,174,5,182,..,589,91,679,4,681,..,119,56,183,5,185,..,111,17,133,3,135,..,60,6,66,0,66,..,111,12,125,0,125,..,203,34,235,4,234,..,281,17,295,4,301,..,134,20,153,0,153,..,584,14,596,6,603,..,43,4,51,0,51,..,1041,61,1098,10,1107,..,992,210,1203,5,1210,..,1382,221,1602,12,1620,..,66,13,80,3,84,..,355,99,457,10,458,..,729,437,1167,4,1171,..,3661,1176,4843,64,4902,..,17963,4308,22271,219,22486,..,92,29,120,1723,1849,16784,18055,4339,22389,1938,41119,33884,..,..,..,..,33884,..,20,0,20,0,20,..,4480,908,5393,60,5447,..,0,0,0,0,0,..,885,393,1284,5,1287,..,1004,462,1466,6,1473,..,234,91,330,0,326,..,2131,950,3078,15,3089,..,838,139,980,6,992,..,19,0,19,0,25,..,174,8,179,3,182,..,183,20,208,9,219
SED10071,3,318,..,27,0,32,0,32,..,282,23,308,4,310,..,356,64,419,4,416,..,120,16,137,0,137,..,121,17,137,6,141,..,58,7,61,0,61,..,69,7,74,0,76,..,657,11,675,7,677,..,278,37,316,0,316,..,1239,31,1271,6,1274,..,54,0,56,0,56,..,2232,85,2308,17,2325,..,361,32,396,3,399,..,524,35,565,3,566,..,76,22,95,0,99,..,134,24,161,0,165,..,79,14,88,0,88,..,1859,344,2201,60,2258,..,15579,1978,17560,158,17713,..,106,24,130,1438,1568,25534,15689,1999,17689,1598,44820,51015,..,..,..,..,51015,..,208,5,211,0,216,..,1172,99,1271,8,1274,..,3,4,4,0,4,..,870,270,1144,3,1146,..,1256,452,1704,7,1716,..,74,19,89,0,89,..,2201,744,2938,14,2956,..,241,23,264,0,265,..,66,0,66,0,66,..,224,4,222,0,222,..,132,0,132,0,132
SED10072,3,138,..,1183,373,1549,24,1571,..,112,10,122,0,122,..,64,17,79,0,81,..,110,9,117,0,117,..,295,50,345,0,349,..,40,0,44,0,44,..,270,39,310,4,323,..,221,3,224,0,226,..,383,42,421,6,425,..,500,8,508,3,514,..,52,0,56,0,54,..,1162,54,1212,10,1224,..,881,165,1047,13,1058,..,47,3,48,0,48,..,323,103,430,3,433,..,182,34,215,0,212,..,402,111,516,3,519,..,1571,412,1983,36,2015,..,19531,4059,23583,235,23819,..,113,24,135,2503,2639,17122,19639,4080,23719,2737,43578,34388,..,..,..,..,34388,..,26,0,26,0,32,..,5399,634,6033,64,6098,..,8,0,8,0,8,..,2049,768,2810,24,2832,..,4307,1261,5573,28,5605,..,248,100,350,3,352,..,6604,2124,8733,53,8786,..,333,35,366,6,369,..,32,0,32,0,30,..,208,4,213,7,215,..,157,11,166,3,169
SED10073,19,2733,..,58,5,67,0,67,..,26,4,31,0,31,..,359,81,438,4,440,..,114,8,130,0,130,..,181,32,214,0,210,..,8,0,8,0,8,..,98,14,112,0,117,..,355,5,357,7,360,..,522,38,563,3,565,..,470,10,480,5,481,..,85,4,83,0,83,..,1426,61,1485,12,1497,..,398,53,454,3,456,..,402,19,422,8,425,..,220,56,279,0,279,..,62,11,74,0,74,..,290,45,334,0,336,..,1947,352,2299,53,2349,..,20758,5221,25973,202,26176,..,87,23,114,1863,1972,19490,20843,5237,26085,2057,47630,39235,..,..,..,..,39235,..,88,6,92,0,92,..,1373,194,1568,12,1583,..,0,0,4,0,4,..,5864,1679,7546,37,7580,..,10808,3426,14230,71,14303,..,531,168,697,3,702,..,17199,5269,22471,116,22585,..,224,43,263,3,265,..,70,0,76,0,76,..,265,15,279,3,280,..,242,6,245,0,252
SED10074,10,594,..,19,7,31,0,31,..,174,11,185,3,187,..,244,72,314,3,315,..,132,10,143,0,150,..,105,22,129,3,132,..,66,3,74,0,69,..,83,12,100,0,96,..,266,7,279,0,276,..,194,19,213,0,212,..,466,12,487,3,489,..,36,0,36,0,36,..,970,45,1012,8,1019,..,335,38,371,3,372,..,1351,174,1525,18,1543,..,104,32,133,3,137,..,215,67,283,9,285,..,132,35,169,0,169,..,1962,357,2318,42,2362,..,14030,2513,16546,173,16719,..,118,33,145,1962,2106,23883,14148,2543,16693,2136,42709,47154,..,..,..,..,47154,..,73,3,78,3,76,..,2106,290,2394,18,2413,..,0,0,0,0,0,..,1285,498,1786,6,1795,..,1762,772,2533,10,2545,..,147,39,180,0,184,..,3194,1305,4495,21,4520,..,290,42,334,4,332,..,77,3,77,0,79,..,237,5,241,3,242,..,171,5,178,5,178
SED10075,0,38,..,689,166,853,16,862,..,135,5,143,0,142,..,17,0,17,0,17,..,59,6,59,0,61,..,21,6,25,0,25,..,6,0,6,0,6,..,158,35,195,0,196,..,72,0,73,5,75,..,20,0,20,0,20,..,116,5,127,3,131,..,28,0,32,0,32,..,237,9,249,8,254,..,344,102,443,0,447,..,11,0,10,0,10,..,82,15,101,0,101,..,147,29,177,3,179,..,75,30,100,0,107,..,453,100,557,14,568,..,3793,727,4514,64,4580,..,102,9,110,1753,1865,35088,3889,736,4629,1816,41538,68816,..,..,..,..,68816,..,57,0,57,4,59,..,210,38,251,0,250,..,15,0,15,0,15,..,103,39,144,0,141,..,215,62,275,3,281,..,10,4,16,0,16,..,330,102,435,3,443,..,216,29,247,3,249,..,91,0,98,4,101,..,62,4,65,0,65,..,310,13,329,9,339
SED10076,0,10,..,13,3,17,0,17,..,38,0,42,0,39,..,4,0,4,0,4,..,37,0,43,0,43,..,28,3,27,0,31,..,3,0,3,0,3,..,14,7,24,0,24,..,32,0,32,0,32,..,23,0,22,0,22,..,72,4,77,0,77,..,6,0,6,0,6,..,143,8,149,0,149,..,77,8,86,0,86,..,3,0,4,0,4,..,54,16,76,0,77,..,0,0,0,0,0,..,20,6,30,0,30,..,222,39,259,6,264,..,1379,204,1578,18,1594,..,101,0,104,2306,2408,31441,1482,206,1687,2320,35448,61748,..,..,..,..,61748,..,26,0,26,0,27,..,53,10,64,0,64,..,27,0,30,3,33,..,60,37,96,0,96,..,87,36,120,3,124,..,11,0,14,0,14,..,157,72,228,3,232,..,132,18,156,0,158,..,81,5,84,0,84,..,75,8,80,0,81,..,205,7,208,0,211
SED10077,30,3065,..,31,6,37,0,37,..,34,8,38,0,38,..,58,6,65,0,65,..,133,24,154,3,159,..,179,21,201,4,202,..,31,0,36,0,36,..,70,19,89,0,89,..,238,0,243,0,243,..,257,22,277,6,282,..,361,18,378,5,385,..,46,4,53,0,53,..,902,49,947,9,958,..,404,71,480,6,485,..,1131,164,1290,4,1295,..,273,98,371,0,371,..,99,18,118,0,123,..,817,151,972,4,975,..,1705,307,2009,37,2043,..,23058,6560,29615,243,29854,..,88,36,124,2493,2611,15043,23143,6600,29739,2731,47513,30759,..,..,..,..,30759,..,16,0,18,0,18,..,2953,330,3286,30,3314,..,9,0,9,0,9,..,5009,1906,6921,44,6962,..,9658,3872,13529,72,13607,..,576,252,829,3,829,..,15250,6024,21279,118,21397,..,430,62,490,3,492,..,31,0,33,0,33,..,212,12,225,3,232,..,118,0,123,3,126
SED10078,4,263,..,41,21,58,3,66,..,35,0,39,0,39,..,38,7,42,0,41,..,164,21,190,0,189,..,103,11,115,0,115,..,25,7,26,0,26,..,93,11,102,0,102,..,252,12,261,0,265,..,222,35,254,4,257,..,346,5,355,3,356,..,47,3,43,0,43,..,865,51,912,7,925,..,601,96,690,3,698,..,85,7,90,0,91,..,335,175,512,3,512,..,134,49,186,0,186,..,856,539,1400,3,1407,..,1211,317,1532,34,1558,..,12650,4136,16785,137,16925,..,95,26,121,2360,2481,21943,12743,4164,16903,2500,41346,43615,..,..,..,..,43615,..,27,0,27,0,27,..,1511,328,1845,12,1854,..,27,0,27,0,27,..,1384,717,2101,5,2110,..,3269,1330,4598,26,4622,..,231,98,329,3,334,..,4882,2151,7030,37,7065,..,191,28,218,0,215,..,75,3,78,0,74,..,359,23,381,5,391,..,244,3,249,3,251
SED10079,0,18,..,29,0,26,0,30,..,40,3,42,0,42,..,8,3,10,0,10,..,18,3,21,0,21,..,18,0,18,0,18,..,15,0,20,0,20,..,12,0,14,0,19,..,29,4,33,5,35,..,19,0,23,0,23,..,57,0,64,4,63,..,8,0,8,0,8,..,115,10,125,6,126,..,66,6,77,0,77,..,5,0,5,0,5,..,48,8,57,3,56,..,0,0,4,0,4,..,18,0,18,0,18,..,175,32,203,5,209,..,1059,129,1194,27,1219,..,87,3,89,1611,1699,33347,1146,137,1281,1635,36265,65750,..,..,..,..,65750,..,33,0,33,0,33,..,55,6,63,0,60,..,26,0,26,0,26,..,77,28,104,0,104,..,134,36,170,0,173,..,7,9,15,0,15,..,217,72,291,3,292,..,39,7,39,0,39,..,69,0,69,4,72,..,71,9,73,0,73,..,118,0,121,5,126
SED10080,12,1068,..,35,3,36,0,36,..,10,4,15,0,15,..,86,0,89,0,84,..,118,8,124,0,124,..,250,20,271,0,273,..,11,0,11,0,11,..,74,8,81,0,81,..,126,3,129,3,132,..,1230,142,1366,10,1378,..,165,3,170,0,172,..,40,3,42,0,42,..,1560,151,1716,15,1731,..,681,80,762,6,768,..,49,0,48,0,48,..,1994,1017,3014,24,3039,..,60,9,68,0,68,..,386,64,454,0,461,..,1133,119,1251,24,1274,..,13969,3290,17253,146,17401,..,103,16,126,5956,6083,23126,14074,3309,17376,6106,46602,50457,..,..,..,..,50457,..,96,0,96,0,96,..,422,42,464,3,465,..,15,0,14,0,14,..,1870,503,2375,14,2394,..,4969,1434,6403,29,6438,..,362,124,482,4,489,..,7201,2064,9265,50,9318,..,106,10,107,0,111,..,224,3,229,0,233,..,1381,66,1448,9,1462,..,576,10,590,5,595
SED10081,0,39,..,0,0,0,0,0,..,8,0,8,0,7,..,3,0,3,0,3,..,7,0,7,0,7,..,21,3,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,54,0,57,0,57,..,6,0,11,0,11,..,130,9,137,0,135,..,6,0,6,0,6,..,201,8,209,3,212,..,11,5,17,0,20,..,10,0,12,0,12,..,27,6,27,0,27,..,0,0,0,0,0,..,25,10,33,0,36,..,170,36,205,8,213,..,1010,193,1203,23,1227,..,100,3,105,2859,2959,35057,1110,201,1307,2879,39252,68477,..,..,..,..,68477,..,111,0,111,0,111,..,54,3,57,0,57,..,29,5,30,0,30,..,78,37,110,0,111,..,190,120,304,7,314,..,6,5,5,0,5,..,266,157,428,8,435,..,3,0,6,0,6,..,36,0,36,0,41,..,51,0,53,0,53,..,90,0,90,0,92
SED10082,0,51,..,4,0,4,0,4,..,22,0,22,0,21,..,7,0,7,0,7,..,26,3,34,0,29,..,46,7,46,0,53,..,0,0,0,0,0,..,22,3,24,0,24,..,21,0,21,0,24,..,33,3,36,0,36,..,61,5,59,0,59,..,6,0,6,0,8,..,122,8,123,0,125,..,149,11,166,0,165,..,19,3,19,0,19,..,63,8,69,0,69,..,8,3,14,0,14,..,21,5,29,0,29,..,309,38,347,7,356,..,1814,228,2048,32,2075,..,156,12,168,1626,1790,33969,1974,240,2213,1650,37835,65976,..,..,..,..,65976,..,189,0,189,0,194,..,111,8,118,0,118,..,3,0,7,0,7,..,116,30,153,0,153,..,191,69,259,7,268,..,6,0,7,0,7,..,316,102,417,7,423,..,64,0,64,0,67,..,128,0,130,3,128,..,177,12,195,0,191,..,257,6,271,0,269
