region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED111,9,6,9,0,4557,4581,126,15,7,5,2856,3009,1835,132,120,14,3512,5613,3893,356,565,22,2546,7382,5192,569,1501,76,2099,9437,6304,565,1963,218,1163,10213,5033,266,1073,422,409,7203,2767,106,365,596,199,4033,721,16,48,493,48,1326,25880,2031,5651,1846,17389,52797,15,6,0,7,4283,4311,273,28,3,4,2699,3007,2418,215,203,23,3162,6021,4464,546,976,93,2242,8321,5791,705,2028,273,1686,10483,6205,504,2011,650,686,10056,4437,222,1084,1350,209,7302,1923,71,362,2098,105,4559,380,3,90,1729,55,2257,25906,2300,6757,6227,15127,56317,24,12,9,7,8840,8892,399,43,10,9,5555,6016,4253,347,323,37,6674,11634,8357,902,1541,115,4788,15703,10983,1274,3529,349,3785,19920,12509,1069,3974,868,1849,20269,9470,488,2157,1772,618,14505,4690,177,727,2694,304,8592,1101,19,138,2222,103,3583,51786,4331,12408,8073,32516,109114
CED112,14,5,8,0,4990,5017,129,17,7,0,5928,6081,3254,111,157,3,5851,9376,5917,315,652,13,2712,9609,6250,421,1229,80,1887,9867,5616,341,1151,140,802,8050,3993,171,591,309,350,5414,2470,63,211,521,161,3426,674,10,48,439,46,1217,28317,1454,4054,1505,22727,58057,5,5,3,3,4721,4737,324,14,11,7,5212,5568,4141,187,242,23,4422,9015,6405,472,976,54,2099,10006,6321,566,1660,226,1266,10039,5431,318,1624,504,512,8389,3585,145,826,1103,191,5850,1821,58,317,2171,116,4483,339,8,74,1735,74,2230,28372,1773,5733,5826,18613,60317,19,10,11,3,9711,9754,453,31,18,7,11140,11649,7395,298,399,26,10273,18391,12322,787,1628,67,4811,19615,12571,987,2889,306,3153,19906,11047,659,2775,644,1314,16439,7578,316,1417,1412,541,11264,4291,121,528,2692,277,7909,1013,18,122,2174,120,3447,56689,3227,9787,7331,41340,118374
CED113,6,8,3,0,5000,5017,149,6,3,0,3757,3915,2707,180,138,5,4140,7170,5132,413,691,26,2418,8680,5471,523,1294,85,1515,8888,5298,404,1269,162,761,7894,3991,214,809,308,300,5622,2464,70,265,587,174,3560,693,17,52,506,50,1318,25911,1835,4524,1679,18115,52064,9,0,4,5,4786,4804,276,22,10,5,3475,3788,3548,298,263,20,3650,7779,5578,690,1174,77,2065,9584,5648,718,1877,234,1152,9629,5090,458,1813,540,485,8386,3633,207,1009,1202,220,6271,1817,73,428,2222,135,4675,396,15,103,1906,85,2505,25995,2481,6681,6211,16053,57421,15,8,7,5,9786,9821,425,28,13,5,7232,7703,6255,478,401,25,7790,14949,10710,1103,1865,103,4483,18264,11119,1241,3171,319,2667,18517,10388,862,3082,702,1246,16280,7624,421,1818,1510,520,11893,4281,143,693,2809,309,8235,1089,32,155,2412,135,3823,51906,4316,11205,7890,34168,109485
CED114,9,4,9,0,4457,4479,90,4,4,4,3131,3233,2186,125,114,4,4011,6440,4877,352,649,24,2804,8706,5983,509,1438,89,2114,10133,6588,513,1678,230,1012,10021,5063,278,852,395,377,6965,2471,84,308,538,180,3581,543,13,50,373,45,1024,27810,1882,5102,1657,18131,54582,13,3,0,0,4030,4046,254,29,6,7,2655,2951,2988,197,211,28,3431,6855,5488,454,922,73,2142,9079,6234,629,1691,236,1567,10357,6523,404,1692,586,662,9867,4316,175,823,1216,193,6723,1652,54,282,1866,95,3949,288,11,71,1438,44,1852,27756,1956,5698,5450,14819,55679,22,7,9,0,8487,8525,344,33,10,11,5786,6184,5174,322,325,32,7442,13295,10365,806,1571,97,4946,17785,12217,1138,3129,325,3681,20490,13111,917,3370,816,1674,19888,9379,453,1675,1611,570,13688,4123,138,590,2404,275,7530,831,24,121,1811,89,2876,55566,3838,10800,7107,32950,110261
CED115,4,5,5,5,4707,4726,135,15,3,3,3433,3589,2421,145,135,7,4060,6768,4587,348,576,26,2427,7964,5752,470,1222,70,1854,9368,6302,453,1475,240,993,9463,4706,279,871,393,452,6701,2691,92,288,671,207,3949,569,14,33,431,60,1107,27167,1821,4608,1846,18193,53635,11,3,4,6,4358,4382,309,23,7,5,3329,3673,3136,218,201,19,3419,6993,5001,496,843,63,1972,8375,6090,592,1597,229,1193,9701,6151,396,1415,624,468,9054,4258,187,709,1399,200,6753,1890,63,255,2204,141,4553,285,13,54,1629,78,2059,27131,1991,5085,6178,15158,55543,15,8,9,11,9065,9108,444,38,10,8,6762,7262,5557,363,336,26,7479,13761,9588,844,1419,89,4399,16339,11842,1062,2819,299,3047,19069,12453,849,2890,864,1461,18517,8964,466,1580,1792,652,13454,4581,155,543,2875,348,8502,854,27,87,2060,138,3166,54298,3812,9693,8024,33351,109178
CED116,19,5,3,9,6207,6243,300,11,9,5,5034,5359,3679,227,319,10,5374,9609,6083,440,775,29,2334,9661,7519,561,1225,73,1494,10872,5694,353,863,149,583,7642,3162,178,410,243,213,4206,1667,78,170,361,76,2352,343,14,16,197,18,588,28466,1867,3790,1076,21333,56532,78,5,3,4,5655,5745,865,53,42,8,4392,5360,5163,500,639,48,4091,10441,6877,721,1397,148,1850,10993,7021,770,1752,383,1197,11123,4938,440,1168,868,498,7912,2410,156,471,1320,166,4523,1006,51,228,1663,63,3011,144,5,29,826,32,1036,28502,2701,5729,5268,17944,60144,97,10,6,13,11862,11988,1165,64,51,13,9426,10719,8842,727,958,58,9465,20050,12960,1161,2172,177,4184,20654,14540,1331,2977,456,2691,21995,10632,793,2031,1017,1081,15554,5572,334,881,1563,379,8729,2673,129,398,2024,139,5363,487,19,45,1023,50,1624,56968,4568,9519,6344,39277,116676
CED117,9,0,3,3,4522,4537,131,11,3,3,3170,3318,2143,114,118,3,3431,5809,4524,329,595,30,2090,7568,5672,472,1239,97,1627,9107,6519,373,1372,198,765,9227,5679,272,873,474,341,7639,3203,107,323,695,160,4488,707,16,55,460,34,1272,28587,1694,4581,1963,16140,52965,7,4,6,0,4183,4200,263,13,10,4,2708,2998,2803,208,208,26,2666,5911,4973,494,957,79,1679,8182,6095,565,1645,224,1177,9706,6627,380,1585,621,522,9735,5124,165,933,1322,237,7781,2342,80,323,2210,120,5075,371,8,84,1540,68,2071,28605,1917,5751,6026,13360,55659,16,4,9,3,8705,8737,394,24,13,7,5878,6316,4946,322,326,29,6097,11720,9497,823,1552,109,3769,15750,11767,1037,2884,321,2804,18813,13146,753,2957,819,1287,18962,10803,437,1806,1796,578,15420,5545,187,646,2905,280,9563,1078,24,139,2000,102,3343,57192,3611,10332,7989,29500,108624
CED118,10,0,4,3,3051,3068,268,11,10,4,4795,5088,4480,129,227,5,9292,14133,6668,324,799,35,5418,13244,4886,411,1245,70,3296,9908,3675,353,1175,127,1655,6985,2468,201,585,171,741,4166,1805,82,198,401,376,2862,429,12,37,284,97,859,24689,1523,4280,1100,28721,60313,17,0,3,3,2871,2894,492,31,4,6,4912,5445,5505,236,346,24,8964,15075,6835,467,1151,62,5285,13800,4738,494,1642,194,2993,10061,3462,368,1553,488,1471,7342,2183,156,705,996,482,4522,1186,54,288,1543,253,3324,199,11,88,1299,177,1774,24617,1817,5780,4615,27408,64237,27,0,7,6,5922,5962,760,42,14,10,9707,10533,9985,365,573,29,18256,29208,13503,791,1950,97,10703,27044,9624,905,2887,264,6289,19969,7137,721,2728,615,3126,14327,4651,357,1290,1167,1223,8688,2991,136,486,1944,629,6186,628,23,125,1583,274,2633,49306,3340,10060,5715,56129,124550
CED119,12,5,3,3,4931,4954,243,8,5,3,4824,5083,6721,170,184,9,5623,12707,9198,353,663,28,2333,12575,7128,378,939,50,1336,9831,5526,310,875,146,519,7376,3112,139,418,229,189,4087,1366,64,117,385,87,2019,241,9,27,155,20,452,33547,1436,3231,1008,19862,59084,17,4,3,3,4675,4702,655,16,9,0,4066,4746,8559,319,320,23,4135,13356,8898,569,1032,75,1747,12321,6732,479,1383,227,938,9759,5074,330,1226,626,390,7646,2305,129,538,954,124,4050,856,36,220,1407,54,2573,136,12,33,856,30,1067,33232,1894,4764,4171,16159,60220,29,9,6,6,9606,9656,898,24,14,3,8890,9829,15280,489,504,32,9758,26063,18096,922,1695,103,4080,24896,13860,857,2322,277,2274,19590,10600,640,2101,772,909,15022,5417,268,956,1183,313,8137,2222,100,337,1792,141,4592,377,21,60,1011,50,1519,66779,3330,7995,5179,36021,119304
CED120,6,3,3,0,5302,5314,153,10,7,0,4897,5067,3971,130,145,5,4650,8901,7238,310,528,24,1790,9890,7542,378,902,79,1125,10026,6625,280,786,170,480,8341,3680,149,421,241,150,4641,1588,47,143,343,67,2188,338,0,25,271,19,653,31141,1307,2960,1133,18480,55021,13,3,3,0,4914,4933,407,25,13,0,4126,4571,5192,234,285,15,3466,9192,7743,467,969,70,1413,10662,7714,485,1358,229,795,10581,6047,303,1163,563,344,8420,2888,117,565,934,111,4615,1106,39,185,1410,45,2785,172,5,50,930,21,1178,31282,1678,4591,4151,15235,56937,19,6,6,0,10216,10247,560,35,20,0,9023,9638,9163,364,430,20,8116,18093,14981,777,1497,94,3203,20552,15256,863,2260,308,1920,20607,12672,583,1949,733,824,16761,6568,266,986,1175,261,9256,2694,86,328,1753,112,4973,510,5,75,1201,40,1831,62423,2985,7551,5284,33715,111958
