region_id,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1999_15_19_yrs,F_1500_1999_20_24_yrs,F_1500_1999_25_34_yrs,F_1500_1999_35_44_yrs,F_1500_1999_45_54_yrs,F_1500_1999_55_64_yrs,F_1500_1999_65_74_yrs,F_1500_1999_75_84_yrs,F_1500_1999_85ov,F_1500_1999_Tot,F_2000_more_15_19_yrs,F_2000_more_20_24_yrs,F_2000_more_25_34_yrs,F_2000_more_35_44_yrs,F_2000_more_45_54_yrs,F_2000_more_55_64_yrs,F_2000_more_65_74_yrs,F_2000_more_75_84_yrs,F_2000_more_85ov,F_2000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_199_15_19_yrs,P_1_199_20_24_yrs,P_1_199_25_34_yrs,P_1_199_35_44_yrs,P_1_199_45_54_yrs,P_1_199_55_64_yrs,P_1_199_65_74_yrs,P_1_199_75_84_yrs,P_1_199_85ov,P_1_199_Tot,P_200_299_15_19_yrs,P_200_299_20_24_yrs,P_200_299_25_34_yrs,P_200_299_35_44_yrs,P_200_299_45_54_yrs,P_200_299_55_64_yrs,P_200_299_65_74_yrs,P_200_299_75_84_yrs,P_200_299_85ov,P_200_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_599_15_19_yrs,P_400_599_20_24_yrs,P_400_599_25_34_yrs,P_400_599_35_44_yrs,P_400_599_45_54_yrs,P_400_599_55_64_yrs,P_400_599_65_74_yrs,P_400_599_75_84_yrs,P_400_599_85ov,P_400_599_Tot,P_600_799_15_19_yrs,P_600_799_20_24_yrs,P_600_799_25_34_yrs,P_600_799_35_44_yrs,P_600_799_45_54_yrs,P_600_799_55_64_yrs,P_600_799_65_74_yrs,P_600_799_75_84_yrs,P_600_799_85ov,P_600_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1999_15_19_yrs,P_1500_1999_20_24_yrs,P_1500_1999_25_34_yrs,P_1500_1999_35_44_yrs,P_1500_1999_45_54_yrs,P_1500_1999_55_64_yrs,P_1500_1999_65_74_yrs,P_1500_1999_75_84_yrs,P_1500_1999_85ov,P_1500_1999_Tot,P_2000_more_15_19_yrs,P_2000_more_20_24_yrs,P_2000_more_25_34_yrs,P_2000_more_35_44_yrs,P_2000_more_45_54_yrs,P_2000_more_55_64_yrs,P_2000_more_65_74_yrs,P_2000_more_75_84_yrs,P_2000_more_85ov,P_2000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
CED111,3,66,354,585,728,461,74,35,13,2319,3,28,209,345,429,271,52,22,11,1370,0,10,129,402,527,360,42,11,5,1486,4,8,55,153,187,133,38,20,7,605,408,202,346,432,484,506,498,600,599,4075,4310,3007,6020,8321,10484,10057,7302,4558,2258,56317,2749,315,426,552,854,1136,277,113,39,6461,3215,575,664,807,1003,1196,701,310,113,8584,734,937,1379,1459,2093,3569,4202,2350,499,17222,548,759,1118,1555,2303,2948,3605,2530,1056,16422,529,1276,1966,2437,3110,2978,2628,1413,683,17020,124,946,1891,2425,2870,2348,951,425,169,12149,29,396,1204,1612,1993,1568,491,197,89,7579,20,190,930,1369,1643,1277,284,83,33,5829,7,62,540,860,997,713,142,56,21,3398,0,30,423,1029,1252,908,110,25,18,3795,15,30,221,569,669,514,130,56,12,2216,921,500,871,1030,1135,1114,984,1034,852,8441,8891,6016,11633,15704,19922,20269,14505,8592,3584,109116
CED112,4,265,1021,816,943,525,111,41,21,3747,0,54,656,593,623,348,54,19,12,2359,0,11,586,812,896,529,52,23,14,2923,4,10,189,448,438,246,50,23,3,1411,349,308,435,430,465,415,364,545,460,3771,4735,5568,9016,10006,10039,8389,5849,4483,2231,60316,3635,1747,1328,873,821,1125,324,128,65,10046,3194,1479,960,1093,816,854,555,310,102,9363,777,1730,1188,1236,1348,1994,2794,2093,602,13762,525,1193,1064,1220,1401,1660,2585,2369,1129,13146,523,1565,1967,2095,2045,1828,2002,1319,581,13925,204,1363,2138,1966,1988,1559,865,364,163,10610,49,820,1949,1758,1757,1334,519,149,67,8402,19,622,2191,1891,1964,1339,355,93,34,8508,3,227,1800,1564,1617,950,165,52,16,6394,3,115,1789,2642,2722,1520,178,53,24,9046,10,73,983,2295,2401,1394,227,62,11,7456,811,715,1035,982,1027,884,694,916,652,7716,9753,11649,18392,19615,19907,16441,11263,7908,3446,118374
CED113,6,129,679,692,758,423,99,34,14,2834,3,46,408,472,497,267,45,13,5,1756,0,13,292,508,546,344,44,12,8,1767,3,5,83,242,247,138,41,33,8,800,452,227,409,528,519,489,544,618,603,4389,4806,3787,7778,9583,9629,8385,6270,4675,2505,57418,3338,427,581,711,751,1061,296,172,125,7462,3308,841,818,991,812,926,557,284,102,8639,724,975,1163,1252,1268,2035,3108,2074,569,13168,610,805,1031,1238,1526,1917,2888,2414,1102,13531,587,1467,1946,2267,2250,2162,2092,1453,691,14915,192,1419,2281,2423,2484,1832,813,394,168,12006,52,648,1898,2022,2069,1503,422,188,85,8887,24,393,1785,1947,1918,1240,315,85,48,7755,9,150,1175,1400,1366,800,131,37,19,5087,0,75,959,1710,1666,1003,126,36,19,5594,9,27,418,1174,1289,723,137,58,23,3858,970,476,892,1127,1119,1077,1007,1040,872,8580,9823,7703,14947,18262,18518,16279,11892,8235,3823,109482
CED114,9,216,697,816,963,562,135,54,31,3483,3,73,552,638,667,382,77,33,12,2437,3,18,500,796,881,453,60,27,9,2747,3,0,163,435,489,263,46,32,13,1444,407,209,468,529,580,618,478,469,425,4183,4047,2951,6854,9079,10358,9866,6723,3948,1853,55679,2616,287,449,637,721,1120,371,141,52,6394,2823,401,592,784,808,1211,780,315,88,7802,598,571,797,1052,1361,2509,3331,1839,404,12462,520,585,805,1205,1640,2164,2755,2117,874,12665,578,1155,1650,2068,2474,2737,2449,1250,421,14782,294,1194,1808,2157,2577,2294,1185,476,183,12168,99,684,1573,1791,2143,1847,709,218,83,9147,30,522,1689,1855,2106,1484,483,156,71,8396,6,201,1172,1481,1479,969,214,81,32,5635,6,73,1174,2003,2063,1195,214,64,30,6822,13,18,538,1518,1771,1005,213,62,34,5172,944,493,1047,1234,1348,1351,984,811,604,8816,8527,6184,13294,17785,20491,19886,13688,7530,2876,110261
CED115,4,167,613,629,784,478,89,34,12,2810,0,25,359,386,484,254,52,23,5,1588,3,12,228,437,593,298,52,25,5,1653,3,4,80,189,238,153,51,27,7,752,457,247,392,487,595,626,585,635,488,4512,4379,3674,6993,8374,9700,9053,6755,4552,2061,55541,2938,350,569,590,794,1172,428,180,70,7091,2765,578,743,801,779,1009,728,304,91,7798,687,853,1071,1174,1407,2625,3534,2213,446,14010,668,753,1008,1369,1669,2274,3096,2463,976,14276,677,1361,1863,2204,2495,2491,2248,1401,597,15337,238,1369,2223,2263,2620,2187,915,411,146,12372,79,708,1679,1845,2236,1661,504,162,62,8936,20,425,1586,1686,1918,1387,322,88,20,7452,4,144,957,1178,1294,753,171,48,15,4564,6,86,780,1351,1594,929,144,44,16,4950,8,30,361,789,967,681,177,64,17,3094,1015,605,920,1089,1295,1348,1189,1123,712,9296,9105,7262,13760,16339,19068,18517,13456,8501,3168,109176
CED116,3,209,853,592,545,246,30,9,0,2487,0,63,485,350,291,118,6,3,0,1316,0,14,327,313,253,131,11,3,3,1055,4,4,113,125,104,58,25,6,0,439,612,393,737,811,748,578,428,339,175,4821,5745,5361,10442,10994,11122,7910,4523,3013,1034,60144,4892,1568,1866,1768,1807,1533,501,263,65,14263,3785,1494,1172,1365,1211,1023,610,299,90,11049,871,1182,1857,2335,3097,3594,3320,1965,450,18671,417,847,1376,1778,2119,1854,1936,1529,550,12406,405,1554,2357,2641,2778,1626,788,490,151,12790,157,1607,2986,2909,3190,1560,334,126,25,12894,63,907,2328,2071,2134,1082,153,31,6,8775,14,496,2061,1708,1682,883,125,21,0,6990,0,168,1238,1013,973,505,44,6,0,3947,0,41,920,960,855,471,47,8,3,3305,15,25,372,523,495,244,47,16,0,1737,1368,832,1517,1581,1654,1181,825,609,282,9849,11987,10721,20050,20652,21995,15556,8730,5363,1622,116676
CED117,6,129,467,548,677,464,127,50,21,2489,3,34,282,338,496,259,41,18,10,1481,0,6,220,399,652,390,50,20,12,1749,0,8,45,176,226,154,40,26,14,689,430,208,317,450,535,549,534,573,352,3948,4200,2998,5911,8180,9707,9736,7780,5075,2072,55659,2923,282,419,604,813,1239,320,132,47,6779,2985,644,684,938,860,1241,837,347,94,8630,587,756,945,1203,1547,2957,4296,2637,564,15492,519,722,929,1272,1704,2233,3509,2718,1078,14684,520,1265,1565,2166,2502,2632,2688,1651,597,15586,150,1025,1738,2091,2344,2023,1182,524,191,11268,41,470,1295,1457,1862,1532,576,223,99,7555,11,388,1197,1418,1627,1296,432,133,53,6555,8,119,865,1106,1288,801,199,41,27,4454,8,58,811,1476,1842,1153,164,62,30,5604,0,34,337,962,1178,746,180,61,34,3532,983,554,935,1055,1247,1111,1036,1034,530,8485,8735,6317,11720,15748,18814,18964,15419,9563,3344,108624
CED118,0,362,1944,1348,1005,577,102,31,15,5384,4,105,1583,1254,874,429,51,9,12,4321,0,46,1727,1900,1330,665,62,15,10,5755,3,16,956,1907,1293,499,41,13,8,4736,295,394,1067,902,655,531,445,444,467,5200,2895,5445,15075,13800,10062,7342,4522,3324,1772,64237,2654,1238,1685,1224,839,884,420,204,63,9211,1605,960,913,945,616,640,523,366,96,6664,406,1160,1292,1148,1071,1517,2238,1784,421,11037,231,1137,1420,1014,1083,1312,1858,1803,926,10784,230,1546,2480,1916,1702,1454,1134,694,274,11430,120,1433,3316,2194,1816,1406,576,231,81,11173,44,1038,3187,2251,1749,1206,346,83,44,9948,9,712,3728,2803,1970,1222,273,68,24,10809,4,237,3026,2408,1702,845,146,27,19,8414,0,112,3403,3980,2674,1310,159,30,15,11683,7,42,2456,5234,3305,1393,147,36,18,12638,653,918,2303,1926,1442,1138,868,859,652,10759,5963,10533,29209,27043,19969,14327,8688,6185,2633,124550
CED119,3,328,1546,1204,1032,597,61,9,4,4784,5,81,1122,921,634,332,24,6,3,3128,3,20,940,1082,759,363,24,7,3,3201,3,8,320,494,319,136,7,4,0,1291,392,279,651,521,492,401,279,271,176,3462,4701,4747,13355,12322,9759,7646,4051,2573,1067,60221,4215,1206,2011,1444,1101,1398,585,236,49,12245,2714,1120,1301,1195,781,829,559,223,48,8770,636,921,1207,1238,1069,1607,2173,1382,343,10576,433,775,1160,1160,1096,1247,1707,1436,559,9573,427,1335,2254,2197,1795,1603,1170,585,199,11565,214,1593,3211,2645,2450,1749,502,142,49,12555,62,1096,3306,2694,2309,1490,306,46,13,11322,12,711,3443,2887,2317,1489,256,38,9,11162,8,229,2731,2419,1700,925,122,23,3,8160,3,92,2520,3241,2273,1131,124,10,10,9404,9,33,1337,2448,1569,730,64,16,4,6210,922,717,1582,1329,1129,824,569,455,235,7762,9655,9828,26063,24897,19589,15022,8137,4592,1521,119304
CED120,9,340,1205,1027,1007,619,87,19,5,4318,0,97,825,762,714,375,44,15,0,2832,0,14,731,891,1009,515,43,10,3,3216,8,7,252,514,464,214,23,12,0,1494,382,223,511,528,501,434,296,327,219,3421,4935,4571,9192,10661,10582,8420,4615,2783,1178,56937,4255,854,988,939,986,1182,401,123,53,9781,3051,1083,836,1028,815,886,589,210,67,8565,646,922,863,956,1040,1537,2139,1381,286,9770,513,725,768,1013,1074,1289,1842,1506,640,9370,529,1332,1465,1878,1931,1818,1619,811,311,11694,280,1592,2088,2135,2205,1808,772,216,91,11187,70,1244,2376,2085,2174,1646,419,77,40,10131,37,909,2684,2333,2162,1626,385,45,9,10190,0,316,1998,2003,1762,1130,213,33,9,7464,0,98,1976,2767,2818,1580,163,16,6,9424,13,37,932,2372,2560,1358,129,30,8,7439,852,526,1119,1041,1081,901,585,524,312,6941,10246,9638,18093,20550,20608,16761,9256,4972,1832,111956
CED121,13,159,582,782,807,562,118,37,11,3071,4,34,360,522,526,371,72,27,7,1923,0,17,292,713,751,507,59,14,8,2361,5,4,83,351,431,265,72,22,14,1247,465,186,407,554,514,570,504,515,302,4017,4499,3305,6716,9686,10020,9523,6492,3852,1705,55798,3223,392,532,753,951,1365,384,194,50,7844,2671,568,693,938,932,1092,796,270,81,8041,664,671,935,1213,1325,2311,3338,1824,362,12643,669,630,886,1183,1486,2017,3005,2129,946,12951,701,1309,1668,2167,2365,2474,2006,1064,435,14189,247,1339,2023,2474,2550,2137,1018,353,91,12232,81,727,1560,1919,2123,1626,571,182,62,8851,27,448,1465,1948,2044,1519,389,115,26,7981,10,146,985,1443,1379,1002,260,55,14,5294,3,84,887,2005,2044,1334,224,35,19,6635,12,36,410,1331,1670,1036,267,60,27,4849,1029,502,1032,1349,1283,1239,1005,885,450,8774,9337,6852,13076,18723,20152,19152,13263,7166,2563,110284
CED122,7,190,553,616,626,346,63,34,5,2440,3,49,374,355,356,195,40,8,9,1389,3,39,275,452,529,274,32,14,5,1623,4,30,246,262,218,130,30,18,3,941,459,234,474,558,538,578,388,472,284,3985,4702,4163,8640,9538,9282,8137,5017,3437,1542,54458,2915,389,841,877,1056,1273,279,113,35,7778,2873,636,1103,1058,902,931,552,211,74,8340,699,761,1116,1290,1309,2351,2878,1614,355,12373,672,733,1122,1299,1569,1941,2441,1934,838,12549,809,1400,1883,2150,2087,1893,1460,829,365,12876,379,1573,2155,2128,2025,1560,612,238,91,10761,107,878,1800,1568,1592,1195,353,106,40,7639,47,644,1626,1685,1561,1076,254,64,18,6975,21,334,1211,1226,1173,766,132,30,17,4910,6,350,1521,1897,1890,1067,133,23,8,6895,14,257,1921,2399,2265,1199,159,40,12,8266,1036,624,1320,1453,1296,1248,808,771,412,8968,9578,8579,17619,19030,18725,16500,10061,5973,2265,108330
CED123,13,435,1919,1120,939,601,170,70,25,5292,0,137,1635,1014,735,408,103,37,23,4092,3,51,1660,1419,950,502,101,26,24,4736,3,22,949,1440,853,340,86,35,27,3755,424,645,1172,920,715,621,543,533,366,5939,4248,7481,14529,12263,9751,7912,5652,4133,1965,67934,4054,3745,2202,1312,980,1071,520,294,94,14272,2106,1627,894,873,613,664,618,408,115,7918,574,1426,1016,906,1019,1546,2205,1687,431,10810,356,1205,1065,950,975,1395,2109,1868,920,10843,357,1666,2152,1718,1733,1637,1547,1089,470,12369,169,1492,2752,2187,2024,1663,856,447,159,11749,59,1050,3046,2053,1838,1410,505,201,85,10247,31,898,3625,2282,1879,1306,419,149,53,10642,4,358,3100,2110,1547,877,263,77,42,8378,10,167,3552,3080,2182,1163,273,68,34,10529,6,68,2611,4471,2962,1270,285,88,46,11807,986,1565,2875,2232,1717,1420,1115,962,555,13427,8712,15267,28890,24174,19469,15422,10715,7338,3004,132991
CED124,6,343,1277,1028,974,565,71,11,6,4281,3,78,814,720,529,306,27,12,0,2489,3,26,570,771,681,337,37,13,3,2441,3,10,138,272,226,125,25,10,0,809,473,392,725,702,632,563,375,301,264,4427,5231,5395,11459,10852,9996,8596,4582,2540,1191,59842,3823,723,1001,945,989,1395,344,124,31,9375,3014,929,1072,1025,744,870,519,176,45,8394,752,941,1239,1211,1170,1878,2395,1213,333,11132,706,849,1136,1203,1272,1602,2155,1384,552,10859,721,1669,2284,2145,1955,1883,1349,676,279,12961,315,2107,3081,2565,2459,1878,616,187,55,13263,99,1319,3196,2444,2345,1708,371,80,16,11578,32,829,3183,2694,2295,1585,282,40,12,10952,10,277,2088,2001,1562,1031,133,21,9,7132,7,128,1743,2302,2114,1196,133,25,8,7656,7,55,668,1328,1209,730,101,22,3,4123,1020,994,1527,1448,1339,1161,744,546,373,9152,10506,10820,22218,21311,19453,16917,9142,4494,1716,116577
CED125,4,89,354,532,679,381,120,52,23,2234,0,21,195,354,448,237,42,25,8,1330,3,8,134,390,647,324,37,20,15,1578,3,3,68,155,198,113,48,32,17,637,350,125,248,370,450,549,530,704,696,4022,3814,2481,5164,7710,9471,9660,8250,5420,2457,54427,2447,218,314,502,753,1160,309,129,52,5884,2863,465,550,793,876,1274,809,359,106,8095,653,704,966,1307,1698,3213,4655,2803,604,16603,517,577,927,1332,1915,2559,3868,2898,1016,15609,448,1159,1680,2221,2561,2852,2837,1721,686,16165,128,898,1656,2164,2684,2240,1133,516,203,11622,32,353,1127,1536,1765,1423,608,206,96,7146,9,216,894,1284,1555,1033,390,119,59,5559,3,63,517,881,1024,662,161,61,24,3396,7,44,415,1018,1377,883,129,51,32,3956,3,14,242,681,799,514,157,73,33,2516,792,327,564,805,1015,1139,1060,1201,983,7886,7902,5038,9852,14524,18022,18952,16116,10137,3894,104437
CED126,9,295,1102,924,900,545,75,16,5,3871,0,67,744,605,518,315,31,3,7,2290,3,24,532,802,736,345,27,7,0,2476,3,8,160,278,259,145,32,15,3,903,488,315,547,585,568,503,299,227,134,3666,5206,4822,9844,10549,9714,8115,4148,2237,1023,55658,4114,717,928,931,963,1326,345,114,24,9462,3017,892,894,1077,728,825,487,173,50,8143,789,886,1062,1168,1023,1807,2228,1186,346,10495,689,876,1027,1194,1135,1400,1842,1203,529,9895,622,1529,1994,2004,1882,1646,1203,572,250,11702,279,1865,2618,2441,2383,1757,544,165,54,12106,86,1052,2595,2191,2164,1557,336,68,34,10083,25,743,2636,2391,2172,1539,294,44,16,9860,11,228,1878,1878,1548,1010,135,13,7,6708,6,123,1607,2433,2109,1246,117,18,4,7663,3,41,680,1477,1423,805,116,32,6,4583,1116,658,1182,1207,1163,989,608,411,197,7531,10757,9610,19101,20392,18693,15907,8255,3999,1517,108231
CED127,5,224,989,978,1058,770,309,101,67,4501,0,67,713,768,801,484,133,76,34,3076,3,21,641,1032,1032,631,111,74,30,3575,3,7,394,1186,932,519,159,85,41,3326,289,166,391,555,452,462,415,520,762,4012,3878,3377,7412,11106,10369,8656,6278,4224,2652,57952,3433,521,735,1267,899,994,525,222,126,8722,2649,916,544,972,716,755,708,358,131,7749,439,671,516,770,761,906,1642,1296,404,7405,370,648,579,785,886,1062,1723,1510,812,8375,389,1110,1257,1730,1782,1880,2208,1468,686,12510,171,1251,1786,1859,1968,1901,1346,629,274,11185,35,778,1832,1807,1927,1702,942,332,158,9513,11,481,2098,2012,2090,1703,810,230,147,9582,4,202,1621,1775,1691,1177,435,170,72,7147,7,54,1589,2635,2416,1544,424,156,70,8895,3,25,1210,4481,4101,2313,696,219,99,13147,674,393,842,1124,1023,964,800,828,1103,7751,8185,7050,14609,21217,20260,16901,12259,7418,4082,111981
CED128,8,231,728,870,1002,696,143,35,21,3734,0,41,502,645,684,434,72,15,14,2407,3,19,350,802,1114,728,83,10,13,3122,0,6,129,391,500,319,57,24,11,1437,416,223,366,559,620,571,410,353,366,3884,4687,3940,7203,10086,10817,9473,5748,3157,1651,56762,3727,513,583,810,856,1187,325,139,61,8201,2725,899,874,1118,880,1022,666,256,75,8515,717,873,910,1004,1037,1628,2163,1214,326,9872,602,741,865,1140,1237,1627,2242,1687,762,10903,639,1347,1631,1960,2171,2228,1968,976,396,13316,269,1427,1897,2203,2291,2009,1066,358,126,11646,78,849,1752,1915,2158,1669,617,160,72,9270,36,690,1967,2107,2204,1738,450,98,36,9326,12,208,1371,1782,1715,1158,250,34,22,6552,6,84,1170,2387,2884,1818,260,43,27,8679,4,27,495,1706,2101,1289,230,68,20,5940,897,523,813,1173,1292,1205,837,603,496,7839,9712,8181,14328,19305,20826,18578,11074,5636,2419,110059
CED129,3,313,1051,713,801,431,53,8,3,3376,0,57,647,475,469,237,35,9,0,1929,3,23,468,489,489,212,25,6,0,1715,3,13,154,236,192,90,14,8,4,714,456,270,535,579,525,499,373,302,171,3710,5302,5242,9993,9928,10583,8607,4838,2803,926,58222,4182,1217,1515,1311,1352,1566,482,199,54,11878,3507,1321,1056,1096,941,943,650,289,73,9876,858,1175,1616,1765,2149,2881,3234,1730,318,15726,522,881,1147,1445,1587,1740,2076,1540,543,11481,490,1541,2108,2179,2375,1916,1200,571,172,12552,246,1775,2673,2512,2724,1901,507,149,33,12520,72,1138,2477,2048,2297,1515,272,53,15,9887,17,694,2532,1984,2083,1379,228,29,8,8954,4,202,1592,1428,1355,793,116,15,0,5505,6,77,1272,1536,1486,858,77,15,0,5327,8,22,603,924,938,491,72,14,9,3081,1061,584,1122,1152,1145,997,725,548,239,7573,10973,10627,19713,19380,20432,16980,9639,5152,1464,114360
CED130,8,313,1083,1075,1103,718,149,28,18,4495,0,88,808,920,835,482,88,22,8,3251,0,27,851,1254,1160,733,86,25,13,4149,4,4,425,911,745,335,54,16,14,2508,299,158,312,401,338,363,233,291,409,2804,4611,4148,7982,11581,9956,8333,4870,2559,1601,55641,4564,952,1003,1545,1081,1384,596,213,66,11404,2827,1166,734,1201,732,811,639,289,79,8478,524,844,572,744,661,1005,1696,981,284,7311,380,737,518,814,713,899,1608,1125,645,7439,399,1102,1083,1640,1582,1626,1697,834,391,10354,187,1269,1460,1761,1732,1629,988,298,133,9457,49,945,1722,1735,1803,1450,621,146,53,8524,14,678,2150,2152,2076,1570,532,98,48,9318,3,214,1787,2006,1767,1241,315,49,20,7402,3,102,2093,3381,2920,1843,320,60,20,10742,12,30,1492,4261,3862,1970,303,44,17,11991,671,341,653,827,684,673,447,457,531,5284,9633,8380,15267,22067,19613,16101,9762,4594,2287,107704
CED131,9,149,590,610,761,480,147,45,32,2823,4,38,326,382,499,335,64,28,14,1690,0,13,285,524,660,391,58,24,12,1967,0,12,79,191,274,197,59,25,15,852,521,277,467,568,581,576,552,590,420,4552,5084,4310,7574,9044,10235,9448,7183,4520,2069,59467,3107,540,520,585,906,1138,386,171,43,7396,3360,754,788,921,971,1169,818,276,90,9147,900,1256,1257,1372,1742,2607,3868,2211,474,15687,709,887,1159,1416,1837,2329,3180,2358,917,14792,693,1567,2139,2478,2591,2614,2261,1327,585,16255,257,1581,2695,2651,2925,2318,994,375,157,13953,60,675,1736,1925,2124,1719,544,197,74,9054,25,389,1419,1546,1832,1326,399,119,56,7111,14,133,813,1051,1227,825,195,60,28,4346,6,74,780,1405,1544,1006,169,47,26,5057,4,64,377,757,961,757,192,64,29,3205,1141,632,1089,1225,1320,1261,1090,1039,610,9407,10276,8552,14772,17332,19980,19069,14096,8244,3089,115410
CED132,3,315,1113,779,805,473,104,49,18,3659,0,71,798,568,569,289,61,15,9,2380,3,30,663,720,755,423,54,24,6,2678,3,9,234,394,394,212,54,35,4,1339,292,315,531,454,491,426,406,572,600,4087,3872,5950,9703,8814,8767,7348,5142,4240,2256,56092,2270,917,895,640,620,804,218,124,85,6573,2885,1180,837,774,668,679,419,214,65,7721,789,1789,1173,1166,1185,1780,2405,1813,531,12631,516,1332,1180,1170,1395,1849,2422,2187,1079,13130,477,1823,1953,1846,1985,1792,1710,1156,504,13246,206,1695,2590,1954,1902,1498,701,342,127,11015,53,998,2345,1729,1688,1213,397,168,55,8646,19,833,2549,1808,1813,1180,312,105,37,8656,9,329,2032,1483,1385,791,167,54,18,6268,7,187,2008,2113,2058,1157,154,50,13,7747,6,79,1194,1882,1809,1092,214,79,17,6372,650,744,1238,1040,1110,927,795,933,827,8264,7887,11906,19994,17605,17618,14762,9914,7225,3358,110269
CED133,7,425,1925,981,891,882,350,161,83,5705,0,144,1818,1003,807,643,216,88,47,4766,3,83,2101,1612,1169,881,237,118,57,6261,0,22,1737,2803,1981,1032,307,133,85,8100,274,325,938,707,559,495,422,475,631,4826,3357,4644,14257,12745,10021,8523,5238,3527,2347,64659,4011,1329,1772,1871,1246,1037,521,240,117,12144,1647,1052,662,856,660,615,480,257,141,6370,360,923,668,637,584,812,1000,898,295,6177,200,710,708,613,689,817,1110,1048,593,6488,181,959,1339,1118,1179,1344,1374,993,526,9013,101,957,1855,1322,1245,1305,978,560,230,8553,36,868,2456,1512,1263,1225,801,326,165,8652,16,808,3441,1793,1503,1539,755,306,146,10307,0,346,3372,1797,1373,1107,492,187,88,8762,7,206,4427,3234,2167,1683,548,233,107,12612,9,84,4872,8513,6296,3626,1161,350,165,25076,654,701,1929,1536,1128,985,753,768,834,9288,7222,8943,27501,24802,19333,16095,9973,6166,3407,123442
