region_id,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
CED113,1594,1338,947,474,228,75,6706,435,885,905,752,489,172,53,16,3707,118,202,204,116,86,52,31,9,818,363,587,566,342,240,101,55,16,2270,10,9,9,12,4,3,3,3,53,4,24,46,28,26,16,11,8,163,728,432,629,669,631,861,996,704,5650,2793,5199,5925,5381,4054,2432,1779,966,28529,61,130,211,171,141,84,49,14,861,137,293,261,205,112,26,7,3,1044,452,1194,1697,2046,1721,1269,755,238,9372,306,881,976,868,705,463,257,71,4527,151,247,284,226,113,65,27,10,1123,324,896,1185,1413,1000,443,216,73,5550,149,766,832,915,999,417,213,54,4345,849,2009,2314,2030,1528,810,370,136,10046,573,1189,1230,1062,739,301,123,35,5252,209,311,317,193,176,97,52,12,1367,484,855,895,562,404,220,101,25,3546,14,9,15,18,9,3,6,3,77,25,61,123,97,77,42,31,17,473,1541,946,1328,1403,1322,1535,1687,1073,10835,5275,9787,11668,11209
CED114,1576,1425,1128,529,178,89,6568,315,833,982,1012,732,301,74,16,4265,73,213,265,239,166,84,52,12,1104,297,506,457,341,257,121,26,16,2021,7,3,7,11,0,6,3,3,40,12,50,79,84,58,23,4,6,316,636,505,610,706,752,778,781,471,5239,2092,4626,5954,6253,5355,3018,1569,751,29618,34,226,357,329,360,217,76,19,1618,142,374,332,302,189,56,16,0,1411,436,1122,1682,2014,2004,1399,666,188,9511,309,643,829,1058,917,542,262,57,4617,105,304,489,502,384,160,77,13,2034,125,584,949,1365,1140,655,290,87,5195,74,527,773,1067,1343,662,202,58,4706,624,1570,2270,2094,1771,888,309,130,9656,403,1156,1494,1526,1245,579,160,51,6614,121,334,377,346,301,164,77,18,1738,446,801,783,613,438,222,73,25,3401,15,7,7,14,5,10,6,6,70,29,121,186,176,143,84,31,12,782,1455,1129,1423,1600,1623,1537,1368,701,10836,4318,8898,11951,13006
CED115,1163,1075,637,276,131,46,4981,283,695,756,730,548,146,33,8,3199,62,137,117,97,81,50,16,8,568,411,502,483,341,232,107,50,8,2134,12,4,5,6,3,0,3,0,33,14,38,34,40,36,12,3,6,183,704,433,546,698,749,929,1075,719,5853,2560,4667,5031,5313,4067,2428,1675,930,26671,38,143,178,120,133,57,21,6,696,92,168,154,132,86,32,3,0,667,650,1336,1502,1856,1636,1062,467,127,8636,366,512,549,652,547,342,192,32,3192,261,594,679,647,453,212,82,10,2938,322,951,1000,1430,1133,558,247,86,5727,144,725,843,1008,884,482,161,44,4291,720,1615,1744,1633,1141,502,221,60,7636,373,881,1042,926,773,235,62,20,4312,97,216,162,151,140,72,31,8,877,516,749,743,530,373,202,88,20,3221,16,8,5,6,3,0,6,0,44,23,78,89,91,89,43,18,15,446,1580,1025,1218,1520,1633,1785,1891,1032,11684,5198,9001,9908,10702
CED116,1448,971,438,107,42,11,6042,434,758,531,534,275,46,15,0,2593,146,200,122,64,24,10,5,0,571,301,487,427,237,126,40,7,3,1628,16,9,7,14,13,3,3,0,65,25,46,35,38,21,9,4,0,178,1083,877,1048,976,793,684,528,295,6284,3542,5897,4867,3924,2381,1157,685,335,22788,158,289,242,189,110,30,10,3,1031,309,901,451,203,63,6,0,4,1937,440,1195,1543,1829,1247,615,268,43,7180,257,483,482,429,302,169,76,14,2212,25,61,61,81,56,17,8,0,309,324,653,598,509,351,105,36,11,2587,212,487,450,475,381,183,42,9,2239,1455,3144,2113,1463,745,204,75,17,9216,616,1028,731,701,436,120,32,7,3671,239,372,198,122,60,24,10,0,1025,426,656,611,364,201,80,16,6,2360,30,15,19,24,18,6,6,0,118,47,105,114,111,77,32,10,0,496,2338,1793,2008,2111,1616,1281,975,437,12559,6876,11182,9621,8611
CED117,1301,1384,1048,674,253,81,6247,352,697,842,937,669,236,84,14,3831,79,161,200,167,141,80,39,7,874,321,422,467,337,213,140,65,13,1978,8,6,5,11,7,6,11,6,60,16,22,51,50,42,20,10,4,215,689,377,534,680,698,889,977,536,5380,2391,4000,5230,5914,5025,3203,1970,793,28526,53,131,175,209,241,157,68,16,1050,71,164,158,143,101,47,10,0,694,534,1257,1817,2349,2268,1881,1022,289,11417,324,699,837,959,820,596,308,73,4616,110,263,305,309,198,126,55,11,1377,269,730,1096,1383,1135,616,293,79,5601,137,540,811,1194,1541,736,295,52,5306,663,1329,1793,1980,1651,1090,415,128,9049,449,877,1178,1272,1002,453,172,42,5445,124,239,291,261,223,144,63,19,1364,443,639,730,552,406,291,117,24,3202,18,12,9,18,11,10,11,6,95,39,60,119,142,112,57,31,10,570,1578,1036,1252,1519,1439,1698,1773,812,11107,4812,7976,10571,12290
CED118,2731,1530,711,187,68,49,9195,538,2456,2226,1517,890,230,59,18,7934,547,1692,1270,630,225,50,23,10,4447,242,533,406,211,117,38,13,6,1566,12,5,9,7,3,3,0,0,39,67,234,229,168,73,27,8,0,806,706,1107,998,732,670,552,636,567,5968,3577,12623,11136,7274,4300,1650,1046,721,42327,241,993,862,517,293,101,38,3,3048,223,1479,985,433,144,28,6,0,3298,301,1561,1670,1509,952,565,299,85,6942,191,843,939,597,357,194,97,25,3243,55,259,262,159,79,22,6,3,845,360,1640,1585,1253,738,252,116,40,5984,159,1062,1229,1253,1078,327,115,34,5257,1395,5512,4795,2668,1329,357,124,63,16243,803,3673,3591,2403,1602,439,121,36,12668,905,2909,2204,1166,432,108,39,17,7780,453,1045,772,421,205,89,38,24,3047,30,14,15,19,10,6,3,3,100,106,387,412,293,152,48,19,5,1422,1575,2432,2123,1670,1371,1130,1164,785,12250,6797,23809,21444,14361
CED119,2642,1660,978,259,92,32,9770,462,1321,1076,716,404,116,22,3,4120,174,383,246,104,69,29,6,0,1011,343,641,461,219,110,42,17,8,1841,12,12,7,12,9,3,3,3,61,19,172,132,106,45,14,9,0,497,658,645,623,606,543,477,486,282,4320,3247,9811,8332,5540,3446,1384,816,365,32941,141,577,659,485,289,95,24,8,2278,261,1919,1295,431,143,21,0,3,4073,530,2269,2934,2686,1803,900,376,65,11563,268,798,803,540,413,206,97,15,3140,87,248,239,175,73,42,7,3,874,351,1340,1323,1063,633,214,81,19,5024,208,1211,1219,849,723,262,109,9,4590,1443,5122,4549,2863,1727,513,157,39,16413,677,1868,1595,1041,659,235,59,9,6143,326,647,404,180,139,59,12,0,1767,529,1031,721,390,213,97,38,8,3027,22,15,17,23,9,3,6,6,101,50,279,263,204,97,43,16,0,952,1572,1665,1512,1386,1124,921,823,395,9398,6465,18989,17533,12316
CED120,2249,1953,1263,434,150,49,9020,477,1016,934,711,437,125,37,6,3743,228,323,214,135,60,31,14,3,1008,368,482,436,283,207,79,31,4,1890,8,0,4,10,12,7,4,0,45,23,75,95,78,32,13,7,3,326,625,574,628,627,607,497,512,282,4352,3212,6746,7062,6216,4166,1707,965,400,30474,126,305,394,392,261,107,36,4,1625,191,713,563,334,137,25,3,0,1966,711,1871,2615,2995,2325,1356,558,158,12589,411,825,921,755,511,322,142,25,3912,108,200,170,177,91,38,18,0,802,372,974,1234,1059,620,232,107,19,4617,257,1007,1115,1291,1061,319,104,20,5174,1228,3187,3513,3297,2291,747,244,66,14573,726,1435,1387,1097,718,223,68,15,5669,367,532,333,208,126,72,21,3,1662,478,717,644,448,333,145,55,11,2831,11,4,8,13,16,12,4,3,71,54,153,201,176,104,37,19,13,757,1378,1249,1237,1317,1214,967,862,421,8645,6418,13172,14335,13559
CED121,1478,1357,1012,423,118,48,6051,383,712,1017,858,620,203,54,10,3857,86,155,201,159,117,76,20,11,825,318,436,436,245,208,76,16,3,1738,11,3,4,5,3,3,4,0,33,10,36,68,63,45,16,3,0,241,656,425,608,617,674,817,828,423,5048,2445,4293,5926,5692,4899,2673,1438,627,27993,50,155,264,257,260,147,35,6,1174,84,181,198,201,128,29,8,3,832,668,1259,2015,2225,1867,1247,490,103,9874,309,619,820,821,621,368,148,38,3744,236,483,699,646,510,324,118,24,3040,228,616,1009,1350,1251,620,256,84,5414,126,591,911,1024,1244,539,191,50,4676,658,1460,2055,1951,1606,751,207,72,8760,485,968,1454,1237,1000,439,122,25,5730,127,228,292,256,210,124,37,11,1285,421,641,680,434,348,167,52,9,2752,14,3,8,9,7,6,7,0,54,27,72,131,152,134,49,24,5,594,1520,1091,1466,1489,1484,1579,1434,630,10693,4953,8367,12002,12052
CED122,1443,1127,687,244,98,33,5975,338,698,633,580,344,109,26,3,2731,67,177,106,92,72,35,24,3,576,458,643,542,263,167,45,6,8,2132,3,3,6,6,6,0,0,0,24,14,29,62,31,27,3,4,5,175,752,500,660,635,714,640,714,322,4937,2959,5274,5297,4664,3503,1702,1139,460,24998,46,176,219,166,140,66,16,3,832,85,198,122,133,89,19,3,0,649,1296,2824,2986,2953,2132,1052,425,110,13778,228,542,534,556,467,279,100,28,2734,182,454,390,303,202,79,37,9,1656,259,819,991,1196,964,420,165,54,4868,113,560,690,701,727,308,112,29,3240,967,1923,1938,1594,1042,409,147,43,8063,409,872,861,759,512,194,62,8,3677,99,229,171,135,108,58,32,3,835,578,1000,806,426,314,128,51,12,3315,7,6,6,13,6,0,0,0,38,35,93,135,91,75,29,12,11,481,1732,1389,1620,1543,1519,1277,1204,480,10764,6036,11085,11469,10569
CED123,2757,1651,921,428,184,76,10635,543,1944,1476,992,601,204,78,29,5867,371,982,659,351,135,49,28,12,2587,258,539,473,275,193,107,53,12,1910,45,11,8,7,8,6,3,3,91,41,147,146,87,62,26,10,7,526,1117,1202,981,835,829,806,778,422,6970,4421,12165,9502,6528,4380,2403,1544,746,41689,349,1001,700,542,365,174,48,22,3201,237,1331,842,416,153,26,4,0,3009,865,2474,1804,1877,1418,970,535,172,10115,324,1034,865,655,414,237,131,38,3698,70,263,207,147,62,32,22,3,806,377,1967,1697,1230,833,420,218,91,6833,169,974,1042,929,852,398,223,97,4684,1812,6097,4837,2926,1659,708,312,120,18471,809,2851,2345,1650,1035,407,172,48,9317,575,1607,1039,584,234,95,50,17,4201,376,878,790,476,324,170,89,21,3124,102,23,12,15,17,12,3,3,187,80,253,265,201,111,62,29,16,1017,2606,2954,2398,1969,1786,1589,1334,660,15296,8751,23707,18843,13617
CED124,1748,1335,908,263,92,40,7390,582,1169,835,679,403,85,20,3,3776,181,309,152,82,54,32,14,3,827,477,668,447,286,187,45,16,6,2132,13,10,6,6,3,3,4,0,45,21,50,66,40,26,12,5,3,223,871,769,741,775,719,614,513,308,5310,3719,7182,5904,4872,3546,1526,830,429,28008,94,248,232,204,132,58,15,0,983,218,553,358,192,101,22,3,0,1447,748,2045,2304,2367,1971,1004,360,77,10876,402,931,813,643,486,285,87,25,3672,144,248,213,147,83,38,18,3,894,336,1030,949,867,685,289,99,45,4300,214,985,904,804,718,238,72,29,3964,1309,2995,2667,2119,1548,496,143,56,11333,774,1664,1218,954,605,163,58,7,5443,293,486,257,158,116,51,24,6,1391,644,964,646,431,331,118,37,17,3188,23,10,19,12,8,6,4,0,82,53,142,149,121,88,40,20,12,625,1977,1659,1566,1581,1468,1184,921,441,10797,7229,13960,12295,10600
CED125,1205,1368,1080,663,272,90,5985,291,592,752,777,539,220,63,13,3247,55,111,150,145,106,81,40,10,698,264,434,429,374,256,125,51,12,1945,9,3,3,7,5,7,3,4,41,8,28,38,41,38,24,9,0,186,535,242,461,566,681,910,1095,769,5259,1953,3342,4873,5704,4807,3273,2125,1043,27120,5,57,136,153,191,137,54,19,752,100,138,143,148,125,41,6,0,701,382,828,1334,1818,1894,1723,962,272,9213,215,477,700,871,840,564,285,58,4010,129,241,354,369,277,125,70,17,1582,258,697,1181,1632,1258,736,371,97,6230,91,420,823,1051,1340,718,323,64,4830,564,1183,1709,1876,1620,1092,463,147,8654,349,756,1037,1089,853,393,153,27,4657,74,172,227,219,207,129,59,16,1103,396,662,677,602,434,254,96,20,3141,20,6,6,14,8,10,6,7,77,17,63,83,88,102,68,33,15,469,1202,603,930,1235,1431,1685,1923,1100,10109,3802,6303,9340,11165
CED126,1678,1318,889,266,82,22,6789,572,1089,889,684,358,88,21,5,3706,175,229,142,115,64,32,14,7,778,415,548,428,230,175,65,22,4,1887,6,6,13,5,5,3,3,3,44,26,46,64,40,42,7,3,0,228,813,571,696,700,681,498,375,186,4520,3381,6273,6027,4825,3506,1457,686,277,26432,102,202,253,190,197,56,17,0,1017,192,487,330,183,69,19,3,0,1283,695,1759,2338,2355,2039,940,366,103,10595,424,897,899,620,494,268,96,22,3720,118,253,171,156,95,44,13,6,856,339,901,1062,895,644,273,93,21,4228,200,1023,1103,877,815,315,101,21,4455,1029,2551,2535,2094,1479,457,143,35,10323,753,1545,1302,937,566,168,47,12,5330,314,393,216,181,113,67,19,10,1313,531,798,668,408,296,121,40,7,2869,10,6,18,12,12,6,3,3,70,54,117,152,113,101,30,11,5,583,1764,1229,1428,1437,1342,983,673,263,9119,6525,12161,12475,10458
CED127,2803,2097,1461,838,357,180,10030,359,844,1212,946,674,317,114,34,4500,272,520,585,392,212,99,59,34,2173,235,470,562,383,238,178,69,24,2159,5,3,6,5,8,6,6,4,43,26,58,114,94,61,22,14,10,399,445,400,583,502,506,547,699,824,4506,2255,5894,8641,7260,5412,3315,1933,1315,36025,96,278,563,542,441,248,77,38,2283,127,477,610,524,210,50,6,0,2004,315,1111,1934,2210,1751,1452,756,263,9792,256,923,1228,988,694,450,260,83,4882,81,270,353,278,117,76,39,14,1228,198,831,1302,1371,1047,698,374,115,5936,106,776,1105,1210,1290,721,309,102,5619,891,2809,4577,3747,2784,1659,668,274,17409,548,1250,1889,1520,1182,606,228,70,7293,466,896,897,615,375,191,104,51,3595,342,728,839,566,340,274,91,32,3212,9,6,17,11,8,6,11,4,72,54,124,198,182,148,59,32,26,823,1043,876,1151,1135,1056,1003,1111,1220,8595,4532,11355,16663,14899
CED128,1542,1466,1060,520,174,79,6629,486,871,1103,1113,971,416,103,18,5081,164,358,453,332,226,112,62,15,1722,410,493,463,299,195,92,44,9,2005,9,8,4,10,10,3,0,3,47,37,52,86,75,60,29,11,3,353,682,357,595,674,655,574,541,407,4485,2941,5151,6904,7116,5796,2946,1420,705,32979,83,231,412,413,371,190,61,17,1778,174,281,294,267,155,45,0,0,1216,681,1408,2147,2482,2000,1237,499,165,10619,394,772,992,885,626,328,153,51,4201,208,433,458,402,253,111,37,12,1914,281,879,1244,1599,1233,613,297,105,6251,159,837,1328,1717,1927,769,282,52,7071,847,1698,2309,2402,1903,931,316,111,10517,636,1246,1614,1637,1506,683,223,45,7590,312,589,704,570,400,181,89,22,2867,543,693,712,461,322,164,69,20,2984,14,12,7,13,14,6,0,3,69,53,104,175,176,168,68,39,6,789,1470,829,1282,1441,1368,1143,917,565,9015,5855,10012,13678,14465
CED129,1689,1416,783,182,47,3,7116,492,824,691,555,277,68,6,7,2920,196,306,129,70,45,19,4,3,772,355,478,408,314,166,59,21,0,1801,28,12,15,9,15,0,0,0,79,30,58,51,46,27,14,3,0,229,770,595,697,721,664,618,491,212,4768,3428,6116,5184,4659,2956,1308,697,250,24598,122,274,284,281,162,56,8,0,1187,247,839,459,235,99,10,0,0,1889,621,1463,1944,2334,1841,882,297,52,9434,350,711,707,570,441,244,88,29,3140,55,104,99,79,64,15,7,0,423,353,747,684,730,484,162,60,14,3234,283,723,601,696,544,230,70,9,3156,1313,3172,2488,2168,1320,362,89,11,10923,694,1162,947,798,455,139,30,7,4232,319,496,219,150,90,36,13,9,1332,501,702,604,478,275,106,41,0,2707,46,22,26,27,28,4,0,3,156,56,127,135,134,70,35,14,3,574,1683,1247,1417,1504,1315,1180,913,310,9569,6643,11789,10614,10184
CED130,2942,2067,1424,600,177,83,10130,430,913,1071,813,544,163,54,12,4000,240,422,372,181,103,63,15,15,1411,276,391,479,286,204,96,25,16,1773,0,4,4,8,4,4,5,3,32,19,93,112,94,45,28,6,5,402,453,310,445,422,428,373,404,462,3297,2752,6457,8822,6695,4825,2217,1030,720,33518,140,368,658,607,405,185,56,15,2434,189,940,1126,627,238,40,4,0,3164,372,1277,2477,2626,1989,1345,494,135,10715,284,577,891,618,437,297,107,27,3238,90,181,230,130,81,39,22,3,776,325,961,1445,1346,1063,487,195,75,5897,190,919,1438,1285,1201,554,203,66,5856,1205,3449,4958,4013,2879,1239,350,135,18228,638,1316,1596,1253,892,329,119,42,6185,410,666,539,299,169,102,30,15,2230,381,535,694,428,289,156,48,19,2550,3,7,12,13,10,8,5,3,61,55,151,198,189,102,64,20,10,789,979,682,914,883,822,697,667,608,6252,5261,12029,17176,14317
CED131,1323,1336,994,427,149,47,5977,435,774,879,874,633,237,48,16,3896,91,145,173,138,93,65,41,7,753,368,439,378,273,181,66,20,11,1736,15,6,6,0,9,3,0,3,42,8,39,58,45,33,18,8,5,214,839,490,658,702,716,889,913,533,5740,2925,4854,5632,5937,4869,2867,1671,776,29531,61,184,244,239,250,139,47,25,1189,106,189,150,125,100,31,7,0,708,635,1263,1420,1733,1566,1001,414,90,8122,304,528,576,713,603,364,180,29,3297,294,640,707,662,537,320,128,39,3327,315,861,1126,1475,1267,702,294,110,6150,150,825,973,1199,1292,611,234,60,5344,775,1593,1880,1897,1495,727,235,62,8664,546,1035,1271,1224,1051,409,111,35,5682,148,229,258,229,184,101,57,12,1218,515,686,615,474,332,161,56,19,2858,24,15,11,7,9,7,0,3,76,29,85,134,128,86,59,19,15,555,1822,1169,1421,1531,1539,1693,1572,765,11512,5724,9302,10786,11636
CED132,1415,1097,754,288,146,55,6286,445,1128,927,809,589,225,75,17,4215,262,498,272,183,96,57,17,6,1391,336,522,397,255,131,65,50,17,1773,11,3,4,4,0,3,0,3,28,34,65,65,65,36,15,9,7,296,662,565,504,602,531,653,820,650,4987,3409,7257,6021,5363,3855,2119,1548,888,30460,176,481,393,305,238,120,47,16,1776,183,500,267,169,76,18,6,0,1219,841,2405,2019,2167,1840,1109,626,211,11218,396,833,670,663,446,304,186,45,3543,84,303,262,154,66,49,14,3,935,514,1719,1635,1538,1039,487,252,83,7267,215,976,984,1080,1137,492,251,57,5192,1133,2704,2264,1843,1252,531,236,70,10033,618,1595,1373,1250,987,383,158,36,6400,414,839,426,314,178,85,30,12,2298,474,852,658,403,233,131,84,21,2856,32,8,7,4,4,6,0,3,64,65,126,126,135,86,39,24,10,611,1468,1348,1184,1364,1163,1227,1385,938,10077,6613,14689,12268,11389
CED133,3712,2275,1479,605,270,196,13597,416,2062,1948,1381,1097,524,219,73,7720,351,1117,740,464,271,117,72,34,3166,177,390,351,224,152,57,24,14,1389,9,4,6,5,8,5,0,0,37,49,185,193,125,112,53,36,13,766,603,937,711,602,532,481,502,509,4877,3009,12573,10913,7971,6129,3280,1881,1126,46882,217,927,857,674,558,367,147,44,3791,178,1952,1444,741,277,46,6,0,4644,266,1716,1662,1471,1226,837,488,217,7883,127,624,637,548,468,271,147,41,2863,43,237,176,150,98,64,27,17,812,272,1717,1621,1542,1280,880,509,192,8013,116,897,908,987,1236,720,357,137,5358,1520,7675,6953,4570,3024,1355,539,287,25923,678,3223,3277,2451,1980,999,410,138,13156,594,1821,1139,721,447,187,107,44,5060,275,726,597,367,228,83,36,19,2331,17,9,16,12,15,12,3,0,84,80,287,327,207,186,87,48,26,1248,1306,1969,1538,1200,1060,857,813,675,9418,5689,23780,21152,15641
CED134,1181,1276,970,455,198,80,5659,285,649,845,991,673,222,60,14,3739,76,194,193,166,123,61,33,8,854,304,427,393,307,192,87,44,12,1766,10,7,7,6,8,0,3,0,41,12,31,43,34,50,20,7,6,203,611,366,528,558,621,766,906,556,4912,2215,3926,4929,5756,4959,2642,1754,833,27014,28,105,149,193,231,105,37,10,858,100,125,145,163,103,27,6,0,669,452,909,1177,1709,1765,1234,667,198,8111,236,463,607,826,825,436,226,57,3676,180,378,431,418,292,137,60,11,1907,235,711,1072,1552,1385,625,326,103,6009,130,594,786,1110,1422,663,271,65,5041,694,1374,1648,1772,1522,746,341,115,8212,357,855,1146,1305,1045,388,142,27,5265,138,322,303,311,253,109,54,15,1505,440,697,667,559,388,214,84,19,3068,20,13,7,9,16,0,8,0,73,29,61,85,111,125,50,29,14,504,1347,886,1154,1323,1317,1428,1609,853,9917,4386,7493,9377,11361
CED135,1375,1272,777,288,107,39,5671,384,780,748,676,427,144,30,6,3195,42,126,120,85,70,53,17,7,520,355,479,389,269,171,79,26,8,1776,6,4,5,6,10,6,0,0,37,9,34,53,35,25,10,10,3,179,986,622,865,850,823,943,828,375,6292,2998,5386,5855,5551,4210,2462,1423,570,28455,34,126,153,162,131,68,19,4,697,82,129,97,113,61,27,6,0,515,721,1516,1745,1886,1506,915,389,104,8782,308,549,536,582,473,306,123,25,2902,356,796,951,874,547,337,140,23,4024,290,882,1077,1338,1074,548,261,93,5563,241,1073,1137,974,971,415,141,46,4998,692,1646,1881,1733,1157,465,160,52,7786,467,1053,1090,921,642,232,68,14,4487,74,174,160,135,126,69,26,10,774,472,685,607,438,305,171,71,18,2767,15,9,11,14,13,9,0,0,71,33,63,107,105,83,42,25,7,465,2188,1527,1897,1931,1851,1919,1552,584,13449,5973,10228,11449,11206
