region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
CED131,222,4302,670,5194,220,3678,343,4241,491,6110,595,7196,840,6788,660,8288,1277,7760,709,9746,1321,7597,702,9620,700,5487,726,6913,317,2733,673,3723,73,749,198,1020,5461,45204,5276,55941,270,4238,575,5083,269,3765,276,4310,914,6206,455,7575,1464,7038,542,9044,2059,7624,552,10235,2050,6827,571,9448,1006,5393,783,7182,390,3246,886,4522,63,1537,469,2069,8485,45874,5109,59468,492,8540,1245,10277,489,7443,619,8551,1405,12316,1050,14771,2304,13826,1202,17332,3336,15384,1261,19981,3371,14424,1273,19068,1706,10880,1509,14095,707,5979,1559,8245,136,2286,667,3089,13946,91078,10385,115409
CED132,174,3440,400,4014,254,5269,435,5958,582,8971,739,10292,828,7388,574,8790,1172,7052,627,8851,1132,5757,525,7414,579,3680,511,4770,305,2169,512,2986,91,785,226,1102,5117,44511,4549,54177,185,3361,326,3872,351,5274,324,5949,847,8326,530,9703,1271,7079,463,8813,1873,6405,489,8767,1784,5142,423,7349,802,3784,557,5143,400,3105,735,4240,79,1782,396,2257,7592,44258,4243,56093,359,6801,726,7886,605,10543,759,11907,1429,17297,1269,19995,2099,14467,1037,17603,3045,13457,1116,17618,2916,10899,948,14763,1381,7464,1068,9913,705,5274,1247,7226,170,2567,622,3359,12709,88769,8792,110270
CED133,127,3339,399,3865,173,3750,375,4298,526,11701,1016,13243,777,10444,838,12059,1032,7709,571,9312,1021,6074,477,7572,529,3855,350,4734,247,2075,318,2640,95,795,170,1060,4527,49742,4514,58783,128,2931,298,3357,238,4069,337,4644,804,12507,948,14259,1299,10726,717,12742,1783,7725,511,10019,1790,6263,471,8524,852,3949,438,5239,386,2658,482,3526,75,1927,345,2347,7355,52755,4547,64657,255,6270,697,7222,411,7819,712,8942,1330,24208,1964,27502,2076,21170,1555,24801,2815,15434,1082,19331,2811,12337,948,16096,1381,7804,788,9973,633,4733,800,6166,170,2722,515,3407,11882,102497,9061,123440
CED134,224,3671,543,4438,170,2983,276,3429,510,4823,475,5808,827,5983,499,7309,1361,7297,614,9272,1447,7593,572,9612,777,5240,606,6623,412,3060,670,4142,105,960,280,1345,5833,41610,4535,51978,250,3542,439,4231,318,2765,189,3272,829,5033,326,6188,1419,6267,415,8101,2208,7176,439,9823,2307,6921,508,9736,1136,5231,675,7042,520,3722,844,5086,83,1972,438,2493,9070,42629,4273,55972,474,7213,982,8669,488,5748,465,6701,1339,9856,801,11996,2246,12250,914,15410,3569,14473,1053,19095,3754,14514,1080,19348,1913,10471,1281,13665,932,6782,1514,9228,188,2932,718,3838,14903,84239,8808,107950
CED135,245,4112,820,5177,204,3398,447,4049,528,6529,861,7918,887,7653,879,9419,1191,8441,898,10530,1123,7766,886,9775,633,5606,902,7141,308,2702,705,3715,61,713,177,951,5180,46920,6575,58675,297,3697,694,4688,355,3391,315,4061,1032,6918,544,8494,1551,7499,720,9770,2050,7706,663,10419,1852,6549,687,9088,889,5017,855,6761,390,3059,753,4202,77,1422,320,1819,8493,45258,5551,59302,542,7809,1514,9865,559,6789,762,8110,1560,13447,1405,16412,2438,15152,1599,19189,3241,16147,1561,20949,2975,14315,1573,18863,1522,10623,1757,13902,698,5761,1458,7917,138,2135,497,2770,13673,92178,12126,117977
CED136,219,3947,697,4863,325,5312,819,6456,1069,14859,1906,17834,1082,10137,1137,12356,1129,7905,879,9913,925,5733,621,7279,465,3561,506,4532,265,2026,444,2735,50,605,203,858,5529,54085,7212,66826,245,3544,543,4332,457,5177,630,6264,1594,14066,1360,17020,1687,9256,906,11849,1717,7480,771,9968,1363,5484,611,7458,694,3633,509,4836,285,2586,611,3482,51,1246,488,1785,8093,52472,6429,66994,464,7491,1240,9195,782,10489,1449,12720,2663,28925,3266,34854,2769,19393,2043,24205,2846,15385,1650,19881,2288,11217,1232,14737,1159,7194,1015,9368,550,4612,1055,6217,101,1851,691,2643,13622,106557,13641,133820
CED137,178,3430,499,4107,148,2725,252,3125,409,4874,367,5650,755,6059,467,7281,1051,6931,556,8538,1241,6787,617,8645,822,6042,735,7599,390,3055,711,4156,91,787,300,1178,5085,40690,4504,50279,199,3446,422,4067,231,2561,191,2983,732,4943,337,6012,1347,6379,421,8147,1909,6609,462,8980,2210,6508,554,9272,1108,5697,739,7544,457,3208,884,4549,85,1401,540,2026,8278,40752,4550,53580,377,6876,921,8174,379,5286,443,6108,1141,9817,704,11662,2102,12438,888,15428,2960,13540,1018,17518,3451,13295,1171,17917,1930,11739,1474,15143,847,6263,1595,8705,176,2188,840,3204,13363,81442,9054,103859
CED138,182,3784,717,4683,330,6076,1095,7501,919,14416,2361,17696,1050,9941,1403,12394,1218,8209,1087,10514,993,6008,665,7666,466,3685,498,4649,305,2164,406,2875,67,712,165,944,5530,54995,8397,68922,238,3721,554,4513,418,5599,666,6683,1277,13356,1513,16146,1634,9905,1053,12592,1914,7944,857,10715,1630,5895,582,8107,691,3697,471,4859,343,2609,532,3484,84,1419,344,1847,8229,54145,6572,68946,420,7505,1271,9196,748,11675,1761,14184,2196,27772,3874,33842,2684,19846,2456,24986,3132,16153,1944,21229,2623,11903,1247,15773,1157,7382,969,9508,648,4773,938,6359,151,2131,509,2791,13759,109140,14969,137868
CED139,171,3577,560,4308,139,2418,290,2847,375,4866,435,5676,783,6806,581,8170,1181,8055,680,9916,1359,7746,633,9738,682,5058,603,6343,381,3050,689,4120,117,959,327,1403,5188,42535,4798,52521,168,3352,413,3933,169,2350,177,2696,688,5223,375,6286,1321,7556,507,9384,2168,8224,576,10968,2175,6967,562,9704,983,4946,698,6627,463,3443,1000,4906,84,1653,528,2265,8219,43714,4836,56769,339,6929,973,8241,308,4768,467,5543,1063,10089,810,11962,2104,14362,1088,17554,3349,16279,1256,20884,3534,14713,1195,19442,1665,10004,1301,12970,844,6493,1689,9026,201,2612,855,3668,13407,86249,9634,109290
CED140,222,4438,727,5387,219,4174,487,4880,555,6920,879,8354,862,7375,852,9089,1201,7949,763,9913,1151,6847,647,8645,622,4554,636,5812,333,2540,555,3428,72,717,202,991,5237,45514,5748,56499,282,4192,606,5080,301,4059,315,4675,950,6965,475,8390,1470,7247,473,9190,1942,7272,490,9704,1920,5861,545,8326,844,4408,668,5920,396,3044,742,4182,61,1512,418,1991,8166,44560,4732,57458,504,8630,1333,10467,520,8233,802,9555,1505,13885,1354,16744,2332,14622,1325,18279,3143,15221,1253,19617,3071,12708,1192,16971,1466,8962,1304,11732,729,5584,1297,7610,133,2229,620,2982,13403,90074,10480,113957
CED141,160,3805,553,4518,164,3343,294,3801,417,5719,496,6632,764,7007,556,8327,1126,7414,683,9223,1185,6500,595,8280,684,4903,645,6232,385,2932,662,3979,142,997,354,1493,5027,42620,4838,52485,172,3538,377,4087,217,3192,218,3627,730,5815,386,6931,1261,7303,500,9064,1984,7490,580,10054,2028,6364,561,8953,976,5246,739,6961,471,3870,992,5333,108,1893,788,2789,7947,44711,5141,57799,332,7343,930,8605,381,6535,512,7428,1147,11534,882,13563,2025,14310,1056,17391,3110,14904,1263,19277,3213,12864,1156,17233,1660,10149,1384,13193,856,6802,1654,9312,250,2890,1142,4282,12974,87331,9979,110284
CED142,196,3813,506,4515,173,3100,201,3474,429,5443,312,6184,760,6643,463,7866,1155,6884,487,8526,1263,6141,484,7888,814,4943,581,6338,415,2927,672,4014,130,760,239,1129,5335,40654,3945,49934,201,3630,398,4229,229,3023,190,3442,747,5484,255,6486,1396,6673,371,8440,2013,6580,426,9019,2180,5951,449,8580,1152,5244,672,7068,476,3494,894,4864,90,1375,380,1845,8484,41454,4035,53973,397,7443,904,8744,402,6123,391,6916,1176,10927,567,12670,2156,13316,834,16306,3168,13464,913,17545,3443,12092,933,16468,1966,10187,1253,13406,891,6421,1566,8878,220,2135,619,2974,13819,82108,7980,103907
CED143,83,2268,621,2972,269,7566,1742,9577,858,21980,3756,26594,928,13576,1960,16464,1023,8029,1329,10381,834,5783,1029,7646,319,3079,741,4139,125,1408,427,1960,33,273,126,432,4472,63962,11731,80165,145,2572,473,3190,381,8770,1503,10654,1098,21142,2933,25173,1158,10824,1351,13333,1258,6410,979,8647,1280,5063,818,7161,517,2773,622,3912,197,1510,430,2137,31,642,197,870,6065,59706,9306,75077,228,4840,1094,6162,650,16336,3245,20231,1956,43122,6689,51767,2086,24400,3311,29797,2281,14439,2308,19028,2114,10846,1847,14807,836,5852,1363,8051,322,2918,857,4097,64,915,323,1302,10537,123668,21037,155242
CED144,215,3950,522,4687,230,3246,226,3702,507,5896,404,6807,906,6730,497,8133,1275,7330,538,9143,1268,6255,539,8062,770,4900,599,6269,398,2862,642,3902,80,701,209,990,5649,41870,4176,51695,251,3811,425,4487,285,3163,208,3656,926,5861,357,7144,1502,6825,432,8759,2050,7000,450,9500,2022,5966,536,8524,1013,5333,704,7050,435,3280,828,4543,67,1444,368,1879,8551,42683,4308,55542,466,7761,947,9174,515,6409,434,7358,1433,11757,761,13951,2408,13555,929,16892,3325,14330,988,18643,3290,12221,1075,16586,1783,10233,1303,13319,833,6142,1470,8445,147,2145,577,2869,14200,84553,8484,107237
CED145,118,3018,373,3509,132,3236,353,3721,416,9908,1046,11370,813,10672,870,12355,1061,8109,684,9854,1002,5762,509,7273,529,3995,422,4946,299,2140,356,2795,115,821,190,1126,4485,47661,4803,56949,122,2909,306,3337,186,3333,273,3792,673,10581,908,12162,1270,11161,796,13227,1854,7958,587,10399,1769,5729,530,8028,919,4203,509,5631,387,2781,541,3709,95,1758,476,2329,7275,50413,4926,62614,240,5927,679,6846,318,6569,626,7513,1089,20489,1954,23532,2083,21833,1666,25582,2915,16067,1271,20253,2771,11491,1039,15301,1448,8198,931,10577,686,4921,897,6504,210,2579,666,3455,11760,98074,9729,119563
CED146,244,4514,816,5574,350,5143,695,6188,943,10953,1339,13235,1096,8754,964,10814,1197,8326,978,10501,966,6148,703,7817,515,4120,602,5237,315,2447,501,3263,93,675,254,1022,5719,51080,6852,63651,332,4101,629,5062,473,4942,558,5973,1480,10278,1186,12944,1811,8476,1045,11332,2022,7802,856,10680,1508,5669,657,7834,777,3899,599,5275,371,2876,692,3939,72,1180,474,1726,8846,49223,6696,64765,576,8615,1445,10636,823,10085,1253,12161,2423,21231,2525,26179,2907,17230,2009,22146,3219,16128,1834,21181,2474,11817,1360,15651,1292,8019,1201,10512,686,5323,1193,7202,165,1855,728,2748,14565,100303,13548,128416
CED147,112,2395,472,2979,169,3703,738,4610,569,14476,2681,17726,870,11568,1751,14189,1095,7612,1196,9903,1058,5878,927,7863,492,3853,752,5097,271,2042,512,2825,91,866,294,1251,4727,52393,9323,66443,115,2421,430,2966,252,4269,710,5231,812,15382,2269,18463,1276,10514,1458,13248,1678,6714,1039,9431,1731,5444,860,8035,828,3802,748,5378,350,2485,735,3570,99,1812,629,2540,7141,52843,8878,68862,227,4816,902,5945,421,7972,1448,9841,1381,29858,4950,36189,2146,22082,3209,27437,2773,14326,2235,19334,2789,11322,1787,15898,1320,7655,1500,10475,621,4527,1247,6395,190,2678,923,3791,11868,105236,18201,135305
CED148,261,4891,801,5953,303,4434,478,5215,702,8523,798,10023,1035,8511,716,10262,1185,8311,786,10282,928,6086,637,7651,412,2925,453,3790,168,1170,327,1665,21,297,137,455,5015,45148,5133,55296,342,4571,693,5606,447,4401,440,5288,1351,8955,828,11134,1816,8582,770,11168,1911,7892,741,10544,1410,5649,652,7711,508,2824,506,3838,177,1579,517,2273,25,577,348,950,7987,45030,5495,58512,603,9462,1494,11559,750,8835,918,10503,2053,17478,1626,21157,2851,17093,1486,21430,3096,16203,1527,20826,2338,11735,1289,15362,920,5749,959,7628,345,2749,844,3938,46,874,485,1405,13002,90178,10628,113808
CED194,19,288,79,386,32,532,138,702,84,1021,391,1496,100,826,445,1371,95,661,463,1219,70,590,303,963,50,421,152,623,6,99,42,147,0,28,21,49,456,4466,2034,6956,23,280,67,370,35,491,85,611,80,888,194,1162,84,481,167,732,102,448,124,674,124,498,95,717,35,245,68,348,3,51,40,94,0,43,29,72,486,3425,869,4780,42,568,146,756,67,1023,223,1313,164,1909,585,2658,184,1307,612,2103,197,1109,587,1893,194,1088,398,1680,85,666,220,971,9,150,82,241,0,71,50,121,942,7891,2903,11736
CED197,0,0,0,0,0,3,0,3,0,3,0,3,0,4,0,4,0,5,4,9,0,11,0,11,3,7,3,13,0,7,3,10,0,0,0,0,3,40,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,3,0,13,3,16,0,15,0,15,3,7,6,16,0,0,0,0,3,44,9,56,0,0,0,0,0,3,0,3,0,3,0,3,0,10,0,10,0,8,4,12,0,24,3,27,3,22,3,28,3,14,9,26,0,0,0,0,6,84,19,109
