region_id,SEO_Males,SEO_Females,SEO_Persons,SOL_Arabic_M,SOL_Arabic_F,SOL_Arabic_P,SOL_Assyrian_M,SOL_Assyrian_F,SOL_Assyrian_P,SOL_Aus_Indig_Lang_M,SOL_Aus_Indig_Lang_F,SOL_Aus_Indig_Lang_P,SOL_Chin_lang_Cant_M,SOL_Chin_lang_Cant_F,SOL_Chin_lang_Cant_P,SOL_Chin_lang_Mand_M,SOL_Chin_lang_Mand_F,SOL_Chin_lang_Mand_P,SOL_Chin_lang_Other_M,SOL_Chin_lang_Other_F,SOL_Chin_lang_Other_P,SOL_Chin_lang_Tot_M,SOL_Chin_lang_Tot_F,SOL_Chin_lang_Tot_P,SOL_Croatian_M,SOL_Croatian_F,SOL_Croatian_P,SOL_Dutch_M,SOL_Dutch_F,SOL_Dutch_P,SOL_French_M,SOL_French_F,SOL_French_P,SOL_German_M,SOL_German_F,SOL_German_P,SOL_Greek_M,SOL_Greek_F,SOL_Greek_P,SOL_Hungarian_M,SOL_Hungarian_F,SOL_Hungarian_P,SOL_In_Ar_Lang_Beng_M,SOL_In_Ar_Lang_Beng_F,SOL_In_Ar_Lang_Beng_P,SOL_In_Ar_Lang_Hind_M,SOL_In_Ar_Lang_Hind_F,SOL_In_Ar_Lang_Hind_P,SOL_In_Ar_Lang_Punj_M,SOL_In_Ar_Lang_Punj_F,SOL_In_Ar_Lang_Punj_P,SOL_In_Ar_Lang_Sinh_M,SOL_In_Ar_Lang_Sinh_F,SOL_In_Ar_Lang_Sinh_P,SOL_In_Ar_Lang_Urdu_M,SOL_In_Ar_Lang_Urdu_F,SOL_In_Ar_Lang_Urdu_P,SOL_In_Ar_Lang_Othr_M,SOL_In_Ar_Lang_Othr_F,SOL_In_Ar_Lang_Othr_P,SOL_In_Ar_Lang_Tot_M,SOL_In_Ar_Lang_Tot_F,SOL_In_Ar_Lang_Tot_P,SOL_Ir_Lang_Dari_M,SOL_Ir_Lang_Dari_F,SOL_Ir_Lang_Dari_P,SOL_Ir_La_Pe_excl_Da_M,SOL_Ir_La_Pe_excl_Da_F,SOL_Ir_La_Pe_excl_Da_P,SOL_Irani_Lan_Othr_M,SOL_Irani_Lan_Othr_F,SOL_Irani_Lan_Othr_P,SOL_Iran_Lan_Tot_M,SOL_Iran_Lan_Tot_F,SOL_Iran_Lan_Tot_P,SOL_Italian_M,SOL_Italian_F,SOL_Italian_P,SOL_Japanese_M,SOL_Japanese_F,SOL_Japanese_P,SOL_Khmer_M,SOL_Khmer_F,SOL_Khmer_P,SOL_Korean_M,SOL_Korean_F,SOL_Korean_P,SOL_Macedonian_M,SOL_Macedonian_F,SOL_Macedonian_P,SOL_Maltese_M,SOL_Maltese_F,SOL_Maltese_P,SOL_Polish_M,SOL_Polish_F,SOL_Polish_P,SOL_Portuguese_M,SOL_Portuguese_F,SOL_Portuguese_P,SOL_Russian_M,SOL_Russian_F,SOL_Russian_P,SOL_Samoan_M,SOL_Samoan_F,SOL_Samoan_P,SOL_Serbian_M,SOL_Serbian_F,SOL_Serbian_P,SOL_Se_As_A_L_Filipino_M,SOL_Se_As_A_L_Filipino_F,SOL_Se_As_A_L_Filipino_P,SOL_Se_As_A_L_Indon_M,SOL_Se_As_A_L_Indon_F,SOL_Se_As_A_L_Indon_P,SOL_Se_As_A_L_Tagal_M,SOL_Se_As_A_L_Tagal_F,SOL_Se_As_A_L_Tagal_P,SOL_Se_As_A_L_Othr_M,SOL_Se_As_A_L_Othr_F,SOL_Se_As_A_L_Othr_P,SOL_Se_As_A_L_Tot_M,SOL_Se_As_A_L_Tot_F,SOL_Se_As_A_L_Tot_P,SOL_Spanish_M,SOL_Spanish_F,SOL_Spanish_P,SOL_Tamil_M,SOL_Tamil_F,SOL_Tamil_P,SOL_Thai_M,SOL_Thai_F,SOL_Thai_P,SOL_Turkish_M,SOL_Turkish_F,SOL_Turkish_P,SOL_Vietnamese_M,SOL_Vietnamese_F,SOL_Vietnamese_P,SOL_Other_M,SOL_Other_F,SOL_Other_P,SOL_Tot_M,SOL_Tot_F,SOL_Tot_P,Language_spoken_home_ns_M,Language_spoken_home_ns_F,Language_spoken_home_ns_P,Total_M,Total_F,Total_P
CED130,47574,48858,96432,1355,1315,2670,32,56,88,0,0,0,2147,2396,4543,2077,2354,4431,178,227,405,4402,4977,9379,332,362,694,95,123,218,154,177,331,224,240,464,563,647,1210,90,94,184,171,169,340,1010,1084,2094,460,463,923,548,581,1129,334,291,625,368,353,721,2891,2941,5832,162,163,325,683,693,1376,86,84,170,931,940,1871,779,826,1605,73,113,186,16,26,42,1247,1280,2527,34,41,75,214,220,434,264,289,553,64,77,141,169,206,375,13,17,30,130,151,281,269,368,637,326,318,644,485,628,1113,46,34,80,1126,1348,2474,594,691,1285,610,628,1238,68,103,171,220,239,459,206,230,436,1329,1384,2713,18225,19741,37966,1849,1727,3576,67648,70326,137974
CED131,65638,68715,134353,149,100,249,0,0,0,24,28,52,97,90,187,149,145,294,52,55,107,298,290,588,5,5,10,55,57,112,43,64,107,129,141,270,41,37,78,22,14,36,43,41,84,39,31,70,23,12,35,20,20,40,20,18,38,41,39,80,186,161,347,5,0,5,22,20,42,9,5,14,36,25,61,104,95,199,32,59,91,0,0,0,46,20,66,3,0,3,9,7,16,12,12,24,32,29,61,17,27,44,16,17,33,3,3,6,28,63,91,26,26,52,61,85,146,7,14,21,122,188,310,41,53,94,15,14,29,35,44,79,10,3,13,56,49,105,382,351,733,1923,1893,3816,3529,3190,6719,71090,73798,144888
CED132,57135,58589,115724,275,204,479,0,0,0,10,11,21,192,192,384,348,418,766,75,72,147,615,682,1297,92,94,186,49,57,106,98,108,206,168,194,362,396,420,816,19,23,42,51,50,101,76,69,145,34,18,52,21,23,44,45,39,84,70,53,123,297,252,549,9,10,19,67,53,120,5,11,16,81,74,155,427,456,883,37,56,93,10,11,21,180,154,334,419,402,821,4,7,11,82,142,224,49,39,88,28,44,72,45,31,76,93,87,180,37,95,132,77,73,150,63,160,223,43,95,138,220,423,643,167,166,333,46,39,85,46,97,143,19,13,32,110,102,212,844,809,1653,4926,5197,10123,3446,2947,6393,65507,66733,132240
CED133,49494,50909,100403,400,386,786,18,12,30,3,3,6,3132,4128,7260,2897,3920,6817,261,359,620,6290,8407,14697,303,297,600,145,140,285,416,423,839,394,427,821,548,575,1123,116,154,270,143,104,247,573,460,1033,85,61,146,71,74,145,79,65,144,579,439,1018,1530,1203,2733,6,16,22,423,424,847,10,9,19,439,449,888,807,831,1638,1114,1460,2574,10,9,19,1259,1676,2935,80,88,168,10,10,20,174,247,421,139,170,309,225,360,585,9,5,14,103,141,244,171,255,426,302,398,700,221,289,510,34,58,92,728,1000,1728,607,683,1290,176,131,307,252,438,690,70,67,137,170,224,394,1594,1787,3381,18129,21803,39932,3970,3787,7757,71593,76499,148092
CED134,60201,63633,123834,38,13,51,0,0,0,57,55,112,67,61,128,81,89,170,16,7,23,164,157,321,16,15,31,90,113,203,59,67,126,168,181,349,38,32,70,16,20,36,4,3,7,17,20,37,27,30,57,4,10,14,18,11,29,19,16,35,89,90,179,0,0,0,8,11,19,0,0,0,8,11,19,265,267,532,40,60,100,0,5,5,15,11,26,4,6,10,14,18,32,16,14,30,21,24,45,6,12,18,7,10,17,6,3,9,13,91,104,15,17,32,20,97,117,5,20,25,53,225,278,67,86,153,8,5,13,31,62,93,3,3,6,33,31,64,353,334,687,1685,1930,3615,2888,2535,5423,64774,68098,132872
CED135,69025,69681,138706,85,64,149,3,0,3,45,51,96,118,108,226,57,67,124,8,10,18,183,185,368,47,29,76,41,53,94,39,48,87,88,122,210,72,63,135,19,25,44,17,18,35,50,54,104,18,5,23,23,30,53,16,6,22,42,29,71,166,142,308,8,6,14,5,6,11,5,3,8,18,15,33,97,89,186,12,12,24,0,5,5,18,14,32,6,10,16,19,12,31,16,28,44,14,17,31,10,29,39,8,5,13,49,27,76,28,79,107,14,21,35,55,89,144,8,8,16,105,197,302,60,77,137,45,47,92,17,46,63,7,9,16,37,40,77,409,367,776,1735,1828,3563,4888,3770,8658,75648,75279,150927
CED136,32414,32331,64745,7132,6978,14110,94,117,211,0,3,3,4024,4511,8535,4936,5593,10529,456,521,977,9416,10625,20041,392,437,829,49,52,101,173,192,365,145,159,304,737,736,1473,55,81,136,673,579,1252,2829,2472,5301,1647,1018,2665,444,422,866,603,477,1080,3919,3283,7202,10115,8251,18366,797,803,1600,1237,1140,2377,275,249,524,2309,2192,4501,648,724,1372,98,158,256,41,50,91,2004,2102,4106,43,63,106,146,207,353,228,309,537,65,75,140,187,228,415,185,189,374,287,300,587,374,556,930,345,391,736,662,950,1612,57,69,126,1438,1966,3404,717,893,1610,1748,1603,3351,117,242,359,903,919,1822,641,745,1386,3986,3728,7714,44099,44324,88423,6335,5149,11484,82848,81804,164652
CED137,58161,60633,118794,56,35,91,6,7,13,5,12,17,78,66,144,44,53,97,3,12,15,125,131,256,63,64,127,64,81,145,79,83,162,166,178,344,87,72,159,13,21,34,12,10,22,21,31,52,26,15,41,6,3,9,6,3,9,23,28,51,94,90,184,0,0,0,5,3,8,0,0,0,5,3,8,135,135,270,15,26,41,5,4,9,16,26,42,13,17,30,21,15,36,45,56,101,23,27,50,11,22,33,23,26,49,15,17,32,17,52,69,15,18,33,39,96,135,4,16,20,75,182,257,65,86,151,3,3,6,18,66,84,7,6,13,24,25,49,274,285,559,1551,1801,3352,2998,2837,5835,62710,65271,127981
CED138,32440,32503,64943,4223,3961,8184,60,61,121,3,8,11,4992,5692,10684,6143,7145,13288,771,842,1613,11906,13679,25585,401,425,826,62,65,127,184,215,399,171,186,357,1435,1468,2903,75,91,166,463,269,732,1288,1033,2321,554,340,894,122,118,240,1032,720,1752,2201,1432,3633,5660,3912,9572,428,352,780,812,530,1342,119,89,208,1359,971,2330,3673,4166,7839,136,217,353,32,40,72,4256,4655,8911,62,79,141,79,95,174,164,232,396,161,186,347,277,402,679,56,70,126,192,204,396,253,351,604,399,466,865,404,583,987,40,64,104,1096,1464,2560,668,795,1463,1513,1523,3036,167,290,457,2354,2374,4728,968,1076,2044,2521,2339,4860,43914,45249,89163,7237,5139,12376,83591,82891,166482
CED139,59183,62692,121875,49,30,79,0,3,3,26,28,54,67,73,140,81,117,198,21,27,48,169,217,386,16,29,45,110,139,249,215,234,449,352,438,790,74,65,139,13,23,36,7,6,13,20,19,39,120,113,233,9,8,17,5,0,5,13,5,18,174,151,325,0,0,0,12,19,31,0,0,0,12,19,31,254,259,513,135,191,326,3,3,6,18,18,36,7,7,14,20,20,40,32,47,79,91,72,163,30,36,66,13,16,29,6,11,17,21,51,72,50,56,106,33,112,145,14,18,32,118,237,355,163,181,344,3,3,6,55,100,155,6,8,14,38,39,77,498,509,1007,2700,3133,5833,3239,3035,6274,65122,68860,133982
CED140,63691,65068,128759,203,163,366,3,3,6,25,26,51,137,134,271,155,165,320,12,17,29,304,316,620,14,18,32,41,58,99,39,49,88,80,114,194,54,63,117,8,8,16,35,30,65,103,91,194,465,410,875,30,24,54,67,66,133,115,105,220,815,726,1541,51,21,72,48,20,68,19,10,29,118,51,169,1446,1443,2889,20,29,49,3,3,6,39,38,77,4,3,7,16,19,35,18,23,41,17,19,36,16,16,32,136,144,280,14,12,26,58,108,166,10,17,27,75,115,190,12,20,32,155,260,415,95,93,188,47,55,102,21,57,78,82,68,150,45,41,86,861,841,1702,4739,4759,9498,3936,2839,6775,72366,72666,145032
CED141,58208,62646,120854,109,105,214,9,8,17,7,12,19,187,218,405,154,245,399,17,29,46,358,492,850,63,61,124,130,136,266,109,145,254,218,255,473,167,189,356,31,47,78,17,23,40,71,70,141,37,23,60,18,19,37,9,15,24,41,33,74,193,183,376,0,0,0,26,18,44,4,4,8,30,22,52,266,246,512,63,89,152,12,5,17,93,113,206,9,3,12,70,73,143,73,85,158,49,60,109,78,112,190,5,13,18,33,45,78,42,109,151,32,50,82,41,127,168,19,27,46,134,313,447,266,313,579,28,26,54,60,113,173,21,25,46,53,46,99,608,635,1243,3345,3970,7315,3404,3325,6729,64957,69941,134898
CED142,57832,60981,118813,70,66,136,0,0,0,3,4,7,131,131,262,77,98,175,27,21,48,235,250,485,34,36,70,61,81,142,51,58,109,147,165,312,124,116,240,26,33,59,16,18,34,42,42,84,12,16,28,7,8,15,15,16,31,22,18,40,114,118,232,0,0,0,13,10,23,3,0,3,16,10,26,232,206,438,23,49,72,10,6,16,38,39,77,175,189,364,39,48,87,40,72,112,20,25,45,19,32,51,38,27,65,31,34,65,8,61,69,32,58,90,25,91,116,9,7,16,74,217,291,130,124,254,14,17,31,28,64,92,18,12,30,29,25,54,315,365,680,2154,2488,4642,2213,2188,4401,62199,65657,127856
CED143,53458,48270,101728,893,613,1506,16,17,33,25,22,47,2551,2915,5466,3677,4985,8662,543,669,1212,6771,8569,15340,133,121,254,182,165,347,773,663,1436,533,542,1075,1170,1127,2297,86,111,197,231,84,315,508,343,851,54,47,101,54,53,107,92,46,138,447,257,704,1386,830,2216,15,8,23,250,193,443,7,7,14,272,208,480,876,678,1554,575,774,1349,31,33,64,1228,1455,2683,81,100,181,67,60,127,215,252,467,397,367,764,698,1028,1726,33,24,57,198,216,414,133,178,311,1566,1577,3143,199,290,489,103,110,213,2001,2155,4156,1016,955,1971,128,70,198,1379,1979,3358,307,248,555,851,1016,1867,1450,1403,2853,23771,25801,49572,10922,8475,19397,88151,82546,170697
CED144,54968,57632,112600,430,392,822,0,3,3,9,8,17,95,115,210,109,151,260,18,22,40,222,288,510,208,215,423,83,131,214,66,89,155,299,408,707,391,420,811,75,93,168,9,8,17,36,49,85,17,16,33,19,17,36,16,21,37,12,20,32,109,131,240,0,3,3,9,8,17,0,0,0,9,11,20,1010,1007,2017,27,31,58,10,16,26,19,24,43,1783,1749,3532,179,222,401,101,147,248,467,485,952,3,24,27,7,10,17,253,252,505,46,118,164,20,25,45,72,171,243,14,23,37,152,337,489,594,666,1260,15,11,26,37,94,131,255,267,522,166,165,331,626,640,1266,7605,8336,15941,2441,2460,4901,65014,68428,133442
CED145,56822,60382,117204,166,160,326,4,10,14,6,0,6,686,861,1547,694,969,1663,88,104,192,1468,1934,3402,146,197,343,253,286,539,668,795,1463,621,734,1355,400,452,852,96,108,204,58,34,92,156,139,295,76,53,129,24,18,42,22,19,41,231,155,386,567,418,985,3,10,13,140,141,281,7,6,13,150,157,307,931,976,1907,495,765,1260,11,13,24,267,351,618,50,58,108,11,13,24,132,177,309,454,528,982,158,232,390,12,12,24,135,148,283,69,120,189,133,132,265,117,195,312,13,26,39,332,473,805,520,626,1146,25,30,55,136,268,404,57,70,127,97,129,226,1359,1469,2828,9727,11589,21316,4260,4020,8280,70809,75991,146800
CED146,22202,21745,43947,15647,15121,30768,99,81,180,3,0,3,4268,4829,9097,4364,5019,9383,471,519,990,9103,10367,19470,241,250,491,9,20,29,213,224,437,103,125,228,4800,5067,9867,66,79,145,2937,2282,5219,1032,1029,2061,383,263,646,63,58,121,1547,1141,2688,1316,933,2249,7278,5706,12984,23,17,40,100,93,193,150,111,261,273,221,494,2305,2602,4907,57,103,160,48,47,95,2279,2455,4734,253,271,524,69,91,160,163,224,387,661,637,1298,105,188,293,289,326,615,132,134,266,204,298,502,1180,1232,2412,508,713,1221,79,103,182,1971,2346,4317,745,762,1507,549,585,1134,153,268,421,312,303,615,2881,3239,6120,2641,2623,5264,53448,54465,107913,5164,4591,9755,80814,80801,161615
CED147,56456,57954,114410,281,201,482,13,24,37,9,3,12,550,745,1295,572,700,1272,77,75,152,1199,1520,2719,106,139,245,156,192,348,966,986,1952,649,703,1352,938,991,1929,346,565,911,75,31,106,102,110,212,28,25,53,24,18,42,10,12,22,93,80,173,332,276,608,3,0,3,122,111,233,0,0,0,125,111,236,976,911,1887,275,402,677,7,4,11,218,291,509,35,26,61,48,46,94,214,317,531,489,517,1006,1023,1256,2279,7,6,13,131,147,278,72,109,181,139,153,292,111,196,307,36,40,76,358,498,856,863,933,1796,24,23,47,193,307,500,110,93,203,127,173,300,1811,1773,3584,12029,13434,25463,9030,8141,17171,77515,79529,157044
CED148,40048,40630,80678,4792,4734,9526,352,379,731,8,8,16,817,867,1684,523,592,1115,131,128,259,1471,1587,3058,583,597,1180,41,47,88,239,271,510,137,171,308,787,824,1611,71,93,164,1304,1236,2540,3036,3135,6171,417,366,783,177,175,352,703,678,1381,709,672,1381,6346,6262,12608,70,50,120,123,111,234,170,181,351,363,342,705,1488,1539,3027,8,33,41,309,371,680,46,67,113,553,599,1152,202,234,436,374,424,798,173,183,356,109,152,261,1290,1452,2742,907,885,1792,471,652,1123,252,297,549,1049,1349,2398,88,106,194,1860,2404,4264,1644,1833,3477,288,304,592,121,223,344,526,498,1024,976,1150,2126,2970,3163,6133,29034,30829,59863,3826,3940,7766,72908,75399,148307
CED194,4851,3767,8618,101,83,184,7,7,14,5,8,13,48,50,98,81,101,182,17,12,29,146,163,309,14,7,21,9,12,21,30,19,49,16,31,47,23,19,42,5,4,9,9,3,12,24,24,48,6,3,9,3,3,6,13,7,20,14,10,24,69,50,119,0,0,0,21,14,35,0,0,0,21,14,35,40,30,70,8,19,27,0,0,0,22,29,51,7,3,10,3,5,8,7,5,12,16,11,27,8,20,28,23,17,40,9,4,13,9,10,19,9,9,18,15,11,26,0,9,9,33,39,72,56,45,101,3,3,6,7,11,18,17,7,24,55,42,97,131,117,248,891,824,1715,1850,735,2585,7592,5326,12918
CED197,39,44,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,14,6,20,5,3,8,58,53,111
