region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
CED111,231,287,518,498,450,948,314,1846,2160,753,4363,5116,5123,2858,7981,4553,1780,6333,4136,1166,5302,3658,803,4461,2983,440,3423,3993,524,4517,2580,88,2668,1314,258,1572,859,16,875,281,3,284,418,15,433,3512,258,3770,733,862,1595,35939,16017,51956
CED112,306,564,870,410,554,964,243,1652,1895,490,3535,4025,3134,2188,5322,2909,1499,4408,2740,1176,3916,2474,1186,3660,2476,948,3424,4648,1183,5831,4215,215,4430,3542,697,4239,2780,83,2863,1134,31,1165,1642,35,1677,3602,427,4029,581,818,1399,37326,16791,54117
CED113,199,250,449,375,352,727,269,1249,1518,511,3481,3992,3646,2239,5885,3382,1494,4876,3186,1014,4200,3121,849,3970,3012,515,3527,4860,665,5525,3856,138,3994,2419,293,2712,1646,31,1677,679,4,683,778,13,791,3600,221,3821,732,883,1615,36271,13691,49962
CED114,221,296,517,432,420,852,248,1330,1578,544,3456,4000,3691,2380,6071,3340,1768,5108,3429,1303,4732,3083,1134,4217,2782,825,3607,4273,997,5270,3396,143,3539,2262,569,2831,1829,54,1883,840,20,860,1385,13,1398,3609,212,3821,681,789,1470,36045,15709,51754
CED115,353,357,710,505,466,971,285,1611,1896,714,4208,4922,4166,2580,6746,3584,2063,5647,3472,1413,4885,3146,1127,4273,3023,705,3728,4446,759,5205,3208,130,3338,1729,399,2128,1222,37,1259,388,13,401,591,8,599,3582,229,3811,950,1112,2062,35364,17217,52581
CED116,475,278,753,706,312,1018,580,1183,1763,852,1883,2735,3672,799,4471,3624,780,4404,2941,574,3515,3267,494,3761,2850,268,3118,4353,262,4615,3275,55,3330,1955,128,2083,1183,16,1199,638,5,643,855,9,864,3636,149,3785,970,535,1505,35832,7730,43562
CED117,208,264,472,497,403,900,251,1361,1612,593,3706,4299,4680,2392,7072,3982,1533,5515,3816,1034,4850,3066,836,3902,2926,486,3412,4183,593,4776,3070,65,3135,2008,290,2298,1426,20,1446,555,3,558,685,0,685,3651,186,3837,758,782,1540,36355,13954,50309
CED118,276,501,777,376,406,782,246,1192,1438,378,2424,2802,2066,1733,3799,1967,1636,3603,1829,1629,3458,2242,1880,4122,2145,1728,3873,4115,2640,6755,4109,699,4808,3890,2062,5952,3370,303,3673,1780,160,1940,3473,233,3706,3162,942,4104,460,620,1080,35884,20788,56672
CED119,283,198,481,361,278,639,224,853,1077,438,1729,2167,2214,1037,3251,2235,928,3163,2370,790,3160,3014,753,3767,2961,631,3592,5868,808,6676,5591,138,5729,4391,437,4828,3122,62,3184,1437,14,1451,1898,36,1934,3315,167,3482,690,488,1178,40412,9347,49759
CED120,189,183,372,292,242,534,189,764,953,334,1724,2058,2102,1064,3166,2081,795,2876,2226,661,2887,2435,716,3151,2531,543,3074,4995,696,5691,4856,105,4961,4133,380,4513,3313,45,3358,1532,12,1544,2324,20,2344,3610,141,3751,564,391,955,37706,8482,46188
CED121,268,314,582,446,422,868,257,1316,1573,560,3375,3935,3587,2011,5598,3246,1494,4740,3137,1036,4173,3143,894,4037,2950,572,3522,4750,648,5398,3643,65,3708,2503,367,2870,1851,17,1868,758,6,764,1226,8,1234,3935,121,4056,840,826,1666,37100,13492,50592
CED122,205,292,497,372,322,694,253,1075,1328,558,3125,3683,3361,1569,4930,2985,1334,4319,2581,949,3530,2675,859,3534,2646,631,3277,4638,877,5515,3548,93,3641,3705,789,4494,2398,57,2455,970,30,1000,1281,53,1334,3523,211,3734,767,758,1525,36466,13024,49490
CED123,495,1037,1532,450,620,1070,228,1599,1827,403,2977,3380,2239,1838,4077,2118,1606,3724,2198,1362,3560,2325,1510,3835,2330,1345,3675,4092,1874,5966,4026,603,4629,3805,1704,5509,3266,290,3556,1680,155,1835,3338,262,3600,3573,985,4558,635,831,1466,37201,20598,57799
CED124,210,265,475,336,280,616,248,1003,1251,474,2303,2777,2668,1319,3987,2650,1286,3936,2640,1117,3757,3208,1170,4378,3170,799,3969,5868,883,6751,5122,168,5290,3313,331,3644,2244,36,2280,976,12,988,1340,15,1355,3471,211,3682,767,594,1361,38705,11792,50497
CED125,237,295,532,560,442,1002,269,1620,1889,629,4379,5008,5145,2620,7765,4565,1706,6271,4065,1042,5107,3329,756,4085,2976,429,3405,3801,539,4340,2458,71,2529,1412,275,1687,998,10,1008,359,7,366,405,7,412,3268,168,3436,750,918,1668,35226,15284,50510
CED126,235,204,439,307,241,548,249,685,934,500,1728,2228,2373,967,3340,2404,864,3268,2325,767,3092,2745,781,3526,2822,569,3391,5224,647,5871,4894,115,5009,3311,332,3643,2299,35,2334,1115,18,1133,1505,8,1513,3455,153,3608,682,393,1075,36445,8507,44952
CED127,237,269,506,296,276,572,110,686,796,246,1683,1929,1416,1813,3229,1701,1240,2941,2175,1068,3243,2114,1013,3127,2463,761,3224,4387,1037,5424,4162,216,4378,4691,929,5620,3511,68,3579,1794,34,1828,3350,39,3389,4091,269,4360,588,612,1200,37332,12013,49345
CED128,189,274,463,332,325,657,171,965,1136,428,2479,2907,2250,1935,4185,2456,1401,3857,2618,1126,3744,2872,1084,3956,2887,732,3619,5033,988,6021,4401,123,4524,3332,487,3819,2446,27,2473,1007,13,1020,1523,14,1537,3653,209,3862,519,550,1069,36117,12732,48849
CED129,347,238,585,461,193,654,312,688,1000,565,1651,2216,3099,820,3919,3006,707,3713,2761,547,3308,3073,549,3622,2974,371,3345,5020,389,5409,4224,65,4289,2720,169,2889,1901,25,1926,918,6,924,1270,6,1276,3527,102,3629,833,398,1231,37011,6924,43935
CED130,268,140,408,271,144,415,131,335,466,220,957,1177,1295,866,2161,1577,567,2144,1833,479,2312,1928,541,2469,2216,423,2639,4432,654,5086,4228,116,4344,5094,558,5652,3998,44,4042,2088,24,2112,3589,37,3626,3601,113,3714,407,228,635,37176,6226,43402
CED131,314,372,686,546,507,1053,370,1637,2007,725,4072,4797,4498,2664,7162,4116,2023,6139,3785,1241,5026,3557,984,4541,3310,637,3947,4547,747,5294,3163,110,3273,1740,376,2116,1266,25,1291,422,11,433,609,7,616,3877,232,4109,938,1000,1938,37783,16645,54428
CED132,180,358,538,261,470,731,206,1729,1935,445,4049,4494,2789,2347,5136,2696,1873,4569,2484,1451,3935,2453,1553,4006,2421,1140,3561,4244,1509,5753,3744,401,4145,2907,896,3803,2096,133,2229,930,77,1007,1325,73,1398,3097,758,3855,524,899,1423,32802,19716,52518
CED133,513,615,1128,348,375,723,152,886,1038,250,1628,1878,1064,1618,2682,1175,1307,2482,1496,1409,2905,1626,1714,3340,1855,1593,3448,3380,2572,5952,3396,499,3895,5600,3739,9339,4254,329,4583,2635,166,2801,6418,330,6748,3709,691,4400,388,581,969,38259,20052,58311
CED134,233,306,539,481,493,974,306,1763,2069,705,4413,5118,4794,2971,7765,4430,1911,6341,4065,1237,5302,3638,902,4540,3109,569,3678,4191,577,4768,2585,85,2670,1291,274,1565,878,17,895,283,3,286,370,9,379,3336,277,3613,720,901,1621,35415,16708,52123
CED135,439,398,837,570,513,1083,359,1664,2023,851,4244,5095,4192,2282,6474,3679,1874,5553,3560,1257,4817,3217,1138,4355,3083,742,3825,4556,789,5345,3342,117,3459,2076,503,2579,1479,36,1515,489,13,502,749,19,768,4612,243,4855,1288,1152,2440,38541,16984,55525
CED136,491,470,961,551,476,1027,334,1422,1756,650,2539,3189,2927,1553,4480,3110,1451,4561,3113,1311,4424,3402,1459,4861,3352,1188,4540,5553,1488,7041,4462,340,4802,3456,829,4285,2314,123,2437,1109,51,1160,1567,68,1635,3464,397,3861,686,702,1388,40541,15867,56408
CED137,244,268,512,433,342,775,243,1201,1444,559,3519,4078,4198,2342,6540,3838,1565,5403,3531,982,4513,2877,857,3734,2861,482,3343,4215,605,4820,3114,80,3194,2202,343,2545,1433,23,1456,556,10,566,753,13,766,3351,164,3515,721,820,1541,35129,13616,48745
CED138,702,742,1444,552,376,928,367,890,1257,533,1954,2487,2652,1357,4009,2627,1179,3806,2561,1061,3622,2824,1170,3994,2755,975,3730,4661,1543,6204,4097,406,4503,4041,1607,5648,3145,186,3331,1747,99,1846,3373,190,3563,3886,581,4467,690,523,1213,41213,14839,56052
CED139,296,355,651,433,464,897,264,1664,1928,684,3772,4456,4244,2979,7223,4083,1923,6006,3825,1314,5139,3283,1006,4289,3169,566,3735,4141,723,4864,2847,146,2993,1646,371,2017,1132,34,1166,372,14,386,584,12,596,3739,458,4197,696,821,1517,35438,16622,52060
CED140,347,335,682,539,415,954,321,1449,1770,627,3489,4116,3681,2232,5913,3426,1875,5301,3308,1347,4655,3255,1166,4421,3432,721,4153,5139,851,5990,3737,149,3886,2116,364,2480,1457,36,1493,483,14,497,681,13,694,3751,280,4031,833,935,1768,37133,15671,52804
CED141,229,308,537,367,414,781,239,1330,1569,449,3750,4199,3145,2818,5963,3220,1666,4886,3041,1279,4320,3015,1086,4101,2849,742,3591,4696,906,5602,3545,123,3668,2746,498,3244,1921,42,1963,767,14,781,982,16,998,3659,222,3881,688,920,1608,35558,16134,51692
CED142,195,249,444,345,335,680,218,1266,1484,486,3873,4359,3986,2288,6274,3497,1426,4923,3113,912,4025,2807,760,3567,2641,553,3194,4379,652,5031,3435,97,3532,2513,357,2870,1855,20,1875,778,12,790,970,15,985,3368,201,3569,741,821,1562,35327,13837,49164
CED143,621,1817,2438,346,864,1210,248,2324,2572,397,3045,3442,1453,2066,3519,1498,2169,3667,1482,2093,3575,1657,2642,4299,1748,2565,4313,3303,4131,7434,3794,1131,4925,4341,5608,9949,3931,742,4673,2475,431,2906,5378,860,6238,3105,2001,5106,395,898,1293,36172,35387,71559
CED144,252,250,502,413,381,794,271,1377,1648,600,3489,4089,4046,1907,5953,3363,1286,4649,3178,947,4125,3076,806,3882,2931,557,3488,4838,636,5474,3599,72,3671,2379,345,2724,1570,17,1587,629,3,632,785,4,789,3470,141,3611,789,714,1503,36189,12932,49121
CED145,278,414,692,234,320,554,134,683,817,201,1711,1912,1049,1773,2822,1265,1566,2831,1603,1454,3057,1648,1639,3287,1877,1408,3285,3580,2227,5807,3555,419,3974,5905,2980,8885,4203,218,4421,2399,141,2540,5732,281,6013,3864,651,4515,443,628,1071,37970,18513,56483
CED146,626,502,1128,656,425,1081,500,1258,1758,881,2306,3187,3959,1483,5442,3757,1257,5014,3440,904,4344,3526,876,4402,3065,625,3690,4581,731,5312,3299,174,3473,2330,352,2682,1618,53,1671,801,30,831,1431,23,1454,3861,304,4165,935,651,1586,39266,11954,51220
CED147,367,719,1086,229,413,642,119,1091,1210,221,2158,2379,955,2171,3126,1076,2006,3082,1346,2152,3498,1404,2456,3860,1507,2312,3819,2991,3409,6400,3256,719,3975,4791,5054,9845,3882,550,4432,2416,308,2724,6372,855,7227,3699,1578,5277,520,904,1424,35151,28855,64006
CED148,271,211,482,435,241,676,350,782,1132,616,1713,2329,2759,923,3682,2758,912,3670,2617,752,3369,3256,764,4020,3048,517,3565,5276,553,5829,4623,90,4713,2779,232,3011,1848,14,1862,929,9,938,1171,7,1178,3612,109,3721,763,429,1192,37111,8258,45369
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
