region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
12501,1668,2360,1719,2132,1264,1337,10480,127,101,83,75,42,30,458,129,295,276,279,129,86,1194,256,396,359,354,171,116,1652,663,696,557,422,182,81,2601,265,349,257,159,60,26,1116,136,207,139,90,29,20,621,18,10,10,4,4,3,49,1082,1262,963,675,275,130,4387,0,0,0,0,0,0,0,3,0,0,0,0,0,3,26,27,19,15,10,9,106,29,27,19,15,10,9,109,17,18,21,23,11,13,103,3052,4063,3081,3199,1731,1605,16731,1694,2507,1961,2254,1373,1207,10996,166,142,89,105,68,71,641,175,344,311,300,129,72,1331,341,486,400,405,197,143,1972,616,678,503,356,165,101,2419,372,615,407,300,94,45,1833,450,636,377,277,91,69,1900,16,10,5,3,0,0,34,1454,1939,1292,936,350,215,6186,3,0,4,3,3,4,17,0,0,0,0,0,0,0,27,17,14,23,8,11,100,30,17,18,26,11,15,117,30,41,22,18
12502,1934,4244,2791,3154,1407,701,14231,325,216,99,78,13,22,753,300,496,385,341,102,32,1656,625,712,484,419,115,54,2409,640,127,32,20,5,3,827,273,201,67,48,11,9,609,229,150,59,48,9,4,499,29,13,4,0,3,0,49,1171,491,162,116,28,16,1984,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,3,3,3,0,19,10,3,3,3,3,0,22,13,20,13,13,7,0,66,3753,5470,3453,3705,1560,771,18712,2068,4153,2664,3135,1345,631,13996,353,258,143,140,53,24,971,350,583,481,417,118,43,1992,703,841,624,557,171,67,2963,534,148,39,26,14,3,764,407,274,105,64,5,3,858,133,126,59,30,6,0,354,9,5,3,3,0,3,23,1083,553,206,123,25,9,1999,3,7,3,0,0,3,16,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,10,6,0,0,3,22,0,0,0,0
12503,4690,8078,5431,5883,3272,2651,30005,695,461,216,157,85,60,1674,407,433,270,209,103,77,1499,1102,894,486,366,188,137,3173,1248,532,251,171,61,23,2286,734,706,418,220,73,27,2178,239,246,138,83,37,23,766,91,37,18,10,3,3,162,2312,1521,825,484,174,76,5392,4,0,0,0,0,0,4,5,0,0,3,0,0,8,41,36,19,17,8,10,131,50,36,19,20,8,10,143,78,78,27,32,14,16,245,8232,10607,6788,6785,3656,2890,38958,4885,8082,5213,5534,3322,2741,29777,775,442,250,205,102,88,1862,284,451,346,331,144,151,1707,1059,893,596,536,246,239,3569,1466,849,413,261,101,45,3135,881,725,430,245,84,37,2402,270,234,114,70,19,14,721,41,16,7,11,0,0,75,2658,1824,964,587,204,96,6333,5,4,7,0,0,0,16,5,3,0,3,0,3,14,41,35,6,12,9,3,106,51,42,13,15,9,6,136,16,11,11,4
12504,3196,6138,3843,4051,1763,997,19988,812,633,236,175,64,29,1949,454,582,411,274,99,63,1883,1266,1215,647,449,163,92,3832,1042,794,415,209,65,30,2555,1555,1865,969,565,173,60,5187,1333,1456,775,405,105,48,4122,80,30,9,12,0,3,134,4010,4145,2168,1191,343,141,11998,3,0,0,0,0,0,3,54,0,0,0,0,0,54,22,19,15,12,5,6,79,79,19,15,12,5,6,136,231,89,32,22,12,12,398,8782,11606,6705,5725,2286,1248,36352,3227,5943,3702,3931,1759,905,19467,1051,728,351,254,93,44,2521,603,713,503,340,131,83,2373,1654,1441,854,594,224,127,4894,1600,1223,547,287,100,36,3793,1935,2216,1190,670,188,91,6290,1491,1734,880,465,136,63,4769,29,11,4,8,0,4,56,5055,5184,2621,1430,424,194,14908,0,3,4,0,0,0,7,75,0,0,3,3,0,81,23,14,13,8,5,0,63,98,17,17,11,8,0,151,52,37,34,23
12601,1329,3073,1946,2527,1175,478,10528,135,139,53,49,15,3,394,156,210,139,121,31,11,668,291,349,192,170,46,14,1062,248,87,18,17,4,3,377,339,396,160,97,19,5,1016,233,241,110,55,4,3,646,42,26,3,3,3,0,77,862,750,291,172,30,11,2116,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,4,3,0,0,17,9,4,4,3,0,0,20,13,16,6,7,5,3,50,2504,4192,2439,2879,1256,506,13776,1354,3117,1925,2600,1215,420,10631,224,175,62,69,12,3,545,160,187,131,117,31,14,640,384,362,193,186,43,17,1185,137,72,34,20,5,3,271,426,473,256,153,33,6,1347,150,113,57,32,8,0,360,13,3,0,0,0,0,16,726,661,347,205,46,9,1994,0,0,3,0,3,0,6,3,3,0,6,0,3,15,0,3,3,3,0,3,12,3,6,6,9,3,6,33,0,5,4,0
12602,3696,7082,4406,5331,2349,1012,23876,576,732,329,228,65,22,1952,745,1140,602,393,138,43,3061,1321,1872,931,621,203,65,5013,1374,510,144,68,15,6,2117,2626,2059,796,420,105,21,6027,1362,1121,387,217,53,7,3147,73,23,15,4,3,4,122,5435,3713,1342,709,176,38,11413,9,9,0,3,0,0,21,0,0,0,0,0,0,0,36,34,21,20,6,8,125,45,43,21,23,6,8,146,97,92,37,30,9,8,273,10594,12802,6737,6714,2743,1131,40721,3614,6916,4268,5429,2339,952,23518,815,883,507,387,109,30,2731,917,1172,571,440,120,30,3250,1732,2055,1078,827,229,60,5981,1330,642,218,111,26,8,2335,2960,2202,920,393,87,19,6581,1191,909,334,136,32,3,2605,26,23,6,9,4,0,68,5507,3776,1478,649,149,30,11589,9,9,3,0,0,0,21,4,0,0,0,0,0,4,21,17,24,11,8,3,84,34,26,27,11,8,3,109,5,7,10,12
12701,1542,3819,3391,4288,2438,1807,17285,103,113,86,81,35,27,445,85,216,179,208,115,57,860,188,329,265,289,150,84,1305,287,69,42,25,15,7,445,161,78,36,13,3,0,291,0,3,0,0,0,0,3,10,12,8,3,3,0,36,458,162,86,41,21,7,775,68,25,8,3,3,0,107,0,3,3,3,0,0,9,3,4,0,0,0,0,7,71,32,11,6,3,0,123,27,36,24,41,20,10,158,2286,4378,3777,4665,2632,1908,19646,1769,4089,3491,4806,2724,1922,18801,116,136,97,91,56,18,514,152,183,163,151,69,67,785,268,319,260,242,125,85,1299,215,44,21,22,5,9,316,195,80,26,4,6,0,311,0,0,0,0,0,0,0,8,0,0,3,0,0,11,418,124,47,29,11,9,638,58,20,7,5,0,0,90,4,0,0,0,0,0,4,3,0,0,0,3,3,9,65,20,7,5,3,3,103,0,0,0,0
12702,4035,8514,7259,9237,5478,4208,38731,489,529,412,371,186,128,2115,345,590,675,698,355,220,2883,834,1119,1087,1069,541,348,4998,684,536,353,276,100,75,2024,605,693,493,383,147,58,2379,233,285,196,158,40,12,924,67,38,16,25,7,0,153,1589,1552,1058,842,294,145,5480,88,48,6,4,7,0,153,24,0,3,0,3,0,30,35,27,22,15,9,9,117,147,75,31,19,19,9,300,57,55,39,44,27,23,245,6662,11315,9474,11211,6359,4733,49754,4670,9065,7462,8870,5232,3798,39097,503,562,419,306,171,97,2058,460,759,741,783,384,256,3383,963,1321,1160,1089,555,353,5441,600,544,344,305,117,61,1971,678,758,540,314,95,46,2431,301,376,225,183,58,17,1160,18,13,6,10,3,3,53,1597,1691,1115,812,273,127,5615,47,13,5,3,0,0,68,6,3,0,0,4,0,13,24,22,14,16,5,0,81,77,38,19,19,9,0,162,4,5,8,3
12703,2155,5321,4123,4844,2226,1357,20026,334,300,98,68,34,13,847,415,549,377,315,123,70,1849,749,849,475,383,157,83,2696,537,203,110,83,18,12,963,770,697,489,429,104,33,2522,498,486,329,279,72,20,1684,19,13,4,3,3,3,45,1824,1399,932,794,197,68,5214,5,3,0,0,0,0,8,3,3,0,3,0,0,9,30,21,10,6,4,3,74,38,27,10,9,4,3,91,56,45,16,24,7,7,155,4822,7641,5556,6054,2591,1518,28182,2493,5460,4001,4897,2452,1334,20637,459,433,215,219,85,33,1444,489,628,410,339,127,88,2081,948,1061,625,558,212,121,3525,730,331,195,132,59,8,1455,719,530,339,272,71,21,1952,568,521,352,287,94,19,1841,8,5,5,3,0,0,21,2025,1387,891,694,224,48,5269,3,3,3,3,0,3,15,6,0,0,0,0,0,6,6,11,4,4,4,3,32,15,14,7,7,4,6,53,0,4,4,0
12801,3076,7188,4112,4984,2526,864,22750,836,637,169,92,25,10,1769,618,994,456,251,105,31,2455,1454,1631,625,343,130,41,4224,1335,792,212,60,12,0,2411,1810,1915,518,185,37,5,4470,1175,1268,300,106,18,4,2871,51,24,11,7,0,0,93,4371,3999,1041,358,67,9,9845,94,46,14,8,3,3,168,4,0,0,0,0,0,4,30,31,17,10,3,4,95,128,77,31,18,6,7,267,75,64,17,20,6,7,189,9104,12959,5826,5723,2735,928,37275,3198,7016,3860,4975,2415,845,22309,871,677,218,170,53,15,2004,704,1169,514,340,74,21,2822,1575,1846,732,510,127,36,4826,1267,708,173,76,18,8,2250,1708,1604,443,151,29,10,3945,1811,1751,454,162,22,3,4203,29,19,13,3,0,0,64,4815,4082,1083,392,69,21,10462,32,28,3,6,3,3,75,5,0,0,0,0,0,5,19,22,19,8,3,3,74,56,50,22,14,6,6,154,8,16,4,4
12802,2376,7119,5209,7548,3572,1191,27015,414,338,112,73,19,8,964,356,632,387,300,81,30,1786,770,970,499,373,100,38,2750,492,176,62,29,5,0,764,824,952,280,86,20,5,2167,317,458,106,38,6,0,925,39,25,10,3,0,0,77,1672,1611,458,156,31,5,3933,39,14,0,0,0,0,53,0,3,0,0,0,0,3,22,28,17,9,3,0,79,61,45,17,9,3,0,135,79,57,17,28,10,5,196,4958,9802,6200,8114,3716,1239,34029,2763,7617,5215,7249,3284,1053,27181,430,302,119,67,21,10,949,565,812,476,330,75,26,2284,995,1114,595,397,96,36,3233,655,279,61,44,7,3,1049,1104,942,272,82,21,3,2424,326,409,125,33,6,0,899,28,20,7,3,0,0,58,2113,1650,465,162,34,6,4430,29,9,3,3,0,0,44,3,0,0,0,0,0,3,15,7,8,4,3,0,37,47,16,11,7,3,0,84,0,0,0,0
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
