region_id,Med_age_persns_C2001,Med_age_persns_C2006,Med_age_persns_C2011,Med_mortg_rep_mon_C2001,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_person_inc_we_C2001,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_rent_weekly_C2001,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_Famly_inc_we_C2001,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Avg_num_p_per_brm_C2001,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Med_tot_hh_inc_wee_C2001,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Average_hh_size_C2001,Average_hh_size_C2006,Average_hh_size_C2011
12104,35,37,37,1989,2420,2840,810,985,1178,325,350,480,1898,2569,2790,1.1,1.1,1.2,1508,1746,2257,2.0,2.0,2.1
12201,36,37,37,1800,2500,3033,622,779,978,320,375,520,1655,2261,2649,1.1,1.1,1.1,1268,1663,2209,2.4,2.4,2.5
12202,38,40,42,1625,2170,3000,544,645,747,310,370,500,1450,1761,2137,1.1,1.1,1.1,1202,1451,1813,2.7,2.7,2.7
12203,37,37,38,1517,2142,2600,518,620,742,270,320,440,1364,1681,2081,1.1,1.1,1.1,1133,1371,1716,2.6,2.6,2.7
12301,30,32,33,1260,1820,2200,513,586,715,205,250,365,1243,1484,1916,1.1,1.1,1.1,1154,1373,1779,3.0,3.0,3.0
12302,30,32,33,997,1500,1801,396,461,544,150,185,260,988,1174,1393,1.1,1.1,1.1,903,1074,1251,3.1,3.0,2.9
12303,33,35,37,1083,1733,2100,410,490,597,160,200,270,1071,1301,1620,1.1,1.1,1.1,970,1190,1437,3.0,3.0,2.9
12401,37,39,41,1000,1500,1842,417,500,587,175,200,280,1089,1342,1623,1.1,1.1,1.1,888,1103,1264,2.6,2.6,2.5
12402,0,0,39,0,0,0,0,0,316,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,7.0
12403,30,32,34,1083,1600,2000,456,532,639,180,215,292,1119,1334,1635,1.1,1.1,1.1,1001,1180,1419,2.9,2.8,2.8
12404,30,32,34,1083,1564,2000,434,509,595,170,205,280,1013,1217,1454,1.1,1.1,1.1,898,1087,1244,2.8,2.8,2.7
12405,30,32,33,1000,1517,1907,420,487,584,170,210,300,1048,1221,1479,1.1,1.1,1.1,963,1127,1343,3.1,3.0,3.0
12501,32,31,31,1083,1700,2000,293,343,423,190,230,350,793,991,1161,1.3,1.3,1.3,741,907,1158,3.1,3.1,3.1
12502,37,38,39,1300,1800,2300,428,478,564,210,250,350,1197,1366,1659,1.1,1.1,1.1,1031,1182,1434,2.8,2.8,2.8
12503,33,34,33,1083,1600,2000,331,366,424,175,210,300,901,1039,1185,1.2,1.2,1.2,774,888,1057,2.9,2.9,3.0
12504,34,34,33,1170,1716,2058,440,500,611,200,230,346,1079,1246,1537,1.2,1.2,1.2,927,1099,1372,2.6,2.6,2.6
12601,38,39,40,1500,2000,2500,517,599,693,280,305,430,1573,1862,2251,1.1,1.1,1.1,1298,1538,1894,2.8,2.9,2.9
12602,36,37,37,1408,1960,2400,474,539,646,220,260,370,1291,1543,1913,1.1,1.1,1.2,1051,1209,1502,2.6,2.5,2.6
12701,30,31,32,1249,1733,2167,384,418,487,170,200,300,1000,1148,1388,1.1,1.1,1.1,954,1111,1329,3.4,3.4,3.4
12702,33,34,36,1000,1500,1800,285,322,371,155,183,280,821,959,1081,1.2,1.2,1.2,779,895,1044,3.3,3.2,3.2
12703,31,33,33,1200,1733,2167,414,457,531,155,190,290,1027,1197,1416,1.2,1.2,1.2,919,1079,1276,3.0,2.9,3.0
12801,37,38,39,1387,2000,2470,503,594,715,230,260,370,1281,1574,1942,1.1,1.1,1.1,1055,1243,1536,2.5,2.5,2.5
12802,34,36,37,1300,1872,2397,514,597,711,235,260,370,1416,1696,2075,1.1,1.1,1.1,1258,1466,1808,3.0,2.9,2.9
19797,30,41,60,0,2411,0,844,822,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
