region_id,C06_80_84_T_M,C06_80_84_T_F,C06_80_84_T_P,C06_85o_Married_M,C06_85o_Married_F,C06_85o_Seprtd_M,C06_85o_Seprtd_F,C06_85o_Divorce_M,C06_85o_Divorce_F,C06_85o_Wid_M,C06_85o_Wid_F,C06_85o_Nvr_mard_M,C06_85o_Nvr_mard_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_OS_visitrs_Marr_M,C06_OS_visitrs_Marr_F,C06_OS_visitr_Separ_M,C06_OS_visitr_Separ_F,C06_OS_visit_Divorc_M,C06_OS_visit_Divorc_F,C06_OS_visito_Widow_M,C06_OS_visito_Widow_F,C06_OS_vis_Nvr_marr_M,C06_OS_vis_Nvr_marr_F,C06_OS_vis_T_M,C06_OS_vis_T_F,C06_OS_vis_T_P,C06_T_Married_M,C06_T_Married_F,C06_Tot_Sep_M,C06_Tot_Sep_F,C06_Tot_Div_M,C06_Tot_Div_F,C06_Tot_Wid_M,C06_Tot_Wid_F,C06_Tot_nver_marrie_M,C06_Tot_nver_marrie_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Married_M,C11_15_19_Married_F,C11_15_19_Sep_M,C11_15_19_Sep_F,C11_15_19_Div_M,C11_15_19_Div_F,C11_15_19_Wid_M,C11_15_19_Wid_F,C11_15_19_Nvr_marrd_M,C11_15_19_Nvr_marrd_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Married_M,C11_20_24_Married_F,C11_20_24_Sep_M,C11_20_24_Sep_F,C11_20_24_Div_M,C11_20_24_Div_F,C11_20_24_Wid_M,C11_20_24_Wid_F,C11_20_24_Nvr_marrd_M,C11_20_24_Nvr_marrd_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Married_M,C11_25_29_Married_F,C11_25_29_Sep_M,C11_25_29_Sep_F,C11_25_29_Div_M,C11_25_29_Div_F,C11_25_29_Wid_M,C11_25_29_Wid_F,C11_25_29_Nvr_marrd_M,C11_25_29_Nvr_marrd_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Married_M,C11_30_34_Married_F,C11_30_34_Sep_M,C11_30_34_Sep_F,C11_30_34_Div_M,C11_30_34_Div_F,C11_30_34_Wid_M,C11_30_34_Wid_F,C11_30_34_Nvr_marrd_M,C11_30_34_Nvr_marrd_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Married_M,C11_35_39_Married_F,C11_35_39_Sep_M,C11_35_39_Sep_F,C11_35_39_Div_M,C11_35_39_Div_F,C11_35_39_Wid_M,C11_35_39_Wid_F,C11_35_39_Nvr_marrd_M,C11_35_39_Nvr_marrd_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Married_M,C11_40_44_Married_F,C11_40_44_Sep_M,C11_40_44_Sep_F,C11_40_44_Div_M,C11_40_44_Div_F,C11_40_44_Wid_M,C11_40_44_Wid_F,C11_40_44_Nvr_marrd_M,C11_40_44_Nvr_marrd_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Married_M,C11_45_49_Married_F,C11_45_49_Sep_M,C11_45_49_Sep_F,C11_45_49_Div_M,C11_45_49_Div_F,C11_45_49_Wid_M,C11_45_49_Wid_F,C11_45_49_Nvr_marrd_M,C11_45_49_Nvr_marrd_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Married_M,C11_50_54_Married_F,C11_50_54_Sep_M,C11_50_54_Sep_F,C11_50_54_Div_M,C11_50_54_Div_F,C11_50_54_Wid_M,C11_50_54_Wid_F,C11_50_54_Nvr_marrd_M,C11_50_54_Nvr_marrd_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Married_M,C11_55_59_Married_F,C11_55_59_Sep_M,C11_55_59_Sep_F,C11_55_59_Div_M,C11_55_59_Div_F,C11_55_59_Wid_M,C11_55_59_Wid_F,C11_55_59_Nvr_marrd_M,C11_55_59_Nvr_marrd_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Married_M,C11_60_64_Married_F,C11_60_64_Sep_M,C11_60_64_Sep_F,C11_60_64_Div_M,C11_60_64_Div_F,C11_60_64_Wid_M,C11_60_64_Wid_F,C11_60_64_Nvr_marrd_M,C11_60_64_Nvr_marrd_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Married_M,C11_65_69_Married_F,C11_65_69_Sep_M,C11_65_69_Sep_F,C11_65_69_Div_M,C11_65_69_Div_F,C11_65_69_Wid_M,C11_65_69_Wid_F,C11_65_69_Nvr_marrd_M,C11_65_69_Nvr_marrd_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Married_M,C11_70_74_Married_F,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Married_M,C11_75_79_Married_F
11101,1294,1781,3075,385,202,15,5,19,27,254,1159,19,32,692,1425,2117,37,44,0,3,3,13,3,24,39,46,82,130,212,23679,24203,1194,1529,3257,4631,1354,5302,14083,11905,43567,47570,91137,3,3,0,3,0,3,0,4,4063,3797,4066,3810,7876,96,222,13,11,3,3,0,4,3140,3089,3252,3329,6581,768,1122,32,62,20,49,5,0,2190,1756,3015,2989,6004,1449,1793,62,126,75,150,3,6,1353,1136,2942,3211,6153,2051,2267,104,202,207,317,3,15,1086,931,3451,3732,7183,2314,2494,194,238,379,464,9,35,973,745,3869,3976,7845,2367,2676,150,243,458,699,20,74,744,504,3739,4196,7935,2600,2714,190,238,585,756,41,113,606,365,4022,4186,8208,2527,2607,143,162,581,678,45,197,331,229,3627,3873,7500,2577,2523,130,146,470,671,83,304,188,146,3448,3790,7238,2172,1951,82,87,343,484,146,448,115,83,2858,3053,5911,1646,1486,59,50,195,304,190,639,56,65,2146,2544,4690,1322,1046
11102,735,998,1733,246,143,6,10,16,28,174,842,17,43,459,1066,1525,20,29,0,0,3,9,4,9,58,58,85,105,190,13526,13736,723,901,2119,2571,834,3046,8139,6841,25341,27095,52436,5,4,0,4,0,0,0,3,2539,2349,2544,2360,4904,89,177,4,16,3,3,4,0,1997,1710,2097,1906,4003,448,663,26,49,14,39,0,0,1261,1024,1749,1775,3524,782,976,53,86,51,76,5,8,757,686,1648,1832,3480,1147,1345,90,121,109,197,4,12,687,549,2037,2224,4261,1286,1336,119,156,208,314,3,23,492,384,2108,2213,4321,1357,1513,99,142,264,383,18,46,475,322,2213,2406,4619,1509,1566,100,108,371,482,32,73,346,208,2358,2437,4795,1478,1618,103,108,339,470,37,104,221,133,2178,2433,4611,1601,1529,78,93,326,368,65,190,133,109,2203,2289,4492,1368,1171,46,56,252,297,69,269,106,68,1841,1861,3702,987,903,44,19,169,170,86,350,46,54,1332,1496,2828,768,585
11103,1634,2515,4149,480,252,10,5,32,60,422,1841,47,115,991,2273,3264,122,102,3,5,15,17,9,18,280,317,429,459,888,26025,26110,1732,2054,4933,6631,1777,7227,24599,21154,59066,63176,122242,10,6,0,0,13,3,0,3,4729,4629,4752,4641,9393,193,361,6,33,10,13,3,3,6454,6273,6666,6683,13349,1161,1692,43,87,42,107,8,9,4902,4111,6156,6006,12162,2276,2609,129,154,149,206,10,13,2838,2146,5402,5128,10530,2806,3050,192,221,279,434,16,34,1902,1554,5195,5293,10488,2710,2899,218,304,476,711,17,57,1609,1228,5030,5199,10229,2769,2856,280,334,678,918,40,93,1448,940,5215,5141,10356,2954,2860,280,351,789,1132,52,166,1043,687,5118,5196,10314,2676,2656,242,233,859,1049,83,233,743,451,4603,4622,9225,2619,2397,186,170,741,920,96,397,440,293,4082,4177,8259,2074,1974,113,111,522,627,149,515,307,183,3165,3410,6575,1684,1436,69,51,327,396,182,762,215,137,2477,2782,5259,1335,1075
11201,934,1220,2154,309,156,12,4,26,18,195,811,22,39,564,1028,1592,124,129,5,3,22,47,0,17,309,375,460,571,1031,14026,14121,1010,1166,2929,3927,900,3360,10409,8953,29274,31527,60801,0,8,0,0,0,0,0,3,2247,2051,2247,2062,4309,42,85,4,9,4,3,3,3,1529,1364,1582,1464,3046,275,439,14,31,10,26,3,7,1179,1090,1481,1593,3074,606,767,34,67,49,82,3,5,1058,962,1750,1883,3633,1004,1280,69,108,137,236,7,3,984,948,2201,2575,4776,1192,1424,112,166,217,409,7,30,834,772,2362,2801,5163,1338,1428,108,204,362,551,17,59,771,680,2596,2922,5518,1524,1683,163,192,514,716,24,85,698,555,2923,3231,6154,1655,1701,151,134,618,752,50,113,456,314,2930,3014,5944,1717,1623,139,106,554,624,58,180,274,161,2742,2694,5436,1444,1273,65,55,346,383,77,274,129,74,2061,2059,4120,1094,975,45,29,185,228,107,364,71,53,1502,1649,3151,848,671
11202,629,932,1561,215,123,9,0,10,22,163,734,28,50,425,929,1354,37,38,4,0,8,4,0,3,93,121,142,166,308,12291,12359,895,1029,2334,2850,687,2917,9959,8593,26166,27748,53914,4,11,0,3,4,3,0,0,2429,2383,2437,2400,4837,87,160,10,18,4,4,0,0,1828,1727,1929,1909,3838,385,566,26,48,9,26,3,0,1168,1006,1591,1646,3237,656,840,38,79,42,91,9,0,911,858,1656,1868,3524,904,1050,70,104,86,175,5,18,810,764,1875,2111,3986,1044,1201,117,137,171,301,8,32,779,630,2119,2301,4420,1222,1380,121,134,290,458,9,55,745,538,2387,2565,4952,1422,1473,148,171,464,566,17,97,600,383,2651,2690,5341,1516,1518,148,155,504,557,42,115,487,263,2697,2608,5305,1468,1352,115,104,421,455,51,154,260,158,2315,2223,4538,1100,976,69,44,254,278,62,220,120,87,1605,1605,3210,876,745,41,26,148,157,75,349,73,56,1213,1333,2546,662,517
11203,1346,1661,3007,466,245,18,5,37,45,254,907,25,34,800,1236,2036,126,145,5,10,12,26,10,15,72,73,225,269,494,17025,17151,1040,1285,3193,4016,1214,4329,9823,8118,32295,34899,67194,7,3,5,3,0,3,0,4,2690,2455,2702,2468,5170,66,141,7,9,5,5,0,0,1761,1646,1839,1801,3640,420,629,22,47,24,31,4,5,1320,1204,1790,1916,3706,772,1078,39,88,33,93,6,3,933,872,1783,2134,3917,1236,1391,62,158,137,221,0,18,862,805,2297,2593,4890,1349,1606,129,208,220,417,9,34,775,656,2482,2921,5403,1510,1641,149,204,349,606,17,49,724,580,2749,3080,5829,1628,1818,155,231,543,740,35,102,593,489,2954,3380,6334,1628,1745,132,164,577,702,46,158,421,293,2804,3062,5866,1857,1840,139,120,552,684,76,260,267,157,2891,3061,5952,1706,1769,102,85,431,454,118,356,165,88,2522,2752,5274,1627,1475,66,42,276,300,148,497,112,76,2229,2390,4619,1376,1134
11301,403,583,986,132,49,3,3,3,10,80,384,20,15,238,461,699,34,36,0,3,0,4,0,4,90,69,124,116,240,9794,9651,587,621,1100,1075,479,1936,6322,4617,18282,17900,36182,9,4,3,0,4,0,0,0,1671,1624,1687,1628,3315,60,161,4,14,3,3,3,3,1227,1093,1297,1274,2571,432,551,24,37,17,27,0,0,882,760,1355,1375,2730,670,771,25,40,30,44,3,7,586,446,1314,1308,2622,885,941,46,75,67,90,7,12,434,330,1439,1448,2887,969,1076,74,82,95,121,5,17,372,251,1515,1547,3062,1057,1086,89,87,175,184,8,38,305,189,1634,1584,3218,1134,1089,87,108,208,188,19,49,227,131,1675,1565,3240,964,922,66,63,183,165,21,92,210,88,1444,1330,2774,929,818,55,48,164,139,33,119,104,52,1285,1176,2461,680,670,54,28,87,84,53,163,66,25,940,970,1910,613,479,26,13,90,68,77,242,57,25,863,827,1690,482,346
11302,157,198,355,51,19,3,0,3,3,39,151,3,7,99,180,279,8,4,0,0,0,0,0,0,4,6,12,10,22,3005,2964,199,160,447,424,223,659,1938,1297,5812,5504,11316,0,0,0,0,0,0,0,0,434,420,434,420,854,21,21,0,3,0,0,3,0,349,257,373,281,654,56,129,0,7,4,10,0,0,285,215,345,361,706,163,172,11,16,6,7,0,3,229,163,409,361,770,244,278,11,25,26,33,0,0,171,107,452,443,895,267,306,24,20,43,37,0,10,128,101,462,474,936,339,306,32,24,62,54,6,3,133,62,572,449,1021,338,343,29,25,78,79,4,6,94,51,543,504,1047,328,311,24,28,83,80,10,21,57,39,502,479,981,332,296,26,14,70,64,18,43,52,18,498,435,933,250,234,20,13,62,42,22,64,37,16,391,369,760,218,187,8,0,30,30,30,76,31,4,317,297,614,157,110
11303,724,1107,1831,215,110,3,3,13,15,171,881,30,59,432,1068,1500,29,25,4,3,4,3,0,8,55,60,92,99,191,16939,16778,1007,1149,2094,2579,906,3742,12537,10357,33483,34605,68088,8,12,3,3,3,0,3,0,3537,3241,3554,3256,6810,147,226,7,9,8,4,0,3,3286,3149,3448,3391,6839,707,992,35,75,20,39,5,8,1922,1594,2689,2708,5397,1246,1424,72,72,84,112,4,10,1085,865,2491,2483,4974,1619,1708,98,140,159,209,0,13,843,667,2719,2737,5456,1758,1830,142,191,200,298,16,39,621,487,2737,2845,5582,1866,1839,165,185,307,405,14,47,541,408,2893,2884,5777,1924,1971,162,146,392,507,32,89,396,298,2906,3011,5917,1884,1844,122,126,409,425,47,123,311,166,2773,2684,5457,1792,1667,111,93,348,352,58,231,206,113,2515,2456,4971,1403,1228,65,57,231,231,75,302,145,82,1919,1900,3819,1102,982,44,35,165,132,123,449,99,76,1533,1674,3207,817,644
11401,1187,1436,2623,277,167,10,3,18,30,274,913,29,40,608,1153,1761,44,50,0,3,5,11,6,9,38,43,93,116,209,18624,18832,1160,1283,3006,3644,1350,4243,9674,7929,33814,35931,69745,11,11,0,0,0,3,0,0,3006,2776,3017,2790,5807,101,176,10,12,4,7,7,5,2075,1721,2197,1921,4118,453,646,24,50,25,44,3,10,1362,1126,1867,1876,3743,877,1084,55,103,52,91,4,4,953,766,1941,2048,3989,1230,1415,109,161,162,247,8,18,808,647,2317,2488,4805,1447,1592,132,178,222,439,13,49,719,567,2533,2825,5358,1656,1760,167,213,377,549,31,64,701,482,2932,3068,6000,1900,2090,164,192,534,626,38,94,565,393,3201,3395,6596,1905,2086,134,160,544,603,48,163,383,237,3014,3249,6263,2350,2344,125,125,498,578,95,280,216,162,3284,3489,6773,2127,2030,141,92,414,422,156,415,155,103,2993,3062,6055,1840,1597,79,38,295,294,216,562,107,68,2537,2559,5096,1379,1074
11402,396,613,1009,157,80,4,6,9,17,98,427,10,37,278,567,845,21,27,0,3,6,5,3,4,44,55,74,94,168,8979,9165,440,575,1170,1832,423,1774,4557,4149,15569,17495,33064,3,3,0,3,3,0,3,0,1443,1410,1452,1416,2868,33,94,0,3,0,8,0,3,891,830,924,938,1862,203,295,8,20,7,16,0,0,555,475,773,806,1579,409,507,13,32,20,47,3,0,369,325,814,911,1725,677,837,40,79,63,107,0,3,370,281,1150,1307,2457,873,1007,71,98,127,187,4,16,291,259,1366,1567,2933,970,1074,61,106,156,271,5,23,253,217,1445,1691,3136,965,1025,81,89,192,276,14,41,225,189,1477,1620,3097,900,978,65,84,199,267,9,61,158,121,1331,1511,2842,1103,1183,61,57,199,297,39,134,134,106,1536,1777,3313,1076,1004,43,43,147,239,59,217,84,80,1409,1583,2992,822,712,48,21,110,142,73,244,54,66,1107,1185,2292,640,441
11501,667,1174,1841,275,141,8,15,7,39,197,1059,12,78,499,1332,1831,197,221,9,5,11,20,5,68,86,160,308,474,782,29490,30271,717,1107,1663,2977,731,3736,14666,13640,47267,51731,98998,3,12,0,3,3,0,4,0,5225,4977,5235,4992,10227,87,188,0,5,3,3,3,0,4411,4207,4504,4403,8907,687,1159,18,32,21,34,0,4,2506,1999,3232,3228,6460,2025,2697,60,74,61,106,5,6,1162,850,3313,3733,7046,3368,4001,61,129,144,238,6,12,696,527,4275,4907,9182,3833,4464,111,159,213,400,6,31,447,381,4610,5435,10045,4262,4465,104,196,253,473,20,54,283,295,4922,5483,10405,4102,4210,110,154,291,550,24,90,216,217,4743,5221,9964,3750,3642,77,103,303,497,39,157,124,138,4293,4537,8830,3400,3103,72,84,271,448,49,266,88,119,3880,4020,7900,2512,1978,40,67,148,300,82,378,54,57,2836,2780,5616,1614,1248,24,29,77,156,81,402,32,53,1828,1888,3716,937,668
11502,184,259,443,71,36,8,0,3,10,52,171,10,6,144,223,367,21,26,4,3,0,0,4,4,32,31,61,64,125,5680,5805,182,199,487,650,199,722,3063,2506,9611,9882,19493,4,3,0,3,0,0,0,0,1049,947,1053,953,2006,20,28,0,0,0,0,0,0,775,709,795,737,1532,99,172,7,4,3,10,0,4,423,328,532,518,1050,233,302,4,15,16,22,0,0,196,141,449,480,929,465,589,15,36,23,63,0,4,145,122,648,814,1462,620,752,31,39,45,83,4,4,151,106,851,984,1835,742,803,26,41,83,122,8,7,112,77,971,1050,2021,727,745,36,46,81,109,5,20,87,49,936,969,1905,668,700,25,21,71,94,6,29,53,46,823,890,1713,716,677,26,15,69,82,15,54,38,20,864,848,1712,551,449,17,13,71,93,16,69,22,20,677,644,1321,373,304,11,7,26,44,22,91,12,6,444,452,896,239,151
11503,103,144,247,29,18,0,0,4,5,24,82,3,4,60,109,169,7,14,0,0,3,0,0,3,14,17,24,34,58,5130,5146,221,253,604,737,137,464,2976,2296,9068,8896,17964,0,0,0,0,0,0,0,0,1027,895,1027,895,1922,25,52,0,0,0,3,0,0,730,578,755,633,1388,125,200,7,8,3,6,0,0,371,247,506,461,967,302,359,21,22,12,31,0,0,211,162,546,574,1120,504,619,26,42,43,66,0,4,169,134,742,865,1607,674,765,33,31,71,111,7,9,152,114,937,1030,1967,685,702,27,41,101,120,7,20,147,93,967,976,1943,682,689,41,37,127,144,5,18,125,66,980,954,1934,588,587,20,31,76,111,10,25,76,36,770,790,1560,552,499,22,16,84,90,18,48,51,30,727,683,1410,423,359,19,12,65,61,27,73,44,17,578,522,1100,274,187,12,12,27,32,19,56,20,17,352,304,656,150,112
11504,75,107,182,24,17,3,0,0,0,16,59,0,7,43,83,126,20,24,0,3,0,3,0,11,7,13,27,54,81,5859,5943,184,242,437,570,106,443,2646,2213,9232,9411,18643,0,4,0,0,0,0,0,0,967,857,967,861,1828,16,38,0,3,3,0,0,0,769,710,788,751,1539,170,288,7,12,6,10,0,3,443,328,626,641,1267,501,705,14,18,20,29,0,3,218,157,753,912,1665,893,1055,26,41,42,66,0,8,195,141,1156,1311,2467,995,979,51,69,50,113,3,3,128,86,1227,1250,2477,785,746,31,36,79,78,7,16,96,64,998,940,1938,685,647,30,36,82,94,12,20,73,41,882,838,1720,567,555,30,30,64,91,11,26,42,21,714,723,1437,549,505,20,14,68,85,14,36,38,15,689,655,1344,397,300,12,7,39,56,17,63,23,9,488,435,923,240,163,13,8,27,24,16,66,10,4,306,265,571,109,78
11601,685,1074,1759,184,95,4,8,13,23,117,613,25,20,343,759,1102,153,199,7,3,12,12,14,68,81,93,267,375,642,23442,23573,1327,1746,2739,3994,1027,4185,16603,13576,45138,47074,92212,10,24,4,6,0,3,3,3,4140,3996,4157,4032,8189,218,572,9,20,4,6,4,0,4107,3512,4342,4110,8452,1604,2514,45,114,40,68,4,5,3054,2331,4747,5032,9779,2985,3356,84,198,112,198,4,11,1716,1319,4901,5082,9983,3079,3053,142,247,208,303,10,18,1229,934,4668,4555,9223,2729,2747,175,239,298,531,18,50,927,689,4147,4256,8403,2726,2743,181,239,404,555,25,79,782,538,4118,4154,8272,2635,2641,195,241,457,657,32,162,610,407,3929,4108,8037,2536,2490,166,183,486,626,61,245,323,247,3572,3791,7363,2372,2103,128,144,330,497,99,368,195,129,3124,3241,6365,1671,1288,83,87,244,348,95,402,119,78,2212,2203,4415,1182,894,64,45,132,186,118,558,56,28,1552,1711,3263,832,555
11602,143,226,369,38,24,0,0,0,4,24,121,4,4,66,153,219,83,109,3,3,0,3,7,40,55,61,148,216,364,12749,12722,558,701,1230,1698,228,1112,7594,6098,22359,22331,44690,9,9,0,0,9,3,0,0,2565,2426,2583,2438,5021,120,277,0,8,0,5,0,0,2249,1982,2369,2272,4641,977,1494,27,49,22,37,0,0,1707,1278,2733,2858,5591,2331,2763,56,90,65,109,3,9,903,639,3358,3610,6968,2777,2775,97,140,153,231,7,11,578,404,3612,3561,7173,2306,2273,90,143,170,273,8,22,356,308,2930,3019,5949,2056,1886,80,120,199,335,10,26,264,189,2609,2556,5165,1634,1533,79,102,170,284,10,63,163,140,2056,2122,4178,1390,1229,68,73,198,258,23,96,95,76,1774,1732,3506,1102,938,55,54,135,225,29,157,46,36,1367,1410,2777,714,525,48,31,80,108,35,155,36,28,913,847,1760,438,286,21,13,64,67,43,210,20,15,586,591,1177,219,149
11603,305,492,797,70,48,3,7,6,12,82,375,14,22,175,464,639,66,120,3,3,6,14,3,45,56,56,134,238,372,16696,16842,1220,1903,2193,3091,624,2754,12992,11855,33725,36445,70170,6,22,6,0,4,0,0,3,4392,4195,4408,4220,8628,184,455,15,41,6,20,6,7,3553,3239,3764,3762,7526,979,1588,56,115,41,64,0,4,2382,2089,3458,3860,7318,1863,2164,108,205,83,173,5,15,1364,1161,3423,3718,7141,2098,2330,160,262,167,294,3,29,939,981,3367,3896,7263,2230,2295,164,245,243,373,17,47,896,757,3550,3717,7267,2369,2256,163,257,310,495,20,94,623,506,3485,3608,7093,2141,1940,159,218,353,476,38,162,390,307,3081,3103,6184,1751,1602,147,201,300,465,52,221,240,156,2490,2645,5135,1586,1367,122,163,320,420,81,298,121,98,2230,2346,4576,1159,885,100,108,214,241,94,404,66,56,1633,1694,3327,718,520,60,40,101,160,91,386,46,32,1016,1138,2154,437,254
11701,287,424,711,93,52,0,4,0,22,76,298,17,26,186,402,588,67,71,3,3,7,10,0,18,76,70,153,172,325,7256,7168,476,599,1029,1425,355,1543,5566,4568,14682,15303,29985,0,11,0,0,0,0,0,0,1096,1118,1096,1129,2225,40,145,0,10,3,0,3,0,1272,1109,1318,1264,2582,424,633,15,27,15,21,3,3,1132,915,1589,1599,3188,809,990,20,41,30,57,5,7,682,555,1546,1650,3196,962,1059,49,76,70,103,6,7,523,384,1610,1629,3239,951,931,59,95,110,167,4,15,419,300,1543,1508,3051,886,819,58,80,132,198,6,25,319,217,1401,1339,2740,817,715,56,73,172,194,12,32,249,157,1306,1171,2477,691,684,40,66,152,229,10,72,172,133,1065,1184,2249,634,540,52,59,137,203,32,123,133,84,988,1009,1997,508,495,48,41,125,171,41,150,81,58,803,915,1718,441,350,36,18,90,81,45,218,79,40,691,707,1398,340,227
11702,327,380,707,96,39,3,5,11,19,61,270,35,35,206,368,574,41,58,0,3,7,15,0,18,170,179,218,273,491,7358,7366,591,709,1567,1890,374,1434,10595,9418,20485,20817,41302,4,11,0,0,0,0,0,3,980,946,984,960,1944,103,183,4,3,4,3,0,0,1652,1769,1763,1958,3721,415,610,15,29,13,24,0,3,2084,1961,2527,2627,5154,906,1097,32,88,75,92,4,3,1611,1493,2628,2773,5401,1144,1172,64,65,112,175,7,14,1221,1137,2548,2563,5111,970,928,74,84,161,234,3,19,1028,884,2236,2149,4385,782,716,66,95,230,280,7,23,781,634,1866,1748,3614,630,635,94,78,247,303,22,41,546,421,1539,1478,3017,585,570,83,75,224,292,14,74,374,320,1280,1331,2611,563,527,67,49,193,217,21,94,283,177,1127,1064,2191,463,407,42,25,141,144,32,140,150,85,828,801,1629,418,336,27,25,71,73,36,204,128,66,680,704,1384,353,270
11703,823,1079,1902,201,100,11,4,32,61,153,665,111,142,508,972,1480,2896,2255,68,72,258,290,44,144,3355,3351,6621,6112,12733,25244,22229,2161,2076,6656,6917,1036,3716,57334,44564,92431,79502,171933,10,17,0,0,0,4,3,4,3045,3354,3058,3379,6437,320,575,16,40,19,27,11,14,10518,11167,10884,11823,22707,2305,2980,74,117,106,192,9,18,13716,12332,16210,15639,31849,4155,4200,174,210,314,435,8,23,9705,7379,14356,12247,26603,3562,3159,226,230,623,621,18,28,6177,4049,10606,8087,18693,2842,2365,266,208,644,771,21,41,4630,2473,8403,5858,14261,2367,1950,232,232,848,844,35,76,3332,1673,6814,4775,11589,2235,1890,278,216,928,992,51,142,2421,1229,5913,4469,10382,1994,1819,270,226,894,998,57,193,1595,867,4810,4103,8913,1808,1495,222,182,863,874,77,261,1176,533,4146,3345,7491,1259,927,148,122,571,597,98,359,727,287,2803,2292,5095,865,725,88,62,306,353,127,447,432,184,1818,1771,3589,642,462
11801,1139,1818,2957,506,205,10,15,44,97,253,1405,84,142,897,1864,2761,281,339,7,9,39,62,15,40,920,915,1262,1365,2627,19576,19887,998,1210,3437,4889,900,4667,23038,22147,47949,52800,100749,5,4,0,0,0,3,0,0,2535,2508,2540,2515,5055,68,132,8,8,0,6,3,3,3205,3777,3284,3926,7210,601,1008,19,42,32,64,6,3,5153,5530,5811,6647,12458,1960,2532,65,103,133,210,5,10,4307,3811,6470,6666,13136,2593,2815,95,135,239,363,9,13,2468,2284,5404,5610,11014,2413,2471,121,131,361,457,10,36,1597,1392,4502,4487,8989,2144,2211,110,166,416,521,17,42,1044,933,3731,3873,7604,1967,1974,118,174,446,613,16,74,802,641,3349,3476,6825,1635,1730,93,115,451,639,34,90,600,477,2813,3051,5864,1884,1789,96,118,479,750,42,225,524,397,3025,3279,6304,1458,1316,72,76,340,517,74,333,336,267,2280,2509,4789,1094,920,54,53,221,344,82,410,226,200,1677,1927,3604,808,557
11802,1108,1649,2757,354,151,11,4,26,51,237,1063,55,135,683,1404,2087,323,340,16,10,33,39,7,46,717,776,1096,1211,2307,20811,20725,1223,1480,3166,4466,1023,4520,24912,22440,51135,53631,104766,11,7,5,0,3,3,4,0,3599,3385,3622,3395,7017,117,218,4,15,6,4,3,11,6666,6306,6796,6554,13350,1018,1404,24,39,40,79,5,10,5178,4781,6265,6313,12578,2203,2624,68,78,85,174,3,4,3323,3000,5682,5880,11562,2904,3079,110,141,221,346,4,24,2038,1803,5277,5393,10670,2647,2760,139,207,287,470,10,34,1396,1264,4479,4735,9214,2486,2456,165,192,410,569,26,78,1098,977,4185,4272,8457,2071,2124,166,191,504,642,18,98,799,729,3558,3784,7342,1937,1838,141,149,395,669,39,161,658,519,3170,3336,6506,1770,1631,137,157,407,574,72,269,467,404,2853,3035,5888,1386,1279,91,93,290,443,74,326,324,211,2165,2352,4517,1185,1003,60,49,190,283,104,489,190,183,1729,2007,3736,964,707
11901,1478,2166,3644,435,252,15,10,20,50,318,1196,37,55,825,1563,2388,127,159,8,3,11,15,10,47,94,108,250,332,582,30647,30745,1579,2163,3352,4801,1574,6471,18784,15290,55936,59470,115406,15,73,4,5,4,6,0,0,5704,5283,5727,5367,11094,310,962,19,74,13,41,3,5,5066,4337,5411,5419,10830,1716,2825,92,212,66,172,6,11,3253,2418,5133,5638,10771,3156,3675,158,313,162,348,5,23,1729,1239,5210,5598,10808,3573,3838,204,346,279,483,11,45,1161,988,5228,5700,10928,3511,3666,205,343,385,639,13,62,966,666,5080,5376,10456,3706,3668,197,303,476,818,28,113,808,532,5215,5434,10649,3580,3351,236,292,618,856,39,221,685,492,5158,5212,10370,3131,2875,234,214,504,718,76,270,482,350,4427,4427,8854,2814,2494,174,167,475,608,94,407,304,246,3861,3922,7783,2265,1731,134,112,324,380,120,517,187,114,3030,2854,5884,1683,1359,89,70,234,218,170,691,120,96,2296,2434,4730,1306,1030
