region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
10802,0,0,12,34,0,6,52,198,39,139,13,389,699,38,203,1329,165,16,17,3,201,320,9,346,876,13,5,11,5,34,30,5,5,74,22,21,4,0,47,24,0,10,81,200,42,32,8,282,374,14,361,1031,0,3,0,0,3,7,0,3,13,5433,4117,2432,177,12159,4892,413,1158,18622,5224,3740,2335,167,11466,4128,442,585,16621,177,111,94,5,387,353,14,58,812,30,12,15,0,57,58,3,15,133,207,123,109,5,444,411,17,73,945,117,24,106,11,258,561,41,101,961,12,3,7,0,22,44,0,21,87,19,3,4,0,26,16,3,3,48,3,3,0,0,6,9,0,3,18,151,33,117,11,312,630,44,128,1114,55,17,8,0,80,171,6,329,586,4,5,5,0,14,13,0,19,46,12,7,9,3,31,30,3,3,67,71,29,22,3,125,214,9,351,699,3,0,3,0,6,0,0,3,9,5656,3925,2586,186
10803,0,0,3,3,0,0,6,14,3,0,0,17,17,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,6,0,88,41,4,11,144,41,33,7,0,81,29,5,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,8,0,0,14,3,3,0,0,6,11,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,44,36,7,0
10804,4,0,20,30,3,3,56,560,119,280,17,976,1615,131,379,3101,207,27,46,0,280,387,13,373,1053,0,0,0,0,0,8,0,4,12,33,21,4,0,58,31,3,11,103,240,48,50,0,338,426,16,388,1168,7,3,0,0,10,4,0,0,14,9296,6682,2999,176,19153,7246,684,1414,28497,8022,6501,2474,149,17146,4347,498,587,22578,697,171,306,19,1193,1193,70,58,2514,252,88,97,4,441,419,36,34,930,949,259,403,23,1634,1612,106,92,3444,269,80,192,15,556,971,62,133,1722,106,34,71,3,214,298,34,78,624,260,50,68,9,387,321,35,180,923,5,5,4,0,14,16,4,0,34,640,169,335,27,1171,1606,135,391,3303,187,16,33,4,240,338,22,297,897,0,0,0,0,0,4,0,17,21,54,14,13,3,84,103,3,6,196,241,30,46,7,324,445,25,320,1114,5,0,4,0,9,11,0,4,24,9857,6959,3262,206
10805,3,0,9,11,0,0,20,168,49,128,4,349,784,43,61,1237,65,26,32,0,123,156,9,85,373,10,10,0,0,20,14,0,4,38,20,19,6,0,45,25,3,6,79,95,55,38,0,188,195,12,95,490,0,0,0,0,0,3,0,3,6,6293,5112,2318,144,13867,5011,446,617,19941,6148,4578,2172,138,13036,3977,432,610,18055,260,46,107,3,416,506,24,28,974,58,22,25,3,108,38,10,20,176,318,68,132,6,524,544,34,48,1150,133,34,123,10,300,870,41,96,1307,5,0,0,0,5,23,0,6,34,0,0,0,0,0,0,0,0,0,0,6,0,0,6,14,0,0,20,138,40,123,10,311,907,41,102,1361,57,8,13,3,81,119,6,75,281,3,3,3,3,12,5,0,21,38,31,15,5,0,51,36,0,5,92,91,26,21,6,144,160,6,101,411,4,5,6,0,15,4,0,0,19,6699,4717,2454,160
10901,3,0,7,7,0,3,17,442,124,255,43,864,1732,288,239,3123,34,18,9,3,64,55,0,68,187,3,0,0,0,3,6,0,3,12,20,6,5,3,34,27,4,3,68,57,24,14,6,101,88,4,74,267,5,0,0,0,5,5,0,0,10,5607,6108,2429,252,14396,5811,952,891,22050,5258,5827,2116,153,13354,3883,622,588,18447,204,59,89,13,365,560,64,53,1042,20,16,14,3,53,37,15,5,110,224,75,103,16,418,597,79,58,1152,424,191,269,29,913,1835,183,223,3154,14,5,5,0,24,71,8,13,116,0,0,3,0,3,15,3,3,24,6,0,0,0,6,7,3,3,19,444,196,277,29,946,1928,197,242,3313,13,5,3,0,21,54,0,49,124,0,0,3,0,3,3,0,8,14,14,7,0,0,21,15,0,0,36,27,12,6,0,45,72,0,57,174,0,7,3,0,10,7,3,3,23,5953,6117,2505,198
10902,3,0,3,0,0,0,3,41,13,32,0,86,151,14,25,276,24,8,7,3,42,69,0,131,242,0,0,0,0,0,11,0,8,19,10,5,0,0,15,12,0,0,27,34,13,7,3,57,92,0,139,288,0,0,0,0,0,0,0,0,0,1407,1491,510,46,3454,1251,111,327,5143,1399,1306,439,34,3178,1040,83,221,4522,7,0,0,0,7,35,0,10,52,3,3,0,0,6,3,0,0,9,10,3,0,0,13,38,0,10,61,29,9,18,3,59,119,7,26,211,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,32,9,18,3,62,122,10,26,220,24,5,0,3,32,46,0,210,288,0,0,0,0,0,6,0,7,13,15,0,0,0,15,19,0,4,38,39,5,0,3,47,71,0,221,339,0,3,3,0,6,0,0,3,9,1480,1326,460,40
10903,0,0,0,7,0,0,7,204,38,58,9,309,711,50,85,1155,91,18,7,3,119,138,14,140,411,6,6,0,0,12,19,3,0,34,16,14,10,0,40,20,3,4,67,113,38,17,3,171,177,20,144,512,3,3,0,0,6,3,0,0,9,5216,4401,1314,126,11057,4242,358,730,16387,5058,3824,1317,106,10305,3590,289,577,14761,98,16,18,6,138,310,10,24,482,9,9,0,0,18,9,5,3,35,107,25,18,6,156,319,15,27,517,211,51,42,0,304,660,28,77,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,9,214,51,42,0,307,666,28,77,1078,59,10,6,0,75,134,8,161,378,4,0,3,0,7,5,0,6,18,25,24,6,0,55,26,0,6,87,88,34,15,0,137,165,8,173,483,12,10,4,0,26,4,0,9,39,5479,3944,1396,112
11001,3,0,14,17,0,3,34,118,51,57,12,238,585,107,88,1018,13,5,11,3,32,46,3,44,125,5,0,0,0,5,3,0,4,12,9,14,3,0,26,10,4,5,45,27,19,14,3,63,59,7,53,182,0,0,0,0,0,0,0,0,0,3388,3718,1348,138,8592,3369,588,535,13084,3489,3458,1280,110,8337,2604,363,433,11737,92,36,48,0,176,268,31,36,511,10,7,3,0,20,38,5,9,72,102,43,51,0,196,306,36,45,583,134,87,81,17,319,597,105,127,1148,3,7,5,0,15,15,3,14,47,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,0,3,22,140,94,86,17,337,628,108,144,1217,11,4,3,0,18,51,4,95,168,0,0,3,0,3,3,0,0,6,14,10,6,0,30,14,0,3,47,25,14,12,0,51,68,4,98,221,3,3,0,0,6,7,0,0,13,3759,3612,1429,127
11002,0,0,4,0,0,0,4,62,15,45,5,127,523,23,31,704,38,19,5,0,62,85,3,110,260,19,15,7,0,41,31,0,22,94,21,13,0,0,34,30,8,3,75,78,47,12,0,137,146,11,135,429,6,5,0,0,11,6,0,0,17,4474,3870,1561,153,10058,4044,303,551,14956,4454,3583,1549,138,9724,3545,303,468,14040,31,11,14,3,59,146,6,12,223,3,0,0,0,3,20,3,0,26,34,11,14,3,62,166,9,12,249,72,31,44,3,150,468,20,26,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,13,75,31,44,3,153,478,20,26,677,29,15,6,0,50,86,3,97,236,3,3,3,4,13,24,0,11,48,18,5,3,0,26,16,0,3,45,50,23,12,4,89,126,3,111,329,5,0,0,0,5,10,0,0,15,4618,3648,1619,148
11003,0,0,4,3,0,3,10,111,45,81,18,255,510,44,98,907,23,11,6,3,43,59,0,201,303,0,9,0,0,9,8,0,3,20,12,3,0,0,15,15,4,0,34,35,23,6,3,67,82,4,204,357,8,4,0,0,12,4,0,0,16,2438,2998,1106,114,6656,2299,268,807,10030,2369,2661,950,90,6070,1878,177,475,8600,21,20,30,5,76,49,6,38,169,8,4,3,0,15,13,3,7,38,29,24,33,5,91,62,9,45,207,90,37,82,10,219,506,31,115,871,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,6,93,37,85,10,225,510,31,115,881,25,0,6,0,31,65,0,236,332,3,3,0,0,6,3,0,4,13,9,10,3,0,22,7,0,3,32,37,13,9,0,59,75,0,243,377,5,3,0,0,8,0,4,7,19,2533,2738,1077,105
11004,0,0,8,14,0,0,22,259,100,191,36,586,1464,114,95,2259,28,18,8,0,54,81,0,119,254,4,3,0,0,7,20,3,12,42,28,26,15,0,69,29,0,11,109,60,47,23,0,130,130,3,142,405,7,9,0,0,16,3,0,0,19,7904,8196,3303,291,19694,7269,694,974,28631,7825,7801,3350,265,19241,5768,647,853,26509,179,74,76,15,344,527,21,46,938,40,33,15,0,88,101,13,19,221,219,107,91,15,432,628,34,65,1159,247,86,169,27,529,1156,85,156,1926,4,0,6,0,10,29,3,3,45,0,3,7,0,10,8,3,10,31,4,0,3,0,7,26,3,0,36,255,89,185,27,556,1219,94,169,2038,29,14,5,0,48,107,7,140,302,7,0,0,0,7,12,0,4,23,18,20,13,0,51,33,7,12,103,54,34,18,0,106,152,14,156,428,15,8,6,0,29,11,3,9,52,8368,8039,3650,307
11101,11,3,31,51,3,5,90,443,123,233,19,818,1427,85,124,2454,88,12,17,0,117,257,5,42,421,4,0,0,0,4,9,0,0,13,9,10,8,0,27,24,3,7,61,101,22,25,0,148,290,8,49,495,4,0,0,0,4,6,0,0,10,11946,14130,5284,392,31752,10110,988,1159,44009,10872,13438,4596,388,29294,7064,810,785,37953,657,203,368,27,1255,1481,69,76,2881,255,160,228,16,659,365,54,43,1121,912,363,596,43,1914,1846,123,119,4002,383,108,253,23,767,1412,64,81,2324,44,10,17,0,71,88,4,21,184,92,27,16,4,139,114,13,22,288,13,6,5,0,24,43,7,10,84,532,151,291,27,1001,1657,88,134,2880,71,6,11,4,92,157,4,57,310,0,4,0,0,4,3,0,8,15,17,17,12,0,46,36,0,9,91,88,27,23,4,142,196,4,74,416,3,5,0,0,8,6,0,3,17,12407,13984,5506,462
11102,0,0,14,25,3,0,42,172,29,54,6,261,399,18,51,729,127,20,23,3,173,239,9,37,458,3,3,0,0,6,3,0,0,9,15,3,5,0,23,13,5,0,41,145,26,28,3,202,255,14,37,508,9,7,0,0,16,15,0,0,31,7055,7910,3055,189,18209,5297,494,717,24717,7044,7690,3095,192,18021,4481,557,483,23542,285,56,85,10,436,557,15,19,1027,62,35,28,0,125,72,9,12,218,347,91,113,10,561,629,24,31,1245,229,30,47,3,309,550,8,28,895,21,3,0,0,24,25,3,4,56,6,6,0,0,12,9,0,4,25,4,0,3,0,7,13,3,3,26,260,39,50,3,352,597,14,39,1002,72,18,30,0,120,192,13,43,368,0,0,0,0,0,3,0,23,26,10,0,6,0,16,13,0,0,29,82,18,36,0,136,208,13,66,423,9,4,3,0,16,3,0,0,19,7742,7842,3297,205
11103,19,0,47,107,10,16,180,1300,312,617,125,2354,4800,742,930,8826,25,22,12,3,62,85,9,36,192,0,5,0,0,5,18,0,0,23,62,47,48,11,168,110,23,47,348,87,74,60,14,235,213,32,83,563,6,0,4,3,13,10,0,4,27,14266,15118,7148,836,37368,17629,3478,2835,61310,12059,14771,5771,600,33201,10011,2372,1275,46859,756,359,337,53,1505,1920,262,159,3846,813,440,478,68,1799,1157,446,229,3631,1569,799,815,121,3304,3077,708,388,7477,717,233,371,68,1389,2955,448,344,5136,348,90,166,29,633,1067,210,192,2102,441,115,64,19,639,602,147,236,1624,17,4,10,0,31,43,14,0,88,1523,442,611,116,2692,4667,819,772,8950,6,3,3,0,12,15,0,31,58,0,0,3,0,3,3,3,44,53,40,24,10,0,74,68,30,31,203,46,27,16,0,89,86,33,106,314,9,4,9,0,22,56,4,8,90,15206,16043,7222,837
11201,16,0,37,44,5,3,89,585,273,449,25,1332,1555,210,363,3460,282,65,66,8,421,565,24,593,1603,8,0,3,0,11,99,0,26,136,28,24,13,0,65,44,17,11,137,318,89,82,8,497,708,41,630,1876,0,5,0,0,5,5,0,3,13,7725,7260,3678,239,18902,7457,1395,2238,29992,6603,6535,2782,170,16090,4617,991,905,22603,428,208,294,15,945,858,110,115,2028,308,213,255,10,786,437,146,106,1475,736,421,549,25,1731,1295,256,221,3503,479,185,338,23,1025,1387,124,203,2739,45,9,17,0,71,59,11,30,171,16,10,11,0,37,31,6,25,99,6,4,11,0,21,53,8,9,91,546,208,377,23,1154,1530,149,267,3100,210,38,49,10,307,509,33,652,1501,0,0,0,0,0,13,3,199,215,14,14,11,0,39,39,6,11,95,224,52,60,10,346,561,42,862,1811,6,7,0,0,13,12,4,7,36,8115,7223,3768,228
11202,8,0,15,25,3,6,49,244,115,250,25,634,1080,154,121,1989,59,32,40,4,135,267,12,139,553,19,12,5,0,36,59,3,12,110,34,20,10,0,64,34,13,4,115,112,64,55,4,235,360,28,155,778,0,0,0,0,0,0,0,0,0,6837,7265,3428,276,17806,6733,1044,904,26487,6726,6750,3204,232,16912,5262,886,742,23802,135,63,112,11,321,487,50,52,910,47,20,53,11,131,134,22,14,301,182,83,165,22,452,621,72,66,1211,214,81,215,13,523,920,79,74,1596,10,0,6,0,16,58,3,4,81,7,0,4,0,11,33,3,0,47,6,3,8,0,17,40,0,5,62,237,84,233,13,567,1051,85,83,1786,48,14,31,5,98,236,7,91,432,4,7,0,0,11,29,0,50,90,27,16,4,0,47,51,5,12,115,79,37,35,5,156,316,12,153,637,6,4,0,0,10,7,0,3,20,7230,6958,3637,272
11203,8,0,21,38,0,6,65,851,213,404,37,1505,1639,176,421,3741,360,46,54,0,460,597,25,809,1891,185,4,19,0,208,199,8,27,442,26,13,4,0,43,30,4,6,83,571,63,77,0,711,826,37,842,2416,3,7,0,0,10,9,4,20,43,9710,7718,3862,243,21533,8530,1058,2396,33517,6982,6900,2751,192,16825,4353,713,811,22702,1279,569,519,37,2404,1680,162,357,4603,535,294,339,14,1182,872,116,101,2271,1814,863,858,51,3586,2552,278,458,6874,510,217,324,26,1077,1197,134,191,2599,313,92,144,9,558,498,74,157,1287,205,35,32,3,275,190,30,116,611,14,11,15,6,46,63,4,11,124,1042,355,515,44,1956,1948,242,475,4621,294,41,51,7,393,659,30,420,1502,0,0,3,0,3,11,0,39,53,15,8,9,0,32,28,3,7,70,309,49,63,7,428,698,33,466,1625,16,5,4,0,25,19,0,12,56,10163,8172,4191,294
11301,3,0,7,8,0,4,19,208,150,140,28,526,723,78,179,1506,22,11,4,3,40,91,5,132,268,3,5,3,0,11,10,0,18,39,15,14,4,0,33,26,6,0,65,40,30,11,3,84,127,11,150,372,3,0,0,0,3,0,0,3,6,4387,5687,1703,192,11969,4046,391,920,17326,4127,5092,1605,168,10992,3325,293,673,15283,114,97,62,14,287,320,23,52,682,20,18,5,0,43,40,5,12,100,134,115,67,14,330,360,28,64,782,145,141,80,9,375,518,48,159,1100,0,0,0,0,0,3,0,6,9,0,0,0,0,0,4,0,0,4,0,0,3,0,3,5,3,3,14,145,141,83,9,378,530,51,168,1127,26,0,4,0,30,86,3,118,237,3,0,3,0,6,4,3,3,16,8,9,3,0,20,12,3,3,38,37,9,10,0,56,102,9,124,291,3,8,3,0,14,0,0,0,14,4446,5365,1768,191
11302,0,0,0,0,0,0,0,41,12,16,3,72,187,11,33,303,7,3,0,0,10,25,3,36,74,3,0,0,0,3,4,0,0,7,13,8,3,0,24,12,0,0,36,23,11,3,0,37,41,3,36,117,0,3,3,0,6,0,0,0,6,1688,1657,494,32,3871,1568,104,266,5809,1629,1532,509,35,3705,1293,84,174,5256,9,6,0,0,15,34,0,7,56,5,0,3,0,8,17,0,3,28,14,6,3,0,23,51,0,10,84,28,4,9,0,41,170,7,35,253,3,0,0,0,3,3,0,0,6,7,4,9,3,23,20,3,6,52,0,0,0,0,0,0,0,0,0,38,8,18,3,67,193,10,41,311,0,0,0,3,3,26,0,34,63,3,0,0,0,3,3,0,3,9,13,0,0,0,13,8,3,0,24,16,0,0,3,19,37,3,37,96,3,0,0,0,3,15,0,3,21,1700,1546,530,41
11303,0,0,3,14,0,3,20,314,102,192,47,655,1595,223,150,2623,24,16,7,0,47,61,5,93,206,3,3,3,0,9,3,0,0,12,23,28,9,5,65,49,8,10,132,50,47,19,5,121,113,13,103,350,3,0,0,0,3,3,0,0,6,8503,9938,3637,343,22421,8114,1086,855,32476,8577,9335,3374,299,21585,6398,931,685,29599,213,78,56,9,356,487,36,55,934,37,20,9,6,72,78,27,16,193,250,98,65,15,428,565,63,71,1127,439,107,193,37,776,1508,181,119,2584,22,4,0,0,26,58,3,20,107,9,0,0,0,9,26,0,6,41,10,3,4,0,17,12,3,0,32,480,114,197,37,828,1604,187,145,2764,21,0,0,0,21,60,3,107,191,3,7,0,0,10,3,0,8,21,26,32,14,0,72,47,17,16,152,50,39,14,0,103,110,20,131,364,10,6,3,0,19,27,0,0,46,9367,9592,3653,351
11401,6,0,21,35,5,0,61,228,60,108,10,406,935,53,114,1508,175,27,16,3,221,382,12,120,735,5,11,3,0,19,6,0,3,28,17,21,4,0,42,17,0,5,64,197,59,23,3,282,405,12,128,827,4,0,0,0,4,4,0,3,11,11343,8839,3922,235,24339,8795,816,1557,35507,10921,8417,3882,239,23459,7577,756,1400,33192,417,107,168,16,708,772,37,97,1614,94,31,47,4,176,146,10,23,355,511,138,215,20,884,918,47,120,1969,241,44,122,16,423,967,51,95,1536,0,0,5,0,5,13,0,0,18,0,0,0,0,0,6,0,0,6,7,8,6,0,21,31,0,10,62,248,52,133,16,449,1017,51,105,1622,157,11,22,7,197,387,8,159,751,0,4,0,0,4,0,0,4,8,18,16,5,0,39,14,3,9,65,175,31,27,7,240,401,11,172,824,17,11,0,0,28,33,0,0,61,11872,8649,4257,282
11402,3,0,14,22,0,3,39,73,30,29,0,132,314,15,39,500,23,8,4,0,35,66,3,21,125,0,0,3,0,3,3,0,3,9,3,11,3,0,17,9,0,3,29,26,19,10,0,55,78,3,27,163,0,3,0,0,3,0,0,0,3,4907,4773,1632,103,11415,3792,352,663,16222,5056,4556,1633,112,11357,3447,279,541,15624,238,136,98,9,481,526,16,41,1064,56,20,16,3,95,74,5,8,182,294,156,114,12,576,600,21,49,1246,44,6,17,0,67,185,5,17,274,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,11,3,3,0,0,6,20,3,4,33,50,9,17,0,76,210,11,21,318,10,5,0,3,18,44,0,21,83,3,3,0,0,6,0,0,3,9,9,3,4,0,16,21,5,0,42,22,11,4,3,40,65,5,24,134,8,3,0,0,11,7,0,3,21,5430,4735,1768,127
11501,4,0,11,42,0,0,53,465,151,116,20,752,922,79,93,1846,3,8,4,0,15,0,0,8,23,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,7,6,12,4,0,22,0,0,8,30,3,0,0,0,3,0,0,0,3,9286,21037,3291,346,33960,4702,596,907,40165,7993,20258,2851,261,31363,2724,361,538,34986,448,224,96,17,785,603,21,24,1433,1000,1405,524,39,2968,844,129,107,4048,1448,1629,620,56,3753,1447,150,131,5481,120,57,44,4,225,370,7,27,629,167,137,73,13,390,209,38,35,672,263,138,66,3,470,231,52,53,806,9,9,7,0,25,11,0,0,36,559,341,190,20,1110,821,97,115,2143,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,4,0,0,7,10,5,4,0,19,14,0,0,33,10010,22236,3665,337
11502,0,0,12,4,3,0,19,78,11,6,0,95,163,3,6,267,25,20,7,0,52,70,5,14,141,0,3,0,0,3,3,0,0,6,0,4,0,0,4,4,0,0,8,25,27,7,0,59,77,5,14,155,0,0,0,0,0,0,0,0,0,2066,3709,637,51,6463,1128,127,267,7985,1973,3651,660,66,6350,896,115,205,7566,46,30,7,3,86,79,0,7,172,30,49,19,0,98,42,0,3,143,76,79,26,3,184,121,0,10,315,27,10,3,0,40,111,4,3,158,3,0,0,0,3,26,0,3,32,0,0,0,0,0,0,0,0,0,19,12,6,0,37,11,0,3,51,49,22,9,0,80,148,4,9,241,24,11,6,0,41,72,4,12,129,4,0,0,0,4,3,0,0,7,0,0,0,3,3,6,0,0,9,28,11,6,3,48,81,4,12,145,3,0,3,0,6,3,0,0,9,2129,3763,704,72
