region_id,Tot_persons_C01_M,Tot_persons_C01_F,Tot_persons_C01_P,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Age_0_4_C01_M,Age_0_4_C01_F,Age_0_4_C01_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_5_14_C01_M,Age_5_14_C01_F,Age_5_14_C01_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_15_19_C01_M,Age_15_19_C01_F,Age_15_19_C01_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_20_24_C01_M,Age_20_24_C01_F,Age_20_24_C01_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_25_34_C01_M,Age_25_34_C01_F,Age_25_34_C01_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_35_44_C01_M,Age_35_44_C01_F,Age_35_44_C01_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_45_54_C01_M,Age_45_54_C01_F,Age_45_54_C01_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_55_64_C01_M,Age_55_64_C01_F,Age_55_64_C01_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_65_74_C01_M,Age_65_74_C01_F,Age_65_74_C01_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_75_84_C01_M,Age_75_84_C01_F,Age_75_84_C01_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_grp_85ov_C01_M,Age_grp_85ov_C01_F,Age_grp_85ov_C01_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,IP_Abor_C01_M,IP_Abor_C01_F,IP_Abor_C01_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Tor_Strt_Is_2001_Ce_M,IP_Tor_Strt_Is_2001_Ce_F,IP_Tor_Strt_Is_2001_Ce_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2001_Ce_M,IP_B_Ab_To_St_Is_2001_Ce_F,IP_B_Ab_To_St_Is_2001_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_Tot_2001_Ce_M,IP_Tot_2001_Ce_F,IP_Tot_2001_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,Brthplace_Aust_2001_Ce_M,Brthplace_Aust_2001_Ce_F,Brthplace_Aust_2001_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Elsewhere_2001_Ce_M,Brthplace_Elsewhere_2001_Ce_F,Brthplace_Elsewhere_2001_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,LSH_Eng_only_2001_Ce_M,LSH_Eng_only_2001_Ce_F,LSH_Eng_only_2001_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Oth_Lan_2001_Ce_M,LSH_Oth_Lan_2001_Ce_F,LSH_Oth_Lan_2001_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,Aust_citiz_C01_M,Aust_citiz_C01_F,Aust_citiz_C01_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P
11001,17234,18211,35445,17209,18251,35460,17622,18755,36377,1178,1085,2263,1071,999,2070,1085,1097,2182,2788,2667,5455,2515,2473,4988,2466,2346,4812,1710,1895,3605,1687,1852,3539,1601,1842,3443,1425,1509,2934,1549,1723,3272,1598,1732,3330,1970,2070,4040,1710,1793,3503,1856,1842,3698,2380,2588,4968,2212,2362,4574,1968,2228,4196,2363,2396,4759,2407,2489,4896,2414,2530,4944,1655,1676,3331,2012,1977,3989,2246,2173,4419,1029,1165,2194,1196,1289,2485,1424,1525,2949,568,828,1396,674,900,1574,730,985,1715,168,332,500,176,393,569,234,454,688,97,145,242,102,118,220,175,192,367,935,891,1826,899,967,1866,1040,1175,2215,25,19,44,9,20,29,9,13,22,9,15,24,11,12,23,12,12,24,969,925,1894,919,999,1918,1061,1200,2261,14902,15732,30634,14718,15667,30385,14679,15672,30351,1412,1521,2933,1447,1534,2981,1758,1781,3539,15965,16782,32747,15798,16866,32664,15706,16772,32478,547,607,1154,615,628,1243,889,894,1783,15947,16806,32753,15598,16670,32268,15577,16668,32245
11002,18313,18367,36680,18621,18895,37516,18528,18731,37259,1237,1165,2402,1200,1232,2432,1227,1226,2453,2900,2787,5687,2867,2782,5649,2615,2465,5080,1184,1047,2231,1110,1047,2157,1125,1079,2204,837,810,1647,799,765,1564,814,736,1550,1996,2039,4035,1775,1886,3661,1687,1740,3427,2536,2552,5088,2357,2507,4864,2126,2263,4389,2571,2458,5029,2692,2525,5217,2615,2614,5229,2286,2184,4470,2652,2469,5121,2717,2597,5314,1749,1667,3416,1924,1817,3741,2201,2098,4299,796,1183,1979,992,1274,2266,1116,1300,2416,221,475,696,253,591,844,284,614,898,59,77,136,33,57,90,43,48,91,872,862,1734,1042,1031,2073,1174,1120,2294,18,17,35,35,40,75,44,37,81,17,26,43,12,21,33,24,28,52,907,905,1812,1089,1092,2181,1242,1185,2427,16399,16460,32859,16674,16884,33558,16400,16682,33082,909,911,1820,972,994,1966,1128,1184,2312,17123,17273,34396,17580,17925,35505,17318,17728,35046,247,257,504,277,270,547,355,379,734,17053,17200,34253,17224,17589,34813,16989,17474,34463
11003,15081,13901,28982,13560,12971,26531,13453,12743,26196,1250,1128,2378,1058,1034,2092,1069,1026,2095,2349,2196,4545,2155,2002,4157,1900,1761,3661,922,811,1733,862,745,1607,805,731,1536,974,904,1878,704,701,1405,806,750,1556,2301,2031,4332,1681,1735,3416,1604,1620,3224,2345,2164,4509,1989,1863,3852,1838,1697,3535,2021,1743,3764,1882,1716,3598,1906,1799,3705,1522,1322,2844,1608,1429,3037,1718,1494,3212,926,914,1840,1028,963,1991,1146,1027,2173,396,511,907,498,582,1080,530,605,1135,75,177,252,95,202,297,132,233,365,52,21,73,24,28,52,72,32,104,1846,1868,3714,1777,1942,3719,1920,2107,4027,22,21,43,8,23,31,21,36,57,36,34,70,28,20,48,27,20,47,1904,1923,3827,1813,1985,3798,1968,2163,4131,13380,12436,25816,11748,11288,23036,11611,11091,22702,726,636,1362,641,583,1224,680,622,1302,13972,12961,26933,12409,11880,24289,12129,11617,23746,286,257,543,263,264,527,300,298,598,13906,12923,26829,12230,11719,23949,11940,11446,23386
11004,35539,36836,72375,36198,37539,73737,37713,38854,76567,2541,2406,4947,2494,2348,4842,2775,2568,5343,5788,5647,11435,5627,5360,10987,5557,5151,10708,2822,2545,5367,2717,2572,5289,2641,2510,5151,1873,1785,3658,1966,1831,3797,2099,2045,4144,4197,4363,8560,3824,4111,7935,3992,4276,8268,4909,5384,10293,4655,5050,9705,4610,4886,9496,4970,4888,9858,5146,5306,10452,5079,5392,10471,3841,3911,7752,4499,4470,8969,4905,4840,9745,2815,2980,5795,3077,3229,6306,3531,3729,7260,1427,2142,3569,1756,2346,4102,1980,2362,4342,356,785,1141,439,916,1355,544,1095,1639,132,149,281,94,100,194,97,72,169,2195,2251,4446,2703,2759,5462,3270,3404,6674,63,62,125,68,72,140,69,74,143,40,49,89,55,40,95,64,56,120,2298,2362,4660,2826,2871,5697,3403,3534,6937,31987,33229,65216,32397,33564,65961,33502,34571,68073,1654,1794,3448,1704,1826,3530,1933,1957,3890,33553,34836,68389,34044,35377,69421,35027,36385,71412,525,537,1062,523,587,1110,738,674,1412,33469,34625,68094,33447,34910,68357,34411,35749,70160
11101,54634,57662,112296,55013,58231,113244,55772,59170,114942,3672,3408,7080,3408,3219,6627,3591,3456,7047,8188,8020,16208,8040,7442,15482,7516,7133,14649,4169,3964,8133,4079,3915,7994,4084,3820,7904,3105,3047,6152,3311,3102,6413,3264,3346,6610,6543,6917,13460,5735,6203,11938,5977,6228,12205,7911,8515,16426,7410,8138,15548,7339,7723,15062,7725,8157,15882,7979,8381,16360,7771,8401,16172,5786,6033,11819,6728,7143,13871,7091,7691,14782,4439,5006,9445,4488,5163,9651,5025,5610,10635,2622,3486,6108,3143,4096,7239,3125,4021,7146,474,1109,1583,692,1429,2121,989,1741,2730,117,153,270,103,148,251,125,165,290,846,871,1717,1129,1184,2313,1426,1549,2975,31,41,72,38,44,82,27,50,77,21,27,48,25,24,49,20,18,38,898,939,1837,1192,1252,2444,1473,1617,3090,46875,49722,96597,47268,49953,97221,48279,51039,99318,5145,5278,10423,4985,5252,10237,5270,5618,10888,50784,53436,104220,51222,54097,105319,51920,54825,106745,1933,2137,4070,1856,2137,3993,2134,2478,4612,51186,53964,105150,51120,54152,105272,51904,55043,106947
11102,31671,32525,64196,32281,33655,65936,33707,35254,68961,2226,2177,4403,2117,1925,4042,2050,2014,4064,5173,4810,9983,4823,4635,9458,4622,4365,8987,2370,2176,4546,2462,2330,4792,2550,2376,4926,1780,1666,3446,1883,1744,3627,2108,1911,4019,3818,3941,7759,3450,3672,7122,3408,3613,7021,4437,4726,9163,4203,4508,8711,4158,4448,8606,4406,4490,8896,4503,4740,9243,4580,4852,9432,3109,3204,6313,3997,4021,8018,4394,4726,9120,2486,2575,5061,2600,2779,5379,3180,3355,6535,1507,1988,3495,1784,2234,4018,1941,2332,4273,359,772,1131,458,1068,1526,716,1262,1978,60,104,164,100,121,221,76,73,149,731,745,1476,882,874,1756,1169,1223,2392,27,16,43,28,20,48,33,24,57,28,19,47,14,21,35,23,19,42,786,780,1566,924,915,1839,1225,1266,2491,26977,27851,54828,27355,28371,55726,28963,30321,59284,3095,3126,6221,3189,3301,6490,3373,3600,6973,29620,30407,60027,30215,31422,61637,31515,32963,64478,818,856,1674,875,955,1830,1098,1237,2335,29427,30193,59620,29595,30963,60558,31206,32744,63950
11103,69732,73643,143375,72214,75618,147832,77013,79294,156307,4377,4136,8513,4444,4197,8641,4948,4607,9555,8776,8544,17320,8706,8242,16948,8870,8234,17104,4835,5027,9862,4790,4922,9712,4809,4709,9518,6006,6052,12058,6529,6530,13059,6842,6870,13712,10471,10496,20967,10434,10379,20813,11667,11231,22898,10290,10310,20600,10152,10107,20259,10288,10528,20816,9114,9054,18168,9824,10124,19948,10370,10383,20753,6394,6522,12916,7662,7792,15454,8730,8842,17572,5016,6158,11174,4938,5657,10595,5662,6207,11869,3613,5305,8918,3745,5394,9139,3507,5008,8515,840,2039,2879,990,2274,3264,1319,2676,3995,407,489,896,474,502,976,548,534,1082,1232,1242,2474,1556,1568,3124,2015,2032,4047,56,54,110,60,53,113,60,57,117,28,34,62,32,28,60,46,39,85,1316,1330,2646,1648,1649,3297,2121,2128,4249,57574,61048,118622,58673,61861,120534,62799,65097,127896,7950,8220,16170,8203,8487,16690,9457,9835,19292,61107,64577,125684,62819,66342,129161,66531,69020,135551,4940,5064,10004,5048,5381,10429,6249,6525,12774,63601,67059,130660,64251,67968,132219,68329,71049,139378
11201,35570,36777,72347,36313,38333,74646,36694,39037,75731,2107,1986,4093,2005,1945,3950,2145,2041,4186,5483,4977,10460,5031,4863,9894,4790,4533,9323,2585,2322,4907,2563,2270,4833,2312,2146,4458,1807,1682,3489,1921,1764,3685,1742,1638,3380,3770,4191,7961,3595,3832,7427,3360,3630,6990,5176,5892,11068,4736,5512,10248,4600,5444,10044,5689,5580,11269,5889,6387,12276,5566,6192,11758,3549,3546,7095,4794,4664,9458,5705,5752,11457,2976,3294,6270,2999,3322,6321,3579,3734,7313,2007,2490,4497,2217,2741,4958,2111,2627,4738,421,817,1238,563,1032,1595,784,1300,2084,771,777,1548,514,625,1139,557,640,1197,631,645,1276,750,796,1546,859,959,1818,39,39,78,33,35,68,44,31,75,40,36,76,32,32,64,36,38,74,710,720,1430,815,863,1678,939,1028,1967,28744,30014,58758,28932,30623,59555,29259,31190,60449,3972,3995,7967,4390,4558,8948,4857,5224,10081,32125,33241,65366,32617,34386,67003,32843,35086,67929,985,1105,2090,1158,1355,2513,1521,1743,3264,31759,32993,64752,31863,33928,65791,32269,34613,66882
11202,32686,34036,66722,33388,34875,68263,33905,35257,69162,2281,2256,4537,2168,2071,4239,2306,2082,4388,5472,5231,10703,5059,5048,10107,4825,4658,9483,2600,2550,5150,2628,2592,5220,2441,2426,4867,2002,2040,4042,1940,1933,3873,1951,1960,3911,3610,3831,7441,3364,3662,7026,3266,3547,6813,4810,5190,10000,4453,4746,9199,4018,4422,8440,4887,4778,9665,5309,5327,10636,5049,5270,10319,3009,3029,6038,4023,3885,7908,5026,4842,9868,2309,2467,4776,2456,2619,5075,2827,2946,5773,1375,1860,3235,1563,2057,3620,1677,2091,3768,331,804,1135,425,933,1358,519,1013,1532,137,209,346,147,174,321,119,159,278,1294,1370,2664,1429,1555,2984,1698,1800,3498,35,25,60,44,33,77,46,43,89,50,51,101,61,51,112,47,48,95,1379,1446,2825,1534,1639,3173,1791,1891,3682,28393,29679,58072,28969,30341,59310,29261,30476,59737,2361,2451,4812,2577,2653,5230,2791,2964,5755,30230,31446,61676,31072,32483,63555,31235,32549,63784,904,969,1873,959,1103,2062,1143,1267,2410,30305,31603,61908,30766,32327,63093,31047,32522,63569
11203,36196,38184,74380,39840,42112,81952,41679,45322,87001,2137,2020,4157,2152,2136,4288,2537,2393,4930,5276,4956,10232,5394,5075,10469,5259,5248,10507,2394,2171,4565,2655,2430,5085,2714,2493,5207,1406,1295,2701,1809,1635,3444,1859,1844,3703,3282,3720,7002,3483,3755,7238,3608,4090,7698,4859,5455,10314,4805,5403,10208,4816,5536,10352,4817,4977,9794,5518,5984,11502,5727,6506,12233,4071,4552,8623,5132,5492,10624,5735,6171,11906,4568,4878,9446,4639,5040,9679,4801,5187,9988,2837,3271,6108,3445,3925,7370,3494,4040,7534,549,889,1438,809,1237,2046,1129,1814,2943,253,306,559,259,309,568,265,340,605,646,703,1349,843,909,1752,1174,1196,2370,132,120,252,131,115,246,141,132,273,136,130,266,166,146,312,172,148,320,914,953,1867,1140,1170,2310,1487,1476,2963,28985,30361,59346,31202,33013,64215,32879,35575,68454,5100,5538,10638,5662,6031,11693,6184,6922,13106,33461,35141,68602,36333,38394,74727,37993,41246,79239,964,1074,2038,1151,1354,2505,1443,1724,3167,32737,34433,67170,35143,37354,72497,36808,40063,76871
11301,24719,23594,48313,23887,23167,47054,23497,23065,46562,2030,1864,3894,1758,1676,3434,1723,1649,3372,4051,3870,7921,3852,3591,7443,3696,3383,7079,1876,1575,3451,1805,1652,3457,1696,1643,3339,1475,1344,2819,1375,1195,2570,1360,1298,2658,3392,3294,6686,2851,2832,5683,2739,2717,5456,3766,3475,7241,3351,3274,6625,2967,3001,5968,3143,2805,5948,3295,3015,6310,3315,3156,6471,2272,2093,4365,2512,2374,4886,2743,2519,5262,1699,1712,3411,1815,1785,3600,1809,1806,3615,836,1158,1994,1030,1316,2346,1152,1313,2465,179,404,583,241,458,699,297,579,876,94,79,173,137,126,263,181,111,292,978,1033,2011,1083,1191,2274,1285,1345,2630,31,20,51,28,23,51,23,18,41,22,10,32,21,17,38,7,6,13,1031,1063,2094,1132,1231,2363,1315,1369,2684,20259,19643,39902,19216,19033,38249,18811,18664,37475,2921,2598,5519,2754,2485,5239,2902,2771,5673,20442,19699,40141,19574,19308,38882,18984,18762,37746,3016,2797,5813,2824,2700,5524,2980,2927,5907,22411,21645,44056,21207,20855,42062,20440,20287,40727
11302,7732,7154,14886,7349,6967,14316,7317,6930,14247,509,473,982,495,439,934,482,436,918,1193,1159,2352,1049,1028,2077,1007,953,1960,470,432,902,440,385,825,436,422,858,399,297,696,329,296,625,380,279,659,984,854,1838,872,778,1650,767,725,1492,1234,1057,2291,1035,964,1999,920,922,1842,1132,1009,2141,1081,1017,2098,1112,959,2071,821,727,1548,953,857,1810,992,919,1911,589,567,1156,619,575,1194,712,664,1376,330,427,757,379,448,827,394,433,827,71,152,223,98,180,278,115,218,333,42,20,62,16,10,26,34,22,56,186,164,350,204,205,409,236,293,529,8,10,18,11,11,22,8,9,17,12,8,20,5,3,8,13,6,19,206,182,388,220,219,439,257,308,565,6584,6162,12746,6379,6044,12423,6251,5967,12218,622,566,1188,553,524,1077,642,583,1225,6930,6620,13550,6716,6549,13265,6648,6442,13090,196,170,366,179,166,345,245,229,474,6894,6572,13466,6604,6391,12995,6512,6305,12817
11303,42357,42422,84779,43155,43837,86992,44248,45096,89344,3122,3029,6151,3046,2959,6005,3091,3144,6235,6744,6499,13243,6627,6273,12900,6298,6020,12318,3756,3438,7194,3717,3398,7115,3566,3272,6838,3161,2824,5985,3354,3176,6530,3475,3410,6885,5543,5338,10881,5133,5112,10245,5202,5217,10419,6009,6055,12064,5664,5793,11457,5470,5595,11065,5615,5332,10947,5797,5870,11667,5812,5903,11715,3855,3771,7626,4601,4486,9087,5296,5155,10451,2729,3016,5745,2958,3263,6221,3459,3579,7038,1466,2256,3722,1826,2439,4265,1979,2518,4497,357,864,1221,432,1068,1500,600,1283,1883,111,139,250,95,111,206,108,109,217,1209,1187,2396,1566,1503,3069,1891,1782,3673,34,34,68,45,32,77,45,33,78,28,23,51,18,30,48,21,20,41,1271,1244,2515,1629,1565,3194,1957,1835,3792,38001,38172,76173,38474,39105,77579,38946,39941,78887,2321,2282,4603,2624,2558,5182,3190,3078,6268,39412,39985,79397,40052,41372,81424,40280,41903,82183,849,845,1694,1051,1095,2146,1618,1678,3296,39344,39958,79302,39589,40930,80519,40087,41776,81863
11401,41087,42461,83548,42596,44291,86887,44664,46262,90926,2668,2533,5201,2487,2380,4867,2620,2556,5176,6708,6285,12993,6293,5978,12271,5771,5472,11243,2685,2546,5231,3040,2691,5731,3029,2803,5832,1774,1604,3378,1784,1747,3531,2195,1935,4130,3909,4285,8194,3642,3929,7571,3817,3950,7767,5591,6070,11661,5082,5658,10740,4862,5330,10192,5399,5532,10931,5948,6175,12123,6147,6476,12623,4846,5168,10014,5747,6126,11873,6320,6767,13087,4614,4735,9349,4854,4952,9806,5538,5634,11172,2450,2830,5280,3110,3500,6610,3364,3781,7145,443,873,1316,608,1154,1762,1004,1558,2562,110,133,243,108,127,235,110,151,261,1412,1448,2860,1577,1583,3160,2046,2110,4156,40,31,71,37,43,80,45,49,94,48,23,71,29,27,56,23,21,44,1500,1502,3002,1643,1653,3296,2114,2180,4294,33531,34809,68340,34610,35932,70542,36088,37466,73554,5100,5249,10349,5341,5590,10931,5623,5874,11497,37794,39152,76946,39226,40748,79974,40338,42287,82625,1278,1314,2592,1388,1515,2903,1478,1662,3140,37538,38749,76287,38647,40084,78731,39948,41910,81858
11402,19812,21028,40840,20051,21817,41868,20949,23000,43949,1413,1348,2761,1325,1225,2550,1295,1273,2568,3439,3294,6733,3158,3096,6254,2992,2960,5952,1497,1453,2950,1471,1543,3014,1520,1465,2985,830,798,1628,860,790,1650,936,943,1879,2131,2278,4409,1735,1955,3690,1595,1733,3328,2893,3135,6028,2653,3111,5764,2530,2880,5410,2623,2849,5472,2794,3022,5816,2931,3329,6260,2213,2402,4615,2690,3032,5722,2878,3299,6177,1682,1779,3461,1999,2091,4090,2517,2777,5294,898,1205,2103,1088,1386,2474,1363,1565,2928,193,487,680,278,567,845,392,775,1167,76,128,204,86,115,201,136,127,263,235,211,446,220,253,473,336,401,737,10,11,21,14,12,26,16,13,29,16,14,30,14,15,29,20,18,38,261,236,497,248,280,528,372,432,804,15737,16810,32547,15859,17300,33159,16717,18399,35116,2961,2996,5957,2918,3205,6123,3133,3513,6646,17948,19130,37078,18220,19781,38001,19130,20836,39966,848,869,1717,837,968,1805,905,1126,2031,17716,18875,36591,17911,19511,37422,18906,20809,39715
11501,55176,58355,113531,60799,64480,125279,64926,68603,133529,3531,3448,6979,3904,3613,7517,4351,4043,8394,9361,9085,18446,9625,9137,18762,9797,9153,18950,5007,4868,9875,5292,5279,10571,5261,5057,10318,3962,3685,7647,4508,4397,8905,4546,4459,9005,6142,6838,12980,6492,7068,13560,6590,7038,13628,8235,9663,17898,8565,10099,18664,8927,10406,19333,9192,9721,18913,9578,10476,20054,9736,10768,20504,5695,5109,10804,7461,7362,14823,8259,8715,16974,2409,2614,5023,3192,3239,6431,4722,4750,9472,1278,2116,3394,1683,2474,4157,2026,2605,4631,364,1208,1572,499,1336,1835,713,1608,2321,333,475,808,360,547,907,453,659,1112,133,120,253,120,150,270,179,200,379,6,15,21,5,7,12,3,6,9,0,6,6,0,0,0,8,3,11,139,141,280,125,157,282,190,209,399,36049,38368,74417,38916,40990,79906,40394,42148,82542,16687,17214,33901,19429,20734,40163,22518,24053,46571,41520,43467,84987,43802,45913,89715,44279,46093,90372,11750,12569,24319,15168,16512,31680,18839,20487,39326,48550,50986,99536,53704,56775,110479,57146,59918,117064
11502,12441,12344,24785,12189,12329,24518,12361,12717,25078,729,673,1402,683,696,1379,649,651,1300,1988,1911,3899,1899,1747,3646,1893,1815,3708,1101,1046,2147,1083,991,2074,1060,957,2017,816,709,1525,812,761,1573,800,741,1541,1368,1375,2743,1050,1078,2128,989,1001,1990,1755,1940,3695,1635,1843,3478,1502,1815,3317,1952,2056,4008,1817,1966,3783,1922,2030,3952,1542,1353,2895,1708,1648,3356,1691,1747,3438,726,676,1402,901,808,1709,1124,1098,2222,379,480,859,456,566,1022,545,552,1097,85,125,210,145,225,370,187,309,496,77,78,155,96,80,176,57,67,124,43,38,81,36,36,72,63,54,117,3,3,6,0,3,3,5,6,11,0,3,3,0,0,0,3,4,7,46,44,90,36,39,75,71,64,135,9098,9059,18157,8976,9065,18041,9310,9537,18847,2626,2582,5208,2569,2595,5164,2642,2728,5370,10210,10140,20350,10093,10178,20271,10303,10509,20812,1639,1626,3265,1552,1602,3154,1735,1831,3566,11072,11006,22078,10932,11012,21944,11257,11511,22768
11503,11699,11518,23217,12125,11600,23725,12037,11648,23685,839,878,1717,785,745,1530,691,697,1388,2200,1971,4171,2270,1959,4229,2005,1747,3752,929,869,1798,1135,954,2089,1037,905,1942,615,558,1173,624,561,1185,761,643,1404,1443,1591,3034,1151,1234,2385,1052,1057,2109,1954,2025,3979,1856,1999,3855,1688,1894,3582,1726,1712,3438,1828,1814,3642,1952,1935,3887,1148,1015,2163,1417,1322,2739,1501,1471,2972,586,507,1093,688,586,1274,931,823,1754,229,294,523,312,315,627,334,336,670,30,98,128,59,111,170,85,139,224,16,34,50,39,41,80,39,42,81,103,84,187,134,110,244,218,183,401,8,3,11,6,7,13,3,0,3,0,0,0,3,0,3,3,3,6,111,87,198,143,117,260,224,186,410,9297,9206,18503,9756,9391,19147,9858,9518,19376,1506,1465,2971,1528,1442,2970,1396,1394,2790,10460,10321,20781,10902,10503,21405,10823,10559,21382,484,456,940,533,463,996,503,458,961,10344,10184,20528,10834,10411,21245,10821,10478,21299
11504,9317,9067,18384,12833,12742,25575,13661,13407,27068,887,787,1674,1271,1243,2514,1169,998,2167,1450,1401,2851,2325,2093,4418,2554,2379,4933,652,615,1267,887,842,1729,966,865,1831,565,590,1155,653,656,1309,792,758,1550,1573,1646,3219,1737,2041,3778,1389,1558,2947,1482,1451,2933,2283,2270,4553,2395,2563,4958,1338,1247,2585,1673,1577,3250,1890,1788,3678,835,694,1529,1243,1171,2414,1407,1394,2801,345,378,723,510,493,1003,793,719,1512,160,200,360,208,272,480,244,285,529,30,58,88,43,84,127,61,100,161,33,55,88,31,61,92,45,77,122,54,47,101,93,85,178,112,98,210,3,0,3,3,3,6,7,0,7,8,5,13,3,0,3,7,8,15,65,52,117,99,88,187,126,106,232,6981,6817,13798,9308,9204,18512,9945,9715,19660,1726,1665,3391,2855,2816,5671,3114,3136,6250,7668,7442,15110,10185,10076,20261,10745,10488,21233,1100,1092,2192,2109,2126,4235,2360,2443,4803,8219,7986,16205,11387,11239,22626,12172,11979,24151
11601,58169,59385,117554,58001,59266,117267,61926,63348,125274,4479,4328,8807,4325,4079,8404,4941,4725,9666,8961,8312,17273,8535,8113,16648,8683,8075,16758,4602,4489,9091,4380,4011,8391,4167,4061,8228,4394,4377,8771,4316,4282,8598,4364,4123,8487,8833,9044,17877,8618,8950,17568,9691,10169,19860,8829,9043,17872,8443,8499,16942,8829,8851,17680,8128,8321,16449,7851,8333,16184,8081,8359,16440,4929,4916,9845,6057,5988,12045,6768,7195,13963,3298,3813,7111,3260,3747,7007,3847,3985,7832,1465,2152,3617,1874,2505,4379,2028,2708,4736,251,590,841,343,759,1102,528,1096,1624,221,311,532,306,393,699,324,502,826,868,935,1803,929,1039,1968,1117,1226,2343,37,36,73,48,57,105,39,47,86,22,30,52,22,21,43,26,38,64,927,1001,1928,999,1117,2116,1182,1311,2493,35519,36221,71740,33804,34110,67914,34824,35125,69949,19165,19737,38902,20248,21185,41433,23943,25008,48951,38294,38597,76891,36018,36148,72166,35543,35768,71311,17052,17848,34900,18929,20142,39071,23634,24833,48467,49974,50935,100909,48762,50005,98767,51403,52376,103779
