region_id,C01_0_4_Indig_M,C01_0_4_Indig_F,C01_0_4_Indig_P,C01_0_4_NonInd_M,C01_0_4_NonInd_F,C01_0_4_NonInd_P,C01_0_4_Indig_st_ns_M,C01_0_4_Indig_st_ns_F,C01_0_4_Indig_st_ns_P,C01_0_4_T_M,C01_0_4_T_F,C01_0_4_T_P,C01_5_9_Indig_M,C01_5_9_Indig_F,C01_5_9_Indig_P,C01_5_9_NonInd_M,C01_5_9_NonInd_F,C01_5_9_NonInd_P,C01_5_9_Indig_st_ns_M,C01_5_9_Indig_st_ns_F,C01_5_9_Indig_st_ns_P,C01_5_9_T_M,C01_5_9_T_F,C01_5_9_T_P,C01_10_14_Indigen_M,C01_10_14_Indigen_F,C01_10_14_Indigen_P,C01_10_14_NonInd_M,C01_10_14_NonInd_F,C01_10_14_NonInd_P,C01_10_14_Ind_st_ns_M,C01_10_14_Ind_st_ns_F,C01_10_14_Ind_st_ns_P,C01_10_14_T_M,C01_10_14_T_F,C01_10_14_T_P,C01_15_19_Indigen_M,C01_15_19_Indigen_F,C01_15_19_Indigen_P,C01_15_19_NonInd_M,C01_15_19_NonInd_F,C01_15_19_NonInd_P,C01_15_19_Ind_st_ns_M,C01_15_19_Ind_st_ns_F,C01_15_19_Ind_st_ns_P,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Indigen_M,C01_20_24_Indigen_F,C01_20_24_Indigen_P,C01_20_24_NonInd_M,C01_20_24_NonInd_F,C01_20_24_NonInd_P,C01_20_24_Ind_st_ns_M,C01_20_24_Ind_st_ns_F,C01_20_24_Ind_st_ns_P,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Indigen_M,C01_25_29_Indigen_F,C01_25_29_Indigen_P,C01_25_29_NonInd_M,C01_25_29_NonInd_F,C01_25_29_NonInd_P,C01_25_29_Ind_st_ns_M,C01_25_29_Ind_st_ns_F,C01_25_29_Ind_st_ns_P,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Indigen_M,C01_30_34_Indigen_F,C01_30_34_Indigen_P,C01_30_34_NonInd_M,C01_30_34_NonInd_F,C01_30_34_NonInd_P,C01_30_34_Ind_st_ns_M,C01_30_34_Ind_st_ns_F,C01_30_34_Ind_st_ns_P,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Indigen_M,C01_35_39_Indigen_F,C01_35_39_Indigen_P,C01_35_39_NonInd_M,C01_35_39_NonInd_F,C01_35_39_NonInd_P,C01_35_39_Ind_st_ns_M,C01_35_39_Ind_st_ns_F,C01_35_39_Ind_st_ns_P,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Indigen_M,C01_40_44_Indigen_F,C01_40_44_Indigen_P,C01_40_44_NonInd_M,C01_40_44_NonInd_F,C01_40_44_NonInd_P,C01_40_44_Ind_st_ns_M,C01_40_44_Ind_st_ns_F,C01_40_44_Ind_st_ns_P,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Indigen_M,C01_45_49_Indigen_F,C01_45_49_Indigen_P,C01_45_49_NonInd_M,C01_45_49_NonInd_F,C01_45_49_NonInd_P,C01_45_49_Ind_st_ns_M,C01_45_49_Ind_st_ns_F,C01_45_49_Ind_st_ns_P,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Indigen_M,C01_50_54_Indigen_F,C01_50_54_Indigen_P,C01_50_54_NonInd_M,C01_50_54_NonInd_F,C01_50_54_NonInd_P,C01_50_54_Ind_st_ns_M,C01_50_54_Ind_st_ns_F,C01_50_54_Ind_st_ns_P,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Indigen_M,C01_55_59_Indigen_F,C01_55_59_Indigen_P,C01_55_59_NonInd_M,C01_55_59_NonInd_F,C01_55_59_NonInd_P,C01_55_59_Ind_st_ns_M,C01_55_59_Ind_st_ns_F,C01_55_59_Ind_st_ns_P,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Indigen_M,C01_60_64_Indigen_F,C01_60_64_Indigen_P,C01_60_64_NonInd_M,C01_60_64_NonInd_F,C01_60_64_NonInd_P,C01_60_64_Ind_st_ns_M,C01_60_64_Ind_st_ns_F,C01_60_64_Ind_st_ns_P,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_over_Indigen_M,C01_65_over_Indigen_F,C01_65_over_Indigen_P,C01_65ove_NonInd_M,C01_65ove_NonInd_F,C01_65ove_NonInd_P,C01_65ove_Indig_st_ns_M,C01_65ove_Indig_st_ns_F,C01_65ove_Indig_st_ns_P,C01_65_over_T_M,C01_65_over_T_F,C01_65_over_T_P,C01_Tot_Indig_M,C01_Tot_Indig_F,C01_Tot_Indig_P,C01_Tot_NonInd_M,C01_Tot_NonInd_F,C01_Tot_NonInd_P,C01_Tot_Indig_st_ns_M,C01_Tot_Indig_st_ns_F,C01_Tot_Indig_st_ns_P,C01_Tot_T_M,C01_Tot_T_F,C01_Tot_T_P,C06_0_4_Indig_M,C06_0_4_Indig_F,C06_0_4_Indig_P,C06_0_4_NonInd_M,C06_0_4_NonInd_F,C06_0_4_NonInd_P,C06_0_4_Indig_st_ns_M,C06_0_4_Indig_st_ns_F,C06_0_4_Indig_st_ns_P,C06_0_4_T_M,C06_0_4_T_F,C06_0_4_T_P,C06_5_9_Indig_M,C06_5_9_Indig_F,C06_5_9_Indig_P,C06_5_9_NonInd_M,C06_5_9_NonInd_F,C06_5_9_NonInd_P,C06_5_9_Indig_st_ns_M,C06_5_9_Indig_st_ns_F
11703,75,93,168,1658,1586,3244,900,716,1616,2633,2395,5028,106,96,202,1147,1060,2207,876,724,1600,2129,1880,4009,92,93,185,1171,1193,2364,867,729,1596,2130,2015,4145,75,88,163,2514,2967,5481,895,790,1685,3484,3845,7329,86,86,172,6836,7482,14318,1113,874,1987,8035,8442,16477,99,115,214,9571,8770,18341,1226,965,2191,10896,9850,20746,104,112,216,8765,6761,15526,1216,927,2143,10085,7800,17885,83,72,155,6724,4556,11280,1180,864,2044,7987,5492,13479,94,65,159,5041,3461,8502,1113,858,1971,6248,4384,10632,61,80,141,3920,3065,6985,1113,778,1891,5094,3923,9017,53,56,109,3729,2903,6632,904,666,1570,4686,3625,8311,34,29,63,2667,2154,4821,729,585,1314,3430,2768,6198,23,25,48,2022,1667,3689,592,521,1113,2637,2213,4850,34,49,83,4751,5245,9996,1734,1763,3497,6519,7057,13576,1019,1059,2078,60516,52870,113386,14458,11760,26218,75993,65689,141682,81,81,162,2004,1955,3959,766,649,1415,2851,2685,5536,78,66,144,1105,1137,2242,466,456
11801,7,9,16,2333,2302,4635,458,405,863,2798,2716,5514,12,5,17,2164,2074,4238,366,400,766,2542,2479,5021,14,11,25,2148,2258,4406,408,381,789,2570,2650,5220,6,11,17,2346,2506,4852,376,385,761,2728,2902,5630,17,21,38,3429,3861,7290,407,416,823,3853,4298,8151,24,18,42,5559,6208,11767,444,460,904,6027,6686,12713,23,17,40,5560,5772,11332,408,448,856,5991,6237,12228,15,12,27,4333,4181,8514,433,429,862,4781,4622,9403,11,8,19,3670,3698,7368,376,392,768,4057,4098,8155,17,10,27,3098,3302,6400,405,420,825,3520,3732,7252,7,10,17,3337,3681,7018,322,344,666,3666,4035,7701,6,5,11,2591,2677,5268,280,275,555,2877,2957,5834,0,3,3,1933,2090,4023,260,241,501,2193,2334,4527,3,6,9,5782,8299,14081,689,1118,1807,6474,9423,15897,162,146,308,48283,52909,101192,5632,6114,11746,54077,59169,113246,17,8,25,2755,2610,5365,446,450,896,3218,3068,6286,5,8,13,2163,2158,4321,370,333
11802,73,71,144,2833,2696,5529,315,302,617,3221,3069,6290,71,74,145,2538,2376,4914,242,254,496,2851,2704,5555,52,57,109,2526,2318,4844,222,216,438,2800,2591,5391,65,57,122,3495,3439,6934,249,243,492,3809,3739,7548,68,54,122,5836,5707,11543,322,300,622,6226,6061,12287,72,70,142,5725,5675,11400,292,264,556,6089,6009,12098,63,53,116,5050,5237,10287,298,288,586,5411,5578,10989,48,38,86,4551,4548,9099,261,286,547,4860,4872,9732,38,47,85,3765,3917,7682,278,231,509,4081,4195,8276,36,37,73,3426,3589,7015,277,275,552,3739,3901,7640,17,39,56,3174,3381,6555,201,210,411,3392,3630,7022,18,22,40,2519,2611,5130,171,192,363,2708,2825,5533,22,17,39,2095,2075,4170,164,154,318,2281,2246,4527,33,39,72,5988,8189,14177,598,845,1443,6619,9073,15692,676,675,1351,53521,55758,109279,3890,4060,7950,58087,60493,118580,71,69,140,3022,2863,5885,257,251,508,3350,3183,6533,71,67,138,2576,2404,4980,263,176
11901,64,64,128,4924,4619,9543,312,299,611,5300,4982,10282,65,73,138,5072,4826,9898,235,212,447,5372,5111,10483,64,58,122,4864,4624,9488,196,196,392,5124,4878,10002,57,66,123,4907,4577,9484,183,201,384,5147,4844,9991,36,51,87,4616,4647,9263,208,170,378,4860,4868,9728,38,60,98,4743,5097,9840,177,186,363,4958,5343,10301,28,54,82,4910,4930,9840,203,197,400,5141,5181,10322,33,49,82,4987,5028,10015,203,209,412,5223,5286,10509,35,44,79,4968,4898,9866,192,166,358,5195,5108,10303,19,35,54,4432,4421,8853,201,150,351,4652,4606,9258,27,31,58,4040,4216,8256,163,141,304,4230,4388,8618,12,14,26,3472,3218,6690,115,141,256,3599,3373,6972,14,13,27,2709,2739,5448,98,140,238,2821,2892,5713,19,22,41,8111,10524,18635,552,879,1431,8682,11425,20107,511,634,1145,66755,68364,135119,3038,3287,6325,70304,72285,142589,53,52,105,5156,4866,10022,473,445,918,5682,5363,11045,54,57,111,5014,4693,9707,364,395
11902,28,25,53,4289,3893,8182,415,367,782,4732,4285,9017,34,42,76,4116,3693,7809,293,312,605,4443,4047,8490,35,29,64,3542,3336,6878,302,250,552,3879,3615,7494,25,28,53,3604,3604,7208,233,221,454,3862,3853,7715,16,30,46,3750,3804,7554,218,222,440,3984,4056,8040,22,21,43,4080,4210,8290,280,287,567,4382,4518,8900,21,25,46,4447,4640,9087,269,249,518,4737,4914,9651,5,28,33,4686,4449,9135,278,288,566,4969,4765,9734,16,19,35,4168,4109,8277,273,274,547,4457,4402,8859,12,11,23,3469,3536,7005,254,227,481,3735,3774,7509,11,10,21,3186,3052,6238,206,175,381,3403,3237,6640,6,10,16,2610,2383,4993,179,141,320,2795,2534,5329,0,4,4,2342,2247,4589,161,151,312,2503,2402,4905,3,7,10,6218,7326,13544,510,692,1202,6731,8025,14756,234,289,523,54507,54282,108789,3871,3856,7727,58612,58427,117039,36,43,79,4168,3801,7969,426,373,799,4630,4217,8847,24,24,48,3840,3631,7471,434,363
11903,30,30,60,3085,2985,6070,189,184,373,3304,3199,6503,33,26,59,3322,2974,6296,149,156,305,3504,3156,6660,21,18,39,3218,3026,6244,158,143,301,3397,3187,6584,15,31,46,3442,3279,6721,136,130,266,3593,3440,7033,23,20,43,3322,3280,6602,166,136,302,3511,3436,6947,24,38,62,3311,3474,6785,105,141,246,3440,3653,7093,19,22,41,3450,3902,7352,165,162,327,3634,4086,7720,11,18,29,3890,4063,7953,148,156,304,4049,4237,8286,19,19,38,3677,3934,7611,150,165,315,3846,4118,7964,15,14,29,3346,3539,6885,125,130,255,3486,3683,7169,11,12,23,3164,3209,6373,106,105,211,3281,3326,6607,7,11,18,2670,2611,5281,94,97,191,2771,2719,5490,5,7,12,2135,2214,4349,86,84,170,2226,2305,4531,9,16,25,6461,8854,15315,370,680,1050,6840,9550,16390,242,282,524,48493,51344,99837,2147,2469,4616,50882,54095,104977,35,16,51,3068,2868,5936,169,149,318,3272,3033,6305,27,28,55,3293,3134,6427,184,188
11904,31,38,69,3287,3210,6497,298,313,611,3616,3561,7177,27,21,48,2968,2899,5867,223,267,490,3218,3187,6405,19,23,42,2733,2668,5401,227,195,422,2979,2886,5865,22,17,39,3023,2956,5979,218,201,419,3263,3174,6437,25,25,50,3485,3417,6902,220,231,451,3730,3673,7403,24,34,58,4188,4216,8404,243,250,493,4455,4500,8955,14,23,37,4074,4388,8462,235,203,438,4323,4614,8937,19,16,35,4169,4205,8374,235,245,480,4423,4466,8889,14,17,31,3694,3738,7432,230,216,446,3938,3971,7909,9,13,22,3271,3371,6642,208,212,420,3488,3596,7084,9,15,24,3320,3331,6651,181,192,373,3510,3538,7048,8,6,14,2737,2691,5428,155,152,307,2900,2849,5749,6,3,9,2305,2396,4701,129,147,276,2440,2546,4986,11,7,18,6830,9201,16031,528,815,1343,7369,10023,17392,238,258,496,50084,52687,102771,3330,3639,6969,53652,56584,110236,44,35,79,3486,3145,6631,352,313,665,3882,3493,7375,34,36,70,3097,2969,6066,302,289
12001,9,15,24,1660,1541,3201,126,105,231,1795,1661,3456,11,6,17,1545,1427,2972,101,105,206,1657,1538,3195,14,8,22,1489,1302,2791,99,93,192,1602,1403,3005,5,9,14,1436,1484,2920,74,104,178,1515,1597,3112,11,12,23,1733,1770,3503,88,93,181,1832,1875,3707,15,10,25,2169,2517,4686,94,93,187,2278,2620,4898,10,16,26,2494,2705,5199,96,117,213,2600,2838,5438,11,14,25,2245,2511,4756,104,115,219,2360,2640,5000,3,6,9,2076,2200,4276,86,102,188,2165,2308,4473,8,4,12,1785,1947,3732,96,100,196,1889,2051,3940,5,5,10,1837,1942,3779,62,85,147,1904,2032,3936,3,6,9,1444,1501,2945,62,56,118,1509,1563,3072,0,0,0,1200,1276,2476,59,63,122,1259,1339,2598,5,3,8,3489,4680,8169,259,377,636,3753,5060,8813,110,114,224,26602,28803,55405,1406,1608,3014,28118,30525,58643,12,11,23,1884,1870,3754,172,144,316,2068,2025,4093,9,11,20,1587,1507,3094,106,114
12002,14,10,24,1186,1179,2365,104,101,205,1304,1290,2594,17,13,30,882,850,1732,94,93,187,993,956,1949,18,21,39,788,720,1508,92,54,146,898,795,1693,25,11,36,811,831,1642,78,102,180,914,944,1858,17,14,31,1451,1758,3209,99,93,192,1567,1865,3432,20,29,49,2404,2995,5399,110,111,221,2534,3135,5669,13,18,31,2960,3189,6149,113,103,216,3086,3310,6396,14,19,33,2329,2370,4699,94,109,203,2437,2498,4935,15,23,38,1736,1829,3565,108,112,220,1859,1964,3823,12,10,22,1533,1740,3273,82,83,165,1627,1833,3460,8,5,13,1530,1670,3200,77,77,154,1615,1752,3367,11,7,18,1119,1117,2236,59,64,123,1189,1188,2377,4,5,9,785,778,1563,55,59,114,844,842,1686,5,8,13,1840,2382,4222,200,298,498,2045,2688,4733,193,193,386,21354,23408,44762,1365,1459,2824,22912,25060,47972,12,17,29,1583,1471,3054,150,110,260,1745,1598,3343,16,13,29,880,900,1780,54,57
12003,38,31,69,3261,2959,6220,293,253,546,3592,3243,6835,29,20,49,3285,3195,6480,245,224,469,3559,3439,6998,27,35,62,3438,3213,6651,254,220,474,3719,3468,7187,38,40,78,3769,3667,7436,257,226,483,4064,3933,7997,27,52,79,4349,4307,8656,242,224,466,4618,4583,9201,24,36,60,5045,4865,9910,278,229,507,5347,5130,10477,30,40,70,4653,4984,9637,282,263,545,4965,5287,10252,19,32,51,4908,5185,10093,240,231,471,5167,5448,10615,23,26,49,4536,4883,9419,239,238,477,4798,5147,9945,15,19,34,4052,4294,8346,215,217,432,4282,4530,8812,16,20,36,3637,3664,7301,200,185,385,3853,3869,7722,13,10,23,2698,2622,5320,151,148,299,2862,2780,5642,7,7,14,2301,2362,4663,124,129,253,2432,2498,4930,7,13,20,6687,8855,15542,484,765,1249,7178,9633,16811,313,381,694,56619,59055,115674,3504,3552,7056,60436,62988,123424,44,27,71,3240,2994,6234,330,242,572,3614,3263,6877,24,24,48,3313,3069,6382,268,256
12101,8,10,18,2676,2497,5173,166,183,349,2850,2690,5540,6,5,11,2484,2342,4826,141,128,269,2631,2475,5106,3,3,6,2306,2098,4404,151,140,291,2460,2241,4701,4,10,14,2564,2396,4960,151,137,288,2719,2543,5262,10,9,19,2971,3085,6056,140,133,273,3121,3227,6348,13,12,25,3529,3716,7245,142,179,321,3684,3907,7591,11,10,21,3435,3826,7261,146,160,306,3592,3996,7588,5,3,8,3423,3710,7133,149,147,296,3577,3860,7437,4,3,7,3193,3418,6611,140,137,277,3337,3558,6895,5,6,11,2808,3177,5985,132,121,253,2945,3304,6249,4,3,7,2807,2972,5779,116,112,228,2927,3087,6014,0,0,0,2082,2103,4185,92,106,198,2174,2209,4383,3,0,3,1537,1568,3105,81,80,161,1621,1648,3269,3,8,11,4468,6679,11147,307,562,869,4778,7249,12027,79,82,161,40283,43587,83870,2054,2325,4379,42416,45994,88410,3,10,13,3052,2865,5917,168,184,352,3223,3059,6282,4,4,8,2712,2487,5199,125,155
12102,14,17,31,2249,2139,4388,96,110,206,2359,2266,4625,14,13,27,2308,2179,4487,77,72,149,2399,2264,4663,11,15,26,2250,2326,4576,73,63,136,2334,2404,4738,17,14,31,2411,2445,4856,69,65,134,2497,2524,5021,12,12,24,2127,2057,4184,58,60,118,2197,2129,4326,18,9,27,2146,2142,4288,69,65,134,2233,2216,4449,12,16,28,2390,2493,4883,88,60,148,2490,2569,5059,9,10,19,2567,2708,5275,69,74,143,2645,2792,5437,7,10,17,2632,2806,5438,56,70,126,2695,2886,5581,9,9,18,2378,2503,4881,60,79,139,2447,2591,5038,4,9,13,2228,2427,4655,50,68,118,2282,2504,4786,3,8,11,1921,1763,3684,63,45,108,1987,1816,3803,3,5,8,1314,1280,2594,42,39,81,1359,1324,2683,3,6,9,3030,4200,7230,142,310,452,3175,4516,7691,136,153,289,31951,33468,65419,1012,1180,2192,33099,34801,67900,18,18,36,2514,2276,4790,94,94,188,2626,2388,5014,17,13,30,2345,2222,4567,74,81
12103,0,5,5,2662,2555,5217,94,103,197,2756,2663,5419,9,9,18,3596,3446,7042,76,67,143,3681,3522,7203,4,3,7,3966,4080,8046,88,110,198,4058,4193,8251,4,7,11,4014,4089,8103,84,112,196,4102,4208,8310,4,6,10,3270,2976,6246,72,70,142,3346,3052,6398,4,10,14,1867,1793,3660,59,61,120,1930,1864,3794,3,3,6,1859,2256,4115,75,63,138,1937,2322,4259,3,7,10,2744,3472,6216,70,91,161,2817,3570,6387,3,9,12,3549,4197,7746,70,66,136,3622,4272,7894,0,3,3,3572,4193,7765,71,73,144,3643,4269,7912,3,3,6,3693,4073,7766,59,80,139,3755,4156,7911,3,0,3,2997,3102,6099,48,58,106,3048,3160,6208,3,3,6,2229,2258,4487,45,63,108,2277,2324,4601,6,3,9,6482,8913,15395,177,488,665,6665,9404,16069,49,71,120,46500,51403,97903,1088,1505,2593,47637,52979,100616,4,4,8,2678,2417,5095,89,68,157,2771,2489,5260,4,9,13,3638,3419,7057,105,101
12104,3,3,6,1676,1562,3238,198,192,390,1877,1757,3634,5,3,8,1332,1299,2631,175,174,349,1512,1476,2988,3,5,8,1328,1229,2557,158,160,318,1489,1394,2883,3,7,10,1513,1556,3069,172,176,348,1688,1739,3427,9,5,14,2511,3052,5563,171,199,370,2691,3256,5947,7,5,12,4565,5220,9785,185,182,367,4757,5407,10164,10,7,17,4491,4700,9191,200,210,410,4701,4917,9618,9,3,12,3224,3400,6624,182,198,380,3415,3601,7016,3,6,9,2669,2774,5443,163,168,331,2835,2948,5783,6,3,9,2331,2686,5017,159,174,333,2496,2863,5359,0,5,5,2540,2865,5405,122,155,277,2662,3025,5687,4,0,4,2084,2247,4331,142,130,272,2230,2377,4607,0,3,3,1404,1552,2956,96,112,208,1500,1667,3167,0,0,0,3436,5651,9087,300,566,866,3736,6217,9953,62,55,117,35104,39793,74897,2423,2796,5219,37589,42644,80233,0,3,3,1982,1857,3839,198,171,369,2180,2031,4211,3,3,6,1415,1419,2834,123,136
12201,4,4,8,1061,1042,2103,104,105,209,1169,1151,2320,3,4,7,968,857,1825,91,73,164,1062,934,1996,4,0,4,861,760,1621,81,66,147,946,826,1772,4,6,10,755,774,1529,101,74,175,860,854,1714,4,6,10,1057,1083,2140,119,92,211,1180,1181,2361,3,5,8,1645,1598,3243,120,102,222,1768,1705,3473,6,5,11,1531,1647,3178,105,106,211,1642,1758,3400,14,4,18,1547,1585,3132,108,122,230,1669,1711,3380,4,3,7,1314,1305,2619,113,90,203,1431,1398,2829,3,0,3,1101,1121,2222,77,86,163,1181,1207,2388,4,0,4,1077,1061,2138,72,61,133,1153,1122,2275,3,0,3,860,873,1733,82,48,130,945,921,1866,3,0,3,608,647,1255,71,51,122,682,698,1380,3,0,3,1982,2920,4902,193,297,490,2178,3217,5395,62,37,99,16367,17273,33640,1437,1373,2810,17866,18683,36549,4,0,4,1115,1094,2209,86,104,190,1205,1198,2403,3,4,7,1006,917,1923,89,73
12202,6,6,12,1600,1511,3111,118,104,222,1724,1621,3345,4,8,12,1742,1595,3337,90,92,182,1836,1695,3531,4,9,13,1611,1608,3219,73,86,159,1688,1703,3391,4,4,8,1641,1535,3176,85,84,169,1730,1623,3353,5,3,8,1438,1276,2714,81,84,165,1524,1363,2887,6,8,14,1393,1356,2749,97,77,174,1496,1441,2937,10,6,16,1618,1736,3354,90,88,178,1718,1830,3548,9,10,19,1893,2007,3900,79,77,156,1981,2094,4075,11,4,15,2001,2104,4105,94,92,186,2106,2200,4306,3,3,6,1866,2075,3941,82,70,152,1951,2148,4099,5,3,8,1911,1896,3807,74,65,139,1990,1964,3954,3,3,6,1576,1563,3139,65,60,125,1644,1626,3270,0,0,0,1208,1136,2344,44,54,98,1252,1190,2442,0,3,3,2870,3733,6603,203,430,633,3073,4166,7239,70,70,140,24368,25131,49499,1275,1463,2738,25713,26664,52377,14,9,23,1680,1645,3325,99,90,189,1793,1744,3537,9,6,15,1721,1599,3320,114,94
12203,15,16,31,4052,3740,7792,230,239,469,4297,3995,8292,18,21,39,3874,3651,7525,172,131,303,4064,3803,7867,21,31,52,3735,3474,7209,135,146,281,3891,3651,7542,18,18,36,3750,3564,7314,157,122,279,3925,3704,7629,21,26,47,3917,3694,7611,137,133,270,4075,3853,7928,29,17,46,4592,4581,9173,153,132,285,4774,4730,9504,22,17,39,5024,5102,10126,155,151,306,5201,5270,10471,18,15,33,5007,5057,10064,148,147,295,5173,5219,10392,11,11,22,4569,4699,9268,152,136,288,4732,4846,9578,12,12,24,4042,4207,8249,119,139,258,4173,4358,8531,5,4,9,3970,4127,8097,117,107,224,4092,4238,8330,11,3,14,3406,3700,7106,102,101,203,3519,3804,7323,7,6,13,2759,2746,5505,90,86,176,2856,2838,5694,10,5,15,7186,9892,17078,588,851,1439,7784,10748,18532,218,202,420,59883,62234,122117,2455,2621,5076,62556,65057,127613,23,24,47,4417,4161,8578,213,196,409,4653,4381,9034,25,14,39,4209,3912,8121,197,159
12301,36,28,64,1778,1726,3504,59,40,99,1873,1794,3667,34,47,81,1761,1712,3473,40,27,67,1835,1786,3621,37,30,67,1528,1489,3017,26,27,53,1591,1546,3137,19,21,40,1263,1256,2519,24,34,58,1306,1311,2617,18,14,32,1027,1155,2182,30,30,60,1075,1199,2274,26,18,44,1580,1704,3284,30,23,53,1636,1745,3381,17,23,40,1665,1760,3425,30,34,64,1712,1817,3529,15,10,25,1533,1604,3137,33,31,64,1581,1645,3226,12,20,32,1368,1442,2810,34,31,65,1414,1493,2907,11,14,25,1177,1244,2421,24,23,47,1212,1281,2493,5,11,16,1072,1018,2090,23,23,46,1100,1052,2152,3,5,8,697,698,1395,15,19,34,715,722,1437,5,3,8,471,477,948,17,18,35,493,498,991,4,4,8,1066,1573,2639,55,104,159,1125,1681,2806,242,248,490,17986,18858,36844,440,464,904,18668,19570,38238,27,24,51,1907,1796,3703,64,87,151,1998,1907,3905,43,29,72,1883,1864,3747,69,84
12302,275,265,540,5234,5100,10334,441,367,808,5950,5732,11682,280,306,586,6193,5798,11991,294,291,585,6767,6395,13162,291,254,545,6354,5913,12267,236,256,492,6881,6423,13304,211,206,417,6442,6035,12477,241,213,454,6894,6454,13348,128,157,285,5157,5079,10236,222,194,416,5507,5430,10937,110,144,254,4770,5010,9780,242,238,480,5122,5392,10514,101,123,224,4448,5086,9534,190,213,403,4739,5422,10161,80,125,205,4909,5514,10423,224,233,457,5213,5872,11085,73,92,165,5333,5919,11252,198,200,398,5604,6211,11815,84,80,164,5076,5362,10438,194,215,409,5354,5657,11011,41,65,106,4827,4716,9543,156,174,330,5024,4955,9979,24,22,46,3098,2880,5978,136,136,272,3258,3038,6296,25,17,42,2088,1968,4056,110,118,228,2223,2103,4326,16,23,39,3442,4555,7997,449,727,1176,3907,5305,9212,1739,1879,3618,67371,68935,136306,3333,3575,6908,72443,74389,146832,283,285,568,4820,4497,9317,419,379,798,5522,5161,10683,278,275,553,5033,4825,9858,415,408
12303,31,41,72,1181,1096,2277,64,60,124,1276,1197,2473,31,36,67,1365,1272,2637,51,41,92,1447,1349,2796,30,32,62,1453,1334,2787,31,35,66,1514,1401,2915,32,30,62,1261,1149,2410,51,29,80,1344,1208,2552,17,18,35,881,849,1730,33,33,66,931,900,1831,10,12,22,923,956,1879,29,33,62,962,1001,1963,14,10,24,1083,1167,2250,33,31,64,1130,1208,2338,17,18,35,1159,1265,2424,31,27,58,1207,1310,2517,13,21,34,1213,1315,2528,36,44,80,1262,1380,2642,16,12,28,1143,1163,2306,46,35,81,1205,1210,2415,11,12,23,1126,1060,2186,36,30,66,1173,1102,2275,8,5,13,842,724,1566,27,23,50,877,752,1629,4,6,10,552,521,1073,26,26,52,582,553,1135,6,8,14,1155,1328,2483,60,83,143,1221,1419,2640,240,261,501,15337,15199,30536,554,530,1084,16131,15990,32121,26,44,70,1267,1106,2373,60,45,105,1353,1195,2548,63,65,128,1355,1241,2596,83,72
12401,49,43,92,2318,2221,4539,106,107,213,2473,2371,4844,61,56,117,2691,2513,5204,78,71,149,2830,2640,5470,68,54,122,2772,2734,5506,73,73,146,2913,2861,5774,46,45,91,2819,2442,5261,79,53,132,2944,2540,5484,29,23,52,1970,1719,3689,76,56,132,2075,1798,3873,29,38,67,1853,1938,3791,72,69,141,1954,2045,3999,24,32,56,2101,2350,4451,65,63,128,2190,2445,4635,25,34,59,2418,2767,5185,79,73,152,2522,2874,5396,40,29,69,2778,3151,5929,66,58,124,2884,3238,6122,24,22,46,2831,3098,5929,70,59,129,2925,3179,6104,13,19,32,2719,2708,5427,57,54,111,2789,2781,5570,8,7,15,1906,2092,3998,47,54,101,1961,2153,4114,7,7,14,1405,1547,2952,40,60,100,1452,1614,3066,12,19,31,3607,4887,8494,156,331,487,3775,5237,9012,435,428,863,34188,36167,70355,1064,1181,2245,35687,37776,73463,48,43,91,2276,2095,4371,96,107,203,2420,2245,4665,60,39,99,2393,2284,4677,115,137
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
