region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
10401,8,5,22,42,82,80,184,110,51,17,6,13,620,3,0,15,35,46,21,27,6,4,0,0,3,160,0,0,16,53,109,92,129,53,17,3,6,18,496,0,0,3,10,14,11,22,9,3,3,0,5,80,4,5,27,96,107,53,73,30,7,0,0,33,435,0,4,81,113,50,17,17,4,3,0,0,7,296,3,0,9,24,17,8,8,3,0,0,0,4,76,4,0,5,3,5,7,9,5,5,0,0,5,48,27,26,1321,745,386,97,67,13,8,0,3,140,2833,3,0,52,11,11,3,0,0,0,0,0,251,331,52,40,1551,1132,827,389,536,233,98,23,15,479,5375,0,3,19,35,51,65,232,163,69,23,11,97,768,0,0,12,27,58,25,42,12,5,0,0,17,198,0,0,18,64,154,192,340,163,40,8,6,102,1087,0,0,4,17,28,24,56,27,10,4,0,20,190,3,3,23,133,273
10402,8,6,28,53,97,136,354,213,100,16,18,13,1042,0,3,33,77,71,47,53,17,13,0,0,4,318,3,0,13,63,156,157,243,87,37,8,3,14,784,0,0,3,26,23,18,51,24,10,0,0,3,158,3,3,30,137,153,95,96,28,8,4,0,37,594,0,13,102,179,73,41,36,6,5,3,0,19,477,0,0,14,25,16,8,21,7,3,0,0,8,102,3,0,9,9,13,8,11,10,5,0,0,9,77,29,42,1689,1055,610,204,133,32,18,4,3,181,4000,0,0,59,29,9,5,5,0,0,0,3,389,499,46,67,1980,1653,1221,719,1003,424,199,35,27,677,8051,3,3,21,63,75,127,395,278,171,30,20,158,1344,0,0,17,77,103,66,91,32,14,4,3,34,441,0,3,25,104,271,323,665,285,92,25,9,174,1976,0,0,3,15,41,50,99,34,20,4,3,36,305,0,4,28,172,368
10501,24,8,36,62,59,103,179,121,62,8,21,36,719,3,0,14,16,15,7,15,0,5,0,4,3,82,5,5,9,37,62,72,95,38,16,3,7,12,361,3,0,0,4,8,6,15,10,0,3,0,6,55,3,3,14,58,58,32,44,16,3,0,5,23,259,0,7,42,34,19,7,4,0,0,0,0,12,125,0,0,6,12,8,4,0,3,0,0,0,7,40,3,0,5,8,6,3,5,5,6,3,0,9,53,19,14,400,134,58,19,10,7,3,0,3,56,723,0,0,14,4,0,0,4,0,3,0,0,182,207,60,37,540,369,293,253,371,200,98,17,40,346,2624,8,7,20,51,60,67,149,127,61,21,30,142,743,3,0,18,19,17,11,17,9,3,0,0,19,116,3,5,5,38,85,111,228,82,47,9,5,95,713,3,3,7,8,13,13,29,27,10,3,0,18,134,3,5,23,82,145
10502,13,0,10,21,35,32,116,71,37,12,7,11,365,0,3,5,12,13,10,12,4,0,0,0,3,62,0,0,8,11,30,27,68,31,15,3,3,4,200,0,0,3,4,4,10,14,10,0,0,0,5,50,3,0,10,33,47,32,42,20,4,0,3,9,203,0,0,41,53,21,6,5,0,0,0,0,5,131,3,0,7,6,10,0,3,0,0,0,0,5,34,3,3,3,4,0,0,7,3,0,0,0,4,27,10,17,632,268,144,22,18,5,3,0,3,62,1184,0,0,22,5,5,0,0,0,0,0,0,161,193,32,23,741,417,309,139,285,144,59,15,16,269,2449,7,0,8,20,27,27,97,71,52,13,8,55,385,0,0,4,10,14,11,18,4,3,0,0,10,74,0,3,7,19,46,86,156,70,42,10,5,44,488,0,0,7,0,8,9,27,15,14,0,0,12,92,0,3,8,53,98
10503,27,18,62,85,130,191,518,305,132,31,20,54,1573,0,3,13,50,40,32,45,19,5,0,0,7,214,3,5,28,84,129,168,232,73,33,6,8,23,792,0,0,5,12,24,26,55,21,11,3,0,15,172,3,3,37,112,134,98,97,46,13,4,0,50,597,3,8,73,103,46,22,23,6,0,0,3,12,299,0,3,16,14,16,12,6,0,3,0,0,13,83,3,4,11,8,15,14,11,10,0,0,3,11,90,29,37,1054,482,286,67,56,14,6,3,4,110,2148,0,0,28,10,8,7,3,3,0,0,0,352,411,68,81,1327,960,828,637,1046,497,203,47,38,647,6379,13,10,34,65,116,155,512,378,181,56,36,229,1785,3,0,9,27,29,36,44,30,9,4,3,22,216,5,4,26,83,250,296,705,316,110,24,20,224,2063,3,3,4,15,37,30,82,50,26,6,5,41,302,3,6,35,170,368
10601,11,3,19,33,72,111,342,245,126,53,21,43,1079,0,0,23,40,53,21,29,19,6,3,0,4,198,3,3,9,45,101,122,239,126,82,17,4,18,769,0,0,6,26,12,18,43,22,15,3,0,15,160,3,3,19,105,130,115,186,127,12,0,3,80,783,0,3,75,105,57,29,26,21,3,0,0,17,336,0,3,12,19,20,13,21,7,3,0,0,11,109,3,3,7,8,6,11,17,11,5,3,0,9,83,21,48,1379,630,343,70,59,21,5,0,0,149,2725,0,3,50,15,7,0,0,0,0,0,0,331,406,41,69,1599,1026,801,510,962,599,257,79,28,677,6648,4,3,9,27,53,99,343,335,220,115,52,174,1434,0,3,11,36,38,43,62,31,16,5,3,24,272,0,0,15,54,164,299,741,436,352,62,30,206,2359,0,0,0,13,39,47,95,82,57,17,8,49,407,3,3,24,152,340
10602,3,0,4,18,36,89,271,239,95,39,9,16,819,0,0,11,24,26,14,21,9,3,0,0,4,112,0,0,3,23,65,96,168,84,44,7,3,14,507,0,0,0,5,6,14,35,16,7,3,0,9,95,0,0,15,55,98,71,109,48,14,0,3,39,452,0,3,41,65,36,16,12,4,0,0,0,11,188,0,0,6,7,10,12,5,7,3,0,0,8,58,0,3,0,5,4,4,11,5,4,0,0,3,39,13,20,900,495,247,56,41,8,6,0,6,82,1874,0,0,29,10,4,3,3,0,0,0,0,215,264,16,26,1009,707,532,375,676,420,176,49,21,401,4408,3,0,6,20,35,58,285,314,206,78,42,137,1184,0,0,5,16,31,25,59,31,17,6,0,20,210,0,3,12,31,123,219,700,371,209,70,23,169,1930,0,0,3,9,20,26,90,60,45,14,5,38,310,3,3,9,94,238
10603,4,0,20,18,52,108,283,252,78,17,12,20,864,3,4,21,50,41,32,36,23,11,3,4,6,234,0,0,4,31,94,113,249,69,26,8,3,17,614,3,0,9,15,13,19,33,24,3,4,3,10,136,0,3,11,85,126,86,127,38,12,5,3,44,540,0,7,75,113,55,22,32,10,6,0,0,10,330,0,0,8,11,11,8,11,5,0,0,0,9,63,0,0,4,4,8,6,21,8,3,0,0,6,60,31,31,1391,945,534,180,140,49,23,4,8,131,3467,3,0,44,20,14,0,3,0,0,0,3,327,414,44,45,1587,1292,948,574,935,478,162,41,36,580,6722,3,4,4,23,47,61,303,311,171,55,29,142,1153,0,0,7,27,36,44,57,26,16,3,0,22,238,0,0,15,53,153,257,642,308,136,40,11,172,1787,0,3,3,13,28,29,85,51,23,7,3,32,277,3,0,8,109,263
10604,11,3,15,35,53,79,174,116,79,25,14,21,625,0,0,7,13,7,14,9,0,6,0,0,0,56,3,0,6,26,60,66,116,53,37,4,3,11,385,0,0,3,6,15,11,10,19,7,0,0,5,76,0,3,11,52,71,49,75,69,8,0,0,25,363,0,3,37,42,22,3,11,4,3,3,0,4,132,0,0,3,3,7,4,6,5,0,0,0,6,34,3,0,4,3,4,8,6,3,3,3,0,0,37,11,11,401,177,113,37,17,0,3,3,0,43,816,0,0,17,7,6,3,0,0,3,0,0,143,179,28,20,504,364,358,274,424,269,149,38,17,258,2703,0,3,5,17,35,43,159,141,89,39,18,93,642,0,0,0,8,17,9,19,7,8,4,0,9,81,0,3,8,28,81,104,273,153,143,19,13,89,914,3,3,3,6,16,15,34,22,24,8,0,21,155,0,0,10,65,148
10701,0,0,0,13,33,101,369,287,131,36,7,22,999,0,0,11,20,20,16,16,13,7,0,0,5,108,0,0,3,16,81,94,212,85,30,11,0,10,542,3,0,0,4,12,15,49,24,12,0,3,10,132,3,0,23,103,148,121,175,44,4,0,0,70,691,0,5,65,95,42,17,19,6,3,3,0,16,271,0,0,14,22,20,12,21,7,0,0,0,14,110,0,0,6,3,10,3,9,9,4,0,0,6,50,32,37,1684,770,367,77,42,15,3,0,0,162,3189,0,0,48,12,10,4,3,0,0,0,0,279,356,38,42,1854,1058,743,460,915,490,194,50,10,594,6448,0,0,6,24,38,76,355,412,239,94,47,157,1448,0,3,3,22,25,30,60,38,12,8,6,22,229,0,0,6,29,129,280,825,538,237,71,41,205,2361,0,0,0,14,32,31,133,68,32,16,4,53,383,0,3,13,135,312
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,8,22,46,85,423,348,166,44,13,19,1174,0,0,12,31,32,31,24,14,3,3,3,5,158,0,0,7,22,93,119,294,116,39,9,6,22,727,0,0,0,10,19,18,50,44,17,6,3,9,176,0,0,16,93,157,122,202,49,15,3,0,75,732,0,3,46,95,53,42,24,12,3,0,0,22,300,3,3,14,13,12,10,19,6,0,0,0,11,91,3,0,6,3,7,10,17,16,0,0,3,5,70,29,40,1477,901,470,126,79,22,6,3,5,162,3320,0,0,37,13,5,6,3,3,0,0,0,286,353,35,46,1623,1203,894,569,1135,630,249,68,33,616,7101,4,0,3,22,42,83,413,489,339,116,52,198,1761,0,0,6,20,49,55,104,46,17,6,0,20,323,0,4,7,53,184,326,1095,614,321,62,34,260,2960,0,0,4,11,35,53,153,79,62,11,6,48,462,0,3,16,119,386
10704,0,3,6,18,59,114,602,655,397,157,40,33,2084,0,0,15,50,46,39,50,24,19,3,4,3,253,0,0,10,43,109,169,395,240,120,42,11,27,1166,0,0,3,11,22,19,60,64,36,16,0,7,238,4,0,23,116,175,153,278,151,33,10,3,61,1007,0,13,80,133,83,52,62,20,13,3,0,24,483,0,3,13,15,29,22,25,13,5,0,0,18,143,0,0,5,5,8,13,26,27,19,3,3,18,127,56,56,1974,1304,591,188,153,45,13,3,0,273,4656,3,0,74,31,16,8,3,3,0,0,3,509,650,63,75,2203,1726,1138,777,1654,1242,655,237,64,973,10807,3,3,6,25,49,97,405,537,473,221,136,270,2225,0,0,9,36,49,48,122,69,43,6,9,43,434,0,3,7,54,160,315,1156,931,512,180,67,308,3693,0,0,5,14,41,53,148,142,103,30,18,83,637,5,3,24,133,332
10801,6,0,12,25,31,62,105,57,28,6,5,10,347,0,3,16,27,27,21,16,5,4,0,3,3,125,0,3,8,26,59,53,76,22,13,0,3,7,270,0,0,3,10,6,12,10,3,0,0,3,3,50,0,3,8,39,38,47,25,6,0,0,0,21,187,0,4,64,69,29,19,16,6,3,0,0,16,226,0,3,7,9,3,4,5,0,0,0,0,3,34,0,0,3,3,6,0,6,4,0,0,3,0,25,19,21,1057,722,388,132,117,33,15,3,4,106,2617,3,0,38,14,6,4,0,0,0,0,0,182,247,28,37,1216,944,593,354,376,136,63,9,21,351,4128,3,0,4,14,26,40,91,82,36,15,7,54,372,0,0,3,29,29,24,18,11,5,0,3,17,139,0,3,3,27,73,111,221,98,36,12,3,53,640,0,0,3,7,14,14,38,12,7,0,0,13,108,3,0,4,56,140
10802,9,5,32,56,59,80,175,92,46,10,8,17,589,3,3,19,47,34,16,24,13,6,0,3,4,172,3,0,22,43,80,72,127,38,20,3,3,9,420,0,0,8,11,16,13,18,12,5,0,0,5,88,3,6,20,80,73,42,57,15,4,0,3,23,326,0,5,80,111,45,12,10,5,0,0,0,14,282,0,3,11,14,11,3,5,3,3,0,0,11,64,0,0,6,7,6,9,10,3,3,0,0,5,49,23,23,1326,719,365,98,44,8,5,3,3,128,2745,0,3,33,11,7,0,0,0,0,0,0,246,300,41,48,1557,1099,696,345,470,189,92,16,20,462,5035,6,4,19,35,64,71,207,95,66,13,9,90,679,0,0,11,48,47,34,40,9,0,0,0,18,207,3,0,13,54,117,158,281,94,29,7,8,82,846,0,3,4,18,22,18,36,18,9,0,0,18,146,0,5,22,103,217
10803,0,0,0,0,0,3,3,0,3,3,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,13,3,3,3,3,3,47,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,3,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10804,10,0,17,64,74,126,307,168,88,21,17,29,921,0,5,28,56,48,44,45,20,5,3,0,7,261,3,0,28,56,120,134,226,75,46,9,4,12,713,3,3,3,13,17,14,39,24,10,3,0,7,136,0,3,29,108,135,96,86,30,12,4,3,35,541,3,3,96,132,78,36,36,10,4,0,0,20,418,0,3,18,23,13,8,16,3,0,0,0,6,90,3,0,11,6,7,10,13,5,7,3,0,10,75,35,41,1934,1400,739,270,186,64,21,5,9,231,4935,0,0,56,43,16,7,6,0,0,0,0,342,470,57,58,2220,1901,1247,745,960,399,193,48,33,699,8560,8,3,18,51,55,116,355,256,138,33,21,137,1191,4,3,6,43,71,48,67,22,11,0,3,27,305,3,3,14,70,179,256,595,279,103,22,21,151,1696,0,0,3,16,40,36,64,30,19,5,4,25,242,3,4,27,127,279
10805,4,7,35,47,79,121,243,118,55,7,10,16,742,0,3,20,47,40,32,26,12,4,3,3,4,194,3,0,16,55,112,96,164,53,31,4,0,12,546,3,3,5,13,13,18,35,16,9,3,3,4,125,0,5,27,89,97,59,58,29,3,0,3,27,397,0,6,63,120,49,28,13,8,5,0,0,10,302,0,0,14,18,23,5,8,3,3,0,0,6,80,4,0,9,6,7,5,5,9,3,0,0,7,55,15,26,1401,746,418,130,79,17,12,3,10,145,3002,0,3,48,23,12,3,0,0,3,0,3,256,351,29,53,1638,1164,850,497,631,265,128,20,32,487,5794,3,3,12,45,55,99,254,180,97,22,12,104,886,0,0,12,46,48,40,41,12,7,3,3,16,228,0,3,13,70,189,222,402,162,58,18,9,92,1238,0,0,4,11,27,28,44,30,12,3,3,22,184,0,0,26,112,270
10901,7,3,13,34,75,144,417,289,119,25,15,40,1181,0,0,14,23,39,20,21,13,7,0,0,3,140,3,0,14,49,108,141,237,88,33,5,3,22,703,0,0,3,0,18,21,48,30,15,5,0,11,151,3,3,15,96,133,85,85,30,13,3,3,47,516,0,3,40,80,42,29,16,8,4,0,0,7,229,0,0,8,10,11,6,3,6,4,3,0,7,58,3,0,3,6,4,10,11,7,6,3,3,3,59,14,17,694,444,243,63,47,15,7,3,0,107,1654,0,0,27,16,6,3,3,0,0,0,0,266,321,30,26,831,758,679,522,888,486,208,47,24,513,5012,4,0,10,31,61,100,372,353,172,46,29,155,1333,0,3,5,14,26,21,39,22,6,0,0,17,153,5,0,13,51,169,277,704,334,140,41,21,174,1929,0,0,3,9,22,32,75,39,26,5,3,43,257,0,4,19,112,246
10902,10,4,19,27,42,61,100,54,26,0,13,10,366,0,0,8,8,6,3,4,4,0,0,3,6,42,3,3,9,21,37,34,47,13,15,4,3,9,198,0,0,0,5,9,4,7,8,3,0,0,0,36,0,0,10,40,25,20,10,9,0,0,3,15,132,0,0,18,23,9,6,3,3,0,0,0,4,66,0,0,3,3,6,0,5,0,0,0,0,0,17,0,0,3,0,0,3,3,0,0,0,0,7,16,4,4,216,95,51,14,13,3,0,0,0,36,436,0,0,9,3,3,0,3,0,0,0,0,82,100,17,11,295,225,188,145,195,94,44,4,22,169,1409,0,5,8,26,31,38,111,57,29,12,11,48,376,0,0,3,4,9,3,8,4,0,0,3,4,38,0,0,9,31,56,70,114,48,15,3,6,37,389,0,0,3,4,10,14,21,11,3,0,0,7,73,4,0,14,57,91
10903,23,7,41,55,89,134,310,178,81,17,18,27,980,3,3,14,31,41,18,26,9,3,0,0,3,151,9,3,12,52,113,111,195,53,25,4,4,21,602,3,0,6,6,20,15,30,15,6,0,3,4,108,4,3,26,83,110,59,68,22,11,0,0,63,449,5,3,62,84,36,18,9,7,0,0,0,15,239,3,0,13,15,11,7,4,4,0,0,0,11,68,0,3,5,10,13,7,24,8,3,0,0,11,84,26,8,832,481,247,77,53,10,3,3,0,123,1863,3,0,37,14,16,0,6,3,0,0,0,266,345,79,30,1048,831,696,446,725,309,132,24,25,544,4889,12,5,20,62,80,114,288,242,74,25,32,179,1133,0,0,3,12,21,23,32,10,4,0,3,10,118,3,3,23,76,185,239,422,186,66,9,16,136,1364,3,0,3,14,24,32,60,26,13,3,3,32,213,3,3,25,115,226
11001,11,5,14,44,60,123,237,166,81,34,25,28,828,0,3,7,20,22,19,20,14,7,0,0,3,115,0,0,13,31,87,71,118,66,31,9,11,11,448,0,0,0,9,11,17,20,13,6,0,0,0,76,3,0,17,66,72,42,60,31,12,4,3,30,340,0,3,39,55,30,13,13,5,3,0,0,7,168,0,0,5,9,12,6,4,3,3,0,0,3,45,0,0,3,5,0,4,14,0,4,0,0,4,34,13,19,441,226,91,66,45,18,9,0,5,47,980,0,0,16,6,6,5,0,0,0,0,0,190,223,27,30,555,471,391,366,531,316,156,47,44,323,3257,8,5,12,17,49,72,256,194,143,25,27,131,939,0,3,4,21,27,19,23,16,4,3,0,23,143,0,3,3,46,128,128,364,157,66,18,7,90,1010,0,0,3,5,22,15,50,23,11,3,0,26,158,0,3,11,84,169
11002,35,10,60,70,113,102,213,120,69,12,15,32,851,4,3,17,34,26,22,13,11,3,0,3,5,141,4,5,23,64,123,66,106,57,19,4,7,14,492,0,0,5,17,16,12,18,10,3,0,3,7,91,8,4,25,99,70,54,47,13,6,0,0,39,365,3,5,55,73,24,16,11,5,3,0,0,7,202,3,3,10,13,11,4,6,3,0,0,0,15,68,3,3,9,7,10,9,13,5,4,0,0,14,77,22,18,959,357,163,45,29,12,3,0,3,86,1697,0,0,24,10,7,4,3,3,0,0,0,213,264,82,51,1187,744,563,334,459,239,110,16,31,432,4248,9,12,29,49,69,102,196,140,72,22,18,137,855,0,0,7,23,24,22,21,13,0,0,0,12,122,3,3,27,66,139,168,283,78,24,6,4,73,874,0,0,5,12,21,28,42,24,8,3,3,27,173,3,4,28,150,228
11003,25,4,17,27,66,96,233,147,59,23,25,22,744,4,0,9,19,19,12,17,6,5,0,3,3,97,4,0,6,25,71,83,100,48,19,6,13,12,387,0,0,0,10,16,16,29,13,4,0,4,11,103,3,0,25,61,56,41,42,18,10,3,0,26,285,0,3,27,42,16,9,10,0,0,0,3,7,117,0,0,5,11,11,9,5,0,0,0,0,6,47,0,0,5,3,4,4,15,13,0,0,3,3,50,11,7,331,109,51,25,24,8,4,0,3,43,616,0,0,14,5,3,0,0,3,0,0,0,145,170,47,14,439,312,313,295,475,256,101,32,54,278,2616,21,7,11,27,32,68,222,142,73,23,31,118,775,0,0,3,8,24,12,26,9,3,3,3,25,116,9,4,16,41,100,119,306,137,59,15,15,70,891,0,0,3,7,23,23,61,35,12,0,0,30,194,3,6,18,70,168
11004,27,11,46,79,121,219,476,286,129,31,22,48,1495,3,3,30,48,37,31,45,17,4,0,0,12,230,8,5,28,64,212,185,275,112,35,21,5,22,972,4,0,9,11,29,18,50,24,17,0,3,9,174,8,3,32,163,206,104,116,36,14,3,3,66,754,0,9,87,136,83,33,22,8,6,0,3,13,400,0,3,12,31,21,20,14,0,0,0,0,16,117,7,3,12,5,17,15,23,9,6,0,3,11,111,23,42,1349,681,324,95,62,25,8,3,4,134,2750,3,0,39,26,10,8,3,3,0,0,0,377,469,83,79,1644,1244,1060,728,1086,520,219,58,43,708,7472,9,11,25,66,96,154,515,388,231,57,39,221,1812,3,0,5,35,36,40,52,25,9,3,0,18,226,4,3,18,86,277,359,726,318,119,37,15,181,2143,0,3,7,12,30,49,86,56,24,3,5,39,314,6,0,24,205,443
11101,4,0,13,39,64,158,645,520,226,79,17,28,1793,0,0,22,59,56,43,65,28,8,3,3,5,292,0,0,6,51,129,233,422,206,89,20,7,23,1186,0,0,4,16,23,33,74,53,21,8,3,18,253,0,0,22,168,200,147,283,129,32,5,3,85,1074,0,13,109,190,96,50,49,23,8,0,3,22,563,3,3,15,27,22,14,30,8,4,0,0,18,144,0,3,4,8,10,5,30,21,6,3,3,11,104,22,49,2539,1608,761,239,160,40,25,3,11,277,5734,0,0,67,29,23,6,3,0,0,3,0,532,663,29,68,2801,2195,1384,928,1761,1028,419,124,50,1019,11806,3,3,4,35,42,83,513,646,483,228,114,268,2422,3,3,10,37,68,62,140,74,30,8,6,52,493,0,3,11,64,263,476,1503,957,492,152,53,374,4348,0,0,5,12,41,68,220,145,72,29,12,71,675,0,3,21,155,415
