region_id,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_199,C11_CF_1A1NW_200_399,C11_CF_1A1NW_400_599,C11_CF_1A1NW_600_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_199,C11_CF_BA_200_399,C11_CF_BA_400_599,C11_CF_BA_600_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_199,C11_CF_BNW_200_399,C11_CF_BNW_400_599,C11_CF_BNW_600_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_N,C11_CF_LFns_1_199,C11_CF_LFns_200_399,C11_CF_LFns_400_599,C11_CF_LFns_600_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_more,C11_CF_LFns_Ns,C11_CF_LFns_T,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_199,C11_C_f_c_T_Fi_200_399,C11_C_f_c_T_Fi_400_599,C11_C_f_c_T_Fi_600_799,C11_C_f_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_199,C11_1PF_F_200_399,C11_1PF_F_400_599,C11_1PF_F_600_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_199,C11_1PF_P_200_399,C11_1PF_P_400_599,C11_1PF_P_600_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_199,C11_1PF_A_200_399,C11_1PF_A_400_599,C11_1PF_A_600_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_199,C11_1PF_U_200_399,C11_1PF_U_400_599,C11_1PF_U_600_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_199,C11_1PF_N_lf_Fi_200_399,C11_1PF_N_lf_Fi_400_599,C11_1PF_N_lf_Fi_600_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_199,C11_1PF_LFns_200_399,C11_1PF_LFns_400_599,C11_1PF_LFns_600_799,C11_1PF_LFns_800_999,C11_1PF_lf_ns_Fi_1000_1499,C11_1PF_lf_ns_Fi_1500_1999,C11_1PF_lf_ns_Fi_2000_2499,C11_1PF_lf_ns_Fi_2500_2999,C11_1PF_LFns_3000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_199,C11_1PF_TFI_200_399,C11_1PF_TFI_400_599,C11_1PF_TFI_600_799,C11_1PF_TFI_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_TFI_3000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_199,C11_TFI_200_399,C11_TFI_400_599,C11_TFI_600_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_more,C11_TFI_Ns,C11_T_T
10401,355,0,3,5,3,7,7,17,11,3,7,0,13,76,0,0,0,3,3,3,7,10,8,4,5,12,55,7,9,22,78,143,82,121,41,16,11,5,69,604,0,3,0,3,0,0,3,3,3,0,0,286,301,23,30,46,184,392,435,1093,786,444,230,251,701,4615,3,3,9,33,61,55,116,44,12,16,3,61,416,0,12,56,146,101,68,53,16,3,3,3,56,517,0,4,8,4,13,4,10,3,3,0,0,10,59,5,7,60,66,26,13,8,3,3,0,0,15,206,10,20,227,297,221,125,113,26,10,5,4,126,1184,3,3,3,6,3,3,0,0,0,0,0,33,54,21,49,363,552,425,268,300,92,31,24,10,301,2436,101,245,511,2252,1784,1579,2360,1342,773,404,450,1576,13377
10402,586,0,0,0,5,13,22,36,25,10,5,4,23,143,0,0,0,3,5,3,10,25,11,4,16,8,85,12,16,23,108,180,100,173,59,25,10,9,106,821,0,0,0,3,9,0,6,3,0,0,0,565,586,33,42,62,241,563,664,1754,1410,1004,581,647,1238,8239,7,3,10,58,136,138,283,116,38,30,13,94,926,3,15,88,259,245,152,161,39,9,10,0,90,1071,0,0,7,27,21,8,16,6,0,0,0,26,111,4,8,85,111,40,16,21,4,0,0,4,30,323,38,39,290,462,332,163,176,50,15,8,5,191,1769,0,0,0,7,0,3,4,0,0,0,0,53,67,52,65,480,924,774,480,661,215,62,48,22,484,4267,156,296,689,2935,2667,2418,4047,2581,1754,919,1090,2538,22090
10501,112,3,0,0,4,3,3,8,5,0,3,3,12,44,0,3,0,3,0,0,9,4,4,3,5,6,37,3,9,19,38,55,25,49,12,3,3,5,35,256,3,0,3,0,0,0,3,0,0,0,0,186,195,21,20,40,86,159,141,434,321,225,209,229,499,2384,4,3,3,19,30,36,57,38,15,6,3,42,256,0,5,30,37,36,16,19,4,0,0,0,19,166,0,3,3,3,10,0,5,6,3,0,0,6,39,5,0,28,21,6,3,0,0,0,0,0,18,81,12,23,126,131,108,55,70,17,3,3,3,75,626,0,0,8,4,4,0,0,0,0,0,0,59,75,21,34,198,215,194,110,151,65,21,9,6,219,1243,102,108,278,696,588,514,933,623,451,327,424,1039,6083
10502,111,3,0,0,0,0,6,8,5,3,3,3,3,34,0,0,0,3,0,0,3,4,4,0,3,3,20,3,6,4,33,52,17,34,18,4,3,3,32,209,0,0,0,0,0,0,6,0,0,0,0,153,159,12,14,9,61,112,127,350,272,216,158,223,325,1879,3,0,5,25,35,36,67,34,9,5,3,35,257,0,7,22,52,52,23,21,9,3,0,0,17,206,0,0,7,12,4,3,0,5,0,3,0,3,37,0,10,35,21,13,4,5,0,0,0,0,3,91,8,13,114,124,113,50,41,10,3,3,0,69,548,0,0,3,4,0,4,6,0,0,0,0,23,40,11,30,186,238,217,120,140,58,15,11,3,150,1179,48,87,215,822,650,530,780,544,407,242,343,762,5430
10503,260,3,3,5,4,8,11,17,19,6,0,4,21,101,3,0,0,0,3,0,12,12,9,4,3,17,63,6,19,17,70,132,77,104,44,13,6,8,85,581,3,0,0,3,3,0,3,5,3,0,3,556,579,37,46,61,174,370,473,1276,1103,892,534,702,1356,7024,3,5,8,37,133,126,238,135,34,37,7,114,877,3,8,70,168,157,79,66,14,15,3,6,68,657,0,4,10,8,7,10,16,5,0,0,0,19,79,3,10,61,72,29,15,8,5,0,0,0,32,235,15,35,289,333,259,107,133,34,8,12,4,166,1395,0,0,3,4,3,0,4,0,0,0,0,62,76,24,62,441,622,588,337,465,193,57,52,17,461,3319,159,254,615,1972,1705,1647,2849,2063,1549,841,1093,2579,17326
10601,462,0,3,6,5,12,9,54,29,8,35,14,40,215,0,0,0,3,3,0,13,16,17,15,30,20,117,9,12,23,76,147,100,178,80,33,13,19,102,792,0,5,0,3,0,6,7,5,3,4,0,528,561,29,41,47,156,353,438,1558,1540,1142,1416,1650,1382,9752,4,0,15,49,120,104,224,147,59,68,40,110,940,0,10,83,207,167,114,108,42,12,5,10,75,833,0,0,13,13,15,15,17,6,7,7,7,20,120,7,8,78,68,23,20,12,6,0,0,0,12,234,21,31,338,401,327,157,182,61,26,13,9,180,1746,0,0,4,0,5,4,7,0,0,0,0,65,85,32,49,531,738,657,414,550,262,104,93,66,462,3958,136,249,679,2323,1914,1627,3268,2691,1968,2073,2502,2598,22028
10602,296,0,0,0,3,6,3,34,23,12,22,12,17,132,0,0,0,0,0,0,5,18,13,14,14,20,84,4,13,10,44,83,68,143,54,35,13,15,61,543,0,0,3,3,3,3,3,3,3,0,3,421,445,13,22,20,85,203,330,1228,1391,1246,1180,1562,1023,8303,0,3,7,24,74,94,219,149,59,65,29,76,799,0,6,50,161,147,90,90,37,9,4,6,58,658,3,0,5,8,8,5,17,8,4,3,0,13,74,3,4,46,49,23,9,6,4,4,0,0,7,155,13,29,202,243,231,125,153,45,18,13,7,121,1200,0,0,3,6,3,3,0,4,0,0,0,43,62,19,42,313,491,486,326,485,247,94,85,42,318,2948,89,143,388,1525,1396,1303,2593,2420,2017,1716,2177,1864,17631
10603,342,0,0,3,7,9,14,35,19,11,15,0,15,128,0,0,0,0,0,0,11,10,6,16,22,15,80,8,17,22,54,109,81,135,63,30,12,20,87,638,0,0,0,0,0,0,10,0,0,5,0,438,453,14,40,38,125,289,397,1345,1271,1017,748,857,1081,7222,3,3,9,32,82,93,200,126,54,38,10,70,720,0,7,61,167,155,97,100,33,16,3,0,66,705,3,0,4,21,11,5,11,8,0,3,3,8,77,0,9,54,59,34,17,16,0,0,0,3,18,210,16,35,203,304,263,123,125,48,18,12,3,155,1305,3,0,3,3,3,0,5,3,0,0,0,43,63,25,54,334,586,548,335,457,218,88,56,19,360,3080,136,235,487,2256,1949,1879,3071,2322,1754,1164,1286,2093,18632
10604,112,0,0,0,0,6,0,18,4,6,15,7,10,66,0,0,0,0,0,0,13,7,0,4,13,6,43,3,4,3,27,44,23,34,8,4,3,3,22,178,0,0,0,0,3,0,7,0,0,0,0,191,201,17,7,12,64,129,130,501,488,365,554,619,478,3364,0,3,6,11,44,47,84,41,14,33,15,43,341,3,3,32,53,44,35,23,18,3,10,0,25,249,0,0,7,10,4,6,3,3,0,0,0,11,44,0,5,23,16,11,3,0,0,4,0,0,7,69,11,13,84,110,84,33,54,10,5,4,0,47,455,0,0,0,0,0,3,0,0,0,0,0,24,27,14,24,152,200,187,127,164,72,26,47,15,157,1185,58,90,199,690,650,509,1077,925,677,847,981,904,7607
10701,476,4,0,0,5,16,26,41,30,9,13,15,22,181,3,0,0,0,3,4,10,16,28,14,18,22,118,5,20,35,73,152,105,252,141,57,33,28,140,1041,0,0,0,0,0,5,13,3,3,4,0,430,458,37,39,59,174,365,487,1604,1564,1274,900,1219,1198,8920,4,3,4,29,77,119,224,120,59,44,24,92,799,3,12,47,171,154,91,121,34,10,4,10,69,726,3,0,7,17,11,12,23,7,3,4,3,15,105,6,7,62,67,23,12,7,6,0,0,0,18,208,21,45,293,392,339,176,234,77,39,12,11,195,1834,0,0,5,0,0,0,10,0,0,0,0,64,79,37,67,418,676,604,410,619,244,111,64,48,453,3751,162,274,568,2540,1891,1661,3068,2451,1933,1237,1604,2228,19617
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
10703,481,0,3,5,3,12,17,43,28,18,17,7,35,188,0,0,0,0,3,5,25,23,26,15,26,10,133,8,8,31,67,138,82,213,111,40,23,17,135,873,0,0,0,0,0,6,13,5,9,5,0,563,601,28,40,58,136,354,498,1749,1894,1560,1234,1621,1486,10658,0,0,10,45,106,152,269,180,74,67,32,123,1058,3,14,75,233,207,128,144,47,14,7,3,86,961,3,3,4,21,13,16,20,9,5,3,0,24,121,4,8,74,64,30,13,5,4,0,0,0,24,226,23,38,255,365,302,175,191,68,18,7,13,181,1636,0,0,4,0,10,0,0,0,0,0,0,51,65,33,63,422,728,668,484,629,308,111,84,48,489,4067,130,254,594,2491,2061,1958,3609,3161,2465,1771,2175,2683,23352
10704,621,0,3,3,4,14,13,38,37,11,18,14,26,181,0,0,3,3,4,3,3,18,22,18,40,32,146,24,25,29,106,199,121,288,150,80,30,56,123,1231,3,0,0,0,5,7,11,10,3,3,0,704,746,50,57,63,225,439,524,1729,2075,2007,1856,2978,1798,13801,9,8,11,48,112,145,339,299,123,137,70,166,1467,3,18,86,223,215,165,203,83,28,30,13,116,1183,0,3,12,16,15,18,24,11,9,3,3,24,138,6,12,72,78,32,13,15,5,0,0,0,23,256,37,51,317,390,392,197,266,105,53,27,18,216,2069,0,0,0,3,5,0,4,4,0,0,0,61,77,55,92,498,758,771,538,851,507,213,197,104,606,5190,284,369,712,2845,2514,2314,4092,3723,3382,2862,4370,3366,30833
10801,169,0,0,0,3,5,10,16,3,3,5,3,6,54,3,0,0,0,3,0,8,0,5,0,0,5,24,3,3,9,42,65,53,86,23,4,3,0,41,332,0,0,0,0,4,0,5,5,0,4,0,164,182,12,15,18,95,182,232,576,374,232,130,149,412,2427,3,3,3,19,38,30,53,27,6,10,3,27,222,0,3,33,87,93,41,25,15,3,3,3,43,349,0,0,3,5,4,3,3,3,0,3,0,8,32,3,6,25,36,9,11,0,0,0,0,0,6,96,9,10,104,155,162,69,63,25,3,3,0,76,679,3,0,0,0,0,0,0,0,0,0,0,20,23,18,22,168,302,306,154,144,70,12,19,6,180,1401,81,143,257,1427,1268,1016,1320,730,423,263,310,1002,8240
