region_id,C01_Tot_R225_274,C01_Tot_R275_349,C01_Tot_R350_449,C01_Tot_R450_549,C01_Tot_R550_649,C01_Tot_R650m,C01_Tot_R_NS,C01_Tot_R_Tot,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_Re_650mo,C06_Ne_Nil_inc_R_NS,C06_N_inc_Re_Tot,C06_1_199_R0_74,C06_1_199_R75_99,C06_1_199_R100_149,C06_1_199_R150_199,C06_1_199_R200_224,C06_1_199_R225_274,C06_1_199_R275_349,C06_1_199_R350_449,C06_1_199_R450_549,C06_1_199_R550_649,C06_1_199_R650m,C06_1_199_R_NS,C06_1_199_R_Tot,C06_200_299_R0_74,C06_200_299_R75_99,C06_200_299_R100_149,C06_200_299_R150_199,C06_200_299_R200_224,C06_200_299_R225_274,C06_200_299_R275_349,C06_200_299_R350_449,C06_200_299_R450_549,C06_200_299_R550_649,C06_200_299_R650me,C06_200_299_R_NS,C06_200_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650me,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_599_R0_74,C06_400_599_R75_99,C06_400_599_R100_149,C06_400_599_R150_199,C06_400_599_R200_224,C06_400_599_R225_274,C06_400_599_R275_349,C06_400_599_R350_449,C06_400_599_R450_549,C06_400_599_R550_649,C06_400_599_R650m,C06_400_599_R_NS,C06_400_599_R_Tot,C06_600_799_R0_74,C06_600_799_R75_99,C06_600_799_R100_149,C06_600_799_R150_199,C06_600_799_R200_224,C06_600_799_R225_274,C06_600_799_R275_349,C06_600_799_R350_449,C06_600_799_R450_549,C06_600_799_R550_649,C06_600_799_R650m,C06_600_799_R_NS,C06_600_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R_100_149,C06_1000_1249_R_150_199,C06_1000_1249_R_200_224,C06_1000_1249_R_225_274,C06_1000_1249_R_275_349,C06_1000_1249_R_350_449,C06_1000_1249_R_450_549,C06_1000_1249_R_550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R_100_149,C06_1250_1499_R_150_199,C06_1250_1499_R_200_224,C06_1250_1499_R_225_274,C06_1250_1499_R_275_349,C06_1250_1499_R_350_449,C06_1250_1499_R_450_549,C06_1250_1499_R_550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R_100_149,C06_1500_1999_R_150_199,C06_1500_1999_R_200_224,C06_1500_1999_R_225_274,C06_1500_1999_R_275_349,C06_1500_1999_R_350_449,C06_1500_1999_R_450_549,C06_1500_1999_R_550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R_100_149,C06_2500_2999_R_150_199,C06_2500_2999_R_200_224,C06_2500_2999_R_225_274,C06_2500_2999_R_275_349,C06_2500_2999_R_350_449,C06_2500_2999_R_450_549,C06_2500_2999_R_550_649,C06_2500_2999_Re_650mo,C06_2500_2999_R_NS,C06_2500_2999_Re_Tot,C06_3000m_R0_74,C06_3000m_R75_99,C06_3000m_R100_149,C06_3000m_R150_199,C06_3000m_R200_224,C06_3000m_R225_274,C06_3000m_R275_349,C06_3000m_R350_449,C06_3000m_R450_549,C06_3000m_R550_649,C06_3000m_R650mo,C06_3000m_R_NS,C06_3000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650me,C06_PI_S_R_NS,C06_PI_S_Re_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649
10401,36,47,45,10,9,36,149,4623,7,0,3,10,5,0,0,0,0,0,3,3,31,23,8,29,16,4,8,0,0,0,0,4,5,97,168,55,167,74,14,8,3,0,0,0,15,23,527,87,64,242,218,37,14,4,0,0,0,0,20,686,85,36,254,391,117,51,13,10,0,0,7,19,983,52,19,120,221,55,39,6,14,4,0,3,12,545,37,13,77,137,53,35,3,4,4,0,0,10,373,37,15,53,167,66,43,7,6,5,4,3,15,421,9,7,25,64,38,27,4,5,4,0,3,0,186,8,3,18,34,18,30,3,0,0,4,0,6,124,12,3,3,18,7,8,6,3,3,0,0,0,63,6,0,6,5,4,12,0,0,0,0,0,0,33,3,0,3,3,0,6,3,4,3,3,3,0,31,27,18,69,113,40,35,9,0,0,0,3,9,323,23,5,36,27,8,3,0,0,4,0
10402,259,117,51,27,18,64,295,8889,13,0,10,15,11,15,11,0,0,0,0,10,85,44,12,42,39,5,12,6,5,0,0,7,10,182,365,95,231,195,52,41,4,3,0,0,22,28,1036,194,86,320,313,125,111,19,4,0,0,10,40,1222,111,68,384,542,246,316,81,9,4,0,10,43,1814,64,21,190,336,161,242,83,14,4,0,3,18,1136,31,4,79,173,134,169,70,16,5,0,3,14,698,49,6,69,213,162,263,115,16,10,6,6,19,934,26,3,18,65,64,120,74,13,0,6,5,6,400,21,3,22,58,62,90,83,24,3,0,3,11,380,6,0,4,18,12,30,38,16,4,0,3,0,131,5,4,5,12,9,21,25,11,5,5,3,4,109,5,0,0,3,3,15,8,9,5,0,3,0,51,32,15,56,141,94,148,79,31,0,0,0,29,625,41,18,56,34,13,21,7,5,4,0
10501,6,13,6,6,0,37,213,4032,15,4,4,3,0,0,0,0,0,0,0,10,36,32,11,23,6,0,0,0,0,0,0,0,6,78,167,55,90,15,3,3,0,0,3,0,0,18,354,132,67,108,29,3,0,0,0,0,0,5,19,363,189,75,193,60,7,3,3,0,0,0,3,25,558,144,50,103,38,3,4,0,0,0,0,5,26,373,115,23,90,24,7,0,0,0,0,0,0,19,278,159,31,116,48,12,3,0,3,0,0,0,32,404,102,8,70,33,12,3,3,0,0,0,3,12,246,110,13,57,29,12,3,6,3,0,0,4,10,247,58,14,30,15,3,0,0,0,0,0,0,3,123,54,10,19,18,3,3,3,0,0,0,0,9,119,23,3,16,16,5,3,0,3,0,0,0,3,72,75,29,107,28,9,6,0,0,0,0,5,25,284,30,24,38,6,0,3,0,0,0,0
10502,9,3,9,0,6,23,129,1937,6,0,10,0,0,0,0,0,3,0,0,0,19,12,3,13,0,0,0,0,0,0,0,0,3,31,82,33,119,8,3,0,0,0,3,0,3,14,265,57,33,122,17,0,0,0,0,0,0,6,14,249,62,27,172,36,4,0,0,3,3,0,0,15,322,44,9,80,22,3,0,0,3,0,0,0,12,173,34,6,46,22,0,4,0,0,0,0,0,4,116,48,9,58,24,3,3,0,0,0,0,4,14,163,41,14,30,11,3,0,0,3,0,0,0,4,106,36,5,16,11,3,0,3,0,0,0,0,0,74,21,5,12,11,0,0,0,0,0,0,0,0,49,35,7,7,7,3,3,3,3,0,0,0,3,71,15,0,5,3,0,0,3,0,0,0,0,3,29,36,12,43,11,4,0,0,3,0,0,0,5,114,15,9,25,3,3,0,0,0,3,0
10503,100,34,33,6,9,68,277,7108,11,8,18,10,5,5,0,0,3,0,6,7,73,45,26,46,9,3,4,3,0,0,0,0,6,142,298,115,170,71,12,8,0,0,0,0,10,33,717,180,144,292,126,14,12,3,3,0,3,16,28,821,194,140,463,321,52,20,0,5,0,0,12,42,1249,108,57,236,203,51,21,11,0,0,0,4,23,714,72,39,162,165,52,33,6,0,3,0,0,25,557,98,31,183,241,95,49,13,4,0,0,6,23,743,46,12,57,115,44,27,23,4,0,0,4,3,335,55,10,64,90,57,38,15,8,3,0,4,7,351,19,5,26,30,21,16,13,3,0,0,0,4,137,14,5,20,16,9,18,13,4,0,0,4,0,103,6,0,9,8,4,4,3,3,0,0,0,0,37,56,35,146,125,49,36,18,12,0,4,0,17,498,49,41,72,23,10,3,3,0,0,0
10601,88,42,13,3,6,41,200,5813,13,4,5,11,0,0,0,0,0,0,0,9,42,28,5,34,24,3,6,0,0,0,4,4,9,117,205,54,144,115,15,9,3,0,0,0,10,28,583,114,86,223,207,48,26,4,3,0,0,12,19,742,94,55,320,426,124,51,17,0,0,0,7,24,1118,65,18,145,260,84,53,13,0,3,0,6,13,660,27,14,72,174,65,45,22,0,5,0,3,16,443,62,15,99,269,114,85,27,6,3,0,4,21,705,34,3,29,97,54,64,31,12,0,0,0,12,336,28,3,45,122,67,81,62,20,0,0,5,10,443,20,0,13,48,23,32,21,8,0,0,0,3,168,14,0,13,30,26,34,30,15,0,0,4,8,174,4,3,6,10,15,19,26,5,0,0,0,0,88,36,17,66,133,43,40,28,15,0,0,4,30,412,35,11,27,43,12,4,10,0,0,0
10602,96,22,7,0,3,23,182,4620,8,3,6,4,0,8,3,0,0,0,0,7,39,35,7,16,11,4,4,3,3,0,0,0,5,88,207,46,108,68,21,21,6,0,0,3,15,19,514,128,71,178,117,36,39,13,0,0,0,7,25,614,51,58,255,234,98,111,48,3,0,3,0,19,880,18,22,122,175,77,98,35,3,0,0,5,17,572,11,7,67,115,81,84,26,3,0,0,3,9,406,27,10,75,174,122,167,66,0,0,0,7,6,654,10,0,16,87,53,85,47,4,3,0,0,5,310,7,3,27,63,47,127,61,10,0,0,0,4,349,3,0,13,35,24,31,45,3,0,0,0,3,157,5,6,7,11,5,18,48,3,0,0,3,0,106,3,0,4,3,5,8,25,4,0,0,0,5,57,19,12,35,80,45,69,52,4,4,0,3,14,337,30,13,28,30,5,14,6,0,0,0
10603,216,78,38,15,3,38,203,6052,16,3,5,6,6,7,4,4,0,0,0,7,58,23,0,18,19,14,3,16,0,0,4,0,8,105,185,44,95,79,23,32,7,3,0,0,4,28,500,97,68,157,194,84,56,3,5,3,0,4,22,693,89,57,200,359,188,136,42,13,3,0,4,29,1120,37,17,124,224,141,127,49,4,0,4,4,17,748,23,12,85,138,106,111,47,6,0,0,4,16,548,33,10,112,227,143,172,108,14,3,0,4,10,836,9,4,61,104,71,94,72,3,3,0,3,7,431,16,3,51,81,59,85,61,11,3,5,0,6,381,9,0,24,35,10,42,34,13,0,0,3,0,170,5,0,5,17,11,29,23,11,3,0,0,3,107,0,0,4,7,0,9,9,10,0,0,5,4,48,24,11,79,125,64,92,64,20,0,0,4,20,503,26,9,18,32,13,14,3,0,3,0
10604,33,9,9,6,6,19,133,3424,12,3,5,5,3,0,0,0,0,0,0,3,31,16,9,18,8,0,3,0,0,0,0,3,0,57,108,47,53,35,3,7,0,0,0,0,4,11,268,81,61,103,68,11,7,0,0,0,0,4,23,358,105,35,138,130,29,8,9,0,0,0,3,22,479,83,24,92,119,19,11,8,0,3,0,3,23,385,35,9,63,88,24,8,6,0,0,0,0,9,242,83,7,78,146,42,25,8,0,0,0,4,14,407,32,7,42,67,32,18,6,4,0,0,0,14,222,52,3,45,72,29,34,13,0,0,0,4,8,260,17,7,10,18,13,14,6,5,0,0,0,3,93,16,3,14,19,21,8,15,3,3,0,0,3,105,7,0,8,15,11,8,13,3,3,0,0,3,71,45,11,38,63,20,20,10,0,0,0,3,12,222,20,9,20,10,0,3,0,0,0,0
10701,127,27,13,9,3,34,298,6178,15,3,9,12,8,3,3,0,0,4,0,3,60,62,22,40,10,3,5,4,0,0,0,3,8,157,449,142,175,66,32,13,6,3,0,4,17,56,963,183,169,205,136,63,55,0,0,0,0,13,26,850,82,130,399,265,144,101,21,3,5,0,10,36,1196,41,28,144,191,110,83,14,3,0,0,3,13,630,10,10,67,104,99,90,19,6,0,0,4,18,427,27,12,74,150,123,140,44,5,0,0,3,9,587,14,0,21,65,64,83,22,7,0,0,0,0,276,20,3,24,40,69,64,35,9,0,0,3,8,275,8,0,3,15,16,28,20,4,0,0,3,5,102,7,0,6,6,10,18,21,8,5,0,0,3,84,3,0,3,4,0,9,3,4,0,0,3,3,32,26,20,66,88,74,62,20,6,0,0,3,18,383,52,31,49,30,14,8,3,0,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
