region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
10401,1933,614,113,2660,1180,699,75,50,2004,101,49,150,2154,652,122,2928,1344,767,100,33,2244,118,52,170,2414,767,133,3314,1497,872,96,56,2521,100,45,145,2666,1003,114,3783,1156,752,146,35,2089,79,45,124,2213,1449,122,3784,648,552,88,28,1316,56,48,104,1420,2438,119,3977,176,220,27,12,435,0,15,15,450,2851,141,3442,80,88,9,8,185,3,3,6,191,2337,138,2666,27,53,4,15,99,0,0,0,99,4355,356,4810,9591,6694,852,414,17551,1082,619,1701,19252,19518,1743,40513
10402,3568,922,188,4678,2297,1416,151,65,3929,190,101,291,4220,884,187,5291,2519,1560,132,79,4290,169,100,269,4559,1013,197,5769,2657,1601,184,59,4501,190,84,274,4775,1323,219,6317,2183,1360,180,70,3793,148,81,229,4022,1903,224,6149,1183,1024,139,35,2381,98,74,172,2553,3137,236,5926,300,373,60,17,750,10,21,31,781,3741,213,4735,80,111,26,9,226,3,11,14,240,3292,232,3764,39,90,19,16,164,0,0,0,164,6203,767,7134,18019,12852,1553,706,33130,1842,1148,2990,36120,27451,3177,66748
10501,1143,326,131,1600,841,259,43,43,1186,59,33,92,1278,318,156,1752,937,262,42,40,1281,58,28,86,1367,362,150,1879,972,278,51,36,1337,58,19,77,1414,382,141,1937,753,229,59,30,1071,31,18,49,1120,521,145,1786,499,208,60,27,794,28,14,42,836,757,139,1732,250,137,26,16,429,4,3,7,436,930,153,1519,132,70,10,17,229,0,3,3,232,788,101,1121,89,56,8,18,171,3,0,3,174,1250,204,1628,7539,2567,466,385,10957,524,251,775,11732,7326,1801,20859
10502,895,232,68,1195,600,254,37,25,916,59,12,71,987,278,73,1338,753,256,46,19,1074,43,18,61,1135,307,89,1531,800,306,79,19,1204,32,16,48,1252,388,104,1744,623,242,70,21,956,29,14,43,999,559,83,1641,335,170,51,11,567,16,15,31,598,878,93,1569,110,85,15,14,224,3,3,6,230,953,87,1270,28,36,4,3,71,0,0,0,71,790,108,969,14,5,6,7,32,0,0,0,32,1678,307,2017,5572,2396,479,240,8687,519,215,734,9421,7404,1304,18129
10503,3079,726,182,3987,2266,853,94,65,3278,116,44,160,3438,638,207,4283,2423,846,84,64,3417,91,44,135,3552,681,215,4448,2488,852,107,67,3514,89,36,125,3639,874,233,4746,1969,761,125,51,2906,66,21,87,2993,1067,206,4266,1258,703,104,46,2111,53,45,98,2209,1708,179,4096,498,387,52,39,976,0,7,7,983,2153,210,3346,205,197,22,23,447,0,4,4,451,2143,185,2779,128,133,20,23,304,0,3,3,307,4208,467,4982,19072,8555,1121,678,29426,1182,564,1746,31172,18436,2837,52445
10601,4174,1077,219,5470,2860,1219,140,127,4346,114,56,170,4516,988,246,5750,2831,1134,129,93,4187,103,51,154,4341,1020,234,5595,2747,1100,163,91,4101,89,42,131,4232,1289,252,5773,1990,944,148,60,3142,48,37,85,3227,1775,243,5245,1134,712,106,49,2001,43,35,78,2079,2686,262,5027,330,318,27,25,700,6,9,15,715,2715,171,3601,86,113,14,3,216,0,4,4,220,2140,157,2517,68,83,16,13,180,0,3,3,183,4197,390,4770,23004,10891,1457,1020,36372,1269,751,2020,38392,23099,3090,64581
10602,3580,759,158,4497,2411,1011,129,66,3617,77,59,136,3753,650,179,4582,2319,907,91,61,3378,78,36,114,3492,645,153,4290,2295,831,98,50,3274,50,23,73,3347,774,145,4266,1628,687,103,46,2464,43,26,69,2533,1138,124,3795,790,540,81,28,1439,23,17,40,1479,1785,119,3383,210,210,23,4,447,3,3,6,453,1919,112,2484,45,80,0,4,129,3,0,3,132,1640,121,1893,19,41,15,10,85,0,0,0,85,3267,398,3750,18859,9155,1184,580,29778,912,624,1536,31314,16334,2101,49749
10603,3100,722,157,3979,2115,993,117,59,3284,109,62,171,3455,635,188,4278,2302,1062,113,56,3533,107,52,159,3692,744,183,4619,2074,943,153,61,3231,91,65,156,3387,898,205,4490,1572,894,125,50,2641,67,48,115,2756,1412,196,4364,855,768,77,28,1728,49,29,78,1806,2663,193,4662,217,331,46,12,606,7,7,14,620,3468,240,4328,60,126,11,8,205,0,4,4,209,3037,206,3452,20,56,7,5,88,0,0,0,88,4947,599,5634,16013,9241,1239,570,27063,1157,655,1812,28875,22043,2796,53714
10604,1574,339,129,2042,1088,381,46,51,1566,36,18,54,1620,297,128,2045,1203,394,42,36,1675,37,12,49,1724,286,111,2121,1140,344,55,37,1576,33,18,51,1627,325,96,2048,897,309,47,36,1289,27,10,37,1326,415,95,1836,508,253,42,14,817,10,13,23,840,678,87,1605,178,147,21,13,359,0,3,3,362,844,73,1279,66,64,6,4,140,3,3,6,146,689,67,902,40,44,9,10,103,0,0,0,103,1444,182,1729,9622,3688,531,389,14230,414,203,617,14847,7098,1400,23345
10701,3550,904,178,4632,2195,1035,95,81,3406,115,82,197,3603,918,155,4676,2388,1062,124,86,3660,150,55,205,3865,981,178,5024,2239,932,123,66,3360,106,39,145,3505,1201,161,4867,1477,712,136,55,2380,63,38,101,2481,1528,157,4166,805,469,74,30,1378,47,34,81,1459,2394,191,4044,181,174,20,5,380,3,7,10,390,2767,179,3336,32,58,7,5,102,0,7,7,109,2691,190,2990,11,35,7,6,59,0,0,0,59,5224,567,5850,17351,9217,1250,732,28550,1479,840,2319,30869,23338,2580,56787
10702,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,7,0,6,13
10703,4376,924,135,5435,2674,1372,146,73,4265,126,68,194,4459,917,128,5504,3068,1383,166,94,4711,133,59,192,4903,977,164,6044,2919,1252,171,90,4432,117,45,162,4594,1107,147,5848,2070,973,159,54,3256,82,37,119,3375,1676,167,5218,1022,614,102,38,1776,50,38,88,1864,2737,135,4736,229,311,37,12,589,4,12,16,605,3133,147,3885,47,96,9,3,155,0,0,0,155,2822,173,3150,21,56,6,9,92,3,0,3,95,5314,453,5862,21562,11920,1625,816,35923,1475,923,2398,38321,24588,2274,65183
10704,6503,1369,318,8190,3949,1902,206,101,6158,187,105,292,6450,1219,325,7994,4121,1830,191,130,6272,162,87,249,6521,1264,314,8099,4031,1630,251,90,6002,156,74,230,6232,1411,307,7950,2958,1361,213,75,4607,102,59,161,4768,2013,265,7046,1458,981,135,45,2619,57,54,111,2730,3219,259,6208,374,450,47,24,895,4,14,18,913,3881,222,5016,80,152,19,14,265,5,3,8,273,3720,218,4211,34,85,24,9,152,3,3,6,158,8431,865,9454,31945,18110,2469,998,53522,2088,1866,3954,57476,36276,4687,98439
10801,1057,301,71,1429,613,413,30,31,1087,72,21,93,1180,330,62,1572,725,514,43,31,1313,59,23,82,1395,398,81,1874,785,478,60,24,1347,46,28,74,1421,543,90,2054,653,445,57,17,1172,53,32,85,1257,821,110,2188,342,369,50,6,767,37,32,69,836,1530,112,2478,109,172,20,9,310,0,7,7,317,2064,129,2510,38,71,9,8,126,0,4,4,130,1903,119,2152,21,27,10,11,69,0,0,0,69,3677,575,4321,5040,3962,464,238,9704,570,321,891,10595,13022,1580,25197
10802,1612,653,95,2360,979,563,58,36,1636,97,52,149,1785,672,126,2583,1195,740,84,47,2066,117,47,164,2230,844,140,3214,1259,899,107,47,2312,136,47,183,2495,1071,169,3735,1031,746,117,28,1922,79,34,113,2035,1514,158,3707,640,538,113,22,1313,58,33,91,1404,2251,147,3802,189,233,21,10,453,3,9,12,465,2542,160,3167,74,82,7,6,169,4,4,8,177,2213,137,2527,29,60,14,12,115,3,3,6,121,4156,374,4651,8134,6163,804,372,15473,1120,515,1635,17108,19267,1863,38238
10803,25,0,0,25,15,7,4,0,26,0,0,0,26,3,0,29,19,17,0,0,36,0,0,0,36,6,0,42,19,6,0,0,25,0,3,3,28,0,0,28,9,10,3,0,22,0,0,0,22,7,0,29,6,7,0,3,16,0,0,0,16,12,0,28,4,7,0,0,11,0,0,0,11,25,0,36,0,8,0,0,8,0,0,0,8,14,3,25,0,0,0,0,0,0,0,0,0,24,0,24,122,86,14,6,228,0,3,3,231,103,6,340
10804,3057,733,130,3920,2116,1198,112,57,3483,129,66,195,3678,745,154,4577,2305,1174,122,64,3665,137,73,210,3875,798,180,4853,2274,1262,172,53,3761,133,68,201,3962,1054,179,5195,1655,1107,146,44,2952,110,57,167,3119,1603,188,4910,949,838,125,30,1942,75,62,137,2079,3071,202,5352,280,404,59,14,757,10,12,22,779,4199,225,5203,64,137,19,6,226,0,9,9,235,3736,207,4178,32,93,17,16,158,0,3,3,161,7675,895,8731,15528,10386,1241,542,27697,1274,777,2051,29748,27273,2888,59909
10805,1848,623,132,2603,1251,718,53,42,2064,121,64,185,2249,620,109,2978,1434,768,95,50,2347,126,56,182,2529,713,122,3364,1548,824,101,42,2515,106,52,158,2673,925,156,3754,1236,768,128,35,2167,89,60,149,2316,1328,159,3803,703,633,79,32,1447,53,51,104,1551,2282,171,4004,247,262,38,15,562,3,7,10,572,2815,147,3534,84,100,11,11,206,0,5,5,211,2423,168,2802,44,74,9,7,134,6,3,9,143,4540,457,5140,10054,6750,822,413,18039,1161,628,1789,19828,19265,2025,41118
10901,2820,569,144,3533,1961,851,93,60,2965,88,43,131,3096,522,181,3799,2108,831,70,54,3063,61,38,99,3162,491,161,3814,2170,858,114,51,3193,88,36,124,3317,589,158,4064,1615,786,101,42,2544,53,35,88,2632,842,163,3637,953,650,92,33,1728,43,37,80,1808,1409,136,3353,308,284,36,9,637,4,6,10,647,1664,144,2455,85,118,14,6,223,0,0,0,223,1647,138,2008,55,61,16,10,142,0,4,4,146,3630,380,4156,16629,8588,1085,583,26885,939,649,1588,28473,15074,2256,45803
10902,624,138,37,799,427,173,24,19,643,16,17,33,676,119,37,832,527,177,24,16,744,18,9,27,771,156,51,978,560,183,28,28,799,18,9,27,826,171,56,1053,403,182,28,14,627,15,5,20,647,242,46,935,290,125,30,10,455,3,3,6,461,435,45,941,105,74,21,3,203,3,0,3,206,525,42,773,65,29,5,10,109,0,0,0,109,489,53,651,25,17,4,8,54,0,0,0,54,803,117,974,3839,1560,232,158,5789,190,114,304,6093,3815,671,10579
10903,1790,284,90,2164,1294,526,55,47,1922,62,20,82,2004,342,104,2450,1415,537,80,40,2072,61,25,86,2158,325,107,2590,1554,625,87,49,2315,44,26,70,2385,445,123,2953,1277,595,101,39,2012,37,34,71,2083,723,142,2948,817,562,82,52,1513,31,20,51,1564,1387,137,3088,328,296,35,21,680,4,8,12,692,1798,141,2631,128,144,16,15,303,0,6,6,309,1840,137,2286,79,89,21,28,217,3,3,6,223,3445,506,4174,10919,5333,748,468,17468,511,279,790,18258,12518,1847,32623
11001,1501,344,114,1959,1109,505,37,37,1688,41,23,64,1752,327,132,2211,1297,551,60,29,1937,37,22,59,1996,367,93,2456,1322,478,59,34,1893,35,32,67,1960,385,119,2464,1100,494,67,37,1698,28,17,45,1743,467,100,2310,680,400,35,16,1131,23,23,46,1177,832,91,2100,267,211,23,9,510,0,3,3,513,1055,85,1653,98,110,13,4,225,3,0,3,228,985,76,1289,72,70,12,3,157,0,0,0,157,1991,250,2398,9493,5387,651,317,15848,503,590,1093,16941,10476,1619,29036
11002,1541,469,86,2096,1098,453,48,33,1632,73,35,108,1740,455,94,2289,1108,506,51,38,1703,76,24,100,1803,501,96,2400,1232,539,71,33,1875,69,39,108,1983,695,137,2815,976,448,58,33,1515,58,26,84,1599,816,92,2507,730,398,57,22,1207,47,32,79,1286,1409,103,2798,312,230,33,21,596,3,7,10,606,1638,113,2357,154,112,14,17,297,0,5,5,302,1508,123,1933,98,68,15,22,203,0,0,0,203,2711,396,3310,9029,4576,537,358,14500,741,366,1107,15607,12520,1520,29647
11003,1347,257,142,1746,917,304,45,33,1299,47,21,68,1367,266,148,1781,964,319,48,38,1369,49,13,62,1431,263,121,1815,987,307,57,35,1386,45,20,65,1451,316,114,1881,802,223,52,25,1102,20,3,23,1125,389,115,1629,537,216,55,21,829,11,10,21,850,600,124,1574,234,149,29,14,426,0,0,0,426,715,91,1232,90,72,9,12,183,0,4,4,187,667,85,939,66,48,8,3,125,0,0,0,125,1204,173,1502,8105,2902,487,326,11820,479,200,679,12499,6251,1589,20339
11004,3576,771,215,4562,2488,1085,103,76,3752,120,63,183,3935,741,239,4915,2605,1064,137,87,3893,120,43,163,4056,792,241,5089,2770,1043,155,82,4050,106,50,156,4206,920,244,5370,2237,923,149,63,3372,86,52,138,3510,1283,234,5027,1350,792,111,55,2308,60,41,101,2409,2075,223,4707,445,482,54,27,1008,4,11,15,1023,2724,227,3974,177,207,16,19,419,0,0,0,419,2611,236,3266,125,137,25,23,310,0,0,0,310,5001,662,5973,21214,10120,1333,764,33431,1380,695,2075,35506,21473,3398,60377
11101,5819,1181,183,7183,4028,1915,210,115,6268,144,82,226,6494,1148,204,7846,4140,1817,213,107,6277,149,75,224,6501,1212,220,7933,4280,1711,234,97,6322,130,59,189,6511,1449,247,8207,3106,1533,241,77,4957,96,61,157,5114,2192,199,7505,1542,1171,138,54,2905,62,52,114,3019,3993,227,7239,406,506,42,25,979,0,17,17,996,4692,226,5914,89,163,16,6,274,5,0,5,279,4179,230,4688,35,89,6,16,146,0,3,3,149,8835,884,9868,31264,17620,2198,1024,52106,1672,1165,2837,54943,34656,3396,92995
11102,3353,788,123,4264,2168,1023,112,78,3381,93,62,155,3536,676,108,4320,2283,1026,118,71,3498,84,67,151,3649,846,124,4619,2333,960,153,71,3517,72,44,116,3633,1031,129,4793,1806,886,123,46,2861,50,38,88,2949,1532,131,4612,937,689,96,27,1749,35,32,67,1816,2551,123,4490,247,304,33,8,592,3,6,9,601,2963,136,3700,48,110,4,9,171,0,6,6,177,2538,113,2828,13,53,7,4,77,0,3,3,80,5567,594,6241,17592,9604,1254,684,29134,1076,712,1788,30922,22764,2089,55775
11103,8346,1690,453,10489,5019,2318,301,134,7772,255,139,394,8166,1636,428,10230,5261,2199,247,119,7826,211,100,311,8137,1781,435,10353,5139,2002,316,110,7567,179,97,276,7843,1977,497,10317,3810,1713,280,79,5882,134,59,193,6075,2805,343,9223,1897,1305,134,47,3383,71,65,136,3519,4335,404,8258,487,596,63,35,1181,11,12,23,1204,4997,379,6580,100,217,17,17,351,3,3,6,357,4555,353,5265,44,138,14,16,212,3,6,9,221,10950,1326,12497,44549,23681,3173,1269,72672,2525,2020,4545,77217,44666,6761,128644
11201,3576,942,259,4777,2069,1481,161,74,3785,140,114,254,4039,879,245,5163,2288,1563,138,80,4069,165,99,264,4333,954,228,5515,2434,1654,208,79,4375,161,111,272,4647,1216,290,6153,1943,1465,215,66,3689,121,95,216,3905,1771,267,5943,1075,1062,133,40,2310,60,74,134,2444,2743,250,5437,298,440,59,25,822,6,14,20,842,3103,177,4122,93,142,16,7,258,0,3,3,261,2708,182,3151,44,92,19,28,183,0,0,0,183,6011,610,6804,15863,12992,1540,689,31084,1425,1053,2478,33562,24310,3257,61129
