region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
11201,0,0,12,7456,10373,4181,3605,1555,587,27757,4617,8400,3434,3285,1354,605,21695,859,688,215,112,28,13,1915,436,528,250,116,31,6,1367,1295,1216,465,228,59,19,3282,1388,797,225,89,29,7,2535,58,65,9,9,0,0,141,32,32,7,3,0,0,74,52,20,7,0,0,0,79,1530,914,248,101,29,7,2829,508,284,34,14,4,3,847,14,6,0,0,0,0,20,40,24,11,10,0,0,85,562,314,45,24,4,3,952,14,13,3,3,0,0,33,8018,10857,4195,3641,1446,634,28791
11202,0,0,0,6732,9101,3777,3451,1703,819,25583,5263,8659,3513,3233,1562,831,23061,488,243,72,37,12,3,855,132,95,37,20,0,3,287,620,338,109,57,12,6,1142,920,413,118,56,12,3,1522,56,17,3,0,0,0,76,34,11,5,0,0,0,50,42,10,3,0,0,3,58,1052,451,129,56,12,6,1706,236,70,14,3,8,3,334,28,3,4,3,4,0,42,51,33,10,5,5,3,107,315,106,28,11,17,6,483,7,10,0,0,0,0,17,7257,9564,3779,3357,1603,849,26409
11203,3,0,26,8530,12155,4154,3811,1705,767,31122,4352,8505,3355,3318,1628,735,21893,1679,1692,480,267,90,39,4247,873,790,287,148,45,26,2169,2552,2482,767,415,135,65,6416,1197,838,235,92,39,9,2410,498,463,111,45,10,3,1130,190,248,33,20,4,0,495,66,35,0,8,0,0,109,1951,1584,379,165,53,12,4144,658,363,34,17,3,7,1082,10,0,3,0,0,0,13,29,24,10,0,0,0,63,697,387,47,17,3,7,1158,17,15,9,3,3,0,47,9569,12973,4557,3918,1822,819,33658
11301,0,0,3,4046,5464,2367,2460,1391,681,16409,3324,5042,2161,2168,1284,631,14610,320,172,68,42,24,5,631,40,25,13,11,3,0,92,360,197,81,53,27,5,723,516,235,73,67,34,13,938,4,0,0,0,0,0,4,4,0,0,0,0,0,4,5,3,3,0,0,0,11,529,238,76,67,34,13,957,85,32,3,3,0,0,123,6,4,3,0,0,0,13,12,9,4,3,0,5,33,103,45,10,6,0,5,169,0,4,4,4,0,0,12,4316,5526,2332,2298,1345,654,16471
11302,0,0,3,1566,2010,749,717,349,150,5541,1293,1934,688,693,316,159,5083,34,8,5,0,0,0,47,18,6,3,0,0,0,27,52,14,8,0,0,0,74,167,43,8,3,0,0,221,3,3,0,0,0,0,6,22,15,7,0,0,0,44,0,0,0,0,0,0,0,192,61,15,3,0,0,271,24,6,0,0,0,0,30,3,0,3,0,0,0,6,9,8,0,4,0,0,21,36,14,3,4,0,0,57,17,3,0,0,0,0,20,1590,2026,714,700,316,159,5505
11303,0,0,6,8117,10981,4673,4403,2363,1082,31619,6398,10626,4379,4184,2247,1078,28912,489,286,73,24,12,0,884,78,64,17,9,4,0,172,567,350,90,33,16,0,1056,1509,736,142,59,16,3,2465,56,28,3,3,0,0,90,25,9,0,0,0,0,34,13,12,3,0,0,3,31,1603,785,148,62,16,6,2620,61,22,3,0,0,0,86,3,6,0,4,0,0,13,45,47,21,12,7,3,135,109,75,24,16,7,3,234,26,15,6,0,0,0,47,8703,11851,4647,4295,2286,1087,32869
11401,0,0,10,8797,13633,4470,4348,1877,828,33953,7578,13048,4446,4080,1810,831,31793,773,555,103,51,21,14,1517,144,134,25,16,7,3,329,917,689,128,67,28,17,1846,965,372,66,25,3,4,1435,14,0,0,3,3,0,20,4,0,0,0,0,0,4,33,13,6,0,5,0,57,1016,385,72,28,11,4,1516,386,186,11,3,3,3,592,0,0,0,0,3,3,6,14,23,7,4,4,0,52,400,209,18,7,10,6,650,34,18,0,9,0,0,61,9945,14349,4664,4191,1859,858,35866
11402,0,0,3,3791,5900,2126,2186,1115,444,15562,3447,5931,2021,2150,1047,490,15086,525,296,83,70,35,10,1019,74,72,24,4,0,5,179,599,368,107,74,35,15,1198,187,62,6,5,0,0,260,0,0,0,0,0,0,0,4,6,0,0,0,0,10,20,4,3,0,0,0,27,211,72,9,5,0,0,297,45,11,0,6,0,0,62,0,3,3,0,0,0,6,20,14,5,0,0,0,39,65,28,8,6,0,0,107,8,6,0,4,0,0,18,4330,6405,2145,2239,1082,505,16706
11501,0,0,3,4703,10791,7395,10340,4335,1694,39258,2724,8939,6762,9958,4295,1771,34449,600,531,142,106,24,4,1407,846,1326,853,671,178,68,3942,1446,1857,995,777,202,72,5349,372,148,44,28,6,0,598,207,243,127,54,9,3,643,232,339,121,49,6,4,751,11,16,5,3,0,0,35,822,746,297,134,21,7,2027,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,0,7,14,9,3,4,3,0,33,5010,11551,8057,10876,4521,1850,41865
11502,0,0,0,1128,2314,1304,1579,906,491,7722,893,2230,1238,1595,880,522,7358,78,50,15,16,4,5,168,43,35,27,27,4,0,136,121,85,42,43,8,5,304,111,33,5,5,0,0,154,26,4,0,0,0,0,30,0,0,0,0,0,0,0,12,22,4,4,4,3,49,149,59,9,9,4,3,233,74,25,14,0,3,3,119,3,3,0,0,0,0,6,4,6,0,0,0,0,10,81,34,14,0,3,3,135,3,3,0,3,0,0,9,1247,2411,1303,1650,895,533,8039
11503,0,0,7,1118,2351,1228,1513,833,365,7408,1061,2397,1235,1445,803,430,7371,10,10,4,0,0,0,24,3,0,4,0,0,0,7,13,10,8,0,0,0,31,21,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,21,38,0,7,0,0,0,45,48,27,0,7,0,0,82,7,0,0,0,0,0,7,0,0,0,0,0,3,3,55,27,0,7,0,3,92,0,8,0,0,0,0,8,1167,2442,1250,1452,803,433,7547
11504,0,0,0,787,1939,1444,2018,963,453,7604,712,1872,1353,2119,1091,475,7622,86,20,8,7,3,3,127,15,36,23,30,8,0,112,101,56,31,37,11,3,239,0,0,0,0,3,0,3,0,0,0,0,0,0,0,31,43,7,0,0,0,81,4,0,0,0,0,0,4,35,43,7,0,3,0,88,42,24,3,3,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,3,3,0,3,75,0,3,0,0,0,0,3,890,1998,1394,2159,1105,481,8027
11601,3,0,10,7554,11379,7531,7619,3342,1927,39352,5518,9477,6598,6928,3225,2071,33817,516,446,266,242,85,50,1605,648,732,685,543,221,149,2978,1164,1178,951,785,306,199,4583,548,144,61,40,12,9,814,155,186,149,84,31,14,619,281,435,307,191,38,22,1274,55,39,8,3,5,0,110,1039,804,525,318,86,45,2817,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,16,14,9,3,3,62,20,16,14,9,3,3,65,20,15,10,10,5,0,60,7761,11490,8098,8050,3625,2318,41342
11602,0,0,9,2294,4824,3620,4461,2046,966,18211,2005,4588,3773,5253,2301,1260,19180,189,212,135,117,53,13,719,245,531,538,455,190,93,2052,434,743,673,572,243,106,2771,26,5,0,0,0,3,34,38,59,15,9,0,0,121,16,26,14,10,3,0,69,6,0,3,0,3,3,15,86,90,32,19,6,6,239,176,60,20,13,0,0,269,5,3,0,0,0,0,8,8,16,7,0,3,0,34,189,79,27,13,3,0,311,3,0,3,0,0,0,6,2717,5500,4508,5857,2553,1372,22507
11603,0,0,6,4511,7108,5565,5889,3311,2432,28816,3287,6083,4846,5264,3078,2575,25133,439,443,276,270,136,115,1679,245,390,395,382,250,236,1898,684,833,671,652,386,351,3577,371,69,12,12,4,3,471,301,251,137,86,29,20,824,123,178,137,85,34,13,570,8,10,3,0,0,0,21,803,508,289,183,67,36,1886,0,3,0,0,0,0,3,0,3,0,0,0,0,3,4,3,0,3,3,3,16,4,9,0,3,3,3,22,0,0,0,0,0,0,0,4778,7433,5806,6102,3534,2965,30618
11701,0,0,6,3351,3883,2492,2187,860,373,13146,912,1514,1029,1256,572,294,5577,252,343,213,205,65,27,1105,179,236,224,206,87,29,961,431,579,437,411,152,56,2066,442,248,118,86,22,11,927,930,1023,704,498,140,43,3338,715,793,328,193,53,18,2100,0,0,0,5,0,0,5,2087,2064,1150,782,215,72,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,15,10,3,10,74,14,22,15,10,3,10,74,20,5,8,0,0,0,33,3464,4184,2639,2459,942,432,14120
11702,3,5,17,5436,6486,2995,2120,772,506,18315,1225,2269,1486,1345,494,344,7163,754,1281,634,426,125,52,3272,410,691,372,324,88,29,1914,1164,1972,1006,750,213,81,5186,1301,963,305,118,41,8,2736,1168,1073,306,164,43,18,2772,493,504,134,53,21,4,1209,36,27,8,3,0,0,74,2998,2567,753,338,105,30,6791,3,0,0,0,0,0,3,3,3,0,0,0,0,6,65,86,44,27,18,5,245,71,89,44,27,18,5,254,10,12,7,0,0,0,29,5468,6909,3296,2460,830,460,19423
11703,5,0,98,25042,23868,7042,3939,1121,484,61496,868,1188,638,491,182,76,3443,1488,2060,833,497,107,29,5014,2889,4539,2330,1549,450,187,11944,4377,6599,3163,2046,557,216,16958,1808,1310,364,135,30,7,3654,3791,3068,705,246,45,27,7882,18462,16781,4262,2261,506,201,42473,62,31,10,3,0,0,106,24123,21190,5341,2645,581,235,54115,3,6,0,0,0,0,9,0,0,0,0,0,0,0,83,108,46,39,4,8,288,86,114,46,39,4,8,297,321,145,42,18,5,3,534,29775,29236,9230,5239,1329,538,75347
11801,0,0,57,14791,16319,5865,4998,1827,548,44348,1484,2734,1658,2387,1277,433,9973,743,1048,568,536,168,33,3096,1522,2491,1386,1216,377,72,7064,2265,3539,1954,1752,545,105,10160,1753,1981,727,346,93,13,4913,3755,4245,1200,463,82,19,9764,5603,4773,1243,521,100,29,12269,8,14,3,3,3,0,31,11119,11013,3173,1333,278,61,26977,0,3,3,0,3,0,9,3,0,0,0,0,0,3,71,72,25,30,7,3,208,74,75,28,30,10,3,220,34,39,17,12,9,3,114,14976,17400,6830,5514,2119,605,47444
11802,3,0,56,12688,15762,7271,6068,2206,856,44851,2247,3970,2580,3505,1581,668,14551,854,1074,707,808,215,50,3708,656,1070,812,796,278,89,3701,1510,2144,1519,1604,493,139,7409,1806,1736,759,396,90,20,4807,3989,4160,1623,769,173,34,10748,3336,3926,1527,719,173,38,9719,27,22,11,3,3,4,70,9158,9844,3920,1887,439,96,25344,3,0,0,0,0,0,3,0,0,0,0,0,0,0,53,65,38,25,7,7,195,56,65,38,25,7,7,198,24,21,7,9,0,0,61,12995,16044,8064,7030,2520,910,47563
11901,0,0,43,9945,13095,8322,8695,4644,3201,47902,5473,8979,5848,6693,3966,3033,33992,996,807,475,480,240,153,3151,980,1253,1008,1098,599,389,5327,1976,2060,1483,1578,839,542,8478,1309,586,333,297,84,61,2670,845,888,615,479,186,71,3084,413,520,374,274,115,40,1736,66,23,16,25,5,6,141,2633,2017,1338,1075,390,178,7631,34,3,0,0,3,0,40,4,3,5,0,0,0,12,45,38,19,20,11,7,140,83,44,24,20,14,7,192,10,8,7,3,0,3,31,10175,13108,8700,9369,5209,3763,50324
11902,0,0,8,8182,10701,7286,6751,3349,2387,38656,3274,5755,4028,4499,2551,1975,22082,387,390,256,234,89,89,1445,469,727,636,567,279,163,2841,856,1117,892,801,368,252,4286,2397,2642,1933,1389,541,239,9141,886,1007,764,535,209,77,3478,271,314,212,190,60,34,1081,11,11,3,0,0,0,25,3565,3974,2912,2114,810,350,13725,4,0,4,0,0,3,11,0,0,0,0,0,0,0,47,53,34,32,12,10,188,51,53,38,32,12,13,199,40,44,36,24,15,10,169,7786,10943,7906,7470,3756,2600,40461
11903,3,4,22,9134,11537,6975,7058,2976,1417,39097,3563,6525,4427,5437,2514,1327,23793,1044,674,298,237,81,40,2374,465,641,533,448,175,87,2349,1509,1315,831,685,256,127,4723,1092,785,446,263,77,24,2687,1671,1690,1061,635,201,81,5339,1021,1317,875,527,139,53,3932,12,12,15,3,0,0,42,3796,3804,2397,1428,417,158,12000,0,0,3,0,0,0,3,0,0,0,0,0,0,0,52,64,24,18,4,8,170,52,64,27,18,4,8,173,12,3,3,0,5,0,23,8932,11711,7685,7568,3196,1620,40712
11904,3,0,27,10327,13019,7275,6301,2758,1582,41262,3449,6174,4006,4392,2154,1400,21575,1036,1016,533,410,141,72,3208,283,491,341,379,144,73,1711,1319,1507,874,789,285,145,4919,915,808,413,305,97,43,2581,2568,2474,1516,854,254,85,7751,1639,2247,1214,672,204,79,6055,36,28,9,7,6,0,86,5158,5557,3152,1838,561,207,16473,56,14,4,0,0,0,74,0,3,0,0,0,0,3,65,86,34,37,16,10,248,121,103,38,37,16,10,325,15,20,12,12,3,0,62,10062,13361,8082,7068,3019,1762,43354
12001,0,0,9,5847,8504,4094,3762,1330,488,24025,1963,3525,2412,2990,1250,463,12603,253,377,209,175,41,15,1070,525,814,488,367,86,17,2297,778,1191,697,542,127,32,3367,919,787,277,157,29,7,2176,1054,1406,520,279,54,13,3326,1586,2480,1074,527,119,19,5805,12,16,3,6,0,0,37,3571,4689,1874,969,202,39,11344,3,0,0,0,0,0,3,0,0,0,0,0,0,0,40,49,29,14,3,0,135,43,49,29,14,3,0,138,18,29,7,0,0,0,54,6373,9483,5019,4515,1582,534,27506
12002,0,0,3,6300,7686,3209,2227,572,161,20155,1460,2552,1541,1426,423,126,7528,928,1320,649,463,107,14,3481,922,1700,850,618,148,42,4280,1850,3020,1499,1081,255,56,7761,819,485,172,61,14,6,1557,886,616,121,32,5,3,1663,1161,1022,225,73,14,3,2498,22,10,0,0,0,0,32,2888,2133,518,166,33,12,5750,0,3,0,0,0,0,3,3,3,0,0,0,0,6,83,96,40,22,6,4,251,86,102,40,22,6,4,260,6,13,0,0,0,0,19,6290,7820,3598,2695,717,198,21318
12003,0,0,10,11669,14206,8281,7378,3027,1485,46046,3363,5993,4078,4859,2260,1242,21795,735,893,506,491,138,37,2800,562,616,406,402,124,55,2165,1297,1509,912,893,262,92,4965,2784,2487,1154,654,190,71,7340,2641,2870,1637,957,223,71,8399,1232,1817,1216,742,219,66,5292,70,38,14,18,4,5,149,6727,7212,4021,2371,636,213,21180,3,0,0,0,0,0,3,0,0,0,0,0,0,0,90,100,51,37,25,12,315,93,100,51,37,25,12,318,30,24,14,9,0,3,80,11510,14838,9076,8169,3183,1562,48338
12101,0,0,27,9035,12060,5790,5639,2189,652,35365,2511,5032,3291,4658,2123,607,18222,324,375,204,171,44,7,1125,333,524,291,283,59,17,1507,657,899,495,454,103,24,2632,988,923,320,189,29,9,2458,1814,1872,784,398,74,24,4966,2955,3467,1452,727,156,41,8798,20,10,6,3,4,0,43,5777,6272,2562,1317,263,74,16265,3,0,3,0,0,0,6,0,0,0,0,0,0,0,27,26,13,10,7,3,86,30,26,16,10,7,3,92,16,10,7,5,7,0,45,8991,12239,6371,6444,2503,708,37256
12102,0,0,0,5180,8018,4655,5030,1994,693,25570,2504,5519,3545,4458,1925,661,18612,256,161,52,35,19,5,528,291,390,240,238,66,25,1250,547,551,292,273,85,30,1778,457,209,87,48,17,3,821,799,798,365,219,36,18,2235,889,1075,708,401,53,22,3148,50,24,7,7,4,5,97,2195,2106,1167,675,110,48,6301,10,4,0,0,0,0,14,0,0,0,0,0,0,0,16,12,10,5,0,0,43,26,16,10,5,0,0,57,11,5,4,3,3,0,26,5283,8197,5018,5414,2123,739,26774
12103,0,0,19,5398,9813,5362,7780,3632,1161,33146,3147,7974,4973,7548,3601,1213,28456,199,178,33,35,4,0,449,298,443,152,148,32,8,1081,497,621,185,183,36,8,1530,767,590,148,82,11,5,1603,648,504,190,105,19,11,1477,720,1076,501,331,59,7,2694,18,10,8,3,0,0,39,2153,2180,847,521,89,23,5813,3,3,0,0,0,0,6,0,0,0,0,0,0,0,6,10,3,0,0,0,19,9,13,3,0,0,0,25,20,7,9,9,3,0,48,5826,10795,6017,8261,3729,1244,35872
12104,0,0,16,13800,13961,4355,3107,1024,261,36508,1295,2437,1422,1853,876,226,8109,515,686,332,308,52,11,1904,885,1488,630,445,124,22,3594,1400,2174,962,753,176,33,5498,1863,1833,554,243,41,6,4540,3640,3356,850,303,47,4,8200,5519,4747,1140,401,61,19,11887,9,12,3,0,0,0,24,11031,9948,2547,947,149,29,24651,10,14,0,0,0,0,24,0,0,0,0,0,0,0,52,25,12,3,0,0,92,62,39,12,3,0,0,116,42,39,8,6,3,0,98,13830,14637,4951,3562,1204,288,38472
12201,0,0,14,3815,5180,2044,2031,779,181,14030,787,1672,1016,1702,779,160,6116,177,273,148,145,38,5,786,217,388,183,161,39,13,1001,394,661,331,306,77,18,1787,624,833,306,161,33,4,1961,816,950,317,123,20,0,2226,1168,1292,339,126,26,3,2954,5,9,0,4,0,0,18,2613,3084,962,414,79,7,7159,3,0,0,0,0,0,3,0,0,0,0,0,0,0,23,10,3,5,3,4,48,26,10,3,5,3,4,51,11,9,0,0,0,0,20,3831,5436,2312,2427,938,189,15133
12202,0,0,11,3770,6262,3026,3629,1460,512,18659,1990,4699,2498,3419,1503,522,14631,259,198,68,64,35,14,638,360,535,250,267,96,20,1528,619,733,318,331,131,34,2166,612,475,126,66,8,0,1287,426,527,172,63,10,8,1206,92,78,26,13,6,0,215,64,30,11,8,3,0,116,1194,1110,335,150,27,8,2824,20,9,0,0,0,0,29,4,0,0,0,0,0,4,42,44,13,8,3,0,110,66,53,13,8,3,0,143,6,3,0,0,3,0,12,3875,6598,3164,3908,1667,564,19776
12203,0,0,6,11245,16082,7814,8427,3522,1345,48435,3759,8564,5430,8072,3505,1348,30678,456,276,87,89,27,8,943,629,705,350,359,96,32,2171,1085,981,437,448,123,40,3114,2047,1251,425,197,53,22,3995,3252,3644,1304,591,91,20,8902,1295,1561,458,210,42,16,3582,75,58,22,24,10,0,189,6669,6514,2209,1022,196,58,16668,30,11,0,3,3,0,47,0,0,0,0,0,0,0,22,38,15,12,3,0,90,52,49,15,15,6,0,137,9,5,4,9,12,0,39,11574,16113,8095,9566,3842,1446,50636
12301,0,0,3,1995,4048,2667,3404,1514,588,14216,1689,4399,2803,3902,1655,785,15233,306,181,49,56,20,9,621,97,125,56,70,16,10,374,403,306,105,126,36,19,995,155,54,7,3,0,3,222,13,10,0,0,0,0,23,0,0,0,0,0,0,0,9,5,0,3,0,0,17,177,69,7,6,0,3,262,31,8,0,0,0,0,39,0,0,0,0,0,0,0,3,0,3,3,3,0,12,34,8,3,3,3,0,51,5,8,4,4,3,0,24,2308,4790,2922,4041,1697,807,16565
12302,0,5,18,8139,12806,8957,9129,4457,2613,46101,5520,10662,7557,7963,3860,2718,38280,1333,1178,587,375,157,69,3699,1022,995,670,468,226,209,3590,2355,2173,1257,843,383,278,7289,603,259,81,52,7,6,1008,201,180,39,14,3,0,437,118,124,31,10,3,0,286,34,17,3,0,0,0,54,956,580,154,76,13,6,1785,32,7,3,0,0,0,42,0,0,3,0,0,0,3,33,37,23,30,4,12,139,65,44,29,30,4,12,184,6,3,3,3,4,0,19,8902,13462,9000,8915,4264,3014,47557
12303,0,0,3,1787,3444,1886,2302,1202,584,11205,1594,3470,1920,2268,1202,651,11105,189,162,16,10,9,6,392,5,6,0,3,0,0,14,194,168,16,13,9,6,406,107,40,16,5,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,4,3,0,0,44,126,58,20,8,3,0,215,52,11,8,3,0,0,74,6,3,3,0,4,0,16,5,8,3,8,0,0,24,63,22,14,11,4,0,114,0,0,0,0,0,0,0,1977,3718,1970,2300,1218,657,11840
12401,0,0,0,6819,9200,4200,4271,1894,774,27158,5976,8957,4190,4179,1791,803,25896,514,316,69,36,12,3,950,252,142,43,20,7,4,468,766,458,112,56,19,7,1418,287,94,25,9,0,0,415,54,16,3,3,0,0,76,5,0,0,0,0,0,5,48,22,4,3,0,3,80,394,132,32,15,0,3,576,8,4,0,3,0,0,15,0,0,0,0,0,0,0,13,9,6,0,3,0,31,21,13,6,3,3,0,46,6,8,3,0,3,0,20,7163,9568,4343,4253,1816,813,27956
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
12403,0,0,12,7855,12150,7288,7722,3673,1698,40386,4882,10218,6297,7208,3425,1800,33830,820,613,292,197,63,39,2024,842,873,503,307,130,60,2715,1662,1486,795,504,193,99,4739,658,339,153,94,40,20,1304,791,492,154,63,18,5,1523,212,147,68,26,7,0,460,59,61,34,22,9,7,192,1720,1039,409,205,74,32,3479,92,43,8,3,3,0,149,0,0,3,3,0,0,6,20,8,10,3,3,3,47,112,51,21,9,6,3,202,54,17,3,3,0,0,77,8430,12811,7525,7929,3698,1934,42327
12404,0,0,0,2590,3539,1920,2035,1033,523,11640,1606,2778,1803,1788,921,555,9451,550,383,155,86,34,15,1223,209,198,94,49,10,6,566,759,581,249,135,44,21,1789,341,167,55,22,11,0,596,39,24,9,0,3,0,75,24,8,0,3,0,0,35,14,3,0,3,0,0,20,418,202,64,28,14,0,726,9,4,0,0,0,0,13,0,0,0,0,0,0,0,42,15,10,4,0,0,71,51,19,10,4,0,0,84,3,3,0,3,0,0,9,2837,3583,2126,1958,979,576,12059
12405,3,0,14,2690,4485,3115,3390,1694,874,16248,2140,4050,2876,3009,1519,904,14498,285,200,88,54,25,18,670,245,282,195,163,57,42,984,530,482,283,217,82,60,1654,176,141,47,49,22,20,455,123,75,27,9,6,0,240,4,5,0,3,0,0,12,30,7,6,3,3,0,49,333,228,80,64,31,20,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,18,3,6,9,0,0,0,18,0,0,0,0,0,0,0,3006,4766,3248,3290,1632,984,16926
12501,9,4,124,3549,4990,3693,3639,1940,1584,19395,1527,2418,2091,2452,1387,1315,11190,201,269,226,213,94,64,1067,225,373,368,373,163,112,1614,426,642,594,586,257,176,2681,552,673,491,428,179,95,2418,536,825,561,423,170,79,2594,721,1142,653,475,181,126,3298,7,6,10,0,0,0,23,1816,2646,1715,1326,530,300,8333,0,0,0,0,0,0,0,3,0,0,0,0,0,3,17,15,7,5,4,5,53,20,15,7,5,4,5,56,7,6,6,0,0,5,24,3796,5727,4413,4369,2178,1801,22284
12502,3,0,3,3857,5557,3500,3815,1544,710,18983,2004,4099,2628,3180,1399,678,13988,405,333,180,154,71,18,1161,323,614,546,578,167,71,2299,728,947,726,732,238,89,3460,558,223,140,117,22,15,1075,436,314,134,93,18,9,1004,177,140,78,44,6,7,452,11,3,0,4,0,0,18,1182,680,352,258,46,31,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,6,7,0,0,52,26,13,6,7,0,0,52,12,14,12,12,4,4,58,3952,5753,3724,4189,1687,802,20107
12503,3,6,51,8669,10852,6797,6676,3784,3088,39866,4794,7674,5186,5651,3415,3139,29859,794,626,344,321,161,140,2386,496,637,541,566,292,242,2774,1290,1263,885,887,453,382,5160,1532,1025,570,342,149,71,3689,893,1008,597,394,152,88,3132,189,194,112,73,22,11,601,59,32,20,13,11,6,141,2673,2259,1299,822,334,176,7563,3,0,0,0,0,0,3,9,0,3,3,0,0,15,28,30,21,20,11,17,127,40,30,24,23,11,17,145,36,24,14,7,3,0,84,8833,11250,7408,7390,4216,3714,42811
