region_id,C11_15_19_NonInd_F,C11_15_19_NonInd_P,C11_15_19_Ind_st_ns_M,C11_15_19_Ind_st_ns_F,C11_15_19_Ind_st_ns_P,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Indigen_M,C11_20_24_Indigen_F,C11_20_24_Indigen_P,C11_20_24_NonInd_M,C11_20_24_NonInd_F,C11_20_24_NonInd_P,C11_20_24_Ind_st_ns_M,C11_20_24_Ind_st_ns_F,C11_20_24_Ind_st_ns_P,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Indigen_M,C11_25_29_Indigen_F,C11_25_29_Indigen_P,C11_25_29_NonInd_M,C11_25_29_NonInd_F,C11_25_29_NonInd_P,C11_25_29_Ind_st_ns_M,C11_25_29_Ind_st_ns_F,C11_25_29_Ind_st_ns_P,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Indigen_M,C11_30_34_Indigen_F,C11_30_34_Indigen_P,C11_30_34_NonInd_M,C11_30_34_NonInd_F,C11_30_34_NonInd_P,C11_30_34_Ind_st_ns_M,C11_30_34_Ind_st_ns_F,C11_30_34_Ind_st_ns_P,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Indigen_M,C11_35_39_Indigen_F,C11_35_39_Indigen_P,C11_35_39_NonInd_M,C11_35_39_NonInd_F,C11_35_39_NonInd_P,C11_35_39_Ind_st_ns_M,C11_35_39_Ind_st_ns_F,C11_35_39_Ind_st_ns_P,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Indigen_M,C11_40_44_Indigen_F,C11_40_44_Indigen_P,C11_40_44_NonInd_M,C11_40_44_NonInd_F,C11_40_44_NonInd_P,C11_40_44_Ind_st_ns_M,C11_40_44_Ind_st_ns_F,C11_40_44_Ind_st_ns_P,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Indigen_M,C11_45_49_Indigen_F,C11_45_49_Indigen_P,C11_45_49_NonInd_M,C11_45_49_NonInd_F,C11_45_49_NonInd_P,C11_45_49_Ind_st_ns_M,C11_45_49_Ind_st_ns_F,C11_45_49_Ind_st_ns_P,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Indigen_M,C11_50_54_Indigen_F,C11_50_54_Indigen_P,C11_50_54_NonInd_M,C11_50_54_NonInd_F,C11_50_54_NonInd_P,C11_50_54_Ind_st_ns_M,C11_50_54_Ind_st_ns_F,C11_50_54_Ind_st_ns_P,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Indigen_M,C11_55_59_Indigen_F,C11_55_59_Indigen_P,C11_55_59_NonInd_M,C11_55_59_NonInd_F,C11_55_59_NonInd_P,C11_55_59_Ind_st_ns_M,C11_55_59_Ind_st_ns_F,C11_55_59_Ind_st_ns_P,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Indigen_M,C11_60_64_Indigen_F,C11_60_64_Indigen_P,C11_60_64_NonInd_M,C11_60_64_NonInd_F,C11_60_64_NonInd_P,C11_60_64_Ind_st_ns_M,C11_60_64_Ind_st_ns_F,C11_60_64_Ind_st_ns_P,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_over_Indigen_M,C11_65_over_Indigen_F,C11_65_over_Indigen_P,C11_65over_NonInd_M,C11_65over_NonInd_F,C11_65over_NonInd_P,C11_65over_Indig_st_ns_M,C11_65over_Indig_st_ns_F,C11_65over_Indig_st_ns_P,C11_65_over_T_M,C11_65_over_T_F,C11_65_over_T_P,C11_Tot_Indig_M,C11_Tot_Indig_F,C11_Tot_Indig_P,C11_Tot_NonInd_M,C11_Tot_NonInd_F,C11_Tot_NonInd_P,C11_Tot_Indig_st_ns_M,C11_Tot_Indig_st_ns_F,C11_Tot_Indig_st_ns_P,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
10901,2017,3970,88,70,158,2122,2157,4279,53,57,110,1688,1888,3576,94,78,172,1835,2023,3858,39,42,81,1625,1700,3325,78,58,136,1742,1800,3542,31,50,81,1526,1570,3096,80,50,130,1637,1670,3307,26,29,55,1611,1726,3337,77,63,140,1714,1818,3532,29,46,75,1736,1834,3570,84,68,152,1849,1948,3797,28,27,55,1728,1892,3620,75,64,139,1831,1983,3814,23,25,48,1856,1994,3850,98,68,166,1977,2087,4064,21,19,40,1683,1759,3442,88,66,154,1792,1844,3636,13,16,29,1601,1588,3189,72,63,135,1686,1667,3353,17,27,44,3559,4511,8070,225,281,506,3801,4819,8620,644,668,1312,25801,27501,53302,1343,1169,2512,27788,29338,57126
10902,282,611,30,21,51,415,363,778,39,31,70,252,234,486,23,16,39,314,281,595,29,39,68,282,261,543,20,17,37,331,317,648,22,22,44,290,256,546,17,14,31,329,292,621,29,30,59,370,342,712,16,12,28,415,384,799,27,39,66,382,356,738,23,5,28,432,400,832,33,50,83,444,400,844,20,31,51,497,481,978,33,32,65,486,449,935,39,13,52,558,494,1052,22,17,39,425,429,854,28,13,41,475,459,934,9,16,25,480,395,875,28,14,42,517,425,942,30,21,51,1131,1061,2192,91,63,154,1252,1145,2397,503,536,1039,5920,5420,11340,419,281,700,6842,6237,13079
10903,1024,2242,69,44,113,1354,1117,2471,25,33,58,746,664,1410,47,20,67,818,717,1535,29,30,59,695,755,1450,36,27,63,760,812,1572,10,20,30,802,872,1674,35,24,59,847,916,1763,25,36,61,1008,1013,2021,47,35,82,1080,1084,2164,14,34,48,1094,1207,2301,54,48,102,1162,1289,2451,29,32,61,1181,1253,2434,49,47,96,1259,1332,2591,34,20,54,1404,1378,2782,65,52,117,1503,1450,2953,18,22,40,1423,1357,2780,74,53,127,1515,1432,2947,20,21,41,1512,1414,2926,71,50,121,1603,1485,3088,34,25,59,4181,4399,8580,225,227,452,4440,4651,9091,480,486,966,18600,18676,37276,926,788,1714,20006,19950,39956
11001,1556,2934,75,73,148,1576,1784,3360,93,110,203,1368,1442,2810,82,106,188,1543,1658,3201,48,74,122,841,801,1642,62,47,109,951,922,1873,51,61,112,750,793,1543,58,48,106,859,902,1761,57,62,119,784,946,1730,57,53,110,898,1061,1959,57,71,128,930,1029,1959,66,57,123,1053,1157,2210,58,68,126,1100,1146,2246,37,48,85,1195,1262,2457,47,46,93,1094,1161,2255,66,49,115,1207,1256,2463,40,53,93,1091,1039,2130,46,39,85,1177,1131,2308,37,32,69,975,971,1946,52,31,83,1064,1034,2098,38,53,91,2247,2757,5004,97,153,250,2382,2963,5345,1062,1200,2262,15496,16443,31939,890,919,1809,17448,18562,36010
11002,933,1858,49,28,77,1125,1077,2202,86,73,159,689,639,1328,36,16,52,811,728,1539,80,59,139,745,723,1468,21,26,47,846,808,1654,52,68,120,741,834,1575,35,18,53,828,920,1748,71,73,144,889,986,1875,41,37,78,1001,1096,2097,66,83,149,1019,1048,2067,44,28,72,1129,1159,2288,79,55,134,1088,1106,2194,44,30,74,1211,1191,2402,54,65,119,1273,1302,2575,70,50,120,1397,1417,2814,44,40,84,1182,1145,2327,57,38,95,1283,1223,2506,38,36,74,1338,1284,2622,55,48,103,1431,1368,2799,53,44,97,3393,3806,7199,144,159,303,3590,4009,7599,1245,1183,2428,16476,16898,33374,764,602,1366,18485,18683,37168
11003,473,1001,45,54,99,800,722,1522,144,172,316,581,524,1105,53,45,98,778,741,1519,118,159,277,592,607,1199,55,43,98,765,809,1574,96,140,236,667,622,1289,55,46,101,818,808,1626,128,125,253,685,690,1375,68,49,117,881,864,1745,112,128,240,767,648,1415,75,53,128,954,829,1783,91,142,233,767,706,1473,70,41,111,928,889,1817,95,117,212,819,749,1568,59,43,102,973,909,1882,63,68,131,756,641,1397,61,39,100,880,748,1628,47,61,108,720,646,1366,61,39,100,828,746,1574,95,108,203,1586,1624,3210,128,129,257,1809,1861,3670,1968,2163,4131,10498,9796,20294,914,753,1667,13380,12712,26092
11004,1983,4141,128,127,255,2635,2503,5138,264,247,511,1715,1702,3417,104,82,186,2083,2031,4114,210,214,424,1718,1830,3548,91,79,170,2019,2123,4142,167,196,363,1690,1848,3538,104,93,197,1961,2137,4098,178,217,395,1950,2014,3964,106,97,203,2234,2328,4562,187,210,397,2054,2224,4278,123,117,240,2364,2551,4915,160,181,341,2226,2324,4550,104,95,199,2490,2600,5090,168,176,344,2278,2505,4783,131,112,243,2577,2793,5370,120,121,241,2296,2269,4565,125,97,222,2541,2487,5028,101,85,186,2151,2178,4329,106,85,191,2358,2348,4706,138,166,304,5591,6632,12223,314,372,686,6043,7170,13213,3404,3534,6938,32415,33511,65926,1802,1733,3535,37621,38778,76399
11101,3537,7312,132,105,237,4069,3808,7877,135,125,260,3006,3114,6120,106,93,199,3247,3332,6579,92,107,199,2857,2813,5670,66,70,136,3015,2990,6005,79,76,155,2797,3061,5858,70,69,139,2946,3206,6152,81,105,186,3272,3552,6824,100,74,174,3453,3731,7184,83,86,169,3685,3780,7465,102,108,210,3870,3974,7844,67,90,157,3570,3995,7565,103,108,211,3740,4193,7933,67,65,132,3814,4009,7823,134,116,250,4015,4190,8205,44,57,101,3484,3730,7214,98,90,188,3626,3877,7503,38,40,78,3300,3641,6941,112,107,219,3450,3788,7238,57,82,139,8725,10747,19472,347,517,864,9129,11346,20475,1472,1616,3088,52456,55591,108047,1723,1794,3517,55651,59001,114652
11102,2139,4421,103,59,162,2543,2362,4905,98,88,186,1932,1778,3710,66,41,107,2096,1907,4003,84,58,142,1604,1671,3275,64,41,105,1752,1770,3522,55,69,124,1543,1724,3267,49,40,89,1647,1833,3480,67,77,144,1914,2090,4004,57,58,115,2038,2225,4263,62,96,158,1983,2073,4056,59,45,104,2104,2214,4318,60,77,137,2104,2263,4367,50,66,116,2214,2406,4620,60,50,110,2229,2332,4561,66,58,124,2355,2440,4795,35,47,82,2084,2324,4408,62,58,120,2181,2429,4610,25,33,58,2127,2197,4324,54,55,109,2206,2285,4491,46,47,93,5621,6691,12312,162,201,363,5829,6939,12768,1225,1266,2491,31392,33005,64397,1014,912,1926,33631,35183,68814
11103,4232,8518,230,180,410,4751,4643,9394,226,216,442,6098,6231,12329,339,238,577,6663,6685,13348,150,192,342,5706,5571,11277,300,243,543,6156,6006,12162,122,111,233,5010,4849,9859,266,171,437,5398,5131,10529,130,128,258,4849,4980,9829,219,182,401,5198,5290,10488,128,137,265,4698,4899,9597,205,164,369,5031,5200,10231,120,112,232,4864,4877,9741,226,156,382,5210,5145,10355,91,108,199,4777,4878,9655,252,210,462,5120,5196,10316,79,90,169,4351,4385,8736,180,140,320,4610,4615,9225,59,51,110,3853,3969,7822,176,155,331,4088,4175,8263,74,113,187,9908,13056,22964,486,702,1188,10468,13871,24339,2121,2128,4249,70885,73576,144461,3457,3057,6514,76463,78761,155224
11201,1869,3903,104,95,199,2252,2059,4311,57,78,135,1418,1333,2751,106,53,159,1581,1464,3045,47,51,98,1367,1482,2849,73,54,127,1487,1587,3074,50,47,97,1590,1768,3358,107,71,178,1747,1886,3633,60,79,139,2029,2401,4430,108,99,207,2197,2579,4776,71,82,153,2183,2626,4809,108,92,200,2362,2800,5162,40,70,110,2463,2742,5205,98,102,200,2601,2914,5515,64,50,114,2709,3054,5763,150,127,277,2923,3231,6154,38,39,77,2768,2855,5623,120,124,244,2926,3018,5944,29,29,58,2584,2564,5148,128,101,229,2741,2694,5435,35,48,83,6122,7253,13375,283,338,621,6440,7639,14079,939,1028,1967,33514,35820,69334,1683,1551,3234,36136,38399,74535
11202,2068,4193,108,94,202,2437,2400,4837,126,139,265,1716,1687,3403,83,88,171,1925,1914,3839,98,107,205,1419,1498,2917,70,45,115,1587,1650,3237,103,126,229,1481,1674,3155,73,68,141,1657,1868,3525,85,121,206,1711,1910,3621,83,76,159,1879,2107,3986,101,120,221,1940,2105,4045,80,75,155,2121,2300,4421,84,89,173,2205,2394,4599,93,86,179,2382,2569,4951,80,100,180,2471,2518,4989,102,72,174,2653,2690,5343,74,74,148,2517,2447,4964,109,86,195,2700,2607,5307,45,45,90,2192,2100,4292,78,79,157,2315,2224,4539,58,62,120,4731,5732,10463,217,244,461,5006,6038,11044,1791,1892,3683,30590,31907,62497,1405,1298,2703,33786,35097,68883
11203,2186,4578,129,113,242,2703,2467,5170,105,82,187,1629,1641,3270,98,84,182,1832,1807,3639,75,95,170,1621,1746,3367,84,83,167,1780,1924,3704,78,80,158,1632,1967,3599,77,82,159,1787,2129,3916,71,100,171,2152,2398,4550,79,90,169,2302,2588,4890,82,85,167,2287,2715,5002,119,116,235,2488,2916,5404,76,89,165,2535,2894,5429,134,100,234,2745,3083,5828,64,66,130,2773,3164,5937,122,145,267,2959,3375,6334,57,55,112,2614,2888,5502,135,115,250,2806,3058,5864,35,47,82,2741,2895,5636,115,119,234,2891,3061,5952,81,78,159,8798,10329,19127,474,560,1034,9353,10967,20320,1490,1475,2965,38006,41535,79541,1916,1973,3889,41412,44983,86395
11301,1386,2826,91,100,191,1684,1632,3316,97,92,189,1121,1086,2207,79,94,173,1297,1272,2569,80,85,165,1169,1197,2366,108,90,198,1357,1372,2729,61,94,155,1162,1145,2307,91,71,162,1314,1310,2624,64,74,138,1277,1299,2576,99,76,175,1440,1449,2889,73,74,147,1355,1402,2757,86,71,157,1514,1547,3061,83,78,161,1462,1434,2896,93,71,164,1638,1583,3221,68,58,126,1513,1419,2932,95,87,182,1676,1564,3240,51,44,95,1321,1224,2545,72,62,134,1444,1330,2774,32,39,71,1185,1072,2257,72,60,132,1289,1171,2460,40,61,101,2999,3394,6393,211,237,448,3250,3692,6942,1313,1370,2683,20582,20256,40838,1424,1328,2752,23319,22954,46273
11302,374,765,17,20,37,436,419,855,12,22,34,345,251,596,15,9,24,372,282,654,14,25,39,313,322,635,17,15,32,344,362,706,18,12,30,372,333,705,20,16,36,410,361,771,21,21,42,415,405,820,15,18,33,451,444,895,18,19,37,425,436,861,19,16,35,462,471,933,14,14,28,539,422,961,18,14,32,571,450,1021,8,15,23,515,474,989,17,17,34,540,506,1046,6,12,18,464,454,918,26,16,42,496,482,978,4,11,15,469,414,883,22,10,32,495,435,930,15,19,34,1151,1243,2394,59,45,104,1225,1307,2532,257,309,566,6733,6329,13062,299,268,567,7289,6906,14195
11303,2951,6148,122,111,233,3555,3257,6812,190,145,335,3129,3139,6268,129,108,237,3448,3392,6840,147,130,277,2460,2519,4979,82,59,141,2689,2708,5397,128,88,216,2280,2333,4613,77,68,145,2485,2489,4974,115,120,235,2516,2555,5071,87,62,149,2718,2737,5455,115,102,217,2536,2668,5204,85,77,162,2736,2847,5583,88,100,188,2700,2706,5406,106,76,182,2894,2882,5776,65,73,138,2731,2851,5582,110,84,194,2906,3008,5914,67,55,122,2591,2564,5155,114,67,181,2772,2686,5458,50,42,92,2364,2337,4701,103,74,177,2517,2453,4970,51,81,132,5697,6930,12627,286,360,646,6034,7371,13405,1958,1834,3792,40578,41673,82251,1602,1480,3082,44138,44987,89125
11401,2434,5045,166,135,301,3021,2785,5806,179,143,322,1858,1676,3534,154,107,261,2191,1926,4117,134,126,260,1628,1673,3301,106,79,185,1868,1878,3746,114,116,230,1714,1853,3567,106,85,191,1934,2054,3988,113,129,242,2085,2245,4330,120,113,233,2318,2487,4805,101,128,229,2300,2579,4879,129,120,249,2530,2827,5357,95,126,221,2676,2814,5490,165,122,287,2936,3062,5998,105,106,211,2944,3153,6097,149,136,285,3198,3395,6593,80,74,154,2816,3045,5861,121,128,249,3017,3247,6264,62,63,125,3077,3304,6381,145,125,270,3284,3492,6776,89,108,197,9281,10206,19487,519,634,1153,9889,10948,20837,2114,2181,4295,40092,41692,81784,2350,2240,4590,44556,46113,90669
11402,1331,2674,50,36,86,1450,1415,2865,29,29,58,858,871,1729,38,34,72,925,934,1859,15,21,36,729,763,1492,27,24,51,771,808,1579,15,29,44,774,846,1620,24,36,60,813,911,1724,23,29,52,1078,1243,2321,47,39,86,1148,1311,2459,20,31,51,1298,1493,2791,53,37,90,1371,1561,2932,15,22,37,1378,1617,2995,54,51,105,1447,1690,3137,24,29,53,1399,1553,2952,53,41,94,1476,1623,3099,14,6,20,1264,1463,2727,57,38,95,1335,1507,2842,11,7,18,1454,1705,3159,68,68,136,1533,1780,3313,13,22,35,4069,4834,8903,187,253,440,4269,5109,9378,372,433,805,19625,21608,41233,815,828,1643,20812,22869,43681
11501,4837,9950,111,132,243,5238,4990,10228,13,24,37,4382,4280,8662,108,102,210,4503,4406,8909,16,17,33,3103,3131,6234,111,81,192,3230,3229,6459,13,10,23,3198,3639,6837,104,83,187,3315,3732,7047,9,13,22,4169,4807,8976,87,94,181,4265,4914,9179,15,11,26,4496,5315,9811,104,103,207,4615,5429,10044,5,16,21,4820,5344,10164,95,126,221,4920,5486,10406,8,14,22,4625,5112,9737,115,89,204,4748,5215,9963,6,8,14,4207,4441,8648,78,87,165,4291,4536,8827,3,14,17,3802,3918,7720,81,83,164,3886,4015,7901,13,6,19,7157,8571,15728,205,276,481,7375,8853,16228,189,208,397,62774,66154,128928,1512,1578,3090,64475,67940,132415
11502,921,1936,26,23,49,1053,949,2002,8,3,11,762,713,1475,25,20,45,795,736,1531,4,3,7,516,505,1021,14,8,22,534,516,1050,4,3,7,439,470,909,9,6,15,452,479,931,4,4,8,629,799,1428,12,13,25,645,816,1461,4,7,11,820,947,1767,26,33,59,850,987,1837,3,3,6,959,1022,1981,13,22,35,975,1047,2022,0,3,3,913,938,1851,22,31,53,935,972,1907,3,6,9,802,856,1658,19,29,48,824,891,1715,3,0,3,836,819,1655,22,31,53,861,850,1711,5,10,15,1779,1858,3637,66,86,152,1850,1954,3804,71,65,136,11924,12228,24152,308,359,667,12303,12652,24955
11503,825,1774,54,45,99,1032,894,1926,23,28,51,690,586,1276,43,19,62,756,633,1389,12,4,16,465,439,904,25,25,50,502,468,970,7,10,17,511,553,1064,23,16,39,541,579,1120,13,6,19,690,805,1495,43,51,94,746,862,1608,8,20,28,883,944,1827,49,65,114,940,1029,1969,10,12,22,912,913,1825,48,49,97,970,974,1944,16,14,30,908,900,1808,49,47,96,973,961,1934,8,5,13,714,728,1442,53,50,103,775,783,1558,9,4,13,664,644,1308,52,37,89,725,685,1410,5,9,14,1238,1189,2427,103,97,200,1346,1295,2641,223,187,410,11081,10763,21844,694,654,1348,11998,11604,23602
11504,828,1737,47,19,66,965,863,1828,5,8,13,756,710,1466,29,33,62,790,751,1541,9,8,17,593,614,1207,27,19,46,629,641,1270,6,4,10,719,876,1595,31,28,59,756,908,1664,6,4,10,1113,1269,2382,42,33,75,1161,1306,2467,12,16,28,1168,1192,2360,50,39,89,1230,1247,2477,5,7,12,951,910,1861,39,25,64,995,942,1937,7,0,7,851,810,1661,29,21,50,887,831,1718,0,10,10,678,679,1357,33,36,69,711,725,1436,3,4,7,651,624,1275,32,30,62,686,658,1344,8,4,12,1031,1036,2067,51,50,101,1090,1090,2180,126,108,234,12940,12761,25701,550,458,1008,13616,13327,26943
11601,3710,7523,193,169,362,4158,4031,8189,93,99,192,4083,3846,7929,170,161,331,4346,4106,8452,70,91,161,4498,4779,9277,178,166,344,4746,5036,9782,65,69,134,4660,4847,9507,177,165,342,4902,5081,9983,64,74,138,4428,4358,8786,174,128,302,4666,4560,9226,60,107,167,3940,4042,7982,141,113,254,4141,4262,8403,57,64,121,3918,3946,7864,142,147,289,4117,4157,8274,52,46,98,3719,3914,7633,157,150,307,3928,4110,8038,34,51,85,3396,3625,7021,146,111,257,3576,3787,7363,33,38,71,2959,3112,6071,125,99,224,3117,3249,6366,49,54,103,5961,7237,13198,295,405,700,6305,7696,14001,1183,1310,2493,57905,59218,117123,2514,2315,4829,61602,62843,124445
11602,2295,4716,94,91,185,2583,2438,5021,68,41,109,2231,2167,4398,77,58,135,2376,2266,4642,65,31,96,2576,2771,5347,88,61,149,2729,2863,5592,51,28,79,3235,3501,6736,71,79,150,3357,3608,6965,43,23,66,3492,3459,6951,76,80,156,3611,3562,7173,31,29,60,2835,2930,5765,66,60,126,2932,3019,5951,23,23,46,2510,2474,4984,73,60,133,2606,2557,5163,16,13,29,1983,2047,4030,56,62,118,2055,2122,4177,17,14,31,1702,1652,3354,56,65,121,1775,1731,3506,6,8,14,1327,1366,2693,33,38,71,1366,1412,2778,11,14,25,2032,2235,4267,83,84,167,2126,2333,4459,575,431,1006,35654,35573,71227,1072,997,2069,37301,37001,74302
11603,3747,7604,249,203,452,4406,4223,8629,166,206,372,3394,3367,6761,203,190,393,3763,3763,7526,136,164,300,3140,3549,6689,180,151,331,3456,3864,7320,104,142,246,3168,3422,6590,155,152,307,3427,3716,7143,102,150,252,3115,3596,6711,150,149,299,3367,3895,7262,100,127,227,3263,3416,6679,193,168,361,3556,3711,7267,93,109,202,3237,3337,6574,152,162,314,3482,3608,7090,62,91,153,2869,2903,5772,151,108,259,3082,3102,6184,54,70,124,2304,2456,4760,130,119,249,2488,2645,5133,53,62,115,2066,2187,4253,114,94,208,2233,2343,4576,67,67,134,3636,4528,8164,213,252,465,3916,4847,8763,2311,2351,4662,45986,47662,93648,2719,2519,5238,51016,52532,103548
11701,1031,2040,72,51,123,1096,1126,2222,29,22,51,1198,1170,2368,92,69,161,1319,1261,2580,19,23,42,1470,1485,2955,102,89,191,1591,1597,3188,12,14,26,1437,1548,2985,92,91,183,1541,1653,3194,20,20,40,1485,1524,3009,102,86,188,1607,1630,3237,17,26,43,1429,1413,2842,99,68,167,1545,1507,3052,20,21,41,1310,1251,2561,70,66,136,1400,1338,2738,17,19,36,1182,1083,2265,102,75,177,1301,1177,2478,11,14,25,988,1091,2079,73,74,147,1072,1179,2251,11,17,28,895,942,1837,74,59,133,980,1018,1998,16,20,36,2362,2922,5284,186,190,376,2564,3132,5696,291,328,619,18132,18539,36671,1250,1147,2397,19673,20014,39687
11702,855,1749,60,58,118,985,959,1944,32,46,78,1577,1808,3385,155,102,257,1764,1956,3720,37,31,68,2279,2425,4704,210,172,382,2526,2628,5154,19,25,44,2407,2593,5000,201,158,359,2627,2776,5403,27,29,56,2341,2384,4725,180,148,328,2548,2561,5109,26,34,60,2054,2009,4063,157,105,262,2237,2148,4385,26,39,65,1718,1609,3327,126,97,223,1870,1745,3615,23,23,46,1398,1381,2779,114,78,192,1535,1482,3017,15,30,45,1158,1229,2387,109,71,180,1282,1330,2612,10,13,23,1033,980,2013,87,66,153,1130,1059,2189,19,15,34,2485,2744,5229,185,144,329,2689,2903,5592,365,417,782,22794,23256,46050,1832,1407,3239,24991,25080,50071
11703,2814,5261,536,446,982,3061,3379,6440,114,127,241,8910,10122,19032,1869,1565,3434,10893,11814,22707,104,126,230,13722,13627,27349,2383,1886,4269,16209,15639,31848,107,104,211,12262,10655,22917,1982,1492,3474,14351,12251,26602,120,80,200,9094,7055,16149,1391,956,2347,10605,8091,18696,123,121,244,7055,4975,12030,1220,767,1987,8398,5863,14261,77,80,157,5741,4026,9767,994,671,1665,6812,4777,11589,94,68,162,4837,3762,8599,985,635,1620,5916,4465,10381,61,64,125,3961,3465,7426,789,574,1363,4811,4103,8914,39,45,84,3469,2869,6338,644,425,1069,4152,3339,7491,55,67,122,6129,6323,12452,1169,1038,2207,7353,7428,14781,1215,1251,2466,83088,75001,158089,14905,11255,26160,99208,87507,186715
11801,2280,4563,234,211,445,2539,2513,5052,24,10,34,2790,3473,6263,467,445,912,3281,3928,7209,19,26,45,4950,5852,10802,838,772,1610,5807,6650,12457,25,15,40,5628,5988,11616,817,664,1481,6470,6667,13137,18,19,37,4790,5019,9809,595,574,1169,5403,5612,11015,13,7,20,4019,4062,8081,468,420,888,4500,4489,8989,7,14,21,3357,3482,6839,369,375,744,3733,3871,7604,7,7,14,2994,3167,6161,348,302,650,3349,3476,6825,6,3,9,2546,2786,5332,260,265,525,2812,3054,5866,10,4,14,2727,2998,5725,291,272,563,3028,3274,6302,5,7,12,6395,8374,14769,760,904,1664,7160,9285,16445,190,174,364,50779,55629,106408,6434,6009,12443,57403,61812,119215
11802,3097,6342,266,225,491,3619,3398,7017,102,88,190,6108,5985,12093,588,480,1068,6798,6553,13351,88,57,145,5608,5782,11390,569,473,1042,6265,6312,12577,70,68,138,5186,5419,10605,426,394,820,5682,5881,11563,76,62,138,4824,4992,9816,383,333,716,5283,5387,10670,67,65,132,4123,4397,8520,288,274,562,4478,4736,9214,56,47,103,3855,3973,7828,277,250,527,4188,4270,8458,50,37,87,3269,3528,6797,235,224,459,3554,3789,7343,32,43,75,2897,3107,6004,237,192,429,3166,3342,6508,22,44,66,2658,2802,5460,172,192,364,2852,3038,5890,40,66,106,6747,8724,15471,580,712,1292,7367,9502,16869,970,910,1880,57601,60475,118076,4649,4325,8974,63220,65710,128930
11901,4997,10280,364,294,658,5727,5365,11092,51,52,103,5026,5076,10102,336,291,627,5413,5419,10832,25,42,67,4788,5298,10086,318,298,616,5131,5638,10769,29,32,61,4906,5259,10165,287,295,582,5222,5586,10808,38,43,81,4898,5359,10257,290,300,590,5226,5702,10928,34,49,83,4759,5070,9829,282,263,545,5075,5382,10457,29,40,69,4900,5126,10026,290,263,553,5219,5429,10648,34,42,76,4852,4925,9777,274,242,516,5160,5209,10369,20,33,53,4118,4181,8299,286,216,502,4424,4430,8854,25,29,54,3636,3718,7354,199,175,374,3860,3922,7782,32,47,79,9274,11161,20435,562,683,1245,9868,11891,21759,602,667,1269,72836,75654,148490,4737,4386,9123,78175,80707,158882
11902,3331,7050,220,210,430,3969,3564,7533,27,28,55,4050,3931,7981,332,244,576,4409,4203,8612,20,36,56,4728,4798,9526,392,325,717,5140,5159,10299,9,19,28,4741,4577,9318,320,285,605,5070,4881,9951,13,20,33,4332,4306,8638,278,250,528,4623,4576,9199,20,31,51,4151,4364,8515,246,226,472,4417,4621,9038,19,26,45,4009,3999,8008,252,219,471,4280,4244,8524,20,20,40,3595,3665,7260,233,217,450,3848,3902,7750,15,6,21,2964,3147,6111,172,163,335,3151,3316,6467,5,6,11,2650,2555,5205,184,150,334,2839,2711,5550,7,18,25,7162,8105,15267,428,471,899,7597,8594,16191,266,321,587,58524,58305,116829,4024,3591,7615,62814,62217,125031
11903,3239,6803,161,113,274,3768,3387,7155,24,34,58,4052,4024,8076,190,128,318,4266,4186,8452,24,31,55,4171,4381,8552,182,156,338,4377,4568,8945,23,14,37,3708,3941,7649,171,160,331,3902,4115,8017,20,19,39,3592,4013,7605,111,140,251,3723,4172,7895,10,25,35,3523,4104,7627,120,133,253,3653,4262,7915,18,23,41,3863,4183,8046,139,144,283,4020,4350,8370,19,17,36,3667,3955,7622,161,141,302,3847,4113,7960,15,10,25,3063,3406,6469,133,131,264,3211,3547,6758,9,15,24,2852,2932,5784,113,125,238,2974,3072,6046,20,17,37,7383,9508,16891,356,417,773,7759,9942,17701,337,368,705,53468,57088,110556,2292,2178,4470,56097,59634,115731
11904,2948,5965,191,177,368,3244,3154,6398,14,34,48,3869,3799,7668,300,226,526,4183,4059,8242,29,16,45,4967,5061,10028,429,298,727,5425,5375,10800,16,14,30,4891,4865,9756,331,297,628,5238,5176,10414,26,28,54,4505,4535,9040,287,270,557,4818,4833,9651,17,29,46,4071,4250,8321,238,214,452,4326,4493,8819,23,24,47,3876,3975,7851,221,197,418,4120,4196,8316,23,17,40,3393,3676,7069,206,196,402,3622,3889,7511,12,22,34,3021,3205,6226,198,166,364,3231,3393,6624,8,10,18,2934,3048,5982,175,162,337,3117,3220,6337,14,10,24,7777,9626,17403,460,509,969,8251,10145,18396,328,320,648,56554,58637,115191,3669,3365,7034,60551,62322,122873
