region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
10703,0,42,186,669,319,932,1109,1059,1528,754,139,20,6,56,204,6795,3,8,9,6,11,8,5,9,0,0,0,9,68,22,15,18,17,4,10,16,12,4,3,3,9,133,51,124,49,59,32,36,25,9,0,0,6,17,408,58,192,123,101,54,62,48,27,3,0,3,40,711,47,37,191,174,135,160,202,80,8,0,5,34,1073,32,24,65,143,86,171,220,105,14,3,3,18,884,19,11,38,78,63,141,194,126,19,5,4,13,711,18,4,20,46,53,121,227,135,20,3,3,19,669,8,3,3,27,38,89,171,139,16,6,5,10,515,23,3,10,25,48,106,253,221,50,7,15,14,775,13,0,3,16,13,48,109,132,32,7,0,4,377,18,3,3,3,13,18,59,113,54,9,3,3,299,16,0,8,4,0,17,28,57,39,10,11,6,196,13,8,27,44,32,77,133,119,36,3,9,19,520,18,27
10704,15,94,443,1661,698,2084,2552,1499,2400,1692,579,153,59,141,429,13947,31,16,30,35,38,71,73,93,62,27,11,37,524,75,71,49,55,25,40,62,41,8,3,4,21,454,164,355,124,150,52,74,51,29,10,3,11,50,1073,141,534,207,177,104,100,86,38,15,7,17,53,1479,62,108,318,361,192,278,242,126,33,16,11,58,1805,62,57,107,280,164,307,349,174,44,10,16,40,1610,40,9,55,146,135,240,312,201,51,21,11,30,1251,31,8,28,89,117,253,353,227,68,14,9,17,1214,24,4,17,56,63,181,314,230,67,10,12,13,991,35,4,26,71,71,188,440,365,125,52,24,20,1421,27,5,4,26,31,71,226,280,77,24,22,6,799,14,3,11,23,22,43,158,205,110,50,29,13,681,12,0,3,14,10,31,75,141,129,55,38,8,516,30,12,48,59,51,109,195,209,115,32,17,44,921,41,66
10801,3,16,100,335,94,553,824,362,543,165,46,17,6,25,84,3054,9,0,0,5,3,0,6,4,0,3,0,4,34,9,10,16,15,7,7,6,9,0,0,4,5,88,21,21,40,71,12,15,7,0,0,0,4,0,191,37,41,73,111,45,42,21,9,0,0,5,7,391,29,16,85,196,71,119,68,13,0,6,7,10,620,24,7,41,136,62,103,107,29,0,0,0,20,529,24,4,20,58,40,68,83,19,4,0,0,8,328,8,0,10,34,32,75,68,12,0,0,0,10,249,13,0,15,33,18,34,65,16,0,0,4,12,210,14,0,6,14,20,40,56,27,4,0,5,14,200,4,4,0,3,3,10,29,17,3,3,0,4,80,0,0,0,3,13,11,14,12,8,3,4,0,68,3,0,0,5,3,8,10,13,4,0,0,0,46,7,0,7,30,24,33,56,25,4,3,0,8,197,11,7
10802,3,28,189,728,334,1109,1383,492,294,83,32,36,15,38,166,4710,9,0,13,4,5,4,5,4,0,6,3,8,61,19,3,26,21,18,14,13,0,0,0,3,13,130,46,45,85,98,33,33,11,3,0,0,0,14,368,79,118,178,165,65,59,18,3,3,0,4,11,703,59,23,168,284,170,152,77,12,5,0,4,30,984,32,22,99,175,129,154,75,12,4,4,3,18,727,40,4,36,97,89,122,73,16,3,0,0,6,486,23,4,29,76,77,92,69,19,7,0,3,5,404,19,6,12,52,43,64,39,15,4,0,5,4,263,23,0,18,38,29,74,52,20,8,0,0,7,269,10,0,6,13,13,24,24,14,4,0,0,3,111,11,0,6,9,8,16,19,6,5,0,6,3,89,3,0,5,7,4,7,11,11,7,0,3,0,58,19,3,32,66,51,53,42,14,0,0,3,23,306,10,11
10803,0,0,0,13,3,6,17,13,3,8,0,3,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0
10804,4,39,199,725,285,1010,1709,973,1389,608,164,25,10,64,232,7194,10,0,6,14,14,10,3,3,0,0,3,13,76,22,17,19,33,15,21,14,4,3,0,0,14,162,41,103,71,83,47,37,38,3,3,0,0,21,447,81,163,127,177,75,79,61,25,3,0,12,25,828,50,31,147,257,154,260,219,76,9,0,3,38,1244,34,26,52,178,127,233,274,113,15,4,8,26,1090,40,4,37,94,87,191,237,114,12,5,10,11,842,25,3,17,64,76,162,237,126,11,0,4,10,735,24,3,12,26,44,93,196,145,17,7,5,7,579,20,0,10,35,35,89,205,156,27,4,4,21,606,12,0,8,9,3,40,80,101,25,7,3,3,291,7,0,3,5,6,15,49,89,44,5,5,9,237,6,4,4,0,8,7,20,40,30,7,5,5,136,10,10,15,37,34,70,118,102,14,4,3,18,435,9,18
10805,0,32,157,650,316,1240,1473,499,345,86,12,6,4,33,178,4842,11,3,7,8,3,6,6,0,3,3,3,5,58,21,12,33,30,18,12,11,0,0,0,0,6,143,39,47,105,105,34,33,4,3,0,0,3,13,386,66,98,153,186,69,54,30,3,0,0,5,25,689,61,35,172,293,114,190,85,9,0,0,7,18,984,34,16,84,191,127,215,82,11,3,0,0,22,785,33,11,51,139,82,137,70,13,3,3,3,5,550,22,7,25,76,56,140,71,15,3,0,7,8,430,22,4,13,34,45,78,68,8,0,0,8,9,289,23,0,15,36,31,76,79,32,0,3,6,11,312,8,0,5,8,14,28,50,11,0,0,0,3,127,13,0,0,4,9,15,20,13,3,0,0,8,85,8,0,0,5,5,13,18,10,0,0,0,4,63,19,4,21,55,50,82,53,17,0,0,4,15,320,15,13
10901,6,33,196,709,583,1766,1464,512,581,318,93,27,9,58,208,6328,15,0,19,16,8,10,6,4,0,0,0,8,86,27,21,55,21,6,12,7,3,0,0,3,11,166,50,71,131,90,23,22,7,3,0,4,3,13,417,57,150,244,141,38,49,15,3,0,0,7,24,728,42,61,309,309,129,118,50,12,0,3,5,16,1054,38,25,192,254,120,159,91,15,4,0,0,23,921,23,14,96,171,107,145,78,14,3,0,0,23,674,25,3,68,140,97,141,89,27,3,0,6,17,616,18,7,56,73,70,123,87,34,0,3,4,14,489,20,5,29,79,78,148,152,50,11,4,3,10,589,14,0,14,24,31,49,95,44,0,0,3,3,277,12,0,9,12,15,26,48,26,14,11,4,3,180,7,5,3,10,5,4,30,30,6,3,3,4,110,21,7,28,58,36,73,67,44,11,3,3,21,372,14,13
10902,5,12,65,430,132,513,186,39,3,6,0,0,6,12,86,1413,6,3,5,3,3,3,0,0,0,0,0,4,27,4,5,6,3,0,0,0,0,0,0,0,9,27,17,5,41,24,4,0,0,0,0,0,0,0,91,21,9,55,38,3,0,0,0,0,0,0,5,131,41,11,63,79,7,8,3,3,0,3,0,4,222,29,6,63,52,13,0,5,0,3,0,3,6,180,30,7,29,46,8,11,0,0,0,3,3,5,142,38,3,34,31,5,11,0,3,0,0,3,3,131,21,3,14,27,3,5,0,3,0,0,0,0,76,34,3,11,16,4,8,4,0,0,0,3,6,89,15,0,6,11,3,3,0,3,4,0,0,3,48,11,0,3,9,5,5,3,0,0,0,0,0,36,13,0,3,5,0,0,3,3,0,0,0,3,30,14,4,17,22,5,7,4,3,0,0,0,6,82,12,3
10903,4,27,124,929,334,1025,804,208,152,37,12,9,9,40,171,3730,12,6,11,12,0,3,0,0,3,0,3,6,56,15,16,18,20,7,9,0,0,0,0,4,5,94,35,24,82,44,13,3,4,4,0,0,4,14,227,86,56,158,103,17,15,4,0,3,0,0,13,455,72,20,203,194,49,50,12,4,3,0,3,21,631,64,22,109,148,50,63,16,3,3,3,5,13,499,65,14,75,104,36,57,17,5,0,3,0,11,387,56,10,54,81,40,47,27,0,3,3,0,16,337,53,4,42,65,29,44,17,5,3,0,6,11,279,53,8,32,54,33,54,31,4,0,0,3,10,282,36,3,5,25,16,26,13,5,0,0,3,5,137,16,3,10,16,7,15,13,10,3,0,3,3,99,13,3,3,3,5,14,13,4,0,0,0,3,61,27,4,25,37,26,38,14,5,0,0,3,13,192,15,7
11001,3,28,118,668,289,1029,1001,377,264,105,38,4,0,40,147,3962,4,4,7,17,7,5,6,6,0,0,3,9,68,17,11,20,19,14,13,4,5,0,0,0,7,110,37,32,72,66,16,15,10,0,0,0,0,11,259,45,60,98,105,27,38,8,6,0,0,3,20,410,53,26,121,190,71,79,42,14,0,0,4,16,616,60,14,74,141,83,101,63,22,0,0,0,17,575,35,9,43,90,61,69,61,19,0,0,0,6,393,39,4,40,84,59,76,68,27,3,0,3,6,409,35,3,16,43,32,60,50,27,3,0,3,8,280,34,4,30,49,33,59,58,38,9,0,3,12,329,19,4,10,11,10,19,33,39,3,0,0,8,156,15,0,4,5,11,15,14,28,5,0,3,6,106,13,0,5,8,0,0,19,20,3,0,0,0,68,32,0,27,44,37,44,45,28,3,5,3,16,284,16,7
11002,4,31,145,922,428,1246,582,87,31,12,4,3,4,31,200,3550,19,5,5,10,3,8,3,0,0,0,0,7,60,27,9,41,28,10,3,4,0,0,0,0,10,132,46,34,96,65,17,9,3,0,0,0,3,15,288,92,53,156,127,25,15,0,4,0,0,5,14,491,96,30,181,178,58,55,9,0,3,4,5,21,640,68,24,124,160,68,81,12,4,3,5,0,24,573,50,13,69,96,55,48,16,4,0,0,3,18,372,39,5,45,86,37,44,19,3,0,0,0,13,291,34,3,29,32,25,33,15,6,0,0,0,10,187,52,3,36,38,35,35,14,5,0,0,0,13,231,23,5,9,14,10,15,6,6,3,0,0,4,95,11,0,12,10,3,13,5,5,0,0,3,0,62,14,0,7,9,3,7,7,12,0,0,0,0,59,42,7,39,58,27,33,12,0,0,0,3,14,235,19,13
11003,0,17,126,974,275,946,491,197,127,51,25,12,6,37,180,3321,12,3,17,3,0,0,3,3,0,0,0,3,44,19,8,29,15,4,3,0,0,0,0,0,3,81,40,27,62,26,7,9,3,0,0,0,0,5,179,65,40,108,51,6,8,7,0,0,0,0,7,292,58,15,133,90,20,24,8,4,4,0,6,3,365,61,15,121,111,36,28,11,8,0,0,3,21,415,77,9,90,73,22,29,11,3,0,0,0,21,335,77,9,82,87,30,30,18,9,0,0,0,12,354,63,3,45,60,20,45,18,4,0,0,3,12,273,82,0,64,50,22,48,24,17,7,0,0,16,330,41,4,21,24,15,19,25,7,3,0,3,7,169,31,3,13,20,6,20,17,18,0,3,3,15,149,34,3,7,4,8,12,7,16,3,0,3,5,102,39,13,48,48,21,14,20,6,5,3,0,15,232,29,10
11004,5,50,249,1356,514,2153,1875,621,559,222,56,12,8,63,317,7756,16,3,16,17,5,10,4,3,0,0,4,15,93,37,10,30,34,18,16,11,3,0,0,0,13,172,69,63,122,102,41,31,13,10,3,0,4,16,474,114,129,235,183,70,63,42,11,0,0,10,31,888,91,28,269,346,174,177,111,13,0,0,0,43,1252,91,41,171,319,172,203,120,22,3,0,3,46,1191,64,17,83,182,119,159,108,17,3,0,4,28,784,67,10,51,157,122,184,147,45,3,0,8,26,820,62,5,46,105,81,128,126,41,3,0,3,19,619,59,3,36,90,79,146,182,63,3,4,3,24,692,32,0,10,23,34,69,104,47,7,0,4,9,339,32,3,20,25,24,44,58,60,14,6,3,14,303,18,0,7,16,10,31,36,27,9,5,6,8,173,59,17,42,84,66,85,98,36,7,0,8,21,523,22,13
11101,12,87,345,1051,468,1508,2033,1418,1793,708,276,33,14,101,309,9712,4,6,10,17,8,6,16,4,3,0,0,22,96,32,27,27,35,17,15,20,13,4,0,3,11,204,67,157,87,67,23,47,33,14,3,3,5,33,539,100,333,151,169,49,106,79,15,7,5,7,42,1063,67,52,262,247,125,203,254,76,11,0,6,32,1335,54,31,132,220,131,231,361,96,12,3,8,22,1301,31,15,69,112,72,189,274,122,13,4,3,18,922,31,10,18,53,85,198,347,140,22,4,6,17,931,22,5,14,42,65,142,248,134,22,3,3,16,716,29,3,18,33,45,139,331,280,83,14,12,10,997,20,0,4,10,15,74,170,169,47,5,3,4,521,12,0,3,10,12,42,101,140,70,18,17,5,430,10,0,4,4,6,15,56,119,66,21,16,4,321,17,19,37,43,41,89,175,128,59,10,9,29,656,31,39
11102,3,32,189,583,232,903,1334,864,839,307,81,12,7,36,173,5371,3,3,3,8,4,9,13,4,0,3,3,14,67,11,10,21,25,5,5,13,6,0,0,4,9,109,37,62,65,38,20,26,24,3,3,0,3,11,292,59,137,113,98,25,52,47,15,0,0,7,28,581,41,42,168,136,78,190,166,26,6,0,4,28,885,38,18,67,127,79,166,188,49,9,3,3,24,771,29,3,37,71,53,132,163,41,15,0,3,15,562,22,4,26,38,36,149,179,72,8,3,0,7,544,26,3,11,25,23,88,156,66,12,3,0,9,422,14,3,11,18,29,92,178,123,26,5,6,11,516,8,3,4,13,15,46,84,83,24,0,0,8,288,11,0,8,6,10,26,53,62,30,3,0,5,214,9,0,0,9,3,11,33,46,19,3,0,5,138,14,3,24,36,24,76,112,64,30,0,8,17,408,8,24
11103,21,98,569,2358,762,2537,4012,2726,3455,1692,751,182,85,200,615,19375,23,22,22,29,15,16,41,38,15,9,22,42,294,82,66,74,53,19,26,43,27,7,7,5,18,427,225,392,208,157,70,80,80,27,9,4,7,67,1326,234,696,274,273,95,137,167,42,8,7,19,101,2053,107,108,335,385,188,351,380,148,28,6,18,87,2141,77,55,157,353,215,409,547,194,33,6,18,63,2127,41,19,101,176,160,355,515,268,44,13,14,40,1746,43,14,60,138,143,350,643,312,64,14,16,39,1836,36,3,27,88,102,241,537,362,63,19,22,27,1527,40,7,34,80,98,311,750,572,145,27,41,28,2133,18,0,18,36,49,143,387,381,115,33,26,22,1228,28,8,11,20,25,75,249,313,172,89,65,23,1078,9,0,12,15,19,52,155,246,139,91,68,18,824,41,28,71,82,51,163,344,364,134,46,48,57,1429,46,88
11201,12,51,266,847,251,913,1405,996,1598,1501,695,136,52,135,269,8798,12,6,3,13,13,11,16,20,4,9,10,18,135,20,15,19,24,7,21,15,17,14,3,3,7,165,60,61,69,98,48,45,53,29,9,3,5,19,499,101,133,125,119,67,95,74,53,13,4,17,35,836,65,34,133,170,153,225,251,189,40,11,17,28,1316,60,22,68,129,115,194,295,271,57,17,9,30,1267,47,14,38,71,48,122,238,268,68,20,18,11,963,35,3,24,35,29,107,234,256,75,26,13,18,855,24,0,11,24,24,50,148,226,78,18,20,12,635,21,4,10,22,24,55,160,278,91,31,24,14,734,20,0,3,5,10,24,73,124,67,13,25,11,375,18,3,4,8,3,11,34,87,60,19,24,3,274,7,3,0,0,3,4,13,48,37,28,48,3,194,27,3,16,34,30,45,154,213,80,45,17,18,682,17,12
11202,6,38,196,954,409,1843,1885,727,654,221,47,11,6,38,234,7029,5,3,10,22,8,10,10,3,0,0,0,10,81,26,14,33,33,13,18,12,7,0,3,4,14,177,69,80,109,127,56,43,26,4,0,0,0,21,535,109,136,154,203,76,74,50,6,0,0,6,41,855,78,41,210,286,182,219,186,34,5,0,3,26,1270,61,22,115,208,143,224,202,44,5,0,3,27,1054,40,10,70,118,90,158,199,43,7,0,3,20,758,35,7,30,92,79,166,198,48,9,3,3,16,686,31,0,20,47,51,89,142,48,6,0,0,5,439,34,5,12,36,32,110,144,49,4,0,3,13,442,21,0,6,9,6,42,56,31,7,0,0,4,182,11,3,8,5,5,16,26,27,6,0,3,3,113,9,0,3,3,6,4,11,16,0,0,3,9,64,34,8,47,53,41,100,118,39,3,4,5,17,469,16,18
11203,10,53,302,780,260,964,1489,1149,1745,1403,452,91,26,52,291,8702,12,4,5,3,12,17,32,26,3,0,6,21,141,14,21,19,19,15,32,20,20,7,3,3,17,190,60,92,82,74,41,57,57,28,0,0,8,22,521,72,150,156,139,63,118,152,64,5,3,11,44,977,56,29,179,218,149,270,367,180,28,11,14,48,1549,56,22,56,129,109,218,404,265,34,12,14,19,1338,40,6,35,52,67,133,337,233,47,8,5,22,985,20,4,25,36,49,117,326,273,43,3,11,19,926,20,3,10,24,20,70,201,236,50,15,7,7,663,24,3,14,20,10,49,213,316,99,25,6,18,797,15,0,7,9,11,20,95,185,47,8,4,3,404,9,0,3,6,0,4,39,83,49,19,15,7,234,0,0,3,0,3,7,15,58,39,14,19,0,158,18,4,22,26,27,47,160,195,65,16,25,29,634,23,35
11301,6,34,193,1034,349,1240,1208,450,264,87,15,6,3,39,202,4897,13,3,17,27,3,3,5,0,3,0,0,3,77,16,6,34,24,10,4,0,0,0,0,4,6,104,54,38,78,63,9,15,3,0,0,0,0,14,274,99,76,150,112,33,17,5,3,0,0,3,26,524,93,32,158,203,84,51,11,6,0,3,3,22,666,68,18,133,218,81,65,13,8,0,0,8,23,635,57,15,86,139,73,57,15,5,3,0,0,22,472,65,15,75,131,78,57,32,11,0,0,3,13,480,61,6,50,79,56,69,29,15,0,0,0,9,374,72,11,43,101,65,86,26,16,0,3,4,15,442,37,0,23,33,33,41,29,14,0,0,0,9,219,22,0,11,27,15,24,20,17,3,0,0,8,147,17,3,8,13,13,11,20,15,0,0,0,8,108,39,8,31,76,32,47,25,9,0,4,3,27,301,27,21
11302,3,5,45,341,157,502,273,71,36,13,3,6,4,23,61,1490,7,4,4,6,0,0,0,0,0,0,3,5,29,9,3,13,5,0,4,3,0,0,0,0,4,41,15,19,27,21,6,0,0,0,0,0,0,8,96,31,23,35,37,10,5,3,0,0,0,0,8,152,31,13,50,75,20,13,3,3,0,0,3,3,214,27,5,39,54,25,25,3,0,0,0,0,4,182,16,6,24,35,18,13,3,3,0,0,3,3,124,21,0,22,37,29,21,6,0,0,0,0,0,136,15,4,15,33,14,18,17,0,0,0,0,3,119,22,6,17,24,23,18,17,0,3,0,0,3,133,13,0,6,9,3,18,8,3,0,0,0,3,63,23,0,6,6,8,6,16,3,0,0,3,3,74,6,0,3,12,5,0,3,3,0,0,3,3,38,9,3,15,13,10,12,7,0,0,0,3,3,75,0,5
11303,9,57,277,1430,629,2447,1870,849,818,343,89,9,8,70,317,8879,20,4,17,24,10,18,16,6,0,0,0,15,130,38,27,35,35,18,13,4,9,0,0,0,15,194,91,115,111,103,24,52,17,7,4,0,5,32,561,160,186,230,183,64,60,28,6,0,3,3,22,945,112,65,288,327,147,170,106,19,6,3,10,43,1296,106,46,159,353,147,176,144,32,6,0,6,39,1214,68,13,98,196,112,194,147,31,4,3,12,17,895,74,12,67,144,106,186,205,68,8,0,5,24,899,42,5,46,126,86,128,150,69,12,7,7,17,695,59,17,42,96,107,164,228,121,19,0,0,20,873,35,0,17,55,55,101,116,72,17,0,4,12,484,27,4,13,15,26,38,56,76,22,7,3,13,300,16,4,15,20,18,16,44,49,23,0,5,8,218,35,11,45,109,85,83,128,66,11,4,3,40,620,39,21
11401,3,55,256,987,433,1572,2502,1135,956,247,47,19,9,64,282,8253,3,7,12,15,8,11,11,7,0,0,0,15,89,35,24,35,38,17,25,20,6,4,0,0,9,213,67,86,112,103,54,59,29,0,0,0,0,23,533,85,134,193,193,106,127,55,14,0,0,7,28,942,85,43,284,374,228,339,180,23,8,0,8,36,1608,58,18,92,251,214,330,213,37,4,0,5,29,1251,39,7,63,144,164,248,199,52,4,0,8,17,945,36,3,35,94,127,213,212,52,7,0,0,8,787,16,3,23,73,76,150,153,72,3,3,8,19,599,40,3,18,50,82,147,158,69,3,10,5,12,597,29,0,5,27,30,59,93,52,3,3,7,7,315,12,0,12,11,19,35,44,32,9,3,10,10,197,15,3,3,6,11,21,29,41,3,7,10,3,152,26,11,35,76,77,148,147,67,6,0,9,21,623,18,21
11402,3,14,71,407,115,411,746,513,535,358,135,35,6,36,111,3408,4,0,7,9,3,4,3,3,0,0,0,7,40,3,0,9,9,7,5,8,7,4,0,0,4,56,24,4,33,30,13,34,7,7,0,3,0,13,168,31,9,85,70,28,25,26,10,0,4,3,11,302,46,11,59,111,57,99,81,25,5,3,6,10,513,25,3,27,55,37,94,80,50,8,6,7,15,407,27,0,12,36,31,81,81,63,16,6,3,11,367,18,0,8,39,37,71,109,61,15,0,0,10,368,16,0,10,19,24,50,86,60,23,5,7,3,303,30,0,8,8,14,55,95,99,30,8,3,8,358,15,0,0,4,5,17,36,49,21,5,7,9,168,13,0,0,3,8,8,21,37,19,10,10,5,134,7,4,0,4,0,5,17,26,22,11,15,3,114,19,0,7,16,12,29,57,45,22,8,4,13,232,10,4
11501,5,25,95,287,100,166,202,121,419,2023,1488,582,168,183,208,5947,6,0,3,0,0,4,3,26,32,5,14,15,108,14,3,4,5,0,4,0,9,10,5,6,8,68,12,11,12,7,0,4,9,8,19,0,5,10,97,25,24,20,6,7,4,5,24,23,7,0,14,159,29,7,27,28,7,7,30,65,57,26,10,30,323,20,3,13,15,5,8,30,82,67,24,9,15,291,17,3,6,11,7,15,25,110,87,19,23,15,338,8,3,3,5,18,18,32,127,115,48,26,16,419,17,0,9,4,9,9,29,130,142,55,33,10,447,30,3,6,5,12,18,59,243,265,96,71,24,832,17,0,3,6,24,11,26,151,217,82,52,9,598,18,0,5,5,9,13,21,160,273,159,219,11,893,22,3,4,4,9,17,12,103,221,203,233,13,844,20,3,0,6,10,14,31,96,118,67,100,31,496,4,0
11502,0,5,23,179,14,67,79,68,108,187,158,77,39,40,49,1065,3,0,3,0,3,3,3,3,0,0,3,8,29,6,0,0,4,0,0,4,0,6,0,0,0,20,8,0,3,0,3,3,0,4,0,0,3,7,31,11,4,6,3,3,7,8,3,3,0,3,5,56,20,0,11,11,9,4,15,9,3,5,0,3,90,15,4,3,11,5,14,10,19,8,3,7,8,107,17,0,5,9,8,6,14,27,5,7,3,5,106,24,0,3,5,4,7,16,29,20,13,7,4,132,11,0,0,4,6,9,19,25,18,10,3,3,108,16,3,0,6,6,10,22,29,15,11,15,9,142,10,0,3,0,0,6,12,20,14,12,13,0,90,21,0,0,3,0,3,5,10,24,11,29,3,109,19,0,0,0,5,0,5,8,16,16,31,0,100,10,0,3,3,4,4,4,14,10,10,18,6,86,6,0
