region_id,C01_15_19_Married_M,C01_15_19_Married_F,C01_15_19_Sep_M,C01_15_19_Sep_F,C01_15_19_Div_M,C01_15_19_Div_F,C01_15_19_Wid_M,C01_15_19_Wid_F,C01_15_19_Nvr_marrd_M,C01_15_19_Nvr_marrd_F,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Married_M,C01_20_24_Married_F,C01_20_24_Sep_M,C01_20_24_Sep_F,C01_20_24_Div_M,C01_20_24_Div_F,C01_20_24_Wid_M,C01_20_24_Wid_F,C01_20_24_Nvr_marrd_M,C01_20_24_Nvr_marrd_F,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Married_M,C01_25_29_Married_F,C01_25_29_Sep_M,C01_25_29_Sep_F,C01_25_29_Div_M,C01_25_29_Div_F,C01_25_29_Wid_M,C01_25_29_Wid_F,C01_25_29_Nvr_marrd_M,C01_25_29_Nvr_marrd_F,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Married_M,C01_30_34_Married_F,C01_30_34_Sep_M,C01_30_34_Sep_F,C01_30_34_Div_M,C01_30_34_Div_F,C01_30_34_Wid_M,C01_30_34_Wid_F,C01_30_34_Nvr_marrd_M,C01_30_34_Nvr_marrd_F,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Married_M,C01_35_39_Married_F,C01_35_39_Sep_M,C01_35_39_Sep_F,C01_35_39_Div_M,C01_35_39_Div_F,C01_35_39_Wid_M,C01_35_39_Wid_F,C01_35_39_Nvr_marrd_M,C01_35_39_Nvr_marrd_F,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Married_M,C01_40_44_Married_F,C01_40_44_Sep_M,C01_40_44_Sep_F,C01_40_44_Div_M,C01_40_44_Div_F,C01_40_44_Wid_M,C01_40_44_Wid_F,C01_40_44_Nvr_marrd_M,C01_40_44_Nvr_marrd_F,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Married_M,C01_45_49_Married_F,C01_45_49_Sep_M,C01_45_49_Sep_F,C01_45_49_Div_M,C01_45_49_Div_F,C01_45_49_Wid_M,C01_45_49_Wid_F,C01_45_49_Nvr_marrd_M,C01_45_49_Nvr_marrd_F,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Married_M,C01_50_54_Married_F,C01_50_54_Sep_M,C01_50_54_Sep_F,C01_50_54_Div_M,C01_50_54_Div_F,C01_50_54_Wid_M,C01_50_54_Wid_F,C01_50_54_Nvr_marrd_M,C01_50_54_Nvr_marrd_F,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Married_M,C01_55_59_Married_F,C01_55_59_Sep_M,C01_55_59_Sep_F,C01_55_59_Div_M,C01_55_59_Div_F,C01_55_59_Wid_M,C01_55_59_Wid_F,C01_55_59_Nvr_marrd_M,C01_55_59_Nvr_marrd_F,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Married_M,C01_60_64_Married_F,C01_60_64_Sep_M,C01_60_64_Sep_F,C01_60_64_Div_M,C01_60_64_Div_F,C01_60_64_Wid_M,C01_60_64_Wid_F,C01_60_64_Nvr_marrd_M,C01_60_64_Nvr_marrd_F,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_69_Married_M,C01_65_69_Married_F,C01_65_69_Sep_M,C01_65_69_Sep_F,C01_65_69_Div_M,C01_65_69_Div_F,C01_65_69_Wid_M,C01_65_69_Wid_F,C01_65_69_Nvr_marrd_M,C01_65_69_Nvr_marrd_F,C01_65_69_T_M,C01_65_69_T_F,C01_65_69_T_P,C01_70_74_Married_M,C01_70_74_Married_F,C01_70_74_Sep_M,C01_70_74_Sep_F,C01_70_74_Div_M,C01_70_74_Div_F,C01_70_74_Wid_M,C01_70_74_Wid_F,C01_70_74_Nvr_marrd_M,C01_70_74_Nvr_marrd_F,C01_70_74_T_M,C01_70_74_T_F,C01_70_74_T_P,C01_75_79_Married_M,C01_75_79_Married_F,C01_75_79_Sep_M,C01_75_79_Sep_F,C01_75_79_Div_M,C01_75_79_Div_F,C01_75_79_Wid_M,C01_75_79_Wid_F,C01_75_79_Nvr_marrd_M,C01_75_79_Nvr_marrd_F,C01_75_79_T_M,C01_75_79_T_F,C01_75_79_T_P,C01_80_84_Married_M,C01_80_84_Married_F,C01_80_84_Sep_M,C01_80_84_Sep_F,C01_80_84_Div_M,C01_80_84_Div_F,C01_80_84_Wid_M,C01_80_84_Wid_F,C01_80_84_Nvr_marrd_M,C01_80_84_Nvr_marrd_F,C01_80_84_T_M,C01_80_84_T_F,C01_80_84_T_P,C01_85o_Married_M,C01_85o_Married_F,C01_85o_Seprtd_M,C01_85o_Seprtd_F,C01_85o_Divorce_M,C01_85o_Divorce_F,C01_85o_Wid_M,C01_85o_Wid_F,C01_85o_Nvr_mard_M,C01_85o_Nvr_mard_F,C01_85o_T_M,C01_85o_T_F,C01_85o_T_P,C01_OS_visitrs_Marr_M,C01_OS_visitrs_Marr_F,C01_OS_visitr_Separ_M,C01_OS_visitr_Separ_F,C01_OS_visit_Divorc_M
11101,12,26,3,4,3,4,0,3,4139,3907,4157,3944,8101,143,315,19,35,9,7,0,3,2921,2662,3092,3022,6114,918,1432,58,109,67,92,3,4,2009,1577,3055,3214,6269,1845,2249,117,186,174,269,3,18,1330,953,3469,3675,7144,2398,2782,173,227,252,475,11,29,902,597,3736,4110,7846,2853,3028,212,294,431,613,14,48,650,405,4160,4388,8548,2885,2956,174,221,476,600,29,95,379,226,3943,4098,8041,2863,2915,172,194,463,658,41,143,226,138,3765,4048,7813,2563,2413,116,124,341,439,59,211,137,97,3216,3284,6500,2029,1920,67,77,268,322,94,338,101,82,2559,2739,5298,1824,1618,77,61,187,199,118,556,73,53,2279,2487,4766,1665,1413,65,33,143,161,195,850,89,52,2157,2509,4666,1267,899,32,29,73,99,284,1024,54,46,1710,2097,3807,610,375,14,10,30,43,225,918,30,41,909,1387,2296,237,123,12,0,14,30,197,921,12,33,472,1107,1579,38,47,5,0,3
11102,3,5,3,0,0,0,0,3,2355,2149,2361,2157,4518,106,239,13,18,5,5,3,0,1649,1391,1776,1653,3429,639,937,38,84,30,62,0,5,1093,772,1800,1860,3660,1169,1279,88,138,90,152,0,13,665,490,2012,2072,4084,1312,1529,103,153,161,240,8,16,534,350,2118,2288,4406,1550,1641,116,178,291,348,9,38,347,222,2313,2427,4740,1577,1645,107,129,268,397,10,43,268,135,2230,2349,4579,1633,1554,95,104,276,310,27,68,135,93,2166,2129,4295,1287,1204,74,58,202,239,37,115,122,65,1722,1681,3403,1048,1089,56,35,163,157,49,172,65,56,1381,1509,2890,986,824,24,33,124,110,72,240,73,41,1279,1248,2527,902,751,33,21,98,83,109,428,59,38,1201,1321,2522,698,515,14,14,48,49,155,495,38,33,953,1106,2059,362,264,9,6,21,26,141,547,21,34,554,877,1431,163,81,5,5,13,13,164,634,13,37,358,770,1128,22,29,0,0,0
11103,14,24,3,3,4,6,3,12,4753,4890,4777,4935,9712,247,459,21,54,11,17,3,9,5589,5336,5871,5875,11746,1300,1814,78,158,93,178,3,13,3818,3098,5292,5261,10553,2258,2696,176,248,284,402,11,21,2366,1780,5095,5147,10242,2722,3006,243,304,432,675,15,34,1750,1134,5162,5153,10315,2953,3070,262,351,652,850,22,83,1196,775,5085,5129,10214,2889,2824,297,336,738,900,34,129,801,481,4759,4670,9429,2777,2691,245,262,754,900,60,187,485,314,4321,4354,8675,2369,2242,163,157,563,657,82,259,354,206,3531,3521,7052,1991,1864,105,106,374,475,101,402,276,139,2847,2986,5833,1741,1740,72,80,256,346,139,633,214,111,2422,2910,5332,1821,1622,63,54,208,251,291,1181,203,123,2586,3231,5817,1595,1198,43,37,141,178,369,1527,139,147,2287,3087,5374,853,556,21,14,50,74,333,1454,67,113,1324,2211,3535,380,229,11,13,24,53,369,1636,54,108,838,2039,2877,85,67,8,4,12
11201,5,7,0,0,0,3,0,0,2498,2235,2503,2245,4748,78,147,6,12,0,4,3,0,1507,1263,1594,1426,3020,416,605,32,78,25,48,0,3,1216,1090,1689,1824,3513,806,1060,64,137,75,165,3,10,913,797,1861,2169,4030,1171,1407,128,176,206,319,7,30,814,693,2326,2625,4951,1514,1747,184,257,360,569,24,45,705,577,2787,3195,5982,1769,1795,197,211,478,652,14,62,487,336,2945,3056,6001,1708,1575,171,141,497,524,36,84,281,152,2693,2476,5169,1407,1287,81,73,290,318,34,99,156,77,1968,1854,3822,1160,1150,58,45,203,219,47,186,84,61,1552,1661,3213,1094,1064,42,42,138,142,70,302,74,43,1418,1593,3011,1177,984,38,31,112,121,141,502,68,43,1536,1681,3217,920,677,28,15,71,70,175,671,58,46,1252,1479,2731,511,289,13,11,30,31,151,626,30,35,735,992,1727,203,113,5,3,16,21,162,647,25,29,411,813,1224,137,134,11,6,32
11202,8,10,3,0,0,0,3,3,2574,2513,2588,2526,5114,95,216,9,23,4,12,0,3,1834,1686,1942,1940,3882,477,698,39,62,18,59,3,5,1187,996,1724,1820,3544,926,1052,50,96,78,159,0,10,808,667,1862,1984,3846,1189,1439,114,159,177,288,5,27,725,541,2210,2454,4664,1558,1659,139,185,303,415,6,47,578,415,2584,2721,5305,1563,1628,147,175,394,420,21,57,469,309,2594,2589,5183,1550,1466,121,116,338,369,26,69,252,155,2287,2175,4462,1216,1103,61,65,220,232,34,114,146,81,1677,1595,3272,1003,966,46,35,153,160,38,201,90,66,1330,1428,2758,909,783,38,33,110,108,65,248,104,62,1226,1234,2460,814,661,21,26,64,87,97,401,83,53,1079,1228,2307,593,414,16,9,45,52,119,520,58,51,831,1046,1877,340,208,10,0,24,24,131,536,37,43,542,811,1353,153,90,6,3,13,15,141,645,18,51,331,804,1135,22,23,0,0,7
11203,8,20,3,3,0,3,0,5,2358,2094,2369,2125,4494,71,146,5,22,4,3,0,4,1307,1105,1387,1280,2667,406,643,31,68,21,57,3,6,1013,862,1474,1636,3110,840,1115,67,126,80,161,3,9,790,631,1780,2042,3822,1240,1441,113,188,190,334,11,39,689,515,2243,2517,4760,1566,1726,145,236,330,464,5,58,540,421,2586,2905,5491,1465,1563,147,184,395,525,23,76,362,250,2392,2598,4990,1553,1533,143,124,425,479,25,89,255,119,2401,2344,4745,1443,1524,84,99,297,351,44,160,134,95,2002,2229,4231,1514,1613,78,69,262,291,74,244,118,81,2046,2298,4344,1695,1626,88,59,234,229,99,461,121,62,2237,2437,4674,1740,1472,58,53,184,172,216,663,98,47,2296,2407,4703,1366,1030,43,22,103,110,254,809,80,56,1846,2027,3873,687,432,21,10,39,47,197,708,34,31,978,1228,2206,320,127,9,4,19,28,181,697,20,30,549,886,1435,94,101,3,4,14
11301,0,9,0,3,3,0,0,0,1860,1548,1863,1560,3423,105,240,5,12,0,0,0,0,1346,1070,1456,1322,2778,595,796,21,54,20,36,3,0,1041,698,1680,1584,3264,998,1163,49,64,53,74,3,4,589,387,1692,1692,3384,1243,1315,93,93,127,112,4,13,429,232,1896,1765,3661,1338,1276,85,89,136,154,11,25,286,157,1856,1701,3557,1141,1096,84,71,164,158,13,34,219,89,1621,1448,3069,1109,1019,78,69,161,142,21,69,142,54,1511,1353,2864,873,853,51,29,116,100,32,87,85,32,1157,1101,2258,839,723,34,32,109,65,33,136,93,29,1108,985,2093,685,584,30,21,54,36,64,208,75,24,908,873,1781,588,452,15,13,39,38,70,299,74,34,786,836,1622,390,266,16,4,24,15,81,417,36,21,547,723,1270,186,94,4,3,10,7,67,322,22,8,289,434,723,89,30,6,3,0,7,67,351,15,14,177,405,582,30,21,3,0,6
11302,0,3,0,0,0,3,0,0,469,418,469,424,893,21,51,0,3,3,3,0,0,374,243,398,300,698,143,185,8,11,3,12,0,3,308,196,462,407,869,246,282,16,21,25,25,0,0,229,114,516,442,958,379,371,19,23,37,38,0,4,183,63,618,499,1117,414,417,25,26,54,50,3,8,107,52,603,553,1156,408,380,32,23,63,58,3,10,71,40,577,511,1088,391,366,33,18,48,69,11,25,62,17,545,495,1040,314,302,11,13,44,39,12,23,47,12,428,389,817,287,242,9,10,34,24,15,52,40,10,385,338,723,226,178,10,6,22,11,22,78,31,12,311,285,596,184,145,10,4,17,15,38,112,28,6,277,282,559,139,96,5,3,8,8,38,129,17,12,207,248,455,68,47,4,0,7,4,38,115,6,12,123,178,301,36,17,4,0,3,0,25,133,3,0,71,150,221,25,9,0,0,5
11303,7,12,3,4,0,3,0,6,3726,3370,3736,3395,7131,183,321,9,24,0,3,3,0,2930,2448,3125,2796,5921,910,1170,48,78,42,64,0,5,1781,1215,2781,2532,5313,1498,1794,93,140,114,192,9,15,1029,641,2743,2782,5525,1890,2027,128,187,197,250,9,22,693,459,2917,2945,5862,2139,2201,168,200,259,363,16,42,498,298,3080,3104,6184,2099,2054,155,159,318,349,16,68,312,185,2900,2815,5715,1999,1869,138,117,292,311,40,103,240,107,2709,2507,5216,1587,1462,92,83,207,205,42,150,169,90,2097,1990,4087,1359,1239,64,55,148,142,66,254,113,82,1750,1772,3522,1065,957,37,30,92,102,89,407,115,48,1398,1544,2942,961,746,30,20,74,77,150,568,114,58,1329,1469,2798,650,468,21,9,46,44,159,671,59,70,935,1262,2197,333,211,7,13,13,26,136,687,41,52,530,989,1519,165,82,5,4,5,18,161,690,21,70,357,864,1221,30,26,0,0,3
11401,8,19,0,3,3,0,3,7,2664,2502,2678,2531,5209,141,259,13,31,0,5,3,3,1609,1299,1766,1597,3363,588,861,62,82,35,62,3,6,1161,898,1849,1909,3758,1065,1381,92,180,104,156,3,14,788,620,2052,2351,4403,1606,1806,143,204,202,325,10,28,674,491,2635,2854,5489,1856,2101,185,229,311,475,18,47,566,345,2936,3197,6133,1863,1859,166,187,383,427,13,67,328,210,2753,2750,5503,1908,1943,144,148,365,408,38,122,172,143,2627,2764,5391,1753,1908,119,95,281,349,58,158,154,92,2365,2602,4967,1897,1861,99,68,265,272,95,278,117,76,2473,2555,5028,1778,1673,62,64,209,192,130,458,108,48,2287,2435,4722,1767,1370,56,38,190,128,209,704,95,48,2317,2288,4605,1198,797,32,21,94,96,262,775,51,42,1637,1731,3368,504,340,18,11,32,37,229,676,28,30,811,1094,1905,225,128,7,6,11,14,183,694,17,31,443,873,1316,43,49,0,3,7
11402,5,4,0,3,0,0,0,0,1476,1406,1481,1413,2894,58,122,3,13,0,3,0,0,760,647,821,785,1606,348,478,23,33,14,25,0,3,582,436,967,975,1942,666,860,35,80,56,80,3,4,396,263,1156,1287,2443,948,1077,57,100,74,147,3,8,289,213,1371,1545,2916,1088,1117,74,100,112,194,6,11,232,163,1512,1585,3097,936,962,76,93,157,238,6,20,157,114,1332,1427,2759,913,969,59,55,155,253,24,50,129,84,1280,1411,2691,882,904,40,42,130,194,22,78,94,72,1168,1290,2458,802,746,31,31,106,146,35,111,68,66,1042,1100,2142,680,613,33,18,57,101,47,159,55,48,872,939,1811,620,459,19,10,59,76,60,234,47,55,805,834,1639,443,307,10,7,32,37,71,318,27,40,583,709,1292,225,145,3,0,10,17,64,301,13,30,315,493,808,100,55,3,3,4,17,80,371,7,42,194,488,682,28,27,0,0,3
11501,6,13,0,0,3,0,0,0,4970,4795,4979,4808,9787,101,246,3,12,3,3,0,3,3833,3385,3940,3649,7589,909,1472,36,64,30,51,0,3,2095,1534,3070,3124,6194,2067,2766,63,121,104,153,3,10,794,613,3031,3663,6694,3238,3826,83,130,138,226,7,18,383,310,3849,4510,8359,3809,4382,109,160,166,321,11,22,250,218,4345,5103,9448,4074,4181,114,170,228,400,19,62,155,152,4590,4965,9555,4083,3944,93,120,249,404,26,108,103,120,4554,4696,9250,3151,2596,52,84,176,274,44,152,57,55,3480,3161,6641,1980,1461,32,42,84,141,40,188,35,49,2171,1881,4052,1159,890,21,32,49,98,48,251,32,41,1309,1312,2621,911,709,17,23,29,70,75,401,30,33,1062,1236,2298,596,464,14,16,18,54,119,563,18,58,765,1155,1920,344,218,4,14,14,28,129,632,12,47,503,939,1442,181,119,4,3,0,35,162,949,14,100,361,1206,1567,170,196,4,7,9
11502,3,3,0,0,0,0,0,0,1092,1032,1095,1035,2130,27,59,0,3,0,3,0,0,783,639,810,704,1514,175,279,15,14,6,16,0,3,459,347,655,659,1314,396,483,17,19,29,38,3,3,258,161,703,704,1407,612,722,21,41,46,62,3,5,159,96,841,926,1767,723,813,32,35,61,79,3,10,85,69,904,1006,1910,740,824,34,28,63,94,4,16,67,43,908,1005,1913,861,875,35,28,77,101,4,15,55,25,1032,1044,2076,750,643,20,14,76,76,11,43,29,27,886,803,1689,553,412,14,13,35,50,24,54,20,12,646,541,1187,327,249,13,4,28,21,14,60,14,9,396,343,739,246,191,14,5,23,9,26,111,15,11,324,327,651,188,134,7,5,5,20,29,123,7,8,236,290,526,103,71,0,0,3,8,30,101,3,5,139,185,324,42,15,0,0,0,4,34,97,6,9,82,125,207,34,32,0,0,4
11503,3,5,0,0,0,0,0,0,923,856,926,861,1787,40,77,0,8,3,3,3,0,569,464,615,552,1167,251,368,11,30,6,21,0,0,328,263,596,682,1278,531,668,29,42,34,40,0,0,250,155,844,905,1749,673,737,25,50,68,86,3,7,165,109,934,989,1923,750,772,39,55,73,109,3,7,153,91,1018,1034,2052,666,658,34,47,60,115,6,20,85,49,851,889,1740,684,624,43,25,77,105,10,29,59,37,873,820,1693,504,454,23,25,78,61,12,51,45,20,662,611,1273,387,298,18,10,44,44,13,33,23,17,485,402,887,220,194,13,11,26,21,20,45,21,10,300,281,581,214,142,13,9,9,17,31,41,19,11,286,220,506,98,75,6,0,8,10,14,89,15,4,141,178,319,44,30,0,3,4,7,32,69,5,6,85,115,200,12,8,0,0,3,0,12,84,4,4,31,96,127,6,7,0,3,0
11504,0,3,0,0,0,0,0,0,647,597,647,600,1247,38,96,3,3,0,0,0,0,521,487,562,586,1148,332,480,10,10,10,17,0,0,355,254,707,761,1468,599,692,21,22,24,38,0,0,217,130,861,882,1743,607,601,26,25,39,47,4,6,98,61,774,740,1514,549,582,25,21,50,57,4,5,78,41,706,706,1412,542,525,17,17,45,65,4,6,48,20,656,633,1289,549,507,27,12,56,65,3,12,46,17,681,613,1294,420,351,9,9,43,48,8,24,31,15,511,447,958,268,185,10,7,24,18,5,21,12,7,319,238,557,151,136,6,6,14,19,11,52,11,3,193,216,409,115,70,3,8,13,13,10,58,10,7,151,156,307,70,58,3,3,7,5,14,56,7,0,101,122,223,37,25,3,0,0,0,18,46,3,3,61,74,135,8,10,0,0,0,0,17,41,4,5,29,56,85,8,14,0,3,0
11601,13,43,0,3,3,5,3,4,4574,4397,4593,4452,9045,311,741,26,62,9,22,0,3,4026,3529,4372,4357,8729,1600,2241,82,164,63,109,3,9,2730,1965,4478,4488,8966,2455,2891,153,263,189,293,4,17,1524,1063,4325,4527,8852,2948,3056,202,251,311,392,9,34,1055,689,4525,4422,8947,3000,3184,212,293,361,543,9,84,695,489,4277,4593,8870,3075,3115,212,259,466,590,25,105,388,253,4166,4322,8488,3086,2853,174,217,400,546,43,183,237,159,3940,3958,7898,2212,1832,100,135,294,409,60,210,123,90,2789,2676,5465,1663,1426,65,85,204,246,82,367,101,51,2115,2175,4290,1380,1136,66,78,120,185,130,572,77,45,1773,2016,3789,1123,839,42,45,84,138,200,699,45,34,1494,1755,3249,693,494,17,20,53,64,181,749,50,35,994,1362,2356,305,179,8,5,18,23,118,560,17,15,466,782,1248,112,63,5,0,15,26,97,475,19,25,248,589,837,93,135,5,5,6
11602,9,20,0,0,0,0,0,0,1588,1525,1597,1545,3142,179,368,10,20,3,9,0,0,1582,1286,1774,1683,3457,979,1328,42,72,22,56,3,0,1037,767,2083,2223,4306,1559,1716,77,105,99,157,0,11,550,401,2285,2390,4675,1523,1446,80,116,137,158,3,11,305,239,2048,1970,4018,1313,1268,77,103,132,202,9,21,216,132,1747,1726,3473,1147,1069,79,75,188,159,5,31,90,78,1509,1412,2921,1050,881,75,64,169,199,19,55,66,47,1379,1246,2625,681,555,66,43,91,111,14,57,45,20,897,786,1683,455,348,22,31,64,74,21,89,31,12,593,554,1147,299,244,18,14,35,41,22,115,18,13,392,427,819,236,171,10,3,34,38,34,131,9,9,323,352,675,146,98,4,3,10,23,33,183,7,7,200,314,514,65,38,0,3,3,7,25,120,4,9,97,177,274,29,12,3,0,3,4,19,87,4,3,58,106,164,37,54,0,3,3
11603,15,33,4,8,3,0,0,5,3761,3693,3783,3739,7522,299,645,28,69,7,11,0,4,2889,2527,3223,3256,6479,1225,1710,87,193,52,103,0,5,1918,1678,3282,3689,6971,2056,2416,168,282,171,258,3,20,1361,1048,3759,4024,7783,2485,2613,174,294,241,399,6,30,836,627,3742,3963,7705,2390,2336,185,286,293,409,16,69,471,353,3355,3453,6808,2097,2089,195,242,291,436,25,95,239,172,2847,3034,5881,2050,1912,153,180,320,466,39,168,157,115,2719,2841,5560,1530,1325,117,140,281,316,51,205,83,66,2062,2052,4114,1106,847,89,73,132,194,67,273,70,43,1464,1430,2894,719,513,47,55,77,98,63,309,53,35,959,1010,1969,496,366,25,35,54,64,90,376,33,23,698,864,1562,315,155,11,24,17,26,99,362,21,23,463,590,1053,94,73,6,5,9,12,74,249,12,15,195,354,549,42,38,3,5,6,9,57,274,18,35,126,361,487,59,85,5,4,3
11701,3,12,0,0,0,3,0,3,1155,1052,1158,1070,2228,86,203,5,11,0,9,3,5,1166,1057,1260,1285,2545,399,641,21,43,12,36,0,4,935,637,1367,1361,2728,760,913,39,67,62,80,0,10,560,397,1421,1467,2888,925,914,67,83,85,130,6,19,411,243,1494,1389,2883,900,814,76,103,121,191,7,24,291,187,1395,1319,2714,827,794,73,80,131,205,9,31,194,133,1234,1243,2477,771,734,59,78,160,189,14,44,131,106,1135,1151,2286,645,631,65,72,100,145,22,86,112,66,944,1000,1944,575,507,41,34,86,92,34,149,77,55,813,837,1650,480,367,21,18,62,78,24,173,80,30,667,666,1333,409,320,15,16,33,67,69,251,57,56,583,710,1293,255,176,12,5,25,45,70,283,35,33,397,542,939,137,79,3,5,8,21,65,256,25,21,238,382,620,79,41,4,6,6,6,79,278,5,20,173,351,524,51,60,5,3,5
11702,9,19,3,0,0,0,0,0,1321,1284,1333,1303,2636,103,203,8,23,7,12,3,3,1882,1872,2003,2113,4116,477,682,30,77,37,71,0,0,1971,1720,2515,2550,5065,949,1014,80,106,131,163,3,9,1481,1302,2644,2594,5238,1028,1055,108,109,200,211,14,11,1042,816,2392,2202,4594,984,962,118,122,234,269,6,23,697,559,2039,1935,3974,895,859,107,115,236,295,15,31,465,355,1718,1655,3373,813,779,91,82,222,231,20,64,368,249,1514,1405,2919,739,617,71,49,181,179,20,71,230,130,1241,1046,2287,601,539,43,31,128,122,26,147,146,91,944,930,1874,538,470,30,22,94,79,42,159,153,62,857,792,1649,459,317,25,19,61,59,52,224,113,56,710,675,1385,246,161,8,10,33,36,78,268,86,66,451,541,992,111,84,8,5,15,22,62,272,44,35,240,418,658,87,47,3,0,5,10,77,327,35,53,207,437,644,67,74,5,0,7
11703,20,21,3,6,6,5,3,5,3452,3808,3484,3845,7329,277,408,16,47,14,24,5,8,7723,7955,8035,8442,16477,1681,2051,108,171,133,169,8,16,8966,7443,10896,9850,20746,2852,2675,265,277,396,504,16,29,6556,4315,10085,7800,17885,2790,2262,328,298,668,609,18,43,4183,2280,7987,5492,13479,2366,1946,351,279,737,728,46,49,2748,1382,6248,4384,10632,2267,1860,286,283,798,758,45,100,1698,922,5094,3923,9017,2198,1766,296,250,856,830,68,156,1268,623,4686,3625,8311,1623,1383,204,178,662,633,113,187,828,387,3430,2768,6198,1320,1112,147,98,468,460,122,307,580,236,2637,2213,4850,1126,894,94,79,317,289,173,404,495,188,2205,1854,4059,913,722,81,57,220,251,256,619,440,185,1910,1834,3744,584,443,42,34,133,129,264,689,290,161,1313,1456,2769,275,201,15,9,41,74,185,614,128,126,644,1024,1668,160,94,13,5,31,47,156,597,87,146,447,889,1336,3419,2714,133,77,339
11801,3,14,4,3,3,0,0,5,2718,2880,2728,2902,5630,109,220,13,23,9,8,3,4,3721,4043,3855,4298,8153,852,1289,62,102,50,114,7,5,5056,5176,6027,6686,12713,1905,2345,118,186,243,370,6,14,3719,3322,5991,6237,12228,2246,2413,138,205,356,447,4,24,2037,1533,4781,4622,9403,2199,2366,152,185,435,517,8,43,1263,987,4057,4098,8155,2027,2177,164,186,463,659,29,67,837,643,3520,3732,7252,2268,2375,148,166,554,816,38,118,658,560,3666,4035,7701,1895,1727,104,128,402,615,46,177,430,310,2877,2957,5834,1454,1336,87,89,282,419,73,247,299,242,2195,2333,4528,1149,1024,53,58,192,248,79,410,233,174,1706,1914,3620,1136,979,53,37,111,216,146,624,224,185,1670,2041,3711,905,741,42,24,114,187,179,1042,162,195,1402,2189,3591,592,374,18,12,49,115,211,983,88,117,958,1601,2559,386,153,7,6,20,59,259,1302,66,158,738,1678,2416,252,282,9,18,51
11802,15,15,3,0,0,6,0,8,3790,3710,3808,3739,7547,177,280,12,18,9,13,5,3,6023,5748,6226,6062,12288,1109,1633,63,103,50,101,0,6,4866,4166,6088,6009,12097,2186,2655,136,168,181,289,6,13,2902,2453,5411,5578,10989,2679,2776,168,189,319,443,3,39,1691,1425,4860,4872,9732,2396,2503,170,245,400,493,17,55,1098,899,4081,4195,8276,2293,2319,185,221,451,609,16,82,794,670,3739,3901,7640,2222,2191,164,187,427,656,31,123,548,473,3392,3630,7022,1783,1703,122,131,350,515,49,184,404,292,2708,2825,5533,1575,1391,94,86,269,289,70,280,273,200,2281,2246,4527,1321,1114,57,62,180,248,88,480,206,177,1852,2081,3933,1209,1007,63,53,151,191,162,750,210,205,1795,2206,4001,973,723,34,26,92,145,233,968,163,184,1495,2046,3541,527,329,17,13,33,82,205,892,90,143,872,1459,2331,284,143,8,4,17,41,236,948,60,145,605,1281,1886,286,355,13,12,27
11901,17,119,5,4,3,6,3,10,5120,4705,5148,4844,9992,425,1054,13,76,8,41,0,3,4413,3695,4859,4869,9728,1792,2712,93,237,87,160,3,13,2983,2221,4958,5343,10301,3000,3497,174,282,237,306,10,22,1720,1074,5141,5181,10322,3536,3787,220,280,296,460,7,51,1164,708,5223,5286,10509,3727,3600,231,308,380,581,20,87,837,532,5195,5108,10303,3416,3280,211,251,430,587,29,119,566,369,4652,4606,9258,3213,3104,184,211,425,603,45,208,363,262,4230,4388,8618,2845,2390,143,133,316,401,71,299,224,150,3599,3373,6972,2258,1943,87,99,231,277,95,461,150,112,2821,2892,5713,1910,1712,80,73,168,240,132,663,140,70,2430,2758,5188,1896,1559,54,64,157,179,264,1196,138,81,2509,3079,5588,1466,1107,31,27,86,116,354,1451,95,58,2032,2759,4791,712,480,16,18,28,65,302,1035,41,47,1099,1645,2744,304,149,11,8,11,26,248,938,38,63,612,1184,1796,131,161,5,7,10
