SA4_CODE_2016,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
111,28,1020,1338,1113,1022,677,276,60,5535,21,241,346,366,476,251,62,11,1777,996,4366,3700,2667,2551,1517,578,151,16526,547,1732,2246,2341,2019,1262,499,177,10822,3028,7259,6501,7532,6918,5269,2714,876,40095,376,269,202,152,126,99,34,17,1281,185,258,338,403,493,537,251,71,2541,3591,7784,7041,8085,7544,5906,3009,964,43913,59,135,144,140,150,174,87,41,921,1293,1379,1248,1575,1584,1658,1358,877,10975,6523,16661,16062,16294,15337,11445,5870,2285,90473,55,1445,1516,1125,901,433,88,13,5586,60,521,680,656,836,363,86,22,3228,1566,6837,5770,3633,3044,1682,600,148,23292,985,2629,3001,3190,2890,1621,723,220,15273,2811,4234,3609,3704,2455,931,283,140,18170,534,419,461,413,385,202,55,17,2482,313,403,608,912,1055,833,344,124,4585,3658,5055,4678,5031,3894,1962,680,281,25235,82,133,162,214,305,332,164,76,1474,1202,1176,1082,1438,1813,2115,2190,2093,13111,7618,17803,16892,15284,13690,8518,4527,2857,87184,86,2469
112,4,195,405,471,569,487,125,37,2299,7,75,215,259,367,220,47,15,1207,212,1259,1904,1857,1948,1318,451,138,9079,152,710,1097,1332,1454,1036,397,127,6297,1501,3566,4102,4655,5106,3738,1829,557,25055,207,181,135,141,126,78,20,3,891,106,194,206,292,379,337,170,62,1742,1811,3938,4450,5081,5610,4154,2018,625,27693,42,49,87,82,110,133,71,25,602,1394,1127,1302,1662,2014,1781,1285,762,11319,3615,7359,9455,10740,12074,9129,4405,1723,58496,23,408,599,626,653,289,63,12,2669,32,249,466,498,629,302,58,8,2245,460,2556,3502,2771,2665,1372,455,133,13914,436,1425,1988,2432,2581,1476,547,174,11060,1313,2239,2469,2683,2255,807,213,102,12089,302,258,261,327,331,168,35,9,1701,172,283,435,666,797,560,233,90,3229,1792,2789,3165,3672,3384,1527,485,206,17018,30,75,78,141,231,242,134,56,985,1307,1066,1300,1702,2141,2013,1831,1410,12766,4073,8559,11095,11838,12283,7217,3586,2005,60654,28,603
113,8,166,249,257,231,134,42,13,1103,10,81,114,110,130,51,16,3,501,221,1103,1053,749,666,336,126,42,4290,108,527,655,668,636,389,138,30,3148,1681,3168,2758,2943,2710,1712,728,178,15885,184,142,104,94,67,38,10,3,643,91,150,137,168,184,136,49,19,935,1953,3466,3001,3200,2959,1895,791,205,17465,24,58,40,43,48,53,25,9,303,1164,1196,1179,1213,1221,1067,793,320,8156,3486,6597,6284,6230,5896,3918,1931,625,34966,13,273,298,266,209,96,22,3,1188,31,190,227,223,248,86,24,4,1035,484,2110,1873,1222,953,518,223,63,7442,317,988,1038,1096,1002,583,254,84,5364,1231,1940,1507,1555,1140,330,73,49,7820,229,216,211,265,192,109,22,5,1248,123,203,231,425,427,273,102,40,1809,1572,2355,1944,2247,1752,713,190,87,10871,37,66,45,57,110,116,58,21,506,983,769,790,920,1196,1166,1043,668,7527,3436,6749,6213,6034,5468,3280,1813,929,33927,22,434
114,8,126,255,311,429,436,181,33,1779,10,65,106,112,221,168,51,4,737,113,638,787,812,1142,1034,436,109,5069,103,388,725,892,858,857,384,105,4314,1114,2542,2514,3024,3285,2930,1598,406,17427,136,101,80,64,69,61,25,3,534,54,83,106,186,255,301,153,36,1180,1300,2725,2705,3280,3608,3295,1777,451,19141,18,40,38,56,80,110,54,20,414,858,824,825,910,963,1200,864,454,6899,2406,4801,5431,6374,7303,7100,3747,1180,38348,14,238,358,377,403,298,78,8,1775,25,180,219,303,385,249,60,6,1425,248,1172,1538,1359,1428,1034,405,90,7277,263,750,1064,1338,1561,1197,500,116,6787,932,1556,1419,1554,1265,599,172,75,7579,193,184,182,229,217,144,45,10,1196,107,167,280,403,536,526,210,76,2291,1227,1909,1883,2179,2024,1266,430,156,11071,15,46,53,84,162,201,73,36,670,698,520,575,861,1151,1530,1274,829,7438,2486,4811,5691,6497,7120,5767,2822,1242,36440,21,367
115,70,1055,2197,1986,1469,717,210,40,7737,10,105,361,400,387,181,48,12,1501,1147,3062,3992,3563,2954,1755,516,125,17118,449,1068,1732,2026,1476,1042,350,131,8273,1532,2611,3202,3852,2963,2169,1043,277,17644,76,79,75,73,80,56,19,4,457,114,161,225,284,380,341,130,41,1672,1717,2859,3500,4214,3418,2560,1191,318,19775,43,108,139,162,152,123,74,24,823,679,535,661,837,700,669,443,316,4837,4115,8782,12581,13188,10565,7042,2833,968,60067,121,1493,2153,1449,818,324,72,17,6452,38,294,563,591,545,265,51,7,2363,1617,4395,5644,4173,2829,1304,379,110,20450,716,1444,2438,2811,2160,1258,446,155,11427,855,1255,1536,1701,1049,501,132,70,7096,159,120,277,252,189,130,21,4,1153,119,173,414,712,688,488,168,71,2835,1137,1547,2225,2667,1926,1118,324,144,11087,40,85,172,248,274,247,121,48,1236,655,541,693,841,859,911,697,742,5951,4329,9794,13891,12785,9411,5422,2094,1230,58960,196,2550
116,95,1944,2900,1223,812,324,70,15,7389,20,230,480,272,181,87,12,0,1280,1219,5037,4997,3026,2160,1042,238,52,17770,901,2909,2698,2004,1347,558,163,41,10624,2172,4693,4854,4676,3633,2171,962,223,23373,249,240,182,166,128,53,19,4,1028,175,386,479,423,364,241,83,17,2160,2597,5319,5510,5263,4120,2459,1053,242,26570,94,248,290,244,167,117,50,5,1211,1792,2039,1884,1616,1350,1025,612,235,10547,6714,17725,18752,13651,10147,5616,2197,594,75397,187,2777,2309,943,484,181,24,3,6898,73,478,520,335,228,89,15,0,1744,1861,7450,6323,3703,2367,1000,220,60,22985,1191,3246,3170,2505,1533,622,199,55,12514,1733,3347,2981,2352,1394,420,115,45,12386,349,385,477,387,310,90,19,6,2021,286,444,665,717,600,297,83,19,3114,2363,4178,4123,3456,2306,805,215,68,17521,82,259,303,281,276,149,46,13,1415,1468,1721,1582,1447,1422,1345,858,436,10285,7223,20109,18318,12671,8611,4196,1583,650,73359,280,4719
117,318,6204,4404,2465,1598,775,201,47,16010,76,852,749,550,378,151,35,3,2783,4157,16521,8080,4217,2601,1316,420,94,37408,1287,4044,2826,1846,1053,545,202,64,11861,1216,4054,2592,2402,1598,1032,501,142,13532,107,178,171,117,79,33,10,0,708,140,404,342,321,261,171,63,17,1718,1468,4637,3103,2837,1938,1234,576,164,15956,181,393,247,186,127,106,47,6,1293,3279,6165,3421,2496,1816,1252,803,304,19541,10762,38818,22828,14594,9506,5372,2285,680,104843,533,7277,4150,2184,1396,618,125,21,16305,129,1169,922,677,526,252,40,11,3736,6323,18334,8043,3800,2236,1146,387,103,40375,1547,3909,2758,1944,1320,715,311,89,12592,1012,1992,1232,989,655,290,124,42,6322,169,205,171,160,124,62,13,5,903,182,348,379,444,402,257,82,38,2124,1363,2542,1778,1587,1182,606,216,80,9348,211,349,196,184,171,112,59,17,1291,3116,5254,2461,1684,1541,1165,863,584,16670,13221,38837,20304,12066,8369,4624,2001,900,100317,853,13485
118,150,3321,3443,2513,1607,1117,376,106,12630,37,467,584,412,293,171,83,13,2063,2505,9397,6671,4489,3092,1880,730,299,29067,515,1808,1898,1481,1000,649,271,120,7735,709,2813,2114,2005,1598,1301,801,320,11661,76,94,87,58,49,36,16,6,422,125,263,226,274,247,221,105,43,1494,907,3170,2427,2334,1896,1561,917,367,13577,126,244,198,160,145,123,69,33,1102,1869,3256,2342,1803,1311,1243,844,487,13161,6110,21667,17562,13192,9343,6750,3296,1421,79338,305,4112,3645,2355,1397,764,178,59,12816,52,788,859,631,575,314,92,22,3330,3334,12391,8104,5042,3074,1780,663,265,34656,618,2492,2455,2280,1746,1217,563,235,11605,506,1206,959,908,609,461,170,132,4955,87,135,124,168,117,79,36,8,749,126,277,349,482,481,400,164,119,2404,721,1625,1435,1559,1200,944,366,257,8108,99,243,199,221,256,233,135,68,1452,1539,2933,1917,1536,1359,1427,1278,1032,13018,6672,24590,18614,13619,9608,6688,3262,1943,84988,457,7431
119,263,5299,4336,2314,1439,638,196,47,14531,52,564,595,444,388,180,52,7,2298,3534,12752,7917,5392,3935,1899,758,208,36405,1553,5145,4163,3597,2399,1181,480,163,18685,2688,5969,6488,6739,5283,3931,2328,895,34318,227,308,252,250,148,116,25,13,1344,270,566,645,751,680,493,218,69,3682,3190,6844,7379,7735,6112,4535,2564,975,39334,224,558,426,404,307,216,110,49,2290,2692,3513,2666,2487,2224,1935,1554,998,18072,11510,34677,27481,22381,16807,10590,5714,2451,131612,525,6279,3721,1790,887,317,73,11,13615,127,805,842,739,580,225,50,20,3383,4466,15212,9472,5900,3567,1529,593,150,40886,2151,5423,5661,4922,3124,1415,616,217,23531,1877,3745,3525,3172,1976,812,380,187,15676,347,423,592,583,419,165,50,29,2611,346,643,1145,1435,1200,722,276,146,5920,2578,4813,5259,5194,3596,1701,711,356,24210,203,537,474,536,554,345,193,80,2925,2554,3347,2582,2677,2447,2203,2100,1874,19779,12605,36414,28013,21760,14758,7734,4335,2709,128323,789,11579
120,194,4326,3663,2319,1692,896,246,61,13400,41,507,631,518,431,209,44,21,2397,2554,9686,6784,4588,3110,1683,577,161,29130,843,2604,2226,1863,1301,694,232,83,9847,911,2614,2396,2665,2053,1501,881,306,13333,98,136,115,103,70,57,13,3,597,128,257,291,341,299,231,95,32,1673,1135,3005,2794,3117,2431,1787,988,349,15603,110,278,223,210,194,133,57,28,1231,1432,2397,1698,1402,1132,912,628,351,9959,6317,22801,18021,14020,10293,6307,2772,1049,81570,339,5184,3803,2501,1605,747,148,31,14353,84,798,996,858,734,324,68,14,3871,3361,11547,8229,5339,3203,1518,517,179,33903,901,2595,2837,2777,1964,1046,401,171,12682,747,1410,1288,1372,880,411,176,78,6369,120,136,176,241,168,81,24,20,968,129,270,430,624,595,392,134,94,2671,989,1820,1900,2236,1638,880,341,194,10002,103,249,210,313,290,201,79,52,1488,1293,2282,1649,1396,1330,1097,857,681,10588,7069,24487,19620,15430,10762,5813,2405,1312,86895,534,9512
121,143,4206,6471,5444,3655,2506,985,257,23662,28,628,1012,924,692,417,167,41,3898,2416,10783,11121,9108,6759,4364,2059,728,47340,599,2270,2671,2749,2045,1506,884,382,13107,950,2408,2397,2586,2153,1735,1027,422,13680,120,116,105,115,81,78,48,12,670,108,237,322,410,468,447,251,76,2327,1170,2761,2826,3108,2708,2256,1328,513,16677,79,242,323,310,249,258,169,77,1704,1224,1921,1729,1469,1267,1084,829,635,10162,5662,22806,26163,23112,17363,12395,6421,2630,116560,237,5606,6661,4430,2775,1340,388,85,21520,77,1036,1443,1520,1166,796,234,60,6342,3333,13618,13676,10399,6357,3649,1558,566,53160,759,2486,3447,4250,3464,2763,1418,595,19183,793,1352,1348,1534,1028,663,253,135,7116,115,113,199,262,274,195,79,24,1264,151,255,485,827,917,951,468,285,4348,1069,1723,2039,2624,2223,1805,804,449,12722,82,230,344,399,453,461,288,158,2417,1190,1982,1776,1601,1495,1527,1360,1468,12404,6735,26684,29392,25227,17935,12342,6051,3382,127746,375,9806
122,41,1051,2074,2000,1246,804,310,67,7599,17,190,460,426,377,241,65,16,1803,934,4054,5435,4600,3192,1989,816,294,21308,394,1542,2143,2227,1458,1118,552,210,9648,1200,3184,3606,3778,2841,2135,1333,441,18510,103,93,125,109,93,72,23,8,618,96,178,313,382,426,382,213,59,2040,1392,3450,4044,4267,3357,2587,1566,513,21179,39,113,181,170,157,131,76,41,914,780,990,1117,1092,948,867,743,489,7037,3604,11399,15457,14788,10740,7742,4126,1632,69486,75,1547,2276,1667,869,434,107,36,7016,35,428,761,774,680,333,97,20,3135,1375,5990,7157,5060,2892,1523,603,197,24790,573,2151,3036,3290,2424,1648,777,272,14179,759,1356,1467,1699,1132,616,221,106,7353,117,130,200,271,179,142,48,30,1108,131,240,462,833,716,664,314,175,3535,1008,1727,2128,2802,2021,1422,577,312,11995,32,114,212,274,313,313,182,104,1538,802,1023,1154,1119,1081,1285,1235,1285,8976,3895,12985,16727,14986,10277,6956,3585,2231,71635,120,2598
123,32,730,1109,691,499,220,70,6,3363,16,136,215,182,197,89,15,0,850,680,2370,2168,1493,1228,630,174,47,8789,520,1696,1703,1582,1196,586,148,36,7463,2406,5280,5195,4895,4410,2734,1059,223,26211,204,210,142,125,92,48,15,9,839,132,264,329,340,357,292,80,17,1817,2742,5760,5668,5363,4858,3070,1156,247,28871,70,143,154,131,132,91,30,7,754,1351,1174,1158,1120,1029,981,618,302,7736,5401,11998,12176,10564,9152,5670,2210,661,57827,126,1282,1057,563,340,138,27,8,3533,65,379,349,303,300,107,25,3,1522,1092,3952,3421,2118,1435,641,161,35,12843,1066,2557,2546,2265,1663,730,168,54,11052,1938,3360,2745,2283,1547,498,118,34,12515,368,368,399,344,297,120,21,7,1925,253,370,576,680,662,357,90,21,3012,2557,4096,3720,3297,2504,975,223,71,17449,73,154,196,211,225,162,58,22,1088,1300,1253,1217,1212,1287,1232,868,715,9090,6270,13676,12495,9974,7753,3978,1533,904,56584,156,2011
124,49,793,985,843,858,542,165,17,4260,20,143,261,303,373,192,40,4,1343,727,2414,2469,1967,1946,1151,351,89,11112,546,1762,2004,1926,1647,904,320,62,9172,3057,6554,5956,5943,4938,3229,1309,322,31309,230,252,176,118,116,81,21,7,990,158,307,379,376,473,377,133,37,2243,3439,7115,6506,6437,5525,3680,1462,371,34542,85,137,174,129,167,132,53,26,908,1479,1726,1542,1447,1392,1227,762,308,9881,6349,14094,13946,13051,11917,7823,3153,885,71209,145,1350,1146,955,847,372,79,16,4912,58,424,553,550,644,307,50,9,2592,1223,4245,4175,2948,2469,1276,424,95,16854,1110,2810,2863,2639,2265,1245,471,129,13526,2388,4251,3248,2992,1990,628,161,64,15724,408,406,427,373,299,142,42,9,2100,290,403,612,720,805,562,163,85,3649,3089,5057,4286,4082,3093,1333,364,158,21468,47,110,167,213,255,241,108,40,1187,1423,1563,1422,1501,1566,1574,1160,662,10874,7093,15574,14615,12891,11137,6354,2651,1101,71421,194,2146
125,221,5569,4993,2055,1381,547,160,29,14959,39,536,598,373,328,156,43,6,2076,2631,11785,7647,4212,3001,1561,633,158,31621,1304,4278,3336,2489,1681,885,368,101,14446,2022,4650,4559,4236,3651,2595,1467,516,23704,200,263,201,180,107,73,30,3,1060,186,453,523,492,457,326,157,47,2647,2416,5372,5279,4910,4218,2996,1653,561,27408,161,560,458,300,262,176,95,25,2046,2498,4375,3153,2228,1779,1358,942,513,16847,9272,32463,25465,16561,12650,7691,3901,1396,109396,349,6410,3880,1492,780,295,62,14,13281,113,849,723,522,429,172,50,8,2865,3188,13848,8083,4510,2737,1235,448,119,34166,1498,4361,3971,3299,2228,1109,442,152,17057,1406,3007,2502,2124,1323,533,168,86,11146,292,341,387,370,310,126,37,15,1887,227,519,714,864,724,454,185,77,3765,1928,3864,3604,3361,2354,1115,393,181,16798,124,497,365,350,387,301,116,70,2219,2026,3380,2306,2027,1775,1508,1349,1061,15438,9231,33212,22936,15558,10686,5736,2856,1606,101815,576,11977
126,114,2637,2664,1935,1418,801,247,62,9874,20,250,312,325,287,137,40,6,1386,1568,5297,4224,3094,2454,1455,604,227,18912,521,1171,1239,1235,938,592,280,147,6115,580,1263,1334,1656,1368,1017,695,295,8213,58,67,44,62,45,43,22,0,341,78,120,140,197,207,179,95,42,1050,719,1448,1521,1915,1622,1235,812,337,9610,59,144,163,145,126,114,64,23,834,605,736,644,562,523,426,424,328,4254,3595,11691,10766,9209,7366,4761,2462,1138,50985,195,3366,2656,1568,946,383,102,27,9236,50,395,500,473,447,240,77,14,2188,2089,6099,4949,3597,2394,1130,472,175,20906,594,1170,1558,1829,1424,937,440,224,8177,467,699,721,787,607,273,135,75,3764,82,77,115,129,116,82,39,16,637,85,107,232,434,412,354,192,105,1919,627,882,1065,1348,1136,708,360,193,6323,65,144,149,188,205,175,105,50,1081,608,766,560,559,605,601,677,829,5208,4226,12818,11432,9558,7159,4179,2226,1515,53116,305,6009
127,78,1087,1065,704,509,199,40,8,3699,30,170,223,160,132,70,9,0,800,1619,4600,3430,2423,1769,848,239,35,14947,1117,2703,2703,2426,1470,561,215,41,11235,2640,5519,5394,5690,4184,2762,1205,289,27686,266,307,232,188,115,60,17,5,1177,217,444,472,528,436,244,102,24,2473,3121,6269,6095,6411,4731,3069,1316,314,31338,103,286,284,268,212,110,53,15,1331,2282,2246,2113,2090,1823,1379,885,331,13153,8352,17367,15921,14478,10647,6241,2763,744,76509,261,1842,1074,515,314,117,18,3,4141,100,415,360,229,182,81,18,0,1398,2563,6764,4643,2577,1695,673,153,42,19100,1693,4035,3782,2850,1674,706,206,46,14997,1728,3510,3129,2654,1505,489,139,46,13204,353,469,594,552,335,107,12,3,2419,269,501,863,966,662,340,84,40,3718,2352,4481,4585,4170,2497,933,237,90,19346,107,284,282,370,305,142,64,12,1569,2063,2284,2129,2083,2043,1610,1090,605,13911,9133,20099,16863,12792,8712,4261,1790,799,74455,339,2932
128,37,656,1088,1020,844,475,155,40,4311,5,173,268,284,364,162,36,3,1305,961,2827,2779,2309,2137,1178,400,159,12745,397,1467,1983,1940,1528,890,349,116,8672,1621,3939,4325,4514,3834,2737,1639,627,23241,103,96,87,91,82,72,27,14,571,89,188,245,329,374,398,174,50,1856,1819,4229,4664,4932,4293,3206,1840,689,25664,33,77,92,134,138,129,66,20,698,597,710,784,752,728,631,540,345,5092,3844,10140,11655,11371,10024,6678,3390,1377,58478,82,1178,1151,863,641,237,50,14,4220,47,422,540,470,541,215,34,11,2276,1373,4426,4490,2912,2127,868,326,99,16622,708,2079,2633,2702,2089,1137,398,149,11900,989,1747,1788,1730,1181,598,231,125,8380,131,152,239,272,249,136,38,14,1242,144,239,517,710,821,638,254,142,3472,1260,2140,2548,2708,2255,1372,531,278,13088,52,110,158,214,327,274,162,69,1368,581,779,763,811,927,989,966,930,6744,4111,11134,12277,10676,8905,5100,2461,1555,56221,121,1838
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,0,3,5,0,0,13,0,0,4,6,7,18,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,7,18,5,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,6,0,26,3,11,12,11,12,34,13,3,92,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,3,9,4,0,0,25,0,4,0,3,4,8,3,0,20,0,4,0,3,8,3,0,0,22,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,11,4,4,0,3,7,4,3,0,33,0,0,0,0,0,0,0,0,0,0,3,0,3,10,14,8,0,47,8,17,6,17,29,33,12,0,122,0,3
199,6,92,43,19,14,11,4,0,193,0,13,3,12,15,7,0,0,51,91,214,89,69,55,43,5,3,574,30,70,45,39,44,53,5,0,294,108,229,179,178,200,149,16,0,1063,30,15,14,6,3,0,0,0,64,19,16,13,12,25,10,0,0,104,152,261,204,200,232,158,20,3,1231,4,11,6,7,5,4,0,0,50,253,510,509,478,331,170,51,9,2315,542,1168,909,814,700,456,87,23,4703,9,75,39,23,21,5,6,0,177,0,19,17,12,14,7,0,0,67,108,284,103,74,57,38,6,0,673,45,75,54,64,83,47,4,3,374,48,79,55,76,69,28,5,0,351,18,9,5,7,17,7,0,0,60,16,13,11,11,24,16,0,0,92,80,99,71,98,101,48,5,0,504,0,11,7,7,5,5,0,0,37,191,288,194,188,172,109,42,17,1196,440,848,485,472,448,262,64,21,3038,14,165
