region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC10626,0,3,3,15,0,15,4,0,4,10,0,10,3,0,3,0,0,0,32,3,35
SSC10627,0,18,18,40,3,43,18,0,18,7,0,7,5,0,5,3,0,3,73,21,94
SSC10628,0,21,21,32,3,35,13,3,16,17,0,17,5,0,5,6,0,6,73,27,100
SSC10629,0,82,82,124,7,131,57,3,60,54,0,54,32,0,32,17,0,17,284,92,376
SSC10630,0,29,29,53,5,58,23,0,23,49,0,49,21,0,21,4,0,4,150,34,184
SSC10631,0,1188,1188,1278,81,1359,460,6,466,421,5,426,233,3,236,106,0,106,2498,1283,3781
SSC10632,0,15,15,19,0,19,5,0,5,6,0,6,5,0,5,3,0,3,38,15,53
SSC10633,0,28,28,34,9,43,13,0,13,8,0,8,10,0,10,3,0,3,68,37,105
SSC10634,0,633,633,1226,69,1295,905,8,913,1025,0,1025,494,3,497,268,0,268,3918,713,4631
SSC10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10636,0,32,32,38,0,38,13,0,13,15,0,15,8,0,8,0,0,0,74,32,106
SSC10637,0,1824,1824,1527,266,1793,575,68,643,447,10,457,126,3,129,30,0,30,2705,2171,4876
SSC10638,0,325,325,319,35,354,108,6,114,69,0,69,22,0,22,3,0,3,521,366,887
SSC10639,0,196,196,229,17,246,87,0,87,69,0,69,29,0,29,16,0,16,430,213,643
SSC10640,0,705,705,539,70,609,248,13,261,183,5,188,90,0,90,31,0,31,1091,793,1884
SSC10641,0,132,132,193,13,206,110,0,110,97,5,102,71,0,71,54,0,54,525,150,675
SSC10642,0,510,510,661,38,699,377,5,382,537,3,540,230,3,233,98,0,98,1903,559,2462
SSC10643,0,2813,2813,2628,445,3073,867,52,919,628,13,641,253,0,253,76,0,76,4452,3323,7775
SSC10644,0,313,313,392,8,400,114,0,114,114,0,114,51,0,51,22,0,22,693,321,1014
SSC10645,0,22,22,62,0,62,29,0,29,22,0,22,9,0,9,4,0,4,126,22,148
SSC10646,0,34,34,74,0,74,29,3,32,37,0,37,20,0,20,3,0,3,163,37,200
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,0,49,49,38,0,38,10,0,10,6,0,6,3,0,3,3,0,3,60,49,109
SSC10649,0,619,619,620,117,737,227,27,254,136,8,144,34,0,34,10,3,13,1027,774,1801
SSC10650,0,726,726,862,119,981,604,30,634,647,9,656,292,10,302,133,6,139,2538,900,3438
SSC10651,0,940,940,1017,97,1114,654,15,669,682,6,688,309,3,312,143,0,143,2805,1061,3866
SSC10652,0,23,23,46,6,52,24,0,24,26,0,26,12,0,12,3,0,3,111,29,140
SSC10653,0,63,63,89,3,92,39,0,39,35,0,35,19,0,19,5,0,5,187,66,253
SSC10654,0,64,64,108,6,114,48,0,48,40,0,40,25,0,25,16,0,16,237,70,307
SSC10655,0,21,21,38,3,41,15,0,15,24,0,24,14,0,14,9,0,9,100,24,124
SSC10656,0,39,39,40,3,43,10,0,10,16,0,16,0,0,0,3,0,3,69,42,111
SSC10657,0,348,348,424,27,451,138,3,141,102,3,105,42,0,42,20,0,20,726,381,1107
SSC10658,0,140,140,192,7,199,69,0,69,52,0,52,32,0,32,23,0,23,368,147,515
SSC10659,0,17,17,22,3,25,5,0,5,8,0,8,9,0,9,3,0,3,47,20,67
SSC10660,0,42,42,129,5,134,84,3,87,69,0,69,40,0,40,23,0,23,345,50,395
SSC10661,0,5,5,21,0,21,14,0,14,13,0,13,3,0,3,0,0,0,51,5,56
SSC10662,0,11,11,39,0,39,13,0,13,17,0,17,4,0,4,5,0,5,78,11,89
SSC10663,0,94,94,42,4,46,10,0,10,10,0,10,6,0,6,0,0,0,68,98,166
SSC10664,0,45,45,91,3,94,36,0,36,23,0,23,17,0,17,9,0,9,176,48,224
SSC10665,0,163,163,275,16,291,97,0,97,100,0,100,56,0,56,28,0,28,556,179,735
SSC10666,0,25,25,33,4,37,4,0,4,11,0,11,0,0,0,3,0,3,51,29,80
SSC10667,0,133,133,213,26,239,108,6,114,194,5,199,75,0,75,25,0,25,615,170,785
SSC10668,0,65,65,117,5,122,58,0,58,36,0,36,34,0,34,17,0,17,262,70,332
SSC10669,0,36,36,64,5,69,22,0,22,30,0,30,3,0,3,4,0,4,123,41,164
SSC10670,0,28,28,62,3,65,17,0,17,14,0,14,7,0,7,0,0,0,100,31,131
SSC10671,0,15,15,31,0,31,14,0,14,10,0,10,8,0,8,3,0,3,66,15,81
SSC10672,0,209,209,411,32,443,295,3,298,400,3,403,160,0,160,82,0,82,1348,247,1595
SSC10673,0,63,63,68,0,68,16,3,19,21,0,21,7,0,7,3,0,3,115,66,181
SSC10674,0,18,18,41,0,41,8,0,8,11,0,11,6,0,6,0,0,0,66,18,84
SSC10675,0,259,259,129,18,147,52,3,55,44,0,44,13,0,13,7,0,7,245,280,525
SSC10676,0,86,86,109,0,109,35,0,35,22,0,22,7,0,7,0,0,0,173,86,259
SSC10677,0,24,24,39,0,39,13,0,13,9,0,9,0,0,0,0,0,0,61,24,85
SSC10678,0,239,239,306,19,325,89,0,89,56,0,56,31,0,31,9,0,9,491,258,749
SSC10679,0,11,11,13,0,13,9,0,9,0,0,0,3,0,3,3,0,3,28,11,39
SSC10680,0,19,19,37,0,37,12,0,12,10,0,10,6,0,6,6,0,6,71,19,90
SSC10681,0,22,22,23,3,26,5,0,5,4,0,4,0,0,0,4,0,4,36,25,61
SSC10682,0,39,39,50,0,50,12,0,12,13,0,13,0,0,0,0,0,0,75,39,114
SSC10683,0,893,893,1314,68,1382,661,3,664,638,0,638,241,0,241,116,0,116,2970,964,3934
SSC10684,0,33,33,50,3,53,13,0,13,14,0,14,8,0,8,8,0,8,93,36,129
SSC10685,0,34,34,59,0,59,19,0,19,9,0,9,7,0,7,0,0,0,94,34,128
SSC10686,0,63,63,73,0,73,28,0,28,22,0,22,7,0,7,10,0,10,140,63,203
SSC10687,0,15,15,21,0,21,3,0,3,4,0,4,0,0,0,0,0,0,28,15,43
SSC10688,0,16,16,13,0,13,5,3,8,10,0,10,3,0,3,3,0,3,34,19,53
SSC10689,0,37,37,34,3,37,8,0,8,15,0,15,5,0,5,0,0,0,62,40,102
SSC10690,0,807,807,630,88,718,167,30,197,119,0,119,25,0,25,9,0,9,950,925,1875
SSC10691,0,2277,2277,1436,419,1855,271,118,389,112,50,162,31,15,46,8,9,17,1858,2888,4746
SSC10692,0,55,55,63,5,68,17,3,20,35,0,35,10,0,10,4,0,4,129,63,192
SSC10693,0,212,212,202,89,291,88,57,145,47,50,97,14,20,34,5,6,11,356,434,790
SSC10694,0,107,107,149,6,155,59,3,62,66,0,66,28,0,28,13,0,13,315,116,431
SSC10695,0,23,23,94,3,97,38,0,38,61,0,61,27,0,27,12,0,12,232,26,258
SSC10696,0,69,69,248,4,252,130,0,130,197,0,197,87,0,87,31,0,31,693,73,766
SSC10697,0,260,260,329,20,349,130,0,130,127,0,127,57,0,57,21,0,21,664,280,944
SSC10698,0,83,83,93,11,104,25,0,25,19,0,19,0,0,0,3,0,3,140,94,234
SSC10699,0,118,118,208,13,221,193,5,198,214,0,214,115,0,115,45,0,45,775,136,911
SSC10700,0,2648,2648,2698,417,3115,1278,68,1346,895,21,916,278,3,281,130,3,133,5279,3160,8439
SSC10701,0,34,34,50,4,54,15,0,15,14,0,14,4,0,4,4,0,4,87,38,125
SSC10702,0,34,34,40,4,44,18,0,18,11,0,11,3,0,3,0,0,0,72,38,110
SSC10703,0,80,80,74,0,74,20,0,20,13,0,13,10,0,10,3,0,3,120,80,200
SSC10704,0,37,37,53,0,53,32,0,32,24,0,24,15,0,15,3,4,7,127,41,168
SSC10705,0,58,58,83,3,86,28,0,28,21,0,21,17,0,17,8,0,8,157,61,218
SSC10706,0,58,58,86,11,97,67,0,67,86,0,86,39,0,39,34,0,34,312,69,381
SSC10707,0,54,54,87,0,87,13,0,13,23,0,23,5,0,5,5,0,5,133,54,187
SSC10708,0,1000,1000,1049,55,1104,376,6,382,321,3,324,160,0,160,71,0,71,1977,1064,3041
SSC10709,0,143,143,301,18,319,208,4,212,290,0,290,121,0,121,45,4,49,965,169,1134
SSC10710,0,103,103,183,8,191,130,0,130,173,3,176,68,0,68,28,0,28,582,114,696
SSC10711,0,42,42,81,0,81,39,5,44,97,0,97,25,0,25,8,0,8,250,47,297
SSC10712,0,187,187,207,15,222,78,3,81,93,0,93,56,0,56,17,0,17,451,205,656
SSC10713,0,29,29,49,0,49,17,0,17,12,0,12,8,0,8,0,0,0,86,29,115
SSC10714,0,102,102,216,14,230,162,3,165,138,0,138,90,0,90,86,0,86,692,119,811
SSC10715,0,60,60,130,5,135,48,0,48,35,0,35,26,0,26,7,0,7,246,65,311
SSC10716,0,15,15,25,0,25,14,0,14,10,0,10,0,0,0,0,0,0,49,15,64
SSC10717,0,15,15,54,3,57,26,0,26,42,0,42,25,0,25,8,0,8,155,18,173
SSC10718,0,327,327,257,17,274,118,0,118,75,0,75,23,0,23,14,0,14,487,344,831
SSC10719,0,17,17,37,8,45,15,0,15,6,0,6,3,0,3,0,0,0,61,25,86
SSC10720,0,50,50,109,5,114,40,0,40,27,0,27,8,0,8,11,0,11,195,55,250
SSC10721,0,30,30,57,4,61,3,0,3,11,0,11,7,0,7,3,0,3,81,34,115
SSC10722,0,714,714,989,75,1064,816,14,830,737,3,740,423,4,427,315,0,315,3280,810,4090
SSC10723,0,14,14,43,3,46,19,0,19,20,0,20,12,0,12,6,0,6,100,17,117
SSC10724,0,172,172,262,14,276,84,0,84,82,0,82,32,0,32,20,0,20,480,186,666
SSC10725,0,188,188,242,10,252,61,0,61,72,0,72,26,0,26,14,0,14,415,198,613
SSC10726,0,680,680,660,153,813,213,29,242,137,7,144,74,3,77,9,0,9,1093,872,1965
SSC10727,0,29,29,31,0,31,10,0,10,11,0,11,9,0,9,7,0,7,68,29,97
SSC10728,0,50,50,115,3,118,75,5,80,89,0,89,49,0,49,16,0,16,344,58,402
SSC10729,0,236,236,364,34,398,211,8,219,269,3,272,163,0,163,44,0,44,1051,281,1332
SSC10730,0,18,18,45,4,49,14,0,14,23,3,26,25,0,25,7,0,7,114,25,139
SSC10731,0,18,18,23,3,26,21,0,21,13,0,13,12,0,12,8,0,8,77,21,98
SSC10732,0,111,111,106,0,106,4,0,4,4,0,4,3,0,3,3,0,3,120,111,231
SSC10733,0,63,63,46,8,54,19,0,19,0,0,0,10,0,10,8,0,8,83,71,154
SSC10734,0,1286,1286,1500,199,1699,623,65,688,570,18,588,181,3,184,43,0,43,2917,1571,4488
SSC10735,0,3294,3294,3640,342,3982,1730,46,1776,1588,15,1603,802,4,806,460,3,463,8220,3704,11924
SSC10736,0,14,14,37,0,37,21,0,21,15,0,15,13,0,13,11,0,11,97,14,111
SSC10737,0,22,22,32,0,32,10,0,10,11,0,11,3,0,3,0,0,0,56,22,78
SSC10738,0,154,154,312,15,327,121,0,121,145,0,145,63,0,63,21,0,21,662,169,831
SSC10739,0,20,20,39,0,39,21,0,21,38,0,38,16,0,16,4,0,4,118,20,138
SSC10740,0,13,13,55,4,59,15,0,15,15,0,15,8,0,8,4,0,4,97,17,114
SSC10741,0,1576,1576,1510,269,1779,806,46,852,646,18,664,219,9,228,75,0,75,3256,1918,5174
SSC10742,0,3,3,9,0,9,7,0,7,5,0,5,0,0,0,0,0,0,21,3,24
SSC10743,0,16,16,52,3,55,9,3,12,17,0,17,6,0,6,4,0,4,88,22,110
SSC10744,0,121,121,181,8,189,50,0,50,37,0,37,11,0,11,3,0,3,282,129,411
SSC10745,0,262,262,340,40,380,217,3,220,255,0,255,101,0,101,55,0,55,968,305,1273
SSC10746,0,395,395,403,36,439,278,12,290,324,7,331,113,7,120,62,0,62,1180,457,1637
SSC10747,0,26,26,27,4,31,7,0,7,6,0,6,7,0,7,3,0,3,50,30,80
SSC10748,0,37,37,23,5,28,3,0,3,8,0,8,3,0,3,3,0,3,40,42,82
SSC10749,0,125,125,182,9,191,41,0,41,47,0,47,32,0,32,19,0,19,321,134,455
SSC10750,0,22,22,61,6,67,13,0,13,13,0,13,7,0,7,3,0,3,97,28,125
SSC10751,0,292,292,293,11,304,119,3,122,100,0,100,49,0,49,15,0,15,576,306,882
SSC10752,0,37,37,69,4,73,30,0,30,36,0,36,10,0,10,7,0,7,152,41,193
SSC10753,0,18,18,32,3,35,15,0,15,18,0,18,8,0,8,0,0,0,73,21,94
SSC10754,0,65,65,100,5,105,43,0,43,54,0,54,22,0,22,8,0,8,227,70,297
SSC10755,0,13,13,60,0,60,24,0,24,31,0,31,18,0,18,9,0,9,142,13,155
SSC10756,0,386,386,614,20,634,406,3,409,512,0,512,250,0,250,132,0,132,1914,409,2323
SSC10757,0,22,22,22,6,28,11,0,11,16,0,16,6,0,6,7,0,7,62,28,90
SSC10758,0,42,42,67,6,73,27,0,27,32,0,32,13,0,13,8,0,8,147,48,195
SSC10759,0,29,29,36,4,40,11,0,11,7,0,7,5,0,5,4,0,4,63,33,96
SSC10760,0,22,22,52,7,59,17,0,17,11,0,11,11,0,11,8,0,8,99,29,128
SSC10761,0,225,225,396,36,432,333,0,333,407,0,407,202,0,202,114,0,114,1452,261,1713
SSC10762,0,5,5,37,3,40,9,0,9,11,0,11,3,0,3,4,0,4,64,8,72
SSC10763,0,1034,1034,1685,88,1773,1063,11,1074,1126,5,1131,481,0,481,241,3,244,4596,1141,5737
SSC10764,0,793,793,792,109,901,305,32,337,324,6,330,125,3,128,42,0,42,1588,943,2531
SSC10765,0,563,563,854,74,928,269,18,287,264,3,267,95,0,95,28,0,28,1510,658,2168
SSC10766,0,87,87,181,3,184,77,0,77,115,0,115,44,0,44,24,0,24,441,90,531
SSC10767,0,105,105,180,7,187,110,3,113,103,0,103,62,0,62,21,0,21,476,115,591
SSC10768,0,19,19,46,4,50,32,0,32,10,0,10,12,0,12,10,0,10,110,23,133
SSC10769,0,457,457,418,51,469,188,6,194,159,5,164,61,0,61,27,0,27,853,519,1372
SSC10770,0,740,740,563,29,592,215,11,226,149,0,149,49,0,49,33,0,33,1009,780,1789
SSC10771,0,37,37,41,4,45,16,0,16,23,0,23,0,0,0,3,0,3,83,41,124
SSC10772,0,292,292,309,28,337,166,4,170,222,0,222,101,0,101,44,0,44,842,324,1166
SSC10773,0,27,27,52,0,52,24,0,24,30,0,30,11,0,11,4,0,4,121,27,148
SSC10774,0,193,193,168,12,180,72,3,75,64,0,64,25,3,28,15,0,15,344,211,555
SSC10775,0,100,100,233,8,241,183,0,183,222,3,225,111,3,114,41,0,41,790,114,904
SSC10776,0,53,53,167,7,174,104,0,104,125,0,125,90,0,90,52,0,52,538,60,598
SSC10777,0,168,168,283,8,291,162,4,166,300,0,300,151,0,151,46,0,46,942,180,1122
SSC10778,0,625,625,555,70,625,281,26,307,257,13,270,90,5,95,46,0,46,1229,739,1968
SSC10779,0,1401,1401,1404,114,1518,615,19,634,546,4,550,242,0,242,110,0,110,2917,1538,4455
SSC10780,0,113,113,240,8,248,123,0,123,195,0,195,63,0,63,23,0,23,644,121,765
SSC10781,0,21,21,38,0,38,17,0,17,24,0,24,14,0,14,3,0,3,96,21,117
SSC10782,0,623,623,722,61,783,275,13,288,232,7,239,94,3,97,49,0,49,1372,707,2079
SSC10783,0,34,34,36,4,40,22,0,22,4,0,4,6,0,6,3,0,3,71,38,109
SSC10784,0,44,44,79,6,85,36,0,36,45,0,45,23,0,23,21,0,21,204,50,254
SSC10785,0,77,77,75,10,85,50,3,53,58,3,61,19,0,19,9,0,9,211,93,304
SSC10786,0,737,737,618,86,704,445,27,472,399,13,412,165,0,165,62,0,62,1689,863,2552
SSC10787,0,1135,1135,1434,142,1576,1029,67,1096,1067,45,1112,410,23,433,201,18,219,4141,1430,5571
SSC10788,0,19,19,52,3,55,15,0,15,17,0,17,12,0,12,11,0,11,107,22,129
SSC10789,0,56,56,88,5,93,47,0,47,65,0,65,25,0,25,22,0,22,247,61,308
SSC10790,0,33,33,45,3,48,19,0,19,12,0,12,3,0,3,6,0,6,85,36,121
SSC10791,0,353,353,457,40,497,174,3,177,112,0,112,61,0,61,22,0,22,826,396,1222
SSC10792,0,52,52,81,6,87,26,0,26,30,0,30,14,0,14,4,0,4,155,58,213
SSC10793,0,236,236,524,16,540,532,0,532,678,0,678,406,0,406,249,0,249,2389,252,2641
SSC10794,0,452,452,305,66,371,78,24,102,35,0,35,6,6,12,6,0,6,430,548,978
SSC10795,0,577,577,767,48,815,400,5,405,334,0,334,154,0,154,58,0,58,1713,630,2343
SSC10796,0,19,19,32,0,32,8,0,8,9,0,9,8,0,8,0,0,0,57,19,76
SSC10797,0,29,29,26,0,26,29,0,29,12,0,12,15,0,15,15,0,15,97,29,126
SSC10798,0,90,90,236,6,242,109,0,109,151,0,151,65,0,65,21,0,21,582,96,678
SSC10799,0,48,48,53,8,61,12,0,12,15,0,15,7,0,7,3,0,3,90,56,146
SSC10800,0,143,143,343,16,359,208,7,215,306,0,306,153,0,153,37,0,37,1047,166,1213
SSC10801,0,251,251,456,13,469,263,3,266,302,3,305,118,3,121,56,0,56,1195,273,1468
SSC10802,0,289,289,683,16,699,305,3,308,409,0,409,161,0,161,45,0,45,1603,308,1911
SSC10803,0,394,394,618,34,652,303,6,309,307,3,310,140,0,140,53,0,53,1421,437,1858
SSC10804,0,1676,1676,802,175,977,130,28,158,45,3,48,4,0,4,0,0,0,981,1882,2863
SSC10805,0,21,21,38,0,38,9,0,9,11,0,11,8,0,8,0,0,0,66,21,87
SSC10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10807,0,51,51,86,3,89,50,0,50,44,0,44,33,0,33,7,0,7,220,54,274
SSC10808,0,33,33,74,3,77,27,0,27,26,0,26,16,0,16,12,0,12,155,36,191
SSC10809,0,22,22,25,3,28,14,0,14,15,0,15,8,0,8,3,0,3,65,25,90
SSC10810,0,45,45,40,3,43,17,3,20,13,0,13,3,0,3,3,0,3,76,51,127
SSC10811,0,31,31,40,6,46,14,0,14,13,0,13,13,0,13,0,0,0,80,37,117
SSC10812,0,29,29,78,0,78,38,0,38,53,0,53,31,0,31,16,0,16,216,29,245
SSC10813,0,9,9,22,3,25,18,0,18,22,0,22,11,0,11,3,0,3,76,12,88
SSC10814,0,34,34,60,3,63,23,0,23,20,0,20,11,0,11,23,0,23,137,37,174
SSC10815,0,20,20,36,5,41,20,0,20,25,0,25,10,0,10,3,0,3,94,25,119
SSC10816,0,101,101,281,17,298,134,4,138,124,0,124,59,0,59,22,0,22,620,122,742
SSC10817,0,18,18,29,3,32,14,0,14,17,0,17,4,0,4,3,0,3,67,21,88
SSC10818,0,165,165,151,20,171,117,0,117,106,3,109,65,0,65,88,0,88,527,188,715
SSC10819,0,89,89,118,6,124,38,0,38,29,0,29,11,0,11,0,0,0,196,95,291
SSC10820,0,180,180,265,13,278,124,0,124,159,0,159,52,0,52,28,0,28,628,193,821
SSC10821,0,21,21,59,4,63,16,0,16,23,0,23,11,0,11,6,0,6,115,25,140
SSC10822,0,137,137,281,15,296,179,0,179,263,0,263,94,0,94,76,0,76,893,152,1045
SSC10823,0,637,637,923,41,964,474,7,481,493,3,496,212,0,212,83,0,83,2185,688,2873
SSC10824,0,218,218,229,24,253,186,3,189,176,3,179,63,3,66,39,0,39,693,251,944
SSC10825,0,882,882,1774,74,1848,975,3,978,1230,3,1233,567,0,567,189,0,189,4735,962,5697
SSC10826,0,40,40,35,6,41,33,4,37,18,0,18,10,0,10,0,0,0,96,50,146
SSC10827,0,475,475,401,121,522,168,56,224,140,26,166,38,10,48,10,0,10,757,688,1445
SSC10828,0,25,25,17,0,17,8,0,8,6,0,6,7,0,7,9,0,9,47,25,72
SSC10829,0,1369,1369,1871,153,2024,1357,74,1431,1485,37,1522,541,9,550,200,10,210,5454,1652,7106
SSC10830,0,11,11,35,3,38,13,0,13,12,0,12,8,0,8,4,0,4,72,14,86
SSC10831,0,723,723,590,25,615,199,3,202,219,0,219,86,0,86,34,0,34,1128,751,1879
SSC10832,0,20,20,35,0,35,18,0,18,39,0,39,8,0,8,12,0,12,112,20,132
SSC10833,0,685,685,819,70,889,560,14,574,639,6,645,265,0,265,133,0,133,2416,775,3191
SSC10834,0,54,54,74,3,77,34,3,37,29,0,29,8,0,8,4,0,4,149,60,209
SSC10835,0,156,156,380,24,404,386,3,389,533,0,533,289,0,289,119,0,119,1707,183,1890
SSC10836,0,991,991,1105,349,1454,374,104,478,227,28,255,37,7,44,11,0,11,1754,1479,3233
SSC10837,0,18,18,32,3,35,17,0,17,21,0,21,18,0,18,3,0,3,91,21,112
SSC10838,0,109,109,211,11,222,193,0,193,157,3,160,79,0,79,54,0,54,694,123,817
SSC10839,0,104,104,208,31,239,87,17,104,91,16,107,56,0,56,24,0,24,466,168,634
SSC10840,0,845,845,668,78,746,260,6,266,161,0,161,55,0,55,36,0,36,1180,929,2109
SSC10841,0,18,18,29,0,29,15,0,15,6,0,6,6,0,6,5,0,5,61,18,79
SSC10842,0,59,59,52,4,56,10,0,10,15,0,15,10,0,10,7,0,7,94,63,157
SSC10843,0,102,102,137,6,143,45,0,45,34,0,34,25,0,25,5,0,5,246,108,354
SSC10844,0,12,12,30,0,30,6,0,6,7,0,7,4,0,4,5,0,5,52,12,64
SSC10845,0,18,18,67,0,67,39,0,39,59,0,59,28,0,28,5,0,5,198,18,216
SSC10846,0,43,43,45,5,50,24,0,24,17,0,17,11,0,11,3,0,3,100,48,148
SSC10847,0,31,31,49,0,49,24,0,24,23,0,23,6,0,6,8,0,8,110,31,141
SSC10848,0,28,28,43,0,43,16,0,16,10,0,10,8,0,8,4,0,4,81,28,109
SSC10849,0,24,24,38,3,41,8,0,8,18,0,18,4,0,4,7,0,7,75,27,102
SSC10850,0,24,24,50,0,50,11,0,11,19,0,19,6,0,6,3,0,3,89,24,113
SSC10851,0,18,18,35,0,35,13,0,13,10,0,10,7,0,7,3,0,3,68,18,86
SSC10852,0,7,7,42,0,42,20,0,20,19,0,19,10,0,10,5,0,5,96,7,103
SSC10853,0,58,58,96,0,96,34,6,40,39,0,39,27,0,27,10,0,10,206,64,270
SSC10854,0,437,437,407,23,430,148,5,153,97,0,97,51,0,51,18,0,18,721,465,1186
SSC10855,0,20,20,33,0,33,12,0,12,11,0,11,5,0,5,4,0,4,65,20,85
SSC10856,0,52,52,50,19,69,35,7,42,15,9,24,7,0,7,3,0,3,110,87,197
SSC10857,0,20,20,37,3,40,12,3,15,17,0,17,5,0,5,3,0,3,74,26,100
SSC10858,0,43,43,38,0,38,9,0,9,4,0,4,7,0,7,3,0,3,61,43,104
SSC10859,0,41,41,74,11,85,33,9,42,43,0,43,14,0,14,12,0,12,176,61,237
SSC10860,0,73,73,135,4,139,38,3,41,35,0,35,27,0,27,7,0,7,242,80,322
SSC10861,0,44,44,92,5,97,19,0,19,25,0,25,12,0,12,3,0,3,151,49,200
SSC10862,0,1171,1171,1273,103,1376,1049,26,1075,955,9,964,523,0,523,442,0,442,4242,1309,5551
SSC10863,0,288,288,332,21,353,226,7,233,254,0,254,170,0,170,184,0,184,1166,316,1482
SSC10864,0,373,373,419,19,438,356,4,360,366,3,369,254,3,257,211,0,211,1606,402,2008
SSC10865,0,384,384,747,42,789,557,7,564,607,0,607,431,0,431,331,0,331,2673,433,3106
SSC10866,0,579,579,766,97,863,334,42,376,297,3,300,102,3,105,16,0,16,1515,724,2239
SSC10867,0,9,9,45,0,45,22,0,22,12,0,12,5,0,5,9,0,9,93,9,102
SSC10868,0,819,819,818,121,939,346,36,382,345,7,352,142,0,142,56,3,59,1707,986,2693
SSC10869,0,50,50,112,3,115,60,0,60,59,0,59,21,0,21,18,0,18,270,53,323
SSC10870,0,17,17,53,3,56,12,0,12,14,0,14,3,0,3,9,0,9,91,20,111
SSC10871,0,14,14,24,0,24,16,0,16,15,0,15,7,0,7,4,0,4,66,14,80
SSC10872,0,184,184,436,20,456,254,3,257,295,3,298,136,0,136,42,0,42,1163,210,1373
SSC10873,0,47,47,85,7,92,30,0,30,35,0,35,15,0,15,4,0,4,169,54,223
SSC10874,0,267,267,447,24,471,252,6,258,253,0,253,112,0,112,58,0,58,1122,297,1419
SSC10875,0,16,16,43,0,43,13,0,13,8,0,8,9,0,9,4,0,4,77,16,93
SSC10876,0,22,22,41,4,45,16,0,16,20,0,20,17,0,17,6,0,6,100,26,126
SSC10877,0,64,64,74,7,81,48,0,48,41,0,41,23,0,23,3,0,3,189,71,260
SSC10878,0,149,149,222,9,231,84,3,87,78,3,81,27,0,27,16,0,16,427,164,591
SSC10879,0,250,250,297,10,307,84,0,84,53,0,53,30,0,30,8,0,8,472,260,732
SSC10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10881,0,177,177,135,4,139,59,3,62,50,0,50,21,0,21,6,0,6,271,184,455
SSC10882,0,13,13,32,7,39,18,0,18,16,0,16,12,0,12,3,0,3,81,20,101
SSC10883,0,23,23,51,6,57,27,0,27,25,0,25,4,0,4,5,0,5,112,29,141
SSC10884,0,10,10,36,0,36,16,3,19,8,0,8,7,0,7,3,0,3,70,13,83
SSC10885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10886,0,12,12,28,3,31,9,0,9,17,0,17,8,0,8,7,0,7,69,15,84
SSC10887,0,16,16,38,3,41,18,0,18,12,0,12,7,0,7,5,0,5,80,19,99
SSC10888,0,733,733,1171,57,1228,599,10,609,717,3,720,307,0,307,105,0,105,2899,803,3702
SSC10889,0,208,208,261,20,281,55,0,55,45,0,45,23,0,23,4,0,4,388,228,616
SSC10890,0,41,41,59,8,67,22,0,22,25,0,25,23,0,23,4,0,4,133,49,182
SSC10891,0,333,333,379,21,400,99,0,99,87,0,87,53,0,53,37,0,37,655,354,1009
SSC10892,0,44,44,105,6,111,23,0,23,22,0,22,4,0,4,3,0,3,157,50,207
SSC10893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10894,0,57,57,63,4,67,27,0,27,9,0,9,9,0,9,6,0,6,114,61,175
SSC10895,0,38,38,52,0,52,12,0,12,5,0,5,10,0,10,0,0,0,79,38,117
SSC10896,0,77,77,175,3,178,52,0,52,68,0,68,18,0,18,5,0,5,318,80,398
SSC10897,0,20,20,33,3,36,6,0,6,7,0,7,8,0,8,0,0,0,54,23,77
SSC10898,0,863,863,992,128,1120,606,34,640,542,4,546,191,0,191,45,0,45,2376,1029,3405
SSC10899,0,55,55,190,7,197,153,0,153,245,0,245,105,0,105,41,0,41,734,62,796
SSC10900,0,254,254,496,25,521,288,0,288,423,0,423,161,0,161,65,0,65,1433,279,1712
SSC10901,0,74,74,149,9,158,93,3,96,115,0,115,57,0,57,17,0,17,431,86,517
SSC10902,0,965,965,1023,59,1082,342,6,348,311,0,311,187,0,187,87,0,87,1950,1030,2980
SSC10903,0,135,135,183,23,206,103,3,106,108,0,108,56,0,56,18,0,18,468,161,629
SSC10904,0,371,371,324,105,429,147,57,204,106,24,130,20,7,27,7,4,11,604,568,1172
