region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC10851,40,15,0,0,104
SSC10852,49,20,6,3,155
SSC10853,43,17,10,3,235
SSC10854,238,134,118,42,1153
SSC10855,27,17,10,0,109
SSC10856,16,9,0,3,256
SSC10857,22,14,6,0,117
SSC10858,15,3,3,5,78
SSC10859,88,39,9,6,361
SSC10860,94,79,34,8,442
SSC10861,51,52,17,0,217
SSC10862,605,341,249,68,5328
SSC10863,181,111,74,31,1477
SSC10864,247,134,71,17,2029
SSC10865,408,305,126,18,3275
SSC10866,417,270,132,56,3400
SSC10867,24,22,3,0,103
SSC10868,360,234,180,45,3014
SSC10869,88,63,18,0,408
SSC10870,38,23,15,0,164
SSC10871,18,7,0,3,97
SSC10872,324,150,71,42,1955
SSC10873,54,33,16,8,287
SSC10874,416,204,69,25,2060
SSC10875,27,18,3,0,113
SSC10876,21,12,14,0,156
SSC10877,96,27,3,12,381
SSC10878,149,93,36,11,653
SSC10879,129,140,60,15,699
SSC10880,0,0,0,0,0
SSC10881,94,50,45,17,460
SSC10882,36,13,3,0,121
SSC10883,41,24,12,0,167
SSC10884,24,16,0,0,91
SSC10885,0,0,0,0,5
SSC10886,33,14,6,0,142
SSC10887,23,6,0,3,104
SSC10888,911,542,288,84,5229
SSC10889,166,142,95,74,815
SSC10890,47,20,13,9,281
SSC10891,151,114,93,66,1016
SSC10892,68,49,14,0,207
SSC10893,0,0,0,0,0
SSC10894,39,35,7,0,186
SSC10895,31,23,3,0,124
SSC10896,156,86,34,15,577
SSC10897,21,21,3,3,105
SSC10898,496,271,159,83,4476
SSC10899,110,45,7,3,1113
SSC10900,232,133,46,8,2054
SSC10901,115,54,26,0,677
SSC10902,450,338,217,65,2799
SSC10903,79,23,19,6,825
SSC10904,171,86,33,4,1806
SSC10905,42,21,9,0,225
SSC10906,508,483,306,110,3959
SSC10907,205,101,60,15,1233
SSC10908,1128,1032,738,330,5946
SSC10909,27,14,7,0,88
SSC10910,24,23,7,0,99
SSC10911,71,38,4,0,303
SSC10912,49,20,12,3,145
SSC10913,55,33,6,0,193
SSC10914,72,31,40,47,456
SSC10915,3,3,0,0,6
SSC10916,132,53,23,9,853
SSC10917,1009,801,337,77,6591
SSC10918,474,239,134,71,4761
SSC10919,38,16,0,0,144
SSC10920,36,27,6,0,147
SSC10921,34,18,13,3,146
SSC10922,298,149,97,64,1501
SSC10923,44,24,9,0,181
SSC10924,28,31,15,3,187
SSC10925,31,9,6,3,179
SSC10926,161,74,58,16,900
SSC10927,27,9,3,3,79
SSC10928,170,114,74,20,1180
SSC10929,46,34,21,8,237
SSC10930,504,363,141,58,3406
SSC10931,26,15,0,0,156
SSC10932,107,47,31,14,922
SSC10933,37,11,0,0,130
SSC10934,57,14,9,0,220
SSC10935,284,165,97,72,1695
SSC10936,99,80,37,3,409
SSC10937,66,43,8,6,382
SSC10938,9,12,9,0,88
SSC10939,22,35,9,3,106
SSC10940,43,32,13,0,256
SSC10941,173,133,71,37,1099
SSC10942,13,11,6,3,74
SSC10943,37,9,7,3,175
SSC10944,63,53,43,11,573
SSC10945,15,4,6,0,97
SSC10946,18,4,0,0,72
SSC10947,142,36,30,4,671
SSC10948,8,5,0,0,62
SSC10949,9,9,6,0,72
SSC10950,215,122,73,18,2149
SSC10951,747,369,241,120,5769
SSC10952,32,17,7,3,153
SSC10953,951,485,182,52,7082
SSC10954,431,98,34,9,2023
SSC10955,33,26,12,0,132
SSC10956,419,290,203,45,2299
SSC10957,19,11,4,0,135
SSC10958,29,12,3,0,97
SSC10959,538,218,119,30,2602
SSC10960,41,18,3,0,137
SSC10961,238,132,71,22,1369
SSC10962,165,45,20,0,1903
SSC10963,26,8,0,0,107
SSC10964,462,215,213,250,3687
SSC10965,202,89,76,40,2126
SSC10966,629,311,182,42,3096
SSC10967,60,23,15,0,218
SSC10968,928,305,100,36,8130
SSC10969,145,67,26,6,904
SSC10970,315,160,59,23,1576
SSC10971,24,19,0,0,114
SSC10972,67,26,5,3,311
SSC10973,21,3,12,0,123
SSC10974,26,10,10,0,164
SSC10975,192,110,47,8,1261
SSC10976,32,11,0,0,205
SSC10977,21,12,4,3,118
SSC10978,25,0,6,4,86
SSC10979,812,283,66,18,6902
SSC10980,167,64,18,7,1213
SSC10981,195,166,110,41,1084
SSC10982,13,6,0,0,75
SSC10983,27,12,6,0,146
SSC10984,10,18,0,0,75
SSC10985,15,6,3,0,66
SSC10986,89,60,31,4,621
SSC10987,30,13,0,6,106
SSC10988,0,0,0,0,0
SSC10989,20,7,9,3,82
SSC10990,18,8,4,3,108
SSC10991,110,55,9,0,550
SSC10992,15,5,3,0,76
SSC10993,21,3,6,3,106
SSC10994,23,15,8,0,110
SSC10995,889,512,298,95,5240
SSC10996,88,27,6,0,311
SSC10997,39,13,4,0,154
SSC10998,649,395,224,155,3762
SSC10999,59,41,31,28,360
SSC11000,481,320,271,90,2950
SSC11001,216,152,65,29,1909
SSC11002,1385,863,564,228,8781
SSC11003,22,30,11,3,195
SSC11004,634,422,292,115,4068
SSC11005,23,14,3,0,88
SSC11006,23,12,0,0,81
SSC11007,0,0,0,0,4
SSC11008,524,234,130,46,6245
SSC11009,116,53,120,100,765
SSC11010,32,28,0,0,172
SSC11011,13,9,0,0,92
SSC11012,27,12,6,0,123
SSC11013,286,179,58,15,1522
SSC11014,63,47,15,3,206
SSC11015,29,20,0,3,145
SSC11016,517,397,311,156,3162
SSC11017,48,49,21,3,277
SSC11018,455,174,57,10,4121
SSC11019,867,456,355,246,7794
SSC11020,24,12,3,0,123
SSC11021,25,9,7,0,131
SSC11022,244,109,37,3,1577
SSC11023,47,20,15,0,202
SSC11024,103,41,9,3,381
SSC11025,29,16,0,0,139
SSC11026,112,110,59,18,547
SSC11027,553,295,191,92,3223
SSC11028,6,0,0,3,12
SSC11029,44,18,0,0,146
SSC11030,186,154,75,29,948
SSC11031,29,29,5,0,147
SSC11032,117,61,12,3,837
SSC11033,1335,813,311,93,8721
SSC11034,838,456,284,131,6409
SSC11035,29,13,5,0,157
SSC11036,124,58,18,0,575
SSC11037,48,31,7,3,293
SSC11038,720,382,266,127,7084
SSC11039,196,108,76,20,1531
SSC11040,29,20,12,0,164
SSC11041,148,77,66,22,843
SSC11042,169,110,22,3,698
SSC11043,22,13,9,0,130
SSC11044,18,4,11,0,108
SSC11045,46,31,8,4,188
SSC11046,94,55,40,20,532
SSC11047,93,61,20,0,542
SSC11048,26,31,6,3,153
SSC11049,20,0,0,0,75
SSC11050,551,344,258,120,3515
SSC11051,48,27,8,0,218
SSC11052,36,9,0,0,94
SSC11053,112,65,44,11,662
SSC11054,12,7,7,0,76
SSC11055,192,165,80,7,1203
SSC11056,118,79,61,30,1396
SSC11057,488,289,204,65,3620
SSC11058,578,320,202,61,3447
SSC11059,515,220,168,118,3253
SSC11060,155,141,101,20,946
SSC11061,32,3,0,0,98
SSC11062,40,31,10,4,185
SSC11063,60,30,3,9,253
SSC11064,300,150,89,70,2196
SSC11065,121,38,23,3,463
SSC11066,57,22,7,3,427
SSC11067,317,164,128,37,1892
SSC11068,35,4,0,0,174
SSC11069,216,209,125,31,1999
SSC11070,158,91,111,45,1373
SSC11071,66,32,11,0,210
SSC11072,66,19,11,3,452
SSC11073,112,102,39,24,668
SSC11074,37,21,9,3,134
SSC11075,54,31,11,3,230
SSC11076,230,209,125,26,939
SSC11077,355,144,42,3,3065
SSC11078,158,62,56,11,2966
SSC11079,31,14,7,3,152
SSC11080,33,24,13,0,156
SSC11081,170,41,13,6,1512
SSC11082,0,0,0,0,0
SSC11083,43,69,37,9,266
SSC11084,45,26,15,6,181
SSC11085,16,13,3,0,193
SSC11086,121,134,81,25,566
SSC11087,111,79,64,26,803
SSC11088,21,17,9,0,149
SSC11089,123,73,21,4,3520
SSC11090,48,31,12,0,323
SSC11091,447,194,88,25,2290
SSC11092,435,259,182,114,2887
SSC11093,47,27,13,4,187
SSC11094,221,129,48,7,1555
SSC11095,107,73,27,9,861
SSC11096,87,27,12,6,624
SSC11097,349,149,62,24,2760
SSC11098,44,30,10,9,253
SSC11099,83,65,31,17,412
SSC11100,17,16,3,0,118
SSC11101,15,16,9,0,125
SSC11102,21,3,0,3,98
SSC11103,42,14,6,0,152
SSC11104,15,9,3,3,66
SSC11105,27,6,9,3,113
SSC11106,45,36,6,6,237
SSC11107,78,42,37,13,538
SSC11108,58,22,15,3,245
SSC11109,123,97,24,3,968
SSC11110,25,17,3,0,121
SSC11111,52,29,7,3,286
SSC11112,273,107,47,19,2223
SSC11113,68,33,20,7,483
SSC11114,21,20,3,3,124
SSC11115,454,260,121,40,2618
SSC11116,452,142,38,5,3766
SSC11117,30,17,0,0,134
SSC11118,142,97,35,9,1107
SSC11119,19,11,3,0,96
SSC11120,117,77,47,27,642
SSC11121,121,51,19,0,482
SSC11122,103,35,21,0,521
SSC11123,38,9,7,0,584
SSC11124,144,41,12,0,2314
SSC11125,327,133,66,19,3464
SSC11126,172,95,58,12,3212
SSC11127,10,3,3,0,58
SSC11128,31,7,5,0,94
SSC11129,114,38,9,0,1415
SSC11130,1303,702,368,211,11229
SSC11131,610,278,96,19,3210
SSC11132,24,12,3,6,93
SSC11133,26,12,6,4,166
SSC11134,61,18,9,0,279
SSC11135,357,166,66,18,2800
SSC11136,96,47,33,4,753
SSC11137,31,12,6,0,170
SSC11138,231,138,84,27,1037
SSC11139,135,35,15,0,1540
SSC11140,0,0,0,0,4
SSC11141,820,455,342,324,4707
SSC11142,80,29,10,0,1134
SSC11143,33,22,8,0,155
SSC11144,113,72,37,0,501
SSC11145,24,6,8,0,80
SSC11146,44,12,3,0,148
SSC11147,355,135,84,23,2315
SSC11148,1114,596,352,150,12696
SSC11149,169,109,58,18,1180
SSC11150,83,50,21,8,350
SSC11151,38,30,17,3,179
SSC11152,43,20,9,6,198
SSC11153,20,20,3,0,99
SSC11154,30,21,12,0,143
SSC11155,818,249,92,29,3657
SSC11156,168,141,99,30,704
SSC11157,883,345,175,59,5789
SSC11158,114,68,25,7,547
SSC11159,656,524,307,167,4285
SSC11160,83,40,11,0,404
SSC11161,114,49,27,9,990
SSC11162,21,3,0,0,91
SSC11163,13,6,3,3,49
SSC11164,210,136,50,8,853
SSC11165,28,4,9,0,99
SSC11166,374,127,90,31,2201
SSC11167,367,197,149,77,2965
SSC11168,51,27,21,3,186
SSC11169,27,22,12,0,167
SSC11170,19,9,0,0,99
SSC11171,17,12,0,0,121
SSC11172,22,11,5,0,79
SSC11173,29,12,9,0,115
SSC11174,43,23,10,0,159
SSC11175,84,44,31,9,402
SSC11176,501,146,49,15,4323
SSC11177,48,23,6,3,170
SSC11178,28,19,13,0,284
SSC11179,15,9,0,0,51
SSC11180,93,54,49,38,1142
SSC11181,332,182,91,8,1466
SSC11182,34,9,6,0,165
SSC11183,175,80,21,3,816
SSC11184,131,68,24,3,1261
SSC11185,143,56,16,10,775
SSC11186,0,3,0,0,6
SSC11187,30,14,4,3,137
SSC11188,0,0,0,0,0
SSC11189,14,20,6,0,109
SSC11190,113,59,46,12,490
SSC11191,262,158,66,35,2089
SSC11192,125,85,71,28,1002
SSC11193,43,27,6,0,172
SSC11194,50,18,6,0,184
SSC11195,66,35,10,0,301
SSC11196,28,18,6,0,100
SSC11197,387,343,180,39,2209
SSC11198,67,57,36,9,396
SSC11199,40,32,14,0,172
SSC11200,28,18,0,0,106
SSC11201,66,42,21,7,303
SSC11202,97,66,25,4,436
SSC11203,31,31,4,0,133
SSC11204,26,28,8,0,156
SSC11205,39,16,5,0,152
SSC11206,205,178,152,94,1493
SSC11207,6,3,0,0,128
SSC11208,492,226,96,21,3463
SSC11209,45,30,3,0,250
SSC11210,343,273,55,12,1731
SSC11211,317,144,78,15,2648
SSC11212,108,110,45,0,502
SSC11213,898,405,211,72,4131
SSC11214,131,27,16,9,1059
SSC11215,41,15,17,0,256
SSC11216,28,16,6,6,154
SSC11217,18,11,3,0,155
SSC11218,242,183,113,53,1695
SSC11219,12,11,0,0,80
SSC11220,1286,486,176,32,9262
SSC11221,242,100,25,9,3870
SSC11222,471,291,175,89,3264
SSC11223,32,13,0,0,118
SSC11224,0,0,0,0,0
SSC11225,116,59,31,18,838
SSC11226,19,22,16,3,140
SSC11227,89,53,21,7,479
SSC11228,26,10,6,0,66
SSC11229,515,342,213,117,6777
SSC11230,525,280,76,38,2429
SSC11231,71,53,19,11,317
SSC11232,39,17,3,0,151
SSC11233,25,16,0,0,156
SSC11234,63,43,18,3,289
SSC11235,31,38,10,3,181
SSC11236,49,22,0,0,126
SSC11237,630,483,319,111,3294
SSC11238,501,218,122,35,2484
SSC11239,115,63,30,0,478
SSC11240,89,84,49,9,365
SSC11241,25,18,12,0,133
SSC11242,177,83,43,6,702
SSC11243,36,11,12,9,128
SSC11244,880,543,348,257,5301
SSC11245,325,261,178,39,2279
SSC11246,389,247,174,93,2679
SSC11247,30,12,6,6,119
SSC11248,63,49,14,9,268
SSC11249,114,74,31,12,446
SSC11250,57,3,0,0,281
SSC11251,19,0,0,0,48
SSC11252,32,17,0,0,122
SSC11253,398,282,365,248,2990
SSC11254,66,88,46,14,304
SSC11255,28,21,3,0,125
SSC11256,124,89,26,4,631
SSC11257,851,329,124,37,4350
SSC11258,236,92,24,6,1507
SSC11259,46,32,10,8,224
SSC11260,509,332,280,169,3062
SSC11261,749,390,237,63,7662
SSC11262,633,364,261,137,4928
SSC11263,14,18,3,0,93
SSC11264,482,246,141,68,3755
SSC11265,101,49,12,3,503
SSC11266,28,21,13,6,104
SSC11267,14,4,0,0,183
SSC11268,39,15,9,3,286
SSC11269,622,433,318,153,4456
SSC11270,338,301,115,44,2747
SSC11271,40,5,11,0,213
SSC11272,18,18,0,3,94
SSC11273,564,304,237,70,6871
SSC11274,136,71,28,19,932
SSC11275,86,73,28,12,422
SSC11276,146,111,60,6,1151
SSC11277,35,8,9,0,137
SSC11278,3,0,0,0,10
SSC11279,22,27,4,0,94
SSC11280,5,14,6,0,71
SSC11281,524,319,170,40,3133
SSC11282,145,78,51,25,872
SSC11283,23,6,0,0,95
SSC11284,247,137,47,11,1118
SSC11285,74,25,7,3,487
SSC11286,231,216,167,43,1901
SSC11287,64,67,60,10,539
SSC11288,44,33,6,0,175
SSC11289,0,0,0,0,4
SSC11290,46,34,8,0,257
SSC11291,52,28,6,3,253
SSC11292,35,11,9,3,125
SSC11293,82,49,15,3,416
SSC11294,128,72,40,6,942
SSC11295,177,116,60,15,1274
SSC11296,301,179,49,22,1563
SSC11297,107,65,35,9,610
SSC11298,58,26,15,3,310
SSC11299,339,185,141,35,2043
SSC11300,51,24,18,4,318
SSC11301,86,37,22,18,428
SSC11302,183,93,70,32,941
SSC11303,27,23,17,8,194
SSC11304,21,3,3,0,69
SSC11305,53,38,4,3,259
SSC11306,26,3,3,0,93
SSC11307,29,24,3,3,142
SSC11308,12,6,0,0,42
SSC11309,86,52,12,6,313
SSC11310,538,214,107,25,2638
SSC11311,67,38,27,20,444
SSC11312,248,186,98,20,1318
SSC11313,57,46,21,4,194
SSC11314,205,168,140,65,1256
SSC11315,155,116,107,18,1227
SSC11316,172,125,90,24,1178
SSC11317,51,31,10,3,265
SSC11318,281,293,171,24,1970
SSC11319,49,41,16,6,257
SSC11320,47,24,3,3,330
SSC11321,139,64,19,6,694
SSC11322,450,259,184,102,6352
SSC11323,31,24,9,3,192
SSC11324,108,113,67,24,555
SSC11325,9,10,9,0,85
SSC11326,350,169,178,34,2724
SSC11327,37,21,4,6,195
SSC11328,299,151,108,37,2273
SSC11329,754,473,255,147,5585
SSC11330,643,331,189,121,5649
SSC11331,199,84,37,15,1153
SSC11332,41,14,6,0,167
SSC11333,0,0,0,3,12
SSC11334,50,31,3,0,214
SSC11335,0,0,0,0,0
SSC11336,136,94,33,12,864
SSC11337,97,76,28,12,517
SSC11338,78,37,22,23,573
SSC11339,63,18,3,3,196
SSC11340,4,0,0,0,50
SSC11341,143,171,191,86,853
SSC11342,91,75,25,12,648
SSC11343,788,473,286,91,4861
SSC11344,119,84,32,6,440
SSC11345,254,126,65,12,1418
SSC11346,9,3,12,6,75
SSC11347,15,16,0,0,95
SSC11348,436,270,156,49,3017
SSC11349,21,21,9,0,118
SSC11350,18,21,6,0,115
SSC11351,823,369,191,111,7924
SSC11352,208,190,79,14,1060
SSC11353,603,246,118,43,3109
SSC11354,255,135,44,11,1180
SSC11355,145,96,51,8,911
SSC11356,176,171,64,9,1297
SSC11357,654,326,128,40,3865
SSC11358,606,436,229,130,2632
SSC11359,52,24,0,0,206
SSC11360,213,89,59,42,1715
SSC11361,24,9,9,0,110
SSC11362,106,36,17,0,1201
SSC11363,736,329,190,61,7396
SSC11364,31,21,14,3,208
SSC11365,217,185,86,15,974
SSC11366,86,54,27,3,315
SSC11367,155,73,45,13,673
SSC11368,37,3,6,3,103
SSC11369,501,179,125,77,4030
SSC11370,7,3,0,0,41
SSC11371,40,10,0,0,85
SSC11372,26,10,3,0,114
SSC11373,30,6,9,0,112
SSC11374,74,27,10,3,322
SSC11375,56,23,10,0,188
SSC11376,795,458,241,132,4753
SSC11377,15,15,0,3,100
SSC11378,48,30,3,3,220
SSC11379,324,133,72,21,2201
SSC11380,236,106,65,30,1549
SSC11381,192,90,64,18,1022
SSC11382,29,21,12,6,144
SSC11383,388,271,164,58,2232
SSC11384,229,131,102,95,1530
SSC11385,42,18,0,3,173
SSC11386,53,24,5,9,161
SSC11387,52,35,7,0,261
SSC11388,21,12,3,0,113
SSC11389,52,41,20,5,353
SSC11390,1099,606,328,115,9895
SSC11391,122,40,33,4,829
SSC11392,94,34,16,3,523
SSC11393,24,12,4,3,223
SSC11394,39,9,6,3,151
SSC11395,74,42,18,6,421
SSC11396,92,61,34,13,498
SSC11397,267,200,111,30,1964
SSC11398,18,6,0,6,89
SSC11399,37,30,6,0,160
SSC11400,6,0,3,0,59
SSC11401,209,96,34,5,1360
SSC11402,177,114,36,3,661
SSC11403,32,22,0,0,157
SSC11404,341,278,241,79,2391
SSC11405,28,12,6,0,99
SSC11406,273,139,63,28,1200
SSC11407,54,19,0,3,238
SSC11408,34,38,11,0,193
SSC11409,113,63,44,14,650
SSC11410,41,16,3,3,125
SSC11411,48,4,3,0,277
SSC11412,43,24,6,0,168
SSC11413,36,12,3,0,127
SSC11414,41,12,0,0,159
SSC11415,28,18,4,0,114
SSC11416,11,4,0,0,53
SSC11417,27,24,4,3,135
SSC11418,36,18,0,0,131
SSC11419,57,29,8,0,255
SSC11420,18,9,3,3,121
SSC11421,0,0,0,0,0
SSC11422,28,8,3,3,141
SSC11423,93,55,19,3,569
SSC11424,37,20,16,0,210
SSC11425,501,329,213,42,2797
SSC11426,324,230,129,22,2752
SSC11427,25,30,3,0,122
SSC11428,17,18,6,0,87
SSC11429,28,7,11,3,86
SSC11430,24,9,3,3,86
SSC11431,140,114,88,51,904
SSC11432,185,199,107,53,1067
SSC11433,164,95,43,9,684
SSC11434,703,326,117,21,4708
SSC11435,268,85,17,0,1382
SSC11436,83,25,4,0,534
SSC11437,274,152,143,205,3881
SSC11438,0,0,0,0,7
SSC11439,15,8,0,0,42
SSC11440,55,29,6,3,292
SSC11441,71,16,9,3,270
SSC11442,16,6,0,0,60
SSC11443,119,65,59,31,785
SSC11444,20,4,3,6,102
SSC11445,420,261,139,65,3052
SSC11446,74,51,15,5,355
SSC11447,13,7,3,0,69
SSC11448,13,12,6,0,124
SSC11449,41,28,18,3,161
SSC11450,201,158,62,15,862
SSC11451,30,17,9,0,173
SSC11452,31,28,15,0,193
SSC11453,226,111,68,38,1460
SSC11454,47,18,6,6,213
SSC11455,32,39,21,0,299
SSC11456,51,18,9,5,255
SSC11457,167,128,71,19,879
SSC11458,1019,678,393,226,10093
SSC11459,322,140,107,71,3013
SSC11460,126,104,50,20,867
SSC11461,24,28,14,9,96
SSC11462,53,17,14,0,184
SSC11463,95,55,9,3,564
SSC11464,428,192,144,85,2878
SSC11465,29,16,0,3,139
SSC11466,200,136,79,31,1480
SSC11467,147,80,61,16,757
SSC11468,27,27,3,3,134
SSC11469,46,16,0,0,162
SSC11470,67,39,31,6,363
SSC11471,22,15,3,3,120
SSC11472,1855,1056,660,271,15854
SSC11473,67,17,9,0,531
SSC11474,9,0,3,0,50
SSC11475,1215,573,336,136,12455
SSC11476,49,28,9,0,362
SSC11477,788,446,333,177,7096
SSC11478,37,21,12,3,172
SSC11479,9,3,6,0,108
SSC11480,34,16,12,0,188
SSC11481,30,15,0,0,164
SSC11482,62,19,10,6,221
SSC11483,120,69,34,0,581
SSC11484,420,175,73,12,2975
SSC11485,14,9,6,0,91
SSC11486,109,46,21,8,784
SSC11487,437,260,134,43,4895
SSC11488,105,36,30,3,486
SSC11489,74,68,21,7,426
SSC11490,6,9,3,0,106
SSC11491,569,341,186,79,3980
SSC11492,525,272,176,84,4176
SSC11493,98,45,44,22,799
SSC11494,102,48,44,17,793
SSC11495,42,18,9,9,372
SSC11496,35,7,6,0,178
SSC11497,117,51,20,3,1014
SSC11498,14,11,6,0,104
SSC11499,65,26,14,0,305
SSC11500,282,177,56,19,1775
SSC11501,38,15,9,3,184
SSC11502,173,81,16,4,2500
SSC11503,60,46,15,0,323
SSC11504,536,329,80,9,3819
SSC11505,49,29,6,0,190
SSC11506,51,11,6,0,179
SSC11507,17,21,3,0,88
SSC11508,121,56,22,10,737
SSC11509,36,26,7,0,204
SSC11510,39,29,12,3,202
SSC11511,723,254,107,15,4731
SSC11512,66,49,30,6,390
SSC11513,16,15,0,0,83
SSC11514,31,22,6,3,133
SSC11515,25,16,3,3,156
SSC11516,17,3,0,0,137
SSC11517,863,399,254,85,5640
SSC11518,105,120,71,12,781
SSC11519,312,233,149,89,1618
SSC11520,44,26,7,3,187
SSC11521,139,87,60,12,685
SSC11522,12,3,6,3,60
SSC11523,4,12,3,0,56
SSC11524,1093,544,356,131,10624
SSC11525,257,155,182,127,2531
SSC11526,15,12,0,0,101
SSC11527,0,0,0,0,4
SSC11528,256,102,47,11,1799
SSC11529,30,12,4,3,126
SSC11530,66,40,3,3,316
SSC11531,66,30,10,0,250
SSC11532,26,14,7,3,180
SSC11533,138,76,53,20,741
SSC11534,111,68,35,4,462
SSC11535,21,12,0,0,193
SSC11536,14,7,0,5,90
SSC11537,113,90,48,3,939
SSC11538,35,12,6,0,145
SSC11539,196,138,58,11,1239
SSC11540,55,31,13,0,297
SSC11541,60,29,19,3,184
SSC11542,92,47,21,0,513
SSC11543,283,196,45,12,1684
SSC11544,9,11,0,0,56
SSC11545,223,151,31,21,1501
SSC11546,141,104,100,101,788
SSC11547,296,107,29,9,2180
SSC11548,31,15,0,3,151
SSC11549,28,16,8,3,254
SSC11550,125,62,39,8,486
SSC11551,34,5,0,4,90
SSC11552,12,3,0,0,57
SSC11553,551,227,86,49,3888
SSC11554,38,40,4,3,190
SSC11555,819,554,529,233,7082
SSC11556,63,45,14,3,373
SSC11557,26,3,3,6,72
SSC11558,39,14,9,0,126
SSC11559,23,10,3,0,620
SSC11560,24,12,0,0,127
SSC11561,40,37,7,0,195
SSC11562,534,412,270,100,2786
SSC11563,350,314,181,43,2151
SSC11564,41,25,6,0,220
SSC11565,27,9,3,0,116
SSC11566,32,15,7,3,115
SSC11567,16,15,7,0,94
SSC11568,3,0,3,0,18
SSC11569,58,35,0,0,205
SSC11570,117,103,65,16,569
SSC11571,211,201,126,52,1066
SSC11572,157,83,64,19,953
SSC11573,895,590,355,236,5356
SSC11574,25,12,9,0,97
SSC11575,0,0,0,0,0
SSC11576,23,18,6,6,152
SSC11577,35,28,0,4,176
SSC11578,255,180,106,59,2037
SSC11579,30,17,9,6,165
SSC11580,17,14,0,3,116
SSC11581,21,30,3,0,123
SSC11582,94,35,4,0,437
SSC11583,84,34,13,3,389
SSC11584,37,18,10,0,125
SSC11585,148,78,25,5,709
SSC11586,52,22,10,0,213
SSC11587,17,16,7,0,91
SSC11588,150,65,16,6,695
SSC11589,0,0,0,0,0
SSC11590,406,275,87,21,3119
SSC11591,52,26,6,0,196
SSC11592,3,0,0,0,37
SSC11593,480,307,159,40,3676
SSC11594,177,174,253,92,1179
SSC11595,67,48,12,6,310
SSC11596,114,61,37,7,606
SSC11597,536,260,150,96,4737
SSC11598,68,27,5,0,431
SSC11599,41,9,0,0,107
SSC11600,32,17,9,3,157
SSC11601,323,230,109,38,1544
SSC11602,109,67,22,0,446
SSC11603,2667,1743,862,480,16772
SSC11604,619,454,277,108,3430
SSC11605,74,47,7,9,286
SSC11606,28,24,3,3,123
SSC11607,27,25,6,0,202
SSC11608,442,172,39,12,4258
SSC11609,59,21,6,0,210
SSC11610,194,133,115,66,1433
SSC11611,56,25,9,0,227
SSC11612,547,237,117,44,3594
SSC11613,586,282,158,27,5791
SSC11614,33,9,3,0,114
SSC11615,28,16,0,0,97
SSC11616,29,20,0,0,144
SSC11617,62,25,8,5,334
SSC11618,158,155,132,107,1421
SSC11619,142,65,40,18,792
SSC11620,113,45,15,5,523
SSC11621,121,77,29,9,795
SSC11622,44,31,19,9,372
SSC11623,22,3,3,3,113
SSC11624,125,78,65,18,796
SSC11625,134,96,47,18,682
SSC11626,425,253,149,27,3008
SSC11627,40,22,6,0,169
SSC11628,349,198,41,19,1623
SSC11629,17,16,0,0,107
SSC11630,73,28,26,17,623
SSC11631,6,6,3,0,63
SSC11632,68,28,23,0,445
SSC11633,93,63,33,6,462
SSC11634,33,11,3,0,104
SSC11635,43,29,5,0,191
SSC11636,350,220,88,15,1836
SSC11637,25,17,5,3,173
SSC11638,13,6,7,0,73
SSC11639,523,396,268,124,4085
SSC11640,65,21,0,0,337
SSC11641,83,31,11,0,316
SSC11642,148,81,29,12,824
SSC11643,0,0,0,0,23
SSC11644,55,15,6,3,251
SSC11645,34,15,3,0,154
SSC11646,45,27,6,0,249
SSC11647,17,6,3,0,59
SSC11648,286,116,78,34,1400
SSC11649,100,14,7,0,322
SSC11650,171,157,60,23,811
SSC11651,26,33,10,0,152
SSC11652,24,14,3,0,103
SSC11653,0,3,9,0,37
SSC11654,12,12,6,0,104
SSC11655,34,17,14,0,247
SSC11656,9,0,0,0,90
SSC11657,12,12,0,0,46
SSC11658,3,0,0,0,12
SSC11659,27,11,6,7,136
SSC11660,257,95,31,6,1411
SSC11661,51,8,7,9,160
SSC11662,64,46,30,12,331
SSC11663,403,269,209,140,2555
SSC11664,26,20,12,0,222
SSC11665,579,280,147,44,4675
SSC11666,13,3,0,0,59
SSC11667,6,9,6,0,62
SSC11668,27,25,8,9,143
SSC11669,150,32,15,6,501
SSC11670,18,19,6,0,60
SSC11671,31,0,9,0,100
SSC11672,35,27,3,3,169
SSC11673,29,31,3,3,135
SSC11674,107,94,31,12,594
SSC11675,477,469,318,146,2579
SSC11676,86,40,21,0,459
SSC11677,25,19,0,0,122
SSC11678,15,3,3,0,80
SSC11679,45,28,9,3,174
SSC11680,13,0,0,0,63
SSC11681,583,276,116,36,3438
SSC11682,200,97,47,20,1368
SSC11683,280,127,53,10,2755
SSC11684,394,186,67,17,3256
SSC11685,295,192,103,41,1149
SSC11686,527,333,356,598,4565
SSC11687,411,251,130,60,2779
SSC11688,28,0,4,0,100
SSC11689,250,198,149,63,1620
SSC11690,117,111,71,16,598
SSC11691,344,257,199,100,2662
SSC11692,250,152,99,26,1557
SSC11693,275,198,150,92,2301
SSC11694,34,19,9,0,181
SSC11695,30,0,4,3,122
SSC11696,21,29,17,10,149
SSC11697,27,21,3,3,106
SSC11698,52,25,3,0,221
SSC11699,513,429,207,45,2668
SSC11700,45,12,0,0,152
SSC11701,49,32,15,6,275
SSC11702,15,9,3,0,115
SSC11703,21,35,0,0,129
SSC11704,56,27,6,0,201
