region_id,SEO_Males,SEO_Females,SEO_Persons,SOL_Arabic_M,SOL_Arabic_F,SOL_Arabic_P,SOL_Assyrian_M,SOL_Assyrian_F,SOL_Assyrian_P,SOL_Aus_Indig_Lang_M,SOL_Aus_Indig_Lang_F,SOL_Aus_Indig_Lang_P,SOL_Chin_lang_Cant_M,SOL_Chin_lang_Cant_F,SOL_Chin_lang_Cant_P,SOL_Chin_lang_Mand_M,SOL_Chin_lang_Mand_F,SOL_Chin_lang_Mand_P,SOL_Chin_lang_Other_M,SOL_Chin_lang_Other_F,SOL_Chin_lang_Other_P,SOL_Chin_lang_Tot_M,SOL_Chin_lang_Tot_F,SOL_Chin_lang_Tot_P,SOL_Croatian_M,SOL_Croatian_F,SOL_Croatian_P,SOL_Dutch_M,SOL_Dutch_F,SOL_Dutch_P,SOL_French_M,SOL_French_F,SOL_French_P,SOL_German_M,SOL_German_F,SOL_German_P,SOL_Greek_M,SOL_Greek_F,SOL_Greek_P,SOL_Hungarian_M,SOL_Hungarian_F,SOL_Hungarian_P,SOL_In_Ar_Lang_Beng_M,SOL_In_Ar_Lang_Beng_F,SOL_In_Ar_Lang_Beng_P,SOL_In_Ar_Lang_Hind_M,SOL_In_Ar_Lang_Hind_F,SOL_In_Ar_Lang_Hind_P,SOL_In_Ar_Lang_Punj_M,SOL_In_Ar_Lang_Punj_F,SOL_In_Ar_Lang_Punj_P,SOL_In_Ar_Lang_Sinh_M,SOL_In_Ar_Lang_Sinh_F,SOL_In_Ar_Lang_Sinh_P,SOL_In_Ar_Lang_Urdu_M,SOL_In_Ar_Lang_Urdu_F,SOL_In_Ar_Lang_Urdu_P,SOL_In_Ar_Lang_Othr_M,SOL_In_Ar_Lang_Othr_F,SOL_In_Ar_Lang_Othr_P,SOL_In_Ar_Lang_Tot_M,SOL_In_Ar_Lang_Tot_F,SOL_In_Ar_Lang_Tot_P,SOL_Ir_Lang_Dari_M,SOL_Ir_Lang_Dari_F,SOL_Ir_Lang_Dari_P,SOL_Ir_La_Pe_excl_Da_M,SOL_Ir_La_Pe_excl_Da_F,SOL_Ir_La_Pe_excl_Da_P,SOL_Irani_Lan_Othr_M,SOL_Irani_Lan_Othr_F,SOL_Irani_Lan_Othr_P,SOL_Iran_Lan_Tot_M,SOL_Iran_Lan_Tot_F,SOL_Iran_Lan_Tot_P,SOL_Italian_M,SOL_Italian_F,SOL_Italian_P,SOL_Japanese_M,SOL_Japanese_F,SOL_Japanese_P,SOL_Khmer_M,SOL_Khmer_F,SOL_Khmer_P,SOL_Korean_M,SOL_Korean_F,SOL_Korean_P,SOL_Macedonian_M,SOL_Macedonian_F,SOL_Macedonian_P,SOL_Maltese_M,SOL_Maltese_F,SOL_Maltese_P,SOL_Polish_M,SOL_Polish_F,SOL_Polish_P,SOL_Portuguese_M,SOL_Portuguese_F,SOL_Portuguese_P,SOL_Russian_M,SOL_Russian_F,SOL_Russian_P,SOL_Samoan_M,SOL_Samoan_F,SOL_Samoan_P,SOL_Serbian_M,SOL_Serbian_F,SOL_Serbian_P,SOL_Se_As_A_L_Filipino_M,SOL_Se_As_A_L_Filipino_F,SOL_Se_As_A_L_Filipino_P,SOL_Se_As_A_L_Indon_M,SOL_Se_As_A_L_Indon_F,SOL_Se_As_A_L_Indon_P,SOL_Se_As_A_L_Tagal_M,SOL_Se_As_A_L_Tagal_F,SOL_Se_As_A_L_Tagal_P,SOL_Se_As_A_L_Othr_M,SOL_Se_As_A_L_Othr_F,SOL_Se_As_A_L_Othr_P,SOL_Se_As_A_L_Tot_M,SOL_Se_As_A_L_Tot_F,SOL_Se_As_A_L_Tot_P,SOL_Spanish_M,SOL_Spanish_F,SOL_Spanish_P,SOL_Tamil_M,SOL_Tamil_F,SOL_Tamil_P,SOL_Thai_M,SOL_Thai_F,SOL_Thai_P,SOL_Turkish_M,SOL_Turkish_F,SOL_Turkish_P,SOL_Vietnamese_M,SOL_Vietnamese_F,SOL_Vietnamese_P,SOL_Other_M,SOL_Other_F,SOL_Other_P,SOL_Tot_M,SOL_Tot_F,SOL_Tot_P,Language_spoken_home_ns_M,Language_spoken_home_ns_F,Language_spoken_home_ns_P,Total_M,Total_F,Total_P
SSC10011,105,101,206,3,3,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,7,19,3,0,3,120,108,228
SSC10012,2393,2656,5049,4,12,16,0,0,0,0,0,0,5,4,9,5,10,15,3,3,6,13,17,30,4,0,4,3,0,3,3,3,6,6,3,9,30,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,11,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,17,24,41,0,7,7,0,0,0,3,0,3,45,48,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,5,5,0,0,0,3,6,9,0,0,0,3,11,14,9,0,9,3,4,7,0,0,0,3,0,3,5,0,5,21,14,35,188,184,372,129,93,222,2710,2933,5643
SSC10013,2285,2306,4591,3,0,3,0,0,0,0,0,0,6,3,9,6,9,15,0,0,0,12,12,24,5,0,5,3,3,6,5,12,17,17,17,34,25,18,43,3,7,10,0,0,0,4,7,11,0,4,4,3,0,3,0,0,0,6,6,12,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,21,28,49,4,6,10,0,0,0,3,3,6,69,69,138,0,0,0,0,8,8,3,0,3,0,3,3,3,0,3,3,6,9,0,0,0,0,0,0,3,5,8,0,0,0,3,5,8,11,11,22,0,0,0,3,3,6,3,0,3,0,3,3,15,11,26,227,242,469,58,56,114,2570,2604,5174
SSC10014,426,416,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,14,16,30,445,438,883
SSC10015,375,351,726,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,25,23,48,25,28,53,425,402,827
SSC10016,1211,1496,2707,42,49,91,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,7,7,14,3,0,3,0,0,0,3,5,8,4,0,4,0,0,0,3,5,8,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,3,9,12,0,0,0,0,6,6,98,113,211,3,3,6,3,5,8,4,3,7,0,3,3,0,5,5,7,16,23,24,22,46,0,0,0,3,5,8,4,5,9,8,6,14,43,62,105,271,326,597,103,99,202,1585,1921,3506
SSC10017,73,49,122,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,0,3,82,52,134
SSC10018,5790,6082,11872,4,5,9,0,0,0,0,0,0,4,5,9,7,11,18,4,3,7,15,19,34,16,11,27,6,7,13,4,6,10,31,38,69,8,17,25,5,10,15,0,0,0,0,3,3,0,0,0,3,3,6,5,4,9,0,0,0,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,47,35,82,0,0,0,0,0,0,3,0,3,38,41,79,17,17,34,5,11,16,15,9,24,0,0,0,0,0,0,13,8,21,0,13,13,3,3,6,13,18,31,0,3,3,16,37,53,48,54,102,0,0,0,0,0,0,3,3,6,8,9,17,21,26,47,331,373,704,154,143,297,6275,6598,12873
SSC10019,3102,3246,6348,5,0,5,0,0,0,0,0,0,0,3,3,0,3,3,4,5,9,4,11,15,7,5,12,12,6,18,0,3,3,15,19,34,6,13,19,6,3,9,0,0,0,3,3,6,0,0,0,0,3,3,0,3,3,0,3,3,3,12,15,0,0,0,3,0,3,0,0,0,3,0,3,13,15,28,3,0,3,0,0,0,0,0,0,15,14,29,13,11,24,4,9,13,6,5,11,0,4,4,0,0,0,8,8,16,3,12,15,4,3,7,0,10,10,5,3,8,12,28,40,37,39,76,0,0,0,0,7,7,6,6,12,5,0,5,23,25,48,206,243,449,95,107,202,3403,3596,6999
SSC10020,2009,2254,4263,17,10,27,0,0,0,0,0,0,0,3,3,9,9,18,0,3,3,9,15,24,0,0,0,3,0,3,5,7,12,8,7,15,12,17,29,3,0,3,10,3,13,6,8,14,4,4,8,0,0,0,3,0,3,35,31,66,58,46,104,0,0,0,0,0,0,0,0,0,0,0,0,12,11,23,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,5,5,0,0,0,3,0,3,3,3,6,0,3,3,0,3,3,0,0,0,3,9,12,3,0,3,3,3,6,5,4,9,3,0,3,0,0,0,28,23,51,181,164,345,186,141,327,2376,2559,4935
SSC10021,317,339,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,6,15,457,27,484,783,372,1155
SSC10022,2719,2515,5234,15,17,32,0,0,0,0,6,6,72,82,154,55,75,130,9,11,20,136,168,304,3,3,6,7,6,13,34,36,70,21,16,37,29,39,68,9,4,13,4,4,8,10,4,14,3,0,3,0,0,0,3,3,6,9,9,18,29,20,49,0,0,0,6,5,11,0,0,0,6,5,11,28,23,51,10,13,23,0,4,4,17,15,32,6,8,14,0,4,4,5,14,19,23,9,32,23,22,45,3,3,6,16,14,30,6,8,14,38,39,77,11,11,22,4,3,7,59,61,120,58,43,101,3,3,6,17,32,49,10,5,15,20,28,48,73,58,131,660,679,1339,270,206,476,3649,3400,7049
SSC10023,1194,1175,2369,69,65,134,0,0,0,0,0,0,33,24,57,3,3,6,5,4,9,41,31,72,28,26,54,3,3,6,4,6,10,4,5,9,124,120,244,3,0,3,0,3,3,9,11,20,0,0,0,3,3,6,0,0,0,9,7,16,21,24,45,0,0,0,0,3,3,0,0,0,0,3,3,33,28,61,4,3,7,0,0,0,3,3,6,52,52,104,0,5,5,7,12,19,0,5,5,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,0,0,0,6,3,9,6,7,13,0,3,3,0,0,0,3,5,8,10,13,23,12,21,33,433,443,876,39,21,60,1666,1639,3305
SSC10024,146,141,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,146,144,290
SSC10025,2748,2900,5648,4,4,8,0,0,0,0,0,0,19,23,42,31,42,73,5,6,11,55,71,126,4,4,8,9,8,17,23,18,41,30,62,92,23,33,56,5,0,5,0,3,3,8,5,13,3,7,10,3,0,3,4,3,7,0,0,0,18,18,36,0,0,0,7,6,13,0,0,0,7,6,13,46,73,119,21,30,51,0,0,0,11,12,23,0,0,0,0,0,0,7,11,18,7,6,13,5,3,8,0,0,0,7,3,10,0,3,3,0,3,3,5,9,14,4,0,4,9,15,24,23,35,58,0,0,0,3,16,19,0,3,3,0,7,7,48,56,104,365,494,859,98,137,235,3211,3531,6742
SSC10026,141,152,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,151,152,303
SSC10027,798,815,1613,111,107,218,3,3,6,0,0,0,335,410,745,430,490,920,36,56,92,801,956,1757,25,33,58,0,0,0,6,4,10,3,3,6,88,88,176,3,3,6,36,16,52,25,21,46,16,18,34,0,0,0,15,8,23,62,64,126,154,127,281,3,3,6,3,0,3,0,0,0,6,3,9,19,33,52,6,4,10,3,3,6,11,13,24,90,90,180,6,0,6,13,12,25,11,10,21,46,52,98,0,3,3,27,32,59,14,23,37,28,37,65,14,21,35,3,3,6,59,84,143,59,49,108,7,6,13,11,15,26,6,11,17,14,25,39,78,74,152,1666,1843,3509,133,110,243,2597,2768,5365
SSC10028,64,77,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,67,83,150
SSC10029,96,93,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,105,93,198
SSC10030,105,101,206,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,3,3,6,111,108,219
SSC10031,188,198,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,17,7,24,14,4,18,219,209,428
