region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC10044,41,26,12,12,13,6,9,15,0,134
SSC10045,135,146,112,67,100,56,24,50,9,699
SSC10046,64,111,128,67,91,63,65,58,3,650
SSC10047,34,27,24,15,16,17,3,12,0,148
SSC10048,13,8,21,14,9,6,14,16,6,107
SSC10049,31,42,96,55,71,62,80,92,7,536
SSC10050,46,21,15,22,18,3,11,15,0,151
SSC10051,140,31,19,22,19,10,10,21,3,275
SSC10052,92,22,6,12,0,3,3,14,0,152
SSC10053,1117,2427,1130,1072,1296,1060,321,922,136,9481
SSC10054,381,715,441,322,567,341,306,410,84,3567
SSC10055,0,3,6,0,0,0,0,0,0,9
SSC10056,12,14,18,12,12,5,3,12,0,88
SSC10057,21,48,30,31,24,16,12,19,4,205
SSC10058,717,2049,350,325,700,290,83,163,73,4750
SSC10059,212,446,198,107,268,130,50,97,32,1540
SSC10060,13,30,16,14,15,10,4,24,3,129
SSC10061,13,9,21,24,3,10,12,22,0,114
SSC10062,42,72,133,95,108,77,159,158,27,871
SSC10063,1115,3336,1136,1086,1691,997,453,863,203,10880
SSC10064,107,23,21,36,18,7,38,41,9,300
SSC10065,22,8,28,13,25,24,29,23,0,172
SSC10066,70,144,265,179,181,184,139,269,31,1462
SSC10067,250,468,396,213,340,215,172,153,34,2241
SSC10068,196,529,218,165,276,152,51,116,27,1730
SSC10069,82,54,43,31,50,22,36,56,9,383
SSC10070,711,1698,1831,1035,1405,1092,1206,1792,444,11214
SSC10071,173,480,137,113,151,65,28,51,12,1210
SSC10072,191,97,227,94,167,125,132,116,21,1170
SSC10073,959,1465,685,471,693,462,78,237,108,5158
SSC10074,265,613,313,229,283,178,73,127,34,2115
SSC10075,11,27,31,19,25,19,20,18,0,170
SSC10076,21,21,16,4,15,12,7,18,6,120
SSC10077,121,28,21,16,23,13,31,29,0,282
SSC10078,27,14,25,12,18,7,10,16,0,129
SSC10079,32,9,29,17,21,9,23,29,4,173
SSC10080,18,35,44,18,30,17,9,19,3,193
SSC10081,59,21,16,6,12,6,6,25,6,157
SSC10082,24,65,48,32,48,32,23,32,3,307
SSC10083,19,32,22,19,15,5,9,18,3,142
SSC10084,745,1276,305,329,549,352,67,136,62,3821
SSC10085,347,575,73,106,190,94,12,27,35,1459
SSC10086,318,667,391,240,356,184,116,167,36,2475
SSC10087,59,15,0,16,8,4,3,9,0,114
SSC10088,34,15,18,6,6,3,5,6,6,99
SSC10089,262,383,391,335,309,314,160,394,38,2586
SSC10090,1290,2420,321,336,673,339,66,117,68,5630
SSC10091,240,471,50,46,133,74,11,21,20,1066
SSC10092,28,58,75,37,55,41,29,31,0,354
SSC10093,23,37,45,12,22,20,18,15,3,195
SSC10094,221,67,74,73,61,31,74,126,13,740
SSC10095,50,12,14,13,18,3,3,8,4,125
SSC10096,65,107,42,37,40,41,13,29,12,386
SSC10097,147,253,100,75,94,70,29,83,15,866
SSC10098,92,20,16,11,22,8,4,14,0,187
SSC10099,473,746,418,278,633,332,118,154,43,3195
SSC10100,151,258,195,134,253,151,120,176,35,1473
SSC10101,0,0,3,0,3,3,0,0,0,9
SSC10102,797,1848,1455,1007,1539,986,1170,1318,310,10430
SSC10103,0,0,0,0,0,0,0,4,0,4
SSC10104,23,9,16,9,14,6,3,6,3,89
SSC10105,70,26,9,14,24,10,6,24,3,186
SSC10106,544,803,884,824,849,860,330,686,79,5859
SSC10107,78,212,57,53,67,39,24,25,11,566
SSC10108,21,35,36,16,26,6,12,27,3,182
SSC10109,35,27,26,29,21,11,28,52,9,238
SSC10110,0,6,0,6,4,3,0,0,3,22
SSC10111,0,0,0,0,0,0,0,0,0,0
SSC10112,349,495,336,203,472,274,100,120,25,2374
SSC10113,140,325,143,93,181,100,51,62,24,1119
SSC10114,118,241,129,58,174,85,67,75,21,968
SSC10115,103,28,27,26,31,8,23,32,0,278
SSC10116,210,243,365,212,266,172,204,228,47,1947
SSC10117,148,93,82,59,63,50,39,81,18,633
SSC10118,23,38,8,25,13,6,0,6,3,122
SSC10119,60,6,18,6,10,3,12,13,3,131
SSC10120,64,62,208,98,129,93,102,149,14,919
SSC10121,85,88,112,77,70,67,55,108,13,675
SSC10122,102,49,56,60,49,46,35,90,19,506
SSC10123,148,263,425,294,294,301,236,275,39,2275
SSC10124,35,53,46,21,37,34,18,17,8,269
SSC10125,36,28,16,11,10,6,4,14,7,132
SSC10126,41,39,29,12,20,22,28,27,3,221
SSC10127,37,9,14,9,18,6,15,16,3,127
SSC10128,51,70,79,77,55,61,33,60,5,491
SSC10129,294,479,513,241,543,294,280,291,89,3024
SSC10130,488,860,825,634,665,636,296,475,68,4947
SSC10131,70,59,85,56,71,77,28,83,0,529
SSC10132,41,36,69,74,37,65,25,70,8,425
SSC10133,297,713,397,397,329,369,161,371,45,3079
SSC10134,90,49,57,40,53,30,82,175,17,593
SSC10135,2584,5026,2060,1378,3115,1625,583,805,243,17419
SSC10136,42,27,26,24,18,16,13,18,6,190
SSC10137,25,40,40,18,22,31,9,31,0,216
SSC10138,273,378,114,107,198,126,22,47,18,1283
SSC10139,548,833,435,280,648,374,123,218,52,3511
SSC10140,100,174,54,50,78,43,15,13,8,535
SSC10141,14,33,9,14,4,4,4,6,0,88
SSC10142,756,1065,448,260,746,418,150,183,61,4087
SSC10143,66,11,9,0,9,3,3,4,3,108
SSC10144,56,12,8,4,16,8,0,17,0,121
SSC10145,35,41,30,36,37,23,23,27,0,252
SSC10146,739,1766,289,291,673,354,53,144,75,4384
SSC10147,0,0,0,0,0,0,0,0,0,0
SSC10148,13,15,42,13,18,13,12,21,6,153
SSC10149,176,262,254,206,235,222,149,383,30,1917
SSC10150,20,10,9,9,5,0,6,5,0,64
SSC10151,281,468,404,221,457,241,152,215,61,2500
SSC10152,20,22,12,5,18,7,6,6,0,96
SSC10153,29,53,57,21,45,17,22,28,6,278
SSC10154,757,1195,347,302,756,426,93,162,79,4117
SSC10155,80,221,239,193,230,141,129,185,23,1441
SSC10156,32,15,6,9,6,6,6,9,6,95
SSC10157,100,19,13,13,20,6,23,13,6,213
SSC10158,21,20,6,3,9,3,0,6,6,74
SSC10159,52,85,182,99,106,92,141,123,5,885
SSC10160,39,42,70,33,46,36,46,49,3,364
SSC10161,44,15,6,6,3,0,4,13,3,94
SSC10162,1074,2167,261,345,662,400,36,98,128,5171
SSC10163,175,342,196,207,139,103,74,147,22,1405
SSC10164,298,471,425,277,423,283,161,259,34,2631
SSC10165,224,452,583,311,439,319,243,288,45,2904
SSC10166,46,55,91,60,69,58,37,61,10,487
SSC10167,393,778,707,489,795,471,450,700,124,4907
SSC10168,41,22,19,15,16,17,19,26,6,181
SSC10169,685,990,402,317,624,358,85,149,45,3655
SSC10170,50,39,40,18,25,12,18,34,0,236
SSC10171,110,23,15,12,24,7,17,39,6,253
SSC10172,19,17,18,14,12,4,6,10,3,103
SSC10173,55,25,31,20,18,3,22,29,8,211
SSC10174,46,20,15,6,14,0,12,16,3,132
SSC10175,34,19,7,12,8,4,6,12,6,108
SSC10176,114,21,18,12,18,9,10,32,0,234
SSC10177,39,33,47,18,37,19,12,24,3,232
SSC10178,149,264,232,138,179,140,43,97,26,1268
SSC10179,16,9,12,3,15,12,6,3,3,79
SSC10180,217,605,563,282,515,252,322,514,105,3375
SSC10181,0,3,0,3,0,0,3,0,3,12
SSC10182,73,122,244,120,153,138,145,235,13,1243
SSC10183,12,23,17,4,13,3,0,0,0,72
SSC10184,176,311,484,354,367,306,341,444,51,2834
SSC10185,341,536,715,472,557,466,285,453,54,3879
SSC10186,73,41,97,40,96,47,87,63,18,562
SSC10187,78,82,97,74,45,62,24,74,14,550
SSC10188,351,684,289,230,428,210,59,126,40,2417
SSC10189,18,20,21,6,16,8,12,10,0,111
SSC10190,361,724,410,228,494,208,94,169,28,2716
SSC10191,34,52,52,40,36,43,15,38,0,310
SSC10192,13,25,24,23,0,11,3,9,4,112
SSC10193,163,100,153,85,87,60,49,87,15,799
SSC10194,97,46,60,55,52,33,68,59,10,480
SSC10195,34,45,15,19,18,14,5,6,7,163
SSC10196,40,55,44,21,31,34,11,26,3,265
SSC10197,171,248,146,93,119,96,41,69,8,991
SSC10198,96,19,13,19,15,6,10,23,3,204
SSC10199,129,228,155,79,164,105,44,39,15,958
SSC10200,426,1005,548,386,799,390,299,307,79,4239
SSC10201,33,47,31,31,40,23,12,24,0,241
SSC10202,914,1800,1080,693,1495,772,663,818,197,8432
SSC10203,206,389,220,130,311,131,113,116,30,1646
SSC10204,37,16,21,7,12,9,12,13,0,127
SSC10205,80,15,12,8,12,6,3,11,3,150
SSC10206,43,58,115,123,126,96,195,214,29,999
SSC10207,132,48,26,8,30,20,12,35,8,319
SSC10208,65,9,10,9,12,3,6,24,0,138
SSC10209,43,31,30,29,24,37,17,21,7,239
SSC10210,149,288,272,172,191,181,87,154,25,1519
SSC10211,90,24,45,13,53,45,20,49,5,344
SSC10212,373,582,216,151,275,178,29,61,32,1897
SSC10213,23,23,21,10,12,21,0,18,0,128
SSC10214,28,26,25,29,15,15,12,20,0,170
SSC10215,69,76,81,33,42,19,22,47,15,404
SSC10216,48,32,44,18,18,10,11,33,0,214
SSC10217,36,12,13,0,9,10,6,3,0,89
SSC10218,58,44,54,51,44,34,39,57,13,394
SSC10219,15,38,13,17,5,12,6,15,0,121
SSC10220,144,33,21,12,30,23,24,35,3,325
SSC10221,44,37,29,14,23,12,6,13,6,184
SSC10222,16,23,17,6,10,0,0,5,3,80
SSC10223,78,21,25,23,18,15,14,33,5,232
SSC10224,49,13,6,4,6,0,9,14,3,104
SSC10225,439,816,85,82,206,101,17,25,26,1797
SSC10226,47,162,126,121,100,95,69,103,17,840
SSC10227,83,193,170,73,190,106,118,129,32,1094
SSC10228,18,13,25,17,9,15,15,14,3,129
SSC10229,38,10,9,3,15,6,7,19,0,107
SSC10230,26,60,51,41,33,28,12,22,3,276
SSC10231,56,62,47,33,50,28,20,24,0,320
SSC10232,51,27,20,9,24,15,10,12,0,168
SSC10233,76,11,22,0,18,9,14,22,6,178
SSC10234,69,166,240,155,138,126,110,172,23,1199
SSC10235,150,240,225,145,230,180,120,165,28,1483
SSC10236,42,50,136,96,136,95,236,167,36,994
SSC10237,201,487,244,232,207,141,86,146,20,1764
SSC10238,14,21,10,7,10,12,15,19,5,113
SSC10239,67,85,126,77,96,88,65,95,15,714
SSC10240,1435,2982,2643,1761,3333,1751,2198,2252,499,18854
SSC10241,62,99,120,85,106,74,39,67,10,662
SSC10242,134,292,198,125,272,119,128,147,26,1441
SSC10243,35,29,19,18,28,19,22,34,0,204
SSC10244,539,788,279,197,550,287,88,125,67,2920
SSC10245,46,19,22,10,15,0,24,23,0,159
SSC10246,456,1115,454,379,616,313,149,212,50,3744
SSC10247,32,40,63,25,40,20,14,21,3,258
SSC10248,173,165,223,125,187,119,220,220,29,1461
SSC10249,313,447,607,391,584,332,318,315,48,3355
SSC10250,109,24,12,6,12,0,9,35,3,210
SSC10251,50,63,56,55,62,62,20,36,3,407
SSC10252,200,259,358,295,339,338,278,323,54,2444
SSC10253,6,11,6,6,3,3,3,6,0,44
SSC10254,0,0,4,0,0,0,0,0,0,4
SSC10255,114,169,95,65,128,82,28,65,18,764
SSC10256,224,377,306,293,375,342,155,266,33,2371
SSC10257,42,72,76,43,54,45,22,23,11,388
SSC10258,38,31,37,14,28,28,22,32,7,237
SSC10259,24,13,25,33,21,23,15,30,3,187
SSC10260,52,12,12,9,9,3,12,12,3,124
SSC10261,128,255,235,200,160,145,73,181,19,1396
SSC10262,101,27,21,34,25,26,25,51,13,323
SSC10263,89,36,53,24,42,33,86,61,9,433
SSC10264,72,128,93,88,103,65,75,102,15,741
SSC10265,99,142,89,52,84,40,44,39,5,594
SSC10266,166,307,203,79,200,127,92,70,14,1258
SSC10267,222,378,440,346,347,298,171,301,50,2553
SSC10268,74,68,79,45,51,43,82,91,9,542
SSC10269,21,24,9,11,18,12,9,0,0,104
SSC10270,8,0,0,0,4,0,0,0,0,12
SSC10271,33,20,21,6,12,3,17,18,0,130
SSC10272,3,5,0,3,0,0,3,0,0,14
SSC10273,71,17,3,8,10,6,6,16,0,137
SSC10274,57,26,11,24,12,6,16,32,5,189
SSC10275,886,2055,492,464,595,449,88,205,90,5324
SSC10276,1157,2542,527,573,689,523,110,230,130,6481
SSC10277,699,1666,379,421,584,356,77,178,94,4454
SSC10278,122,236,185,134,194,118,113,155,21,1278
SSC10279,221,321,110,87,247,100,28,50,18,1182
SSC10280,124,231,215,112,167,139,36,107,9,1140
SSC10281,212,341,444,248,385,254,364,446,101,2795
SSC10282,247,434,547,217,532,331,367,391,97,3163
SSC10283,160,194,135,99,146,111,51,126,8,1030
SSC10284,35,27,30,15,18,21,6,23,0,175
SSC10285,54,71,55,39,68,47,17,38,7,396
SSC10286,37,9,4,0,6,3,4,19,3,85
SSC10287,7,8,14,10,15,8,6,5,3,76
SSC10288,17,45,93,41,62,43,45,59,6,411
SSC10289,59,6,6,3,9,0,0,18,0,101
SSC10290,88,23,15,13,18,8,6,20,6,197
SSC10291,35,27,20,14,21,17,4,22,3,163
SSC10292,28,64,75,49,70,57,44,74,6,467
SSC10293,31,11,26,8,6,19,25,29,9,164
SSC10294,44,16,6,7,11,5,0,22,0,111
SSC10295,9,26,12,6,8,0,3,0,0,64
SSC10296,172,79,97,77,56,56,49,99,12,697
SSC10297,35,26,24,20,13,16,9,24,3,170
SSC10298,10,10,19,11,6,0,3,14,0,73
SSC10299,79,24,27,11,22,4,8,23,0,198
SSC10300,42,6,6,12,12,6,6,21,0,111
SSC10301,52,61,31,20,40,20,12,15,0,251
SSC10302,548,934,996,517,1144,578,627,625,144,6113
SSC10303,580,882,565,441,835,380,304,316,84,4387
SSC10304,0,0,0,0,0,0,0,0,0,0
SSC10305,0,0,4,4,0,0,0,0,0,8
SSC10306,162,186,119,152,120,76,72,106,29,1022
SSC10307,147,270,210,139,166,120,47,77,24,1200
SSC10308,9,15,9,10,9,7,0,3,0,62
SSC10309,76,105,114,77,165,61,85,105,16,804
SSC10310,80,54,28,28,46,12,12,11,6,277
SSC10311,87,182,132,90,106,52,49,65,9,772
SSC10312,31,45,77,62,58,46,81,65,17,482
SSC10313,72,19,22,7,24,10,15,22,3,194
SSC10314,92,57,45,32,44,32,26,45,4,377
SSC10315,493,881,395,340,404,360,105,232,55,3265
SSC10316,30,38,52,65,33,23,35,59,6,341
SSC10317,0,0,0,0,0,0,0,0,0,0
SSC10318,108,77,99,44,105,55,41,51,14,594
SSC10319,14,10,12,11,15,3,6,10,0,81
SSC10320,297,552,574,433,695,365,431,381,71,3799
SSC10321,27,21,31,12,19,10,15,23,0,158
SSC10322,129,120,88,70,73,47,54,67,12,660
SSC10323,55,76,64,26,64,51,35,29,3,403
SSC10324,78,108,177,77,94,70,152,87,16,859
SSC10325,23,18,11,14,15,13,18,11,6,129
SSC10326,16,30,45,40,37,32,27,46,5,278
SSC10327,66,20,8,10,19,8,5,11,0,147
SSC10328,49,15,7,7,6,5,14,19,4,126
SSC10329,397,492,72,88,243,138,21,25,28,1504
SSC10330,7,0,6,9,7,4,0,4,0,37
SSC10331,52,37,49,18,46,16,14,22,5,259
SSC10332,90,60,37,83,42,11,28,54,14,419
SSC10333,17,24,21,9,19,9,3,15,0,117
SSC10334,50,11,9,15,9,3,0,20,0,117
SSC10335,35,16,44,17,28,7,49,22,6,224
SSC10336,18,29,21,12,28,8,12,15,3,146
SSC10337,475,748,478,362,635,382,234,263,87,3664
SSC10338,52,86,52,44,53,26,30,29,11,383
SSC10339,153,134,201,46,186,98,165,106,25,1114
SSC10340,28,20,18,13,14,14,10,3,0,120
SSC10341,77,182,116,82,128,74,39,85,11,794
SSC10342,22,27,25,23,12,27,20,24,0,180
SSC10343,47,17,24,8,9,3,4,15,3,130
SSC10344,43,26,40,26,29,20,18,20,0,222
SSC10345,41,11,7,3,4,5,3,11,0,85
SSC10346,45,43,34,17,23,12,19,26,3,222
SSC10347,66,40,45,23,30,26,42,40,6,318
SSC10348,26,32,12,12,10,9,3,9,0,113
SSC10349,783,1061,1125,991,828,669,780,794,135,7166
SSC10350,679,1479,246,272,426,260,50,93,77,3582
SSC10351,64,21,22,5,15,9,8,9,3,156
SSC10352,14,19,20,6,19,9,9,18,0,114
SSC10353,37,23,6,4,12,12,0,12,0,106
SSC10354,59,84,53,27,56,39,15,27,12,372
SSC10355,202,299,193,134,229,138,75,116,21,1407
SSC10356,11,13,12,10,3,3,0,9,0,61
SSC10357,43,68,25,12,32,15,0,7,5,207
SSC10358,63,131,83,55,63,57,13,45,11,521
SSC10359,20,30,37,13,30,17,16,13,0,176
SSC10360,17,19,27,33,32,29,36,34,0,227
SSC10361,11,10,16,10,13,11,0,10,0,81
SSC10362,41,17,22,4,15,12,19,18,3,151
SSC10363,73,120,79,88,74,59,38,72,14,617
SSC10364,24,20,16,14,11,13,17,25,0,140
SSC10365,42,51,47,17,33,23,22,19,3,257
SSC10366,32,44,29,21,22,8,13,20,3,192
SSC10367,50,37,17,10,24,10,20,15,3,186
SSC10368,101,156,228,157,132,128,101,175,27,1205
SSC10369,0,0,0,0,0,0,0,0,0,0
SSC10370,112,160,234,165,162,159,122,164,23,1301
SSC10371,56,17,12,10,7,5,6,9,0,122
SSC10372,83,24,22,13,19,15,12,23,4,215
SSC10373,75,65,87,78,51,54,81,92,9,592
SSC10374,18,16,32,9,18,13,35,34,4,179
SSC10375,58,145,82,82,78,42,24,42,12,565
SSC10376,320,744,416,316,375,190,130,182,37,2710
SSC10377,10,10,20,10,6,7,7,12,0,82
SSC10378,77,13,14,0,6,3,6,14,3,136
SSC10379,6,16,12,9,3,3,0,3,0,52
SSC10380,121,220,143,118,109,89,40,85,13,938
SSC10381,110,21,19,26,18,19,21,52,3,289
SSC10382,93,285,128,117,110,70,40,67,12,922
SSC10383,34,9,6,7,6,3,6,3,3,77
SSC10384,46,7,12,0,9,5,0,13,3,95
SSC10385,355,420,282,166,410,132,89,99,44,1997
SSC10386,16,15,17,6,15,9,4,3,0,85
SSC10387,30,20,22,16,25,15,15,18,0,161
SSC10388,44,23,13,9,12,4,3,11,0,119
SSC10389,12,12,19,6,12,7,6,23,3,100
SSC10390,42,0,10,8,13,6,9,26,0,114
SSC10391,37,35,23,23,28,16,12,19,3,196
SSC10392,0,6,3,0,0,0,0,3,0,12
SSC10393,79,110,66,46,56,42,40,62,5,506
SSC10394,74,109,54,24,63,21,13,16,10,384
SSC10395,29,49,25,15,45,18,10,21,0,212
SSC10396,193,286,67,75,139,85,22,44,20,931
SSC10397,37,11,17,6,6,0,19,21,10,127
SSC10398,0,0,0,0,0,0,0,0,0,0
SSC10399,343,450,174,138,315,179,27,52,31,1709
SSC10400,14,18,11,13,15,12,13,19,0,115
SSC10401,24,24,18,6,15,6,6,15,0,114
SSC10402,17,26,8,15,9,11,9,9,0,104
SSC10403,68,8,3,8,4,3,24,22,3,143
SSC10404,55,62,87,77,51,55,28,70,0,485
SSC10405,47,68,67,31,47,28,27,49,8,372
SSC10406,70,25,21,13,23,11,19,17,3,202
SSC10407,44,28,26,20,24,6,12,20,0,180
SSC10408,24,16,9,4,12,11,7,5,0,88
SSC10409,611,1603,639,511,854,607,187,486,185,5683
SSC10410,53,104,35,29,66,33,9,24,9,362
SSC10411,58,73,180,127,170,117,199,200,37,1161
SSC10412,34,96,87,38,68,61,44,46,0,474
SSC10413,74,119,209,104,129,90,130,123,26,1004
SSC10414,21,29,22,26,14,8,13,21,0,154
SSC10415,26,26,18,6,14,6,9,12,0,117
SSC10416,355,521,323,321,204,234,81,223,36,2298
SSC10417,14,26,7,19,0,7,0,8,0,81
SSC10418,144,176,91,48,122,41,26,25,10,683
SSC10419,234,326,54,47,176,89,14,24,22,986
SSC10420,3,0,0,6,0,0,0,3,6,18
SSC10421,367,658,944,596,653,515,1028,1501,283,6545
SSC10422,169,231,293,187,271,222,360,410,75,2218
SSC10423,45,32,35,16,20,4,6,26,3,187
SSC10424,22,9,9,6,3,0,0,12,0,61
SSC10425,212,327,225,160,229,160,110,154,34,1611
SSC10426,47,18,10,10,13,4,4,12,7,125
SSC10427,19,20,12,8,4,3,11,9,0,86
SSC10428,79,14,6,6,0,0,4,14,0,123
SSC10429,10,13,0,52,11,38,4,17,4,149
SSC10430,64,131,117,93,93,87,45,88,6,724
SSC10431,20,44,31,21,23,21,15,27,10,212
SSC10432,36,15,24,16,9,19,21,27,12,179
SSC10433,13,9,18,4,10,4,28,15,0,101
SSC10434,21,22,13,12,12,17,0,9,0,106
SSC10435,76,177,63,68,86,57,19,42,9,597
SSC10436,94,122,174,111,240,112,129,107,11,1100
SSC10437,201,303,493,288,525,319,367,336,48,2880
SSC10438,155,353,240,133,247,129,126,123,18,1524
SSC10439,6,16,15,9,3,6,0,9,0,64
SSC10440,181,245,137,80,164,92,37,45,10,991
SSC10441,252,476,348,254,342,232,208,164,20,2296
SSC10442,286,427,473,203,468,303,251,249,33,2693
SSC10443,871,1630,212,260,648,268,48,89,60,4086
SSC10444,380,676,605,455,728,414,438,469,83,4248
SSC10445,782,2197,325,438,591,315,56,102,46,4852
SSC10446,651,1396,1365,931,1195,882,798,1272,270,8760
SSC10447,105,182,71,50,117,72,22,37,11,667
SSC10448,60,65,36,37,26,30,16,52,10,332
SSC10449,40,7,5,3,6,0,0,12,0,73
SSC10450,61,38,40,28,50,35,19,32,0,303
SSC10451,228,435,468,335,470,315,528,701,148,3628
SSC10452,159,410,435,287,375,267,444,533,137,3047
SSC10453,68,80,37,13,25,19,13,16,0,271
SSC10454,40,26,31,9,20,10,10,29,0,175
SSC10455,273,155,135,91,81,68,69,119,19,1010
SSC10456,325,607,394,295,424,261,193,321,76,2896
SSC10457,22,29,37,32,23,23,24,33,3,226
SSC10458,28,11,6,12,11,8,9,3,6,94
SSC10459,27,12,29,17,8,5,23,28,6,155
SSC10460,62,50,58,34,68,30,36,37,6,381
SSC10461,69,16,6,7,4,0,5,6,0,113
SSC10462,81,33,40,39,32,18,46,24,3,316
SSC10463,215,474,452,255,400,285,198,296,51,2626
SSC10464,53,194,70,44,68,62,25,36,8,560
SSC10465,104,195,271,147,264,178,128,161,18,1466
SSC10466,48,76,40,21,62,22,20,24,3,316
SSC10467,55,27,51,18,27,18,31,31,0,258
SSC10468,57,6,9,9,3,0,12,14,0,110
SSC10469,697,1205,842,629,1002,557,310,358,67,5667
SSC10470,984,1359,742,564,1024,651,164,256,90,5834
SSC10471,1397,3126,1078,739,1672,888,378,571,214,10063
SSC10472,449,1083,603,422,799,448,316,427,107,4654
SSC10473,38,36,20,22,15,10,9,23,0,173
SSC10474,0,3,3,3,3,0,0,3,0,15
SSC10475,59,135,164,125,133,80,178,197,42,1113
SSC10476,74,14,9,7,11,0,14,22,0,151
SSC10477,82,253,107,122,120,74,56,89,17,920
SSC10478,0,5,9,8,3,5,9,11,0,50
SSC10479,33,19,34,13,23,24,10,15,5,176
SSC10480,106,151,49,39,94,62,8,17,20,546
SSC10481,22,51,85,61,91,54,96,111,27,598
SSC10482,9,9,17,10,5,8,9,18,3,88
SSC10483,168,173,103,53,149,59,27,45,11,788
SSC10484,319,370,458,429,449,379,302,848,59,3613
SSC10485,76,12,6,9,10,6,9,20,4,152
SSC10486,261,430,65,69,156,77,7,38,22,1125
SSC10487,54,52,41,14,41,19,6,19,9,255
SSC10488,3546,5782,1827,1278,3198,1982,423,732,279,19047
SSC10489,27,23,26,7,11,14,28,16,3,155
SSC10490,336,556,56,80,152,92,20,31,24,1347
SSC10491,90,69,71,40,92,54,59,45,6,526
SSC10492,135,201,109,95,107,92,17,46,6,808
SSC10493,639,1084,871,552,1116,572,562,581,127,6104
SSC10494,80,82,145,108,100,137,53,92,17,814
SSC10495,117,92,119,39,126,72,65,61,21,712
SSC10496,27,54,25,19,26,16,9,9,0,185
SSC10497,66,48,69,23,56,27,25,27,3,344
SSC10498,194,388,276,192,245,197,94,159,15,1760
SSC10499,41,38,31,14,45,19,15,27,5,235
SSC10500,6,24,15,9,15,0,9,21,3,102
SSC10501,418,540,492,227,592,391,308,296,98,3362
SSC10502,107,123,118,51,154,84,56,53,22,768
SSC10503,24,26,23,15,14,22,10,19,0,153
SSC10504,234,553,92,95,215,101,20,33,19,1362
SSC10505,40,12,16,16,20,8,18,13,3,146
SSC10506,53,28,32,14,13,12,9,25,4,190
SSC10507,407,510,887,593,516,567,671,700,99,4950
SSC10508,65,87,156,98,92,95,75,105,16,789
SSC10509,21,6,15,6,3,6,9,12,6,84
SSC10510,5,14,6,47,0,43,0,18,0,133
SSC10511,621,1426,940,583,991,681,322,455,71,6090
SSC10512,83,102,138,126,108,107,102,131,19,916
SSC10513,1612,3813,828,763,1417,796,175,406,238,10048
SSC10514,128,285,46,42,104,54,0,26,17,702
SSC10515,17,8,7,10,6,7,12,4,0,71
SSC10516,203,433,70,70,141,99,15,16,12,1059
SSC10517,1645,3268,821,721,1576,887,186,396,169,9669
SSC10518,342,602,650,351,791,388,485,497,100,4206
SSC10519,185,259,200,158,301,132,103,105,37,1480
