region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SSC10507,294,57,439,1825,2418,1185,1310,2829,1502,11069
SSC10508,20,9,44,323,514,292,287,497,156,2069
SSC10509,0,0,0,32,37,19,29,52,11,180
SSC10510,0,0,0,211,123,14,0,174,39,561
SSC10511,133,54,313,2330,2845,1351,1109,1962,641,10238
SSC10512,23,8,49,362,460,248,224,389,150,1833
SSC10513,303,56,521,4233,4200,1839,1304,4825,1480,17881
SSC10514,3,7,28,260,346,169,111,171,66,1123
SSC10515,3,3,6,13,35,31,38,30,22,169
SSC10516,5,0,23,411,498,280,190,263,44,1686
SSC10517,208,37,395,3919,4052,2075,1563,3080,539,15228
SSC10518,152,54,294,1824,1740,903,829,3242,716,9254
SSC10519,30,10,73,566,661,303,201,586,215,2532
SSC10520,0,0,0,24,43,32,21,25,4,149
SSC10521,3,0,3,32,68,41,44,36,21,242
SSC10522,15,12,36,188,279,142,126,405,183,1323
SSC10523,7,0,11,1185,937,168,88,963,547,3888
SSC10524,64,16,113,1554,1760,754,720,1888,505,7181
SSC10525,0,0,0,34,39,30,25,23,8,159
SSC10526,21,10,46,661,638,175,133,379,159,2145
SSC10527,7,6,26,348,405,198,176,300,104,1531
SSC10528,6,3,15,173,177,91,104,142,35,722
SSC10529,5,8,13,243,261,139,102,134,66,945
SSC10530,0,0,0,24,35,36,24,39,12,170
SSC10531,6,0,9,667,848,375,306,650,163,3009
SSC10532,0,0,0,46,49,24,22,26,27,194
SSC10533,9,0,9,275,329,187,198,257,67,1313
SSC10534,0,0,0,24,27,15,8,16,3,93
SSC10535,0,3,3,98,119,60,69,69,21,436
SSC10536,3,3,6,250,246,159,247,672,430,2004
SSC10537,14,3,37,264,246,145,139,340,96,1230
SSC10538,0,0,0,17,33,17,28,38,13,146
SSC10539,0,0,0,151,192,119,84,96,15,657
SSC10540,13,4,43,339,321,195,160,240,64,1319
SSC10541,0,0,0,56,97,43,49,28,17,290
SSC10542,23,15,73,1101,1068,405,255,488,301,3618
SSC10543,3,3,12,147,241,121,91,105,37,742
SSC10544,3,3,6,77,91,49,60,59,34,370
SSC10545,0,0,0,0,0,0,0,0,0,0
SSC10546,21,3,47,328,399,256,173,214,100,1470
SSC10547,0,0,3,37,49,24,18,20,7,155
SSC10548,3,0,3,51,40,27,23,30,7,178
SSC10549,35,7,51,520,723,356,359,664,344,2966
SSC10550,5,3,14,87,105,66,81,102,36,477
SSC10551,7,0,19,210,200,132,97,151,53,843
SSC10552,3,0,3,29,66,38,31,24,12,200
SSC10553,367,199,770,4108,5351,2522,2157,4188,1829,20155
SSC10554,14,3,29,182,221,156,168,220,65,1012
SSC10555,0,0,0,0,0,0,0,0,0,0
SSC10556,5,3,15,218,315,113,97,110,52,905
SSC10557,4,6,16,105,146,93,71,147,47,609
SSC10558,103,45,270,2974,3237,1441,1078,1960,663,11353
SSC10559,0,0,6,54,118,63,29,37,16,317
SSC10560,0,6,6,39,43,23,20,27,21,173
SSC10561,0,0,0,41,25,14,29,24,3,136
SSC10562,0,0,0,15,21,13,19,10,12,90
SSC10563,0,0,0,67,136,82,77,90,34,486
SSC10564,0,0,0,38,71,36,44,43,33,265
SSC10565,8,0,8,262,390,211,181,207,66,1317
SSC10566,0,0,0,0,0,0,0,3,0,3
SSC10567,24,8,51,1262,1447,659,708,1664,512,6252
SSC10568,0,0,0,9,10,16,10,15,6,66
SSC10569,3,6,12,55,116,65,56,65,43,400
SSC10570,0,0,0,19,33,7,14,14,11,98
SSC10571,18,9,41,727,855,440,345,421,110,2898
SSC10572,0,0,0,5,9,9,6,3,3,35
SSC10573,0,0,0,44,45,21,35,26,20,191
SSC10574,187,43,340,2598,2916,1372,1029,2736,761,11412
SSC10575,38,10,97,1128,1168,583,466,1024,356,4725
SSC10576,68,28,175,1539,1490,689,851,2592,849,8010
SSC10577,38,18,75,509,641,374,425,690,291,2930
SSC10578,0,0,3,52,68,42,30,41,6,239
SSC10579,0,0,6,77,119,64,73,62,17,412
SSC10580,0,0,3,43,83,55,40,50,16,287
SSC10581,0,0,0,34,63,31,37,24,28,217
SSC10582,0,0,0,30,61,33,28,21,6,179
SSC10583,46,9,64,366,425,228,188,461,136,1804
SSC10584,10,3,13,31,59,45,48,70,26,279
SSC10585,20,15,76,503,549,291,220,486,148,2197
SSC10586,15,7,34,753,807,356,355,823,258,3352
SSC10587,64,46,190,4266,3284,953,587,1854,1221,12165
SSC10588,0,0,3,21,29,24,35,51,8,168
SSC10589,0,0,0,45,44,34,23,29,21,196
SSC10590,5,0,5,65,93,37,68,81,56,400
SSC10591,19,7,46,1040,950,278,183,486,230,3167
SSC10592,0,0,6,56,78,29,58,47,35,303
SSC10593,3,3,6,48,48,42,53,57,30,278
SSC10594,0,0,0,21,63,27,43,34,36,224
SSC10595,16,0,27,165,243,121,149,218,78,974
SSC10596,35,13,69,333,434,214,217,319,136,1653
SSC10597,3,0,9,41,62,50,25,38,16,232
SSC10598,0,0,0,51,60,47,56,76,40,330
SSC10599,112,34,226,1055,1441,743,589,1038,547,5413
SSC10600,3,0,6,24,54,47,38,39,24,226
SSC10601,3,3,9,42,79,59,66,77,56,379
SSC10602,6,0,15,114,159,114,84,138,32,641
SSC10603,67,30,133,402,592,327,362,583,288,2554
SSC10604,29,11,62,410,535,277,241,625,257,2345
SSC10605,0,0,3,57,89,49,55,41,15,306
SSC10606,6,0,12,66,109,58,66,75,43,417
SSC10607,0,0,0,28,65,39,36,41,12,221
SSC10608,0,3,3,55,79,41,40,26,32,273
SSC10609,4,0,10,85,104,47,36,55,36,363
SSC10610,149,25,262,933,1028,554,438,925,257,4135
SSC10611,107,32,191,927,1344,749,687,1228,512,5447
SSC10612,0,0,0,50,79,58,50,84,27,348
SSC10613,3,6,22,526,594,310,219,278,138,2065
SSC10614,0,3,3,53,88,54,67,95,39,396
SSC10615,33,6,49,174,248,156,165,275,120,1138
SSC10616,0,0,0,13,22,11,5,22,0,73
SSC10617,6,0,6,106,213,111,64,99,29,622
SSC10618,0,0,4,64,58,30,29,37,27,245
SSC10619,8,3,24,964,952,520,385,716,153,3690
SSC10620,0,0,3,61,53,35,58,59,32,298
SSC10621,0,0,0,203,290,153,134,221,92,1093
SSC10622,111,16,159,682,1025,597,494,735,278,3811
SSC10623,0,0,0,34,83,48,49,42,21,277
SSC10624,61,80,206,799,1088,613,561,1057,472,4590
SSC10625,105,32,206,1134,1329,685,580,1136,391,5255
SSC10626,0,0,0,16,31,11,9,19,17,103
SSC10627,6,0,6,31,38,32,31,51,16,199
SSC10628,0,0,0,50,62,33,28,42,10,225
SSC10629,3,0,6,132,206,107,144,169,51,809
SSC10630,0,3,6,102,110,57,58,62,20,409
SSC10631,144,46,292,1305,1756,1048,988,1841,902,7840
SSC10632,0,0,0,21,25,18,19,19,18,120
SSC10633,0,0,3,42,77,39,25,33,32,248
SSC10634,13,4,49,2552,2955,1387,1225,2216,730,11065
SSC10635,0,0,0,0,0,0,0,0,0,0
SSC10636,3,0,3,44,52,31,25,53,23,228
SSC10637,55,47,179,2972,2666,873,552,1409,1023,9495
SSC10638,12,7,39,558,496,181,127,218,142,1722
SSC10639,10,4,26,260,360,198,173,215,109,1315
SSC10640,25,14,62,887,1077,377,265,753,393,3752
SSC10641,7,3,28,293,328,157,168,495,221,1662
SSC10642,50,26,162,1405,1605,809,492,960,334,5605
SSC10643,178,103,465,4468,4174,1472,949,2714,1179,14956
SSC10644,37,14,76,412,509,303,255,429,189,2097
SSC10645,0,0,5,63,86,59,48,41,21,318
SSC10646,3,0,3,89,122,66,53,82,19,431
SSC10647,0,0,0,0,0,0,0,0,0,0
SSC10648,3,0,3,29,54,28,20,45,20,196
SSC10649,6,6,22,1158,1056,306,163,510,337,3530
SSC10650,149,55,279,2060,2157,875,729,2102,655,8578
SSC10651,62,32,156,2112,2133,903,780,2113,676,8717
SSC10652,0,0,4,60,66,47,59,57,34,323
SSC10653,0,3,6,87,135,73,76,105,36,512
SSC10654,5,0,8,148,168,102,88,128,35,669
SSC10655,0,0,3,57,82,51,35,57,16,298
SSC10656,0,0,3,37,54,43,30,43,13,220
SSC10657,83,21,141,379,561,311,299,549,227,2326
SSC10658,20,9,40,181,276,160,157,205,130,1109
SSC10659,0,0,0,16,19,19,24,45,18,141
SSC10660,0,3,6,194,291,138,122,144,40,929
SSC10661,0,0,0,33,33,20,25,16,23,150
SSC10662,0,0,6,33,68,35,34,17,24,211
SSC10663,0,0,0,35,72,32,46,70,56,311
SSC10664,3,0,6,83,99,74,77,108,34,475
SSC10665,69,22,110,261,397,235,232,360,177,1662
SSC10666,3,3,6,25,52,29,18,33,10,167
SSC10667,18,9,47,456,514,240,193,313,123,1839
SSC10668,6,0,13,139,145,86,115,191,86,762
SSC10669,0,0,0,69,84,47,55,67,24,346
SSC10670,3,3,6,45,72,40,48,44,16,265
SSC10671,0,3,6,39,44,32,32,18,19,184
SSC10672,8,0,22,816,1064,473,359,655,188,3555
SSC10673,6,0,17,73,95,62,49,69,41,389
SSC10674,0,0,0,39,50,25,23,26,8,171
SSC10675,51,12,84,165,180,82,75,359,175,1036
SSC10676,20,16,51,101,119,80,66,113,66,545
SSC10677,0,3,3,26,60,31,29,23,23,192
SSC10678,94,57,185,205,387,265,204,394,215,1670
SSC10679,0,0,0,9,14,12,16,23,6,80
SSC10680,0,0,3,46,70,38,24,15,9,202
SSC10681,0,0,0,31,25,23,15,23,18,135
SSC10682,0,0,0,44,83,35,23,32,9,226
SSC10683,75,78,229,1653,2067,1155,1074,1874,742,8565
SSC10684,0,3,6,42,78,38,37,51,13,259
SSC10685,0,0,0,36,78,39,48,55,16,272
SSC10686,3,4,10,63,68,56,61,136,40,424
SSC10687,0,0,0,12,27,15,12,15,15,96
SSC10688,30,0,30,22,30,18,7,135,20,232
SSC10689,0,3,3,24,45,47,29,21,12,178
SSC10690,94,60,237,1048,860,289,188,664,473,3522
SSC10691,16,12,45,3463,2218,391,214,1921,1436,9643
SSC10692,3,0,7,90,117,37,55,81,23,403
SSC10693,3,4,7,807,507,108,49,401,217,2089
SSC10694,0,0,0,173,219,92,86,247,124,941
SSC10695,0,0,0,148,185,100,78,82,33,626
SSC10696,10,0,18,546,536,290,173,300,83,1928
SSC10697,31,27,99,418,540,273,230,357,148,1966
SSC10698,3,3,9,134,117,44,26,100,74,495
SSC10699,58,9,73,489,538,241,208,721,194,2391
SSC10700,87,50,261,4844,4587,1495,1000,3465,1328,16719
SSC10701,3,0,6,42,70,32,40,47,28,259
SSC10702,0,0,6,38,52,32,38,25,18,203
SSC10703,7,0,12,92,88,55,56,60,38,389
SSC10704,3,0,3,82,95,66,58,62,40,403
SSC10705,6,0,6,74,97,64,75,95,37,442
SSC10706,8,0,15,334,344,107,154,343,86,1368
SSC10707,47,6,59,70,90,60,63,148,31,462
SSC10708,103,51,216,1031,1494,838,707,1353,635,6058
SSC10709,22,11,70,685,799,437,319,512,123,2875
SSC10710,15,7,42,350,470,222,178,348,65,1633
SSC10711,11,0,16,180,194,100,72,130,37,713
SSC10712,31,6,37,255,370,189,151,323,114,1402
SSC10713,0,0,3,46,68,47,35,30,33,259
SSC10714,7,0,11,392,416,191,213,671,231,2114
SSC10715,0,0,4,145,182,129,102,88,49,695
SSC10716,3,0,6,25,31,19,28,21,11,135
SSC10717,4,3,7,103,110,68,55,80,30,446
SSC10718,30,13,69,368,373,156,125,375,120,1517
SSC10719,6,0,11,30,38,32,26,41,11,178
SSC10720,6,0,6,79,170,82,88,117,43,579
SSC10721,3,3,9,27,47,40,35,52,15,216
SSC10722,64,19,123,1959,2163,931,983,3201,1006,10243
SSC10723,0,0,0,49,79,49,55,41,21,294
SSC10724,11,8,42,290,383,189,204,254,79,1399
SSC10725,21,13,59,209,333,203,190,199,108,1242
SSC10726,59,34,169,1291,1006,329,199,739,525,4089
SSC10727,3,0,6,50,56,19,34,44,3,206
SSC10728,5,0,5,235,270,136,132,181,53,1007
SSC10729,28,21,90,899,787,318,231,676,202,3113
SSC10730,0,0,0,79,91,48,59,26,14,317
SSC10731,0,4,4,52,54,29,20,47,28,230
SSC10732,16,4,20,36,72,62,47,105,65,387
SSC10733,0,0,0,38,79,48,65,65,38,333
SSC10734,111,104,320,2656,2654,982,656,1599,1031,9578
SSC10735,339,100,666,5259,6815,3344,2581,5193,1832,25024
SSC10736,3,0,3,53,88,33,32,64,21,291
SSC10737,6,0,6,29,53,35,11,24,3,155
SSC10738,8,6,27,437,513,296,211,269,106,1832
SSC10739,0,0,0,88,92,53,40,67,17,357
SSC10740,3,0,3,46,45,63,43,46,20,263
SSC10741,45,25,132,2886,3083,1028,663,2040,1031,10731
SSC10742,0,0,0,15,20,12,6,7,3,63
SSC10743,0,5,5,45,61,39,49,48,33,275
SSC10744,10,4,22,146,205,129,126,180,66,852
SSC10745,21,11,46,769,719,368,309,739,194,3098
SSC10746,21,9,53,852,908,441,373,866,273,3713
SSC10747,0,0,0,35,55,22,17,31,12,172
SSC10748,0,0,0,19,46,29,28,29,0,151
SSC10749,24,6,33,146,195,124,151,249,128,993
SSC10750,0,0,0,48,70,47,38,44,22,269
SSC10751,49,10,89,274,436,234,248,413,151,1756
SSC10752,0,0,3,76,107,64,73,59,24,403
SSC10753,0,6,6,34,65,27,29,41,26,222
SSC10754,6,3,18,128,200,109,94,82,32,645
SSC10755,0,0,3,72,103,70,66,64,11,386
SSC10756,125,21,201,1464,1477,823,617,1285,311,5977
SSC10757,3,0,3,52,53,31,18,41,24,219
SSC10758,3,0,3,79,93,60,71,84,24,411
SSC10759,0,0,0,31,52,42,23,32,39,219
SSC10760,0,7,10,54,73,50,40,49,16,282
SSC10761,9,4,19,1014,1050,440,426,1131,364,4425
SSC10762,0,0,0,35,38,28,31,39,10,181
SSC10763,180,52,379,3005,3368,1584,1351,3392,955,13655
SSC10764,80,27,165,1252,1426,613,479,911,386,5067
SSC10765,41,27,107,995,1343,673,429,680,365,4485
SSC10766,8,3,17,252,340,180,173,194,66,1205
SSC10767,5,0,9,280,326,162,169,230,91,1258
SSC10768,0,3,3,66,75,40,57,55,42,335
SSC10769,25,10,60,608,729,310,260,532,165,2604
SSC10770,60,31,170,661,947,388,335,675,325,3331
SSC10771,3,0,8,50,60,46,34,45,21,256
SSC10772,29,8,69,593,688,345,279,565,192,2662
SSC10773,0,9,9,67,103,53,37,46,118,424
SSC10774,15,3,33,204,259,150,129,226,66,1034
SSC10775,12,4,39,571,593,333,271,447,116,2331
SSC10776,6,0,15,323,407,268,233,242,132,1605
SSC10777,48,17,151,629,735,417,328,415,191,2715
SSC10778,106,23,169,871,1089,528,449,898,254,4089
SSC10779,165,60,330,1790,2403,1181,1041,1860,683,8958
SSC10780,17,6,46,419,532,280,190,287,132,1840
SSC10781,0,0,3,53,74,44,33,63,26,293
SSC10782,47,27,126,935,1167,592,496,701,387,4278
SSC10783,3,0,3,32,57,29,27,48,21,214
SSC10784,5,3,14,126,133,59,72,146,72,608
SSC10785,16,3,33,125,168,90,55,191,51,680
SSC10786,55,15,104,1055,1106,455,443,1896,667,5622
SSC10787,110,53,330,3153,3183,1643,1192,3507,937,13615
SSC10788,0,3,3,54,75,47,57,54,28,315
SSC10789,3,3,6,140,222,93,80,129,81,745
SSC10790,0,0,0,37,74,28,44,34,28,245
SSC10791,56,14,82,388,614,374,324,609,195,2504
SSC10792,0,0,4,69,114,90,74,79,32,458
SSC10793,35,10,57,1677,1383,683,643,2728,483,7597
SSC10794,55,13,99,572,485,128,80,329,212,1806
SSC10795,124,23,189,976,1261,596,584,1266,372,5055
SSC10796,0,3,3,44,49,24,29,34,12,192
SSC10797,6,0,12,68,70,36,48,80,36,338
SSC10798,9,3,15,391,436,223,189,236,86,1561
SSC10799,0,0,3,45,78,51,42,52,65,333
SSC10800,15,6,37,720,828,472,326,466,146,2958
SSC10801,13,8,36,827,914,450,346,535,168,3240
SSC10802,52,10,104,999,1323,742,534,691,213,4502
SSC10803,33,47,111,876,1171,537,447,855,320,4206
SSC10804,50,120,211,1728,1238,263,112,765,769,4875
SSC10805,0,4,4,37,36,34,33,29,18,187
SSC10806,0,0,0,0,0,0,0,0,0,0
SSC10807,0,0,3,120,173,89,85,102,23,592
SSC10808,3,0,3,66,112,64,72,73,42,429
SSC10809,0,0,0,43,44,30,25,35,21,198
SSC10810,3,0,6,45,67,29,35,57,26,259
SSC10811,3,3,9,61,57,53,46,79,27,323
SSC10812,0,0,3,151,175,103,88,108,24,649
SSC10813,0,0,0,29,61,31,38,44,19,222
SSC10814,0,0,3,92,104,73,51,66,32,418
SSC10815,0,3,3,57,84,47,42,34,13,277
SSC10816,9,6,24,358,506,279,212,255,112,1722
SSC10817,0,0,0,50,55,25,25,36,16,207
SSC10818,3,4,13,285,325,141,179,548,284,1762
SSC10819,5,0,14,97,129,87,82,133,68,596
SSC10820,8,13,27,371,490,277,202,293,153,1786
SSC10821,6,0,6,57,62,56,55,50,15,295
SSC10822,3,3,13,660,691,358,297,424,144,2574
SSC10823,110,28,179,1371,1716,822,759,1298,581,6547
SSC10824,21,9,48,527,515,229,179,591,196,2237
SSC10825,59,19,151,2858,3790,1961,1598,2155,594,12956
SSC10826,0,0,0,84,77,24,20,61,35,301
SSC10827,11,4,28,1040,936,221,118,471,360,3146
SSC10828,0,0,0,25,34,9,24,44,14,150
SSC10829,118,44,394,4324,4376,2198,1660,3610,751,16919
SSC10830,3,0,3,32,58,22,42,50,15,219
SSC10831,237,187,543,680,925,474,423,996,506,4004
SSC10832,6,0,6,73,79,47,46,59,16,320
SSC10833,141,34,238,1656,1756,809,766,2065,610,7662
SSC10834,6,3,12,79,119,74,56,94,29,451
SSC10835,12,9,26,1264,1338,604,455,1149,347,5157
SSC10836,6,10,25,2324,2006,442,198,849,273,6092
SSC10837,0,0,0,62,67,49,33,34,18,263
SSC10838,10,0,10,460,506,229,232,450,185,2062
SSC10839,21,10,54,383,459,168,139,243,77,1469
SSC10840,64,32,198,691,934,468,447,896,470,3906
SSC10841,0,3,3,27,49,23,26,31,12,168
SSC10842,3,3,6,47,61,32,43,86,27,296
SSC10843,12,3,24,138,162,111,109,167,64,751
SSC10844,0,0,0,13,44,21,25,28,9,140
SSC10845,0,0,0,116,168,94,63,73,54,568
SSC10846,3,0,6,64,66,45,51,75,56,357
SSC10847,0,0,0,58,79,47,46,46,8,284
SSC10848,3,0,6,43,53,31,40,42,18,227
SSC10849,4,0,4,40,74,28,26,31,21,220
SSC10850,0,3,6,42,71,45,38,27,15,238
SSC10851,0,0,3,23,61,26,25,35,15,185
SSC10852,3,3,6,46,66,51,29,40,18,250
SSC10853,0,4,7,117,129,65,76,149,73,609
SSC10854,29,26,88,407,565,302,277,514,211,2276
SSC10855,0,0,0,38,46,38,31,22,10,185
SSC10856,0,3,3,129,108,31,17,107,24,416
SSC10857,0,0,0,45,59,24,23,48,29,228
SSC10858,0,3,3,40,37,26,42,45,18,208
SSC10859,3,3,6,137,180,84,63,80,45,589
SSC10860,3,6,17,117,199,115,123,76,59,689
SSC10861,3,0,6,46,101,84,81,87,25,424
SSC10862,93,56,206,2241,2164,959,1081,5862,1166,13473
SSC10863,61,13,96,682,659,298,308,1597,372,3916
SSC10864,39,12,90,878,821,434,467,2194,456,5250
SSC10865,32,11,73,1549,1605,688,759,3100,743,8444
SSC10866,32,22,106,1338,1418,469,338,684,301,4548
SSC10867,0,0,0,30,69,42,35,39,21,236
SSC10868,57,22,154,1258,1357,614,554,1284,418,5485
SSC10869,3,0,6,160,195,162,116,137,28,798
SSC10870,0,0,3,43,63,36,48,32,16,238
SSC10871,3,3,9,34,53,33,21,39,15,195
SSC10872,65,7,84,778,891,440,356,646,165,3276
SSC10873,3,3,12,120,115,74,69,104,43,525
SSC10874,15,11,42,698,1033,528,367,406,137,3169
SSC10875,0,0,3,35,55,44,27,37,6,204
SSC10876,0,0,6,47,64,41,50,57,33,292
SSC10877,6,3,15,96,168,95,75,68,56,558
SSC10878,10,4,28,240,303,169,176,253,76,1217
SSC10879,9,8,34,240,349,183,178,304,137,1391
SSC10880,0,0,0,0,0,0,0,0,0,0
SSC10881,14,11,32,156,230,90,89,197,105,867
SSC10882,0,0,0,33,70,41,28,36,5,213
SSC10883,0,0,3,51,82,60,44,53,6,296
SSC10884,5,0,5,34,41,39,18,38,23,193
SSC10885,0,0,0,0,0,0,0,6,0,6
SSC10886,0,0,0,58,63,28,23,25,12,209
SSC10887,0,3,3,26,58,25,47,42,24,222
SSC10888,109,25,204,1798,2248,1255,953,1677,512,8443
SSC10889,26,41,109,212,305,184,147,255,225,1328
SSC10890,4,4,11,87,114,41,53,70,65,430
SSC10891,27,56,105,347,498,263,257,445,259,2069
SSC10892,3,0,3,64,103,74,82,79,24,426
SSC10893,0,0,0,0,0,0,0,0,0,0
SSC10894,6,0,9,36,75,59,57,72,37,336
SSC10895,3,0,6,33,72,39,35,41,17,237
SSC10896,12,0,22,190,243,161,110,153,46,903
SSC10897,3,3,6,22,44,28,26,30,15,165
SSC10898,70,69,195,1848,2017,776,566,1434,549,7190
SSC10899,0,0,3,456,584,295,209,317,78,1939
SSC10900,13,0,30,859,1077,535,412,731,221,3835
SSC10901,3,3,9,285,345,175,123,207,48,1183
SSC10902,115,37,208,1112,1427,756,719,1456,514,5984
SSC10903,3,0,9,477,395,179,154,448,101,1754
SSC10904,8,3,11,881,721,167,120,333,172,2394
SSC10905,0,0,0,80,97,52,45,56,9,339
SSC10906,114,31,242,1376,1714,848,662,1073,379,6052
SSC10907,10,8,34,463,570,307,203,280,149,1972
SSC10908,205,225,630,1767,2665,1678,1328,2424,1275,11137
SSC10909,0,0,0,27,54,28,13,10,13,145
SSC10910,0,0,0,29,65,27,26,39,8,194
SSC10911,3,0,3,117,133,89,74,98,18,529
SSC10912,0,0,3,39,63,32,22,21,24,201
SSC10913,4,0,4,51,102,67,51,48,14,333
SSC10914,49,5,57,142,228,127,136,274,80,987
SSC10915,0,0,0,0,0,0,3,3,0,6
SSC10916,4,6,22,396,433,218,188,290,145,1670
SSC10917,39,21,132,2356,2960,1539,1089,1652,467,10063
SSC10918,48,26,139,2080,1958,676,498,1016,462,6690
SSC10919,0,0,3,52,57,35,48,71,33,296
SSC10920,0,0,0,45,58,49,30,44,37,263
SSC10921,12,0,12,47,53,45,40,61,23,269
SSC10922,52,14,121,561,653,335,286,482,115,2432
SSC10923,0,0,0,53,84,49,50,41,14,291
SSC10924,6,6,15,82,115,52,98,83,44,474
SSC10925,6,0,9,82,101,53,53,110,32,431
SSC10926,10,9,28,361,421,231,175,260,79,1527
SSC10927,0,3,6,34,38,12,33,30,10,157
SSC10928,25,9,50,488,649,342,362,716,252,2809
SSC10929,7,9,22,74,121,70,94,71,42,472
SSC10930,190,12,247,1307,1494,754,756,1976,563,6850
SSC10931,0,0,0,73,69,50,35,41,9,277
SSC10932,15,8,44,406,515,190,159,271,92,1633
SSC10933,0,0,3,53,57,23,33,13,15,194
SSC10934,0,0,6,73,105,59,62,80,21,400
SSC10935,122,28,188,613,756,379,331,562,133,2774
SSC10936,7,4,15,118,174,101,82,108,49,632
SSC10937,0,3,9,121,205,87,90,109,73,685
SSC10938,3,0,3,17,33,26,29,18,34,157
SSC10939,73,3,79,39,58,27,26,163,11,324
SSC10940,0,0,6,79,147,76,84,115,52,553
SSC10941,44,25,101,381,578,307,378,618,261,2523
SSC10942,3,3,6,26,42,18,29,30,6,151
SSC10943,3,0,9,65,67,51,50,71,26,330
SSC10944,11,0,17,220,289,140,142,231,84,1106
SSC10945,0,0,0,26,70,38,35,39,9,217
SSC10946,0,0,0,31,37,7,24,13,9,121
SSC10947,8,3,26,228,356,149,126,185,73,1117
SSC10948,3,0,3,37,31,31,26,39,6,170
SSC10949,3,0,3,20,37,24,28,33,12,154
SSC10950,15,4,53,725,873,421,404,954,254,3631
SSC10951,133,35,265,2353,2579,1064,747,1678,476,8897
SSC10952,5,4,9,54,78,44,34,57,41,308
SSC10953,49,21,112,3148,2656,787,455,1807,1157,10010
SSC10954,15,3,25,955,970,436,304,737,215,3617
SSC10955,3,0,3,36,56,35,54,41,20,242
SSC10956,114,22,194,818,1196,698,657,1164,440,4973
SSC10957,0,0,0,44,75,29,33,45,21,247
SSC10958,0,0,4,39,55,31,21,39,17,202
SSC10959,16,10,52,959,1211,618,464,503,124,3879
SSC10960,0,0,0,56,72,38,47,49,21,283
SSC10961,34,6,65,515,730,362,318,553,178,2656
SSC10962,7,0,11,813,905,393,349,914,202,3576
SSC10963,0,0,0,35,59,33,45,32,23,227
SSC10964,27,239,286,1346,1424,616,542,1402,801,6131
SSC10965,46,12,94,924,1146,536,418,710,230,3964
SSC10966,63,5,103,1183,1370,729,543,923,226,4974
SSC10967,0,0,0,64,108,64,64,40,16,356
SSC10968,33,14,74,3722,4389,1890,1503,2757,674,14935
SSC10969,10,4,20,373,460,237,195,253,72,1590
SSC10970,13,9,38,584,681,407,351,457,178,2658
SSC10971,0,0,0,44,50,32,38,29,8,201
SSC10972,4,0,13,98,172,96,114,123,48,651
SSC10973,3,3,6,59,88,32,23,49,27,278
SSC10974,0,0,0,61,87,34,38,50,16,286
SSC10975,7,6,25,589,670,314,219,401,123,2316
SSC10976,0,0,0,39,41,27,33,16,142,298
SSC10977,3,0,6,41,29,40,34,38,16,198
SSC10978,3,0,3,33,62,23,38,39,7,202
SSC10979,24,5,40,2813,3095,1346,1082,2426,491,11253
SSC10980,6,6,15,494,622,299,261,405,130,2211
SSC10981,69,21,114,392,572,380,318,570,170,2402
SSC10982,3,0,3,29,29,21,33,30,0,142
SSC10983,6,0,6,69,79,28,34,52,25,287
SSC10984,3,0,3,21,41,14,20,22,9,127
SSC10985,0,0,0,30,37,15,30,26,3,141
SSC10986,0,7,15,231,321,191,154,211,107,1215
SSC10987,0,0,6,27,48,19,31,32,24,181
SSC10988,0,0,0,0,0,0,0,0,0,0
SSC10989,3,0,3,32,31,31,35,49,12,190
SSC10990,0,3,3,53,45,24,21,97,13,253
SSC10991,0,0,0,232,272,158,83,118,40,903
SSC10992,0,0,0,42,56,25,40,46,11,220
SSC10993,3,0,6,37,39,30,31,27,20,184
SSC10994,4,0,7,27,50,47,41,45,24,234
SSC10995,198,42,345,2114,2886,1457,1184,1830,573,10044
SSC10996,0,0,3,87,128,68,70,45,47,445
SSC10997,0,0,0,43,58,44,43,48,34,270
SSC10998,156,30,259,1333,1407,749,507,1107,260,5363
SSC10999,43,7,53,134,168,73,69,189,79,712
SSC11000,78,63,227,1118,1475,763,776,1508,612,6252
SSC11001,20,14,53,789,865,229,184,620,403,3090
SSC11002,245,120,531,3250,4286,2175,1772,3728,1874,17085
SSC11003,3,0,6,64,97,60,53,61,31,366
SSC11004,238,60,400,1435,2047,1108,961,1842,886,8279
SSC11005,3,0,3,41,46,27,30,27,9,180
SSC11006,0,0,0,33,37,18,28,35,8,159
SSC11007,0,0,0,0,0,3,3,6,0,12
SSC11008,51,27,116,2158,2144,896,859,3860,1327,11244
SSC11009,188,19,276,266,290,181,136,536,86,1495
SSC11010,3,0,6,64,85,39,42,59,15,304
SSC11011,0,0,0,42,54,41,38,57,20,252
SSC11012,3,0,12,50,55,46,31,33,12,227
SSC11013,9,6,21,526,627,380,226,384,111,2254
SSC11014,0,0,6,55,78,53,24,16,24,250
SSC11015,0,3,6,46,77,33,52,25,36,269
SSC11016,144,25,225,1131,1402,698,587,1253,385,5456
SSC11017,0,0,6,84,133,70,76,73,43,479
SSC11018,28,8,55,1979,1805,820,790,3286,782,9462
