region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC10618,33,3,0,3,0,0,0,39
SSC10619,781,30,21,7,0,0,5,844
SSC10620,39,4,4,0,0,0,0,47
SSC10621,154,8,10,0,0,0,0,172
SSC10622,453,37,25,3,0,0,3,521
SSC10623,50,0,0,0,0,0,0,50
SSC10624,451,35,36,3,0,0,3,528
SSC10625,636,48,31,3,0,3,3,724
SSC10626,5,4,0,0,0,0,0,9
SSC10627,24,4,0,0,0,0,0,28
SSC10628,22,6,0,0,0,0,0,28
SSC10629,99,8,11,3,0,0,0,121
SSC10630,76,3,5,0,0,0,0,84
SSC10631,822,80,57,3,0,3,3,968
SSC10632,13,3,0,0,0,0,0,16
SSC10633,27,0,0,0,0,0,0,27
SSC10634,1800,171,102,36,4,0,16,2129
SSC10635,0,0,0,0,0,0,0,0
SSC10636,18,0,3,0,0,0,0,21
SSC10637,934,70,15,0,0,0,0,1019
SSC10638,171,8,3,3,0,0,3,188
SSC10639,142,6,4,0,0,0,5,157
SSC10640,353,40,25,3,3,3,3,430
SSC10641,210,12,13,4,0,0,5,244
SSC10642,988,62,37,7,4,0,0,1098
SSC10643,1296,106,39,3,0,3,3,1450
SSC10644,213,15,10,3,0,3,3,247
SSC10645,42,3,6,0,0,0,3,54
SSC10646,66,5,3,0,0,0,0,74
SSC10647,0,0,0,0,0,0,0,0
SSC10648,8,0,0,0,0,0,3,11
SSC10649,305,15,4,3,0,0,3,330
SSC10650,1296,60,31,11,4,0,3,1405
SSC10651,1377,67,28,15,0,0,0,1487
SSC10652,42,3,3,3,0,0,3,54
SSC10653,76,4,3,0,0,0,0,83
SSC10654,89,6,10,0,0,0,4,109
SSC10655,40,6,7,0,0,0,0,53
SSC10656,20,3,0,0,0,0,0,23
SSC10657,188,14,7,7,0,0,3,219
SSC10658,115,8,8,0,0,0,5,136
SSC10659,15,0,0,0,0,0,0,15
SSC10660,157,16,13,3,0,0,0,189
SSC10661,15,5,0,0,0,0,0,20
SSC10662,23,5,0,0,0,0,0,28
SSC10663,20,5,0,0,0,0,0,25
SSC10664,57,8,6,0,0,0,0,71
SSC10665,191,14,15,5,0,0,3,228
SSC10666,11,3,0,0,0,0,0,14
SSC10667,321,22,12,0,3,0,0,358
SSC10668,97,12,0,3,0,0,5,117
SSC10669,40,3,3,0,0,0,0,46
SSC10670,25,3,4,0,0,0,0,32
SSC10671,24,4,0,0,0,0,0,28
SSC10672,631,60,49,11,0,4,0,755
SSC10673,40,3,3,0,0,0,0,46
SSC10674,24,5,0,0,0,0,0,29
SSC10675,59,4,0,0,0,0,0,63
SSC10676,38,8,0,0,0,0,0,46
SSC10677,20,3,0,0,0,0,0,23
SSC10678,106,16,9,3,0,0,0,134
SSC10679,13,0,0,0,0,0,0,13
SSC10680,26,3,0,3,0,0,0,32
SSC10681,8,0,3,3,0,0,0,14
SSC10682,22,4,0,0,0,0,0,26
SSC10683,1043,137,66,11,0,4,10,1271
SSC10684,37,4,3,0,0,0,0,44
SSC10685,29,0,0,0,0,0,0,29
SSC10686,31,3,3,3,0,0,3,43
SSC10687,9,0,0,0,0,0,0,9
SSC10688,14,3,0,0,0,0,0,17
SSC10689,13,3,0,0,0,0,0,16
SSC10690,236,20,0,0,0,0,0,256
SSC10691,256,12,10,3,0,0,0,281
SSC10692,49,6,3,0,0,0,3,61
SSC10693,80,8,3,0,0,3,0,94
SSC10694,96,12,11,0,0,0,0,119
SSC10695,121,4,3,0,0,0,0,128
SSC10696,362,17,14,0,0,0,0,393
SSC10697,206,28,21,3,3,0,0,261
SSC10698,29,6,0,0,0,0,0,35
SSC10699,405,28,19,8,0,4,0,464
SSC10700,1886,154,49,14,3,0,7,2113
SSC10701,18,4,3,0,0,0,0,25
SSC10702,25,0,3,0,0,0,0,28
SSC10703,35,4,0,0,0,0,0,39
SSC10704,52,8,3,0,0,0,0,63
SSC10705,51,5,7,0,0,0,0,63
SSC10706,176,8,5,4,0,0,0,193
SSC10707,21,4,3,0,0,0,3,31
SSC10708,619,54,35,7,0,3,3,721
SSC10709,556,21,14,7,0,0,0,598
SSC10710,336,5,8,0,0,0,3,352
SSC10711,148,5,0,0,0,0,0,153
SSC10712,174,14,13,3,0,0,0,204
SSC10713,27,5,0,3,0,3,0,38
SSC10714,282,29,21,14,0,0,0,346
SSC10715,79,7,9,0,0,0,0,95
SSC10716,11,3,0,3,0,0,0,17
SSC10717,77,7,3,0,0,0,0,87
SSC10718,166,14,3,0,0,0,0,183
SSC10719,14,0,0,0,0,0,0,14
SSC10720,53,3,3,0,0,0,0,59
SSC10721,11,0,0,0,0,0,3,14
SSC10722,1423,101,82,36,4,3,18,1667
SSC10723,36,3,5,0,0,3,3,50
SSC10724,139,18,15,0,0,0,0,172
SSC10725,112,12,11,0,0,0,0,135
SSC10726,306,26,7,0,0,0,0,339
SSC10727,28,5,3,0,0,0,0,36
SSC10728,169,13,9,3,0,0,0,194
SSC10729,568,25,14,0,0,0,0,607
SSC10730,55,0,6,0,0,0,0,61
SSC10731,32,3,5,0,0,0,0,40
SSC10732,7,0,0,0,0,0,0,7
SSC10733,15,3,3,0,0,0,0,21
SSC10734,1120,59,25,5,0,0,3,1212
SSC10735,2868,249,196,47,5,4,35,3404
SSC10736,40,8,0,0,0,0,0,48
SSC10737,22,4,0,0,0,0,3,29
SSC10738,262,15,9,3,0,0,0,289
SSC10739,68,7,3,0,0,0,0,78
SSC10740,33,0,3,3,0,0,0,39
SSC10741,1253,64,31,14,3,0,4,1369
SSC10742,9,0,0,0,0,0,0,9
SSC10743,30,0,0,3,0,0,0,33
SSC10744,58,12,3,0,0,0,3,76
SSC10745,480,31,21,3,0,3,0,538
SSC10746,602,22,10,4,0,0,3,641
SSC10747,22,0,0,0,0,0,0,22
SSC10748,13,0,0,0,0,0,0,13
SSC10749,100,6,3,0,4,0,0,113
SSC10750,23,0,5,0,0,0,0,28
SSC10751,187,14,12,0,0,0,4,217
SSC10752,53,11,3,0,0,0,5,72
SSC10753,30,0,3,0,0,0,0,33
SSC10754,90,6,6,0,0,0,0,102
SSC10755,60,3,3,0,0,0,0,66
SSC10756,997,63,36,14,0,0,4,1114
SSC10757,28,3,0,3,0,0,0,34
SSC10758,67,0,3,0,0,0,0,70
SSC10759,24,0,0,0,0,0,0,24
SSC10760,27,3,3,0,0,0,0,33
SSC10761,714,49,43,14,0,0,7,827
SSC10762,18,0,3,3,0,0,0,24
SSC10763,2321,94,55,21,0,0,3,2494
SSC10764,596,49,25,0,0,0,7,677
SSC10765,436,46,18,4,0,0,0,504
SSC10766,194,13,7,0,0,0,4,218
SSC10767,213,12,19,0,0,0,5,249
SSC10768,42,0,4,0,0,0,0,46
SSC10769,301,17,15,0,0,0,0,333
SSC10770,288,35,16,3,0,0,0,342
SSC10771,28,4,4,0,0,0,0,36
SSC10772,388,29,9,4,0,0,0,430
SSC10773,56,0,4,0,0,0,0,60
SSC10774,98,5,6,3,3,0,0,115
SSC10775,454,14,4,11,0,0,0,483
SSC10776,297,17,21,3,0,4,0,342
SSC10777,567,23,9,7,0,0,3,609
SSC10778,412,42,18,4,0,0,4,480
SSC10779,996,114,70,3,3,3,9,1198
SSC10780,330,17,7,0,0,0,0,354
SSC10781,47,3,0,0,3,0,0,53
SSC10782,466,34,21,0,4,3,0,528
SSC10783,15,5,0,0,0,0,0,20
SSC10784,78,6,7,3,0,0,3,97
SSC10785,110,6,0,0,0,0,0,116
SSC10786,793,35,21,8,0,0,0,857
SSC10787,2058,92,22,29,3,3,7,2214
SSC10788,38,3,3,3,0,0,0,47
SSC10789,129,6,6,0,0,0,0,141
SSC10790,32,4,0,0,0,0,0,36
SSC10791,209,25,6,0,0,0,7,247
SSC10792,53,5,4,0,0,0,0,62
SSC10793,1440,54,24,11,0,3,8,1540
SSC10794,95,11,5,0,0,0,0,111
SSC10795,586,58,53,9,0,3,7,716
SSC10796,21,3,3,0,0,0,0,27
SSC10797,56,3,0,0,0,0,0,59
SSC10798,260,15,9,3,0,3,4,294
SSC10799,30,0,0,0,0,0,0,30
SSC10800,575,26,16,8,0,0,3,628
SSC10801,521,45,36,0,0,0,4,606
SSC10802,728,55,22,9,0,0,3,817
SSC10803,569,47,26,11,0,8,3,664
SSC10804,131,5,0,0,0,0,4,140
SSC10805,18,5,0,0,0,0,0,23
SSC10806,0,0,0,0,0,0,0,0
SSC10807,81,12,10,0,0,0,0,103
SSC10808,63,0,5,0,0,0,0,68
SSC10809,22,3,0,3,0,0,0,28
SSC10810,28,0,0,0,0,0,0,28
SSC10811,29,0,3,0,0,0,0,32
SSC10812,111,0,4,0,0,0,0,115
SSC10813,32,0,3,4,0,0,3,42
SSC10814,54,4,5,0,0,0,4,67
SSC10815,49,5,0,0,0,0,0,54
SSC10816,224,29,14,0,0,0,0,267
SSC10817,28,0,4,0,0,0,0,32
SSC10818,182,13,19,9,0,0,3,226
SSC10819,52,9,0,0,0,0,0,61
SSC10820,266,16,14,3,0,3,0,302
SSC10821,43,0,0,0,0,0,0,43
SSC10822,444,28,23,12,0,0,6,513
SSC10823,871,76,58,10,3,3,3,1024
SSC10824,335,21,6,4,0,0,0,366
SSC10825,2316,149,98,15,0,0,4,2582
SSC10826,31,3,0,0,0,0,0,34
SSC10827,231,24,4,0,0,0,6,265
SSC10828,25,0,0,0,0,0,0,25
SSC10829,2912,110,30,30,0,0,3,3085
SSC10830,27,0,4,0,0,0,0,31
SSC10831,369,48,14,3,3,0,0,437
SSC10832,59,0,6,0,0,0,0,65
SSC10833,1195,56,29,13,0,3,0,1296
SSC10834,53,3,0,0,0,0,4,60
SSC10835,997,66,58,8,3,0,3,1135
SSC10836,439,45,8,4,0,0,0,496
SSC10837,51,3,0,0,0,0,0,54
SSC10838,328,32,16,3,3,0,0,382
SSC10839,202,9,12,0,0,0,0,223
SSC10840,259,23,24,4,3,0,3,316
SSC10841,25,0,0,0,0,0,0,25
SSC10842,32,3,3,0,0,0,0,38
SSC10843,82,9,4,0,0,0,0,95
SSC10844,19,3,0,0,0,0,0,22
SSC10845,121,0,3,0,0,0,0,124
SSC10846,36,3,3,0,0,0,3,45
SSC10847,39,7,3,0,0,0,0,49
SSC10848,24,3,3,0,0,0,0,30
SSC10849,22,4,0,0,0,0,0,26
SSC10850,27,0,3,0,0,0,0,30
SSC10851,21,3,0,3,0,0,0,27
SSC10852,45,0,0,0,0,0,0,45
SSC10853,91,6,4,0,0,0,0,101
SSC10854,181,19,11,0,0,0,4,215
SSC10855,28,3,0,4,0,0,0,35
SSC10856,24,3,3,0,0,0,0,30
SSC10857,26,7,0,0,0,0,0,33
SSC10858,13,3,3,0,0,0,0,19
SSC10859,75,4,3,0,0,0,3,85
SSC10860,79,8,3,0,0,0,0,90
SSC10861,48,3,0,3,0,0,0,54
SSC10862,2053,110,48,31,0,6,9,2257
SSC10863,568,34,7,14,3,3,3,632
SSC10864,779,42,22,19,0,3,3,868
SSC10865,1334,78,52,40,0,0,3,1507
SSC10866,580,29,15,3,0,0,0,627
SSC10867,39,0,0,0,0,0,0,39
SSC10868,607,34,30,3,0,0,3,677
SSC10869,118,9,4,0,0,0,3,134
SSC10870,29,3,0,0,0,0,3,35
SSC10871,30,8,0,0,0,0,0,38
SSC10872,584,30,28,3,0,0,0,645
SSC10873,59,6,4,0,0,0,0,69
SSC10874,491,45,25,3,0,0,3,567
SSC10875,27,0,3,0,0,0,0,30
SSC10876,48,0,4,0,0,0,0,52
SSC10877,82,11,3,0,0,0,3,99
SSC10878,124,8,14,3,0,0,0,149
SSC10879,119,11,3,0,0,3,0,136
SSC10880,0,0,0,0,0,0,0,0
SSC10881,91,3,3,0,0,0,0,97
SSC10882,34,3,3,0,0,0,0,40
SSC10883,42,5,0,0,0,0,0,47
SSC10884,26,3,0,0,0,0,0,29
SSC10885,3,0,0,0,0,0,0,3
SSC10886,35,0,4,0,0,0,0,39
SSC10887,36,0,5,0,0,0,0,41
SSC10888,1337,82,48,10,0,0,4,1481
SSC10889,81,9,3,0,0,0,0,93
SSC10890,54,3,3,0,0,0,0,60
SSC10891,186,16,7,0,0,3,3,215
SSC10892,32,5,3,0,0,0,0,40
SSC10893,0,0,0,0,0,0,0,0
SSC10894,26,3,3,0,0,0,0,32
SSC10895,23,0,7,0,0,0,0,30
SSC10896,105,9,4,0,0,0,3,121
SSC10897,19,0,0,0,0,0,0,19
SSC10898,1063,52,19,7,0,0,3,1144
SSC10899,431,36,20,0,0,0,0,487
SSC10900,716,52,28,3,0,0,8,807
SSC10901,214,12,10,5,0,0,0,241
SSC10902,582,51,39,6,0,3,10,691
SSC10903,186,23,18,4,0,0,3,234
SSC10904,199,13,3,0,3,0,0,218
SSC10905,57,9,0,0,0,0,0,66
SSC10906,1109,45,22,3,0,3,0,1182
SSC10907,293,25,13,0,0,0,4,335
SSC10908,830,80,47,9,0,4,10,980
SSC10909,23,0,0,0,0,0,0,23
SSC10910,21,0,4,0,0,0,0,25
SSC10911,86,7,3,0,0,0,0,96
SSC10912,23,0,0,0,0,0,0,23
SSC10913,33,3,0,3,0,0,0,39
SSC10914,104,8,8,0,0,0,3,123
SSC10915,0,0,0,0,0,0,0,0
SSC10916,264,16,14,6,0,0,0,300
SSC10917,2050,103,41,19,0,3,3,2219
SSC10918,943,50,21,8,0,0,0,1022
SSC10919,28,4,4,0,0,0,0,36
SSC10920,20,3,3,3,0,0,0,29
SSC10921,30,3,4,0,0,0,0,37
SSC10922,390,18,15,3,0,0,0,426
SSC10923,29,5,3,0,0,0,0,37
SSC10924,43,6,5,0,0,0,4,58
SSC10925,58,3,4,0,0,0,0,65
SSC10926,241,17,9,0,0,0,3,270
SSC10927,23,0,0,0,0,0,0,23
SSC10928,278,36,30,9,0,0,8,361
SSC10929,45,4,3,0,0,0,0,52
SSC10930,1145,31,25,12,3,0,0,1216
SSC10931,43,6,0,3,0,0,0,52
SSC10932,178,18,15,3,0,0,0,214
SSC10933,27,4,3,0,0,0,0,34
SSC10934,57,6,0,0,0,0,0,63
SSC10935,382,26,17,9,0,0,3,437
SSC10936,62,0,7,0,0,0,0,69
SSC10937,97,4,6,0,0,0,4,111
SSC10938,20,0,0,0,0,0,0,20
SSC10939,15,0,0,0,0,0,0,15
SSC10940,68,4,5,0,0,0,3,80
SSC10941,232,26,19,4,0,0,9,290
SSC10942,16,3,0,0,0,0,0,19
SSC10943,46,5,0,0,0,0,0,51
SSC10944,131,16,13,0,0,0,0,160
SSC10945,30,4,0,0,0,0,0,34
SSC10946,21,0,0,0,4,0,0,25
SSC10947,79,19,9,0,0,0,0,107
SSC10948,21,0,0,0,0,0,0,21
SSC10949,20,0,0,0,0,0,0,20
SSC10950,674,24,18,4,0,3,3,726
SSC10951,1296,74,24,6,0,0,3,1403
SSC10952,35,3,3,0,0,0,0,41
SSC10953,551,50,12,6,0,0,3,622
SSC10954,674,41,22,8,3,3,0,751
SSC10955,27,0,0,0,0,0,0,27
SSC10956,427,46,33,5,0,0,6,517
SSC10957,42,3,3,0,3,0,0,51
SSC10958,21,3,0,0,0,0,0,24
SSC10959,693,37,22,3,0,0,4,759
SSC10960,39,5,0,0,0,0,0,44
SSC10961,328,26,26,3,0,3,0,386
SSC10962,780,32,33,3,0,0,7,855
SSC10963,37,4,4,0,0,0,0,45
SSC10964,928,58,23,11,0,0,0,1020
SSC10965,610,49,32,0,0,0,4,695
SSC10966,889,66,23,10,0,0,0,988
SSC10967,41,0,5,0,0,0,0,46
SSC10968,2964,243,162,31,3,6,7,3416
SSC10969,273,19,8,0,0,0,0,300
SSC10970,451,38,19,9,0,0,0,517
SSC10971,35,0,0,0,0,0,0,35
SSC10972,78,9,5,5,0,0,0,97
SSC10973,30,8,0,0,0,0,0,38
SSC10974,46,0,0,0,0,0,3,49
SSC10975,340,27,9,0,0,0,0,376
SSC10976,16,0,4,0,0,0,0,20
SSC10977,24,6,0,0,0,0,3,33
SSC10978,20,6,0,3,0,0,0,29
SSC10979,2494,125,81,43,0,4,4,2751
SSC10980,381,28,15,0,0,0,5,429
SSC10981,223,7,16,0,0,0,3,249
SSC10982,24,0,0,0,0,0,0,24
SSC10983,36,3,4,0,0,0,0,43
SSC10984,15,3,0,0,0,0,0,18
SSC10985,17,0,0,0,0,0,0,17
SSC10986,188,7,10,4,0,0,5,214
SSC10987,19,0,3,3,0,0,0,25
SSC10988,0,0,0,0,0,0,0,0
SSC10989,25,3,0,0,0,0,0,28
SSC10990,20,0,3,3,0,0,3,29
SSC10991,159,10,4,4,0,0,4,181
SSC10992,22,3,3,0,0,0,0,28
SSC10993,28,0,3,0,3,3,0,37
SSC10994,24,3,3,0,0,0,0,30
SSC10995,1035,104,92,16,0,3,8,1258
SSC10996,42,3,6,0,0,0,0,51
SSC10997,33,0,0,7,0,0,0,40
SSC10998,916,34,13,12,0,0,0,975
SSC10999,51,5,4,0,0,0,0,60
SSC11000,553,89,52,11,0,3,5,713
SSC11001,133,18,5,3,0,0,3,162
SSC11002,1751,230,150,17,0,3,22,2173
SSC11003,58,3,3,0,0,0,0,64
SSC11004,768,74,69,7,0,4,9,931
SSC11005,24,0,3,0,0,0,0,27
SSC11006,16,3,3,3,0,3,0,28
SSC11007,0,0,0,0,0,0,0,0
SSC11008,1536,70,27,31,3,0,5,1672
SSC11009,172,11,3,3,3,0,0,192
SSC11010,38,0,0,0,0,0,0,38
SSC11011,34,3,0,0,0,0,3,40
SSC11012,29,3,0,0,0,0,0,32
SSC11013,424,31,12,3,0,0,0,470
SSC11014,22,3,0,0,0,0,0,25
SSC11015,22,4,4,0,0,0,0,30
SSC11016,671,65,40,4,3,0,0,783
SSC11017,59,10,3,0,0,0,0,72
SSC11018,1813,74,55,31,4,4,3,1984
SSC11019,3012,119,85,37,3,0,9,3265
SSC11020,41,3,0,0,0,0,0,44
SSC11021,29,4,0,0,0,0,4,37
SSC11022,720,31,12,9,0,0,3,775
SSC11023,34,3,0,3,0,0,0,40
SSC11024,106,4,0,0,0,0,0,110
SSC11025,44,3,3,0,0,0,3,53
SSC11026,75,11,3,3,0,0,0,92
SSC11027,572,33,9,10,0,0,0,624
SSC11028,0,0,0,0,0,0,0,0
SSC11029,27,3,4,0,0,0,0,34
SSC11030,219,9,18,4,0,0,4,254
SSC11031,31,3,0,0,0,0,0,34
SSC11032,271,25,18,3,0,0,3,320
SSC11033,2879,163,68,32,0,0,13,3155
SSC11034,1726,110,69,20,4,0,15,1944
SSC11035,41,3,5,0,0,0,0,49
SSC11036,152,14,5,0,0,0,0,171
SSC11037,95,6,0,0,0,0,0,101
SSC11038,2280,105,72,41,3,0,12,2513
SSC11039,545,34,19,11,0,0,0,609
SSC11040,43,4,0,0,0,0,0,47
SSC11041,222,19,23,0,0,0,3,267
SSC11042,164,13,14,0,0,3,0,194
SSC11043,32,0,3,0,0,0,0,35
SSC11044,15,3,3,3,0,0,0,24
SSC11045,40,4,3,0,0,0,0,47
SSC11046,130,17,5,0,0,0,0,152
SSC11047,135,11,15,0,0,0,0,161
SSC11048,33,5,0,0,0,0,0,38
SSC11049,21,0,4,0,0,0,0,25
SSC11050,826,75,57,7,3,0,13,981
SSC11051,43,4,4,0,0,0,0,51
SSC11052,19,4,0,0,0,0,0,23
SSC11053,163,10,14,4,0,0,0,191
SSC11054,30,0,4,0,0,0,0,34
SSC11055,282,30,25,4,0,0,9,350
SSC11056,249,11,3,0,0,0,0,263
SSC11057,788,51,35,6,0,0,0,880
SSC11058,1050,63,22,3,0,0,3,1141
SSC11059,913,24,11,3,0,0,0,951
SSC11060,188,29,21,5,5,0,0,248
SSC11061,22,3,0,0,0,0,0,25
SSC11062,41,9,3,0,0,0,0,53
SSC11063,62,3,0,3,0,0,4,72
SSC11064,290,37,13,0,0,0,0,340
SSC11065,114,9,3,0,0,0,0,126
SSC11066,70,5,7,0,0,0,4,86
SSC11067,380,20,15,0,0,0,3,418
SSC11068,44,6,3,3,0,0,0,56
SSC11069,592,55,48,5,0,0,5,705
SSC11070,357,25,19,0,0,0,4,405
SSC11071,33,0,0,0,0,0,5,38
SSC11072,191,10,4,3,0,0,0,208
SSC11073,150,8,14,0,0,0,0,172
SSC11074,22,0,3,0,0,0,4,29
SSC11075,42,3,3,0,0,0,3,51
SSC11076,120,14,9,3,0,0,4,150
SSC11077,1162,89,67,8,0,3,4,1333
SSC11078,543,24,7,3,0,0,3,580
SSC11079,33,3,3,0,0,0,0,39
SSC11080,28,6,6,0,0,0,0,40
SSC11081,655,35,36,11,0,0,3,740
SSC11082,0,0,0,0,0,0,0,0
SSC11083,17,4,0,0,0,0,0,21
SSC11084,17,3,0,0,0,0,0,20
SSC11085,61,3,3,0,0,0,0,67
SSC11086,58,3,0,0,0,0,0,61
SSC11087,209,17,16,0,0,4,4,250
SSC11088,44,3,3,0,0,0,0,50
SSC11089,153,10,0,0,0,0,5,168
SSC11090,100,16,4,0,0,0,0,120
SSC11091,531,36,29,3,3,0,3,605
SSC11092,819,56,30,0,0,0,3,908
SSC11093,26,5,4,0,0,0,0,35
SSC11094,566,59,30,17,0,3,0,675
SSC11095,261,19,16,6,5,0,0,307
SSC11096,244,14,13,3,0,0,0,274
SSC11097,874,50,36,4,0,0,0,964
SSC11098,68,0,3,0,0,0,0,71
SSC11099,100,0,7,0,0,0,5,112
SSC11100,34,0,4,0,0,0,0,38
SSC11101,23,0,0,0,0,0,0,23
SSC11102,29,0,0,0,0,0,0,29
SSC11103,29,3,5,0,0,0,0,37
SSC11104,15,5,0,0,0,0,0,20
SSC11105,15,4,0,0,0,3,0,22
SSC11106,64,4,3,0,0,0,0,71
SSC11107,118,8,6,0,0,0,3,135
SSC11108,46,7,0,0,0,0,0,53
SSC11109,278,25,20,0,0,0,3,326
SSC11110,29,4,0,0,0,0,0,33
SSC11111,89,0,5,0,0,5,0,99
SSC11112,556,34,17,12,0,0,0,619
SSC11113,124,8,12,5,0,0,0,149
SSC11114,26,4,0,0,0,0,0,30
SSC11115,704,58,39,4,0,0,3,808
SSC11116,1567,93,51,34,0,3,8,1756
SSC11117,42,0,0,0,0,0,0,42
SSC11118,310,34,17,5,0,4,0,370
SSC11119,27,3,3,0,0,0,0,33
SSC11120,150,17,10,0,0,0,0,177
SSC11121,141,12,3,0,0,0,4,160
SSC11122,157,16,12,8,0,0,3,196
SSC11123,107,6,0,0,0,0,0,113
SSC11124,731,32,37,7,0,0,0,807
SSC11125,696,27,11,16,0,3,0,753
SSC11126,653,19,14,6,0,3,3,698
SSC11127,16,0,0,4,0,0,0,20
SSC11128,16,0,0,4,0,0,0,20
SSC11129,592,34,19,7,0,0,0,652
SSC11130,2379,120,45,14,0,3,6,2567
SSC11131,956,52,24,4,0,0,3,1039
SSC11132,20,0,0,0,0,0,0,20
SSC11133,35,4,0,0,0,0,0,39
SSC11134,72,7,3,0,0,0,0,82
SSC11135,970,92,58,6,0,0,0,1126
SSC11136,247,10,4,4,0,0,0,265
SSC11137,40,3,7,0,0,0,0,50
SSC11138,218,29,23,0,0,0,4,274
SSC11139,657,34,18,10,0,3,0,722
SSC11140,0,0,0,0,0,0,0,0
SSC11141,1081,61,22,5,0,0,0,1169
SSC11142,367,32,19,3,0,0,0,421
SSC11143,37,4,3,0,0,0,0,44
SSC11144,68,8,3,0,0,0,0,79
SSC11145,20,0,0,0,0,0,0,20
SSC11146,19,3,3,0,0,0,0,25
SSC11147,580,28,5,4,4,0,3,624
SSC11148,2943,170,59,53,0,3,8,3236
SSC11149,373,12,8,3,0,0,0,396
SSC11150,36,9,0,0,0,0,0,45
SSC11151,16,0,3,3,0,0,3,25
SSC11152,43,5,3,0,0,0,0,51
SSC11153,20,0,0,0,0,0,0,20
SSC11154,22,3,3,0,0,0,0,28
SSC11155,1156,58,24,8,0,0,4,1250
SSC11156,93,14,4,0,0,0,3,114
SSC11157,1639,124,71,30,4,4,6,1878
SSC11158,147,6,9,5,0,0,0,167
SSC11159,938,87,78,11,0,3,12,1129
SSC11160,94,5,7,3,0,0,3,112
SSC11161,90,11,6,3,0,0,0,110
SSC11162,9,4,0,0,0,0,0,13
SSC11163,12,3,4,0,0,0,0,19
SSC11164,178,13,4,3,0,0,0,198
SSC11165,31,0,0,0,0,0,0,31
SSC11166,507,28,37,11,0,0,4,587
SSC11167,738,43,24,7,0,0,0,812
SSC11168,43,3,0,0,0,0,0,46
SSC11169,34,3,3,3,0,0,0,43
SSC11170,27,0,3,0,0,0,0,30
SSC11171,34,3,0,3,0,0,0,40
SSC11172,12,0,4,0,0,0,0,16
SSC11173,24,0,0,0,0,0,0,24
SSC11174,36,6,0,0,0,0,0,42
SSC11175,95,7,5,0,0,0,0,107
SSC11176,1442,106,63,4,0,0,4,1619
SSC11177,31,0,0,0,0,0,0,31
SSC11178,70,4,0,0,0,0,0,74
SSC11179,15,6,0,0,0,0,0,21
SSC11180,173,8,9,3,0,0,0,193
SSC11181,339,24,25,9,0,3,5,405
SSC11182,33,3,0,0,0,0,0,36
SSC11183,222,16,5,4,0,0,0,247
SSC11184,187,9,6,0,0,0,0,202
SSC11185,226,14,16,3,0,0,4,263
SSC11186,0,0,0,0,0,0,0,0
SSC11187,29,4,0,0,0,0,0,33
SSC11188,0,0,0,0,0,0,0,0
SSC11189,33,3,0,0,0,0,0,36
SSC11190,109,4,4,0,0,0,4,121
SSC11191,339,28,40,3,0,0,5,415
SSC11192,208,12,14,3,0,0,3,240
SSC11193,36,3,3,0,0,0,0,42
SSC11194,46,0,0,0,0,0,0,46
SSC11195,70,3,5,0,0,0,0,78
SSC11196,14,3,0,0,0,0,0,17
SSC11197,524,38,36,3,3,0,0,604
SSC11198,93,10,8,3,0,0,3,117
SSC11199,28,0,0,0,0,0,0,28
SSC11200,18,0,3,0,0,0,0,21
SSC11201,82,4,3,0,0,0,0,89
SSC11202,77,7,3,0,0,0,0,87
SSC11203,26,7,3,0,0,0,0,36
SSC11204,23,5,0,0,0,0,0,28
SSC11205,42,5,0,0,0,0,0,47
SSC11206,318,40,18,6,0,0,8,390
SSC11207,25,0,4,0,0,0,0,29
SSC11208,922,90,64,13,0,0,5,1094
SSC11209,69,5,3,0,0,0,0,77
SSC11210,471,36,13,3,0,0,0,523
SSC11211,851,69,54,12,0,0,0,986
SSC11212,98,9,0,0,0,0,0,107
SSC11213,549,71,31,3,0,0,4,658
SSC11214,403,21,19,7,0,0,0,450
SSC11215,86,5,3,0,0,0,3,97
SSC11216,41,5,0,0,0,0,0,46
SSC11217,43,0,4,0,0,0,0,47
SSC11218,285,12,10,0,3,0,0,310
SSC11219,19,0,3,0,0,0,0,22
SSC11220,3349,160,115,27,0,6,11,3668
SSC11221,1368,83,46,14,0,3,3,1517
SSC11222,763,98,57,3,3,5,8,937
SSC11223,28,0,0,3,0,0,0,31
SSC11224,0,0,0,0,0,0,0,0
SSC11225,300,13,11,3,0,3,0,330
SSC11226,19,0,4,0,0,0,0,23
SSC11227,114,13,10,0,0,0,0,137
SSC11228,14,0,0,0,0,0,0,14
SSC11229,858,34,17,6,0,0,3,918
SSC11230,712,39,28,6,0,3,0,788
SSC11231,82,3,3,0,0,0,0,88
SSC11232,34,3,3,0,0,0,0,40
SSC11233,51,4,0,0,0,0,0,55
SSC11234,70,5,3,0,0,0,0,78
SSC11235,37,3,3,0,0,0,0,43
SSC11236,12,0,0,0,0,0,0,12
SSC11237,570,51,20,3,0,0,4,648
SSC11238,618,50,22,3,0,4,0,697
SSC11239,99,11,4,3,0,0,0,117
SSC11240,39,13,3,0,0,0,0,55
SSC11241,37,4,0,0,0,0,0,41
