region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
SSC10491,40,2167,603,260,1625,1.1,1389,3.0
SSC10492,35,2500,687,410,1607,1.1,1456,2.8
SSC10493,34,2167,527,340,1459,1.1,1366,3.1
SSC10494,50,1436,418,245,897,1.1,798,2.4
SSC10495,37,2448,484,330,1420,1.1,1476,3.4
SSC10496,44,2654,700,310,1522,1.0,1174,2.4
SSC10497,42,2300,673,300,1822,1.1,1718,2.8
SSC10498,44,1928,511,320,1427,1.0,1187,2.7
SSC10499,39,2414,602,200,1461,1.1,1522,2.9
SSC10500,50,1679,403,200,1041,1.1,592,2.4
SSC10501,33,2167,600,420,1800,1.1,1832,3.7
SSC10502,31,2500,723,470,1799,1.1,1750,3.2
SSC10503,55,1300,409,185,974,1.0,915,2.4
SSC10504,35,2323,1125,420,2635,1.2,1713,1.8
SSC10505,43,2167,633,190,1750,1.0,1631,3.5
SSC10506,53,1083,394,150,921,1.1,828,2.3
SSC10507,39,1500,426,210,1112,1.1,870,2.4
SSC10508,51,1517,378,250,797,1.0,676,2.2
SSC10509,42,800,334,140,575,1.1,538,2.4
SSC10510,20,0,208,0,0,0,0,0
SSC10511,39,1850,585,290,1557,1.1,1244,2.4
SSC10512,37,1668,455,270,1123,1.1,972,2.6
SSC10513,35,2600,674,492,1886,1.3,1616,2.5
SSC10514,41,3400,838,500,2563,1.1,2503,2.9
SSC10515,50,1400,378,260,741,1.1,693,2.4
SSC10516,43,2500,819,525,2720,1.0,2568,3.1
SSC10517,40,2600,682,525,2423,1.0,2267,3.2
SSC10518,36,2000,383,240,1106,1.2,935,3.0
SSC10519,41,2167,549,230,1778,1.1,1289,2.9
SSC10520,44,1475,654,0,1528,1.0,1424,3.1
SSC10521,51,867,391,220,900,1.1,768,2.4
SSC10522,58,1625,361,170,760,1.2,526,1.9
SSC10523,29,2167,730,440,1765,1.3,1371,2.0
SSC10524,37,2057,651,360,1736,1.1,1609,3.0
SSC10525,47,2167,807,0,2125,1.1,2457,3.0
SSC10526,35,2600,1141,540,2506,1.2,2068,2.1
SSC10527,39,1733,478,255,1276,1.1,1104,2.7
SSC10528,41,2000,535,320,1437,1.1,1187,2.7
SSC10529,49,3000,932,750,2465,1.0,2272,2.7
SSC10530,44,1600,371,170,1437,1.0,789,2.3
SSC10531,29,2077,703,330,1752,1.1,1652,3.2
SSC10532,46,2000,522,150,1791,1.0,1312,2.4
SSC10533,40,1733,509,250,1391,1.1,1246,2.8
SSC10534,38,2453,675,240,2062,1.1,1224,2.6
SSC10535,38,1400,529,250,1476,1.1,1347,3.0
SSC10536,20,477,321,160,639,1.3,588,3.5
SSC10537,39,2342,454,210,1435,1.1,1138,2.8
SSC10538,49,1387,376,143,1212,1.1,1011,2.6
SSC10539,44,1950,746,200,1911,1.0,1926,3.0
SSC10540,42,4000,866,1100,2796,1.0,2740,3.1
SSC10541,48,2167,524,295,1145,1.2,933,2.6
SSC10542,37,3067,1131,520,2810,1.1,2529,2.5
SSC10543,43,1452,529,330,1161,1.1,1102,2.7
SSC10544,41,1517,445,200,1039,1.1,887,2.8
SSC10545,0,0,0,0,0,0,0,0
SSC10546,49,2200,667,320,1762,1.0,1583,2.6
SSC10547,42,2200,878,550,2531,1.1,1531,3.0
SSC10548,38,2000,429,200,1399,1.1,1166,3.2
SSC10549,35,1322,660,150,1779,1.1,1422,2.4
SSC10550,44,1040,375,170,789,1.1,656,2.5
SSC10551,39,2500,594,225,1916,1.1,1472,3.0
SSC10552,53,975,371,130,945,1.1,666,2.3
SSC10553,42,1560,462,250,1076,1.1,847,2.3
SSC10554,40,1083,512,125,1178,1.1,935,2.6
SSC10555,0,0,0,0,0,0,0,0
SSC10556,41,2350,688,400,2015,1.1,1825,2.7
SSC10557,39,433,430,100,1044,1.1,916,2.4
SSC10558,38,2668,792,475,2128,1.1,1862,2.8
SSC10559,38,2431,885,320,1869,1.1,1573,2.7
SSC10560,38,1659,418,150,1156,1.0,993,2.8
SSC10561,45,0,514,0,1166,1.1,1017,2.1
SSC10562,25,1000,509,150,1474,1.2,860,2.7
SSC10563,46,997,371,140,969,1.1,804,2.6
SSC10564,41,1437,392,165,833,1.3,909,2.6
SSC10565,38,1780,576,285,1420,1.1,1331,2.9
SSC10566,5,0,0,0,0,0,0,0
SSC10567,34,1885,531,290,1305,1.1,1180,2.9
SSC10568,54,450,549,220,939,1.0,1333,2.4
SSC10569,51,884,429,150,909,1.1,647,2.2
SSC10570,44,0,524,0,1281,1.0,1050,2.5
SSC10571,38,2600,778,450,2505,1.1,2254,3.0
SSC10572,36,2167,939,0,1341,1.0,1343,3.4
SSC10573,38,650,519,0,866,1.1,877,2.3
SSC10574,39,2500,651,426,1993,1.1,1734,2.9
SSC10575,39,2383,654,390,2019,1.1,1750,2.9
SSC10576,34,2167,405,360,1192,1.2,1111,3.2
SSC10577,40,953,455,120,995,1.1,867,2.5
SSC10578,43,1170,484,250,1237,1.1,1149,2.8
SSC10579,45,1000,414,170,1007,1.1,817,2.8
SSC10580,47,1170,456,300,1113,1.1,987,2.8
SSC10581,50,1100,493,200,1375,1.0,941,2.3
SSC10582,41,1170,396,200,916,1.0,900,2.4
SSC10583,38,1534,438,220,1187,1.1,985,2.4
SSC10584,47,1539,471,233,922,1.1,789,2.3
SSC10585,42,2600,727,450,2190,1.1,1834,2.9
SSC10586,36,2000,507,265,1373,1.1,1192,2.8
SSC10587,34,2600,1107,490,2565,1.2,2099,2.2
SSC10588,41,1300,453,0,963,1.1,846,2.4
SSC10589,46,1950,503,25,1399,1.1,966,2.6
SSC10590,44,1733,393,200,1016,1.1,906,2.5
SSC10591,32,1950,752,310,1985,1.1,1398,2.1
SSC10592,39,813,513,0,1446,1.1,1261,2.7
SSC10593,45,1170,533,70,1406,1.1,1086,2.4
SSC10594,51,540,457,116,850,1.1,823,2.3
SSC10595,42,867,407,110,975,1.1,788,2.4
SSC10596,42,1400,508,180,1242,1.1,1009,2.6
SSC10597,47,2478,607,250,1650,1.1,1359,2.8
SSC10598,46,1135,355,173,789,1.1,719,2.6
SSC10599,42,1200,518,180,1193,1.1,897,2.3
SSC10600,57,1668,372,300,949,1.1,807,2.1
SSC10601,56,715,339,190,688,1.1,557,1.9
SSC10602,38,915,460,150,1054,1.1,933,2.7
SSC10603,44,958,392,145,929,1.1,717,2.3
SSC10604,40,800,459,120,1021,1.1,815,2.5
SSC10605,43,1510,500,130,1201,1.1,964,2.6
SSC10606,45,1083,383,180,873,1.1,694,2.3
SSC10607,47,1733,475,125,1145,1.1,907,2.5
SSC10608,46,2600,422,300,1125,1.2,900,2.5
SSC10609,48,2167,544,300,1302,1.1,1058,2.4
SSC10610,40,1733,457,220,1323,1.1,1053,2.6
SSC10611,46,1083,424,150,1032,1.1,774,2.3
SSC10612,40,1863,377,180,1109,1.1,835,2.6
SSC10613,39,1924,659,350,1762,1.1,1488,2.8
SSC10614,45,867,342,230,737,1.1,604,2.3
SSC10615,40,1116,396,210,956,1.1,784,2.6
SSC10616,42,2034,369,135,866,1.1,733,2.9
SSC10617,44,1485,463,270,1166,1.1,1006,2.6
SSC10618,41,867,489,75,1156,1.2,1166,3.1
SSC10619,36,1898,637,325,2136,1.1,2082,3.4
SSC10620,39,563,413,0,1097,1.1,880,2.6
SSC10621,38,1600,485,275,1097,1.1,982,2.6
SSC10622,46,1733,499,320,1309,1.0,1105,2.5
SSC10623,43,1250,513,340,1240,1.1,1281,2.7
SSC10624,46,1300,479,175,1125,1.0,868,2.3
SSC10625,41,1950,474,250,1383,1.1,963,2.4
SSC10626,51,3900,937,548,2125,1.1,1750,2.9
SSC10627,46,1408,542,50,1218,1.2,822,2.5
SSC10628,40,2059,604,105,1725,1.1,1399,2.6
SSC10629,41,1400,384,240,937,1.1,886,2.7
SSC10630,36,2500,588,370,1492,1.1,1416,3.0
SSC10631,44,1127,421,160,1017,1.1,787,2.3
SSC10632,37,434,436,0,774,1.3,833,2.4
SSC10633,44,1300,452,250,918,1.1,936,2.6
SSC10634,30,2000,658,275,1658,1.1,1555,3.1
SSC10635,0,0,0,0,0,0,0,0
SSC10636,44,1300,368,170,1036,1.1,854,2.5
SSC10637,37,2817,1182,480,2750,1.1,2122,2.0
SSC10638,43,3525,1331,540,2896,1.1,2530,2.0
SSC10639,47,1300,480,200,1068,1.1,911,2.3
SSC10640,36,1733,770,280,1637,1.1,1257,2.2
SSC10641,36,1326,333,240,873,1.2,831,3.0
SSC10642,40,2600,674,490,1965,1.1,1659,2.8
SSC10643,37,2275,863,360,1962,1.1,1455,2.1
SSC10644,48,1200,456,155,1178,1.1,819,2.3
SSC10645,37,2110,538,360,1213,1.0,1021,2.8
SSC10646,41,1984,593,300,1769,1.0,1358,2.7
SSC10647,0,0,0,0,0,0,0,0
SSC10648,55,888,376,170,880,1.1,534,2.0
SSC10649,34,2900,1165,480,2646,1.2,2095,2.1
SSC10650,38,2400,574,390,1798,1.2,1509,2.8
SSC10651,38,2167,559,330,1515,1.2,1295,2.7
SSC10652,42,1842,456,400,1260,1.1,1050,2.7
SSC10653,41,1235,536,150,1300,1.1,953,2.5
SSC10654,39,1733,530,300,1392,1.1,1162,2.7
SSC10655,36,2167,511,243,1375,1.1,1275,3.0
SSC10656,55,1213,383,190,918,1.0,644,2.1
SSC10657,51,1528,409,225,943,1.1,757,2.2
SSC10658,43,1158,404,153,974,1.1,807,2.5
SSC10659,40,813,339,125,1292,1.2,833,2.6
SSC10660,37,2167,574,388,1525,1.1,1390,3.0
SSC10661,35,1620,666,180,1196,1.1,1545,2.8
SSC10662,45,1617,624,325,1666,1.0,1607,2.7
SSC10663,54,780,322,0,819,1.2,465,1.7
SSC10664,44,780,439,85,931,1.0,834,2.6
SSC10665,45,1300,399,250,1042,1.1,846,2.6
SSC10666,53,914,358,230,821,1.0,555,2.2
SSC10667,37,3000,824,510,2561,1.1,2120,2.9
SSC10668,41,975,460,170,1042,1.1,944,2.7
SSC10669,44,1062,464,100,1100,1.1,1025,2.5
SSC10670,49,960,479,168,1052,1.1,888,2.3
SSC10671,42,2050,665,305,2312,1.1,1954,2.7
SSC10672,29,2167,753,360,1727,1.1,1669,3.1
SSC10673,52,1650,444,190,1014,1.1,845,2.2
SSC10674,41,1100,469,160,1266,1.1,782,2.3
SSC10675,56,1600,355,108,863,1.1,462,1.9
SSC10676,59,1550,466,335,1125,1.0,804,2.1
SSC10677,49,1300,500,0,1142,1.0,1156,2.1
SSC10678,57,1300,382,200,818,1.1,695,2.1
SSC10679,35,1235,433,300,971,1.2,749,2.5
SSC10680,41,2010,596,190,1531,1.1,1488,2.5
SSC10681,45,1400,328,0,824,1.2,508,1.9
SSC10682,49,2000,612,320,1470,1.1,1055,2.0
SSC10683,39,1733,485,250,1250,1.1,1051,2.6
SSC10684,49,1733,390,137,959,1.1,846,2.5
SSC10685,52,1172,402,180,1142,1.0,909,2.2
SSC10686,44,867,361,125,831,1.1,787,2.5
SSC10687,50,1900,433,0,833,1.1,749,1.9
SSC10688,64,2434,383,260,1583,1.1,1416,2.4
SSC10689,39,825,373,115,612,1.2,535,2.2
SSC10690,47,3200,1353,650,2995,1.1,2511,1.9
SSC10691,34,2643,1109,460,2694,1.2,1840,1.7
SSC10692,34,1517,641,260,1708,1.1,1519,2.4
SSC10693,28,2600,628,495,2287,1.2,1738,2.3
SSC10694,36,1083,504,150,1024,1.1,896,2.5
SSC10695,41,1733,760,300,2125,1.0,1952,3.0
SSC10696,42,3000,795,577,2496,1.0,2403,3.1
SSC10697,45,1918,491,280,1210,1.1,948,2.4
SSC10698,49,5500,1492,670,3343,1.1,2703,2.0
SSC10699,32,1950,602,330,1478,1.1,1422,3.2
SSC10700,35,2370,765,410,1781,1.3,1435,2.2
SSC10701,49,997,321,160,588,1.1,628,2.3
SSC10702,49,867,354,100,808,1.1,661,2.1
SSC10703,51,910,384,100,943,1.0,672,2.1
SSC10704,42,1716,546,250,1533,1.1,1086,2.7
SSC10705,41,713,359,140,744,1.1,670,2.4
SSC10706,39,2500,386,230,2048,1.1,1946,3.2
SSC10707,57,1500,460,240,929,1.1,873,2.2
SSC10708,44,1083,478,150,1152,1.0,853,2.3
SSC10709,40,2500,737,480,2288,1.1,2145,3.1
SSC10710,39,2817,679,485,2178,1.1,1864,3.0
SSC10711,39,2450,748,423,2125,1.1,1790,3.1
SSC10712,38,1600,536,250,1623,1.1,1255,2.5
SSC10713,49,1039,482,105,963,1.1,866,2.5
SSC10714,33,1647,431,215,1170,1.2,1179,3.2
SSC10715,46,1800,507,280,1170,1.1,1082,2.5
SSC10716,55,1200,367,158,791,1.1,724,2.3
SSC10717,45,3017,754,550,2542,1.0,2374,3.1
SSC10718,42,2405,714,350,1484,1.1,1206,2.1
SSC10719,51,1539,385,400,841,1.0,728,2.2
SSC10720,48,1200,380,120,909,1.1,770,2.4
SSC10721,62,1484,346,100,858,1.0,643,2.2
SSC10722,34,1900,432,210,1203,1.2,1110,3.1
SSC10723,44,2583,680,200,1488,1.1,1437,3.0
SSC10724,47,1733,503,270,1129,1.1,919,2.4
SSC10725,49,1083,381,190,884,1.1,695,2.3
SSC10726,38,3000,1135,550,2756,1.1,2277,2.1
SSC10727,45,1200,378,200,918,1.1,722,2.7
SSC10728,36,2014,640,250,1697,1.1,1659,3.1
SSC10729,39,4275,926,501,2739,1.1,2508,2.9
SSC10730,39,1700,685,200,1886,1.1,1517,3.1
SSC10731,34,1430,475,280,1260,1.2,1057,3.1
SSC10732,70,934,330,197,635,1.0,521,1.8
SSC10733,49,637,297,150,591,1.2,492,2.2
SSC10734,39,2760,1032,485,2616,1.1,2148,2.3
SSC10735,35,1473,571,200,1302,1.1,1052,2.5
SSC10736,41,2167,561,208,1916,1.1,1447,3.0
SSC10737,53,2600,553,145,1321,1.1,1224,2.4
SSC10738,41,2000,685,295,1857,1.1,1621,2.6
SSC10739,41,6500,930,210,2874,1.0,2611,3.0
SSC10740,47,2167,500,220,1069,1.1,1023,2.7
SSC10741,36,2200,768,360,1824,1.2,1540,2.3
SSC10742,46,2100,850,250,2416,1.0,1750,2.4
SSC10743,43,979,483,260,1289,1.1,1323,2.8
SSC10744,54,1517,394,230,883,1.1,685,2.1
SSC10745,35,2167,555,323,1545,1.1,1379,2.8
SSC10746,37,2500,558,300,1670,1.1,1370,2.7
SSC10747,49,1300,534,250,1354,1.0,956,2.3
SSC10748,49,850,339,90,763,1.3,490,2.3
SSC10749,46,1042,379,100,827,1.1,716,2.4
SSC10750,49,1300,404,220,1055,1.1,924,2.5
SSC10751,47,1257,410,195,1025,1.1,758,2.3
SSC10752,39,1625,529,160,1187,1.2,1095,2.6
SSC10753,45,2167,522,150,1781,1.0,1483,2.7
SSC10754,42,1400,466,215,1075,1.1,909,2.7
SSC10755,43,2000,582,250,1644,1.1,1650,3.1
SSC10756,42,2600,681,450,2276,1.1,1998,3.0
SSC10757,36,2167,587,180,1549,1.1,1047,2.9
SSC10758,43,1400,571,200,1512,1.1,1212,2.7
SSC10759,45,433,486,50,974,1.2,942,2.3
SSC10760,48,1430,412,138,1272,1.1,1042,2.6
SSC10761,32,1733,601,300,1506,1.1,1459,3.2
SSC10762,41,1467,656,250,1528,1.1,1583,2.8
SSC10763,41,2500,547,400,1554,1.1,1391,2.8
SSC10764,37,1625,639,200,1589,1.0,1141,2.3
SSC10765,46,1733,564,330,1304,1.1,1068,2.3
SSC10766,41,1950,537,395,1543,1.0,1381,2.9
SSC10767,30,1973,656,330,1845,1.1,1792,2.8
SSC10768,42,1600,543,120,1168,1.1,1114,2.9
SSC10769,38,1733,564,235,1451,1.1,1098,2.3
SSC10770,46,1750,517,260,1248,1.1,863,2.0
SSC10771,37,1344,418,215,1062,1.1,938,2.3
SSC10772,40,2300,576,280,1693,1.1,1319,2.7
SSC10773,40,2167,737,300,1640,1.1,1416,2.9
SSC10774,38,1300,463,200,967,1.1,783,2.3
SSC10775,42,3467,665,773,2402,1.0,2339,3.2
SSC10776,36,2285,646,275,1862,1.1,1870,3.3
SSC10777,42,3267,894,877,2822,1.0,2694,3.1
SSC10778,38,1548,424,230,1092,1.1,833,2.4
SSC10779,40,1733,532,225,1429,1.1,1036,2.3
SSC10780,41,2600,741,505,2284,1.0,2034,2.9
SSC10781,41,1541,571,300,1735,1.1,1605,2.8
SSC10782,41,1408,633,230,1458,1.1,1161,2.3
SSC10783,41,1083,529,265,1303,1.0,987,2.3
SSC10784,31,1847,516,300,1261,1.1,1068,3.0
SSC10785,43,3362,512,275,1303,1.1,1085,2.6
SSC10786,36,2030,408,300,1094,1.3,865,2.5
SSC10787,37,2167,523,370,1599,1.2,1327,2.8
SSC10788,46,1300,363,225,1115,1.1,987,2.8
SSC10789,39,2383,644,210,1676,1.1,1488,2.9
SSC10790,44,660,433,0,971,1.1,742,2.5
SSC10791,46,1500,411,175,971,1.1,784,2.3
SSC10792,42,1046,364,130,900,1.1,818,2.4
SSC10793,35,2026,460,350,1411,1.1,1458,3.5
SSC10794,38,2817,1176,500,2680,1.2,1783,1.8
SSC10795,38,1623,476,240,1225,1.1,1015,2.5
SSC10796,50,2167,571,42,1474,1.1,1166,2.4
SSC10797,38,0,520,300,1270,1.2,1213,2.9
SSC10798,36,1733,622,270,1585,1.0,1446,2.9
SSC10799,48,867,315,140,938,1.1,644,2.2
SSC10800,39,3000,703,500,2217,1.1,1997,3.1
SSC10801,34,2253,695,350,1874,1.0,1671,2.8
SSC10802,44,1950,694,350,2034,1.0,1833,2.8
SSC10803,39,1733,539,265,1460,1.1,1212,2.6
SSC10804,39,2200,1256,425,2662,1.2,1710,1.5
SSC10805,44,1800,445,250,954,1.1,863,2.3
SSC10806,0,0,0,0,0,0,0,0
SSC10807,39,1700,506,258,1238,1.1,1175,2.7
SSC10808,42,1322,456,300,1076,1.1,991,2.8
SSC10809,41,997,377,200,857,1.2,988,2.6
SSC10810,50,975,335,80,870,1.1,660,2.2
SSC10811,42,1500,703,27,900,1.1,789,2.4
SSC10812,41,2650,708,443,1932,1.0,1916,3.1
SSC10813,43,2000,585,220,1683,1.0,1676,3.2
SSC10814,35,1300,310,0,770,1.3,685,3.0
SSC10815,45,2100,544,285,1735,1.0,1514,2.7
SSC10816,41,1647,524,310,1230,1.1,1183,2.7
SSC10817,38,1213,559,120,1339,1.0,1325,2.7
SSC10818,30,1517,363,220,884,1.2,825,3.1
SSC10819,52,563,349,105,870,1.0,668,2.1
SSC10820,41,2114,555,270,1404,1.1,1133,2.6
SSC10821,42,1600,468,263,1147,1.1,1101,2.7
SSC10822,33,2079,695,320,1961,1.1,1801,3.1
SSC10823,38,2126,636,320,1731,1.1,1409,2.6
SSC10824,39,2300,530,380,1476,1.2,1292,2.7
SSC10825,37,2427,694,370,1853,1.1,1666,2.9
SSC10826,29,1945,657,320,1597,1.1,1325,2.5
SSC10827,34,2600,892,400,2192,1.1,1714,2.2
SSC10828,35,1200,372,35,860,1.1,771,2.8
SSC10829,38,2286,646,420,1943,1.1,1683,2.8
SSC10830,46,2167,659,200,1549,1.1,1302,2.7
SSC10831,54,1800,478,260,1194,1.1,805,2.2
SSC10832,39,2400,603,300,2166,1.1,1591,3.1
SSC10833,38,2500,511,250,1551,1.1,1294,2.8
SSC10834,47,1617,437,200,1197,1.0,1104,2.4
SSC10835,31,2000,677,355,1904,1.1,1858,3.4
SSC10836,34,2600,1196,500,2693,1.2,2290,2.1
SSC10837,39,1733,758,50,1696,1.1,1687,3.1
SSC10838,32,1770,643,310,1611,1.1,1522,3.1
SSC10839,31,1733,575,285,1643,1.1,1367,2.8
SSC10840,49,1600,435,275,908,1.1,721,2.0
SSC10841,40,1400,432,250,871,1.2,719,2.7
SSC10842,43,345,389,0,713,1.1,636,2.2
SSC10843,47,1000,448,92,1055,1.1,774,2.4
SSC10844,39,1571,483,140,1093,1.1,860,2.5
SSC10845,38,1790,712,265,1857,1.1,1816,3.2
SSC10846,45,1300,432,200,1135,1.0,760,2.4
SSC10847,40,813,402,185,911,1.2,833,2.6
SSC10848,44,1200,326,38,900,1.2,630,2.4
SSC10849,40,1950,424,200,929,1.1,924,2.7
SSC10850,42,1625,515,160,1375,1.1,1015,2.5
SSC10851,48,1300,510,138,1083,1.1,1041,2.7
SSC10852,41,1558,554,260,1517,1.1,1212,3.0
SSC10853,36,1040,525,135,1256,1.2,1038,2.7
SSC10854,49,1305,394,225,890,1.1,700,2.1
SSC10855,46,2240,571,240,1727,1.1,1395,2.4
SSC10856,30,2900,644,238,990,1.2,1312,2.4
SSC10857,47,1517,488,275,1297,1.2,1019,2.5
SSC10858,42,433,290,0,807,1.3,412,2.1
SSC10859,43,1850,520,525,1294,1.1,1153,2.8
SSC10860,49,2300,608,250,1478,1.0,1314,2.5
SSC10861,52,1300,406,250,870,1.2,796,2.5
SSC10862,34,1647,339,290,892,1.4,813,3.0
SSC10863,34,1842,339,210,969,1.3,848,3.2
SSC10864,34,2011,341,330,979,1.2,912,3.2
SSC10865,36,1879,369,335,1075,1.2,1083,3.3
SSC10866,37,3000,1063,505,2629,1.2,2213,2.3
SSC10867,48,1647,387,128,1052,1.0,1071,2.9
SSC10868,38,1800,419,250,1161,1.1,867,2.4
SSC10869,45,1300,471,235,1279,1.1,1132,2.8
SSC10870,51,1300,549,300,1390,1.0,1615,2.5
SSC10871,43,2192,454,270,1218,1.1,1275,2.7
SSC10872,37,1863,602,300,1733,1.1,1583,2.9
SSC10873,42,1560,515,208,1368,1.1,1194,2.5
SSC10874,40,1950,656,300,1815,1.1,1585,2.8
SSC10875,47,1600,533,180,1125,1.1,946,2.6
SSC10876,43,1100,451,210,966,1.1,945,2.8
SSC10877,44,1500,480,360,1184,1.1,1059,2.5
SSC10878,43,1733,432,250,1170,1.1,939,2.4
SSC10879,54,2200,398,290,955,1.1,690,2.1
SSC10880,0,0,0,0,0,0,0,0
SSC10881,46,1863,378,137,1042,1.1,619,2.2
SSC10882,43,3467,587,240,1390,1.2,1187,2.8
SSC10883,43,1200,488,238,1118,1.1,1053,2.7
SSC10884,42,1928,463,350,1042,1.1,949,2.7
SSC10885,35,0,350,0,941,1.0,900,5.0
SSC10886,39,2200,747,0,2150,1.2,2281,2.9
SSC10887,45,1950,408,0,884,1.1,900,2.7
SSC10888,39,2000,570,280,1728,1.1,1394,2.7
SSC10889,58,1600,459,270,932,1.0,805,2.0
SSC10890,42,1867,582,325,1408,1.1,1284,2.7
SSC10891,47,910,427,115,993,1.1,759,2.3
SSC10892,54,1408,391,150,866,1.1,747,2.2
SSC10893,0,0,0,0,0,0,0,0
SSC10894,48,1430,351,180,758,1.1,611,2.2
SSC10895,50,1040,392,185,915,1.1,700,2.1
SSC10896,50,2383,590,295,1723,1.0,1375,2.5
SSC10897,46,2384,483,127,1361,1.1,954,2.4
SSC10898,39,2800,761,440,2043,1.2,1706,2.5
SSC10899,32,2250,775,400,2187,1.0,2177,3.4
SSC10900,33,2167,586,330,1722,1.0,1518,3.0
SSC10901,37,1820,621,350,1894,1.1,1691,2.9
SSC10902,41,1148,454,155,1016,1.1,805,2.3
SSC10903,24,1300,694,214,1333,1.1,1205,2.7
SSC10904,31,3000,901,440,2613,1.2,1773,2.2
SSC10905,39,1950,605,200,1894,1.1,1600,2.9
SSC10906,41,2800,659,510,2166,1.1,1731,2.8
SSC10907,39,2080,631,330,1568,1.1,1471,2.8
SSC10908,53,1500,406,230,895,1.1,729,2.2
SSC10909,39,1456,607,100,1446,1.0,1284,2.7
SSC10910,47,1126,475,160,1107,1.1,1009,2.5
SSC10911,44,1972,564,260,1833,1.0,1617,2.9
SSC10912,53,1300,549,400,1675,1.0,1535,2.5
SSC10913,50,1662,494,260,1142,1.1,946,2.5
SSC10914,39,1300,409,210,925,1.1,839,2.7
SSC10915,57,0,287,0,500,1.3,500,1.0
SSC10916,36,2000,639,300,1633,1.1,1518,3.1
SSC10917,39,2905,734,650,2303,1.1,2135,3.1
SSC10918,35,2600,917,425,2258,1.2,1833,2.4
SSC10919,41,867,417,5,929,1.1,664,2.3
SSC10920,50,1300,442,125,1357,1.0,1062,2.8
SSC10921,48,1261,402,50,1275,1.1,850,2.4
SSC10922,43,2600,624,320,1930,1.1,1588,2.8
SSC10923,48,1733,577,220,1357,1.1,1087,2.3
SSC10924,46,845,384,110,1035,1.1,700,2.5
SSC10925,38,550,574,9,1192,1.1,1014,2.5
SSC10926,40,1900,627,310,1854,1.1,1685,2.9
SSC10927,46,1300,485,128,1149,1.0,949,2.4
SSC10928,37,1517,393,190,1001,1.1,819,2.5
SSC10929,49,1517,421,250,958,1.0,749,2.2
SSC10930,38,2167,518,390,1432,1.1,1325,3.1
SSC10931,37,2021,642,180,1691,1.1,1421,2.7
SSC10932,36,1833,589,278,1457,1.1,1147,2.3
SSC10933,43,1733,559,220,1142,1.2,956,2.6
SSC10934,40,1473,549,200,1300,1.1,1125,2.7
SSC10935,42,1950,520,300,1554,1.1,1186,2.6
SSC10936,49,1213,589,250,1236,1.1,1125,2.4
SSC10937,41,1517,561,160,1239,1.1,1117,2.7
SSC10938,47,1701,410,140,1274,1.0,1281,2.4
SSC10939,71,3550,288,70,956,1.0,744,2.2
SSC10940,40,1200,375,150,895,1.1,846,2.6
SSC10941,43,964,402,130,918,1.1,727,2.4
SSC10942,50,0,562,0,1213,1.1,949,2.3
SSC10943,43,1733,464,50,1083,1.1,937,2.4
SSC10944,37,1928,536,340,1460,1.1,1183,2.5
SSC10945,49,1733,593,95,1399,1.1,1197,2.4
SSC10946,35,0,432,0,887,1.1,844,2.5
SSC10947,41,1257,467,210,1004,1.1,817,2.2
SSC10948,37,975,422,95,1300,1.2,866,2.5
SSC10949,47,0,511,43,1594,1.1,1375,2.8
SSC10950,35,2150,558,330,1454,1.2,1315,2.9
SSC10951,38,2500,783,331,2204,1.1,1558,2.4
SSC10952,45,1404,406,230,815,1.1,769,2.4
SSC10953,35,2817,762,340,2193,1.2,1350,2.0
SSC10954,39,2167,713,480,2251,1.0,2366,3.4
SSC10955,51,1205,350,0,833,1.2,636,2.3
SSC10956,45,1083,404,160,922,1.1,729,2.2
SSC10957,38,2243,637,0,1666,1.1,1732,3.2
SSC10958,49,1300,519,0,1437,1.0,1337,2.5
SSC10959,39,2000,735,330,2199,1.1,1916,2.9
SSC10960,50,910,398,0,1093,1.1,807,2.5
SSC10961,39,1733,502,215,1398,1.1,1059,2.5
SSC10962,29,2050,653,350,1560,1.1,1581,3.4
SSC10963,36,1541,570,330,1687,1.1,1458,3.3
SSC10964,36,1965,611,290,1563,1.1,1394,2.8
SSC10965,30,1630,655,280,1501,1.1,1325,2.6
SSC10966,42,2639,742,503,2437,1.0,2293,3.1
SSC10967,50,1600,472,210,1271,1.1,983,2.6
SSC10968,31,2200,782,360,2016,1.1,1930,3.2
SSC10969,36,1950,602,320,1603,1.0,1503,2.9
SSC10970,39,2500,619,320,1739,1.1,1673,3.2
SSC10971,45,2203,595,200,1535,1.0,1375,2.6
SSC10972,39,1083,375,150,786,1.2,740,2.8
SSC10973,39,1950,606,180,1196,1.2,1284,2.6
SSC10974,33,2167,649,0,1312,1.1,1090,2.3
SSC10975,37,1469,618,280,1599,1.1,1342,2.7
SSC10976,40,1234,515,80,1343,1.1,1017,2.4
SSC10977,39,1584,391,200,890,1.0,808,2.6
SSC10978,44,1083,356,0,1083,1.2,791,2.6
SSC10979,32,2550,732,490,2160,1.1,2192,3.6
SSC10980,32,2000,661,320,1655,1.1,1577,3.1
SSC10981,49,1400,409,180,966,1.1,750,2.2
SSC10982,38,1235,505,0,1083,1.0,1187,2.8
SSC10983,41,1842,575,100,1765,1.1,1714,3.0
