region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
SSC10619,49,7,4,7,0,0,3,13,532,3,0,0,0,0,0,0,0,0,0,3,745,61,75,14,17,7,6,0,3,28,956
SSC10620,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21
SSC10621,0,0,3,0,0,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,94,9,20,0,6,0,0,0,4,16,149
SSC10622,10,3,0,3,6,3,3,12,127,0,0,0,0,0,0,0,0,0,0,0,507,31,77,21,15,34,24,28,6,35,778
SSC10623,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,3,28,0,6,0,0,0,0,5,0,3,42
SSC10624,8,0,8,4,6,5,3,3,81,0,0,0,0,0,0,0,0,0,0,0,301,15,26,4,8,8,12,5,6,14,399
SSC10625,41,9,10,16,10,11,9,16,594,0,0,0,0,0,0,0,0,0,0,0,959,63,67,15,15,27,16,11,15,53,1241
SSC10626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
SSC10627,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,3,0,0,0,21
SSC10628,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,44
SSC10629,3,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,62,0,3,6,0,0,0,3,0,3,77
SSC10630,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,3,66,11,9,0,0,0,0,0,0,0,86
SSC10631,19,3,6,6,0,5,0,11,134,0,0,0,0,0,0,0,0,0,0,0,391,19,51,3,6,14,0,13,5,38,540
SSC10632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SSC10633,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0,0,0,0,0,0,4,39
SSC10634,86,11,16,3,11,18,8,23,692,7,0,3,0,0,0,0,0,0,0,10,1567,167,150,23,26,16,26,35,21,95,2126
SSC10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10636,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,9
SSC10637,229,60,85,87,85,79,49,39,1487,3,0,0,3,0,0,3,3,0,0,12,1799,398,542,140,168,167,167,165,96,101,3743
SSC10638,29,6,7,9,15,13,8,3,154,0,0,0,0,0,0,3,0,0,0,3,278,56,78,20,24,32,35,33,30,24,610
SSC10639,0,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,110,12,4,4,9,0,3,0,3,9,154
SSC10640,67,30,37,49,44,24,17,23,691,9,0,0,0,0,0,0,0,0,0,9,596,51,86,39,40,58,54,36,30,39,1029
SSC10641,33,9,22,15,26,19,6,42,803,8,0,0,3,0,10,0,0,0,3,24,656,55,40,12,22,25,26,19,12,53,920
SSC10642,46,7,8,13,4,15,0,13,586,6,0,0,0,0,0,0,0,0,3,9,1142,158,168,19,28,39,15,25,8,55,1657
SSC10643,122,43,43,49,50,50,16,38,964,0,0,3,0,0,0,0,3,0,0,6,1633,203,285,90,111,110,120,128,54,114,2848
SSC10644,8,0,0,0,4,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,116,6,15,0,3,3,4,0,3,5,155
SSC10645,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,3,0,0,0,40
SSC10646,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,7,6,0,0,0,0,0,0,4,51
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,20
SSC10649,87,43,45,61,28,40,16,22,625,0,0,0,0,0,0,3,0,0,0,3,597,157,194,84,73,107,57,75,32,44,1420
SSC10650,338,90,101,111,110,89,48,142,3193,13,0,6,0,3,3,3,0,0,47,75,2466,368,446,114,112,129,133,123,62,237,4190
SSC10651,286,52,63,76,63,40,32,123,3226,14,0,0,0,0,0,0,0,0,0,14,2857,344,346,66,78,93,80,67,44,163,4138
SSC10652,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,3,0,0,3,30
SSC10653,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,4,3,0,3,44
SSC10654,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,47,7,15,0,0,0,0,0,3,6,78
SSC10655,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,3,24
SSC10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,27
SSC10657,5,0,3,4,0,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,245,15,15,3,3,4,0,3,3,13,304
SSC10658,0,3,0,0,3,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,70,4,9,3,0,0,3,3,4,6,102
SSC10659,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,13
SSC10660,3,0,6,0,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,81,13,12,4,6,3,3,0,3,7,132
SSC10661,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
SSC10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,11
SSC10663,0,0,0,0,3,0,0,0,13,3,0,0,0,0,0,3,0,0,0,6,39,0,3,0,0,0,9,3,0,3,57
SSC10664,0,0,0,3,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,3,3,3,0,9,46
SSC10665,6,0,0,0,0,0,0,3,27,0,0,0,0,0,0,6,0,0,0,6,93,6,12,0,0,0,6,0,0,10,127
SSC10666,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,3,3,0,0,0,32
SSC10667,18,7,3,3,6,3,0,6,104,0,0,0,0,0,0,0,0,0,0,0,244,53,65,7,9,11,24,23,5,21,462
SSC10668,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,24
SSC10669,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,12
SSC10670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,16
SSC10671,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29
SSC10672,24,3,10,20,8,9,0,14,329,0,0,0,0,0,0,0,3,0,0,3,556,77,57,9,16,31,21,18,0,25,810
SSC10673,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,0,6,0,0,0,0,0,0,3,52
SSC10674,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9
SSC10675,14,6,6,0,0,6,3,20,240,3,0,0,0,0,0,0,0,0,3,6,275,23,17,9,6,0,0,9,3,30,372
SSC10676,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,80,3,6,6,0,6,0,0,0,3,104
SSC10677,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,3,21
SSC10678,0,0,0,0,0,0,0,12,55,0,0,0,0,0,0,0,0,0,0,0,248,5,6,0,0,4,4,0,0,38,305
SSC10679,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11
SSC10680,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,6,0,0,29
SSC10681,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13
SSC10682,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,68,10,6,0,0,3,3,0,0,0,90
SSC10683,23,6,3,3,6,8,0,36,502,0,3,0,0,0,0,0,0,0,4,7,1597,80,54,6,6,9,13,11,0,96,1872
SSC10684,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,31
SSC10685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,18
SSC10686,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,27
SSC10687,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24
SSC10688,3,0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,30,0,9,0,3,0,0,0,0,19,61
SSC10689,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,36,4,3,0,0,0,0,0,0,0,43
SSC10690,29,11,10,13,8,22,24,10,389,0,0,0,0,0,0,0,0,0,0,0,730,118,104,32,32,56,44,58,46,46,1266
SSC10691,247,84,133,137,137,155,110,69,1614,0,0,0,0,0,4,0,5,0,4,13,1301,338,548,155,219,283,286,362,247,173,3912
SSC10692,0,0,3,0,4,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,6,0,4,0,0,5,46
SSC10693,43,21,21,33,42,44,76,21,425,3,0,0,0,3,0,3,0,0,0,9,251,56,70,32,31,56,60,67,102,32,757
SSC10694,0,3,0,6,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,24,9,8,3,0,9,6,0,12,3,74
SSC10695,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,0,3,39
SSC10696,19,9,6,0,0,0,3,6,182,3,0,0,0,0,0,0,0,0,0,3,404,73,85,19,21,21,8,13,12,15,671
SSC10697,11,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,211,10,28,0,6,0,0,6,0,10,271
SSC10698,0,0,4,0,4,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,99,18,11,6,11,4,7,14,3,3,176
SSC10699,77,15,19,20,14,9,9,72,854,4,0,0,0,0,0,0,3,0,6,13,704,99,91,21,26,20,14,15,15,91,1096
SSC10700,765,227,310,456,296,185,121,150,4430,10,0,9,6,0,5,0,3,0,5,38,2823,994,1220,363,418,599,420,302,169,266,7574
SSC10701,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,3,0,0,3,23
SSC10702,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,22
SSC10703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,31
SSC10704,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23
SSC10705,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,18
SSC10706,17,0,3,6,8,0,0,11,232,4,0,0,0,0,0,0,0,0,0,4,316,30,23,5,3,6,8,13,0,19,423
SSC10707,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,79,3,0,3,0,0,0,0,0,4,89
SSC10708,21,6,13,5,6,17,3,3,135,0,0,0,0,0,0,0,0,0,0,0,276,23,36,6,13,15,9,17,3,37,435
SSC10709,118,17,17,21,35,26,9,26,856,0,0,0,0,0,0,0,0,0,0,0,692,167,134,20,23,27,38,29,9,36,1175
SSC10710,87,14,14,9,18,15,0,16,599,0,0,0,0,0,0,0,0,0,0,0,497,94,93,19,17,12,21,18,0,24,795
SSC10711,24,9,0,0,5,4,0,8,204,0,0,0,0,0,0,0,0,0,0,0,201,37,33,9,0,0,5,4,0,8,297
SSC10712,0,3,3,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,81,3,6,3,3,12,0,0,0,0,108
SSC10713,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32
SSC10714,62,22,11,12,10,9,3,37,598,3,0,0,3,3,0,0,0,0,6,15,511,119,81,28,14,18,10,9,3,60,853
SSC10715,0,0,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,62,7,9,0,0,0,8,11,0,6,103
SSC10716,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,3,24
SSC10717,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,58,7,4,0,0,0,0,0,0,4,73
SSC10718,45,9,9,8,21,4,6,14,422,6,0,0,0,0,0,0,0,0,0,6,402,51,66,13,12,8,27,7,11,25,622
SSC10719,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,26
SSC10720,0,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,56,5,3,0,3,3,0,3,0,3,76
SSC10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
SSC10722,544,156,142,163,140,79,47,136,3809,6,0,11,0,0,5,0,0,0,8,30,2771,570,674,187,171,186,157,102,53,203,5074
SSC10723,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,3,4,0,3,0,0,0,0,0,46
SSC10724,0,0,0,3,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,164,16,6,0,7,3,4,0,4,6,210
SSC10725,3,3,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,117,7,7,6,3,0,3,0,0,5,148
SSC10726,48,28,22,15,26,14,18,9,472,0,0,0,0,0,0,0,3,0,3,6,790,108,161,72,54,51,64,77,47,60,1484
SSC10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15
SSC10728,0,0,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,131,6,11,3,9,0,0,0,0,6,166
SSC10729,59,10,0,7,9,9,8,21,530,7,0,0,0,0,0,0,0,0,3,10,975,256,216,32,10,40,19,29,14,57,1648
SSC10730,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,11
SSC10731,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,30
SSC10732,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,86,3,0,0,0,0,0,0,0,3,92
SSC10733,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,48
SSC10734,135,30,38,61,53,43,25,131,1505,7,0,0,0,0,0,0,0,0,3,10,1867,225,286,68,91,130,104,103,54,171,3099
SSC10735,135,55,79,50,56,42,24,39,808,0,0,3,0,0,0,0,3,0,3,9,974,112,207,78,106,69,75,56,59,109,1845
SSC10736,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,3,0,0,21
SSC10737,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,20
SSC10738,12,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,128,15,27,4,0,3,4,3,0,6,190
SSC10739,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,83,4,0,3,0,0,0,0,0,4,94
SSC10740,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,34
SSC10741,275,70,136,148,125,68,46,96,3071,11,4,0,0,0,0,0,0,0,4,19,2818,389,448,98,174,188,169,106,61,153,4604
SSC10742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC10743,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,3,0,0,0,3,35
SSC10744,3,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,89,11,7,0,0,0,0,0,0,4,111
SSC10745,231,43,26,56,37,53,29,64,1187,6,3,0,0,0,0,0,0,0,3,12,684,214,268,48,38,60,40,64,36,86,1538
SSC10746,205,53,67,51,60,63,23,39,1378,10,0,3,0,0,0,0,0,0,0,13,921,261,239,57,78,62,68,70,26,49,1831
SSC10747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC10748,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23
SSC10749,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,3,3,0,0,0,0,0,0,3,53
SSC10750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,3,3,0,0,0,0,0,32
SSC10751,3,3,0,0,3,3,0,0,19,3,0,0,0,0,0,0,0,0,0,3,66,3,3,6,6,0,3,6,0,3,96
SSC10752,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,3,27
SSC10753,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38
SSC10754,0,3,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,77,12,5,3,0,0,3,0,0,6,106
SSC10755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,25,7,6,6,0,0,0,0,0,3,47
SSC10756,98,28,20,33,28,27,13,41,1082,4,0,0,0,0,0,0,0,0,0,4,1296,248,169,47,43,63,60,31,18,69,2044
SSC10757,0,0,4,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,4,0,0,0,0,3,28
SSC10758,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25
SSC10759,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,27
SSC10760,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,0,3,0,0,40
SSC10761,111,23,21,32,12,21,4,36,1065,7,0,3,0,0,0,0,0,0,8,18,1025,215,148,23,21,37,17,21,4,68,1579
SSC10762,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,18
SSC10763,170,42,47,40,43,38,23,195,4884,21,3,0,0,0,0,0,0,0,9,33,4962,335,268,55,62,65,50,52,32,249,6130
SSC10764,30,10,16,24,30,16,4,3,236,3,0,0,0,3,0,0,0,0,0,6,373,31,47,20,25,33,44,16,12,19,620
SSC10765,16,8,0,6,0,4,3,7,97,0,0,0,0,0,0,0,0,0,0,0,376,31,48,20,7,22,23,12,15,32,586
SSC10766,4,0,0,0,9,3,0,7,58,3,0,0,0,0,0,0,0,0,0,3,160,15,11,0,3,3,18,3,0,19,232
SSC10767,3,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,49,9,7,0,6,4,3,0,6,10,94
SSC10768,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19
SSC10769,25,10,3,5,3,3,13,3,243,0,0,0,0,0,0,0,0,0,0,0,456,35,37,14,3,11,13,3,16,16,604
SSC10770,36,11,10,9,17,12,7,5,266,6,0,0,0,0,0,0,0,0,0,6,470,52,61,14,17,26,24,20,7,34,725
SSC10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SSC10772,38,15,13,11,3,8,9,12,473,0,0,0,0,0,0,0,0,0,0,0,496,64,61,15,19,11,13,8,12,23,722
SSC10773,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,47,3,3,0,0,0,0,0,0,4,57
SSC10774,3,0,0,0,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,54,3,9,0,0,3,3,0,0,6,78
SSC10775,122,20,29,42,35,17,9,38,1004,0,0,0,0,0,0,0,0,0,0,0,846,175,189,40,44,61,51,29,36,52,1523
SSC10776,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,182,14,0,0,0,0,6,3,0,11,216
SSC10777,61,23,17,11,4,6,18,10,544,6,0,0,0,0,0,0,0,0,0,6,665,141,148,34,47,27,47,39,32,32,1212
SSC10778,23,3,0,16,18,30,15,14,175,0,0,0,0,0,0,0,3,0,0,3,248,23,32,6,5,20,24,36,15,23,432
SSC10779,40,15,18,14,11,18,9,12,253,0,0,0,0,0,0,0,0,0,0,0,548,27,76,26,26,25,21,31,15,46,841
SSC10780,28,3,0,6,3,3,0,3,284,0,0,0,0,0,0,0,0,0,0,0,384,47,49,9,6,10,11,3,3,9,531
SSC10781,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,3,21
SSC10782,13,0,12,9,10,6,3,0,102,3,0,0,3,0,0,0,0,0,0,6,204,31,25,10,15,13,16,12,9,16,351
SSC10783,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22
SSC10784,24,0,6,7,9,9,6,0,140,0,0,0,0,3,0,0,0,0,0,3,109,20,30,0,15,7,9,9,6,6,211
SSC10785,13,4,6,3,0,0,3,8,231,3,0,3,0,0,0,0,0,0,0,6,229,24,25,7,6,9,0,3,6,20,329
SSC10786,393,115,123,132,139,124,64,100,3071,12,6,0,3,3,4,3,0,0,5,36,1830,427,434,138,135,150,150,131,69,124,3588
SSC10787,1124,266,298,411,401,429,140,211,7180,8,6,4,3,0,4,7,0,3,5,40,3631,1151,1214,292,321,440,433,450,161,259,8352
SSC10788,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26
SSC10789,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,83,8,7,0,0,0,0,0,0,8,106
SSC10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10
SSC10791,5,0,3,4,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,273,9,9,0,3,7,3,7,0,15,326
SSC10792,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,45
SSC10793,360,53,45,61,57,42,17,112,4051,24,4,0,0,0,0,0,3,3,0,34,3225,470,370,56,49,64,57,45,20,126,4482
SSC10794,32,13,22,6,20,23,16,8,253,0,3,0,0,0,0,0,0,0,0,3,310,72,82,32,41,27,60,59,37,24,744
SSC10795,4,3,3,4,3,0,5,10,135,0,0,0,0,0,0,0,0,0,0,0,358,24,13,3,3,4,9,0,8,21,443
SSC10796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,30
SSC10797,0,3,0,3,0,0,0,3,79,3,0,0,0,0,0,0,0,0,0,3,99,9,6,3,3,9,0,0,4,6,139
SSC10798,0,0,0,0,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,87,8,6,6,3,4,0,12,0,3,129
SSC10799,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,4,37
SSC10800,16,0,6,0,6,0,6,8,158,0,0,0,0,0,0,0,0,0,0,0,487,86,102,10,14,10,18,0,6,29,762
SSC10801,14,0,0,3,6,3,3,3,100,0,0,0,0,0,0,0,0,0,0,0,400,20,33,6,9,22,14,6,10,17,537
SSC10802,23,6,3,6,7,0,0,6,162,0,0,0,0,0,0,0,0,0,0,0,427,58,86,28,19,19,26,0,0,26,689
SSC10803,31,22,19,13,11,12,3,10,353,0,0,0,0,0,0,0,0,0,0,0,451,29,42,25,25,19,20,15,6,23,655
SSC10804,96,26,31,41,36,58,22,23,571,3,3,0,0,0,0,0,0,0,0,6,729,152,238,74,99,89,86,140,62,48,1717
SSC10805,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,4,26
SSC10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10807,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,53,6,7,6,0,0,0,0,0,3,75
SSC10808,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0,4,0,0,0,0,49
SSC10809,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,21
SSC10810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,21
SSC10811,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,12
SSC10812,0,0,0,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,94,0,6,0,6,3,3,0,0,6,118
SSC10813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
SSC10814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,70,19,3,6,6,11,9,6,153
SSC10815,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,4,0,0,0,0,0,32
