region_id,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC10341,0,0,4,8,0,8,0,9,0,29,3,9,22,13,17,16,0,3,3,86,32,72,32,21,43,16,10,20,3,249,19,33,27,20,20,11,10,10,6,156,13,34,14,15,34,11,12,23,0,156,9,31,15,4,14,8,5,12,3,101,3,3,0,0,0,3,3,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,182,114,81,128,73,40,83,15,795
SSC10342,0,0,0,3,3,6,0,0,0,12,0,0,0,3,0,3,3,0,0,9,3,5,4,0,4,3,3,3,0,25,7,6,0,3,3,7,3,6,0,35,8,7,8,14,0,6,5,7,0,55,0,8,8,0,5,3,3,3,0,30,3,3,3,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,23,23,15,28,17,25,0,181
SSC10343,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,3,6,0,3,0,0,3,0,15,3,3,7,0,0,0,0,6,0,19,10,6,5,3,3,0,3,3,0,33,15,3,3,5,3,0,0,3,3,35,10,0,0,0,3,0,0,0,0,13,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,47,15,21,11,12,0,3,18,3,130
SSC10344,0,0,3,3,0,3,0,3,0,12,4,0,0,0,0,0,0,0,0,4,3,3,7,5,4,0,0,8,0,30,4,15,14,9,8,0,5,0,0,55,11,6,6,6,6,10,4,6,3,58,13,0,5,3,5,3,3,3,3,38,6,3,3,0,0,0,3,3,0,18,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,44,27,38,26,27,16,15,23,6,222
SSC10345,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,6,6,3,3,0,3,0,0,0,0,15,10,6,3,0,0,0,0,0,0,19,8,3,0,0,4,0,0,0,0,15,10,0,0,0,0,3,0,5,0,18,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,9,3,7,3,3,8,0,86
SSC10346,0,0,0,0,0,3,0,6,0,9,0,0,5,4,0,0,0,3,0,12,3,4,0,3,0,0,3,0,0,13,11,4,4,3,0,3,3,3,4,35,11,14,11,6,13,0,6,6,0,67,14,21,11,5,8,3,3,10,0,75,6,0,6,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,43,37,21,21,9,15,28,4,226
SSC10347,0,0,6,3,0,3,0,3,0,15,4,0,4,0,0,4,0,5,0,17,8,3,17,8,4,3,12,6,0,61,11,13,7,4,6,4,15,11,3,74,16,11,5,4,5,6,10,7,0,64,14,11,5,0,8,4,9,8,3,62,12,0,3,0,0,3,0,3,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,68,38,47,19,23,27,46,43,6,317
SSC10348,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,3,0,0,0,3,3,6,3,3,0,0,0,6,0,21,5,3,0,7,3,0,0,0,0,18,8,8,3,0,0,3,3,3,0,28,3,11,4,3,7,3,0,0,0,31,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,31,10,13,10,15,3,12,0,116
SSC10349,7,10,79,60,23,161,19,118,10,487,27,67,159,101,66,105,46,64,8,643,88,233,245,176,122,113,155,97,15,1244,166,249,209,229,191,92,172,131,31,1470,258,286,248,261,247,122,230,237,27,1916,186,179,160,140,156,64,150,121,33,1189,45,31,19,22,24,12,10,26,8,197,7,4,4,3,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,784,1059,1123,992,829,669,782,794,135,7167
SSC10350,0,3,6,28,7,27,3,10,0,84,13,42,12,53,24,47,0,13,3,207,157,441,73,73,99,76,13,9,23,964,242,430,49,58,92,50,7,19,19,966,182,323,61,31,115,32,11,15,20,790,70,202,32,21,67,25,11,14,6,448,17,31,12,6,20,5,5,12,6,114,0,5,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,681,1477,245,270,428,262,50,92,77,3582
SSC10351,3,0,0,0,0,6,0,0,0,9,0,0,0,0,0,3,3,3,0,9,0,0,5,0,3,0,0,0,0,8,8,6,3,3,3,0,3,0,0,26,20,6,3,5,4,3,0,3,0,44,22,4,6,0,10,0,0,0,0,42,10,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,17,8,20,12,6,9,3,154
SSC10352,0,0,0,0,0,4,0,3,0,7,0,3,3,0,0,0,0,3,0,9,3,0,3,0,3,0,3,3,0,15,3,7,10,3,0,3,0,0,0,26,5,4,0,0,8,0,3,3,0,23,3,3,0,0,7,0,6,3,0,22,0,3,3,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,19,3,18,7,12,21,0,114
SSC10353,0,3,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,7,8,0,0,5,0,0,0,0,20,10,11,3,3,3,3,0,0,0,33,13,0,4,0,5,0,0,0,0,22,8,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,11,3,13,8,0,9,0,104
SSC10354,0,0,3,4,0,3,0,0,4,14,0,3,4,7,4,6,0,3,0,27,9,12,9,0,0,6,3,0,0,39,13,22,9,3,13,8,3,11,0,82,23,31,19,9,23,8,5,8,0,126,8,13,8,8,12,6,5,6,0,66,3,3,0,0,7,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,84,52,31,59,37,16,28,4,370
SSC10355,3,3,8,7,0,9,0,10,0,40,10,14,25,22,20,25,6,10,0,132,53,122,73,39,71,37,15,25,11,446,75,85,49,33,48,24,19,9,5,347,47,56,22,17,58,23,24,31,4,282,13,17,17,11,30,14,10,24,3,139,0,4,0,3,0,3,0,7,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,204,301,194,132,227,135,74,116,23,1406
SSC10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0,5,0,0,0,8,0,6,4,0,5,0,3,5,0,23,3,6,0,5,0,0,0,3,0,17,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,10,5,5,8,3,8,0,60
SSC10357,0,0,0,0,0,3,0,5,0,8,0,3,4,0,0,4,0,0,0,11,0,3,0,7,3,0,0,0,0,13,9,9,0,3,3,0,0,0,0,24,12,26,7,3,8,6,0,0,0,62,22,26,8,0,11,3,0,0,0,70,3,3,3,3,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,70,22,16,31,16,0,5,0,206
SSC10358,5,0,4,12,0,17,0,9,0,47,0,3,7,3,3,6,3,3,0,28,3,16,17,8,6,8,0,3,0,61,15,31,26,13,21,7,5,11,0,129,27,41,16,15,21,15,4,13,5,157,13,31,10,6,11,6,0,9,4,90,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,131,80,57,62,59,12,48,9,521
SSC10359,0,0,0,0,0,0,0,0,0,0,0,6,18,6,3,0,0,3,0,36,6,5,6,0,7,6,5,0,0,35,6,3,3,0,6,5,3,6,0,32,3,8,4,0,6,4,3,3,0,31,9,8,6,6,6,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,37,12,28,15,16,12,0,174
SSC10360,0,0,0,0,3,8,0,5,0,16,3,0,10,6,3,4,4,4,0,34,3,0,10,7,3,8,9,6,0,46,6,6,6,6,3,0,6,6,0,39,7,6,3,8,9,5,10,8,0,56,3,7,0,6,7,0,7,3,0,33,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,29,33,28,25,36,35,0,227
SSC10361,0,0,0,0,0,6,0,0,0,6,0,0,3,0,3,0,0,3,0,9,0,0,4,0,3,0,0,0,0,7,4,3,3,6,3,0,0,0,0,19,4,5,4,5,0,3,0,3,0,24,4,4,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,17,11,9,9,0,9,0,82
SSC10362,0,0,0,0,0,6,0,3,0,9,0,0,0,3,0,0,0,8,0,11,3,5,7,3,5,0,3,6,0,32,3,5,6,0,3,3,3,3,0,26,10,5,8,0,4,0,6,3,0,36,16,0,0,0,0,0,7,0,0,23,7,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,15,21,6,12,9,19,23,3,150
SSC10363,0,3,3,5,3,7,0,4,0,25,0,0,6,5,0,9,0,0,3,23,9,9,14,13,8,6,0,6,3,68,16,43,21,21,12,5,3,18,6,145,22,43,20,27,19,13,11,21,5,181,21,21,12,14,21,9,11,20,3,132,3,0,6,3,12,5,8,0,0,37,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,71,119,82,88,75,60,33,69,20,617
SSC10364,3,0,3,0,0,3,0,6,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,9,3,3,0,3,3,0,3,6,0,21,10,5,5,8,3,3,7,3,0,44,4,10,5,3,7,0,6,4,0,39,3,0,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,16,20,13,15,16,22,0,143
SSC10365,3,3,4,0,0,6,0,6,0,22,0,6,3,0,0,3,0,3,0,15,0,0,0,0,10,0,6,0,0,16,8,11,9,0,3,7,3,0,3,44,10,11,18,11,19,10,3,3,0,85,10,11,7,6,3,6,8,6,0,57,3,5,0,0,0,0,3,0,0,11,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,47,41,17,35,32,23,18,3,255
SSC10366,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,0,0,4,0,7,3,6,4,3,3,0,0,3,0,22,7,12,8,4,8,5,6,6,0,56,10,16,6,7,7,0,9,3,0,58,6,8,9,3,6,0,0,3,3,38,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,27,20,27,5,15,22,3,195
SSC10367,0,0,3,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,5,9,3,0,0,0,5,0,0,22,4,7,3,3,13,0,6,3,0,39,14,6,6,5,8,3,6,0,0,48,17,15,6,0,0,3,4,10,0,55,10,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,24,8,21,6,21,16,0,186
SSC10368,3,3,17,7,3,17,0,26,0,76,7,8,22,20,5,17,4,21,3,107,31,36,55,31,28,31,27,27,3,269,24,31,49,32,34,16,18,26,8,238,14,48,46,38,35,32,29,54,6,302,21,26,30,23,21,14,20,18,7,180,0,3,7,6,6,0,3,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,155,226,157,132,127,101,175,30,1203
SSC10369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10370,3,0,24,13,7,36,3,20,0,106,6,10,25,15,10,26,7,14,0,113,17,33,44,23,25,18,23,34,6,223,27,32,43,47,40,27,33,21,6,276,33,54,58,37,51,35,33,45,6,352,26,27,34,25,23,10,20,20,6,191,0,6,4,4,4,5,6,8,0,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,112,162,232,164,160,157,125,165,24,1301
SSC10371,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,0,0,0,0,9,7,5,3,6,0,0,0,3,0,24,21,6,3,0,3,0,3,0,0,36,13,3,3,0,0,0,3,0,0,22,5,3,3,3,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,56,17,12,12,9,0,6,9,0,121
SSC10372,0,0,0,0,4,6,3,3,0,16,0,3,4,3,0,0,0,4,0,14,13,0,0,3,0,0,0,5,0,21,6,10,4,0,5,6,0,0,0,31,30,7,6,3,6,6,3,8,0,69,16,4,4,6,5,3,3,3,0,44,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,83,24,18,15,20,21,9,23,0,213
SSC10373,0,0,6,12,3,16,0,5,3,45,0,4,8,6,4,4,8,14,0,48,3,9,11,11,3,6,13,11,0,67,10,17,16,16,12,14,21,21,0,127,24,19,27,22,15,7,22,25,4,165,27,17,18,8,8,8,15,13,4,118,4,0,3,3,5,0,0,3,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,66,89,78,50,55,79,92,11,591
SSC10374,0,0,5,0,0,3,0,6,0,14,0,3,8,0,3,3,3,0,0,20,0,0,7,0,4,0,4,0,0,15,3,6,7,3,3,3,11,6,0,42,3,6,6,7,3,3,9,3,6,46,9,7,0,0,0,0,9,8,0,33,3,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,33,10,16,12,36,26,6,179
SSC10375,0,0,0,9,3,7,0,0,3,22,0,0,5,9,0,0,3,3,0,20,3,16,15,12,12,3,4,7,6,78,13,36,27,18,22,10,5,10,3,144,22,59,24,16,24,9,7,8,0,169,13,27,11,13,17,11,3,12,3,110,3,7,0,3,0,3,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,145,82,80,78,43,25,40,18,565
SSC10376,3,3,34,38,13,51,0,29,6,177,5,23,52,47,21,21,4,22,3,198,45,146,87,46,43,29,28,26,9,459,124,222,90,90,114,29,30,22,4,725,97,228,102,65,107,27,41,47,8,722,44,102,47,24,66,31,25,35,4,378,0,15,4,5,7,6,3,0,0,40,0,6,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,318,745,416,315,377,194,131,181,34,2711
SSC10377,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,9,0,3,4,0,0,0,3,0,0,10,0,6,7,0,0,3,0,0,0,16,6,3,5,0,3,3,0,3,0,23,6,3,3,0,3,0,0,3,0,18,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,19,3,6,6,6,9,0,82
SSC10378,3,0,3,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,3,13,14,0,6,0,3,3,3,6,0,35,24,4,3,0,3,0,3,3,0,40,8,3,0,0,0,0,3,0,0,14,11,0,3,0,0,0,0,0,0,14,4,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,3,73,11,18,0,6,3,9,15,3,138
SSC10379,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,9,5,5,3,0,0,0,0,0,0,13,3,3,3,3,0,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,9,3,3,3,3,0,49
SSC10380,0,4,11,18,0,13,0,12,0,58,0,0,7,6,0,7,0,7,4,31,9,22,26,10,10,7,3,11,0,98,32,45,29,22,23,19,6,16,0,192,32,57,40,40,20,17,14,20,4,244,32,64,29,22,40,19,14,11,5,236,11,26,3,0,16,6,4,8,0,74,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,121,218,145,118,109,88,41,85,13,938
SSC10381,0,0,0,0,4,3,0,4,0,11,4,3,5,0,0,0,0,4,0,16,10,0,0,3,3,3,4,14,0,37,19,3,6,8,3,0,6,13,0,58,37,11,8,6,8,6,0,10,0,86,22,3,0,6,3,6,7,6,0,53,12,3,0,3,0,0,0,3,3,24,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,109,23,19,26,21,18,17,54,3,290
SSC10382,0,0,10,17,0,13,4,6,0,50,0,6,20,11,8,7,3,8,0,63,11,23,13,12,4,10,0,6,0,79,29,63,24,28,21,8,7,15,0,195,31,97,38,29,37,15,10,22,3,282,20,71,22,23,28,13,9,10,0,196,0,24,0,0,6,4,7,4,3,48,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,91,284,127,120,108,73,40,71,6,920
SSC10383,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,8,6,3,4,3,0,0,3,0,0,19,8,6,3,0,0,0,0,0,0,17,12,0,0,0,0,0,0,3,3,18,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,7,3,5,0,7,6,3,74
SSC10384,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,11,0,3,0,0,3,0,3,3,23,6,0,6,0,0,0,0,0,0,12,15,3,3,0,3,0,0,3,0,27,11,3,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,46,6,15,0,3,6,0,15,3,94
SSC10385,0,3,15,23,13,44,3,16,0,117,9,8,35,14,23,16,3,14,4,126,45,77,66,25,80,7,15,13,6,334,122,110,74,49,121,23,29,23,15,566,92,125,53,44,104,26,14,18,19,495,69,73,31,13,56,10,16,15,0,283,14,21,5,0,10,6,8,0,0,64,6,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,357,421,282,168,407,132,88,99,44,1998
SSC10386,0,0,4,3,0,4,0,3,0,14,0,0,0,0,0,3,0,0,0,3,0,6,4,0,0,0,0,0,0,10,6,3,3,0,3,0,3,3,0,21,0,0,0,0,8,3,0,4,0,15,7,3,4,0,5,0,3,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,15,3,16,10,6,10,0,88
SSC10387,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,0,4,0,0,0,3,5,0,12,8,9,0,9,3,3,3,3,0,38,8,5,8,3,8,6,5,6,0,49,6,4,6,4,10,0,0,3,0,33,7,3,0,0,3,0,3,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,21,21,16,24,16,14,17,0,161
SSC10388,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,9,0,5,0,0,0,0,0,0,0,5,3,8,0,3,3,0,0,0,0,17,12,3,3,0,8,4,3,3,0,36,15,7,3,6,0,3,0,3,0,37,7,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,23,12,12,11,7,3,12,0,120
SSC10389,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,7,3,0,5,3,3,3,27,6,7,6,0,5,3,0,6,0,33,0,5,0,0,0,0,8,10,0,23,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,13,3,8,8,11,28,3,98
SSC10390,0,0,0,4,0,0,0,3,0,7,3,0,5,0,0,0,0,3,0,11,3,0,0,0,0,0,0,3,0,6,4,0,4,3,0,0,5,6,0,22,10,4,0,0,6,6,0,7,0,33,15,0,0,0,0,0,0,3,0,18,8,0,0,0,5,0,0,0,0,13,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,46,4,9,7,11,6,5,28,0,116
SSC10391,3,0,0,5,0,7,0,0,0,15,0,0,3,0,0,0,3,3,0,9,4,3,3,3,3,0,4,0,0,20,6,10,3,7,4,6,3,0,3,42,12,8,5,7,13,4,4,7,0,60,13,6,8,0,7,3,3,5,0,45,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,22,22,27,20,17,15,3,197
SSC10392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,3,0,16
SSC10393,0,0,3,3,0,16,0,10,0,32,5,4,10,3,3,7,0,4,0,36,16,26,19,3,13,6,4,13,0,100,16,30,12,13,14,9,13,7,0,114,25,25,9,15,15,0,15,15,3,122,11,12,11,8,8,5,5,12,3,75,5,11,4,0,4,0,0,0,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,78,108,68,45,57,43,37,64,6,506
SSC10394,0,0,6,0,3,7,0,0,0,16,0,0,4,3,6,5,0,0,0,18,3,9,13,5,14,0,3,0,3,50,14,35,17,6,16,0,0,7,3,98,26,33,10,6,15,3,6,7,0,106,27,28,7,4,7,4,0,0,3,80,6,4,0,0,4,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,109,57,24,65,19,9,17,9,385
SSC10395,0,0,3,3,0,3,0,3,0,12,3,3,4,0,0,0,0,0,0,10,0,3,0,3,3,4,4,3,0,20,5,11,3,6,14,8,0,7,0,54,9,15,3,3,10,3,3,3,0,49,10,11,7,6,9,0,4,5,0,52,0,6,0,0,3,0,3,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,49,20,21,39,18,14,21,0,212
SSC10396,0,0,0,12,3,15,3,8,0,41,0,6,8,13,4,0,5,6,0,42,12,8,10,4,6,7,0,0,0,47,35,47,18,6,24,10,3,9,0,152,60,103,16,15,36,16,4,6,7,263,51,86,11,17,41,23,7,12,7,255,31,33,5,6,17,10,3,4,3,112,4,5,0,0,6,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,193,288,68,73,137,84,25,45,20,933
SSC10397,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,3,4,0,13,4,0,0,0,0,0,3,9,0,16,3,3,7,0,6,0,0,3,0,22,0,6,0,0,0,0,8,0,0,14,14,3,7,5,0,0,3,3,0,35,8,3,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,14,5,6,0,17,19,12,123
SSC10398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10399,3,6,15,32,12,32,5,27,0,132,7,42,29,29,25,39,3,0,6,180,29,67,26,14,21,15,4,6,0,182,81,104,32,31,59,31,5,6,9,358,127,120,41,24,101,27,5,3,7,455,72,81,26,10,73,27,4,5,5,303,19,25,3,0,11,6,0,4,7,75,3,3,0,0,8,3,0,0,0,17,3,0,0,0,4,0,0,0,0,7,344,448,172,140,314,180,26,51,34,1709
SSC10400,0,0,0,0,3,0,0,3,0,6,0,0,5,3,0,3,0,0,0,11,3,0,0,4,3,0,0,0,0,10,3,10,3,0,4,3,3,6,0,32,6,0,4,4,4,6,3,3,0,30,6,6,0,0,4,0,6,3,0,25,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,12,11,18,12,12,18,0,117
SSC10401,0,0,3,0,0,0,0,3,0,6,0,3,3,0,3,0,0,0,0,9,0,0,0,0,3,0,3,3,0,9,7,9,0,0,0,3,0,3,0,22,3,10,6,6,3,3,3,0,0,34,13,0,0,0,6,0,0,4,0,23,3,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,12,6,15,9,6,13,0,112
