region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
SSC10382,93,0,3,0,0,96,532,0,5,0,0,537,33,0,0,0,0,33,13,0,0,0,0,13,578,0,5,0,0,583,13,0,3,0,0,16,684,0,11,0,0,695
SSC10383,30,0,0,0,0,30,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,80,0,0,0,0,80
SSC10384,21,0,0,0,0,21,56,0,0,0,0,56,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,62,0,0,0,0,0,0,83,0,0,0,0,83
SSC10385,103,6,0,0,0,109,929,14,0,8,5,956,36,3,0,0,0,39,40,3,0,0,0,43,1005,20,0,8,5,1038,25,0,0,0,0,25,1133,26,0,8,5,1172
SSC10386,3,0,0,0,0,3,42,0,0,0,0,42,3,0,0,0,0,3,7,0,0,0,0,7,52,0,0,0,0,52,0,0,0,0,0,0,55,0,0,0,0,55
SSC10387,29,0,0,0,0,29,87,0,0,0,0,87,5,0,0,0,0,5,0,0,0,0,0,0,92,0,0,0,0,92,3,0,0,0,0,3,124,0,0,0,0,124
SSC10388,16,0,0,0,0,16,47,0,0,0,0,47,4,0,0,0,0,4,3,0,0,0,0,3,54,0,0,0,0,54,3,0,0,0,0,3,73,0,0,0,0,73
SSC10389,28,0,0,4,0,32,58,0,0,5,0,63,5,0,0,0,0,5,4,0,0,0,0,4,67,0,0,5,0,72,3,0,0,0,0,3,98,0,0,9,0,107
SSC10390,32,0,0,0,0,32,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,4,0,0,0,0,4,82,0,0,0,0,82
SSC10391,25,0,0,0,0,25,85,0,0,0,0,85,5,0,0,0,0,5,11,0,0,0,0,11,101,0,0,0,0,101,3,0,0,0,0,3,129,0,0,0,0,129
SSC10392,16,0,0,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0,0,23
SSC10393,78,3,16,0,0,97,232,0,12,0,0,244,13,0,3,0,0,16,18,0,3,3,0,24,263,0,18,3,0,284,21,0,3,0,0,24,362,3,37,3,0,405
SSC10394,14,0,0,0,0,14,197,3,0,0,0,200,12,0,0,0,0,12,7,0,0,0,0,7,216,3,0,0,0,219,3,0,0,0,0,3,233,3,0,0,0,236
SSC10395,24,0,0,0,0,24,90,3,0,0,0,93,9,0,0,0,0,9,6,0,0,0,0,6,105,3,0,0,0,108,0,0,0,0,0,0,129,3,0,0,0,132
SSC10396,102,26,0,0,0,128,704,18,0,0,0,722,33,3,0,0,0,36,17,3,0,0,0,20,754,24,0,0,0,778,21,3,0,0,0,24,877,53,0,0,0,930
SSC10397,36,0,0,3,0,39,55,0,0,0,0,55,6,0,0,0,0,6,0,0,0,0,0,0,61,0,0,0,0,61,0,0,0,0,0,0,97,0,0,3,0,100
SSC10398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10399,95,5,0,0,0,100,831,35,3,0,0,869,19,0,0,0,0,19,14,3,0,0,0,17,864,38,3,0,0,905,27,4,0,0,0,31,986,47,3,0,0,1036
SSC10400,28,0,0,0,0,28,48,3,0,0,0,51,0,0,0,0,0,0,4,0,0,0,0,4,52,3,0,0,0,55,3,0,0,0,0,3,83,3,0,0,0,86
SSC10401,18,0,0,0,0,18,75,0,0,0,0,75,5,0,0,0,0,5,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,98,0,0,0,0,98
SSC10402,17,0,0,0,0,17,69,0,0,0,0,69,6,0,0,0,0,6,0,0,0,0,0,0,75,0,0,0,0,75,0,0,0,0,0,0,92,0,0,0,0,92
SSC10403,34,0,0,0,0,34,66,0,0,3,0,69,3,0,0,0,0,3,3,0,0,3,0,6,72,0,0,6,0,78,6,0,0,0,0,6,112,0,0,6,0,118
SSC10404,174,8,0,0,0,182,293,15,3,3,0,314,29,0,0,0,0,29,14,0,0,0,0,14,336,15,3,3,0,357,18,3,0,3,0,24,528,26,3,6,0,563
SSC10405,57,0,0,4,0,61,207,3,0,0,0,210,10,0,0,0,0,10,13,0,0,0,0,13,230,3,0,0,0,233,3,4,0,0,0,7,290,7,0,4,0,301
SSC10406,22,0,0,0,0,22,85,0,0,0,0,85,3,0,0,0,0,3,4,0,0,0,0,4,92,0,0,0,0,92,5,0,0,0,0,5,119,0,0,0,0,119
SSC10407,27,0,0,0,0,27,79,0,0,0,0,79,9,0,0,0,0,9,3,0,0,0,0,3,91,0,0,0,0,91,3,0,0,0,0,3,121,0,0,0,0,121
SSC10408,13,0,0,0,0,13,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,54,0,0,0,0,54
SSC10409,338,85,299,0,0,722,1182,281,1657,6,3,3129,35,11,30,0,0,76,32,8,77,0,4,121,1249,300,1764,6,7,3326,63,13,106,0,4,186,1650,398,2169,6,11,4234
SSC10410,42,4,6,0,0,52,143,5,28,3,0,179,8,0,0,0,0,8,5,0,0,0,0,5,156,5,28,3,0,192,6,0,0,0,0,6,204,9,34,3,0,250
SSC10411,349,3,25,0,0,377,649,7,20,0,0,676,21,0,0,0,3,24,47,3,3,0,0,53,717,10,23,0,3,753,59,3,5,0,0,67,1125,16,53,0,3,1197
SSC10412,43,0,0,0,0,43,273,0,0,0,0,273,11,0,0,0,0,11,9,0,0,0,0,9,293,0,0,0,0,293,10,0,0,0,0,10,346,0,0,0,0,346
SSC10413,115,0,0,0,0,115,454,4,0,0,0,458,36,0,0,0,0,36,23,0,0,0,0,23,513,4,0,0,0,517,23,0,0,0,0,23,651,4,0,0,0,655
SSC10414,23,0,0,0,0,23,72,0,0,0,0,72,14,0,0,0,0,14,0,0,0,0,0,0,86,0,0,0,0,86,5,0,0,0,0,5,114,0,0,0,0,114
SSC10415,18,0,0,16,0,34,80,0,0,0,0,80,5,0,0,0,0,5,3,0,0,0,0,3,88,0,0,0,0,88,5,0,0,0,0,5,111,0,0,16,0,127
SSC10416,197,125,44,47,0,413,844,334,67,40,10,1295,28,10,5,3,0,46,64,44,8,3,3,122,936,388,80,46,13,1463,51,12,7,15,0,85,1184,525,131,108,13,1961
SSC10417,20,0,0,3,0,23,63,0,0,0,0,63,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,66,0,0,0,0,0,0,86,0,0,3,0,89
SSC10418,24,0,3,0,0,27,327,0,0,0,0,327,24,0,0,0,0,24,8,0,0,3,0,11,359,0,0,3,0,362,13,0,0,0,0,13,396,0,3,3,0,402
SSC10419,34,9,8,0,0,51,190,144,264,0,0,598,5,7,0,0,0,12,4,4,4,0,0,12,199,155,268,0,0,622,11,3,5,0,0,19,244,167,281,0,0,692
SSC10420,14,0,0,0,0,14,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,27,0,0,0,0,27
SSC10421,709,471,1022,0,0,2202,1569,690,1097,0,4,3360,71,52,76,0,0,199,63,47,132,0,0,242,1703,789,1305,0,4,3801,154,87,194,0,0,435,2566,1347,2521,0,4,6438
SSC10422,495,41,10,0,0,546,1061,68,15,0,0,1144,37,3,0,0,0,40,51,5,0,0,0,56,1149,76,15,0,0,1240,103,6,0,0,0,109,1747,123,25,0,0,1895
SSC10423,23,5,0,0,0,28,91,0,5,0,0,96,3,0,0,0,0,3,5,0,3,0,0,8,99,0,8,0,0,107,0,3,0,0,0,3,122,8,8,0,0,138
SSC10424,22,0,0,3,0,25,45,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,48,3,0,0,0,0,3,70,0,0,6,0,76
SSC10425,154,3,22,0,0,179,785,3,41,0,0,829,39,0,4,0,0,43,28,3,3,0,0,34,852,6,48,0,0,906,26,0,0,0,0,26,1032,9,70,0,0,1111
SSC10426,29,0,0,0,0,29,56,0,0,0,0,56,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,62,8,0,0,0,0,8,99,0,0,0,0,99
SSC10427,9,0,0,0,0,9,37,0,0,0,0,37,4,0,0,0,0,4,4,0,0,0,0,4,45,0,0,0,0,45,3,0,0,0,0,3,57,0,0,0,0,57
SSC10428,22,0,0,3,0,25,50,0,0,3,0,53,3,0,0,0,0,3,3,0,0,0,0,3,56,0,0,3,0,59,0,0,0,0,0,0,78,0,0,6,0,84
SSC10429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10430,165,0,0,0,0,165,490,0,7,0,0,497,37,0,0,0,0,37,18,0,0,0,0,18,545,0,7,0,0,552,20,0,0,0,0,20,730,0,7,0,0,737
SSC10431,106,0,4,0,0,110,151,0,5,0,0,156,15,0,0,0,0,15,7,0,3,0,0,10,173,0,8,0,0,181,15,0,0,0,0,15,294,0,12,0,0,306
SSC10432,47,0,0,0,0,47,92,0,0,0,0,92,6,0,0,0,0,6,4,0,0,0,0,4,102,0,0,0,0,102,4,0,0,0,0,4,153,0,0,0,0,153
SSC10433,13,0,0,0,0,13,43,0,0,0,0,43,7,0,0,0,0,7,4,0,0,0,0,4,54,0,0,0,0,54,6,0,0,0,0,6,73,0,0,0,0,73
SSC10434,4,0,0,0,0,4,57,0,0,0,0,57,0,0,0,0,0,0,4,0,0,0,0,4,61,0,0,0,0,61,0,0,0,0,0,0,65,0,0,0,0,65
SSC10435,37,0,0,0,0,37,317,3,0,0,0,320,15,0,0,0,0,15,6,0,0,0,0,6,338,3,0,0,0,341,10,0,0,0,0,10,385,3,0,0,0,388
SSC10436,99,0,0,0,0,99,511,0,0,0,0,511,19,0,0,0,0,19,23,0,0,0,0,23,553,0,0,0,0,553,17,0,0,0,0,17,669,0,0,0,0,669
SSC10437,343,105,9,0,0,457,1213,296,15,4,0,1528,44,4,0,0,0,48,51,11,0,0,0,62,1308,311,15,4,0,1638,78,19,3,0,0,100,1729,435,27,4,0,2195
SSC10438,161,59,74,3,0,297,635,75,81,0,0,791,33,3,5,3,0,44,34,4,11,0,0,49,702,82,97,3,0,884,24,11,10,0,0,45,887,152,181,6,0,1226
SSC10439,8,3,3,0,0,14,46,0,3,0,0,49,4,0,0,0,0,4,0,0,0,0,0,0,50,0,3,0,0,53,0,0,0,0,0,0,58,3,6,0,0,67
SSC10440,26,0,0,0,0,26,464,0,0,0,0,464,12,0,0,0,0,12,11,0,0,0,0,11,487,0,0,0,0,487,19,0,0,0,0,19,532,0,0,0,0,532
SSC10441,176,40,0,0,0,216,1129,32,0,0,0,1161,41,3,0,0,0,44,54,0,0,0,0,54,1224,35,0,0,0,1259,43,3,0,0,0,46,1443,78,0,0,0,1521
SSC10442,141,0,7,0,0,148,1258,30,15,0,0,1303,37,3,3,0,0,43,51,0,0,0,0,51,1346,33,18,0,0,1397,45,3,0,0,0,48,1532,36,25,0,0,1593
SSC10443,57,40,162,3,0,262,719,317,1416,9,4,2465,13,0,35,0,0,48,19,11,120,8,0,158,751,328,1571,17,4,2671,11,10,34,0,0,55,819,378,1767,20,4,2988
SSC10444,508,184,304,6,0,1002,1587,445,417,0,0,2449,78,13,28,0,0,119,97,32,55,3,0,187,1762,490,500,3,0,2755,83,26,39,0,0,148,2353,700,843,9,0,3905
SSC10445,16,73,194,0,0,283,128,632,1821,3,7,2591,3,17,41,0,0,61,3,37,158,0,0,198,134,686,2020,3,7,2850,3,16,47,3,0,69,153,775,2261,6,7,3202
SSC10446,431,157,810,12,5,1415,1301,632,2921,24,8,4886,49,22,111,0,0,182,58,24,160,0,4,246,1408,678,3192,24,12,5314,92,52,228,0,0,372,1931,887,4230,36,17,7101
SSC10447,59,8,13,0,0,80,234,54,73,0,0,361,3,4,3,0,0,10,4,3,6,0,0,13,241,61,82,0,0,384,7,3,3,0,0,13,307,72,98,0,0,477
SSC10448,51,0,0,3,0,54,184,0,0,7,0,191,9,4,0,0,0,13,0,0,0,0,0,0,193,4,0,7,0,204,5,0,0,0,0,5,249,4,0,10,0,263
SSC10449,18,0,0,0,0,18,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,5,0,0,0,0,5,58,0,0,0,0,58
SSC10450,27,0,0,3,0,30,150,0,0,0,0,150,8,0,0,0,0,8,5,0,0,0,0,5,163,0,0,0,0,163,0,0,3,0,0,3,190,0,3,3,0,196
SSC10451,571,207,0,0,0,778,1268,552,3,3,6,1832,61,15,0,0,0,76,65,35,0,0,3,103,1394,602,3,3,9,2011,113,46,0,3,0,162,2078,855,3,6,9,2951
SSC10452,404,193,238,0,3,838,1005,296,361,3,7,1672,45,7,19,0,0,71,57,17,57,0,0,131,1107,320,437,3,7,1874,82,31,43,0,0,156,1593,544,718,3,10,2868
SSC10453,26,0,0,0,0,26,122,0,0,0,0,122,14,0,0,0,0,14,8,0,0,0,0,8,144,0,0,0,0,144,4,0,0,0,0,4,174,0,0,0,0,174
SSC10454,17,0,0,0,0,17,85,0,0,3,0,88,0,0,0,0,0,0,8,0,0,0,0,8,93,0,0,3,0,96,0,0,0,0,0,0,110,0,0,3,0,113
SSC10455,279,12,12,3,3,309,521,7,5,3,0,536,32,0,0,0,0,32,23,3,0,0,0,26,576,10,5,3,0,594,31,0,0,0,0,31,886,22,17,6,3,934
SSC10456,255,28,133,12,0,428,725,127,657,19,0,1528,23,0,27,0,0,50,29,5,48,0,0,82,777,132,732,19,0,1660,49,10,39,6,0,104,1081,170,904,37,0,2192
SSC10457,200,65,0,24,0,289,173,31,3,12,0,219,13,3,0,3,0,19,6,6,0,9,0,21,192,40,3,24,0,259,21,7,0,3,0,31,413,112,3,51,0,579
SSC10458,9,0,0,0,0,9,44,0,0,0,0,44,5,0,0,0,0,5,3,0,0,0,0,3,52,0,0,0,0,52,0,0,0,0,0,0,61,0,0,0,0,61
SSC10459,38,0,0,3,0,41,80,0,0,3,0,83,13,3,0,0,0,16,9,0,0,0,0,9,102,3,0,3,0,108,0,0,0,0,0,0,140,3,0,6,0,149
SSC10460,59,0,0,0,0,59,175,0,3,0,0,178,15,0,0,0,0,15,9,0,0,0,0,9,199,0,3,0,0,202,7,0,0,0,0,7,265,0,3,0,0,268
SSC10461,14,0,0,0,0,14,56,0,0,0,0,56,6,0,0,0,0,6,0,0,0,0,0,0,62,0,0,0,0,62,3,0,0,0,0,3,79,0,0,0,0,79
SSC10462,50,0,0,0,0,50,144,3,0,0,0,147,19,0,0,3,0,22,12,0,0,0,0,12,175,3,0,3,0,181,10,0,0,0,0,10,235,3,0,3,0,241
SSC10463,444,28,60,3,0,535,1337,59,74,4,4,1478,59,4,0,0,0,63,57,7,6,0,0,70,1453,70,80,4,4,1611,60,3,0,0,0,63,1957,101,140,7,4,2209
SSC10464,44,46,4,0,0,94,283,23,0,0,0,306,14,6,0,0,0,20,6,0,0,0,0,6,303,29,0,0,0,332,14,6,0,0,0,20,361,81,4,0,0,446
SSC10465,202,25,16,3,0,246,718,38,36,3,0,795,22,4,3,0,0,29,30,0,3,0,0,33,770,42,42,3,0,857,25,4,0,0,0,29,997,71,58,6,0,1132
SSC10466,55,37,6,20,0,118,179,31,13,20,0,243,9,5,0,0,0,14,6,0,0,0,0,6,194,36,13,20,0,263,6,0,0,3,0,9,255,73,19,43,0,390
SSC10467,59,0,0,5,0,64,101,0,0,3,0,104,9,0,0,0,0,9,10,0,0,0,0,10,120,0,0,3,0,123,7,0,0,0,0,7,186,0,0,8,0,194
SSC10468,22,0,0,0,0,22,42,0,0,0,0,42,0,0,0,0,0,0,5,0,0,0,0,5,47,0,0,0,0,47,6,0,0,0,0,6,75,0,0,0,0,75
SSC10469,269,272,447,6,0,994,1141,768,1139,3,4,3055,38,36,56,0,0,130,42,36,143,0,0,221,1221,840,1338,3,4,3406,40,43,77,0,0,160,1530,1155,1862,9,4,4560
SSC10470,437,163,6,0,0,606,2681,360,23,4,0,3068,81,14,0,0,0,95,48,15,0,0,0,63,2810,389,23,4,0,3226,90,22,0,0,0,112,3337,574,29,4,0,3944
SSC10471,549,64,213,3,0,829,4459,732,615,9,10,5825,110,17,19,0,0,146,70,15,28,0,0,113,4639,764,662,9,10,6084,132,12,40,0,0,184,5320,840,915,12,10,7097
SSC10472,288,65,244,5,0,602,1123,297,989,13,13,2435,41,13,43,0,0,97,24,13,51,0,5,93,1188,323,1083,13,18,2625,59,21,54,0,0,134,1535,409,1381,18,18,3361
SSC10473,20,10,0,0,0,30,64,38,0,0,0,102,3,0,0,0,0,3,0,3,0,0,0,3,67,41,0,0,0,108,3,0,0,0,0,3,90,51,0,0,0,141
SSC10474,15,0,3,0,0,18,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,27,0,3,0,0,30
SSC10475,123,16,250,0,0,389,306,51,265,4,0,626,13,4,18,0,0,35,10,3,26,0,0,39,329,58,309,4,0,700,33,11,43,0,0,87,485,85,602,4,0,1176
SSC10476,31,0,0,3,0,34,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,3,0,3,73,0,0,3,0,76,0,0,0,0,0,0,104,0,0,6,0,110
SSC10477,128,49,22,3,0,202,327,116,52,0,0,495,10,6,3,0,0,19,35,21,9,0,0,65,372,143,64,0,0,579,15,0,4,0,0,19,515,192,90,3,0,800
SSC10478,27,0,0,3,0,30,27,0,0,3,3,33,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,3,3,37,5,0,0,0,0,5,63,0,0,6,3,72
SSC10479,30,0,3,0,0,33,84,0,0,0,0,84,8,0,0,0,0,8,3,0,0,0,0,3,95,0,0,0,0,95,7,0,0,0,0,7,132,0,3,0,0,135
SSC10480,56,34,5,0,0,95,268,25,10,6,0,309,10,0,0,0,3,13,3,0,0,0,0,3,281,25,10,6,3,325,9,6,0,0,0,15,346,65,15,6,3,435
SSC10481,151,16,160,0,0,327,304,18,67,0,0,389,16,0,9,0,0,25,28,0,10,0,0,38,348,18,86,0,0,452,23,4,30,0,0,57,522,38,276,0,0,836
SSC10482,7,0,0,14,0,21,37,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,40,0,0,0,0,0,0,47,0,0,14,0,61
SSC10483,33,0,0,0,0,33,349,0,0,0,0,349,15,0,0,0,0,15,12,0,0,0,0,12,376,0,0,0,0,376,5,0,0,0,0,5,414,0,0,0,0,414
SSC10484,1187,90,228,40,0,1545,1920,75,125,24,4,2148,114,9,7,3,0,133,115,9,20,3,0,147,2149,93,152,30,4,2428,119,14,32,3,0,168,3455,197,412,73,4,4141
SSC10485,41,0,0,0,0,41,69,0,0,0,0,69,5,0,0,0,0,5,5,0,0,0,0,5,79,0,0,0,0,79,3,0,0,0,0,3,123,0,0,0,0,123
SSC10486,71,0,3,0,0,74,665,13,30,0,0,708,12,0,0,0,0,12,13,0,3,0,0,16,690,13,33,0,0,736,13,0,0,0,3,16,774,13,36,0,3,826
SSC10487,23,0,0,0,0,23,108,0,0,0,0,108,12,0,0,0,0,12,10,0,0,0,0,10,130,0,0,0,0,130,4,0,0,0,0,4,157,0,0,0,0,157
SSC10488,566,230,265,0,0,1061,8100,1182,891,4,0,10177,163,41,45,0,3,252,132,41,63,0,0,236,8395,1264,999,4,3,10665,230,41,65,0,0,336,9191,1535,1329,4,3,12062
SSC10489,18,0,0,0,0,18,67,0,0,0,0,67,11,0,0,0,0,11,6,0,0,0,0,6,84,0,0,0,0,84,3,0,0,0,0,3,105,0,0,0,0,105
SSC10490,70,0,0,0,0,70,823,0,4,0,0,827,16,0,0,0,0,16,10,0,0,0,0,10,849,0,4,0,0,853,21,0,0,0,0,21,940,0,4,0,0,944
SSC10491,61,0,0,0,0,61,246,0,0,0,0,246,12,0,0,0,0,12,3,0,0,0,0,3,261,0,0,0,0,261,6,0,0,0,0,6,328,0,0,0,0,328
SSC10492,13,14,7,0,0,34,287,91,95,0,0,473,6,3,3,0,0,12,14,5,15,0,0,34,307,99,113,0,0,519,12,4,0,0,0,16,332,117,120,0,0,569
SSC10493,505,184,76,0,0,765,2345,607,94,0,0,3046,107,21,10,0,0,138,123,48,11,0,0,182,2575,676,115,0,0,3366,125,126,29,0,0,280,3205,986,220,0,0,4411
SSC10494,197,26,25,0,0,248,555,30,6,0,0,591,27,0,0,0,0,27,24,3,0,0,0,27,606,33,6,0,0,645,25,7,3,0,0,35,828,66,34,0,0,928
SSC10495,89,0,0,0,0,89,265,10,3,0,0,278,12,0,0,0,0,12,16,0,0,0,0,16,293,10,3,0,0,306,8,0,0,0,0,8,390,10,3,0,0,403
SSC10496,28,3,0,0,0,31,97,15,0,0,0,112,3,3,0,0,0,6,3,0,0,0,0,3,103,18,0,0,0,121,6,0,0,0,0,6,137,21,0,0,0,158
SSC10497,38,0,0,0,0,38,164,0,0,0,0,164,7,0,0,0,0,7,5,0,0,0,0,5,176,0,0,0,0,176,4,3,0,0,0,7,218,3,0,0,0,221
SSC10498,202,65,11,0,0,278,937,52,13,0,0,1002,36,0,0,0,0,36,21,11,4,0,0,36,994,63,17,0,0,1074,37,7,0,0,0,44,1233,135,28,0,0,1396
SSC10499,26,0,0,0,0,26,103,0,0,0,0,103,10,0,0,0,0,10,4,0,0,0,0,4,117,0,0,0,0,117,3,0,0,0,0,3,146,0,0,0,0,146
SSC10500,19,0,0,3,0,22,62,0,0,0,0,62,3,0,0,0,0,3,4,0,0,3,0,7,69,0,0,3,0,72,0,0,0,0,0,0,88,0,0,6,0,94
SSC10501,159,9,0,0,0,168,1411,60,0,0,0,1471,49,0,0,0,0,49,43,3,0,0,0,46,1503,63,0,0,0,1566,70,3,0,0,0,73,1732,75,0,0,0,1807
SSC10502,42,4,0,0,0,46,277,62,3,0,0,342,15,0,0,0,0,15,21,10,0,0,0,31,313,72,3,0,0,388,7,3,0,0,0,10,362,79,3,0,0,444
SSC10503,41,0,0,0,0,41,79,0,0,0,0,79,7,0,0,0,0,7,3,0,0,0,0,3,89,0,0,0,0,89,3,0,0,0,0,3,133,0,0,0,0,133
SSC10504,5,3,97,0,0,105,81,76,599,0,3,759,3,5,28,0,0,36,3,3,99,0,3,108,87,84,726,0,6,903,9,9,20,0,0,38,101,96,843,0,6,1046
SSC10505,11,7,0,0,0,18,40,16,0,0,0,56,9,0,0,0,0,9,0,0,0,0,0,0,49,16,0,0,0,65,0,0,0,0,0,0,60,23,0,0,0,83
SSC10506,33,0,0,3,0,36,106,0,0,8,0,114,3,0,0,0,0,3,6,0,0,0,0,6,115,0,0,8,0,123,3,0,0,0,0,3,151,0,0,11,0,162
SSC10507,1256,173,162,9,5,1605,2526,131,123,14,0,2794,118,13,5,0,0,136,150,16,15,3,0,184,2794,160,143,17,0,3114,156,31,17,3,0,207,4206,364,322,29,5,4926
SSC10508,308,0,0,16,0,324,626,4,0,19,0,649,45,0,0,0,0,45,20,0,0,0,0,20,691,4,0,19,0,714,39,0,0,5,0,44,1038,4,0,40,0,1082
SSC10509,35,0,0,0,0,35,53,0,0,0,0,53,3,0,0,0,0,3,0,0,0,0,0,0,56,0,0,0,0,56,0,0,0,0,0,0,91,0,0,0,0,91
SSC10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10511,749,122,151,0,0,1022,2765,294,332,3,3,3397,123,10,15,0,0,148,102,15,33,0,0,150,2990,319,380,3,3,3695,119,11,18,0,0,148,3858,452,549,3,3,4865
SSC10512,158,13,3,3,0,177,550,8,3,3,0,564,22,3,0,0,0,25,31,3,0,0,0,34,603,14,3,3,0,623,37,0,3,0,0,40,798,27,9,6,0,840
SSC10513,273,73,448,0,0,794,2305,345,3807,4,0,6461,49,9,97,0,0,155,39,8,156,0,0,203,2393,362,4060,4,0,6819,59,10,121,0,0,190,2725,445,4629,4,0,7803
SSC10514,42,0,0,0,0,42,396,4,0,0,0,400,5,0,0,0,0,5,13,0,0,0,0,13,414,4,0,0,0,418,17,0,0,0,0,17,473,4,0,0,0,477
SSC10515,21,0,0,3,0,24,38,0,0,4,0,42,6,0,0,0,0,6,5,0,0,0,0,5,49,0,0,4,0,53,0,0,0,0,0,0,70,0,0,7,0,77
SSC10516,34,0,0,0,0,34,574,6,0,0,0,580,8,3,0,0,0,11,6,0,0,0,0,6,588,9,0,0,0,597,19,0,0,0,0,19,641,9,0,0,0,650
SSC10517,208,160,28,0,0,396,4303,686,67,0,8,5064,81,29,0,0,0,110,47,16,3,0,0,66,4431,731,70,0,8,5240,113,34,6,0,0,153,4752,925,104,0,8,5789
SSC10518,777,136,128,3,0,1044,1931,332,114,8,0,2385,82,20,7,0,0,109,74,20,12,0,0,106,2087,372,133,8,0,2600,125,24,32,0,0,181,2989,532,293,11,0,3825
SSC10519,131,30,74,3,0,238,497,169,55,22,0,743,18,3,4,0,0,25,12,5,6,3,0,26,527,177,65,25,0,794,20,11,10,3,0,44,678,218,149,31,0,1076
SSC10520,3,0,0,0,0,3,49,0,0,0,0,49,4,0,0,0,0,4,0,0,0,0,0,0,53,0,0,0,0,53,4,0,0,0,0,4,60,0,0,0,0,60
SSC10521,31,0,0,4,0,35,73,0,0,3,0,76,4,0,0,0,0,4,3,0,0,0,0,3,80,0,0,3,0,83,0,0,0,0,0,0,111,0,0,7,0,118
SSC10522,51,3,0,275,0,329,103,4,0,204,0,311,6,0,0,19,0,25,6,0,0,24,0,30,115,4,0,247,0,366,12,0,0,45,0,57,178,7,0,567,0,752
SSC10523,3,26,122,4,0,155,37,270,1075,6,7,1395,0,6,27,0,0,33,3,16,82,0,0,101,40,292,1184,6,7,1529,0,18,39,0,0,57,43,336,1345,10,7,1741
SSC10524,327,28,55,3,0,413,1835,131,191,3,5,2165,58,7,8,0,0,73,51,12,20,0,0,83,1944,150,219,3,5,2321,76,3,7,0,0,86,2347,181,281,6,5,2820
