region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC10689,43,0,0,4,0,47,11,0,0,3,0,14,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,5,0,16,0,0,0,7,0,7,3,0,0,0,0,3,3,0,0,0,0,3,20,0,0,12,0,32,3,0,0,5,0,8,0,0,0,0,0,0,77,0,0,24,0,101
SSC10690,76,87,626,0,0,789,28,47,244,0,0,319,11,29,427,0,0,467,0,0,0,0,0,0,9,18,165,0,0,192,0,0,3,0,0,3,3,3,6,0,0,12,3,0,15,0,0,18,26,50,616,0,0,692,0,0,16,0,0,16,5,7,47,0,0,59,135,191,1549,0,0,1875
SSC10691,30,210,462,0,3,705,29,283,765,3,3,1083,37,305,1715,18,7,2082,0,30,90,0,0,120,11,113,438,3,9,574,0,3,16,0,0,19,6,7,13,3,0,29,0,4,17,3,0,24,54,462,2289,27,16,2848,3,3,10,0,0,16,4,28,61,0,0,93,120,986,3587,30,22,4745
SSC10692,44,4,0,6,0,54,64,13,0,0,0,77,23,16,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,27,16,0,12,0,55,4,0,0,0,0,4,3,0,0,0,0,3,142,33,0,18,0,193
SSC10693,4,98,15,0,0,117,11,138,34,0,3,186,19,195,79,0,0,293,6,11,22,0,0,39,13,72,20,0,0,105,0,15,4,0,0,19,0,5,0,0,0,5,0,4,3,0,0,7,38,302,128,0,0,468,0,3,0,0,0,3,0,13,4,0,0,17,53,554,181,0,3,791
SSC10694,121,0,0,4,0,125,126,0,3,0,0,129,43,0,3,0,0,46,6,0,0,0,0,6,46,0,0,0,0,46,5,0,6,0,0,11,31,0,0,4,0,35,16,0,0,0,0,16,147,0,9,4,0,160,5,0,0,0,0,5,11,0,0,0,0,11,410,0,12,8,0,430
SSC10695,89,0,0,0,0,89,146,0,0,0,0,146,8,0,0,0,0,8,0,0,0,0,0,0,3,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,18,3,0,0,0,0,3,0,0,0,0,0,0,249,0,4,3,0,256
SSC10696,372,0,0,0,0,372,321,3,0,0,0,324,32,0,0,0,0,32,0,0,0,0,0,0,13,6,4,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,6,4,0,0,58,3,0,0,0,0,3,11,0,0,0,0,11,755,9,4,0,0,768
SSC10697,258,83,18,0,0,359,295,11,10,0,0,316,69,13,13,0,0,95,0,0,0,0,0,0,49,5,6,0,0,60,0,4,3,0,0,7,4,4,0,0,0,8,0,3,0,0,0,3,122,29,22,0,0,173,11,47,6,0,0,64,13,15,3,0,0,31,699,185,59,0,0,943
SSC10698,0,12,42,0,0,54,0,7,41,0,0,48,0,9,50,0,3,62,0,16,23,0,0,39,3,0,11,0,3,17,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,25,90,0,6,124,0,3,0,0,0,3,0,0,3,0,0,3,3,47,176,0,6,232
SSC10699,201,0,0,0,0,201,473,8,0,0,0,481,120,3,0,0,0,123,26,0,0,0,0,26,45,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,3,7,6,0,0,0,0,6,201,3,0,0,3,207,5,0,0,0,0,5,19,0,0,0,0,19,899,11,0,0,3,913
SSC10700,644,81,1067,0,0,1792,623,93,2076,4,0,2796,208,74,2375,4,0,2661,8,13,107,0,0,128,104,27,533,3,0,667,5,17,21,0,0,43,8,9,38,0,0,55,8,4,35,0,0,47,341,144,3109,7,0,3601,7,0,46,0,0,53,30,9,155,0,0,194,1645,327,6453,11,0,8436
SSC10701,65,0,0,0,0,65,29,0,0,3,0,32,10,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,3,0,0,0,0,3,6,0,0,0,0,6,124,0,0,3,0,127
SSC10702,62,0,0,0,0,62,22,0,0,0,0,22,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,9,111,0,0,0,0,111
SSC10703,109,0,0,3,0,112,46,0,0,0,0,46,4,0,0,3,0,7,3,0,0,0,0,3,10,0,0,3,0,13,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,29,0,0,6,0,35,0,0,0,0,0,0,7,0,0,0,0,7,191,0,0,9,0,200
SSC10704,78,0,0,0,0,78,68,0,0,3,0,71,3,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,162,0,3,3,0,168
SSC10705,107,0,0,0,0,107,65,0,0,0,0,65,9,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,37,0,0,0,0,37,3,0,0,0,0,3,7,0,0,0,0,7,219,0,0,0,0,219
SSC10706,150,0,0,22,0,172,123,12,0,0,0,135,21,5,0,0,0,26,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,16,0,20,0,0,0,0,0,0,40,5,0,16,0,61,3,0,0,0,0,3,8,0,0,3,0,11,324,17,0,41,0,382
SSC10707,68,15,12,0,0,95,24,7,0,0,0,31,25,3,3,0,0,31,3,0,4,0,0,7,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,49,3,7,0,0,59,0,0,0,0,0,0,3,0,0,0,0,3,144,25,19,0,0,188
SSC10708,1081,29,23,23,0,1156,904,9,5,8,0,926,316,80,51,6,0,453,91,4,19,0,0,114,125,18,14,0,0,157,20,3,5,0,0,28,17,3,3,11,3,37,19,0,0,0,0,19,588,108,92,17,3,808,10,0,3,3,0,16,111,15,3,5,0,134,2694,161,126,56,3,3040
SSC10709,456,69,4,0,0,529,369,52,0,0,0,421,76,28,0,0,0,104,3,0,0,0,0,3,37,3,0,0,0,40,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,0,0,3,119,39,0,0,0,158,3,0,0,0,0,3,21,0,3,0,0,24,968,160,7,0,0,1135
SSC10710,273,56,0,0,0,329,217,48,0,0,0,265,38,18,0,0,0,56,4,0,0,0,0,4,14,7,0,0,0,21,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,59,28,0,0,0,87,3,0,0,0,0,3,12,0,0,0,0,12,564,132,0,0,0,696
SSC10711,133,0,0,0,0,133,120,5,0,0,0,125,17,0,0,0,0,17,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,0,4,290,5,0,0,0,295
SSC10712,206,4,0,4,0,214,227,3,0,0,0,230,54,30,13,3,0,100,7,3,0,0,0,10,42,3,3,0,0,48,3,3,0,0,0,6,10,0,0,3,0,13,7,0,0,0,0,7,123,39,16,6,0,184,5,3,0,0,0,8,13,9,0,0,0,22,574,58,16,10,0,658
SSC10713,51,0,0,0,0,51,38,0,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,10,110,0,0,4,0,114
SSC10714,239,0,0,0,0,239,335,0,0,0,0,335,75,0,0,0,0,75,72,15,0,0,0,87,39,0,0,0,0,39,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,195,15,0,0,0,210,3,0,0,0,0,3,19,3,0,0,0,22,791,18,0,0,0,809
SSC10715,105,3,0,3,0,111,98,0,0,3,0,101,40,20,0,3,0,63,0,0,0,0,0,0,15,7,0,0,0,22,3,0,0,0,0,3,3,0,0,3,3,9,0,0,0,0,0,0,61,27,0,6,3,97,3,0,0,0,0,3,3,0,0,0,0,3,270,30,0,12,3,315
SSC10716,36,0,0,0,0,36,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,65,0,0,0,0,65
SSC10717,73,6,0,0,0,79,71,4,0,0,0,75,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,160,10,0,0,0,170
SSC10718,85,55,102,3,0,245,43,52,138,0,0,233,14,23,209,0,0,246,0,0,7,0,0,7,6,10,39,0,0,55,0,0,3,0,0,3,0,0,3,0,0,3,0,0,6,0,0,6,20,33,267,0,0,320,0,3,3,0,0,6,3,3,21,0,0,27,151,146,531,3,0,831
SSC10719,42,0,0,3,0,45,17,3,0,0,0,20,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,3,13,0,0,0,0,0,0,3,0,0,6,0,9,72,3,0,9,3,87
SSC10720,127,0,0,0,0,127,87,0,0,0,0,87,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26,4,0,0,0,0,4,3,0,0,0,0,3,247,0,0,0,0,247
SSC10721,78,0,0,3,0,81,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,111,0,0,3,0,114
SSC10722,869,20,3,0,0,892,1285,90,0,0,0,1375,390,63,7,4,0,464,838,157,0,0,0,995,159,7,3,0,0,169,11,4,0,0,0,15,20,3,0,0,0,23,17,0,0,0,0,17,1435,234,10,4,0,1683,23,3,0,0,0,26,101,12,0,3,0,116,3713,359,13,7,0,4092
SSC10723,50,0,0,0,0,50,48,0,0,0,0,48,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,118,0,0,0,0,118
SSC10724,294,6,0,0,0,300,195,0,0,0,0,195,90,0,0,0,0,90,0,0,0,0,0,0,58,0,3,0,0,61,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,156,0,3,0,0,159,0,0,0,0,0,0,11,0,0,0,0,11,656,6,3,0,0,665
SSC10725,299,5,0,0,0,304,144,0,0,0,0,144,41,7,7,0,0,55,6,0,4,0,0,10,48,0,6,0,0,54,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,0,0,5,114,7,17,0,0,138,11,0,0,0,0,11,15,0,0,0,0,15,583,12,17,0,0,612
SSC10726,168,86,441,0,0,695,78,49,262,0,0,389,34,41,536,3,5,619,0,0,0,0,0,0,7,21,157,0,0,185,0,0,0,0,0,0,3,0,4,0,0,7,3,3,10,0,0,16,47,65,707,3,5,827,3,3,6,0,0,12,3,3,37,0,0,43,299,206,1453,3,5,1966
SSC10727,48,0,0,0,0,48,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101
SSC10728,115,4,0,0,0,119,192,8,0,0,0,200,25,3,0,0,0,28,0,0,0,0,0,0,16,3,3,3,0,25,0,0,0,0,0,0,13,0,0,0,0,13,8,0,0,0,0,8,62,6,3,3,0,74,3,0,0,0,0,3,6,0,0,0,0,6,378,18,3,3,0,402
SSC10729,473,71,54,0,4,602,287,64,59,0,6,416,35,24,118,0,0,177,0,0,3,0,0,3,37,20,29,0,0,86,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,72,44,156,0,0,272,5,0,0,0,0,5,21,10,4,0,0,35,858,189,273,0,10,1330
SSC10730,55,0,0,0,0,55,54,0,0,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,3,0,13,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,14,0,0,10,0,24,4,0,0,0,0,4,0,0,0,0,0,0,127,0,0,10,0,137
SSC10731,20,0,0,0,0,20,54,0,0,0,0,54,17,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101
SSC10732,187,0,0,0,0,187,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,28,0,0,0,0,28,3,0,0,0,0,3,15,0,0,0,0,15,236,0,0,0,0,236
SSC10733,71,0,0,17,0,88,35,0,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,5,0,16,3,0,0,0,0,3,3,0,0,3,0,6,123,0,0,31,0,154
SSC10734,704,212,555,0,3,1474,566,251,475,3,0,1295,156,199,811,4,4,1174,7,8,48,0,0,63,57,42,164,3,3,269,3,7,14,0,0,24,7,3,15,0,0,25,3,9,14,3,0,29,233,268,1066,10,7,1584,8,5,14,0,0,27,43,16,50,0,0,109,1554,752,2160,13,10,4489
SSC10735,3103,106,125,17,0,3351,3925,89,55,6,0,4075,1394,401,557,17,0,2369,470,80,198,0,0,748,535,51,69,14,0,669,45,13,31,0,0,89,62,5,18,19,0,104,48,8,5,3,0,64,2554,558,878,53,0,4043,33,10,83,4,0,130,206,32,61,25,0,324,9821,795,1202,105,0,11923
SSC10736,50,0,0,0,0,50,37,0,0,0,0,37,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,18,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,6,111,0,0,0,0,111
SSC10737,35,0,0,0,0,35,30,0,0,0,0,30,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,78,0,0,0,0,78
SSC10738,354,3,0,0,0,357,310,10,3,0,0,323,48,10,6,0,0,64,0,23,0,0,0,23,33,3,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,89,36,6,0,0,131,3,0,0,0,0,3,17,0,0,0,0,17,773,49,9,0,0,831
SSC10739,66,0,0,3,0,69,44,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,3,0,139
SSC10740,48,0,0,0,0,48,35,6,0,0,0,41,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,106,6,0,0,0,112
SSC10741,847,105,316,8,0,1276,635,212,805,17,0,1669,224,151,1167,25,6,1573,22,11,64,0,0,97,77,29,186,23,5,320,13,3,43,0,0,59,12,0,12,6,0,30,4,3,22,0,0,29,352,197,1494,54,11,2108,6,0,5,0,3,14,30,6,74,0,0,110,1870,520,2694,79,14,5177
SSC10742,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SSC10743,50,0,0,0,0,50,35,0,0,0,0,35,4,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,109,0,0,0,0,109
SSC10744,217,6,0,18,0,241,80,3,0,0,0,83,28,12,7,0,0,47,0,0,0,0,0,0,21,5,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,54,17,7,0,0,78,3,0,0,0,0,3,4,0,0,0,0,4,358,26,7,18,0,409
SSC10745,330,31,16,0,0,377,300,114,66,0,0,480,70,60,95,0,0,225,16,47,0,0,0,63,33,8,15,0,0,56,0,0,0,0,0,0,4,37,0,0,0,41,3,0,0,0,0,3,126,152,110,0,0,388,5,0,0,0,0,5,14,8,0,0,0,22,775,305,192,0,0,1272
SSC10746,399,37,3,0,0,439,513,80,39,0,0,632,129,33,27,0,0,189,103,65,66,0,0,234,57,8,6,0,3,74,3,3,0,0,0,6,5,4,0,0,0,9,3,3,3,0,0,9,300,116,102,0,3,521,6,0,0,0,0,6,22,7,7,0,0,36,1240,240,151,0,3,1634
SSC10747,50,0,0,0,0,50,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,79,0,0,0,0,79
SSC10748,40,0,0,3,0,43,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,3,77,0,0,6,0,83
SSC10749,224,3,0,0,0,227,90,0,0,0,0,90,35,0,0,0,0,35,6,0,0,0,0,6,43,4,0,0,0,47,0,0,0,0,0,0,14,0,3,0,0,17,10,0,0,0,0,10,108,4,3,0,0,115,10,0,0,0,0,10,7,3,0,4,0,14,439,10,3,4,0,456
SSC10750,61,0,0,0,0,61,33,0,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,121,0,0,0,0,121
SSC10751,375,4,4,0,0,383,234,0,0,0,0,234,83,4,10,0,0,97,27,11,0,0,0,38,54,0,6,3,0,63,3,11,0,0,0,14,9,0,0,0,0,9,4,0,0,0,0,4,180,26,16,3,0,225,10,6,0,0,0,16,21,3,0,0,0,24,820,39,20,3,0,882
SSC10752,77,0,0,0,0,77,71,0,0,0,4,75,12,0,0,0,0,12,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,34,0,0,0,0,34,3,0,0,0,0,3,3,0,0,0,0,3,188,0,0,0,4,192
SSC10753,34,0,0,0,0,34,31,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,92,0,0,0,0,92
SSC10754,116,0,0,0,0,116,123,0,0,0,0,123,27,0,0,0,0,27,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,59,0,0,0,0,59,3,0,0,0,0,3,0,0,0,0,0,0,301,0,0,0,0,301
SSC10755,65,0,0,0,0,65,72,0,0,0,0,72,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,157,0,0,0,0,157
SSC10756,780,42,108,50,3,983,879,56,4,0,0,939,165,35,5,3,0,208,3,0,0,0,0,3,73,10,7,3,0,93,0,0,0,0,0,0,13,0,0,13,0,26,10,5,0,0,0,15,264,50,12,19,0,345,15,4,0,0,0,19,22,0,9,3,0,34,1960,152,133,72,3,2320
SSC10757,33,0,0,3,0,36,20,0,0,0,0,20,11,0,3,0,0,14,0,0,0,0,0,0,13,0,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,31,0,3,3,0,37,0,0,0,0,0,0,3,0,0,0,0,3,87,0,3,6,0,96
SSC10758,78,0,0,0,0,78,85,0,0,0,0,85,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,5,0,0,0,0,5,5,0,0,0,0,5,194,0,0,0,0,194
SSC10759,42,0,0,0,0,42,26,0,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,6,87,0,0,6,0,93
SSC10760,58,0,0,0,0,58,48,0,0,0,0,48,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,128,0,0,0,0,128
SSC10761,344,21,0,0,0,365,884,35,0,3,0,922,163,46,0,0,0,209,67,0,4,0,0,71,73,15,0,0,0,88,8,0,0,0,0,8,6,0,0,0,0,6,5,0,0,0,0,5,322,61,4,0,0,387,9,0,0,0,0,9,28,4,0,0,0,32,1587,121,4,3,0,1715
SSC10762,33,0,0,0,0,33,21,0,0,0,0,21,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,72,0,0,0,0,72
SSC10763,2437,122,73,6,0,2638,1562,159,105,3,3,1832,432,103,152,37,3,727,20,11,19,0,0,50,132,37,33,6,3,211,7,0,15,0,0,22,16,0,0,3,0,19,16,4,3,4,0,27,623,155,222,50,6,1056,22,8,9,0,0,39,142,11,19,0,0,172,4786,455,428,59,9,5737
SSC10764,683,18,42,0,0,743,771,17,82,0,0,870,214,55,275,0,0,544,63,0,0,0,0,63,83,0,57,0,0,140,0,0,0,0,0,0,18,0,5,0,0,23,11,0,6,0,0,17,389,55,343,0,0,787,48,0,0,0,0,48,65,0,19,0,0,84,1956,90,486,0,0,2532
SSC10765,665,71,114,73,0,923,379,44,110,0,0,533,128,115,213,0,0,456,7,11,17,0,0,35,66,38,54,3,0,161,0,0,0,0,0,0,4,0,8,4,0,16,3,0,3,0,0,6,208,164,295,7,0,674,7,0,0,0,0,7,14,9,5,3,0,31,1273,288,524,83,0,2168
SSC10766,189,4,0,0,0,193,208,3,0,0,0,211,76,0,0,0,0,76,3,0,0,0,0,3,19,3,0,0,0,22,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,108,3,0,0,0,111,6,3,0,0,0,9,8,0,0,0,0,8,519,13,0,0,0,532
SSC10767,131,0,0,0,0,131,239,3,5,0,0,247,100,51,15,0,0,166,0,0,0,0,0,0,23,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,126,51,21,0,0,198,0,0,0,0,0,0,8,4,0,0,0,12,504,58,26,0,0,588
SSC10768,47,0,3,0,0,50,46,0,0,0,0,46,8,0,0,0,0,8,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,129,0,3,0,0,132
SSC10769,325,80,21,12,0,438,241,86,41,0,0,368,56,121,163,0,0,340,6,41,26,0,0,73,47,26,23,5,0,101,3,7,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,115,195,212,5,0,527,3,3,0,0,0,6,17,11,5,0,0,33,701,375,279,17,0,1372
SSC10770,270,209,91,3,0,573,290,129,31,3,0,453,112,178,59,5,0,354,7,111,57,0,0,175,50,47,17,3,0,117,3,9,22,0,0,34,3,0,3,0,0,6,0,3,4,0,0,7,175,348,162,8,0,693,3,7,9,0,3,22,17,19,14,0,0,50,755,712,307,14,3,1791
SSC10771,54,0,0,0,0,54,44,0,0,0,0,44,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,21,0,0,3,0,0,3,0,0,0,0,0,0,119,0,3,0,0,122
