region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SSC10607,3,0,3,0,0,0,0,0,0,3,8,11,7,0,7,9,8,17,11,3,14,3,0,3,6,0,6,11,0,11,10,0,10,3,3,6,3,0,3,3,0,3,3,0,3,4,0,4,3,3,6,82,25,107
SSC10608,3,3,6,0,0,0,0,4,4,0,9,9,7,3,10,9,3,12,7,4,11,12,0,12,9,0,9,8,0,8,3,0,3,3,0,3,3,3,6,0,0,0,3,0,3,13,0,13,3,3,6,83,32,115
SSC10609,4,0,4,3,3,6,3,5,8,6,5,11,9,7,16,6,5,11,4,3,7,10,4,14,7,0,7,7,3,10,9,3,12,8,3,11,8,0,8,3,0,3,3,3,6,18,3,21,3,3,6,111,50,161
SSC10610,13,11,24,15,10,25,4,28,32,14,103,117,97,105,202,131,43,174,113,26,139,90,24,114,98,17,115,162,25,187,128,0,128,81,11,92,60,0,60,26,0,26,30,0,30,135,12,147,29,29,58,1226,444,1670
SSC10611,15,15,30,20,20,40,19,97,116,42,288,330,284,130,414,218,97,315,167,55,222,163,37,200,179,18,197,206,21,227,140,0,140,70,18,88,45,0,45,19,0,19,22,0,22,182,6,188,42,66,108,1833,868,2701
SSC10612,0,0,0,3,3,6,0,9,9,4,7,11,19,3,22,14,3,17,14,3,17,14,0,14,7,3,10,11,0,11,8,0,8,9,0,9,4,0,4,3,0,3,0,0,0,18,0,18,0,0,0,128,31,159
SSC10613,6,7,13,0,3,3,3,12,15,7,28,35,42,35,77,20,30,50,51,15,66,59,12,71,54,14,68,101,15,116,85,9,94,81,8,89,51,0,51,24,0,24,25,0,25,95,3,98,7,5,12,711,196,907
SSC10614,3,0,3,3,5,8,7,6,13,4,26,30,28,6,34,19,6,25,13,5,18,15,4,19,5,0,5,11,0,11,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,12,5,17,0,0,0,136,63,199
SSC10615,3,3,6,5,4,9,0,17,17,10,44,54,61,22,83,44,18,62,31,11,42,49,7,56,36,0,36,38,6,44,22,3,25,10,0,10,3,0,3,0,0,0,3,0,3,30,3,33,12,8,20,357,146,503
SSC10616,0,0,0,0,0,0,0,4,4,0,0,0,3,3,6,9,3,12,3,3,6,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,24,13,37
SSC10617,0,0,0,5,3,8,0,14,14,0,19,19,27,7,34,23,8,31,20,10,30,17,0,17,24,0,24,37,0,37,23,0,23,12,0,12,7,0,7,0,0,0,3,0,3,23,0,23,3,0,3,224,61,285
SSC10618,3,0,3,3,0,3,0,0,0,0,0,0,9,3,12,0,5,5,13,3,16,4,3,7,12,3,15,12,0,12,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,12,0,12,0,0,0,82,17,99
SSC10619,3,4,7,11,4,15,4,6,10,3,21,24,66,10,76,55,11,66,56,7,63,69,10,79,63,9,72,155,14,169,167,0,167,154,12,166,131,0,131,67,0,67,101,3,104,154,5,159,11,3,14,1270,119,1389
SSC10620,3,3,6,0,0,0,0,0,0,4,10,14,11,6,17,12,3,15,13,3,16,6,4,10,14,0,14,12,0,12,3,0,3,3,0,3,3,0,3,0,0,0,3,0,3,22,0,22,7,0,7,116,29,145
SSC10621,3,3,6,8,9,17,0,16,16,11,29,40,42,19,61,39,13,52,39,7,46,45,7,52,30,3,33,57,6,63,32,0,32,19,0,19,9,0,9,3,0,3,4,0,4,45,0,45,6,3,9,392,115,507
SSC10622,10,5,15,17,4,21,7,34,41,12,93,105,116,53,169,122,49,171,142,25,167,99,20,119,111,18,129,153,25,178,137,0,137,87,14,101,70,0,70,27,0,27,30,0,30,133,11,144,28,22,50,1301,373,1674
SSC10623,0,5,5,0,4,4,0,0,0,0,7,7,9,0,9,4,0,4,11,3,14,9,0,9,3,3,6,15,3,18,14,0,14,8,0,8,9,0,9,0,0,0,3,0,3,13,0,13,0,0,0,98,25,123
SSC10624,10,15,25,33,14,47,8,83,91,17,194,211,213,143,356,146,74,220,157,68,225,145,49,194,128,42,170,203,29,232,139,0,139,68,13,81,37,0,37,13,0,13,10,0,10,133,13,146,40,50,90,1500,787,2287
SSC10625,11,14,25,22,18,40,7,98,105,24,250,274,190,107,297,170,77,247,133,61,194,116,37,153,120,54,174,222,49,271,190,8,198,141,16,157,93,3,96,28,3,31,42,0,42,155,9,164,29,39,68,1693,843,2536
SSC10626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,4,0,4,4,0,4,0,3,3,4,0,4,4,0,4,3,0,3,4,0,4,0,0,0,29,6,35
SSC10627,3,3,6,3,0,3,0,3,3,3,3,6,6,8,14,8,3,11,9,0,9,3,0,3,4,0,4,3,3,6,10,0,10,3,0,3,3,0,3,0,0,0,0,0,0,13,0,13,0,0,0,71,23,94
SSC10628,0,0,0,0,3,3,0,0,0,0,3,3,7,3,10,3,3,6,3,3,6,3,3,6,8,0,8,12,0,12,7,0,7,3,3,6,5,0,5,4,0,4,3,0,3,13,3,16,4,0,4,75,24,99
SSC10629,3,3,6,10,3,13,3,9,12,12,18,30,44,10,54,29,13,42,30,7,37,36,8,44,24,3,27,39,5,44,17,0,17,8,0,8,4,0,4,0,0,0,5,0,5,22,4,26,0,7,7,286,90,376
SSC10630,0,0,0,0,3,3,3,3,6,0,5,5,13,0,13,9,0,9,7,3,10,17,7,24,15,5,20,25,0,25,14,0,14,11,0,11,21,0,21,4,0,4,3,0,3,9,4,13,0,4,4,151,34,185
SSC10631,18,28,46,40,35,75,20,145,165,48,383,431,356,184,540,269,165,434,290,88,378,257,55,312,226,29,255,259,33,292,182,3,185,91,13,104,68,0,68,11,0,11,34,0,34,240,9,249,90,113,203,2499,1283,3782
SSC10632,0,0,0,0,0,0,0,3,3,0,4,4,8,3,11,4,3,7,3,0,3,0,0,0,3,0,3,3,0,3,5,0,5,3,0,3,3,0,3,0,0,0,0,0,0,6,0,6,0,3,3,38,16,54
SSC10633,3,0,3,0,0,0,0,8,8,0,8,8,5,6,11,4,5,9,8,3,11,8,0,8,11,4,15,8,0,8,5,0,5,3,0,3,0,0,0,3,0,3,0,0,0,4,5,9,4,0,4,66,39,105
SSC10634,12,13,25,32,10,42,16,60,76,51,110,161,250,69,319,247,81,328,224,81,305,304,76,380,302,54,356,615,79,694,590,12,602,333,29,362,239,4,243,105,0,105,149,0,149,387,15,402,61,20,81,3917,713,4630
SSC10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10636,0,3,3,0,0,0,0,4,4,3,4,7,7,11,18,9,0,9,12,0,12,8,3,11,3,0,3,16,0,16,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,7,7,74,32,106
SSC10637,20,53,73,14,28,42,4,66,70,12,131,143,56,185,241,76,164,240,93,153,246,111,183,294,99,168,267,229,304,533,261,49,310,407,458,865,302,38,340,211,18,229,499,51,550,282,79,361,31,42,73,2707,2170,4877
SSC10638,3,14,17,3,3,6,3,15,18,3,17,20,9,17,26,11,25,36,14,22,36,16,30,46,25,33,58,31,54,85,42,4,46,85,101,186,60,7,67,36,0,36,123,5,128,55,7,62,3,10,13,522,364,886
SSC10639,3,3,6,8,6,14,0,24,24,6,47,53,35,38,73,41,27,68,53,18,71,37,11,48,30,6,36,50,11,61,33,0,33,24,11,35,19,0,19,16,0,16,3,0,3,61,0,61,10,10,20,429,212,641
SSC10640,3,14,17,8,7,15,3,39,42,9,123,132,77,65,142,66,92,158,83,78,161,92,102,194,70,87,157,170,76,246,155,14,169,87,50,137,66,6,72,35,0,35,48,7,55,96,13,109,22,20,42,1090,793,1883
SSC10641,10,0,10,8,6,14,5,23,28,16,50,66,82,10,92,61,16,77,61,8,69,55,11,66,37,4,41,66,5,71,28,0,28,15,3,18,9,0,9,3,0,3,3,0,3,50,6,56,16,9,25,525,151,676
SSC10642,6,7,13,20,21,41,3,41,44,14,97,111,92,113,205,88,59,147,106,36,142,103,40,143,141,18,159,227,38,265,212,12,224,251,22,273,172,3,175,85,0,85,147,4,151,200,8,208,37,38,75,1904,557,2461
SSC10643,34,60,94,33,46,79,16,125,141,33,331,364,185,334,519,232,358,590,263,316,579,254,354,608,332,316,648,567,407,974,563,88,651,483,301,784,393,28,421,189,19,208,346,19,365,459,112,571,69,109,178,4451,3323,7774
SSC10644,7,8,15,16,14,30,4,30,34,6,101,107,84,50,134,81,43,124,57,27,84,70,17,87,62,4,66,89,6,95,68,0,68,25,3,28,14,0,14,6,0,6,8,0,8,72,0,72,24,17,41,693,320,1013
SSC10645,0,0,0,0,3,3,3,0,3,4,5,9,13,3,16,19,3,22,12,0,12,12,0,12,13,0,13,15,3,18,13,0,13,5,3,8,3,0,3,4,0,4,0,0,0,8,0,8,3,3,6,127,23,150
SSC10646,3,0,3,3,0,3,0,4,4,0,18,18,8,0,8,9,3,12,12,4,16,16,0,16,12,0,12,17,0,17,16,0,16,26,0,26,10,0,10,3,0,3,4,0,4,21,3,24,5,3,8,165,35,200
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,0,0,0,3,3,6,3,9,12,3,18,21,11,8,19,5,3,8,0,5,5,3,4,7,3,0,3,6,0,6,3,0,3,3,0,3,3,0,3,0,0,0,3,0,3,5,0,5,3,0,3,57,50,107
SSC10649,8,16,24,7,11,18,3,27,30,7,47,54,16,46,62,27,43,70,22,52,74,45,66,111,54,80,134,106,120,226,113,33,146,145,160,305,114,12,126,91,6,97,169,9,178,92,34,126,7,14,21,1026,776,1802
SSC10650,24,22,46,36,25,61,19,57,76,30,129,159,162,101,263,138,81,219,154,81,235,168,86,254,153,61,214,271,102,373,252,19,271,275,62,337,226,4,230,106,0,106,219,8,227,267,26,293,38,35,73,2538,899,3437
SSC10651,29,30,59,35,26,61,22,98,120,47,184,231,221,129,350,187,95,282,186,88,274,213,87,300,221,82,303,354,94,448,282,12,294,256,60,316,207,0,207,89,0,89,139,3,142,265,19,284,53,53,106,2806,1060,3866
SSC10652,3,0,3,0,0,0,0,4,4,0,5,5,5,5,10,16,7,23,13,4,17,6,4,10,12,0,12,13,0,13,12,0,12,8,0,8,3,0,3,0,0,0,0,0,0,17,0,17,4,0,4,112,29,141
SSC10653,0,0,0,3,3,6,3,8,11,4,20,24,17,12,29,15,7,22,21,4,25,13,3,16,16,3,19,22,4,26,25,0,25,14,0,14,3,0,3,0,0,0,3,0,3,23,3,26,4,0,4,186,67,253
SSC10654,0,0,0,3,0,3,0,10,10,0,10,10,19,15,34,25,8,33,28,6,34,15,6,21,24,3,27,21,7,28,31,0,31,19,3,22,14,0,14,3,0,3,7,0,7,25,0,25,3,3,6,237,71,308
SSC10655,0,0,0,0,3,3,0,0,0,3,8,11,3,6,9,12,0,12,10,0,10,7,3,10,9,0,9,16,0,16,10,0,10,11,0,11,4,0,4,0,0,0,0,0,0,15,3,18,0,0,0,100,23,123
SSC10656,0,0,0,3,0,3,0,3,3,3,15,18,12,8,20,10,0,10,9,3,12,3,0,3,5,0,5,11,0,11,6,0,6,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,3,7,10,70,39,109
SSC10657,3,6,9,9,13,22,4,24,28,10,122,132,119,66,185,90,49,139,89,23,112,76,24,100,59,7,66,72,19,91,26,3,29,30,3,33,15,0,15,4,0,4,12,0,12,84,0,84,25,21,46,727,380,1107
SSC10658,3,3,6,0,15,15,0,12,12,14,41,55,48,22,70,45,24,69,45,14,59,44,4,48,33,3,36,38,0,38,23,0,23,15,0,15,7,0,7,3,0,3,4,0,4,32,0,32,14,10,24,368,148,516
SSC10659,3,3,6,0,0,0,0,3,3,3,3,6,8,3,11,3,3,6,0,3,3,3,0,3,5,0,5,6,0,6,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,3,3,6,4,0,4,47,21,68
SSC10660,0,4,4,0,0,0,3,3,6,7,11,18,18,5,23,20,5,25,38,6,44,25,3,28,33,5,38,51,0,51,46,0,46,24,3,27,19,0,19,7,0,7,6,0,6,48,0,48,3,3,6,348,48,396
SSC10661,0,0,0,0,3,3,0,0,0,0,0,0,6,0,6,0,0,0,3,3,6,9,0,9,3,0,3,10,0,10,7,0,7,0,0,0,3,0,3,0,0,0,4,0,4,5,0,5,0,3,3,50,9,59
SSC10662,0,0,0,3,3,6,0,3,3,0,0,0,3,0,3,3,0,3,7,0,7,8,0,8,3,3,6,14,0,14,7,0,7,8,0,8,3,0,3,3,0,3,3,0,3,7,0,7,3,3,6,75,12,87
SSC10663,3,7,10,3,5,8,0,10,10,0,46,46,17,10,27,12,9,21,7,5,12,4,0,4,5,0,5,9,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,4,4,8,72,96,168
SSC10664,0,3,3,5,0,5,3,3,6,4,16,20,28,6,34,20,4,24,23,6,29,18,0,18,10,3,13,16,0,16,8,0,8,10,0,10,7,0,7,0,0,0,0,0,0,17,0,17,7,8,15,176,49,225
SSC10665,0,3,3,11,8,19,4,15,19,6,55,61,79,30,109,77,22,99,43,10,53,69,5,74,60,3,63,62,6,68,34,3,37,17,0,17,12,0,12,4,0,4,6,0,6,52,3,55,20,15,35,556,178,734
SSC10666,3,0,3,3,0,3,3,4,7,0,16,16,8,0,8,5,0,5,12,0,12,7,0,7,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,4,53,27,80
SSC10667,3,8,11,4,8,12,3,8,11,3,18,21,14,27,41,22,14,36,33,13,46,37,17,54,30,5,35,57,15,72,48,5,53,94,8,102,74,3,77,35,3,38,94,3,97,59,8,67,5,6,11,615,169,784
SSC10668,3,3,6,4,3,7,0,7,7,5,15,20,43,6,49,31,3,34,20,9,29,16,9,25,23,3,26,38,3,41,9,0,9,9,3,12,12,0,12,0,0,0,3,0,3,33,0,33,14,5,19,263,69,332
SSC10669,3,0,3,4,0,4,0,3,3,3,9,12,14,5,19,8,8,16,8,0,8,12,4,16,17,0,17,13,4,17,9,0,9,3,4,7,3,0,3,0,0,0,3,0,3,22,3,25,3,0,3,125,40,165
SSC10670,0,3,3,3,3,6,0,3,3,0,8,8,18,5,23,14,3,17,10,0,10,9,5,14,8,0,8,14,0,14,3,0,3,3,0,3,3,0,3,0,0,0,3,0,3,10,0,10,4,0,4,102,30,132
SSC10671,0,0,0,0,5,5,0,5,5,0,0,0,3,0,3,3,4,7,5,0,5,5,0,5,0,0,0,11,0,11,5,0,5,9,0,9,5,0,5,6,0,6,10,0,10,5,0,5,0,0,0,67,14,81
SSC10672,7,3,10,10,3,13,6,10,16,14,25,39,63,13,76,59,23,82,79,27,106,117,35,152,110,26,136,250,44,294,226,4,230,131,13,144,98,3,101,31,3,34,34,0,34,92,10,102,22,3,25,1349,245,1594
SSC10673,0,0,0,5,0,5,0,8,8,0,14,14,11,12,23,19,3,22,7,5,12,7,7,14,7,0,7,12,0,12,4,0,4,7,0,7,7,0,7,4,0,4,5,0,5,14,4,18,8,11,19,117,64,181
SSC10674,3,0,3,0,0,0,3,3,6,3,6,9,8,0,8,13,4,17,3,0,3,4,0,4,11,0,11,6,3,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,69,16,85
SSC10675,3,4,7,10,9,19,10,66,76,9,96,105,52,26,78,24,22,46,16,8,24,20,6,26,14,0,14,23,3,26,7,0,7,10,4,14,12,0,12,3,0,3,3,0,3,21,3,24,11,30,41,248,277,525
SSC10676,0,6,6,3,3,6,0,5,5,0,25,25,17,17,34,24,10,34,17,6,23,6,3,9,6,0,6,14,4,18,15,0,15,21,4,25,6,0,6,4,0,4,6,0,6,25,0,25,7,4,11,171,87,258
SSC10677,0,0,0,3,0,3,3,0,3,0,8,8,3,7,10,4,4,8,3,0,3,4,4,8,5,0,5,8,0,8,4,0,4,6,0,6,5,0,5,3,0,3,0,0,0,13,0,13,0,0,0,64,23,87
SSC10678,4,6,10,10,5,15,3,22,25,11,84,95,89,53,142,80,33,113,56,16,72,58,9,67,29,4,33,40,7,47,23,0,23,11,3,14,13,0,13,4,0,4,0,0,0,44,3,47,16,13,29,491,258,749
SSC10679,3,0,3,0,3,3,0,3,3,0,3,3,3,0,3,3,3,6,4,0,4,3,0,3,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,15,40
SSC10680,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,6,0,6,12,0,12,3,3,6,9,0,9,15,0,15,8,0,8,3,3,6,4,0,4,3,0,3,3,0,3,7,0,7,0,0,0,73,16,89
SSC10681,4,0,4,4,0,4,0,6,6,0,6,6,10,4,14,0,3,3,0,5,5,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,37,24,61
SSC10682,0,3,3,3,0,3,0,0,0,3,5,8,3,6,9,3,11,14,10,3,13,3,6,9,15,0,15,5,3,8,5,0,5,11,3,14,4,0,4,5,0,5,0,0,0,3,0,3,3,0,3,76,40,116
SSC10683,12,12,24,33,19,52,16,82,98,46,265,311,325,143,468,295,104,399,274,72,346,273,58,331,278,38,316,414,62,476,311,7,318,162,23,185,116,6,122,50,0,50,37,0,37,265,11,276,64,61,125,2971,963,3934
SSC10684,0,3,3,0,0,0,0,4,4,0,17,17,9,6,15,13,3,16,8,4,12,6,0,6,11,0,11,13,0,13,4,0,4,4,0,4,4,0,4,0,0,0,0,0,0,16,0,16,4,0,4,92,37,129
SSC10685,3,0,3,5,0,5,0,8,8,0,11,11,11,9,20,10,0,10,5,0,5,11,0,11,9,3,12,13,0,13,11,0,11,3,0,3,0,0,0,0,0,0,0,0,0,11,0,11,3,0,3,95,31,126
SSC10686,0,4,4,6,0,6,0,6,6,3,27,30,19,14,33,19,5,24,20,3,23,18,3,21,9,0,9,17,3,20,9,0,9,4,0,4,0,0,0,3,0,3,0,0,0,8,0,8,5,0,5,140,65,205
SSC10687,0,0,0,3,0,3,0,0,0,0,7,7,5,0,5,3,3,6,3,0,3,3,0,3,3,0,3,4,0,4,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,30,13,43
SSC10688,0,0,0,0,0,0,0,0,0,4,0,4,3,3,6,0,3,3,4,4,8,0,3,3,0,0,0,5,0,5,0,4,4,4,0,4,4,0,4,0,0,0,4,0,4,4,0,4,0,3,3,32,20,52
SSC10689,4,0,4,0,6,6,0,9,9,5,10,15,13,3,16,7,5,12,9,0,9,4,4,8,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,3,3,61,40,101
SSC10690,11,33,44,6,17,23,0,24,24,0,48,48,12,52,64,23,49,72,36,51,87,27,81,108,25,83,108,60,107,167,68,10,78,117,238,355,125,8,133,74,11,85,225,32,257,128,29,157,13,53,66,950,926,1876
SSC10691,14,81,95,6,36,42,5,123,128,9,154,163,37,192,229,50,190,240,70,200,270,84,245,329,58,266,324,168,375,543,220,70,290,228,590,818,197,56,253,171,39,210,361,85,446,170,133,303,11,53,64,1859,2888,4747
SSC10692,0,0,0,0,0,0,0,3,3,0,7,7,15,7,22,10,3,13,10,3,13,9,4,13,12,5,17,15,8,23,17,4,21,18,13,31,7,0,7,3,0,3,3,3,6,10,3,13,0,0,0,129,63,192
SSC10693,0,19,19,3,23,26,0,24,24,3,24,27,18,29,47,8,27,35,17,28,45,14,28,42,18,35,53,37,50,87,42,21,63,41,40,81,55,10,65,32,5,37,40,11,51,26,53,79,3,7,10,357,434,791
SSC10694,8,3,11,3,0,3,3,16,19,4,20,24,34,18,52,35,17,52,40,16,56,26,9,35,30,3,33,44,0,44,25,0,25,13,4,17,3,0,3,3,0,3,3,0,3,38,0,38,5,7,12,317,113,430
SSC10695,3,0,3,0,3,3,3,3,6,0,5,5,5,4,9,9,3,12,16,4,20,16,3,19,15,0,15,31,0,31,43,0,43,16,0,16,33,0,33,3,0,3,14,0,14,27,0,27,0,0,0,234,25,259
SSC10696,3,3,6,3,3,6,0,0,0,3,8,11,14,16,30,27,3,30,25,3,28,38,11,49,36,6,42,66,11,77,76,0,76,101,6,107,89,0,89,48,0,48,76,0,76,84,3,87,5,0,5,694,73,767
SSC10697,3,7,10,8,14,22,4,19,23,9,76,85,76,51,127,68,28,96,63,16,79,66,21,87,48,10,58,92,10,102,50,3,53,30,6,36,31,0,31,15,0,15,15,0,15,74,0,74,11,20,31,663,281,944
SSC10698,0,0,0,0,0,0,0,12,12,3,16,19,3,3,6,6,6,12,3,4,7,4,4,8,0,4,4,6,6,12,8,0,8,19,24,43,17,0,17,9,0,9,50,5,55,12,3,15,0,6,6,140,93,233
SSC10699,5,4,9,7,0,7,8,7,15,14,22,36,40,17,57,48,19,67,48,12,60,64,16,80,92,14,106,122,9,131,113,3,116,63,6,69,24,0,24,18,0,18,16,0,16,69,0,69,26,7,33,777,136,913
SSC10700,29,62,91,48,49,97,25,132,157,64,334,398,250,381,631,246,286,532,344,327,671,378,351,729,458,289,747,760,387,1147,781,88,869,490,236,726,405,25,430,203,3,206,281,7,288,447,92,539,70,108,178,5279,3157,8436
SSC10701,0,0,0,3,3,6,0,3,3,3,17,20,22,3,25,14,6,20,10,3,13,10,0,10,10,0,10,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,6,87,38,125
SSC10702,3,0,3,3,3,6,3,3,6,0,8,8,9,7,16,12,4,16,11,0,11,3,3,6,7,0,7,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,14,0,8,8,71,39,110
SSC10703,0,3,3,8,5,13,3,14,17,0,20,20,15,11,26,17,11,28,12,3,15,15,4,19,0,5,5,13,0,13,4,0,4,5,0,5,0,0,0,3,0,3,3,0,3,19,0,19,4,4,8,121,80,201
SSC10704,3,0,3,0,5,5,0,0,0,0,11,11,9,6,15,10,6,16,10,6,16,9,4,13,4,0,4,23,0,23,17,0,17,12,0,12,6,0,6,0,0,0,3,0,3,16,0,16,3,3,6,125,41,166
SSC10705,0,0,0,3,0,3,3,10,13,4,21,25,26,11,37,25,7,32,18,5,23,6,0,6,12,3,15,8,0,8,11,0,11,6,0,6,0,0,0,3,0,3,3,0,3,25,0,25,4,3,7,157,60,217
SSC10706,3,4,7,7,3,10,0,6,6,0,7,7,16,11,27,14,7,21,9,5,14,11,5,16,12,3,15,40,9,49,29,0,29,34,3,37,28,0,28,27,0,27,39,0,39,35,0,35,9,5,14,313,68,381
SSC10707,0,3,3,0,3,3,0,9,9,3,13,16,24,4,28,16,7,23,22,5,27,11,5,16,8,0,8,11,0,11,11,0,11,4,7,11,3,0,3,3,0,3,3,0,3,9,0,9,3,0,3,131,56,187
SSC10708,15,22,37,31,30,61,14,101,115,41,270,311,228,165,393,207,127,334,193,87,280,163,70,233,203,34,237,257,35,292,170,5,175,82,17,99,54,0,54,10,0,10,27,0,27,212,7,219,70,92,162,1977,1062,3039
SSC10709,10,3,13,8,3,11,0,7,7,0,28,28,27,15,42,50,9,59,48,9,57,51,15,66,51,20,71,104,22,126,103,6,109,139,15,154,101,3,104,57,0,57,111,3,114,93,5,98,12,5,17,965,168,1133
SSC10710,8,3,11,6,3,9,3,8,11,0,20,20,23,18,41,33,9,42,29,18,47,27,12,39,42,3,45,55,7,62,60,0,60,77,3,80,69,0,69,29,0,29,57,0,57,60,3,63,5,6,11,583,113,696
SSC10711,7,0,7,4,0,4,0,3,3,0,11,11,11,7,18,11,7,18,13,6,19,4,4,8,18,6,24,30,5,35,18,0,18,33,0,33,20,0,20,13,0,13,39,0,39,24,0,24,4,0,4,249,49,298
SSC10712,5,9,14,8,3,11,0,17,17,8,49,57,36,27,63,42,13,55,32,18,50,29,6,35,33,15,48,65,17,82,33,3,36,49,18,67,35,0,35,8,3,11,18,0,18,44,0,44,7,6,13,452,204,656
SSC10713,0,0,0,0,4,4,0,4,4,0,5,5,11,3,14,11,3,14,12,0,12,4,3,7,10,3,13,11,0,11,8,0,8,0,3,3,0,0,0,4,0,4,0,0,0,8,3,11,6,0,6,85,31,116
SSC10714,4,6,10,7,5,12,7,6,13,13,24,37,64,10,74,49,16,65,63,9,72,83,10,93,60,4,64,89,13,102,62,4,66,39,7,46,28,0,28,8,0,8,6,0,6,83,0,83,28,3,31,693,117,810
SSC10715,0,0,0,3,4,7,0,7,7,0,15,15,31,7,38,26,7,33,27,3,30,23,5,28,25,5,30,30,4,34,23,0,23,15,3,18,12,0,12,0,0,0,4,0,4,28,0,28,0,3,3,247,63,310
SSC10716,0,0,0,4,0,4,0,3,3,0,7,7,6,3,9,12,0,12,10,0,10,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,4,47,17,64
SSC10717,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8,5,0,5,11,5,16,11,3,14,13,0,13,13,0,13,23,3,26,16,0,16,4,5,9,21,0,21,22,0,22,5,0,5,155,16,171
SSC10718,8,9,17,7,8,15,9,16,25,0,38,38,27,46,73,41,42,83,35,27,62,43,40,83,52,29,81,61,34,95,53,0,53,41,30,71,31,0,31,11,0,11,22,3,25,39,4,43,7,15,22,487,341,828
SSC10719,0,0,0,0,0,0,0,0,0,0,8,8,14,3,17,10,3,13,8,3,11,5,3,8,3,3,6,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,11,0,11,0,3,3,60,26,86
SSC10720,0,0,0,6,3,9,0,4,4,0,20,20,35,10,45,24,10,34,20,3,23,27,3,30,14,0,14,21,3,24,15,0,15,9,0,9,3,0,3,0,0,0,0,0,0,20,0,20,0,0,0,194,56,250
SSC10721,0,0,0,0,4,4,0,0,0,0,10,10,31,4,35,4,3,7,9,3,12,10,3,13,4,0,4,4,0,4,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,12,0,12,0,5,5,81,32,113
