region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
SSC10404,0,17,132,266,91,13,3,7,529,0,5,0,6,0,0,0,0,11,0,0,0,11,3,0,0,0,14,0,5,0,17,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,22,132,286,94,13,3,12,562
SSC10405,0,15,46,136,75,15,3,0,290,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,46,136,80,15,3,5,300
SSC10406,3,6,15,32,42,16,5,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,32,42,16,5,3,122
SSC10407,0,6,11,56,37,10,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,56,37,10,0,0,120
SSC10408,0,3,4,22,21,3,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,22,21,3,3,0,56
SSC10409,8,29,157,648,503,203,67,35,1650,5,25,99,92,16,3,0,3,243,0,11,24,89,20,3,3,6,156,5,36,123,181,36,6,3,9,399,15,52,266,82,9,0,3,12,439,16,69,507,88,4,0,3,24,711,3,129,647,194,7,3,3,27,1013,0,5,0,0,0,0,0,0,5,34,255,1420,364,20,3,9,63,2168,0,3,5,0,0,0,0,0,8,0,3,3,0,0,0,0,4,10,47,326,1708,1193,559,212,79,111,4235
SSC10410,3,6,10,78,70,24,9,3,203,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,6,13,0,0,0,0,0,19,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,34,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,51,78,70,24,9,3,250
SSC10411,5,14,40,711,289,24,10,32,1125,0,0,0,3,0,0,0,3,6,0,0,0,5,4,3,0,0,12,0,0,0,8,4,3,0,3,18,0,0,6,19,0,0,0,0,25,0,0,10,4,0,0,0,3,17,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,16,23,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,24,59,742,296,27,10,38,1201
SSC10412,0,0,39,166,119,17,0,4,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,166,119,17,0,4,345
SSC10413,3,9,51,293,220,53,13,13,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,51,293,220,53,13,13,655
SSC10414,0,3,17,55,28,8,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,55,28,8,3,0,114
SSC10415,3,7,17,48,28,3,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,10,14,20,48,31,3,3,0,129
SSC10416,7,41,140,588,307,45,21,33,1182,0,20,122,79,4,0,0,8,233,0,20,72,178,9,5,4,4,292,0,40,194,257,13,5,4,12,525,0,39,37,26,0,0,0,8,110,0,0,3,3,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,10,3,0,0,0,0,0,13,0,49,46,29,0,0,0,8,132,17,33,42,4,0,0,0,13,109,0,7,0,3,3,0,0,0,13,24,170,422,881,323,50,25,66,1961
SSC10417,3,9,26,36,12,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,26,36,12,0,0,0,89
SSC10418,3,10,23,125,167,53,13,3,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,29,125,167,53,13,3,403
SSC10419,0,0,24,107,75,31,3,4,244,0,0,0,3,3,0,0,0,6,0,0,4,119,33,3,0,0,159,0,0,4,122,36,3,0,0,165,0,0,5,0,0,0,0,0,5,0,0,3,31,0,0,0,0,34,0,0,33,186,20,0,0,3,242,0,0,0,0,0,0,0,0,0,0,0,41,217,20,0,0,3,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,446,131,34,3,7,690
SSC10420,0,5,0,5,13,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,13,0,0,4,27
SSC10421,10,53,344,1186,633,191,67,83,2567,5,47,89,109,14,6,3,14,287,8,34,411,541,21,9,3,34,1061,13,81,500,650,35,15,6,48,1348,9,81,715,123,11,3,4,50,996,8,111,1005,107,0,3,0,61,1295,0,30,166,24,0,0,0,9,229,0,0,0,0,0,0,0,0,0,17,222,1886,254,11,6,4,120,2520,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,356,2730,2093,679,212,77,251,6438
SSC10422,4,11,179,876,464,121,34,59,1748,0,0,12,39,6,0,0,3,60,0,0,3,37,18,3,3,0,64,0,0,15,76,24,3,3,3,124,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,12,6,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,200,952,492,124,37,62,1894
SSC10423,0,3,15,62,37,4,0,4,125,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,6,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,68,37,4,0,4,136
SSC10424,0,7,12,27,15,7,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,12,27,19,7,3,0,75
SSC10425,0,3,22,481,412,90,19,6,1033,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,29,39,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,520,415,90,19,6,1112
SSC10426,0,3,9,31,44,9,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,31,44,9,0,3,99
SSC10427,0,0,8,24,17,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,17,0,4,0,53
SSC10428,3,3,11,29,23,10,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,11,32,23,10,3,0,85
SSC10429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10430,3,7,58,319,291,40,3,10,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,58,323,291,40,3,10,735
SSC10431,0,4,52,134,85,7,4,8,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,137,88,7,4,8,306
SSC10432,0,3,26,76,33,10,3,4,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,76,33,10,3,4,155
SSC10433,0,0,7,48,17,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,17,0,0,3,75
SSC10434,0,4,3,18,28,8,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,28,8,4,0,65
SSC10435,0,0,15,120,206,37,4,3,385,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,120,209,37,4,3,388
SSC10436,0,0,4,428,179,35,8,10,664,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,431,179,35,8,10,670
SSC10437,3,7,85,1123,382,79,13,37,1729,0,13,49,167,38,5,6,3,281,0,4,12,118,16,3,0,3,156,0,17,61,285,54,8,6,6,437,0,0,3,7,6,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,3,10,6,0,0,3,25,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,27,149,1418,442,91,19,46,2195
SSC10438,0,12,100,474,237,26,20,17,886,7,36,33,7,4,0,0,5,92,0,6,12,28,9,3,0,3,61,7,42,45,35,13,3,0,8,153,4,29,132,5,0,0,0,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,4,32,135,5,0,0,0,9,185,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,86,280,517,250,29,20,34,1227
SSC10439,0,0,8,30,16,4,3,0,61,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,16,4,3,0,64
SSC10440,0,0,4,54,362,90,15,6,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,362,90,15,6,531
SSC10441,0,5,25,740,521,124,19,9,1443,0,10,52,9,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,10,52,9,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,80,749,525,124,19,9,1521
SSC10442,0,0,15,344,1031,123,9,11,1533,0,0,0,0,29,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,33,0,0,17,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,353,1060,127,9,11,1592
SSC10443,0,18,148,370,215,49,13,8,821,0,7,70,84,6,3,0,3,173,0,31,47,106,17,0,0,3,204,0,38,117,190,23,3,0,6,377,9,96,327,129,9,3,0,4,577,6,284,427,104,3,3,0,4,831,3,52,228,64,3,0,0,6,356,0,0,0,3,0,0,0,0,3,18,432,982,300,15,6,0,14,1767,0,8,8,0,4,0,0,0,20,0,0,3,3,0,0,0,0,6,18,496,1258,863,257,58,13,28,2991
SSC10444,4,22,286,1348,522,98,32,40,2352,4,10,80,47,6,0,5,10,162,8,35,167,144,156,18,0,6,534,12,45,247,191,162,18,5,16,696,5,81,186,32,0,0,0,13,317,0,3,221,123,0,0,0,13,360,0,6,96,43,0,0,0,0,145,5,15,4,0,0,0,0,0,24,10,105,507,198,0,0,0,26,846,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,26,175,1043,1740,684,116,37,82,3903
SSC10445,6,20,49,53,19,3,3,0,153,4,36,256,148,17,3,0,3,467,0,6,80,159,56,3,0,4,308,4,42,336,307,73,6,0,7,775,22,57,71,30,3,0,0,3,186,22,191,241,32,5,0,0,4,495,54,880,551,57,8,0,0,26,1576,0,0,3,0,0,0,0,0,3,98,1128,866,119,16,0,0,33,2260,0,0,3,0,0,0,0,3,6,0,5,4,0,0,0,0,0,9,108,1195,1258,479,108,9,3,43,3203
SSC10446,10,16,315,914,466,120,40,47,1928,3,12,148,71,18,7,0,7,266,3,24,277,199,85,4,6,23,621,6,36,425,270,103,11,6,30,887,18,155,2180,212,32,5,3,98,2703,8,78,990,110,6,3,0,33,1228,8,11,187,78,10,0,0,7,301,0,0,0,0,0,0,0,0,0,34,244,3357,400,48,8,3,138,4232,3,6,21,3,4,0,0,0,37,0,3,4,4,3,3,0,0,17,53,305,4122,1591,624,142,49,215,7101
SSC10447,0,0,48,165,70,10,9,5,307,0,0,14,5,0,0,0,0,19,0,0,33,16,4,0,0,0,53,0,0,47,21,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,3,64,0,3,27,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,88,4,0,0,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,183,190,74,10,9,8,477
SSC10448,0,7,40,116,71,8,3,4,249,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,43,119,71,11,3,4,264
SSC10449,3,4,12,26,10,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,26,10,0,0,4,59
SSC10450,0,4,12,69,74,31,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,15,69,74,31,0,0,196
SSC10451,6,12,214,1189,475,95,29,57,2077,3,15,59,224,69,25,5,10,410,3,12,39,282,74,15,6,14,445,6,27,98,506,143,40,11,24,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,4,3,3,0,0,0,10,12,42,316,1702,621,135,40,81,2949
SSC10452,9,27,199,751,415,129,25,38,1593,3,22,24,39,5,0,0,3,96,3,39,120,238,38,0,0,11,449,6,61,144,277,43,0,0,14,545,3,43,75,29,0,0,0,7,157,3,43,448,14,0,0,0,19,527,0,0,12,0,0,0,0,0,12,3,9,3,3,0,0,0,3,21,9,95,538,46,0,0,0,29,717,0,0,5,0,0,0,0,0,5,0,3,6,0,0,0,0,0,9,24,186,892,1074,458,129,25,81,2869
SSC10453,0,0,12,63,68,22,5,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,68,22,5,4,174
SSC10454,0,4,23,37,33,6,9,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,37,33,6,9,0,112
SSC10455,0,13,162,394,250,41,10,18,888,5,3,16,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,3,16,0,0,0,0,0,24,0,5,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,15,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,25,188,394,250,41,10,18,931
