region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC10438,6,0,3,6,9,19,26,60,73,202,0,0,0,3,4,3,4,0,3,17,5,7,18,15,21,18,37,40,16,177,76,199,449,422,401,327,280,256,172,2582
SSC10439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,6,3,12,14,25,34,19,21,4,138
SSC10440,3,0,0,6,3,3,8,3,0,26,0,0,0,0,0,0,0,0,0,0,0,5,9,10,11,0,0,0,0,35,52,89,267,347,223,152,75,22,0,1227
SSC10441,3,4,3,0,9,22,19,27,8,95,0,0,4,0,0,0,0,0,0,4,10,13,15,23,26,28,33,28,12,188,129,295,551,593,516,654,369,143,57,3307
SSC10442,0,0,4,3,16,34,32,28,23,140,0,0,0,0,0,0,0,0,0,0,3,3,10,26,22,27,14,14,6,125,174,261,759,900,639,471,245,109,54,3612
SSC10443,0,0,4,0,5,10,9,20,16,64,0,0,3,0,3,3,6,3,0,18,14,37,123,69,60,52,40,24,14,433,84,311,1518,1298,928,735,458,193,86,5611
SSC10444,8,9,22,45,63,112,78,126,44,507,0,0,0,6,11,16,9,14,3,59,37,70,110,108,111,103,91,108,31,769,393,900,1643,1317,1186,1116,787,612,193,8147
SSC10445,0,0,3,0,10,18,22,24,19,96,0,0,6,0,4,0,3,8,0,21,54,171,224,129,81,61,26,18,6,770,467,1333,2383,1428,801,473,190,100,36,7211
SSC10446,4,17,25,82,190,287,275,212,78,1170,5,9,48,75,113,104,104,119,50,627,75,158,360,300,273,198,156,132,36,1688,526,1677,4127,3165,3045,2072,1261,845,253,16971
SSC10447,0,0,0,3,6,13,26,26,9,83,0,0,0,0,0,3,6,0,0,9,0,3,6,13,10,6,10,10,3,61,27,63,169,230,183,136,102,67,25,1002
SSC10448,0,0,0,0,5,9,8,8,3,33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,3,8,0,30,24,30,52,84,142,109,57,34,6,538
SSC10449,0,0,0,0,0,4,5,0,0,9,0,0,0,0,0,0,0,0,3,3,3,0,6,3,7,4,0,0,0,23,7,7,19,27,30,36,9,0,3,138
SSC10450,0,0,0,0,3,3,6,8,6,26,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,4,0,0,20,18,17,44,79,93,82,51,20,6,410
SSC10451,6,7,51,140,242,184,165,144,40,979,4,12,43,122,209,127,97,88,26,728,37,50,65,106,109,89,74,60,16,606,388,745,1331,1549,1510,986,671,446,109,7735
SSC10452,0,7,52,129,215,151,112,101,24,791,3,15,35,80,158,126,73,73,35,598,32,40,106,115,116,95,77,94,94,769,306,615,1368,1298,1349,918,503,394,193,6944
SSC10453,0,0,0,0,3,3,4,0,3,13,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,4,3,5,0,18,10,19,25,74,89,84,54,18,6,379
SSC10454,0,0,0,0,0,6,5,0,0,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,3,4,0,0,15,7,15,35,42,58,52,25,10,0,244
SSC10455,0,0,6,3,18,38,32,36,19,152,0,0,0,0,6,0,0,0,0,6,3,3,10,10,16,22,30,31,35,160,75,91,203,266,353,321,280,167,82,1838
SSC10456,3,0,5,17,56,95,122,101,23,422,0,0,4,10,14,33,41,28,7,137,29,39,86,71,67,74,48,35,16,465,188,462,1048,988,881,633,412,272,81,4965
SSC10457,0,3,0,6,9,15,40,19,17,109,0,0,0,0,0,3,0,3,0,6,0,0,3,3,13,11,30,38,10,108,21,40,75,88,99,142,229,174,60,928
SSC10458,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,5,0,17,9,8,11,26,37,40,6,16,0,153
SSC10459,0,0,0,3,0,11,5,7,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,10,7,3,4,0,0,30,15,9,20,57,52,63,56,19,0,291
SSC10460,0,0,3,4,8,22,5,7,3,52,0,0,0,0,0,0,0,0,0,0,4,0,3,15,13,24,6,6,0,71,20,33,92,117,121,131,37,19,3,573
SSC10461,0,0,0,3,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,12,3,7,30,22,26,52,14,3,3,160
SSC10462,0,0,0,0,0,4,13,13,4,34,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,9,6,3,0,36,19,29,50,104,96,85,62,48,11,504
SSC10463,4,0,10,14,27,48,44,69,59,275,0,0,8,3,3,0,0,0,3,17,8,16,42,37,41,39,52,49,41,325,162,344,926,749,725,652,484,286,166,4494
SSC10464,0,0,0,0,3,8,8,19,30,68,0,0,0,0,0,0,3,3,0,6,3,3,3,6,5,7,11,18,14,70,36,63,115,148,157,164,105,118,116,1022
SSC10465,0,0,0,6,18,23,31,33,13,124,0,0,0,0,0,0,3,0,0,3,13,6,5,18,25,16,23,30,8,144,86,187,380,419,469,305,233,139,45,2263
SSC10466,5,0,0,0,3,6,4,18,29,65,0,0,0,0,3,3,0,0,3,9,3,0,12,0,5,12,9,13,10,64,18,33,63,80,103,155,128,125,100,805
SSC10467,0,0,0,0,3,6,5,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,6,0,30,15,14,56,79,76,76,41,40,3,400
SSC10468,0,3,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,9,20,26,32,34,7,6,0,141
SSC10469,3,0,5,11,32,35,65,80,66,297,0,0,5,0,4,3,8,6,3,29,10,45,119,97,80,87,93,101,53,685,240,685,1893,1713,1319,1139,759,683,334,8765
SSC10470,3,6,6,4,15,48,66,70,53,271,0,0,0,3,4,3,0,3,3,16,9,18,30,39,50,58,61,78,35,378,333,670,968,1570,1734,1504,944,828,261,8812
SSC10471,4,4,12,29,55,90,120,137,63,514,0,0,12,12,30,23,27,33,11,148,44,43,86,104,111,90,132,171,163,944,576,1470,2255,2873,3407,2626,1896,1144,432,16679
SSC10472,0,0,9,13,48,139,168,104,43,524,0,4,6,12,15,28,55,42,19,181,33,45,126,94,94,95,87,65,27,666,241,672,1547,1503,1410,1111,677,400,154,7715
SSC10473,0,0,0,0,0,3,6,8,0,17,0,0,0,0,0,0,0,0,0,0,4,3,11,13,10,19,3,9,0,72,4,12,36,75,66,94,38,28,4,357
SSC10474,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,12,9,6,3,3,3,57
SSC10475,0,7,24,39,43,54,49,62,48,326,0,0,6,22,28,16,14,13,8,107,16,18,47,49,49,29,38,32,11,289,95,240,456,502,468,356,221,190,97,2625
SSC10476,0,4,0,3,0,5,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,5,3,0,14,8,19,22,40,58,41,33,3,0,224
SSC10477,0,0,7,8,11,20,18,20,6,90,0,0,0,0,3,3,0,0,0,6,6,7,27,22,23,16,17,20,6,144,54,166,432,263,206,205,108,82,24,1540
SSC10478,0,0,0,3,0,3,5,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,16,3,6,7,30,23,27,23,6,0,125
SSC10479,0,0,0,0,4,3,0,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,12,13,17,29,53,52,49,43,25,3,284
SSC10480,0,0,0,0,0,8,13,9,7,37,0,0,0,0,0,3,3,3,4,13,0,4,3,0,0,9,4,11,4,35,27,62,90,186,172,153,115,70,35,910
SSC10481,0,0,11,18,48,39,40,30,7,193,0,0,7,7,11,10,8,8,0,51,8,13,35,35,52,31,36,20,0,230,76,147,275,288,343,231,210,104,14,1688
SSC10482,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,13,15,17,12,15,41,24,11,4,3,142
SSC10483,0,0,0,0,6,8,6,6,3,29,0,0,0,0,0,0,0,0,0,0,7,15,6,23,34,29,10,7,0,131,45,93,93,203,288,247,99,33,9,1110
SSC10484,17,15,23,34,79,170,246,236,111,931,0,0,3,3,8,7,4,7,6,38,36,36,63,91,91,96,156,171,124,864,361,590,1069,1138,1260,1292,1089,802,362,7963
SSC10485,0,0,0,3,6,5,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,7,5,6,0,32,6,11,53,37,36,56,39,18,6,262
SSC10486,0,0,0,0,0,5,7,12,9,33,0,0,0,3,0,0,0,3,4,10,3,6,10,13,6,16,13,19,12,98,63,124,155,328,389,325,250,195,92,1921
SSC10487,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,6,3,0,26,11,28,19,41,110,65,37,21,6,338
SSC10488,3,8,10,21,33,114,137,152,142,620,0,0,15,10,12,9,23,23,19,111,74,69,164,166,195,190,202,252,336,1648,1107,2493,3912,5270,5666,4786,2773,1712,1124,28843
SSC10489,0,0,0,0,4,3,6,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,3,0,0,20,14,13,32,37,63,45,26,10,0,240
SSC10490,0,0,0,0,3,0,6,4,3,16,0,0,0,0,3,6,0,0,0,9,14,8,5,12,34,16,12,9,9,119,63,134,146,416,520,428,216,133,64,2120
SSC10491,0,3,7,3,3,15,11,5,3,50,0,0,0,0,0,3,0,0,0,3,0,4,0,0,9,10,8,11,0,42,51,70,102,133,144,185,83,39,9,816
SSC10492,0,0,3,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,7,20,13,6,10,3,0,62,47,69,175,332,267,156,74,24,0,1144
SSC10493,3,8,26,44,100,176,195,147,46,745,0,5,13,9,29,35,28,26,9,154,66,90,198,166,166,161,130,94,31,1102,506,1020,2064,2201,1936,1522,834,522,159,10764
SSC10494,3,4,6,4,4,38,30,25,17,131,0,0,0,0,0,3,0,7,0,10,3,5,10,17,13,27,37,37,41,190,67,94,184,234,267,389,363,197,102,1897
SSC10495,0,3,5,5,18,29,27,11,3,101,0,0,5,0,0,6,7,4,0,22,13,17,24,21,19,29,23,11,6,163,74,114,172,199,232,225,127,48,12,1203
SSC10496,0,0,0,0,3,3,6,3,3,18,0,0,0,0,0,0,0,0,0,0,7,0,0,7,15,7,6,4,0,46,12,15,52,69,52,71,41,19,6,337
SSC10497,0,3,0,0,0,8,9,4,3,27,0,0,0,0,0,0,3,0,0,3,3,4,3,6,3,13,3,8,0,43,19,41,49,115,88,104,68,17,6,507
SSC10498,3,0,0,8,12,32,34,37,18,144,0,0,0,3,0,0,0,4,0,7,6,7,18,14,23,42,38,31,7,186,148,192,294,491,596,582,457,243,67,3070
SSC10499,0,0,4,0,0,6,6,6,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,7,0,19,16,27,34,76,57,71,32,26,6,345
SSC10500,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,7,14,19,68,53,6,3,0,176
SSC10501,3,0,14,24,57,81,71,32,10,292,0,0,9,19,49,39,24,20,6,166,25,12,33,48,46,54,34,8,0,260,283,562,737,1090,1151,692,267,104,25,4911
SSC10502,0,0,4,3,7,20,24,15,4,77,0,0,0,3,4,5,0,4,0,16,4,9,28,9,16,17,9,4,0,96,49,100,319,223,155,136,63,34,10,1089
SSC10503,0,0,0,0,3,7,8,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,15,3,13,18,28,56,80,52,20,6,276
SSC10504,0,0,0,0,3,3,6,3,3,18,0,0,0,0,0,0,0,0,0,0,12,13,52,39,24,25,20,3,3,191,34,143,636,376,245,227,150,45,15,1871
SSC10505,0,0,0,0,0,3,3,8,3,17,0,0,0,0,0,0,0,0,0,0,3,0,6,8,10,0,3,0,0,30,13,15,19,40,53,39,19,11,6,215
SSC10506,0,0,0,0,4,8,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,3,0,19,6,9,14,45,88,92,54,13,3,324
SSC10507,14,22,29,49,83,203,193,226,141,960,0,3,0,6,3,13,22,42,41,130,68,102,275,269,205,195,180,188,104,1586,496,919,1761,1690,1686,1597,1183,913,438,10683
SSC10508,3,3,3,5,7,31,37,38,12,139,0,0,0,0,0,0,0,0,0,0,0,5,7,13,13,26,38,71,8,181,64,114,181,257,252,304,470,306,45,1993
SSC10509,0,3,3,0,0,8,5,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,10,3,9,18,26,39,30,34,9,0,168
SSC10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,34,214,327,17,0,0,4,0,0,0,562
SSC10511,0,7,11,17,31,75,93,152,73,459,0,0,3,6,4,10,9,6,4,42,24,32,75,61,64,66,99,121,47,589,352,771,1789,1651,1536,1422,1121,880,315,9837
SSC10512,0,6,3,6,19,19,23,14,10,100,0,0,0,0,0,0,0,3,0,3,16,6,11,21,13,12,28,27,11,145,106,154,262,273,313,270,185,125,49,1737
SSC10513,3,8,7,15,36,91,64,92,59,375,0,8,14,28,28,22,27,35,33,195,77,175,363,227,162,143,117,103,113,1480,529,1773,4170,3335,2653,2112,1206,861,520,17159
SSC10514,0,0,0,0,0,3,6,7,3,19,0,0,0,0,0,0,0,0,0,0,3,3,0,13,15,6,6,5,3,54,22,66,128,239,218,172,120,76,27,1068
SSC10515,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,0,0,22,3,0,13,31,28,40,32,12,3,162
SSC10516,0,3,0,0,0,0,6,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,9,8,0,32,66,153,116,219,402,280,186,111,24,1557
SSC10517,0,0,3,8,18,43,56,62,57,247,0,0,6,3,9,9,9,22,8,66,32,31,32,67,100,84,73,78,108,605,636,1421,1442,2451,3345,2508,1296,666,394,14159
SSC10518,0,4,52,96,151,170,144,156,82,855,0,8,19,34,72,70,44,59,16,322,36,39,70,104,103,97,103,115,75,742,433,824,1448,1501,1612,1246,722,675,294,8755
SSC10519,0,0,4,12,10,33,38,24,28,149,0,0,3,3,13,6,3,3,0,31,3,6,17,22,36,37,37,26,7,191,90,188,304,439,499,427,243,161,70,2421
SSC10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,14,3,17,47,28,22,0,0,141
SSC10521,0,0,0,0,0,6,7,4,3,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,11,0,0,27,14,3,18,33,63,52,36,13,3,235
SSC10522,0,0,3,10,11,40,77,33,7,181,0,0,0,0,3,5,0,3,0,11,4,3,6,12,21,27,45,51,13,182,30,34,74,135,193,292,330,168,34,1290
SSC10523,0,10,3,7,4,13,7,6,0,50,0,5,3,4,0,0,0,3,0,15,14,119,198,81,59,53,22,10,4,560,93,858,1624,555,345,242,99,41,11,3868
SSC10524,5,0,7,8,47,90,100,63,18,338,0,0,0,12,12,24,13,14,7,82,28,35,67,59,69,85,67,72,58,540,297,641,1180,1184,1272,1277,625,281,113,6870
SSC10525,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,12,15,12,13,12,40,39,17,0,0,148
SSC10526,0,0,0,6,4,5,12,17,11,55,0,0,0,0,0,0,3,0,0,3,3,4,34,26,13,21,25,18,6,150,30,111,681,466,276,253,137,99,47,2100
SSC10527,4,0,6,3,14,26,14,16,3,86,0,0,0,0,0,0,0,0,0,0,4,13,6,8,13,16,15,10,7,92,75,108,204,248,300,253,127,108,27,1450
SSC10528,0,0,0,3,0,11,12,0,5,31,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,6,6,3,3,33,41,58,80,118,152,117,78,30,11,685
SSC10529,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,3,0,3,9,7,11,8,9,6,56,21,48,65,130,177,217,155,63,18,894
SSC10530,0,0,0,0,0,10,3,5,0,18,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,6,3,0,12,0,9,19,27,22,46,27,17,0,167
SSC10531,0,3,6,10,22,27,17,11,0,96,0,0,0,3,9,3,8,3,0,26,8,10,15,25,26,19,11,17,3,134,165,273,659,729,518,301,118,42,10,2815
SSC10532,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,3,0,21,9,9,12,32,42,41,20,9,0,174
SSC10533,3,0,0,4,9,27,19,8,0,70,0,0,0,0,0,0,3,0,0,3,0,5,4,5,9,8,12,11,4,58,60,91,155,239,267,230,139,55,10,1246
SSC10534,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,6,6,17,20,14,26,3,0,0,92
SSC10535,3,0,0,4,0,3,6,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,18,25,20,40,82,95,78,43,15,3,401
SSC10536,8,9,14,25,31,49,15,11,0,162,0,0,0,6,9,14,6,6,0,41,40,33,74,60,53,61,22,7,3,353,187,242,416,355,278,243,92,34,6,1853
SSC10537,0,0,0,3,16,33,29,37,8,126,0,0,6,0,6,9,10,14,3,48,0,3,7,4,16,16,12,15,6,79,36,68,159,244,216,161,133,114,39,1170
SSC10538,0,0,0,0,0,8,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,10,9,18,15,22,41,21,10,0,146
SSC10539,0,0,0,0,3,6,6,3,0,18,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,4,6,0,0,13,26,32,50,106,150,152,77,19,3,615
SSC10540,0,0,3,0,0,0,3,3,3,12,0,0,0,0,0,0,0,0,0,0,0,4,0,7,15,7,7,9,8,57,44,91,65,219,314,202,139,93,42,1209
SSC10541,0,0,3,0,6,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,3,0,0,20,6,14,23,41,81,73,30,9,0,277
SSC10542,0,0,3,4,3,8,9,16,8,51,0,0,3,0,3,0,3,0,0,9,6,9,67,47,41,27,28,21,12,258,70,187,755,917,651,473,248,118,73,3492
SSC10543,0,0,4,0,4,4,4,6,5,27,0,0,3,6,0,0,0,0,0,9,0,0,0,8,0,6,10,3,6,33,19,24,60,135,179,171,64,26,11,689
SSC10544,0,0,0,0,7,10,10,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,8,6,0,26,6,16,41,68,70,70,48,21,0,340
SSC10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10546,0,0,0,0,4,6,6,8,8,32,0,0,0,0,0,0,0,0,0,0,6,0,4,4,15,11,11,8,6,65,48,77,113,186,276,299,237,113,48,1397
SSC10547,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,6,16,16,24,34,32,15,3,4,150
SSC10548,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,12,14,11,28,43,28,10,9,3,158
SSC10549,0,0,6,11,39,49,45,39,24,213,0,0,0,0,0,6,0,0,4,10,21,23,56,45,43,49,48,33,6,324,139,247,567,507,552,397,249,151,49,2858
SSC10550,0,0,0,0,6,12,7,8,8,41,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,13,0,11,0,43,16,24,54,60,112,102,44,35,13,460
SSC10551,0,0,0,3,14,6,11,10,6,50,0,0,0,0,0,0,5,0,0,5,0,6,0,3,11,8,12,4,0,44,35,83,80,133,185,125,99,38,20,798
SSC10552,0,3,0,0,0,0,0,0,5,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,12,5,9,17,34,35,55,21,12,5,193
SSC10553,19,29,59,78,156,246,267,300,179,1333,0,7,12,21,21,18,15,20,9,123,88,102,162,195,216,225,275,329,294,1886,799,1562,2661,2981,3278,3264,2417,1639,763,19364
SSC10554,0,0,0,4,9,12,18,20,4,67,0,0,0,0,3,0,0,0,0,3,0,3,0,6,4,15,8,5,3,44,32,73,132,158,207,152,119,74,30,977
SSC10555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10556,0,0,0,0,0,6,6,7,3,22,0,0,0,0,0,0,6,0,0,6,3,0,3,3,9,10,7,4,3,42,30,41,93,186,214,170,74,33,13,854
SSC10557,3,0,4,7,11,26,16,10,6,83,0,0,0,0,3,0,0,0,0,3,3,3,7,5,8,15,0,3,6,50,22,53,98,93,107,121,57,31,18,600
SSC10558,0,3,8,5,15,54,70,72,30,257,0,4,3,0,6,8,8,5,3,37,24,51,89,99,106,85,85,75,47,661,318,787,1791,2350,2051,1587,1071,618,270,10843
SSC10559,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,9,3,12,53,83,49,56,23,14,6,299
SSC10560,0,0,3,0,0,3,3,6,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,12,3,25,25,31,34,23,12,6,171
SSC10561,0,0,0,0,3,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,10,26,11,36,26,20,3,0,135
SSC10562,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,6,9,9,26,15,9,15,3,0,92
SSC10563,0,0,0,5,0,14,17,4,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,12,6,0,0,34,15,12,38,72,113,133,60,17,0,460
SSC10564,0,0,3,4,3,6,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,7,0,0,26,6,10,26,67,54,47,28,10,0,248
SSC10565,0,6,0,5,0,12,9,4,4,40,4,0,0,0,0,0,4,0,0,8,6,3,0,6,10,6,13,3,0,47,54,106,136,252,277,201,144,56,11,1237
SSC10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10567,0,11,21,29,74,137,109,65,17,463,0,0,6,4,10,14,16,6,0,56,45,37,74,59,83,70,78,52,15,513,329,554,1142,1127,1034,933,558,240,53,5970
SSC10568,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,5,4,12,14,21,4,0,0,60
SSC10569,0,0,0,0,3,9,4,9,6,31,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,8,9,3,6,38,14,17,26,42,87,96,63,29,12,386
SSC10570,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,8,11,19,24,20,8,3,0,99
SSC10571,0,0,0,3,0,7,16,22,7,55,0,0,0,0,3,0,0,0,0,3,3,3,6,17,16,15,8,20,8,96,111,219,335,628,619,436,212,152,42,2754
SSC10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,6,3,7,0,0,33
SSC10573,0,0,3,0,3,3,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,5,0,0,21,0,9,33,29,45,38,21,6,0,181
SSC10574,0,0,7,14,36,136,242,245,97,777,0,3,3,6,5,27,48,55,13,160,38,28,81,127,91,91,109,85,46,696,362,814,1649,2136,2076,1596,1109,817,339,10898
SSC10575,0,0,0,3,8,57,92,72,25,257,0,0,0,3,8,8,18,14,11,62,16,22,47,50,57,62,40,30,9,333,165,359,658,901,885,696,462,274,98,4498
SSC10576,3,7,23,52,99,147,186,154,67,738,0,0,19,17,35,44,53,43,16,227,64,73,114,126,121,114,88,70,31,801,400,699,1406,1385,1327,1048,726,456,175,7622
SSC10577,6,0,5,6,32,67,63,63,18,260,0,0,0,3,6,16,7,10,3,45,15,19,20,28,33,48,32,26,14,235,99,187,426,445,508,485,333,242,77,2802
SSC10578,0,0,0,0,3,0,6,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,12,8,13,25,47,50,40,20,15,6,224
SSC10579,0,0,0,0,6,7,6,11,0,30,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,4,0,0,13,13,21,30,53,89,102,60,27,3,398
SSC10580,0,0,0,3,0,6,3,4,3,19,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,6,3,0,15,7,10,24,49,52,58,51,17,3,271
SSC10581,0,0,0,0,0,0,6,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,0,0,28,3,3,11,35,50,54,35,15,0,206
SSC10582,0,0,0,0,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,12,3,6,16,34,37,26,23,18,3,166
SSC10583,0,4,7,12,18,34,50,51,19,195,0,0,0,3,6,3,7,8,5,32,5,8,24,12,22,8,33,29,27,168,56,168,333,301,280,221,191,144,67,1761
SSC10584,0,0,0,0,0,6,3,6,3,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,7,9,27,0,12,26,35,48,57,45,29,12,264
SSC10585,0,0,0,0,6,22,35,19,13,95,0,0,0,3,0,3,6,6,0,18,12,6,3,18,26,20,22,10,13,130,85,162,196,374,423,353,245,160,77,2075
SSC10586,0,6,4,14,20,33,41,27,4,149,0,4,6,4,12,6,7,4,0,43,16,8,35,35,40,39,51,21,14,259,152,287,562,637,550,474,355,150,33,3200
SSC10587,0,0,6,0,13,32,36,65,30,182,0,0,3,0,4,4,7,7,0,25,45,142,358,217,119,113,97,79,33,1203,202,1032,4000,2639,1565,1190,699,452,191,11970
SSC10588,0,0,0,3,0,4,3,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,15,9,9,13,27,36,35,16,13,4,162
SSC10589,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,0,8,0,7,0,0,19,3,13,8,33,46,35,36,11,0,185
SSC10590,0,0,0,0,6,6,6,0,0,18,0,0,0,0,0,3,0,3,0,6,0,6,0,4,4,16,3,11,0,44,11,28,38,65,88,77,43,25,0,375
