region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SSC10011,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28
SSC10012,28,0,5,0,0,33,11,3,0,0,0,14,15,3,0,0,0,18,24,4,0,0,0,28,29,3,5,0,0,37,81,4,9,0,0,94,82,9,20,0,0,111,169,19,10,0,0,198,82,4,3,0,0,89,61,6,0,0,0,67,32,0,3,0,0,35,31,0,0,0,0,31,645,55,55,0,0,755
SSC10013,40,0,0,0,0,40,12,0,0,0,0,12,6,0,3,0,0,9,28,0,0,0,0,28,32,0,0,0,0,32,87,3,3,0,0,93,82,0,0,0,0,82,151,0,3,0,0,154,122,0,0,0,0,122,66,0,0,0,0,66,27,0,0,0,0,27,31,0,0,0,0,31,684,3,9,0,0,696
SSC10014,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,36,0,0,0,0,36,21,0,0,0,0,21,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,104,0,0,0,0,104
SSC10015,5,0,0,0,0,5,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,10,0,0,0,0,10,20,0,0,0,0,20,18,0,0,0,0,18,10,0,0,0,0,10,11,0,0,0,0,11,13,0,0,0,0,13,109,0,0,0,0,109
SSC10016,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,30
SSC10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10018,36,0,0,0,0,36,31,4,0,0,0,35,29,5,0,0,0,34,56,8,0,0,0,64,103,9,0,0,0,112,239,16,5,0,0,260,331,27,6,0,0,364,585,31,7,0,0,623,377,7,4,0,0,388,154,4,3,0,0,161,42,0,0,0,0,42,85,4,3,0,0,92,2068,115,28,0,0,2211
SSC10019,23,3,0,0,0,26,15,6,0,0,0,21,13,3,0,0,0,16,31,8,0,0,0,39,62,0,0,0,0,62,130,17,0,0,0,147,157,15,12,0,0,184,266,14,0,0,0,280,68,0,0,0,0,68,32,0,0,0,0,32,11,3,0,0,0,14,37,3,0,0,0,40,845,72,12,0,0,929
SSC10020,22,6,0,0,0,28,7,3,3,0,0,13,6,3,0,0,0,9,14,0,3,0,0,17,32,3,3,3,0,41,70,3,14,3,0,90,58,6,9,0,0,73,103,3,0,0,0,106,45,3,0,0,0,48,40,0,0,0,0,40,21,0,0,0,0,21,19,0,0,0,0,19,437,30,32,6,0,505
SSC10021,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,0,0,12,17,0,0,0,0,17,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,91,0,0,0,0,91
SSC10022,0,10,13,0,0,23,0,5,0,0,0,5,0,9,5,0,0,14,3,13,4,0,0,20,4,6,9,0,0,19,3,23,49,0,0,75,7,27,70,0,0,104,7,47,238,0,0,292,10,48,180,0,0,238,12,102,143,0,0,257,16,142,52,0,0,210,4,20,22,0,0,46,66,452,785,0,0,1303
SSC10023,19,0,0,0,0,19,6,0,0,0,0,6,9,0,0,0,0,9,11,0,0,0,0,11,12,3,0,0,0,15,34,0,0,0,0,34,45,0,0,0,0,45,69,0,0,0,0,69,37,0,0,0,0,37,77,3,0,0,0,80,58,3,0,0,0,61,29,0,0,0,0,29,406,9,0,0,0,415
SSC10024,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,32,0,0,0,0,32
SSC10025,18,0,4,0,0,22,17,0,0,0,0,17,14,0,0,0,0,14,17,0,0,0,0,17,24,0,0,0,0,24,65,0,0,0,0,65,63,0,5,0,0,68,112,3,13,0,0,128,63,6,8,0,0,77,171,6,12,0,0,189,239,0,0,0,0,239,55,0,0,0,0,55,858,15,42,0,0,915
SSC10026,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,35,0,0,0,0,35
SSC10027,8,4,23,0,0,35,3,0,3,0,0,6,4,0,8,0,0,12,0,0,11,0,0,11,3,0,23,0,0,26,14,3,55,0,0,72,7,3,96,0,0,106,20,3,165,0,0,188,19,5,72,0,0,96,20,5,33,0,0,58,17,3,13,0,0,33,3,3,19,0,0,25,118,29,521,0,0,668
SSC10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SSC10029,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,29,0,0,0,0,29
SSC10030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SSC10031,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,8,0,0,0,0,8,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,46,0,0,0,0,46
SSC10032,29,4,3,0,0,36,13,0,0,0,0,13,11,4,0,0,0,15,27,0,0,0,0,27,32,0,8,0,0,40,95,8,4,4,0,111,89,8,11,6,0,114,111,3,4,0,0,118,58,5,0,0,0,63,38,0,0,0,0,38,10,0,0,0,0,10,31,5,0,0,0,36,544,37,30,10,0,621
SSC10033,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21
SSC10034,20,3,3,0,0,26,19,0,0,0,0,19,14,0,0,0,0,14,31,3,3,0,0,37,36,7,0,0,0,43,131,3,5,0,0,139,181,7,0,0,0,188,245,5,0,0,0,250,59,0,0,0,0,59,26,3,0,0,0,29,15,0,0,0,0,15,39,3,0,0,0,42,816,34,11,0,0,861
SSC10035,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,25,0,0,0,0,25
SSC10036,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,8,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,16,18,0,0,0,34
SSC10037,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,4,0,0,0,22
SSC10038,27,0,0,0,0,27,9,0,0,0,0,9,5,0,0,0,0,5,12,0,0,0,0,12,22,0,0,0,0,22,53,0,0,0,0,53,56,11,0,0,0,67,86,5,0,0,0,91,53,0,0,3,0,56,33,0,0,0,0,33,15,0,0,0,0,15,17,7,0,0,0,24,388,23,0,3,0,414
SSC10039,15,17,4,0,0,36,10,9,0,0,0,19,0,5,3,0,0,8,4,15,3,0,0,22,9,13,6,0,0,28,18,37,12,0,0,67,23,34,22,0,0,79,44,75,43,0,3,165,32,71,21,0,0,124,54,162,25,3,0,244,113,180,12,5,0,310,11,19,6,0,0,36,333,637,157,8,3,1138
SSC10040,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,19,0,0,0,0,19,14,0,0,0,0,14,19,0,0,0,0,19,59,0,0,0,0,59,15,0,3,0,0,18,171,0,3,0,0,174
SSC10041,6,0,0,0,0,6,7,0,0,0,0,7,3,0,0,0,0,3,6,0,0,0,0,6,8,0,0,0,0,8,28,0,0,0,0,28,40,0,0,0,0,40,71,0,0,0,0,71,40,0,0,0,0,40,46,0,0,0,0,46,10,0,0,0,0,10,13,0,0,0,0,13,278,0,0,0,0,278
SSC10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10043,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,9,0,0,0,0,9,5,0,0,0,0,5,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,56,0,0,0,0,56
SSC10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,28,0,0,0,0,28
SSC10045,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,16,0,0,0,0,16,7,0,0,0,0,7,19,0,0,0,0,19,9,0,0,0,0,9,29,0,0,0,0,29,42,0,0,0,0,42,3,0,0,0,0,3,151,0,0,0,0,151
SSC10046,11,0,0,0,0,11,6,0,0,0,0,6,6,0,0,0,0,6,9,0,0,0,0,9,19,0,0,0,0,19,29,0,0,0,0,29,38,0,0,0,0,38,35,0,0,0,0,35,17,0,0,0,0,17,18,0,0,0,0,18,6,0,0,0,0,6,14,0,0,0,0,14,208,0,0,0,0,208
SSC10047,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,30,0,0,0,0,30
SSC10048,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,28,0,0,0,0,28
SSC10049,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,7,0,0,0,0,7,30,0,3,0,0,33,48,0,0,0,0,48,33,0,3,0,0,36,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,159,0,6,0,0,165
SSC10050,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,38
SSC10051,13,0,0,0,0,13,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,51,0,0,3,0,54
SSC10052,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,27,0,0,0,0,27
SSC10053,75,3,4,0,0,82,62,3,3,0,0,68,54,0,4,0,0,58,129,5,0,0,0,134,173,3,3,0,3,182,441,7,19,0,0,467,428,3,9,0,0,440,353,7,11,0,0,371,131,3,0,0,0,134,85,3,0,0,0,88,53,3,0,0,0,56,107,0,0,0,0,107,2091,40,53,0,3,2187
SSC10054,21,5,5,3,0,34,10,4,3,0,0,17,3,0,4,0,0,7,9,0,4,0,0,13,20,5,3,0,0,28,51,4,13,0,0,68,58,0,32,0,0,90,103,11,54,0,0,168,71,21,25,0,0,117,137,20,11,0,0,168,66,7,3,0,0,76,33,4,5,0,0,42,582,81,162,3,0,828
SSC10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14
SSC10057,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,14,0,0,0,0,14,4,0,0,0,0,4,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,58,0,0,0,0,58
SSC10058,18,4,16,0,0,38,3,0,7,0,0,10,0,5,7,0,0,12,6,4,11,0,0,21,5,6,8,0,0,19,25,6,32,0,0,63,14,9,57,0,0,80,35,16,120,0,0,171,19,23,104,0,0,146,31,18,103,0,0,152,129,8,48,0,0,185,10,4,16,0,0,30,295,103,529,0,0,927
SSC10059,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,25,3,0,3,0,31,24,3,0,0,0,27,60,0,0,0,0,60,50,0,0,0,0,50,62,6,0,0,0,68,68,3,0,0,0,71,23,0,0,0,0,23,345,15,0,3,0,363
SSC10060,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43
SSC10061,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,41
SSC10062,8,0,0,0,0,8,0,0,3,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,23,0,0,0,0,23,48,0,0,0,0,48,55,0,0,0,0,55,62,6,0,0,0,68,16,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,14,240,6,3,0,0,249
SSC10063,35,5,42,0,0,82,9,0,13,0,0,22,14,0,20,0,0,34,19,5,27,0,0,51,23,8,44,0,0,75,51,21,145,0,0,217,48,17,209,0,0,274,109,53,394,3,0,559,81,47,160,0,0,288,138,55,96,0,0,289,123,27,22,0,0,172,36,11,45,3,0,95,686,249,1217,6,0,2158
SSC10064,14,0,0,0,0,14,8,0,0,0,0,8,13,0,0,0,0,13,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,71,0,0,0,0,71
SSC10065,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,6,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
SSC10066,11,0,3,0,0,14,19,0,0,0,0,19,10,0,0,0,0,10,20,0,3,0,0,23,43,0,9,0,0,52,98,0,3,0,0,101,116,0,0,0,0,116,52,0,0,0,0,52,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,29,405,0,21,0,0,426
SSC10067,28,0,0,0,0,28,11,0,0,0,0,11,12,0,0,0,0,12,21,0,0,0,0,21,32,0,4,0,0,36,90,0,5,0,0,95,92,0,4,0,0,96,155,0,0,0,0,155,93,3,0,0,0,96,49,0,0,0,0,49,22,0,0,0,0,22,29,0,0,0,0,29,634,3,13,0,0,650
SSC10068,18,3,0,0,0,21,5,4,0,0,0,9,7,0,0,0,0,7,8,0,0,0,0,8,10,3,0,0,0,13,44,3,0,0,0,47,33,3,0,0,0,36,88,8,0,0,0,96,50,10,0,0,0,60,86,10,0,0,0,96,32,0,0,0,0,32,17,4,0,0,0,21,398,48,0,0,0,446
SSC10069,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,15,10,0,0,0,0,10,25,0,0,0,0,25,19,0,0,0,0,19,5,4,0,3,0,12,3,3,0,0,0,6,4,3,0,0,0,7,3,0,0,0,0,3,3,3,0,0,0,6,96,13,0,3,0,112
