region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC10628,95,257,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,4,0,0,3,4,0,0,98,265,23,0,121,265
SSC10629,371,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,6,5,0,0,377,1000,21,0,398,1000
SSC10630,180,534,3,3,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,186,540,6,0,192,540
SSC10631,3391,8330,125,177,19,34,144,211,198,260,8,13,6,3,0,0,212,276,20,27,0,7,16,38,36,72,0,0,3783,8889,477,0,4260,8889
SSC10632,52,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,134,17,0,69,134
SSC10633,104,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,257,22,0,126,257
SSC10634,4293,13278,207,549,120,362,327,911,0,0,0,0,0,0,6,16,6,16,0,0,3,8,0,0,3,8,0,0,4629,14213,182,0,4811,14213
SSC10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10636,107,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,253,46,0,153,253
SSC10637,877,2512,267,605,469,1039,736,1644,639,1192,903,1571,1652,2783,3,9,3197,5555,0,0,0,0,55,77,55,77,10,15,4875,9803,475,0,5350,9803
SSC10638,123,362,3,18,44,102,47,120,110,196,218,402,381,669,4,11,713,1278,0,0,0,0,0,0,0,0,3,4,886,1764,141,0,1027,1764
SSC10639,533,1311,18,27,0,5,18,32,53,78,13,19,0,0,0,0,66,97,24,40,0,3,0,0,24,43,0,0,641,1483,266,0,907,1483
SSC10640,993,2552,180,362,77,169,257,531,188,294,385,611,36,54,8,11,617,970,0,0,0,0,4,14,4,14,11,22,1882,4089,186,0,2068,4089
SSC10641,651,1920,5,3,0,0,5,3,17,48,0,0,0,0,0,6,17,54,0,0,0,0,0,0,0,0,0,0,673,1977,37,0,710,1977
SSC10642,1894,5910,40,99,146,386,186,485,306,419,12,17,63,81,0,3,381,520,0,0,0,0,3,0,3,0,0,0,2464,6915,138,0,2602,6915
SSC10643,1751,4984,75,141,394,844,469,985,1473,2447,2246,4114,1802,3229,14,38,5535,9828,0,0,0,3,16,30,16,33,3,3,7774,15833,996,0,8770,15833
SSC10644,955,2218,34,54,4,5,38,59,12,5,0,0,0,0,0,0,12,5,5,3,0,0,4,17,9,20,0,4,1014,2306,161,0,1175,2306
SSC10645,149,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,408,13,0,162,408
SSC10646,194,518,4,7,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,525,8,0,206,525
SSC10647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10648,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,81,0,0,0,3,55,84,0,0,105,199,35,0,140,199
SSC10649,394,909,338,731,187,446,525,1177,276,530,291,469,317,523,0,3,884,1525,0,0,0,0,0,4,0,4,0,0,1803,3615,166,0,1969,3615
SSC10650,2187,6582,324,814,106,281,430,1095,315,670,277,609,174,404,20,38,786,1721,0,0,0,0,33,77,33,77,3,3,3439,9478,137,0,3576,9478
SSC10651,2174,6709,432,1090,222,605,654,1695,735,1319,245,450,23,32,3,5,1006,1806,0,0,0,0,30,73,30,73,0,0,3864,10283,211,0,4075,10283
SSC10652,139,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,139,384,18,0,157,384
SSC10653,239,605,0,0,0,0,0,0,8,14,0,0,0,0,0,0,8,14,5,5,0,0,0,3,5,8,0,0,252,627,36,0,288,627
SSC10654,244,706,30,72,24,44,54,116,0,0,0,0,0,0,4,3,4,3,0,0,0,7,4,3,4,10,0,0,306,835,25,0,331,835
SSC10655,122,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,357,20,0,142,357
SSC10656,89,209,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,20,26,0,0,112,238,114,0,226,238
SSC10657,1006,2248,71,114,13,19,84,133,12,23,0,0,0,0,0,0,12,23,0,0,0,0,4,13,4,13,0,0,1106,2417,936,0,2042,2417
SSC10658,504,1245,5,4,0,0,5,4,5,0,0,0,0,0,0,3,5,3,0,0,0,9,0,3,0,12,0,5,514,1269,73,0,587,1269
SSC10659,67,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,175,15,0,82,175
SSC10660,390,1145,7,8,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,397,1156,24,0,421,1156
SSC10661,57,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,167,7,0,64,167
SSC10662,87,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,243,7,0,94,243
SSC10663,87,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,126,0,0,0,0,79,126,0,0,166,289,143,0,309,289
SSC10664,221,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,224,573,61,0,285,573
SSC10665,690,1813,16,30,0,0,16,30,0,3,0,0,0,0,0,0,0,3,23,27,0,0,4,6,27,33,0,0,733,1879,52,0,785,1879
SSC10666,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,170,209,0,289,170
SSC10667,576,1827,14,36,70,170,84,206,36,56,60,116,19,45,8,8,123,225,0,0,0,0,0,0,0,0,3,3,786,2261,59,0,845,2261
SSC10668,333,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,336,892,75,0,411,892
SSC10669,140,347,3,0,3,9,6,9,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,0,17,28,0,0,163,384,31,0,194,384
SSC10670,130,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,130,314,28,0,158,314
SSC10671,79,206,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,0,0,0,82,212,10,0,92,212
SSC10672,1531,4764,25,64,33,75,58,139,7,8,0,0,0,0,0,0,7,8,0,0,0,0,0,4,0,4,0,0,1596,4915,94,0,1690,4915
SSC10673,182,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,407,352,0,534,407
SSC10674,86,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,89,219,18,0,107,219
SSC10675,124,264,198,435,71,139,269,574,109,160,17,17,3,4,0,0,129,181,0,0,0,0,0,0,0,0,0,3,522,1022,28,0,550,1022
SSC10676,179,427,9,11,0,0,9,11,71,103,0,0,0,0,0,0,71,103,0,0,0,0,0,0,0,0,0,0,259,541,73,0,332,541
SSC10677,85,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,85,201,51,0,136,201
SSC10678,698,1511,6,10,10,14,16,24,32,50,0,0,0,0,0,0,32,50,0,4,0,0,4,3,4,7,0,0,750,1592,328,0,1078,1592
SSC10679,36,95,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,39,99,6,0,45,99
SSC10680,90,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,252,11,0,101,252
SSC10681,53,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,10,59,134,3,0,62,134
SSC10682,115,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,118,248,78,0,196,248
SSC10683,3422,9184,178,293,94,212,272,505,218,381,0,0,10,8,5,8,233,397,0,0,0,0,7,17,7,17,0,0,3934,10103,208,0,4142,10103
SSC10684,98,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,0,0,0,0,28,44,0,0,126,330,13,0,139,330
SSC10685,124,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,277,44,0,168,277
SSC10686,184,460,20,33,0,0,20,33,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,204,497,27,0,231,497
SSC10687,41,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,95,15,0,56,95
SSC10688,50,131,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,134,0,0,53,134
SSC10689,78,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,11,15,0,0,25,45,0,0,103,223,52,0,155,223
SSC10690,135,386,36,74,155,356,191,430,49,94,261,481,1235,2041,4,10,1549,2626,0,3,0,0,0,0,0,3,0,0,1875,3445,467,0,2342,3445
SSC10691,120,248,46,108,938,2043,984,2151,398,638,494,731,2692,4144,4,3,3588,5516,0,0,0,0,28,57,28,57,22,31,4742,8003,849,0,5591,8003
SSC10692,143,369,18,34,15,37,33,71,0,0,0,0,0,0,0,0,0,0,20,27,0,0,0,0,20,27,0,0,196,467,8,0,204,467
SSC10693,51,105,28,53,527,1330,555,1383,56,98,65,111,54,92,5,6,180,307,0,0,0,0,3,12,3,12,3,4,792,1811,56,0,848,1811
SSC10694,407,1041,0,0,0,0,0,0,10,18,0,0,0,0,0,0,10,18,10,17,0,0,0,0,10,17,3,7,430,1083,70,0,500,1083
SSC10695,248,767,0,4,0,0,0,4,0,0,0,0,0,0,5,3,5,3,4,3,0,0,0,0,4,3,0,0,257,777,14,0,271,777
SSC10696,755,2306,0,8,10,20,10,28,3,3,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,768,2340,33,0,801,2340
SSC10697,699,1834,137,215,49,69,186,284,58,98,0,0,0,0,0,0,58,98,0,3,0,0,0,0,0,3,0,0,943,2219,154,0,1097,2219
SSC10698,3,8,3,4,47,102,50,106,29,38,0,0,149,300,0,0,178,338,0,0,0,0,0,0,0,0,3,3,234,455,74,0,308,455
SSC10699,898,2823,5,25,4,7,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,911,2855,26,0,937,2855
SSC10700,1643,4980,77,192,252,654,329,846,680,1326,3977,7941,1785,3528,13,23,6455,12818,3,6,0,0,4,12,7,18,3,3,8437,18665,652,0,9089,18665
SSC10701,121,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,4,0,0,127,296,34,0,161,296
SSC10702,109,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,232,15,0,124,232
SSC10703,191,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,19,10,22,0,0,201,420,82,0,283,420
SSC10704,161,428,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,3,0,0,167,431,6,0,173,431
SSC10705,217,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,518,28,0,245,518
SSC10706,324,1106,17,44,0,0,17,44,0,0,0,0,0,0,0,0,0,0,40,53,0,0,0,0,40,53,0,0,381,1203,21,0,402,1203
SSC10707,144,348,17,18,6,19,23,37,17,35,3,3,0,0,0,3,20,41,0,0,0,0,0,0,0,0,0,0,187,426,193,0,380,426
SSC10708,2695,6395,160,209,0,0,160,209,124,162,0,0,0,0,3,4,127,166,31,37,3,4,21,50,55,91,3,13,3040,6874,478,0,3518,6874
SSC10709,967,3062,150,358,10,23,160,381,7,5,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,1134,3448,61,0,1195,3448
SSC10710,565,1733,86,215,45,139,131,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,2087,31,0,727,2087
SSC10711,292,871,0,0,4,15,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,886,6,0,302,886
SSC10712,574,1518,55,81,3,8,58,89,17,32,0,0,0,0,0,0,17,32,4,4,0,0,5,9,9,13,0,0,658,1652,75,0,733,1652
SSC10713,111,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,4,6,0,0,115,282,71,0,186,282
SSC10714,791,2551,10,28,7,24,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,2603,50,0,858,2603
SSC10715,271,696,6,13,26,58,32,71,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,8,7,12,3,3,313,782,115,0,428,782
SSC10716,65,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,65,156,17,0,82,156
SSC10717,160,507,9,16,0,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,527,12,0,181,527
SSC10718,153,423,84,157,60,170,144,327,23,29,275,515,230,407,0,3,528,954,0,0,0,0,3,3,3,3,0,0,828,1707,115,0,943,1707
SSC10719,74,171,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,11,13,0,0,85,191,56,0,141,191
SSC10720,247,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,9,0,0,247,643,29,0,276,643
SSC10721,110,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,114,239,8,0,122,239
SSC10722,3715,11612,214,547,147,386,361,933,5,20,0,0,0,0,5,8,10,28,0,0,0,0,3,17,3,17,0,0,4089,12590,216,0,4305,12590
SSC10723,118,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,118,357,17,0,135,357
SSC10724,652,1567,10,18,0,0,10,18,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,665,1585,133,0,798,1585
SSC10725,583,1343,11,20,0,0,11,20,16,13,0,0,0,0,0,0,16,13,0,0,0,0,0,5,0,5,3,0,613,1381,88,0,701,1381
SSC10726,298,825,35,80,170,411,205,491,70,161,609,1085,772,1399,3,7,1454,2652,3,4,0,0,0,0,3,4,9,12,1969,3984,323,0,2292,3984
SSC10727,100,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,249,9,0,109,249
SSC10728,378,1143,16,47,0,0,16,47,3,0,0,0,0,0,3,4,6,4,0,0,0,0,3,6,3,6,0,0,403,1200,42,0,445,1200
SSC10729,858,2689,45,97,146,411,191,508,56,138,49,113,164,292,4,7,273,550,0,0,0,0,0,0,0,0,11,50,1333,3797,83,0,1416,3797
SSC10730,129,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,9,10,0,0,138,403,21,0,159,403
SSC10731,101,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,294,5,0,106,294
SSC10732,234,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,391,17,0,251,391
SSC10733,123,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,3,8,0,0,30,65,0,3,153,329,68,0,221,329
SSC10734,1555,4451,307,748,448,972,755,1720,383,654,873,1578,894,1720,11,13,2161,3965,0,0,0,0,8,21,8,21,9,15,4488,10172,414,0,4902,10172
SSC10735,9821,26589,757,1276,40,94,797,1370,1162,1660,21,26,16,25,0,8,1199,1719,52,88,0,0,52,103,104,191,3,9,11924,29878,1070,0,12994,29878
SSC10736,112,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,326,3,0,115,326
SSC10737,79,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,187,50,0,129,187
SSC10738,772,2046,15,25,35,87,50,112,9,19,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,831,2177,59,0,890,2177
SSC10739,137,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,6,0,0,140,405,20,0,160,405
SSC10740,106,289,7,24,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,313,16,0,129,313
SSC10741,1871,5265,331,822,190,417,521,1239,1381,2642,1093,2127,182,331,36,68,2692,5168,3,0,0,0,74,208,77,208,16,33,5177,11913,334,0,5511,11913
SSC10742,23,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,3,0,26,62
SSC10743,110,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,310,3,0,113,310
SSC10744,357,786,26,34,0,0,26,34,7,14,0,0,0,0,3,4,10,18,19,27,0,0,0,3,19,30,0,0,412,868,81,0,493,868
SSC10745,776,2253,76,186,226,667,302,853,53,139,139,263,0,0,0,0,192,402,0,0,0,0,3,7,3,7,0,3,1273,3518,84,0,1357,3518
SSC10746,1241,3598,148,248,91,251,239,499,105,174,44,135,0,0,3,3,152,312,0,0,0,0,0,3,0,3,3,8,1635,4420,110,0,1745,4420
SSC10747,77,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,80,178,19,0,99,178
SSC10748,78,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,8,0,0,81,170,36,0,117,170
SSC10749,438,1064,6,10,3,5,9,15,3,10,0,0,0,0,0,0,3,10,0,0,0,0,4,0,4,0,0,0,454,1089,101,0,555,1089
SSC10750,117,294,5,7,0,11,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,312,17,0,139,312
SSC10751,818,1882,38,43,3,0,41,43,21,30,0,0,0,0,0,0,21,30,0,0,0,0,3,0,3,0,0,0,883,1955,104,0,987,1955
SSC10752,189,492,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,192,501,33,0,225,501
SSC10753,94,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,249,4,0,98,249
SSC10754,300,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,775,28,0,328,775
SSC10755,158,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,158,475,9,0,167,475
SSC10756,1962,6244,57,118,94,252,151,370,124,153,0,0,0,0,12,19,136,172,69,114,0,0,3,9,72,123,0,4,2321,6913,144,0,2465,6913
SSC10757,86,247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,6,0,0,0,95,247,9,0,104,247
SSC10758,196,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,496,26,0,222,496
SSC10759,87,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,3,0,4,8,14,0,0,95,216,107,0,202,216
SSC10760,127,316,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,322,16,0,143,322
SSC10761,1586,5112,74,190,47,118,121,308,0,0,0,0,0,0,7,12,7,12,0,0,0,0,3,4,3,4,0,0,1717,5436,50,0,1767,5436
SSC10762,72,207,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,72,211,9,0,81,211
SSC10763,4785,13931,129,329,324,872,453,1201,194,393,152,309,78,154,5,9,429,865,0,0,0,0,59,122,59,122,8,17,5734,16136,415,0,6149,16136
SSC10764,1957,4903,81,133,10,13,91,146,485,768,0,0,0,0,0,3,485,771,0,0,0,0,0,0,0,0,0,0,2533,5820,291,0,2824,5820
SSC10765,1273,3283,115,192,174,370,289,562,466,900,41,88,14,28,3,3,524,1019,79,124,0,0,4,3,83,127,0,0,2169,4991,287,0,2456,4991
SSC10766,519,1461,11,20,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1481,87,0,617,1481
SSC10767,505,1468,54,152,4,4,58,156,28,50,0,0,0,0,0,0,28,50,0,0,0,0,0,0,0,0,0,0,591,1674,46,0,637,1674
SSC10768,128,365,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,131,365,15,0,146,365
SSC10769,701,1929,155,252,217,412,372,664,232,400,47,71,0,0,3,0,282,471,11,18,0,0,5,10,16,28,0,0,1371,3092,108,0,1479,3092
SSC10770,757,1925,271,399,443,840,714,1239,246,330,28,40,36,61,0,8,310,439,0,0,0,0,8,17,8,17,0,3,1789,3623,147,0,1936,3623
SSC10771,120,286,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,3,0,0,126,293,19,0,145,293
SSC10772,846,2459,111,270,80,235,191,505,121,170,0,0,0,0,3,0,124,170,0,0,0,0,0,0,0,0,3,6,1164,3140,81,0,1245,3140
SSC10773,141,386,0,4,0,4,0,8,4,6,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,145,400,47,0,192,400
SSC10774,473,1141,12,29,7,11,19,40,60,86,0,0,0,0,0,0,60,86,0,0,0,0,0,0,0,0,0,7,552,1274,52,0,604,1274
SSC10775,897,2769,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,2776,66,0,966,2776
SSC10776,599,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,1972,26,0,625,1972
SSC10777,1036,3311,0,0,3,8,3,8,84,102,0,0,0,0,0,0,84,102,0,0,0,0,0,3,0,3,0,0,1123,3424,69,0,1192,3424
SSC10778,1521,4002,131,179,38,70,169,249,259,398,8,12,0,0,5,4,272,414,0,0,0,4,4,3,4,7,0,0,1966,4672,174,0,2140,4672
SSC10779,3340,8665,456,723,112,189,568,912,517,772,0,0,0,0,6,8,523,780,3,0,0,0,20,32,23,32,3,3,4457,10392,348,0,4805,10392
SSC10780,732,2107,15,46,19,43,34,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,2196,42,0,808,2196
SSC10781,115,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,332,18,0,133,332
SSC10782,1730,4140,43,83,27,47,70,130,237,376,11,20,14,25,0,0,262,421,5,10,0,0,0,3,5,13,13,19,2080,4723,185,0,2265,4723
SSC10783,90,198,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,5,7,12,0,4,109,226,8,0,117,226
SSC10784,249,747,0,0,4,13,4,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,256,760,26,0,282,760
SSC10785,256,709,15,33,3,10,18,43,0,0,8,9,22,26,0,0,30,35,0,0,0,0,0,0,0,0,0,0,304,787,17,0,321,787
SSC10786,645,1937,68,179,59,174,127,353,73,167,1048,2692,652,1219,4,0,1777,4078,0,0,0,0,4,20,4,20,3,6,2556,6394,140,0,2696,6394
SSC10787,3407,10283,622,1539,228,643,850,2182,183,366,442,995,680,1543,3,5,1308,2909,0,0,0,0,0,0,0,0,5,11,5570,15385,298,0,5868,15385
SSC10788,128,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,128,371,15,0,143,371
SSC10789,300,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,0,3,7,13,0,0,307,900,29,0,336,900
SSC10790,116,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,6,0,0,120,271,43,0,163,271
SSC10791,989,2383,64,103,8,14,72,117,117,192,0,0,0,0,0,0,117,192,31,57,3,0,10,18,44,75,0,0,1222,2767,222,0,1444,2767
SSC10792,207,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,7,9,0,0,214,523,27,0,241,523
SSC10793,2113,7522,354,1189,150,524,504,1713,15,46,0,0,0,0,3,4,18,50,0,0,0,0,0,0,0,0,7,18,2642,9303,83,0,2725,9303
SSC10794,39,111,31,59,130,285,161,344,62,112,117,232,598,924,0,0,777,1268,0,0,0,0,0,0,0,0,0,0,977,1723,149,0,1126,1723
SSC10795,2040,5407,22,41,26,69,48,110,227,308,20,33,0,0,3,3,250,344,0,0,0,0,4,14,4,14,0,0,2342,5875,158,0,2500,5875
SSC10796,78,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,186,48,0,126,186
SSC10797,120,379,0,3,0,0,0,3,0,0,0,0,0,0,4,4,4,4,0,0,3,5,0,0,3,5,0,0,127,391,31,0,158,391
SSC10798,678,1975,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,1982,57,0,735,1982
SSC10799,145,297,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,145,300,56,0,201,300
