region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC11329,950,1877,11,48,95,422,12,54,798,2987,916,3511,56,236,114,391,116,358,286,985,1202,4496,3,15,14,38,3,15,98,231,118,299,18,61,48,96,118,229,184,386,302,685,54,114,2508,7172
SSC11330,963,1901,9,41,72,319,13,59,743,2716,837,3135,39,160,102,356,111,346,252,862,1089,3997,0,8,19,48,3,10,119,279,141,345,7,24,57,122,125,259,189,405,330,750,72,156,2454,6804
SSC11331,164,325,0,10,34,144,3,18,239,940,276,1112,10,58,31,103,52,159,93,320,369,1432,0,0,6,17,3,9,19,46,28,72,3,11,7,16,29,55,39,82,67,154,7,19,607,1930
SSC11332,44,95,0,10,12,59,0,0,18,61,30,130,0,5,3,16,9,22,12,43,42,173,0,0,0,0,0,6,8,14,8,20,0,3,0,3,6,10,6,16,14,36,3,4,103,308
SSC11333,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,7
SSC11334,85,161,0,0,8,39,4,20,27,110,39,169,5,13,3,15,17,47,25,75,64,244,0,4,5,18,0,0,14,48,19,70,0,0,0,3,8,15,8,18,27,88,3,14,179,507
SSC11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11336,175,358,10,63,37,180,12,58,121,487,180,788,24,102,31,115,80,268,135,485,315,1273,3,10,7,18,6,24,54,186,70,238,0,11,7,18,57,129,64,158,134,396,21,37,645,2064
SSC11337,112,228,0,3,16,73,0,0,67,263,83,339,9,38,12,36,27,79,48,153,131,492,0,0,0,5,0,6,15,42,15,53,0,3,3,7,14,29,17,39,32,92,4,3,279,815
SSC11338,137,273,3,9,20,95,5,27,123,499,151,630,5,30,11,44,33,95,49,169,200,799,0,7,4,11,0,0,20,48,24,66,0,7,5,3,10,22,15,32,39,98,3,5,379,1175
SSC11339,41,76,4,12,3,17,0,0,16,68,23,97,4,14,0,3,3,13,7,30,30,127,0,0,0,4,0,3,15,45,15,52,0,0,3,4,8,14,11,18,26,70,0,0,97,273
SSC11340,17,30,0,0,0,0,0,0,12,41,12,41,0,3,0,0,3,3,3,6,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,32,80
SSC11341,351,698,0,14,6,24,6,24,39,153,51,215,4,10,9,35,20,61,33,106,84,321,5,20,4,22,6,10,26,82,41,134,0,3,7,11,24,48,31,62,72,196,0,3,507,1218
SSC11342,119,233,0,0,0,6,4,9,20,81,24,96,3,8,10,32,16,40,29,80,53,176,0,0,0,0,0,0,5,9,5,9,3,8,3,4,10,20,16,32,21,41,4,11,197,461
SSC11343,1317,2618,18,96,93,434,43,200,608,2396,762,3126,54,223,90,286,204,646,348,1155,1110,4281,4,25,48,170,27,102,295,817,374,1114,18,64,73,163,187,385,278,612,652,1726,56,113,3135,8738
SSC11344,186,367,0,9,8,24,4,14,41,181,53,228,6,13,11,36,19,61,36,110,89,338,0,5,5,27,3,8,17,49,25,89,0,0,3,10,18,34,21,44,46,133,3,4,324,842
SSC11345,268,528,12,66,29,142,11,48,171,670,223,926,17,76,36,106,54,173,107,355,330,1281,4,20,13,44,4,16,73,186,94,266,10,17,19,37,35,79,64,133,158,399,6,8,762,2216
SSC11346,21,42,0,7,0,6,0,0,9,32,9,45,0,6,6,12,3,6,9,24,18,69,0,0,3,7,0,0,3,4,6,11,0,0,0,0,4,14,4,14,10,25,3,0,52,136
SSC11347,24,47,0,6,0,16,0,3,14,44,14,69,3,8,3,7,9,36,15,51,29,120,0,0,0,0,0,0,3,13,3,13,4,7,0,0,0,0,4,7,7,20,0,3,60,190
SSC11348,796,1581,9,71,108,510,36,157,503,2053,656,2791,29,115,75,227,168,516,272,858,928,3649,3,15,28,101,17,66,179,523,227,705,13,45,28,59,94,205,135,309,362,1014,29,63,2115,6307
SSC11349,27,53,3,13,3,13,3,4,16,72,25,102,0,5,3,10,7,24,10,39,35,141,0,0,0,0,0,6,5,3,5,9,0,0,0,0,3,5,3,5,8,14,0,0,70,208
SSC11350,47,90,0,0,5,22,0,6,27,110,32,138,0,3,0,7,12,36,12,46,44,184,0,0,0,0,0,0,7,19,7,19,0,0,0,0,7,14,7,14,14,33,0,0,105,307
SSC11351,1395,2747,4,27,63,255,15,69,1082,3880,1164,4231,36,142,76,245,193,590,305,977,1469,5208,0,9,25,78,12,37,183,445,220,569,15,50,56,120,220,469,291,639,511,1208,113,231,3488,9394
SSC11352,384,758,0,12,18,90,6,37,136,514,160,653,3,26,17,45,51,141,71,212,231,865,0,3,6,32,5,19,76,211,87,265,9,21,6,22,33,67,48,110,135,375,5,9,755,2007
SSC11353,670,1304,9,51,80,355,18,75,456,1784,563,2265,27,96,91,292,95,290,213,678,776,2943,5,24,21,74,7,21,114,288,147,407,7,22,33,66,75,149,115,237,262,644,14,27,1722,4918
SSC11354,293,579,3,26,44,192,3,24,180,697,230,939,28,105,14,64,78,239,120,408,350,1347,0,0,4,24,4,3,37,102,45,129,6,15,11,22,21,54,38,91,83,220,6,16,732,2162
SSC11355,190,385,11,43,28,150,12,76,111,472,162,741,21,92,16,62,96,330,133,484,295,1225,0,7,4,21,5,24,34,100,43,152,3,4,5,8,44,108,52,120,95,272,10,21,590,1903
SSC11356,283,567,12,77,43,212,34,156,189,809,278,1254,21,75,15,52,95,318,131,445,409,1699,16,69,27,106,42,174,219,697,304,1046,12,26,24,50,118,275,154,351,458,1397,34,72,1184,3735
SSC11357,863,1731,26,134,82,415,58,278,540,2114,706,2941,48,218,74,255,299,974,421,1447,1127,4388,6,20,30,110,17,70,240,678,293,878,19,55,37,84,224,469,280,608,573,1486,50,102,2613,7707
SSC11358,514,1015,4,30,29,120,8,42,210,840,251,1032,14,54,21,68,47,142,82,264,333,1296,4,10,10,31,4,11,54,134,72,186,11,26,13,32,44,96,68,154,140,340,8,21,995,2672
SSC11359,59,114,3,9,7,22,0,6,26,122,36,159,3,10,6,16,11,36,20,62,56,221,0,0,0,0,0,0,3,3,3,3,0,0,0,3,8,13,8,16,11,19,0,3,126,357
SSC11360,287,555,0,0,17,66,3,16,180,660,200,742,20,76,18,70,51,164,89,310,289,1052,0,8,9,22,0,7,34,80,43,117,0,5,12,28,44,93,56,126,99,243,18,41,693,1891
SSC11361,33,64,0,0,3,20,3,5,9,46,15,71,3,6,3,3,4,9,10,18,25,89,3,4,0,3,0,0,5,20,8,27,0,0,0,5,6,9,6,14,14,41,0,0,72,194
SSC11362,178,362,3,6,18,79,3,10,209,748,233,843,14,42,22,68,36,115,72,225,305,1068,0,0,11,27,0,4,21,60,32,91,11,27,16,37,19,43,46,107,78,198,17,35,578,1663
SSC11363,1327,2740,37,222,201,940,56,257,1060,4081,1354,5500,155,678,256,902,460,1599,871,3179,2225,8679,8,29,53,200,15,54,192,549,268,832,32,113,97,246,286,651,415,1010,683,1842,143,310,4378,13571
SSC11364,47,99,4,14,8,60,7,26,33,124,52,224,6,13,0,9,9,27,15,49,67,273,0,0,0,4,0,0,3,6,3,10,0,0,0,3,5,12,5,15,8,25,5,3,127,400
SSC11365,238,467,3,11,13,71,10,42,94,376,120,500,0,0,14,37,34,106,48,143,168,643,4,25,7,16,3,16,70,201,84,258,0,4,8,14,43,86,51,104,135,362,13,27,554,1499
SSC11366,110,214,0,12,10,37,0,12,20,78,30,139,3,13,8,24,13,34,24,71,54,210,0,4,3,13,4,0,6,15,13,32,0,3,3,7,4,11,7,21,20,53,0,0,184,477
SSC11367,132,264,7,35,31,162,3,6,85,347,126,550,20,78,20,73,43,131,83,282,209,832,0,0,3,5,0,0,10,28,13,33,0,3,3,3,10,22,13,28,26,61,3,6,370,1163
SSC11368,19,42,0,0,3,15,0,0,11,45,14,60,0,0,3,3,0,5,3,8,17,68,0,0,0,13,0,0,8,17,8,30,0,0,0,0,3,0,3,0,11,30,0,0,47,140
SSC11369,634,1246,4,16,48,207,10,37,663,2470,725,2730,33,127,60,193,107,333,200,653,925,3383,0,0,11,18,4,26,95,230,110,274,9,22,32,74,104,215,145,311,255,585,51,108,1865,5322
SSC11370,5,7,0,8,0,0,0,4,4,7,4,19,0,8,0,0,3,9,3,17,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,15,43
SSC11371,41,80,0,0,9,22,0,0,8,34,17,56,3,18,4,4,11,39,18,61,35,117,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,0,6,0,11,0,0,76,208
SSC11372,42,81,3,13,3,17,0,0,25,89,31,119,4,6,3,11,8,36,15,53,46,172,0,0,3,3,0,0,3,7,6,10,0,0,0,0,0,0,0,0,6,10,0,0,94,263
SSC11373,30,67,0,0,3,5,0,0,14,53,17,58,0,0,0,6,4,11,4,17,21,75,0,0,0,0,0,0,3,12,3,12,0,0,0,3,6,9,6,12,9,24,3,4,63,170
SSC11374,69,141,0,5,6,31,4,9,45,185,55,230,4,19,10,26,16,39,30,84,85,314,0,0,0,4,3,4,11,23,14,31,0,0,0,7,11,15,11,22,25,53,0,0,179,508
SSC11375,47,90,0,0,0,14,0,3,24,82,24,99,3,14,0,8,9,25,12,47,36,146,0,0,3,0,0,0,3,12,6,12,3,3,3,7,3,5,9,15,15,27,3,0,101,263
SSC11376,665,1311,7,38,179,799,17,70,674,2689,877,3596,89,371,196,688,176,538,461,1597,1338,5193,3,12,24,80,3,13,61,159,91,264,20,57,69,174,87,191,176,422,267,686,35,71,2305,7261
SSC11377,28,61,0,12,3,13,3,4,19,81,25,110,3,9,0,3,4,12,7,24,32,134,0,0,0,0,0,0,3,14,3,14,0,0,0,0,3,4,3,4,6,18,3,3,69,216
SSC11378,37,76,3,17,6,31,0,0,27,108,36,156,8,26,11,39,7,27,26,92,62,248,0,0,3,3,0,0,0,0,3,3,0,0,0,5,3,3,3,8,6,11,0,0,105,335
SSC11379,390,774,21,123,84,379,32,144,370,1503,507,2149,57,234,67,239,139,431,263,904,770,3053,4,18,19,73,12,26,69,202,104,319,9,38,21,44,65,139,95,221,199,540,15,30,1374,4397
SSC11380,246,497,0,17,16,75,11,37,175,686,202,815,11,48,16,46,40,122,67,216,269,1031,3,10,15,61,11,36,126,336,155,443,8,24,21,42,65,143,94,209,249,652,24,49,788,2229
SSC11381,252,501,4,14,17,58,3,24,122,490,146,586,11,46,12,37,23,83,46,166,192,752,0,3,12,38,3,10,58,160,73,211,4,13,17,40,44,91,65,144,138,355,10,24,592,1632
SSC11382,59,117,0,0,3,5,0,0,22,88,25,93,0,0,3,8,3,17,6,25,31,118,0,0,3,12,0,0,3,3,6,15,0,0,3,3,3,10,6,13,12,28,3,0,105,263
SSC11383,594,1177,7,55,51,228,19,71,269,1049,346,1403,22,82,36,120,108,334,166,536,512,1939,4,26,19,64,8,36,154,401,185,527,7,24,27,56,112,233,146,313,331,840,25,49,1462,4005
SSC11384,261,511,3,20,33,136,15,57,199,773,250,986,23,90,27,91,83,275,133,456,383,1442,0,5,4,18,0,5,36,98,40,126,0,8,10,26,42,85,52,119,92,245,9,16,745,2214
SSC11385,45,95,3,9,7,36,3,3,33,135,46,183,3,8,4,13,3,10,10,31,56,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,8,107,317
SSC11386,43,95,0,0,4,26,4,15,22,83,30,124,0,4,4,11,7,21,11,36,41,160,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,13,6,13,9,13,0,0,93,268
SSC11387,64,131,0,13,3,25,0,3,40,149,43,190,7,26,3,5,13,45,23,76,66,266,0,6,3,3,0,0,3,13,6,22,0,4,3,6,8,17,11,27,17,49,3,4,150,450
SSC11388,26,46,0,0,5,12,0,3,15,68,20,83,3,4,4,13,4,12,11,29,31,112,0,0,0,0,3,0,3,12,6,12,0,0,0,0,0,3,0,3,6,15,0,0,63,173
SSC11389,113,231,0,6,10,53,4,14,55,199,69,272,4,21,7,13,16,56,27,90,96,362,3,4,0,5,3,15,11,33,17,57,0,0,3,4,12,25,15,29,32,86,3,8,244,687
SSC11390,1524,3097,53,307,297,1488,90,410,1631,6325,2071,8530,176,778,206,736,554,1821,936,3335,3007,11865,18,89,95,354,45,158,514,1374,672,1975,44,148,140,328,460,1072,644,1548,1316,3523,124,263,5971,18748
SSC11391,166,330,4,18,27,120,10,44,150,617,191,799,11,40,27,100,37,104,75,244,266,1043,0,3,3,14,3,3,14,35,20,55,0,7,7,14,11,18,18,39,38,94,4,7,474,1474
SSC11392,107,215,12,53,16,92,19,92,91,400,138,637,15,59,5,32,70,231,90,322,228,959,0,0,3,7,3,5,24,83,30,95,0,5,5,8,22,52,27,65,57,160,6,11,398,1345
SSC11393,59,112,0,0,9,39,3,6,50,214,62,259,4,13,7,18,5,22,16,53,78,312,0,0,0,4,0,5,0,8,0,17,0,0,0,0,6,9,6,9,6,26,5,4,148,454
SSC11394,37,75,0,0,6,30,0,3,25,103,31,136,0,3,4,9,6,22,10,34,41,170,0,8,3,3,3,3,0,7,6,21,0,0,3,8,3,6,6,14,12,35,0,0,90,280
SSC11395,105,216,0,13,18,68,0,9,46,180,64,270,8,41,10,30,35,109,53,180,117,450,0,0,3,3,0,0,11,45,14,48,3,7,3,5,19,37,25,49,39,97,0,4,261,767
SSC11396,159,323,3,6,16,85,3,30,75,304,97,425,11,35,13,30,19,57,43,122,140,547,0,0,0,5,5,16,12,30,17,51,0,0,5,7,19,43,24,50,41,101,4,6,344,977
SSC11397,359,707,16,83,62,276,14,55,339,1370,431,1784,35,154,41,134,108,356,184,644,615,2428,0,3,11,44,0,5,42,118,53,170,11,29,17,41,64,132,92,202,145,372,8,19,1127,3526
SSC11398,24,48,0,0,0,5,0,0,5,16,5,21,0,0,0,0,9,24,9,24,14,45,0,0,0,0,0,0,9,21,9,21,3,0,3,3,0,9,6,12,15,33,3,0,56,126
SSC11399,60,120,4,4,3,11,0,5,12,59,19,79,0,13,6,13,4,8,10,34,29,113,0,0,0,0,0,0,3,10,3,10,0,4,0,0,9,16,9,20,12,30,4,3,105,266
SSC11400,22,38,3,4,4,17,0,0,9,40,16,61,0,5,0,0,4,8,4,13,20,74,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,10,0,3,42,125
SSC11401,277,566,19,119,55,250,35,171,241,1027,350,1567,36,150,28,90,154,506,218,746,568,2313,4,16,5,20,9,47,54,161,72,244,7,23,7,18,50,112,64,153,136,397,16,31,997,3307
SSC11402,201,391,3,13,20,110,4,22,82,326,109,471,4,18,10,36,24,80,38,134,147,605,0,0,3,4,3,11,12,32,18,47,0,3,5,9,10,18,15,30,33,77,0,0,381,1073
SSC11403,40,75,0,3,12,44,0,6,20,75,32,128,0,0,4,12,16,52,20,64,52,192,0,0,0,6,0,5,6,15,6,26,3,3,3,3,8,17,14,23,20,49,0,4,112,320
SSC11404,581,1160,5,24,58,257,21,96,258,1028,342,1405,18,72,25,72,88,275,131,419,473,1824,4,17,25,83,13,48,207,534,249,682,15,46,40,84,135,283,190,413,439,1095,25,51,1518,4130
SSC11405,21,40,3,18,3,16,0,0,10,39,16,73,0,3,0,4,12,38,12,45,28,118,0,0,0,0,0,0,3,3,3,3,3,4,3,6,3,11,9,21,12,24,0,0,61,182
SSC11406,184,367,5,24,58,268,5,28,141,585,209,905,36,153,55,184,50,149,141,486,350,1391,0,0,7,19,0,0,14,36,21,55,0,5,8,17,12,28,20,50,41,105,4,9,579,1872
SSC11407,60,115,7,22,5,20,0,4,37,156,49,202,0,6,6,17,19,43,25,66,74,268,0,0,0,0,0,5,5,14,5,19,0,0,0,0,3,8,3,8,8,27,0,3,142,413
SSC11408,44,79,0,0,4,7,0,4,25,89,29,100,3,4,0,3,5,13,8,20,37,120,0,0,0,5,0,0,3,4,3,9,0,3,0,0,6,6,6,9,9,18,0,0,90,217
SSC11409,147,292,0,0,11,49,4,12,83,357,98,418,4,17,12,39,31,91,47,147,145,565,0,0,8,16,0,3,28,75,36,94,10,25,6,16,23,49,39,90,75,184,4,14,371,1055
SSC11410,44,92,0,0,5,20,0,0,7,35,12,55,3,5,3,5,9,30,15,40,27,95,0,0,0,0,3,5,3,10,6,15,0,0,0,4,4,8,4,12,10,27,4,4,85,218
SSC11411,39,82,0,0,25,114,0,16,56,213,81,343,5,29,12,39,21,63,38,131,119,474,0,0,0,0,3,7,3,8,6,15,3,9,0,0,8,15,11,24,17,39,0,3,175,598
SSC11412,38,73,4,12,4,24,0,0,19,65,27,101,0,10,4,15,13,40,17,65,44,166,0,0,4,0,0,0,6,24,10,24,0,0,0,3,5,7,5,10,15,34,0,0,97,273
SSC11413,28,51,0,5,0,3,0,3,13,46,13,57,0,0,3,9,3,10,6,19,19,76,0,0,6,10,0,0,8,35,14,45,0,0,0,0,9,15,9,15,23,60,0,0,70,187
SSC11414,36,70,5,17,3,20,3,15,23,91,34,143,3,11,3,7,14,53,20,71,54,214,0,0,0,3,0,3,10,19,10,25,3,9,0,6,3,5,6,20,16,45,0,3,106,332
SSC11415,34,74,0,6,3,8,4,12,6,24,13,50,0,6,5,17,7,18,12,41,25,91,0,0,3,3,0,0,3,9,6,12,0,0,0,3,3,8,3,11,9,23,0,0,68,188
SSC11416,25,43,0,0,0,3,0,0,10,44,10,47,0,0,3,3,0,4,3,7,13,54,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,6,0,6,0,11,0,0,38,108
SSC11417,31,52,0,0,0,9,0,0,20,69,20,78,0,6,3,4,0,7,3,17,23,95,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,3,0,3,0,11,0,0,54,158
SSC11418,36,67,0,0,4,16,0,3,14,49,18,68,3,4,0,3,3,15,6,22,24,90,0,0,0,0,0,9,3,5,3,14,0,0,0,0,3,11,3,11,6,25,0,3,66,185
SSC11419,69,133,4,19,3,19,4,32,40,146,51,216,3,8,11,39,11,36,25,83,76,299,0,0,3,7,0,0,8,26,11,33,0,0,0,0,3,9,3,9,14,42,3,3,162,477
SSC11420,38,72,0,5,8,45,0,5,24,83,32,138,0,7,3,11,5,15,8,33,40,171,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,10,0,10,0,0,78,253
SSC11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11422,31,69,0,5,5,24,5,7,10,51,20,87,5,20,9,15,10,39,24,74,44,161,0,0,0,0,0,0,9,23,9,23,0,4,3,0,5,9,8,13,17,36,3,5,95,271
SSC11423,126,257,10,61,22,112,11,60,95,395,138,628,19,84,15,42,39,140,73,266,211,894,6,12,4,14,0,9,17,46,27,81,0,6,4,6,25,49,29,61,56,142,4,13,397,1306
SSC11424,64,123,4,5,7,42,0,14,28,102,39,163,4,8,3,20,10,30,17,58,56,221,0,0,0,0,0,0,5,17,5,17,0,0,7,7,7,14,14,21,19,38,0,3,139,385
SSC11425,606,1214,10,69,97,452,18,90,372,1467,497,2078,64,261,99,361,220,706,383,1328,880,3406,0,7,7,31,3,14,37,108,47,160,16,39,14,37,63,141,93,217,140,377,16,27,1642,5024
SSC11426,554,1124,37,242,119,615,43,216,540,2262,739,3335,59,251,64,230,236,783,359,1264,1098,4599,12,72,39,146,41,156,197,611,289,985,22,88,50,113,212,472,284,673,573,1658,30,70,2255,7451
SSC11427,34,73,0,5,4,11,0,12,19,84,23,112,3,14,3,5,9,26,15,45,38,157,0,0,0,0,0,0,3,0,3,0,0,0,3,4,3,7,6,11,9,11,0,0,81,241
SSC11428,33,61,0,8,3,10,0,5,8,42,11,65,0,0,4,5,10,28,14,33,25,98,0,0,0,0,0,0,8,13,8,13,0,5,3,10,3,6,6,21,14,34,0,0,72,193
SSC11429,33,63,0,0,3,9,0,0,7,23,10,32,4,13,0,0,3,8,7,21,17,53,0,0,3,8,0,0,5,15,8,23,0,3,3,3,3,5,6,11,14,34,3,6,67,156
SSC11430,32,61,0,0,7,25,0,0,11,40,18,65,0,0,0,0,5,18,5,18,23,83,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,3,4,0,0,58,148
SSC11431,292,580,6,19,20,94,5,35,105,445,136,593,10,38,11,38,34,105,55,181,191,774,0,0,10,43,3,23,84,246,97,312,3,12,11,26,42,87,56,125,153,437,17,30,653,1821
SSC11432,315,635,4,21,18,89,15,69,96,389,133,568,8,42,21,53,41,132,70,227,203,795,3,11,18,56,0,10,62,180,83,257,4,9,13,34,39,74,56,117,139,374,13,25,670,1829
SSC11433,139,275,4,19,23,87,0,5,70,290,97,401,4,26,22,65,22,66,48,157,145,558,0,0,10,17,0,6,16,43,26,66,3,6,5,5,11,33,19,44,45,110,4,10,333,953
SSC11434,856,1739,37,217,207,985,68,343,753,3029,1065,4574,105,463,105,349,349,1174,559,1986,1624,6560,22,121,72,284,46,166,382,1137,522,1708,44,147,76,169,320,730,440,1046,962,2754,74,164,3516,11217
SSC11435,291,583,8,45,35,162,19,60,255,969,317,1236,25,104,32,108,87,285,144,497,461,1733,0,7,12,41,6,23,46,113,64,184,4,10,11,17,33,77,48,104,112,288,15,27,879,2631
SSC11436,72,147,4,12,30,137,7,20,85,343,126,512,19,68,23,88,43,154,85,310,211,822,0,0,0,0,0,5,12,23,12,28,0,10,3,6,5,11,8,27,20,55,3,0,306,1024
SSC11437,599,1190,3,8,17,82,3,11,295,1002,318,1103,9,44,32,98,24,76,65,218,383,1321,0,0,8,22,4,16,44,96,56,134,5,23,23,49,71,146,99,218,155,352,50,105,1187,2968
SSC11438,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC11439,9,20,0,0,0,0,0,0,10,40,10,40,0,0,0,0,3,3,3,3,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,63
SSC11440,57,114,0,4,8,34,0,3,39,144,47,185,7,14,9,31,10,47,26,92,73,277,0,0,3,3,0,0,6,14,9,17,0,4,0,4,9,18,9,26,18,43,0,4,148,438
SSC11441,55,111,0,0,7,36,0,0,37,134,44,170,0,4,6,13,10,39,16,56,60,226,0,0,0,3,0,3,23,61,23,67,0,0,3,3,4,7,7,10,30,77,3,8,148,422
SSC11442,18,41,0,0,3,17,3,13,12,51,18,81,3,12,0,3,3,8,6,23,24,104,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,5,8,0,0,47,153
SSC11443,156,314,3,12,7,48,3,13,88,322,101,395,11,37,13,48,25,77,49,162,150,557,0,0,11,37,3,15,32,92,46,144,3,15,10,19,33,76,46,110,92,254,9,15,407,1140
SSC11444,31,57,0,0,3,9,0,0,13,51,16,60,0,0,0,7,7,15,7,22,23,82,0,3,3,10,0,0,5,10,8,23,0,0,0,0,0,0,0,0,8,23,0,0,62,162
SSC11445,278,562,9,58,52,228,11,52,190,751,262,1089,21,82,35,125,107,353,163,560,425,1649,0,3,8,32,10,26,46,128,64,189,3,12,21,47,84,172,108,231,172,420,13,29,888,2660
SSC11446,114,231,0,0,11,47,3,10,46,181,60,238,9,40,6,24,14,48,29,112,89,350,0,7,4,9,4,9,18,59,26,84,0,0,0,0,18,36,18,36,44,120,6,11,253,712
SSC11447,28,51,0,0,6,28,0,0,3,21,9,49,0,3,0,6,11,21,11,30,20,79,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,4,3,4,6,12,0,0,54,142
SSC11448,26,45,3,6,3,8,0,10,20,87,26,111,4,6,0,0,6,21,10,27,36,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,183
SSC11449,64,122,0,0,6,22,0,0,24,100,30,122,0,0,0,11,4,11,4,22,34,144,0,0,0,0,3,5,5,12,8,17,0,0,0,0,0,0,0,0,8,17,0,0,106,283
SSC11450,301,593,3,14,21,109,4,17,92,358,120,498,7,22,13,45,36,109,56,176,176,674,0,4,7,23,4,3,32,97,43,127,0,3,4,11,18,33,22,47,65,174,3,7,545,1448
SSC11451,34,73,0,0,3,23,4,19,23,103,30,145,3,15,7,22,13,38,23,75,53,220,0,0,3,6,0,0,5,15,8,21,0,0,0,0,5,7,5,7,13,28,3,3,103,324
SSC11452,60,121,0,10,5,26,0,0,30,124,35,160,3,6,9,19,4,13,16,38,51,198,0,0,0,4,0,4,13,39,13,47,0,0,0,0,13,16,13,16,26,63,0,0,137,382
SSC11453,249,491,4,22,40,198,8,42,197,747,249,1009,20,96,45,138,38,116,103,350,352,1359,0,6,11,25,4,6,43,119,58,156,3,10,13,34,35,79,51,123,109,279,9,26,719,2155
SSC11454,56,111,0,15,15,64,0,5,36,145,51,229,8,26,6,17,10,29,24,72,75,301,0,0,0,0,0,0,6,20,6,20,0,0,3,7,7,10,10,17,16,37,0,3,147,452
SSC11455,72,144,3,19,13,55,3,14,39,168,58,256,8,26,5,24,19,65,32,115,90,371,0,0,3,12,3,7,8,21,14,40,0,0,5,8,12,28,17,36,31,76,0,0,193,591
SSC11456,92,178,3,11,8,28,10,34,41,184,62,257,0,11,4,15,15,39,19,65,81,322,0,0,4,22,0,0,12,29,16,51,0,3,0,0,4,10,4,13,20,64,0,3,193,567
SSC11457,300,601,0,9,21,105,14,52,110,447,145,613,6,32,22,57,45,138,73,227,218,840,0,6,8,28,0,8,93,281,101,323,3,16,9,20,47,95,59,131,160,454,8,19,686,1914
SSC11458,2042,3963,11,59,64,277,9,24,867,3166,951,3526,39,146,94,287,136,426,269,859,1220,4385,3,6,21,66,3,11,131,326,158,409,11,46,63,125,115,232,189,403,347,812,65,129,3674,9289
