region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
1136705,0,3,3,29,25,15,15,43,12,139
1136706,3,3,9,58,49,18,16,83,36,260
1136707,4,0,8,85,53,39,40,111,39,367
1136708,3,3,6,75,63,23,22,101,9,293
1136709,3,3,9,42,65,27,37,86,30,287
1136710,11,29,43,48,39,23,15,67,50,242
1136711,6,0,15,63,83,47,32,82,29,336
1136712,0,57,60,72,85,47,28,80,121,433
1136713,5,3,11,87,113,55,45,154,56,510
1136714,8,0,12,64,67,40,25,85,27,308
1136715,3,0,12,80,56,37,38,78,64,353
1136716,3,3,9,74,78,37,26,84,62,361
1136717,0,6,9,74,67,31,46,120,30,368
1136718,8,0,17,86,101,64,35,114,29,429
1136719,0,0,6,71,60,28,28,92,32,311
1136720,3,0,3,85,128,43,53,140,37,486
1136721,0,0,0,88,93,31,33,133,47,425
1136722,0,0,3,74,92,30,29,122,38,385
1136723,0,0,0,76,92,30,49,137,59,443
1136724,0,0,3,100,83,36,43,170,51,483
1136725,5,3,8,85,68,44,34,123,30,384
1136726,0,0,3,81,93,47,31,110,49,411
1136727,3,3,17,120,91,52,41,128,50,482
1136728,0,0,3,93,74,40,38,119,44,408
1136801,0,3,3,30,34,24,22,67,18,195
1136802,0,0,0,57,70,18,30,101,15,291
1136803,101,0,104,74,57,21,20,216,24,412
1136804,0,0,0,106,76,24,13,191,9,419
1136805,3,0,3,33,51,24,15,90,20,233
1136806,3,0,3,93,100,37,37,217,31,515
1136807,0,0,3,85,57,29,17,159,16,363
1136808,0,0,3,92,103,31,34,211,16,487
1136809,6,0,9,77,78,41,35,133,31,395
1136810,6,3,15,88,74,39,31,127,29,388
1136811,4,0,4,67,74,28,25,94,18,306
1136812,4,5,9,106,87,30,44,141,32,440
1136813,0,3,6,62,63,45,36,116,18,340
1136814,3,0,9,79,84,44,33,88,11,339
1136815,7,4,14,90,114,40,35,157,30,466
1136816,0,0,4,69,70,26,14,83,17,279
1136817,0,0,4,157,149,59,51,318,47,781
1136818,3,7,10,65,59,34,36,93,31,318
1136819,0,3,15,69,85,59,38,109,46,406
1136820,0,0,4,114,78,36,38,175,39,480
1136821,6,3,9,82,61,35,19,101,18,316
1136822,40,3,46,57,52,32,27,137,18,323
1136823,0,0,4,49,44,20,23,73,21,230
1136824,3,0,9,98,79,28,48,130,20,403
1136825,6,0,6,90,82,34,30,153,38,427
1136826,3,0,6,98,108,61,45,170,27,509
1136827,6,0,6,52,35,36,24,115,6,268
1136828,0,0,3,83,74,36,24,147,9,373
1136829,0,0,0,110,125,33,28,245,30,571
1136830,6,0,6,86,74,25,19,165,27,396
1136831,0,0,3,80,71,38,24,182,44,439
1136832,0,0,4,126,103,35,46,261,57,628
1136833,0,3,6,79,88,32,24,100,37,360
1136834,0,0,6,94,74,57,35,101,13,374
1136835,28,3,31,79,97,40,27,149,36,428
1136836,0,0,0,67,55,25,23,68,24,262
1136837,7,0,7,46,68,28,19,107,10,278
1136838,3,0,6,65,71,32,33,68,16,285
1136839,3,0,3,75,84,38,40,104,22,363
1136840,3,0,10,100,74,37,27,118,38,394
1136841,6,3,18,118,106,38,47,89,34,432
1136842,0,0,0,68,79,31,29,118,18,343
1136843,3,0,9,112,129,50,46,236,28,601
1136901,0,0,5,47,57,37,18,38,7,204
1136902,3,6,15,81,100,53,41,63,26,364
1136903,4,6,13,110,127,29,23,101,24,414
1136904,0,0,0,0,0,0,0,0,0,0
1136905,0,0,4,88,72,22,21,68,9,280
1136906,3,0,6,122,107,29,20,109,40,427
1136907,0,0,0,143,123,36,39,132,20,493
1136908,3,3,12,107,138,34,29,102,28,438
1136909,0,0,0,116,102,52,41,87,15,413
1136910,4,0,7,118,129,40,41,109,24,461
1136911,4,0,12,76,102,52,38,101,28,397
1136912,0,0,0,72,83,61,28,84,21,349
1136913,6,4,26,58,89,38,33,72,27,317
1136914,0,0,6,123,142,75,52,78,16,486
1136915,6,3,12,71,79,37,32,38,22,279
1136916,0,3,15,83,84,54,33,44,23,321
1136917,3,6,21,84,86,58,44,55,15,342
1136918,3,4,16,114,127,62,30,59,23,415
1136919,4,3,7,78,81,37,25,76,25,322
1136920,0,0,0,56,52,17,19,50,25,219
1136921,83,0,86,104,110,35,21,208,25,503
1136922,8,3,23,104,105,44,48,83,27,411
1136923,3,0,11,79,109,48,46,82,24,388
1136924,0,6,9,62,82,22,26,98,24,314
1136925,4,0,4,86,94,36,24,118,22,380
1136926,7,0,7,103,104,40,19,132,28,426
1136927,4,0,11,154,168,43,36,153,41,595
1136928,0,3,3,151,150,48,50,148,58,605
1136929,0,0,6,123,157,43,36,157,46,562
1136930,0,0,0,96,98,41,20,119,42,416
1136931,0,0,0,73,73,45,26,79,25,321
1136932,0,3,6,86,81,25,23,72,24,311
1136933,6,3,12,151,142,49,50,211,30,633
1136934,3,3,12,55,59,32,20,67,18,251
1136935,0,3,6,79,95,47,36,131,33,421
1136936,3,4,7,79,94,60,36,98,20,387
1136937,24,6,44,80,113,80,41,158,45,517
1136938,8,0,11,72,98,37,32,86,24,349
1136939,6,3,21,72,105,31,39,74,28,349
1136940,47,5,52,50,53,20,19,117,11,270
1136941,3,0,6,58,63,44,25,75,11,276
1136942,3,0,9,92,140,51,33,82,5,403
1136943,3,0,6,36,57,26,25,62,18,224
1136944,4,0,7,66,79,43,29,75,12,304
1136945,8,0,12,119,108,73,53,93,16,462
1136946,7,0,13,93,99,61,54,70,12,389
1136947,0,0,0,0,0,0,0,0,0,0
1136948,3,3,12,89,109,51,28,66,9,352
1136949,0,0,0,36,47,27,18,34,12,174
1136950,7,3,24,75,110,84,44,70,10,393
1137001,0,5,9,41,40,19,12,27,22,161
1137002,6,5,15,81,78,41,38,85,16,339
1137003,0,0,3,53,61,42,28,52,13,249
1137004,0,0,0,55,69,25,31,91,38,309
1137005,3,0,9,70,65,15,26,79,39,294
1137006,3,3,12,81,60,37,29,104,53,364
1137007,0,3,3,90,95,36,23,94,40,378
1137008,0,0,0,81,56,28,22,54,61,302
1137009,0,3,9,72,80,35,32,79,18,316
1137010,3,3,12,85,89,43,55,107,24,403
1137011,8,0,8,114,94,39,40,153,50,490
1137012,3,3,6,51,55,40,32,59,45,282
1137013,0,0,3,44,52,19,18,37,9,179
1137014,0,0,8,94,76,27,24,115,72,408
1137015,3,0,9,61,63,38,22,112,37,333
1137016,0,3,3,47,50,25,18,96,81,317
1137017,0,0,0,94,84,24,25,92,27,346
1137018,4,0,10,91,91,61,49,137,28,457
1137019,4,6,13,114,126,73,48,191,54,606
1137020,0,0,7,72,74,36,31,97,34,344
1137021,65,5,73,61,54,22,24,129,17,307
1137022,0,0,10,60,87,29,28,66,11,281
1137023,8,3,17,62,68,41,29,78,33,311
1137024,9,3,22,97,96,43,41,122,35,434
1137025,5,0,13,96,93,59,49,91,21,409
1137026,13,0,19,128,114,54,54,147,49,546
1137027,3,0,16,57,74,31,35,57,15,269
1137028,4,7,11,93,78,48,25,80,37,361
1137029,0,0,7,79,74,37,39,86,8,323
1137030,0,0,4,83,78,27,27,107,64,386
1137101,3,0,3,46,57,20,22,53,9,207
1137102,3,3,15,70,69,43,35,37,17,271
1137103,0,0,9,62,58,24,22,40,5,211
1137104,3,0,6,77,70,50,41,55,9,302
1137105,6,3,9,73,78,48,31,49,21,300
1137106,48,6,57,37,50,23,14,115,21,260
1137107,0,0,0,108,116,60,42,105,24,455
1137108,3,3,12,125,131,57,46,109,29,497
1137109,6,3,15,93,102,51,36,93,34,409
1137110,3,3,12,91,107,65,50,71,36,420
1137111,7,4,23,107,123,39,36,61,7,373
1137112,6,3,12,77,81,55,47,62,15,337
1137113,0,0,4,88,97,46,34,57,19,341
1137114,3,0,12,86,103,33,33,56,24,335
1137115,3,0,3,90,92,54,32,64,38,370
1137116,0,0,10,62,63,37,32,41,20,255
1137117,0,0,9,46,47,37,15,32,6,183
1137118,0,0,5,92,105,45,40,73,10,365
1137119,0,3,7,79,76,54,36,68,13,326
1137120,3,0,6,99,83,49,53,90,12,386
1137121,0,0,3,65,85,30,32,89,31,332
1137122,3,0,9,73,72,31,34,57,18,285
1137123,0,0,0,45,49,21,24,34,10,183
1137124,3,0,3,34,42,13,18,46,3,156
1137125,3,0,11,76,71,44,35,54,20,300
1137126,3,6,15,134,117,54,21,83,27,436
1137127,4,0,14,84,98,37,31,66,29,345
1137128,12,0,15,64,94,57,35,55,17,322
1137129,7,0,7,57,67,33,31,79,10,277
1137130,0,3,3,63,65,38,32,75,18,291
1137131,0,0,0,57,68,20,22,33,0,200
1137201,4,0,8,104,128,93,58,69,5,457
1137202,3,6,16,112,87,64,63,49,27,402
1137203,3,0,7,79,91,51,40,71,21,353
1137204,0,3,3,0,9,3,0,6,12,30
1137205,3,0,3,55,77,36,22,58,6,254
1137206,8,0,14,105,103,73,45,98,24,448
1137207,0,0,0,78,96,45,29,79,15,342
1137208,0,0,9,67,110,58,34,63,15,347
1137209,0,0,0,0,6,0,0,0,0,6
1137210,83,7,93,64,58,33,23,198,37,413
1137211,0,0,4,48,74,43,32,67,21,285
1137212,3,3,9,76,78,27,39,56,27,303
1137213,0,0,13,88,109,64,38,89,26,414
1137214,0,0,7,92,106,33,46,53,17,347
1137215,0,4,9,36,63,34,27,66,34,260
1137216,0,0,9,75,87,44,37,161,58,462
1137217,3,6,9,11,38,20,10,56,30,165
1137218,3,6,24,114,117,60,52,133,29,505
1137219,9,6,15,103,136,59,55,97,24,474
1137220,4,6,16,64,81,44,23,59,12,283
1137221,3,0,9,87,109,57,35,99,22,409
1137222,3,0,9,58,57,34,30,54,22,255
1137223,6,6,15,100,87,42,45,79,20,373
1137224,0,0,6,53,63,28,25,57,16,242
1137225,0,3,3,50,64,42,21,45,8,230
1137226,0,3,6,54,62,48,25,36,6,231
1137227,47,15,95,62,51,29,13,109,34,298
1137228,0,3,6,46,67,31,22,53,30,249
1137229,3,0,9,74,89,42,35,35,3,278
1137230,0,0,3,101,127,72,63,83,9,455
1137231,3,0,9,78,99,73,35,81,15,381
1137232,5,3,15,75,119,66,46,97,29,432
1137233,3,4,7,47,58,42,24,52,17,240
1137234,0,0,0,69,76,50,32,57,21,305
1137235,66,7,73,45,58,29,27,149,31,339
1137236,0,0,0,58,77,47,29,46,14,271
1137237,0,0,3,74,77,57,43,92,23,366
1137238,5,0,5,98,122,56,36,110,19,441
1137239,0,0,5,66,62,35,27,63,17,270
1137240,0,0,3,60,65,36,31,84,19,295
1137241,3,0,9,52,62,26,21,84,12,257
1137242,0,0,4,52,73,32,36,39,7,239
1137243,0,0,3,56,58,33,28,35,3,213
1137244,3,0,9,68,65,34,31,70,6,274
1137245,0,0,0,48,72,42,34,47,0,243
1137301,4,0,4,53,49,24,15,84,53,278
1137302,0,3,3,96,104,57,45,141,55,498
1137303,0,0,0,113,107,32,29,129,42,452
1137304,4,3,16,113,132,48,50,132,62,537
1137305,6,0,15,44,50,30,28,66,18,236
1137306,4,3,7,58,58,21,26,85,24,272
1137307,0,0,0,0,0,0,0,0,0,0
1137308,3,0,3,46,24,13,15,81,35,214
1137309,4,0,4,37,42,19,20,172,55,345
1137310,0,0,3,25,21,15,6,58,51,176
1137311,0,0,0,0,0,0,0,0,0,0
1137312,8,3,11,30,47,21,7,160,69,334
1137313,0,7,7,38,42,27,32,125,82,346
1137314,6,3,12,34,37,16,20,100,50,257
1137315,0,0,0,0,0,0,0,0,0,0
1137316,11,0,18,105,98,57,47,166,37,510
1137317,3,0,7,80,96,43,20,67,39,345
1137318,3,6,15,101,103,48,38,131,35,456
1137319,6,0,11,96,79,42,42,109,52,420
1137320,6,0,9,39,54,17,15,67,29,221
1137321,6,6,15,49,74,25,25,96,27,296
1137322,3,3,15,78,71,40,32,108,42,371
1137323,0,3,7,79,82,32,43,132,41,409
1137324,3,6,15,49,79,31,26,136,90,411
1137325,0,3,6,101,78,40,38,130,68,455
1137401,0,4,4,75,98,26,17,128,25,369
1137402,0,3,6,115,116,46,29,180,32,518
1137403,0,3,7,56,70,20,14,121,24,305
1137404,0,3,6,56,42,14,20,77,18,227
1137405,0,0,4,43,55,18,32,61,10,219
1137406,0,0,3,147,152,53,39,170,51,612
1137407,4,0,4,56,56,39,22,84,9,266
1137408,0,3,6,96,88,38,29,110,27,388
1137409,0,0,3,72,54,21,24,94,21,286
1137410,0,0,0,67,72,24,18,116,14,311
1137411,6,3,12,61,52,19,12,73,15,232
1137412,0,0,4,40,54,19,27,55,19,214
1137413,7,5,24,62,104,49,32,129,18,394
1137414,20,6,29,62,87,30,18,127,30,354
1137415,0,0,7,44,46,16,29,65,16,216
1137416,61,9,78,110,82,40,43,166,36,477
1137417,3,0,3,104,101,40,46,119,36,446
1137418,33,4,50,90,75,30,37,137,35,404
1137419,8,0,16,66,59,32,30,90,6,283
1137420,0,0,0,70,57,16,12,174,28,357
1137421,3,0,9,123,104,45,41,143,15,471
1137422,3,0,6,88,72,35,20,128,35,378
1137423,0,0,0,72,67,40,21,71,29,300
1137424,0,3,3,51,51,21,15,63,40,241
1137425,6,0,6,69,63,29,10,184,34,389
1137426,0,0,0,40,53,21,18,124,25,281
1137427,4,0,4,117,78,35,23,191,13,457
1137428,0,0,0,58,53,33,13,114,23,294
1137429,3,0,3,109,123,43,37,200,41,553
1137430,4,6,16,97,94,65,38,81,28,403
1137431,0,0,3,56,39,21,28,40,13,197
1137432,3,0,3,69,38,32,22,37,16,214
1137433,3,0,9,78,68,60,40,89,21,356
1137434,0,3,12,70,90,38,21,85,15,319
1137435,0,3,6,39,48,34,30,52,6,209
1137436,5,0,8,78,69,43,26,82,19,317
1137437,3,6,18,97,124,65,37,88,23,434
1137438,3,3,15,60,72,41,26,66,22,287
1137439,5,3,15,102,103,51,32,74,30,392
1137440,0,4,4,39,34,27,15,39,19,173
1137441,3,7,13,65,91,38,34,72,22,322
1137442,6,0,12,100,117,63,43,96,25,444
1137443,0,0,4,75,76,44,26,56,18,295
1137444,3,3,6,55,47,17,20,65,12,216
1137445,0,0,6,77,87,46,39,75,22,346
1137446,3,3,25,95,95,54,35,80,31,390
1137447,0,0,0,50,79,36,27,110,30,332
1137448,3,0,12,64,62,32,27,68,19,272
1137449,6,3,16,71,75,38,34,101,9,328
1137450,0,0,0,46,49,25,19,52,9,200
1137451,3,0,6,34,29,6,21,38,21,149
1137452,3,0,9,67,108,59,43,80,7,364
1137453,0,0,0,0,0,0,0,0,0,0
1137454,43,4,50,41,41,19,17,117,26,261
1137455,0,3,9,72,60,30,26,57,10,255
1137456,0,0,6,60,44,38,25,64,8,239
1137457,3,0,6,87,80,52,33,90,12,354
1137458,3,0,9,93,81,40,49,91,12,366
1137501,3,0,9,86,63,39,25,105,10,328
1137502,0,0,0,98,95,45,36,132,21,427
1137503,0,0,6,94,89,44,35,118,41,421
1137504,3,0,6,47,50,25,14,71,17,224
1137505,3,0,10,129,113,33,34,196,65,570
1137506,0,0,0,43,31,9,14,92,21,210
1137507,3,3,9,74,65,31,22,82,49,323
1137508,0,0,0,0,0,0,0,0,0,0
1137509,0,0,0,168,160,31,19,166,73,617
1137510,26,0,32,93,97,37,37,155,52,471
1137511,4,0,4,87,76,30,35,121,33,382
1137512,3,0,6,77,84,36,48,96,25,366
1137513,3,0,3,61,62,32,40,159,39,393
1137514,0,3,3,82,98,40,37,141,45,443
1137515,0,0,0,28,35,17,12,48,15,155
1137516,0,0,0,171,141,33,18,208,47,618
1137517,3,0,3,6,3,3,3,18,3,36
1137518,3,0,11,84,101,29,48,119,40,421
1137519,0,0,0,277,276,57,19,265,59,953
1137520,0,0,0,68,65,20,21,113,50,337
1137521,0,0,0,0,0,0,0,0,0,0
1137522,4,0,8,61,98,55,28,96,39,377
1137523,3,3,15,73,88,41,18,50,12,282
1137524,0,0,6,72,79,23,32,65,16,287
1137525,3,3,13,39,56,19,29,69,40,252
1137526,3,3,6,42,61,30,16,109,39,297
1137527,58,5,71,46,39,15,21,141,36,298
1137528,0,0,0,53,63,22,37,101,35,311
1137529,0,0,0,55,52,33,22,67,15,244
1137530,0,0,0,30,38,23,18,57,6,172
1137531,3,0,9,88,105,37,28,99,37,394
1137532,6,0,6,76,77,43,30,111,40,377
1137533,3,0,6,72,63,20,25,116,32,328
1137534,3,0,9,89,82,24,24,159,51,429
1137535,3,3,6,58,59,24,13,95,60,309
1137601,6,3,9,63,78,36,24,55,13,269
1137602,3,0,9,82,107,38,32,127,34,420
1137603,0,3,9,75,70,36,35,101,26,343
1137604,0,0,0,47,57,30,27,90,32,283
1137605,7,0,10,72,78,25,29,101,29,334
1137606,0,0,4,93,118,32,27,122,44,436
1137607,4,0,7,54,49,20,16,63,23,225
1137608,0,0,0,123,148,61,42,145,58,577
1137609,3,0,3,39,40,14,11,39,10,153
1137610,3,0,9,72,79,49,18,102,27,347
1137611,3,3,6,39,45,14,23,63,11,195
1137612,28,6,34,40,24,16,10,112,12,214
1137613,0,0,0,61,60,38,26,64,18,267
1137614,51,3,57,70,103,51,29,245,25,523
1137615,6,3,18,88,96,57,32,97,35,405
1137616,0,0,0,111,114,40,32,144,47,488
1137617,0,0,0,107,96,35,25,153,41,457
1137618,3,0,3,73,70,23,12,92,42,312
1137619,0,0,0,77,86,23,17,105,69,377
1137620,37,0,37,63,59,28,23,126,30,329
1137621,3,0,3,44,45,26,31,52,8,206
1137622,3,0,3,41,43,25,20,63,13,205
1137623,7,0,7,60,50,26,15,86,9,246
1137624,0,0,3,92,88,41,43,122,17,403
1137625,6,0,6,81,102,39,51,119,18,410
1137626,3,3,9,99,96,40,43,116,18,412
1137627,0,5,5,105,127,62,52,114,35,495
1137628,4,6,10,84,86,40,36,103,24,373
1137629,0,0,3,53,58,24,25,81,30,271
1137630,0,0,6,112,113,39,29,169,30,492
1137631,0,0,4,84,75,24,21,106,16,326
1137632,0,0,6,108,105,58,39,90,36,436
1137633,54,3,68,91,77,38,26,175,30,437
1137634,0,0,3,79,86,35,23,78,44,345
1137635,0,0,0,78,86,24,38,98,31,355
1137636,3,3,9,94,92,37,30,154,47,454
1137637,0,0,0,50,52,19,27,80,17,245
1137638,25,3,31,93,114,43,35,138,50,473
1137639,0,0,3,91,86,29,30,109,29,374
1137640,4,6,10,79,103,40,29,133,49,433
1137641,3,3,6,117,105,49,31,148,39,489
1137642,20,5,31,76,103,48,30,153,27,437
1137643,0,0,0,69,74,37,28,88,36,332
1137644,4,0,7,75,82,43,32,106,29,367
1137645,3,3,9,55,85,34,36,99,31,340
1137646,3,0,3,31,35,21,17,49,25,178
1137647,0,0,3,101,79,35,21,116,40,392
1137648,5,0,12,88,84,45,36,105,22,380
1137649,0,0,3,55,78,35,32,87,12,299
1137650,3,0,6,57,70,25,30,58,35,275
1137651,3,3,15,77,78,39,41,99,45,379
1137652,4,3,7,47,83,36,20,67,33,286
1137653,6,3,12,56,78,39,34,97,27,331
1137654,0,0,3,65,88,30,32,96,50,361
1137655,3,3,12,66,82,38,24,63,27,300
1137656,0,0,7,94,86,51,48,111,18,408
1137657,41,3,47,74,76,35,22,137,36,380
1137701,8,0,12,57,61,26,22,83,24,273
1137702,0,0,9,48,55,27,10,57,20,217
1137703,0,0,3,48,44,27,9,53,0,181
1137704,3,3,18,58,54,29,20,116,42,319
1137705,3,6,12,59,77,32,28,69,18,283
1137706,0,3,3,43,41,27,28,47,34,220
1137707,6,3,20,73,77,34,44,112,17,357
1137708,0,0,3,61,67,44,26,69,22,289
1137709,0,0,3,46,50,26,18,63,15,218
1137710,7,0,10,61,64,36,6,78,24,269
1137711,3,0,6,44,44,25,15,41,11,180
1137712,3,0,3,46,54,35,23,66,12,236
1137713,4,0,4,58,61,25,15,57,22,238
1137714,0,0,10,89,85,31,33,79,7,324
1137715,6,3,22,66,67,38,38,74,23,306
1137716,0,0,0,47,55,29,22,69,7,229
1137717,3,0,6,53,58,30,17,72,4,234
1137718,4,0,14,74,81,38,29,77,11,310
1137719,7,0,16,76,72,43,33,91,24,339
1137720,0,0,5,41,51,23,13,52,15,195
1137721,6,6,18,68,69,39,33,94,59,362
1137722,3,0,10,96,90,39,48,124,43,440
1137723,0,6,9,66,56,29,29,70,48,298
1137724,9,0,16,62,80,46,24,98,25,335
1137725,7,0,14,72,65,26,30,53,33,279
1137726,6,0,9,35,63,32,22,32,8,192
1137727,0,6,10,108,122,63,37,108,42,480
1137728,6,0,11,63,77,42,39,84,9,314
1137729,5,0,8,131,119,54,50,106,12,472
1137730,3,0,12,81,64,32,39,94,11,321
1137731,0,0,0,40,35,23,20,60,3,181
1137732,0,3,14,45,59,40,28,44,12,228
1137733,3,0,12,66,78,33,28,71,16,292
1137734,0,4,7,50,65,35,40,64,12,266
1137801,0,0,0,33,44,38,24,48,30,217
1137802,3,0,9,90,101,45,30,129,44,439
1137803,0,0,3,96,76,36,27,95,43,373
1137804,3,4,13,57,50,25,15,72,35,254
1137805,6,3,9,86,67,29,24,128,39,373
1137806,3,0,3,89,86,37,26,140,71,449
1137807,0,0,0,60,84,34,21,93,25,317
1137808,0,0,4,82,90,38,37,74,20,341
1137809,0,0,0,0,0,0,0,0,0,0
1137810,8,3,11,66,67,21,22,72,30,278
1137811,43,5,51,57,96,41,21,124,23,362
1137812,0,0,0,0,0,0,0,0,0,0
1137813,5,4,12,86,100,62,34,71,35,388
1137814,4,4,12,42,34,22,24,46,8,176
1137815,0,0,0,0,0,0,0,3,0,3
1137816,3,0,12,70,76,49,30,74,18,317
1137817,3,3,9,93,87,31,22,110,41,384
1137818,0,0,3,60,58,20,10,62,17,227
1137819,6,0,6,93,90,46,31,99,57,416
1137820,3,0,3,36,50,25,14,48,4,177
1137821,7,3,10,62,73,35,20,66,24,280
1137822,0,0,5,116,99,42,36,113,29,435
1137823,3,3,9,39,52,13,12,86,26,228
1137824,0,0,0,55,63,6,20,66,6,216
1137825,0,0,0,95,82,32,25,134,37,405
1137826,0,0,0,149,130,60,32,128,60,559
1137827,3,3,6,68,70,27,10,121,44,340
1137901,3,0,3,69,47,24,21,82,18,261
1137902,0,0,0,105,112,51,26,133,42,469
1137903,4,3,10,113,112,38,44,160,28,495
1137904,3,0,3,151,145,59,35,155,46,591
1137905,0,0,3,64,60,23,17,100,23,287
1137906,3,0,3,109,97,26,35,159,32,458
1137907,7,0,16,122,113,64,42,117,43,501
1137908,0,3,6,76,60,31,21,83,15,286
1137909,0,0,0,48,51,31,23,52,18,223
1137910,3,0,3,72,65,31,15,60,16,259
1137911,3,0,6,51,58,17,27,71,15,239
1137912,0,5,12,149,170,71,45,159,24,618
1137913,0,0,0,83,81,30,21,111,29,355
1137914,4,0,4,43,55,8,15,68,47,236
1137915,8,3,17,95,92,30,31,108,55,411
1137916,0,0,0,48,34,18,21,27,10,158
1137917,0,4,4,60,71,32,44,83,23,313
1137918,3,0,6,94,91,58,51,117,28,439
1137919,0,0,4,125,127,48,30,140,39,509
1137920,0,0,4,86,104,24,21,96,34,365
1137921,3,0,6,92,83,38,29,143,29,414
1137922,6,0,10,44,61,38,27,54,11,235
1137923,4,6,17,81,97,41,50,86,23,378
1137924,0,0,0,53,61,26,32,51,9,232
1137925,12,6,26,73,80,37,37,104,27,358
1137926,0,3,3,0,0,0,0,0,3,3
1137927,4,0,7,56,57,19,13,46,5,196
1137928,0,0,3,33,57,15,17,62,10,194
1137929,0,3,6,74,58,34,27,62,18,273
1137930,3,3,18,86,80,50,34,75,20,345
1137931,6,3,12,59,60,34,20,54,20,247
1137932,3,7,13,51,59,32,27,78,16,263
1137933,6,0,12,95,78,41,48,114,22,398
1137934,0,0,0,93,84,27,15,117,34,370
1137935,3,4,10,99,76,39,32,104,25,375
1137936,12,4,19,58,64,29,21,68,7,247
1137937,4,0,7,52,50,26,19,64,6,217
1138001,4,3,7,90,89,31,24,85,44,363
1138002,32,0,37,81,88,43,27,121,36,396
1138003,3,3,6,41,49,25,18,76,15,224
1138004,4,0,4,48,37,16,16,71,39,227
1138005,3,3,9,58,65,29,25,77,19,273
1138006,0,0,4,66,66,34,21,71,34,292
1138007,3,3,9,60,79,26,27,73,26,291
1138008,7,4,14,52,71,39,38,109,28,337
1138009,15,0,21,79,97,35,51,121,16,399
1138010,10,0,13,88,117,53,47,130,33,468
1138011,7,0,7,121,126,41,25,138,46,497
1138012,3,0,9,45,45,13,8,39,0,150
1138013,0,3,6,75,66,26,17,54,16,254
1138014,13,0,13,98,96,32,25,117,60,428
1138015,6,3,18,44,40,25,17,60,9,195
1138016,3,0,3,31,55,20,23,65,39,233
1138017,3,6,12,98,103,30,26,130,69,456
1138018,5,7,12,114,126,41,25,127,41,474
1138019,4,0,4,92,88,28,26,102,44,380
1138020,0,0,4,81,77,49,41,117,44,409
1138021,4,0,4,56,46,24,17,87,39,269
1138022,6,3,18,84,83,36,22,98,37,360
1138023,4,0,4,130,101,37,27,144,69,508
1138024,3,0,3,85,102,21,14,99,56,377
1138025,0,4,10,70,48,21,12,75,30,256
1138026,3,9,15,123,104,42,31,135,62,497
1138027,6,6,18,124,82,33,40,120,38,437
1138028,3,0,3,95,71,37,36,114,46,399
1138029,4,0,7,59,72,32,21,74,15,273
1138030,5,4,9,80,81,46,42,83,16,348
1138031,6,3,18,63,63,38,35,96,31,326
1138032,6,3,12,52,51,34,20,39,20,216
1138101,0,0,0,66,49,23,17,75,63,293
1138102,102,3,111,12,28,13,15,200,26,294
1138103,31,3,40,59,35,16,10,149,46,315
1138104,3,0,6,92,112,28,24,152,46,454
1138105,3,0,9,101,118,31,24,213,88,575
1138106,0,0,3,51,44,15,18,83,21,232
1138107,0,0,0,34,33,25,22,58,18,190
1138108,3,0,6,41,34,9,29,49,17,179
1138109,8,3,14,87,81,34,29,92,37,360
1138110,3,0,3,36,60,31,15,61,14,217
1138111,6,0,10,79,107,40,30,127,40,423
1138112,0,0,0,57,66,24,14,56,67,284
1138113,0,0,9,73,54,31,21,93,22,294
1138114,3,0,6,67,72,39,33,91,14,316
1138115,0,0,0,0,0,0,0,0,0,0
1138116,0,4,7,38,59,36,26,82,43,284
1138117,9,0,15,71,84,43,37,124,39,398
1138118,5,5,13,110,112,37,29,157,47,492
1138119,0,4,4,144,136,41,19,218,171,729
1138120,0,0,0,32,42,12,16,36,28,166
1138121,0,0,0,67,73,34,25,89,69,357
1138122,0,0,3,68,64,17,0,74,29,252
1138123,6,0,9,180,147,46,30,232,98,733
1138124,6,0,6,86,96,40,21,145,49,437
1138125,3,0,3,71,44,17,18,75,17,242
1138126,0,4,4,88,95,21,18,93,51,366
1138127,0,0,3,74,60,13,19,63,34,263
1138128,0,0,0,3,6,3,0,0,0,12
1138129,0,0,0,74,78,23,9,104,33,321
1138130,0,0,0,206,137,47,35,309,52,786
1138131,6,0,6,89,74,38,34,127,52,414
1138132,0,0,0,63,69,21,23,94,52,322
1138133,3,0,7,110,131,49,23,183,47,543
1138134,49,0,49,95,97,38,42,212,32,516
1138135,6,3,12,53,46,28,24,66,10,227
1138136,0,0,6,56,60,38,31,63,37,285
1138137,0,3,9,89,103,49,32,106,27,406
1138138,0,0,0,60,84,37,29,80,45,335
1138139,0,0,0,6,0,0,0,6,4,16
1138140,0,0,3,85,56,24,14,95,22,296
1138141,3,0,7,58,49,23,19,79,10,238
1138142,0,0,3,55,72,16,9,68,14,234
1138143,3,0,6,50,28,10,20,54,15,177
1138144,39,5,47,79,59,30,25,134,24,351
1138145,0,0,0,84,80,22,25,97,65,373
1138146,0,0,0,44,44,19,12,61,37,217
1138147,4,3,7,68,77,40,35,93,27,340
1138201,3,3,9,56,51,19,19,26,3,174
1138202,10,4,20,70,74,35,27,84,33,323
