region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
1111736,0,3,3,0,4,4,0,8,8,3,23,26,16,7,23,16,4,20,16,4,20,8,5,13,9,0,9,24,5,29,12,0,12,10,3,13,3,0,3,4,0,4,3,0,3,11,0,11,0,0,0,135,66,201
1111737,0,3,3,3,0,3,0,0,0,4,15,19,23,3,26,9,7,16,13,3,16,18,3,21,8,3,11,16,7,23,10,0,10,3,0,3,3,0,3,0,3,3,3,0,3,14,0,14,3,3,6,130,50,180
1111738,0,0,0,0,0,0,0,5,5,4,29,33,21,4,25,18,6,24,7,6,13,16,3,19,10,0,10,15,8,23,17,0,17,6,4,10,0,0,0,0,0,0,0,0,0,7,3,10,5,6,11,126,74,200
1111739,3,3,6,0,4,4,0,3,3,3,22,25,23,12,35,20,3,23,11,4,15,9,14,23,22,10,32,28,9,37,22,0,22,22,3,25,12,0,12,0,0,0,0,0,0,17,3,20,0,5,5,192,95,287
1111740,0,0,0,0,0,0,0,0,0,5,0,5,7,5,12,4,5,9,0,0,0,9,6,15,5,0,5,13,0,13,20,0,20,12,0,12,4,0,4,0,0,0,3,0,3,7,0,7,0,0,0,89,16,105
1111741,0,0,0,0,0,0,0,0,0,0,3,3,6,3,9,0,3,3,11,0,11,6,3,9,6,6,12,17,5,22,16,0,16,12,3,15,4,0,4,3,0,3,4,0,4,8,0,8,5,0,5,98,26,124
1111742,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,0,7,3,6,9,5,0,5,5,0,5,11,6,17,12,0,12,8,0,8,3,0,3,5,0,5,0,0,0,7,0,7,4,0,4,78,12,90
1111743,0,3,3,0,0,0,0,0,0,0,21,21,17,12,29,18,5,23,15,0,15,9,5,14,13,4,17,11,4,15,6,0,6,6,0,6,4,0,4,0,0,0,3,0,3,5,0,5,5,4,9,112,58,170
1111744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1111801,3,0,3,0,0,0,0,3,3,0,3,3,7,0,7,11,6,17,11,0,11,14,5,19,14,3,17,26,4,30,28,3,31,15,0,15,7,3,10,4,0,4,8,0,8,14,0,14,0,0,0,162,30,192
1111802,3,0,3,0,0,0,0,4,4,0,0,0,11,5,16,9,0,9,5,3,8,10,0,10,17,0,17,10,3,13,14,0,14,10,0,10,6,0,6,0,0,0,0,0,0,14,0,14,3,0,3,112,15,127
1111803,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,6,0,6,8,0,8,10,3,13,14,0,14,7,0,7,3,0,3,3,0,3,6,0,6,15,0,15,3,0,3,78,9,87
1111804,0,3,3,0,0,0,0,3,3,3,3,6,7,0,7,5,0,5,5,0,5,12,0,12,6,0,6,18,3,21,22,0,22,19,0,19,11,0,11,8,0,8,11,0,11,14,0,14,0,3,3,141,15,156
1111805,0,3,3,0,0,0,0,0,0,3,3,6,11,6,17,12,4,16,13,0,13,12,9,21,16,4,20,30,8,38,15,0,15,14,0,14,7,0,7,3,0,3,0,0,0,10,0,10,0,0,0,146,37,183
1111806,3,0,3,0,0,0,0,0,0,0,3,3,11,0,11,6,0,6,8,0,8,0,0,0,12,0,12,24,0,24,20,0,20,19,3,22,10,0,10,6,0,6,3,0,3,15,0,15,3,0,3,140,6,146
1111807,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,11,0,11,5,0,5,5,0,5,10,0,10,18,0,18,10,0,10,24,0,24,9,0,9,0,0,0,4,0,4,11,0,11,3,3,6,115,8,123
1111808,0,0,0,0,0,0,0,4,4,0,4,4,9,0,9,7,0,7,14,0,14,3,4,7,8,0,8,22,3,25,14,0,14,5,4,9,15,0,15,4,0,4,3,0,3,18,0,18,0,0,0,122,19,141
1111809,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,4,3,3,6,9,4,13,6,3,9,17,0,17,11,0,11,12,0,12,7,0,7,3,0,3,3,0,3,12,0,12,3,0,3,90,15,105
1111810,0,0,0,0,0,0,3,0,3,0,0,0,4,5,9,4,5,9,8,0,8,8,6,14,12,4,16,22,6,28,23,0,23,17,3,20,11,0,11,3,0,3,4,0,4,13,0,13,3,0,3,135,29,164
1111811,0,0,0,0,0,0,0,3,3,3,5,8,4,6,10,10,3,13,5,0,5,4,3,7,9,0,9,14,3,17,14,0,14,11,0,11,3,0,3,3,0,3,3,0,3,11,0,11,0,0,0,94,23,117
1111812,3,0,3,0,0,0,0,0,0,6,0,6,13,8,21,7,3,10,7,5,12,14,5,19,17,3,20,22,0,22,27,0,27,12,0,12,4,0,4,0,0,0,7,0,7,10,0,10,4,0,4,153,24,177
1111813,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,3,0,3,0,0,0,7,0,7,7,0,7,13,0,13,14,0,14,3,0,3,3,0,3,11,0,11,0,0,0,65,3,68
1111814,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,3,0,3,7,3,10,6,0,6,6,3,9,10,0,10,3,0,3,3,0,3,6,0,6,3,3,6,56,9,65
1111815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111816,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,7,0,7,9,3,12,7,0,7,7,0,7,21,0,21,25,0,25,31,3,34,16,0,16,5,0,5,11,0,11,9,0,9,4,0,4,155,9,164
1111817,0,0,0,3,0,3,0,0,0,0,0,0,7,3,10,5,3,8,5,3,8,5,3,8,8,3,11,18,3,21,9,0,9,6,0,6,4,0,4,4,0,4,4,0,4,9,0,9,3,3,6,90,21,111
1111818,0,0,0,0,0,0,0,3,3,0,5,5,9,3,12,7,0,7,4,0,4,10,0,10,7,4,11,7,0,7,13,0,13,13,0,13,3,0,3,3,0,3,10,0,10,11,0,11,0,0,0,97,15,112
1111819,0,0,0,3,3,6,3,0,3,4,12,16,11,5,16,21,5,26,18,0,18,11,5,16,12,6,18,27,0,27,10,0,10,5,0,5,6,0,6,0,0,0,3,0,3,15,0,15,3,0,3,152,36,188
1111820,0,0,0,0,0,0,0,0,0,3,3,6,4,8,12,5,0,5,10,0,10,13,6,19,5,3,8,10,0,10,7,0,7,0,4,4,0,0,0,0,0,0,3,0,3,8,0,8,0,6,6,68,30,98
1111821,0,0,0,3,0,3,0,3,3,0,14,14,12,3,15,15,7,22,12,3,15,13,7,20,9,4,13,24,3,27,6,3,9,7,4,11,4,0,4,4,0,4,0,0,0,17,0,17,3,3,6,129,54,183
1111822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,9,0,9,9,0,9,11,0,11,30,0,30,25,0,25,19,0,19,11,0,11,8,0,8,3,0,3,11,0,11,0,0,0,142,5,147
1111901,0,0,0,0,3,3,0,0,0,0,3,3,7,4,11,10,0,10,9,0,9,10,0,10,5,0,5,6,4,10,7,0,7,3,0,3,3,0,3,3,0,3,0,0,0,16,0,16,3,0,3,82,14,96
1111902,3,0,3,0,3,3,0,0,0,0,3,3,10,3,13,11,0,11,6,0,6,3,3,6,14,3,17,18,3,21,10,0,10,9,0,9,0,0,0,5,0,5,0,0,0,17,0,17,3,3,6,109,21,130
1111903,0,0,0,3,3,6,0,0,0,3,11,14,14,0,14,12,6,18,17,0,17,13,7,20,3,7,10,17,4,21,14,0,14,13,0,13,6,0,6,4,0,4,5,0,5,16,0,16,3,0,3,143,38,181
1111904,0,4,4,6,0,6,3,0,3,0,0,0,8,0,8,5,0,5,11,0,11,7,0,7,9,0,9,9,4,13,13,0,13,11,3,14,6,0,6,3,0,3,3,0,3,13,3,16,3,0,3,110,14,124
1111905,0,0,0,0,0,0,3,9,12,3,43,46,38,13,51,14,8,22,16,5,21,8,3,11,13,4,17,12,3,15,5,0,5,7,0,7,3,0,3,0,0,0,7,0,7,22,0,22,7,6,13,158,94,252
1111906,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,3,0,3,7,0,7,6,5,11,12,0,12,10,0,10,4,0,4,3,4,7,3,0,3,0,0,0,0,0,0,9,0,9,8,0,8,68,15,83
1111907,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,0,0,0,3,0,3,0,0,0,0,0,0,4,5,9,3,0,3,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,28,9,37
1111908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111909,0,3,3,0,3,3,0,6,6,4,14,18,22,15,37,10,3,13,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,50,47,97
1111910,3,0,3,3,0,3,0,0,0,0,10,10,5,3,8,10,3,13,4,0,4,6,0,6,6,4,10,7,0,7,3,0,3,3,0,3,0,0,0,3,0,3,3,0,3,6,3,9,0,4,4,62,27,89
1111911,0,3,3,0,0,0,3,0,3,0,4,4,15,5,20,9,6,15,3,3,6,9,3,12,8,3,11,8,0,8,6,0,6,3,0,3,4,0,4,0,0,0,0,0,0,6,0,6,0,3,3,74,30,104
1111912,3,0,3,0,3,3,0,0,0,0,9,9,12,0,12,0,3,3,9,0,9,5,3,8,5,0,5,4,3,7,5,0,5,6,0,6,4,0,4,4,0,4,3,0,3,12,3,15,3,0,3,75,24,99
1111913,3,3,6,0,0,0,3,3,6,0,11,11,14,3,17,15,3,18,7,3,10,9,0,9,7,0,7,20,3,23,7,0,7,8,0,8,5,0,5,3,0,3,0,0,0,10,0,10,0,0,0,111,29,140
1111914,0,0,0,0,0,0,3,3,6,3,3,6,15,4,19,12,3,15,5,3,8,8,4,12,5,0,5,9,3,12,14,0,14,3,0,3,3,0,3,3,0,3,0,0,0,18,0,18,0,0,0,101,23,124
1111915,0,3,3,0,3,3,3,3,6,3,16,19,15,12,27,13,7,20,15,4,19,9,6,15,14,0,14,15,4,19,16,0,16,3,0,3,3,0,3,3,0,3,0,0,0,13,0,13,4,5,9,129,63,192
1111916,0,0,0,0,0,0,0,0,0,0,4,4,6,5,11,15,4,19,13,4,17,11,6,17,9,0,9,11,3,14,10,0,10,4,0,4,6,0,6,3,0,3,4,0,4,13,0,13,3,0,3,108,26,134
1111917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111918,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,6,0,3,3,5,3,8,7,0,7,14,0,14,9,0,9,8,0,8,3,0,3,7,0,7,8,3,11,0,0,0,70,12,82
1112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
1112002,0,0,0,4,0,4,0,3,3,4,11,15,17,11,28,15,8,23,20,4,24,13,3,16,6,3,9,9,3,12,6,0,6,0,4,4,5,0,5,0,0,0,0,0,0,6,0,6,0,0,0,105,50,155
1112003,0,0,0,4,0,4,0,3,3,4,8,12,17,4,21,13,7,20,13,0,13,10,5,15,12,3,15,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,3,3,90,33,123
1112004,0,0,0,3,0,3,0,5,5,5,18,23,25,6,31,15,3,18,18,8,26,9,0,9,16,0,16,11,3,14,9,0,9,4,3,7,3,0,3,0,0,0,3,0,3,9,0,9,4,4,8,134,50,184
1112005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112006,3,3,6,0,0,0,4,8,12,3,23,26,34,16,50,29,6,35,18,3,21,15,12,27,8,3,11,17,5,22,20,0,20,4,0,4,4,0,4,0,0,0,0,0,0,5,0,5,4,5,9,168,84,252
1112007,0,0,0,0,0,0,0,0,0,0,5,5,3,6,9,9,0,9,12,3,15,3,4,7,6,0,6,7,0,7,9,0,9,3,0,3,3,0,3,3,0,3,3,0,3,8,0,8,3,0,3,72,18,90
1112008,4,0,4,0,0,0,3,7,10,0,21,21,30,19,49,19,10,29,8,4,12,15,7,22,12,3,15,18,0,18,17,0,17,8,0,8,3,0,3,0,0,0,0,0,0,12,0,12,3,4,7,152,75,227
1112009,0,0,0,4,0,4,0,0,0,0,12,12,12,6,18,22,3,25,12,6,18,8,7,15,21,0,21,20,0,20,14,0,14,10,0,10,4,0,4,0,0,0,0,0,0,11,0,11,4,0,4,142,34,176
1112010,3,0,3,0,3,3,0,4,4,4,23,27,19,11,30,30,6,36,20,3,23,18,3,21,16,4,20,14,5,19,17,0,17,11,0,11,3,0,3,4,0,4,0,0,0,15,0,15,3,3,6,177,65,242
1112011,0,0,0,0,0,0,0,0,0,5,7,12,11,8,19,9,4,13,9,3,12,3,3,6,7,3,10,5,3,8,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,3,3,66,34,100
1112012,0,0,0,0,0,0,3,4,7,3,12,15,16,0,16,10,3,13,4,4,8,13,4,17,5,0,5,12,0,12,8,0,8,11,3,14,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,92,30,122
1112013,0,0,0,0,3,3,0,0,0,4,9,13,10,5,15,11,8,19,11,3,14,9,3,12,12,3,15,19,3,22,14,0,14,8,4,12,5,0,5,0,0,0,0,0,0,6,3,9,3,3,6,112,47,159
1112014,4,3,7,3,0,3,0,9,9,3,15,18,18,7,25,9,3,12,16,11,27,13,3,16,18,3,21,11,7,18,12,0,12,13,0,13,5,0,5,0,0,0,3,0,3,9,0,9,0,3,3,137,64,201
1112015,0,0,0,0,3,3,0,0,0,0,10,10,4,3,7,7,3,10,5,0,5,4,3,7,5,3,8,10,0,10,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,10,3,13,0,0,0,54,28,82
1112016,0,0,0,3,0,3,3,3,6,0,18,18,20,3,23,21,8,29,13,7,20,12,6,18,12,0,12,24,3,27,14,0,14,3,3,6,5,0,5,4,0,4,3,0,3,12,0,12,3,3,6,152,54,206
1112017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112018,0,3,3,3,3,6,0,3,3,3,21,24,21,16,37,14,5,19,15,4,19,11,4,15,9,0,9,12,5,17,13,0,13,11,0,11,3,0,3,3,0,3,0,0,0,15,0,15,3,0,3,136,64,200
1112101,4,0,4,0,0,0,0,0,0,0,6,6,9,3,12,11,9,20,25,3,28,7,4,11,19,0,19,22,4,26,10,3,13,10,5,15,8,0,8,5,0,5,6,0,6,14,0,14,0,3,3,150,40,190
1112102,3,3,6,4,0,4,3,10,13,4,8,12,13,19,32,16,6,22,18,4,22,9,4,13,15,4,19,9,4,13,6,0,6,10,6,16,4,0,4,0,0,0,3,0,3,11,3,14,0,4,4,128,75,203
1112103,0,0,0,3,0,3,0,3,3,0,8,8,15,0,15,8,3,11,18,3,21,5,3,8,5,3,8,13,3,16,3,0,3,4,0,4,3,0,3,0,0,0,0,0,0,12,0,12,3,4,7,92,30,122
1112104,0,0,0,0,0,0,4,3,7,0,3,3,6,6,12,4,3,7,8,3,11,3,3,6,11,3,14,12,3,15,14,0,14,5,0,5,0,0,0,0,0,0,0,0,0,9,0,9,0,3,3,76,30,106
1112105,0,0,0,0,0,0,0,0,0,3,8,11,10,3,13,11,3,14,17,4,21,7,0,7,7,0,7,12,0,12,9,0,9,0,0,0,3,0,3,0,4,4,3,0,3,6,0,6,0,3,3,88,25,113
1112106,0,0,0,3,3,6,0,8,8,3,29,32,19,27,46,21,9,30,17,3,20,7,9,16,7,3,10,9,3,12,3,0,3,6,3,9,4,0,4,3,0,3,3,0,3,11,0,11,3,8,11,119,105,224
1112107,0,0,0,0,0,0,0,5,5,3,16,19,15,3,18,9,0,9,0,0,0,4,0,4,7,0,7,9,4,13,6,0,6,0,4,4,3,0,3,0,0,0,0,0,0,5,0,5,0,5,5,61,37,98
1112108,3,0,3,3,0,3,0,8,8,0,24,24,34,25,59,15,6,21,29,7,36,10,3,13,10,0,10,10,0,10,4,0,4,5,5,10,4,0,4,0,0,0,0,0,0,8,0,8,5,11,16,140,89,229
1112109,0,0,0,0,0,0,4,4,8,0,14,14,21,5,26,10,7,17,10,0,10,4,3,7,12,0,12,20,3,23,9,0,9,4,3,7,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,102,39,141
1112110,0,3,3,0,0,0,0,0,0,0,6,6,8,3,11,9,3,12,8,0,8,4,3,7,7,0,7,6,0,6,4,0,4,6,0,6,3,0,3,3,0,3,0,0,0,6,3,9,0,0,0,64,21,85
1112111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1112114,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9
1112115,0,0,0,0,3,3,3,5,8,0,18,18,24,12,36,17,7,24,17,4,21,17,5,22,12,3,15,11,6,17,10,0,10,6,0,6,4,0,4,0,0,0,0,0,0,8,0,8,8,0,8,137,63,200
1112116,0,4,4,0,0,0,0,6,6,3,6,9,12,6,18,10,9,19,13,7,20,6,6,12,10,4,14,10,3,13,6,0,6,7,5,12,5,0,5,0,0,0,6,0,6,10,0,10,3,0,3,101,56,157
1112117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
1112118,3,3,6,5,0,5,0,3,3,0,6,6,9,11,20,11,4,15,11,0,11,7,8,15,14,0,14,8,7,15,10,0,10,5,0,5,4,0,4,0,0,0,4,0,4,12,3,15,4,3,7,107,48,155
1112119,0,0,0,0,0,0,0,6,6,0,21,21,17,14,31,17,9,26,16,5,21,6,0,6,11,3,14,10,3,13,15,0,15,3,3,6,3,0,3,3,0,3,6,0,6,7,0,7,4,5,9,118,69,187
1112120,0,0,0,3,0,3,0,6,6,0,5,5,9,4,13,5,0,5,3,0,3,10,0,10,6,0,6,18,0,18,8,0,8,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8,3,0,3,76,15,91
1112121,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,5,3,8,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,25,6,31
1112122,0,0,0,4,0,4,0,0,0,3,3,6,5,10,15,6,0,6,3,9,12,6,4,10,5,0,5,6,5,11,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,11,0,11,0,0,0,55,31,86
1112123,0,0,0,3,6,9,0,3,3,0,26,26,21,28,49,25,13,38,16,12,28,7,7,14,16,0,16,11,3,14,3,0,3,5,3,8,0,0,0,0,0,0,3,0,3,6,0,6,3,10,13,119,111,230
1112124,0,0,0,0,0,0,0,0,0,3,8,11,23,7,30,15,8,23,18,7,25,12,6,18,10,0,10,11,0,11,3,0,3,5,4,9,6,0,6,3,0,3,3,0,3,8,0,8,0,0,0,120,40,160
1112125,0,3,3,3,0,3,0,5,5,0,11,11,14,6,20,8,3,11,8,3,11,11,3,14,3,3,6,8,7,15,5,0,5,11,0,11,3,0,3,0,0,0,0,0,0,10,0,10,7,3,10,91,47,138
1112126,0,0,0,0,0,0,0,0,0,0,4,4,3,6,9,8,0,8,3,3,6,3,0,3,3,0,3,11,0,11,11,0,11,6,0,6,3,0,3,3,0,3,0,0,0,4,0,4,0,0,0,58,13,71
1112127,0,0,0,0,0,0,0,0,0,3,10,13,10,4,14,8,4,12,14,3,17,17,0,17,9,0,9,12,6,18,8,0,8,18,0,18,9,0,9,3,0,3,7,0,7,14,0,14,0,3,3,132,30,162
1112128,5,0,5,0,0,0,0,3,3,0,7,7,7,11,18,12,6,18,18,0,18,12,0,12,4,3,7,13,6,19,5,0,5,6,4,10,3,0,3,0,0,0,3,0,3,13,0,13,0,0,0,101,40,141
1112129,0,3,3,0,0,0,0,4,4,3,10,13,10,0,10,3,5,8,6,4,10,3,0,3,8,0,8,14,0,14,14,0,14,3,0,3,3,0,3,0,0,0,0,0,0,5,0,5,0,0,0,72,26,98
1112130,0,0,0,0,0,0,0,0,0,0,4,4,6,4,10,16,0,16,16,0,16,14,0,14,15,0,15,9,3,12,5,0,5,11,3,14,4,0,4,5,0,5,5,0,5,11,0,11,0,3,3,117,17,134
1112131,0,3,3,0,0,0,0,14,14,4,13,17,16,17,33,24,18,42,13,20,33,13,8,21,10,3,13,14,3,17,4,0,4,4,0,4,4,0,4,0,0,0,3,0,3,17,0,17,3,3,6,129,102,231
1112132,5,3,8,0,0,0,0,19,19,3,16,19,23,23,46,23,15,38,15,8,23,16,12,28,17,7,24,22,3,25,20,3,23,17,4,21,6,0,6,5,0,5,3,3,6,13,3,16,0,6,6,188,125,313
1112133,0,0,0,4,0,4,0,3,3,0,6,6,13,9,22,5,7,12,9,3,12,7,0,7,9,3,12,12,3,15,8,0,8,12,0,12,5,0,5,3,0,3,5,0,5,11,0,11,0,0,0,103,34,137
1112134,0,0,0,3,0,3,0,4,4,0,10,10,10,8,18,19,0,19,20,3,23,17,0,17,7,3,10,22,5,27,17,0,17,10,0,10,3,0,3,4,0,4,3,0,3,13,0,13,0,3,3,148,36,184
1112135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,14,0,14
1112136,0,0,0,0,0,0,0,4,4,0,14,14,14,4,18,7,4,11,5,3,8,13,4,17,10,0,10,21,0,21,17,0,17,4,0,4,5,0,5,4,0,4,0,0,0,11,0,11,4,4,8,115,37,152
1112137,3,0,3,3,0,3,0,0,0,0,6,6,6,9,15,6,0,6,14,0,14,9,0,9,6,0,6,18,0,18,15,0,15,5,0,5,6,0,6,5,0,5,0,0,0,18,0,18,3,4,7,117,19,136
1112138,3,3,6,0,0,0,0,5,5,3,7,10,21,9,30,16,9,25,25,3,28,12,7,19,12,3,15,18,3,21,19,0,19,14,3,17,10,0,10,4,0,4,0,0,0,19,0,19,6,4,10,182,56,238
1112139,0,0,0,0,0,0,0,6,6,3,5,8,9,0,9,8,8,16,11,0,11,7,0,7,14,0,14,5,4,9,11,0,11,5,0,5,4,0,4,3,0,3,6,0,6,17,0,17,3,0,3,106,23,129
1112140,0,0,0,0,0,0,0,6,6,0,14,14,12,4,16,10,3,13,11,3,14,6,3,9,7,3,10,9,3,12,7,0,7,5,0,5,0,0,0,3,0,3,0,0,0,4,3,7,0,0,0,74,42,116
1112141,0,0,0,0,0,0,0,8,8,3,14,17,12,3,15,17,6,23,13,3,16,5,0,5,10,3,13,15,4,19,17,0,17,5,0,5,7,0,7,0,0,0,0,0,0,15,0,15,7,7,14,126,48,174
1112142,3,0,3,3,0,3,3,3,6,3,6,9,7,3,10,13,0,13,12,0,12,8,3,11,5,3,8,9,0,9,6,0,6,6,3,9,10,0,10,0,0,0,10,0,10,6,3,9,3,3,6,107,27,134
1112143,0,0,0,3,0,3,3,7,10,3,14,17,21,17,38,17,13,30,17,0,17,16,0,16,14,3,17,10,3,13,13,0,13,3,3,6,4,0,4,0,0,0,0,0,0,12,0,12,3,5,8,139,65,204
1112144,4,0,4,0,0,0,0,3,3,0,6,6,10,11,21,11,6,17,6,3,9,8,0,8,9,3,12,9,4,13,4,0,4,5,0,5,3,0,3,0,0,0,0,0,0,6,3,9,0,3,3,75,42,117
1112145,0,0,0,3,3,6,3,5,8,0,21,21,14,25,39,13,12,25,15,3,18,17,3,20,7,4,11,15,6,21,5,0,5,8,0,8,3,0,3,0,0,0,0,0,0,9,0,9,0,6,6,112,88,200
1112146,0,3,3,3,4,7,0,13,13,6,45,51,15,31,46,12,15,27,11,4,15,8,3,11,4,3,7,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,10,14,72,134,206
1112147,0,0,0,0,3,3,0,4,4,0,9,9,4,9,13,9,4,13,9,3,12,9,0,9,9,3,12,9,3,12,7,0,7,6,0,6,3,0,3,0,0,0,0,0,0,4,0,4,3,3,6,72,41,113
1112148,3,3,6,3,0,3,3,5,8,0,17,17,21,11,32,10,7,17,10,5,15,13,5,18,6,0,6,11,5,16,9,0,9,3,3,6,0,0,0,0,0,0,0,0,0,22,0,22,3,0,3,117,61,178
1112149,0,0,0,3,3,6,0,7,7,0,26,26,13,13,26,15,4,19,10,4,14,6,4,10,8,3,11,10,3,13,15,0,15,4,3,7,7,0,7,0,0,0,3,0,3,12,3,15,4,4,8,110,77,187
1112150,0,0,0,0,0,0,0,3,3,0,9,9,10,8,18,16,0,16,14,0,14,4,3,7,3,0,3,9,3,12,6,0,6,8,0,8,7,0,7,0,0,0,0,0,0,7,0,7,4,0,4,88,26,114
