region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2037,4345,4960,9305,254,267,521,798,900,1698,40,49,89,36,48,84,15,7,22,12,12,24,4,6,10,4,0,4,17,16,33,0,0,0,926,1038,1964,278,311,589,6,10,16,1464,1626,3090,713,566,1279,6522,7152,13674
POA2038,3028,3366,6394,131,143,274,488,558,1046,19,14,33,12,13,25,6,5,11,5,14,19,3,3,6,7,3,10,12,12,24,0,0,0,552,622,1174,93,106,199,5,12,17,781,883,1664,232,213,445,4041,4462,8503
POA2039,2748,3009,5757,106,116,222,419,508,927,24,25,49,18,16,34,3,9,12,8,15,23,0,0,0,0,3,3,4,9,13,0,0,0,476,585,1061,104,133,237,8,3,11,694,837,1531,231,226,457,3673,4072,7745
POA2040,7326,8292,15618,290,350,640,1126,1331,2457,44,63,107,38,48,86,10,6,16,20,10,30,6,10,16,0,0,0,12,16,28,0,0,0,1256,1484,2740,163,193,356,19,11,30,1728,2038,3766,532,496,1028,9586,10826,20412
POA2041,5174,5730,10904,324,340,664,614,755,1369,28,39,67,18,34,52,16,16,32,11,11,22,3,3,6,0,0,0,6,9,15,0,0,0,696,867,1563,231,246,477,6,10,16,1257,1463,2720,478,430,908,6909,7623,14532
POA2042,5856,5866,11722,321,357,678,1202,1385,2587,55,46,101,34,48,82,14,15,29,18,13,31,5,12,17,7,6,13,17,24,41,0,0,0,1352,1549,2901,238,304,542,18,12,30,1929,2222,4151,921,726,1647,8706,8814,17520
POA2043,2494,2320,4814,104,117,221,545,594,1139,20,15,35,20,22,42,3,5,8,7,15,22,0,5,5,0,0,0,8,9,17,0,0,0,603,665,1268,109,98,207,5,0,5,821,880,1701,132,90,222,3447,3290,6737
POA2044,2827,2676,5503,51,45,96,361,377,738,3,3,6,13,12,25,0,0,0,5,0,5,0,0,0,3,3,6,11,0,11,0,0,0,396,395,791,42,63,105,4,10,14,493,513,1006,334,223,557,3654,3412,7066
POA2045,2796,2926,5722,42,44,86,183,214,397,3,0,3,0,5,5,3,3,6,6,3,9,0,0,0,0,0,0,3,5,8,0,0,0,198,230,428,22,18,40,5,9,14,267,301,568,141,162,303,3204,3389,6593
POA2046,9657,10747,20404,301,335,636,1047,1159,2206,30,31,61,29,31,60,10,8,18,15,17,32,0,0,0,0,3,3,8,5,13,0,0,0,1139,1254,2393,153,170,323,11,13,24,1604,1772,3376,555,453,1008,11816,12972,24788
POA2047,4035,4503,8538,168,181,349,504,547,1051,24,26,50,14,16,30,10,5,15,7,10,17,0,0,0,3,3,6,0,4,4,0,0,0,562,611,1173,120,116,236,8,0,8,858,908,1766,470,406,876,5363,5817,11180
POA2048,2794,2891,5685,75,96,171,511,515,1026,21,12,33,10,11,21,0,0,0,8,4,12,0,3,3,0,0,0,0,7,7,0,0,0,550,552,1102,67,92,159,10,4,14,702,744,1446,250,223,473,3746,3858,7604
POA2049,3835,3915,7750,109,88,197,596,677,1273,18,19,37,24,15,39,7,4,11,4,3,7,0,3,3,3,3,6,8,6,14,0,0,0,660,730,1390,102,121,223,10,9,19,881,948,1829,380,361,741,5096,5224,10320
POA2050,2199,2072,4271,126,131,257,536,563,1099,17,15,32,22,26,48,4,7,11,9,12,21,4,0,4,0,3,3,0,6,6,0,0,0,592,632,1224,116,138,254,9,3,12,843,904,1747,374,226,600,3416,3202,6618
POA2052,519,479,998,50,41,91,164,180,344,10,8,18,7,4,11,3,3,6,0,7,7,0,0,0,3,0,3,18,15,33,0,0,0,205,217,422,111,120,231,0,0,0,366,378,744,34,36,70,919,893,1812
POA2060,3881,4273,8154,146,169,315,837,852,1689,34,42,76,40,39,79,6,10,16,15,15,30,4,6,10,3,4,7,12,13,25,0,0,0,951,981,1932,316,315,631,6,13,19,1419,1478,2897,517,536,1053,5817,6287,12104
POA2061,1736,1921,3657,86,79,165,308,326,634,21,15,36,20,16,36,5,3,8,6,4,10,0,3,3,0,4,4,6,3,9,0,0,0,366,374,740,177,189,366,3,4,7,632,646,1278,370,316,686,2738,2883,5621
POA2062,2364,2641,5005,85,81,166,385,459,844,11,13,24,14,13,27,0,0,0,3,0,3,3,0,3,0,3,3,4,3,7,0,0,0,420,491,911,83,83,166,3,3,6,591,658,1249,208,205,413,3163,3504,6667
POA2063,2379,2533,4912,100,83,183,181,210,391,11,12,23,4,9,13,0,5,5,6,7,13,0,0,0,0,0,0,7,0,7,0,0,0,209,243,452,64,65,129,0,6,6,373,397,770,89,97,186,2841,3027,5868
POA2064,3200,3364,6564,123,144,267,440,474,914,8,16,24,18,13,31,4,3,7,5,9,14,0,0,0,0,0,0,7,3,10,0,0,0,482,518,1000,157,194,351,5,7,12,767,863,1630,152,146,298,4119,4373,8492
POA2065,9416,10202,19618,399,431,830,1614,1693,3307,55,50,105,57,62,119,13,17,30,24,27,51,4,4,8,8,0,8,15,18,33,0,0,0,1790,1871,3661,503,543,1046,15,13,28,2707,2858,5565,808,767,1575,12931,13827,26758
POA2066,10635,11519,22154,390,395,785,1175,1268,2443,42,43,85,37,48,85,15,15,30,22,22,44,5,8,13,0,3,3,20,11,31,0,0,0,1316,1418,2734,294,339,633,12,19,31,2012,2171,4183,471,457,928,13118,14147,27265
POA2067,8006,8961,16967,309,373,682,956,976,1932,35,32,67,23,38,61,11,14,25,13,14,27,3,3,6,4,3,7,4,4,8,0,0,0,1049,1084,2133,573,660,1233,17,14,31,1948,2131,4079,660,617,1277,10614,11709,22323
POA2068,6317,6722,13039,249,231,480,541,591,1132,8,14,22,15,14,29,7,4,11,10,8,18,0,0,0,0,3,3,0,4,4,5,0,5,586,638,1224,133,172,305,0,5,5,968,1046,2014,287,295,582,7572,8063,15635
POA2069,5345,5674,11019,134,157,291,481,508,989,12,7,19,20,13,33,4,4,8,3,7,10,4,0,4,0,0,0,6,8,14,0,0,0,530,547,1077,125,142,267,8,7,15,797,853,1650,203,255,458,6345,6782,13127
POA2070,4892,5261,10153,171,175,346,392,427,819,10,13,23,10,11,21,0,0,0,8,7,15,3,0,3,0,0,0,4,3,7,0,0,0,427,461,888,134,148,282,9,9,18,741,793,1534,235,265,500,5868,6319,12187
POA2071,4729,5200,9929,116,157,273,477,547,1024,11,19,30,16,17,33,0,6,6,3,0,3,0,0,0,6,0,6,6,7,13,0,0,0,519,596,1115,176,208,384,8,12,20,819,973,1792,167,167,334,5715,6340,12055
POA2072,2389,2736,5125,77,89,166,332,387,719,18,8,26,12,12,24,0,4,4,3,6,9,0,0,0,0,0,0,3,3,6,0,0,0,368,420,788,112,130,242,7,12,19,564,651,1215,95,105,200,3048,3492,6540
POA2073,6185,6950,13135,128,140,268,603,653,1256,11,24,35,12,16,28,8,13,21,6,3,9,0,0,0,0,3,3,0,8,8,3,0,3,643,720,1363,178,229,407,3,9,12,952,1098,2050,199,208,407,7336,8256,15592
POA2074,8343,9094,17437,165,196,361,753,828,1581,23,24,47,21,25,46,0,9,9,10,9,19,0,0,0,4,4,8,8,3,11,0,0,0,819,902,1721,189,214,403,4,14,18,1177,1326,2503,409,424,833,9929,10844,20773
POA2075,7663,8180,15843,220,242,462,572,614,1186,13,11,24,11,18,29,4,6,10,6,11,17,3,3,6,0,0,0,10,10,20,0,0,0,619,673,1292,179,174,353,5,6,11,1023,1095,2118,263,285,548,8949,9560,18509
POA2076,9444,10324,19768,200,219,419,913,1040,1953,13,24,37,34,25,59,5,5,10,11,7,18,0,4,4,0,3,3,12,14,26,0,0,0,988,1122,2110,210,221,431,9,23,32,1407,1585,2992,383,388,771,11234,12297,23531
POA2077,13693,14314,28007,648,668,1316,1278,1379,2657,22,20,42,28,43,71,21,11,32,6,12,18,6,3,9,0,3,3,5,6,11,0,0,0,1366,1477,2843,413,504,917,24,13,37,2451,2662,5113,653,594,1247,16797,17570,34367
POA2079,3087,3185,6272,49,50,99,230,195,425,0,0,0,6,8,14,0,0,0,0,0,0,0,4,4,0,0,0,6,3,9,0,0,0,242,210,452,29,41,70,3,4,7,323,305,628,72,52,124,3482,3542,7024
POA2080,725,705,1430,11,10,21,36,39,75,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,78,3,3,6,0,0,0,50,55,105,14,9,23,789,769,1558
POA2081,2308,2290,4598,51,36,87,123,110,233,0,4,4,4,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,127,120,247,20,29,49,0,4,4,198,189,387,61,51,112,2567,2530,5097
POA2082,2496,2457,4953,73,74,147,144,139,283,5,0,5,6,5,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,155,147,302,18,17,35,0,3,3,246,241,487,75,68,143,2817,2766,5583
POA2083,658,618,1276,22,23,45,77,58,135,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,61,141,10,8,18,0,4,4,112,96,208,23,21,44,793,735,1528
POA2084,1539,1488,3027,20,25,45,117,104,221,0,3,3,4,9,13,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,121,121,242,15,17,32,0,0,0,156,163,319,72,91,163,1767,1742,3509
POA2085,4524,4852,9376,118,127,245,285,293,578,0,0,0,10,4,14,0,0,0,0,3,3,0,0,0,0,0,0,4,3,7,0,0,0,299,303,602,65,58,123,6,12,18,488,500,988,109,131,240,5121,5483,10604
POA2086,5697,5734,11431,121,130,251,408,415,823,12,14,26,7,11,18,0,0,0,6,8,14,0,3,3,0,0,0,0,0,0,0,0,0,433,451,884,78,78,156,11,3,14,643,662,1305,152,140,292,6492,6536,13028
POA2087,5080,5449,10529,129,143,272,404,395,799,5,8,13,13,16,29,3,5,8,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,432,424,856,75,84,159,8,0,8,644,651,1295,173,163,336,5897,6263,12160
POA2088,9537,11032,20569,627,735,1362,966,1100,2066,72,57,129,37,51,88,8,5,13,15,20,35,3,7,10,0,0,0,15,10,25,0,0,0,1116,1250,2366,463,526,989,10,12,22,2216,2523,4739,922,911,1833,12675,14466,27141
POA2089,3469,3937,7406,175,188,363,680,800,1480,39,33,72,32,32,64,3,3,6,15,14,29,0,5,5,5,3,8,6,12,18,0,0,0,780,902,1682,247,260,507,8,4,12,1210,1354,2564,476,488,964,5155,5779,10934
POA2090,4244,4921,9165,187,196,383,688,817,1505,24,31,55,24,36,60,3,4,7,7,13,20,3,0,3,0,6,6,9,13,22,0,0,0,758,920,1678,173,235,408,8,3,11,1126,1354,2480,629,553,1182,5999,6828,12827
POA2092,2678,2771,5449,125,132,257,243,280,523,6,6,12,7,6,13,0,0,0,4,4,8,0,0,0,0,0,0,0,6,6,0,0,0,260,302,562,64,71,135,0,7,7,449,512,961,114,119,233,3241,3402,6643
POA2093,8404,9027,17431,295,311,606,968,988,1956,21,21,42,20,17,37,8,3,11,13,8,21,0,0,0,0,4,4,7,7,14,0,0,0,1037,1048,2085,206,222,428,9,4,13,1547,1585,3132,343,356,699,10294,10968,21262
POA2094,1964,2156,4120,167,156,323,221,251,472,11,12,23,0,0,0,3,5,8,0,4,4,0,0,0,0,0,0,0,5,5,0,0,0,235,277,512,88,89,177,3,3,6,493,525,1018,121,114,235,2578,2795,5373
POA2095,4855,5000,9855,513,520,1033,642,672,1314,41,40,81,30,29,59,4,3,7,8,5,13,4,7,11,3,3,6,5,4,9,0,0,0,737,763,1500,485,501,986,18,25,43,1753,1809,3562,779,645,1424,7387,7454,14841
POA2096,5229,5136,10365,309,321,630,743,794,1537,15,12,27,19,14,33,0,0,0,15,5,20,0,3,3,0,3,3,7,3,10,0,0,0,799,834,1633,176,220,396,10,6,16,1294,1381,2675,310,268,578,6833,6785,13618
POA2097,5733,5941,11674,270,263,533,589,599,1188,3,6,9,13,9,22,0,0,0,3,3,6,3,5,8,3,5,8,3,0,3,0,0,0,617,627,1244,97,116,213,12,8,20,996,1014,2010,263,248,511,6992,7203,14195
POA2099,14019,14720,28739,667,639,1306,1790,1819,3609,21,26,47,56,54,110,9,11,20,10,10,20,6,4,10,4,3,7,4,4,8,0,0,0,1900,1931,3831,315,356,671,17,23,40,2899,2949,5848,791,735,1526,17709,18404,36113
POA2100,7853,8216,16069,170,172,342,770,841,1611,11,21,32,21,20,41,4,0,4,7,10,17,0,0,0,0,0,0,7,4,11,0,0,0,820,896,1716,123,116,239,19,23,42,1132,1207,2339,363,409,772,9348,9832,19180
POA2101,6927,7346,14273,260,249,509,789,808,1597,9,13,22,19,16,35,3,4,7,4,11,15,3,3,6,3,0,3,3,4,7,0,0,0,833,859,1692,129,120,249,88,105,193,1310,1333,2643,462,339,801,8699,9018,17717
POA2102,2319,2605,4924,121,123,244,266,281,547,0,0,0,8,7,15,0,0,0,3,4,7,0,3,3,0,0,0,0,0,0,0,0,0,277,295,572,27,31,58,8,19,27,433,468,901,98,116,214,2850,3189,6039
POA2103,3943,4314,8257,205,219,424,404,421,825,0,7,7,10,6,16,7,5,12,5,6,11,0,4,4,5,0,5,0,3,3,0,0,0,431,452,883,68,71,139,3,21,24,707,763,1470,151,170,321,4801,5247,10048
POA2104,1188,1361,2549,32,43,75,114,147,261,4,3,7,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,153,274,14,27,41,0,3,3,167,226,393,68,62,130,1423,1649,3072
POA2105,765,762,1527,24,30,54,50,56,106,3,5,8,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,60,61,121,19,22,41,0,0,0,103,113,216,54,25,79,922,900,1822
POA2106,3492,3640,7132,196,181,377,378,409,787,8,14,22,8,7,15,3,0,3,8,3,11,0,0,0,3,0,3,3,5,8,0,0,0,411,438,849,72,58,130,4,5,9,683,682,1365,251,190,441,4426,4512,8938
POA2107,5920,6145,12065,301,333,634,416,437,853,11,18,29,16,24,40,0,0,0,5,0,5,0,0,0,4,0,4,5,3,8,0,0,0,457,482,939,77,94,171,5,8,13,840,917,1757,237,232,469,6997,7294,14291
POA2108,745,737,1482,46,53,99,62,54,116,6,3,9,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,60,133,21,15,36,0,4,4,140,132,272,65,60,125,950,929,1879
POA2109,401,557,958,15,24,39,107,135,242,9,8,17,6,3,9,0,3,3,3,3,6,0,0,0,0,0,0,6,8,14,0,0,0,131,160,291,88,126,214,3,0,3,237,310,547,139,132,271,777,999,1776
POA2110,4007,4103,8110,119,116,235,471,388,859,3,6,9,8,3,11,4,4,8,4,6,10,0,0,0,0,0,0,5,3,8,0,0,0,495,410,905,60,54,114,7,3,10,681,583,1264,162,181,343,4850,4867,9717
POA2111,5294,5816,11110,135,155,290,559,635,1194,11,11,22,15,18,33,0,3,3,12,5,17,3,0,3,0,3,3,3,0,3,0,0,0,603,675,1278,79,75,154,7,7,14,824,912,1736,230,179,409,6348,6907,13255
POA2112,11050,11632,22682,340,320,660,1210,1226,2436,21,12,33,26,29,55,14,7,21,14,19,33,4,6,10,3,3,6,9,8,17,0,0,0,1301,1310,2611,239,266,505,21,19,40,1901,1915,3816,457,492,949,13408,14039,27447
POA2113,6604,7140,13744,137,158,295,707,651,1358,28,19,47,15,10,25,0,4,4,5,6,11,0,0,0,0,0,0,6,7,13,0,0,0,761,697,1458,213,235,448,3,11,14,1114,1101,2215,298,340,638,8016,8581,16597
POA2114,8454,8627,17081,261,271,532,976,984,1960,16,16,32,14,22,36,12,11,23,3,3,6,3,3,6,0,3,3,13,10,23,0,0,0,1037,1052,2089,245,334,579,13,11,24,1556,1668,3224,497,383,880,10507,10678,21185
POA2115,3926,4015,7941,81,88,169,353,346,699,6,5,11,4,5,9,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,359,725,42,53,95,3,6,9,492,506,998,213,189,402,4631,4710,9341
