region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
POA2672,22,9,50,213,256,100,149,281,158,1157
POA2675,13,5,29,225,247,148,154,278,98,1150
POA2678,0,0,0,210,124,13,0,174,40,561
POA2680,208,110,457,3430,3910,2131,1902,4238,1978,17589
POA2681,9,6,23,252,339,175,153,211,128,1258
POA2700,75,20,147,646,837,451,493,957,457,3841
POA2701,36,16,75,370,480,240,253,354,182,1879
POA2702,6,6,15,85,115,51,95,83,45,474
POA2703,3,3,6,108,113,73,59,169,175,697
POA2705,88,43,181,1459,1934,1000,906,1553,822,7674
POA2706,0,0,0,173,219,92,86,247,124,941
POA2707,14,3,29,182,222,155,167,220,66,1012
POA2710,110,62,241,1357,1930,1101,988,1755,834,7965
POA2711,41,9,65,460,600,304,351,663,243,2621
POA2712,14,24,51,218,268,165,194,223,93,1161
POA2713,31,60,114,442,586,331,313,530,289,2491
POA2714,34,18,75,325,480,270,246,490,221,2032
POA2715,13,9,31,219,285,140,177,320,167,1308
POA2716,17,6,32,161,182,132,101,202,96,874
POA2717,7,6,23,175,230,177,139,277,71,1069
POA2720,112,42,213,1070,1554,873,783,1431,544,6255
POA2721,3,0,3,50,58,44,51,55,15,273
POA2722,33,21,75,390,530,322,344,515,248,2349
POA2725,0,0,0,45,77,54,60,90,28,354
POA2726,3,0,3,46,55,37,42,48,9,237
POA2727,6,3,9,81,84,59,86,84,30,424
POA2729,13,6,25,230,349,191,216,249,106,1341
POA2730,14,5,33,177,320,150,160,269,91,1167
POA2731,63,21,130,853,1194,595,527,1052,384,4605
POA2732,40,16,81,283,337,171,242,346,178,1557
POA2733,4,0,13,88,120,48,64,112,43,475
POA2735,0,0,6,121,133,69,70,81,62,536
POA2736,0,0,0,51,67,40,59,93,29,339
POA2737,0,3,7,117,128,66,76,149,73,609
POA2738,0,7,14,181,243,142,109,153,91,919
POA2739,4,0,7,240,303,176,134,211,101,1165
POA2745,44,28,131,4726,5597,2529,2061,3686,1038,19637
POA2747,126,67,297,5818,6946,3113,2844,6056,2082,26859
POA2748,3,8,23,322,377,178,182,333,153,1545
POA2749,19,4,61,2702,3166,1502,1337,2417,789,11913
POA2750,440,192,880,7524,9008,4172,3582,7189,2869,34344
POA2752,12,8,35,742,946,500,461,687,229,3565
POA2753,263,46,406,2806,3605,1770,1534,2817,1064,13596
POA2754,21,11,47,896,1159,612,516,773,277,4233
POA2756,129,66,289,5571,6622,3277,2918,4700,1818,24906
POA2757,4,0,4,139,181,111,88,122,66,707
POA2758,46,14,104,1332,1823,1069,899,1048,571,6742
POA2759,58,19,115,4850,5256,2440,1983,4961,1268,20758
POA2760,103,121,345,4215,4805,2143,2241,5626,2211,21241
POA2761,136,20,187,4529,4777,1998,1918,5748,1488,20458
POA2762,20,4,35,678,785,351,292,669,215,2990
POA2763,88,8,136,5381,6107,2725,2189,5139,1118,22659
POA2765,65,33,158,2307,2775,1379,1331,2600,1593,11985
POA2766,270,70,367,2214,2383,1034,1018,3447,982,11078
POA2767,82,23,152,3111,3410,1461,1438,4634,1258,15312
POA2768,43,9,74,4612,5276,2231,1821,4027,1545,19512
POA2769,3,0,3,486,675,280,212,361,81,2095
POA2770,140,60,298,7801,8465,3933,4734,14366,5064,44363
POA2773,22,13,68,1107,1460,737,563,591,145,4603
POA2774,49,33,152,2375,3064,1588,1212,1360,467,10066
POA2775,8,7,18,206,335,184,146,215,175,1261
POA2776,16,11,42,698,1033,528,367,407,137,3170
POA2777,252,118,530,3310,4195,2168,1721,2142,660,14196
POA2778,9,3,15,379,605,319,258,240,103,1904
POA2779,19,11,49,749,1107,563,435,440,208,3502
POA2780,178,98,374,2123,3052,1434,1107,1881,1202,10799
POA2782,96,21,168,917,1395,760,571,784,461,4888
POA2783,13,7,38,484,698,324,251,360,180,2297
POA2784,7,0,13,224,292,146,121,120,60,963
POA2785,20,20,84,678,1039,576,449,472,563,3777
POA2786,0,6,15,159,252,119,108,119,73,830
POA2787,43,9,73,622,833,440,416,716,355,3382
POA2790,154,63,327,2115,2866,1562,1558,2639,1397,12137
POA2791,9,0,9,100,132,76,70,110,41,529
POA2792,0,3,3,56,97,50,54,89,34,380
POA2793,6,6,18,142,234,134,149,216,82,957
POA2794,147,46,294,1335,1798,1087,1021,1887,919,8047
POA2795,353,93,667,6705,8524,4140,3455,5680,3086,31590
POA2797,0,3,3,19,50,21,22,43,27,182
POA2798,10,0,13,348,488,287,225,289,152,1789
POA2799,37,7,68,582,803,394,392,599,260,3030
POA2800,396,136,789,6689,8545,4127,3418,6751,2655,32185
POA2803,0,0,0,43,54,38,47,51,31,264
POA2804,48,12,86,351,512,302,310,503,141,2119
POA2805,4,0,7,30,50,46,41,42,25,234
POA2806,12,3,24,138,162,112,108,167,64,751
POA2807,0,0,0,22,39,29,33,57,21,201
POA2808,0,0,3,38,52,31,28,40,18,207
POA2809,3,0,3,41,52,34,47,51,26,251
POA2810,42,16,96,423,553,356,364,514,227,2437
POA2820,79,16,149,935,1368,777,717,1396,1077,6270
POA2821,33,7,64,642,904,455,536,846,353,3736
POA2823,6,12,30,196,251,115,159,234,116,1071
POA2824,24,6,41,350,425,220,200,488,154,1837
POA2825,32,7,48,320,445,238,274,520,258,2055
POA2827,45,29,107,462,652,366,434,677,301,2892
POA2828,3,0,6,76,104,52,59,135,36,462
POA2829,28,11,64,441,574,294,264,656,263,2492
POA2830,355,104,698,6068,8054,4019,3140,5824,2173,29278
POA2831,16,6,36,581,700,427,410,593,298,3009
POA2832,9,6,25,350,494,191,196,525,340,2096
POA2833,4,6,16,105,146,93,71,148,47,610
POA2834,17,10,30,284,423,245,248,503,328,2031
POA2835,36,7,55,564,814,409,403,737,383,3310
POA2836,0,0,4,136,228,93,61,157,31,706
POA2839,6,6,18,166,243,121,95,325,98,1048
POA2840,10,8,18,309,486,214,212,493,428,2142
POA2842,6,0,15,52,76,60,70,84,22,364
POA2843,16,0,27,165,243,121,149,218,78,974
POA2844,29,5,37,166,240,145,173,280,144,1148
POA2845,5,3,8,240,367,176,211,317,146,1457
POA2846,0,0,3,49,78,43,40,68,33,311
POA2847,18,15,41,307,437,244,281,429,160,1858
POA2848,19,6,41,212,319,185,238,337,95,1386
POA2849,15,6,30,203,333,215,219,255,105,1330
POA2850,172,71,332,2348,3147,1646,1654,2626,1290,12711
POA2852,35,16,61,462,619,340,399,576,232,2628
POA2864,3,6,12,183,243,133,121,162,53,895
POA2865,7,3,10,112,126,74,78,129,40,559
POA2866,29,16,70,444,544,293,311,429,134,2155
POA2867,3,0,6,83,99,75,77,108,34,476
POA2868,17,0,23,59,77,51,59,123,32,401
POA2869,23,3,35,206,248,160,172,294,134,1214
POA2870,161,51,307,1718,2258,1227,1193,2019,996,9411
POA2871,116,44,225,1304,1689,910,874,1626,601,7004
POA2873,13,6,25,88,138,77,80,95,48,526
POA2874,8,6,20,40,63,42,37,79,32,293
POA2875,12,3,24,132,210,116,134,171,59,822
POA2876,0,0,0,43,56,29,34,55,18,235
POA2877,43,20,80,556,702,405,467,780,312,3222
POA2878,0,0,0,21,26,13,27,34,45,166
POA2879,3,3,12,115,152,75,97,201,74,714
POA2880,225,148,494,2335,3554,1921,1860,4084,1987,15741
POA2898,6,0,6,73,93,44,23,58,12,303
