region_id,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
POA2068,1611,2824,492,497,1089,628,125,247,139,7652
POA2069,1244,2537,341,400,896,426,63,166,128,6201
POA2070,1140,2231,256,346,787,427,54,132,110,5483
POA2071,1125,2208,245,338,805,447,46,115,106,5435
POA2072,575,1264,153,220,388,215,29,105,38,2987
POA2073,1572,2955,386,489,1045,581,72,220,119,7439
POA2074,1894,3518,580,653,1365,815,112,250,156,9343
POA2075,1984,3089,496,625,1294,812,75,234,137,8746
POA2076,2040,4183,691,875,1664,846,168,411,196,11074
POA2077,2138,5835,1963,1631,2826,1505,540,1119,304,17861
POA2079,555,1027,557,370,621,351,131,241,61,3914
POA2080,113,245,103,92,132,65,27,50,15,842
POA2081,380,737,348,261,480,234,69,146,41,2696
POA2082,412,790,452,251,524,237,108,187,34,2995
POA2083,126,196,111,66,114,62,29,69,15,788
POA2084,322,467,267,134,280,160,48,96,32,1806
POA2085,924,1347,529,414,865,491,109,197,61,4937
POA2086,1175,1875,714,504,1068,626,188,290,100,6540
POA2087,989,1795,580,432,858,496,122,192,88,5552
POA2088,3013,5369,674,946,1799,1014,118,255,299,13487
POA2089,1344,2955,412,478,976,533,49,127,128,7002
POA2090,1609,3088,394,452,1047,524,78,133,134,7459
POA2092,690,1051,242,223,428,252,49,91,53,3079
POA2093,2109,3553,964,945,1512,954,245,428,174,10884
POA2094,603,1189,222,258,405,243,55,108,48,3131
POA2095,1665,3365,619,645,988,624,129,248,148,8431
POA2096,1411,2470,934,754,1083,728,188,360,123,8051
POA2097,1229,1901,1067,683,1251,763,230,365,124,7613
POA2099,2755,4360,2823,1958,2958,1992,935,1538,315,19634
POA2100,1558,2329,1184,830,1616,970,345,611,158,9601
POA2101,1475,2227,1382,839,1446,896,319,491,150,9225
POA2102,542,754,391,300,504,303,121,162,34,3111
POA2103,797,1235,678,483,836,515,183,316,73,5116
POA2104,273,378,115,107,198,126,22,48,17,1284
POA2105,177,319,100,59,134,63,21,32,17,922
POA2106,869,1251,671,451,678,443,99,234,95,4791
POA2107,1330,2052,897,620,969,641,115,300,135,7059
POA2108,188,290,78,69,108,72,12,34,23,874
POA2109,24,109,26,81,60,63,12,29,7,411
POA2110,974,1525,222,262,611,324,44,123,94,4179
POA2111,1297,2260,601,555,1161,531,142,302,107,6956
POA2112,1974,3898,1606,1084,2388,1191,495,826,269,13731
POA2113,1129,2787,841,619,1478,656,237,372,134,8253
POA2114,1405,3704,1215,841,1838,936,386,643,241,11209
POA2115,520,910,605,340,732,381,229,337,95,4149
POA2116,296,621,404,246,514,246,182,225,53,2787
POA2117,1217,2305,1093,712,1503,761,374,555,157,8677
POA2118,1397,3126,1078,739,1672,887,378,571,215,10063
POA2119,946,2195,351,360,824,455,69,162,83,5445
POA2120,1630,3514,889,736,1572,749,157,459,158,9864
POA2121,1712,4796,953,805,1954,952,244,490,192,12098
POA2122,1624,4476,1306,1019,2170,1126,352,725,273,13071
POA2125,1608,2793,689,556,1402,813,156,288,115,8420
POA2126,1645,3268,821,721,1576,886,187,396,170,9670
POA2127,995,1638,334,289,719,328,92,138,82,4615
POA2128,107,186,110,61,140,77,61,67,21,830
POA2129,0,0,3,0,0,0,0,0,0,3
POA2130,497,1473,331,309,559,268,97,174,51,3759
POA2131,1116,3336,1136,1086,1691,997,452,863,204,10881
POA2132,636,1582,485,418,805,405,213,300,76,4920
POA2133,616,1267,654,470,881,462,247,402,116,5115
POA2134,611,1603,639,511,854,607,187,485,186,5683
POA2135,1353,3624,1113,864,1624,1059,272,811,295,11015
POA2136,404,809,401,263,549,314,146,208,80,3174
POA2137,2082,3545,1175,865,2026,1125,338,575,194,11925
POA2138,1060,2269,657,477,1152,562,156,274,131,6738
POA2139,0,9,0,0,0,0,0,0,0,9
POA2140,594,1802,710,580,941,581,278,532,146,6164
POA2141,814,2239,1630,905,1640,924,855,1533,311,10851
POA2142,686,1660,1207,811,1391,769,830,1091,255,8700
POA2143,232,471,417,214,461,232,283,350,85,2745
POA2144,712,1698,1831,1035,1404,1091,1206,1793,444,11214
POA2145,3114,8013,4167,2608,6132,2768,2405,2586,704,32497
POA2146,681,1673,1090,650,1481,671,581,665,142,7634
POA2147,1692,3309,2374,1473,3121,1475,1370,1415,304,16533
POA2148,2057,4147,3808,2395,4791,2420,2915,2949,667,26149
POA2150,1080,3401,1309,1021,2030,1111,865,1185,297,12299
POA2151,1200,2829,1038,767,1719,796,411,570,174,9504
POA2152,704,1436,571,422,893,436,233,256,77,5028
POA2153,4110,7644,3089,2110,4916,2562,899,1261,393,26984
POA2154,3546,5783,1826,1278,3199,1982,423,731,279,19047
POA2155,3918,5696,2733,1641,4062,2370,922,1071,345,22758
POA2156,1282,1579,822,438,1116,664,192,280,101,6474
POA2157,370,350,327,116,281,135,85,161,26,1851
POA2158,822,1038,510,280,712,409,112,229,73,4185
POA2159,428,538,357,193,382,203,69,152,30,2352
POA2160,1035,2080,2034,1091,2082,1199,1164,1410,325,12420
POA2161,831,1379,1638,803,1689,903,1005,1085,288,9621
POA2162,527,932,976,501,1063,565,702,730,152,6148
POA2163,136,254,360,253,336,182,359,389,89,2358
POA2164,588,900,1142,648,1255,710,883,875,202,7203
POA2165,758,1621,2034,1094,1863,1100,1643,2007,398,12518
POA2166,1003,1861,2297,1511,1913,1393,2480,3267,662,16387
POA2167,305,706,448,333,681,302,344,318,59,3496
POA2168,1036,1597,2461,1333,2468,1426,2074,2184,434,15013
POA2170,3317,6006,5965,3410,6511,3288,3951,4027,899,37374
POA2171,1298,1910,1792,857,2207,1162,1095,1155,291,11767
POA2172,181,336,188,97,249,104,46,47,12,1260
POA2173,789,1438,1013,1105,1356,525,431,377,119,7153
POA2174,20,25,21,8,27,18,20,21,7,167
POA2175,137,86,153,54,158,77,84,76,25,850
POA2176,1881,3034,3279,1634,3471,2058,2004,2237,482,20080
POA2177,459,773,993,467,919,584,728,835,197,5955
POA2178,401,295,409,145,396,228,216,207,64,2361
POA2179,365,202,410,160,305,204,243,205,33,2127
POA2190,897,1342,1263,684,1289,835,714,821,252,8097
POA2191,282,468,404,221,457,241,153,215,61,2502
POA2192,393,778,707,489,795,471,449,701,124,4907
POA2193,829,1751,843,605,1061,566,353,610,154,6772
POA2194,651,1395,1365,931,1195,882,798,1273,271,8761
POA2195,500,1256,1147,891,1009,929,1077,1357,245,8411
POA2196,1009,1629,1660,934,1640,1118,1070,1115,303,10478
POA2197,294,479,513,240,543,295,279,292,89,3024
POA2198,395,643,545,303,714,382,288,273,78,3621
POA2199,472,825,865,464,993,568,592,694,176,5649
POA2200,1191,2465,2054,1321,2132,1330,1519,1669,413,14094
POA2203,964,2361,698,549,1012,475,266,441,109,6875
POA2204,1524,3745,1435,1092,1750,923,528,984,218,12199
POA2205,691,1403,686,546,954,562,423,574,112,5951
POA2206,1122,1961,1083,606,1418,781,487,564,186,8208
POA2207,1380,2747,1570,979,2167,1092,895,1072,269,12171
POA2208,551,1068,722,351,951,479,373,395,99,4989
POA2209,624,1417,820,568,1148,584,438,476,118,6193
POA2210,1448,2584,1632,1080,2206,1050,726,875,201,11802
POA2211,841,1511,1111,600,1470,688,512,585,157,7475
POA2212,658,1169,993,535,1252,589,459,521,128,6304
POA2213,1200,1910,1457,831,2096,795,577,634,173,9673
POA2214,223,308,365,187,458,178,146,122,16,2003
POA2216,1260,2432,1622,1313,2014,1315,806,1362,314,12438
POA2217,1260,2685,1441,1103,1921,1065,628,1013,245,11361
POA2218,676,1745,959,680,1276,722,496,662,168,7384
POA2219,876,1230,717,492,1089,607,322,353,117,5803
POA2220,1327,3061,1603,1138,2058,1337,760,1247,375,12906
POA2221,1187,1920,788,542,1364,732,294,367,169,7363
POA2222,567,1443,695,547,1095,546,323,469,121,5806
POA2223,1339,2894,1129,885,1864,854,410,541,160,10076
POA2224,1049,1398,769,524,1223,683,247,344,113,6350
POA2225,447,778,341,229,500,251,99,131,29,2805
POA2226,903,1669,760,549,1129,476,198,293,75,6052
POA2227,1121,1696,1008,699,1376,709,228,368,118,7323
POA2228,1098,1850,1150,890,1514,907,419,567,151,8546
POA2229,2090,3112,1830,1379,2421,1438,526,685,185,13666
POA2230,2317,3682,2043,1708,2464,1411,548,735,239,15147
POA2231,111,142,257,120,190,88,93,110,25,1136
POA2232,2099,3997,2270,1538,2931,1467,699,922,231,16154
POA2233,1855,3014,2588,1669,3095,1483,680,928,187,15499
POA2234,2616,3958,2252,1481,3425,1955,666,832,272,17457
POA2250,3491,6044,4248,3160,4700,3147,1518,2702,484,29494
POA2251,1723,3199,2229,1623,2000,1513,547,1111,208,14153
POA2256,577,1020,826,692,943,627,322,570,99,5676
POA2257,1172,1882,1738,1253,1680,1138,612,1108,212,10795
POA2258,320,500,386,251,414,246,166,226,44,2553
POA2259,2255,3045,3613,2453,3078,2504,1831,2646,371,21796
POA2260,1511,2724,1538,1129,1486,1140,316,674,155,10673
POA2261,2085,3271,3606,2609,2982,2590,1356,2409,317,21225
POA2262,603,839,1271,992,967,947,790,1062,164,7635
POA2263,645,1031,1378,1014,1011,1002,689,1056,156,7982
POA2264,458,937,829,502,715,468,428,597,92,5026
POA2265,198,478,359,210,287,153,165,264,31,2145
POA2267,132,231,198,123,145,102,83,104,14,1132
POA2278,105,120,311,147,208,143,151,200,21,1406
POA2280,1256,2275,1997,1183,1915,1283,782,1059,181,11931
POA2281,485,895,960,591,735,584,415,600,76,5341
POA2282,839,1692,986,669,1154,731,324,489,117,7001
POA2283,935,1783,1628,987,1332,931,799,966,150,9511
POA2284,390,659,802,483,664,527,413,533,57,4528
POA2285,1123,2094,2306,1243,2153,1483,1129,1400,198,13129
POA2286,104,185,326,158,185,143,198,227,30,1556
POA2287,1309,2969,2435,1582,2360,1648,1235,1587,261,15386
POA2289,982,2561,1226,864,1485,960,464,682,107,9331
POA2290,1458,3234,2372,1499,2385,1660,917,1275,194,14994
POA2291,1008,2409,851,730,943,608,233,389,73,7244
POA2292,124,302,183,133,210,112,72,126,14,1276
POA2293,140,325,149,141,157,100,45,90,18,1165
POA2294,82,253,107,122,120,74,55,89,18,920
POA2295,223,387,376,258,300,173,162,261,40,2180
POA2296,81,265,139,116,126,90,31,83,6,937
POA2297,69,202,109,84,87,68,30,77,12,738
POA2298,312,966,586,488,583,403,264,414,57,4073
POA2299,409,1192,631,514,649,500,250,458,82,4685
POA2300,724,2325,550,557,695,451,152,253,71,5778
POA2302,51,105,36,33,39,26,13,16,3,322
POA2303,461,1330,428,397,543,390,146,289,52,4036
POA2304,556,1503,979,731,922,664,484,762,119,6720
POA2305,657,1756,744,549,902,589,246,396,68,5907
POA2306,29,51,94,89,73,96,78,205,14,729
POA2307,94,224,277,186,177,182,146,212,21,1519
POA2308,10,12,0,53,11,38,4,17,4,149
POA2311,108,38,57,28,42,17,36,50,9,385
POA2312,73,73,104,62,51,67,52,74,11,567
POA2314,9,21,61,29,13,0,3,4,0,140
POA2315,672,876,811,671,635,607,205,524,80,5081
POA2316,252,377,434,264,271,265,167,257,38,2325
POA2317,275,327,379,252,278,275,145,234,39,2204
POA2318,591,727,1148,590,814,477,465,494,91,5397
POA2319,202,263,458,278,282,257,254,276,35,2305
POA2320,1501,2268,2428,1217,1789,1378,1488,1354,198,13621
POA2321,599,820,997,441,758,508,637,481,79,5320
POA2322,626,895,1393,704,1084,814,895,1087,109,7607
POA2323,1106,2058,2020,1045,1650,1082,981,1117,170,11229
POA2324,924,1085,1641,913,1182,931,910,1102,143,8831
POA2325,927,1172,1891,1164,1142,1073,1413,1398,177,10357
POA2326,205,230,540,312,340,252,441,481,59,2860
POA2327,149,255,615,323,327,306,388,440,52,2855
POA2328,226,107,245,100,142,80,184,194,23,1301
POA2329,239,74,100,85,83,53,105,129,15,883
POA2330,1081,1239,1936,880,1211,707,2002,991,191,10238
POA2333,529,695,1250,487,656,504,1115,764,99,6099
POA2334,74,89,245,87,107,72,217,147,27,1065
POA2335,267,321,510,218,319,209,477,256,48,2625
POA2336,126,111,230,63,108,76,238,189,26,1167
POA2337,578,503,640,289,375,299,456,578,62,3780
POA2338,145,61,140,58,56,23,66,131,18,698
POA2339,90,24,33,20,25,16,26,56,3,293
POA2340,2490,3613,3020,2022,2754,2138,1372,2748,302,20459
POA2341,77,55,65,52,61,56,105,95,9,575
POA2342,113,34,24,18,28,12,27,36,4,296
POA2343,424,225,232,183,193,136,231,294,43,1961
POA2344,93,57,57,21,47,28,29,46,9,387
POA2345,83,55,43,31,50,21,35,56,9,383
POA2346,194,120,124,97,89,90,88,164,15,981
POA2347,192,59,64,74,55,50,42,111,22,669
POA2350,1546,2703,1311,1153,1454,1110,370,1045,155,10847
POA2351,7,25,10,36,23,44,0,31,0,176
POA2352,164,173,204,138,151,111,96,201,16,1254
POA2353,57,71,72,33,74,37,53,70,6,473
POA2354,632,167,178,112,141,84,105,238,26,1683
POA2355,105,39,33,25,28,15,27,47,13,332
POA2357,398,275,185,185,135,157,115,226,29,1705
POA2358,353,262,263,198,230,140,108,243,26,1823
POA2359,67,17,22,20,17,17,16,35,0,211
POA2360,919,841,784,635,586,695,289,891,85,5725
POA2361,107,22,22,36,19,7,38,41,9,301
POA2365,432,156,189,106,180,116,92,260,26,1557
POA2369,81,33,35,54,21,26,21,80,9,360
POA2370,580,392,415,329,321,280,208,402,66,2993
POA2371,70,20,21,20,22,22,21,43,0,239
POA2372,477,237,267,197,202,153,151,279,50,2013
POA2380,690,588,600,412,479,424,556,560,71,4380
POA2381,303,56,55,47,54,24,78,119,10,746
POA2382,89,35,52,25,43,33,86,62,9,434
POA2386,68,8,3,8,4,3,24,22,3,143
POA2388,356,132,152,104,158,75,194,159,29,1359
POA2390,605,515,624,306,448,368,404,484,78,3832
POA2395,78,21,25,23,18,15,14,33,5,232
POA2396,123,52,38,44,37,15,37,64,9,419
POA2397,101,20,13,13,20,6,23,12,6,214
POA2399,152,45,44,20,45,34,36,65,4,445
POA2400,810,643,584,388,611,380,442,495,99,4452
POA2401,65,18,10,6,18,6,11,11,3,148
POA2402,207,110,82,66,75,50,70,104,6,770
POA2403,92,13,26,13,14,10,18,34,10,230
POA2404,195,68,78,65,71,40,48,74,12,651
POA2405,150,16,7,11,16,9,41,54,3,307
POA2406,96,45,12,35,31,19,40,52,7,337
POA2408,106,13,11,4,16,5,28,41,6,230
POA2409,100,27,21,34,26,26,25,51,13,323
POA2410,65,14,9,12,9,7,15,33,3,167
POA2415,28,16,22,13,10,10,7,24,3,133
POA2420,289,252,262,168,197,128,172,218,31,1717
POA2421,136,115,139,61,97,51,60,76,14,749
POA2422,427,247,283,237,197,177,244,260,27,2099
POA2423,171,146,181,130,123,116,158,187,34,1246
POA2424,46,20,19,19,13,8,18,25,0,168
POA2425,113,61,104,50,77,54,74,94,10,637
POA2426,23,24,28,24,17,16,15,30,4,181
POA2427,81,116,92,89,59,67,33,87,16,640
POA2428,851,1138,988,913,818,943,296,886,113,6946
POA2429,523,508,516,357,387,339,293,592,34,3549
POA2430,1196,1974,1765,1367,1416,1414,685,1509,151,11477
POA2431,214,241,237,214,200,188,73,212,20,1599
POA2439,135,128,158,111,131,80,67,109,13,932
POA2440,830,1005,985,987,872,763,544,979,156,7121
POA2441,443,448,356,266,300,241,174,347,33,2608
POA2443,282,356,405,276,279,290,180,336,42,2446
POA2444,1885,3400,2325,2006,2547,1966,685,1483,214,16511
POA2445,252,440,415,245,347,267,114,203,41,2324
POA2446,664,726,759,574,689,577,408,616,75,5088
POA2447,346,315,380,338,261,241,193,327,33,2434
POA2448,290,443,389,354,327,275,136,322,41,2577
POA2449,113,102,93,119,65,46,63,104,9,714
POA2450,2048,2910,2225,1753,2310,1881,806,1673,233,15839
POA2452,540,982,818,821,876,795,364,721,76,5993
POA2453,308,140,105,94,92,59,62,159,23,1042
POA2454,393,708,405,374,298,224,158,310,51,2921
POA2455,98,172,179,114,124,106,65,153,25,1036
POA2456,706,913,818,661,682,510,296,703,80,5369
POA2460,1197,1497,1464,1478,1362,1242,841,1384,183,10648
POA2462,148,117,126,103,81,87,68,145,26,901
POA2463,315,380,375,332,291,292,183,382,31,2581
POA2464,261,404,327,285,251,270,90,264,31,2183
POA2465,26,14,28,13,10,8,16,16,6,137
POA2466,44,41,66,59,45,61,21,79,0,416
POA2469,356,145,142,136,122,67,96,222,25,1311
POA2470,654,590,691,581,675,537,448,1159,89,5424
POA2471,161,109,163,103,88,78,81,151,18,952
POA2472,93,98,119,94,55,80,68,91,7,705
POA2473,106,163,140,152,96,119,70,115,15,976
POA2474,457,362,322,266,256,212,196,358,39,2468
POA2475,56,13,11,12,17,8,25,22,3,167
POA2476,94,45,33,40,26,21,31,53,0,343
POA2477,687,1010,632,524,619,488,259,487,61,4767
POA2478,1437,2249,1609,1324,1419,1316,518,1208,144,11224
POA2479,446,541,241,161,213,187,69,191,41,2090
POA2480,2402,3827,2556,2144,2529,2126,1010,2326,247,19167
POA2481,787,1177,679,610,448,512,172,464,89,4938
POA2482,296,511,353,243,213,229,84,230,41,2200
POA2483,501,852,638,512,473,426,188,522,91,4203
POA2484,947,1190,1055,759,809,708,551,869,120,7008
POA2485,427,653,739,650,548,553,279,628,76,4553
POA2486,1186,1715,1821,1505,1583,1630,683,1387,186,11696
POA2487,593,989,665,504,571,498,183,477,68,4548
POA2488,128,255,235,201,161,145,73,181,18,1397
POA2489,225,457,423,311,311,227,131,254,36,2375
POA2490,42,43,49,36,34,31,28,54,6,323
POA2500,1733,4749,1936,1917,2180,1398,825,1130,273,16141
POA2502,226,407,643,405,456,374,402,612,96,3621
POA2505,122,257,273,197,241,204,186,267,39,1786
POA2506,177,310,484,354,368,307,341,444,52,2837
POA2508,527,1058,754,497,690,332,236,296,71,4461
POA2515,704,1747,687,514,621,341,174,285,82,5155
POA2516,320,744,416,316,374,191,130,182,37,2710
POA2517,600,1354,914,730,854,467,374,393,64,5750
POA2518,675,1489,1283,969,1187,682,622,759,116,7782
POA2519,752,1731,1045,761,982,616,406,564,103,6960
POA2525,516,1352,649,458,725,394,303,323,82,4802
POA2526,734,1544,1182,783,1065,667,504,648,130,7257
POA2527,858,1202,1692,1114,1424,1023,1044,1007,118,9482
POA2528,612,983,1541,1042,1110,999,880,1103,154,8424
POA2529,1044,1678,1727,1116,1531,1178,930,1003,177,10384
POA2530,1062,1730,2267,1494,1941,1344,1331,1355,191,12715
POA2533,954,1750,1051,773,880,557,369,456,112,6902
POA2534,299,594,335,289,268,198,84,160,28,2255
POA2535,473,631,437,297,350,221,107,219,42,2777
POA2536,706,830,987,747,784,832,313,659,114,5972
POA2537,437,761,667,479,510,406,237,466,56,4019
POA2538,149,169,133,83,95,102,46,87,9,873
POA2539,687,835,994,744,705,731,303,729,89,5817
POA2540,1819,2475,2635,2017,1868,1482,905,1529,231,14961
POA2541,780,1414,1539,1209,1096,1081,564,1048,134,8865
POA2545,108,47,63,51,63,39,22,60,3,456
POA2546,407,457,501,395,304,292,156,347,56,2915
POA2548,399,404,439,330,305,365,109,275,25,2651
POA2549,201,261,257,207,174,152,104,192,24,1572
POA2550,988,1172,932,716,775,595,435,998,80,6691
POA2551,160,134,197,167,147,142,153,244,26,1370
POA2555,32,9,29,17,22,9,23,29,4,174
POA2556,154,134,201,46,186,98,165,106,25,1115
POA2557,329,206,293,101,294,148,167,153,50,1741
POA2558,457,686,901,585,1048,603,623,617,106,5626
POA2559,50,54,47,71,68,55,132,145,31,653
POA2560,2903,4637,4951,3399,5631,3215,3410,3464,659,32269
POA2563,15,10,20,15,15,12,7,15,0,109
POA2564,345,646,694,525,905,502,728,687,109,5141
POA2565,759,1299,1061,701,1541,700,777,733,135,7706
POA2566,917,1500,1759,1152,2082,1079,1431,1290,196,11406
POA2567,2227,2876,2593,1744,3216,1873,1523,1312,291,17655
POA2568,57,94,73,38,48,31,18,41,3,403
POA2569,64,103,134,62,102,56,78,73,15,687
POA2570,1934,2851,2407,1305,2347,1275,1096,1044,172,14431
POA2571,655,854,910,483,819,375,477,462,90,5125
POA2572,195,254,316,192,228,153,190,197,37,1762
POA2573,184,270,338,180,254,203,264,254,37,1984
POA2574,280,326,478,272,352,210,278,290,61,2547
POA2575,758,1071,1086,660,776,619,441,724,106,6241
POA2576,879,1387,583,506,653,538,175,355,89,5165
POA2577,1071,1157,1128,653,755,550,456,757,119,6646
POA2578,121,220,143,118,110,88,41,85,13,939
POA2579,229,244,254,148,179,135,149,196,39,1573
POA2580,1536,1739,1698,1802,1566,1171,981,1377,196,12066
POA2581,290,191,136,98,135,48,58,87,34,1077
POA2582,1038,1147,816,570,915,425,303,514,118,5846
POA2583,529,247,270,168,176,125,110,196,21,1842
POA2584,49,32,44,18,15,9,11,34,0,212
POA2585,59,13,14,7,8,0,10,5,4,120
POA2586,364,129,161,101,97,79,70,183,22,1206
POA2587,239,137,160,101,119,70,89,171,23,1109
POA2588,50,18,16,9,5,6,3,21,0,128
POA2590,439,417,377,302,324,243,202,429,41,2774
POA2594,840,630,717,416,516,550,281,670,98,4718
POA2618,187,184,98,55,129,55,17,51,17,793
POA2619,1105,1286,589,466,1149,393,139,197,168,5492
POA2620,2640,3749,2882,1877,3842,1482,1137,1626,480,19715
POA2621,565,666,414,248,593,193,132,146,61,3018
POA2622,356,280,215,136,174,86,111,137,27,1522
POA2623,62,50,58,34,69,30,36,37,6,382
POA2625,45,25,18,20,12,14,13,18,3,168
POA2626,52,36,49,18,46,16,14,23,5,259
POA2627,428,307,397,332,255,255,117,234,43,2368
POA2628,208,114,167,93,102,64,56,91,15,910
POA2629,100,10,46,30,34,15,23,36,3,297
POA2630,598,620,560,400,510,393,211,420,72,3784
POA2631,92,32,35,25,23,17,25,43,3,295
POA2632,165,87,96,57,78,57,98,119,12,769
POA2633,59,18,18,17,10,4,26,38,9,199
POA2640,1991,3494,2309,1686,2296,1611,987,1492,251,16117
POA2641,532,762,1111,717,828,820,665,896,111,6442
POA2642,755,282,359,179,291,143,184,255,37,2485
POA2643,131,110,177,110,96,101,104,188,20,1037
POA2644,358,125,137,100,122,86,128,180,21,1257
POA2645,16,11,7,10,9,0,24,17,0,94
POA2646,512,331,411,249,255,248,235,618,55,2914
POA2647,136,76,155,77,84,62,57,131,15,793
POA2648,294,105,140,89,108,56,127,171,25,1115
POA2649,3,0,0,0,0,0,0,0,0,3
POA2650,3097,5174,4125,2819,3473,2832,1487,2766,395,26168
POA2651,76,118,492,157,128,87,88,126,18,1290
POA2652,769,267,290,199,232,156,229,293,29,2464
POA2653,180,102,125,99,77,66,133,142,17,941
POA2655,84,59,77,50,51,34,46,57,6,464
POA2656,235,53,52,59,62,25,43,48,7,584
POA2658,180,63,47,50,52,30,46,55,9,532
POA2659,114,53,70,24,63,24,51,39,6,444
POA2660,174,82,88,62,84,44,68,84,11,697
POA2661,28,56,0,109,12,4,0,10,17,236
POA2663,137,163,215,230,188,115,159,241,28,1476
POA2665,433,103,93,72,81,38,64,101,18,1003
POA2666,390,288,309,214,240,208,149,252,31,2081
POA2668,59,7,18,6,11,3,9,13,3,129
POA2669,521,66,68,56,44,19,54,100,17,945
POA2671,357,187,287,159,200,130,263,217,31,1831
POA2672,154,63,65,56,63,43,29,75,16,564
POA2675,186,63,64,59,67,25,95,136,13,708
POA2678,5,14,6,47,0,43,0,18,0,133
POA2680,1806,1321,1445,791,1299,1154,669,1714,198,10397
POA2681,157,81,114,53,87,74,79,140,12,797
POA2700,309,228,292,204,195,148,158,364,50,1948
POA2701,274,161,142,114,127,72,75,106,11,1082
POA2702,26,13,43,18,24,17,32,25,3,201
POA2703,24,34,37,22,31,25,25,76,8,282
POA2705,717,585,634,336,532,361,334,776,62,4337
POA2706,114,35,54,48,50,15,59,128,17,520
POA2707,291,56,53,48,59,25,59,100,15,706
POA2710,933,570,599,446,504,389,344,480,72,4337
POA2711,338,148,191,127,146,113,136,255,29,1483
POA2712,185,65,82,66,68,44,70,83,10,673
POA2713,393,172,148,149,124,85,115,182,10,1378
POA2714,171,103,126,89,70,69,84,121,11,844
POA2715,222,66,75,72,62,31,73,126,13,740
POA2716,142,41,64,33,61,28,30,52,7,458
POA2717,125,59,53,52,47,41,38,84,7,506
POA2720,433,476,615,338,347,306,372,541,60,3488
POA2721,80,10,8,11,11,3,4,18,0,145
POA2722,232,132,195,124,133,84,124,264,35,1323
POA2725,57,16,18,11,11,10,10,24,0,157
POA2726,60,14,14,9,16,6,13,24,0,156
POA2727,116,25,18,12,22,16,19,65,0,293
