region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
POA2088,10251,12182,22433,5391,3557,8948,1344,2487,3831,319,389,708,233,279,512,7287,6712,13999,2166,4615,6781,3.2,4.2,3.7,71.1,55.1,62.4,68.8,52.8,60.1,1385,1228,2613,221,423,644,3327,3600,6927,898,1529,2427,819,728,1547,9536,11032,20568,2215,2523,4738,5559,6682,12241,5496,6179,11675
POA2089,4656,5310,9966,2826,2482,5308,533,879,1412,105,178,283,119,112,231,3583,3651,7234,638,1229,1867,3.3,3.1,3.2,76.9,68.8,72.6,74.4,66.6,70.3,619,632,1251,139,187,326,1461,1718,3179,454,642,1096,443,336,779,3469,3938,7407,1209,1356,2565,1623,1903,3526,2851,3173,6024
POA2090,5185,6033,11218,2941,2410,5351,573,1167,1740,141,224,365,151,130,281,3806,3931,7737,846,1625,2471,4.0,3.3,3.6,73.4,65.2,69.0,70.5,63.0,66.5,645,608,1253,121,229,350,1685,1923,3608,474,770,1244,461,417,878,4243,4922,9165,1125,1354,2479,2253,2677,4930,2814,3271,6085
POA2092,2410,2587,4997,1258,609,1867,332,737,1069,57,83,140,80,63,143,1727,1492,3219,596,994,1590,4.6,4.2,4.4,71.6,57.7,64.4,68.3,55.2,61.5,230,162,392,53,74,127,633,650,1283,210,386,596,361,226,587,2677,2771,5448,452,509,961,1771,1863,3634,1141,1189,2330
POA2093,8007,8678,16685,4366,2439,6805,1112,2415,3527,241,317,558,191,184,375,5910,5355,11265,1792,3012,4804,3.2,3.4,3.3,73.8,61.7,67.5,71.4,59.6,65.3,725,545,1270,148,259,407,2046,2221,4267,795,1138,1933,1342,749,2091,8403,9027,17430,1547,1585,3132,5328,5684,11012,3838,4157,7995
POA2094,2165,2383,4548,1225,855,2080,321,553,874,71,103,174,51,51,102,1668,1562,3230,375,711,1086,3.1,3.3,3.2,77.1,65.5,71.1,74.8,63.4,68.8,224,222,446,59,85,144,593,720,1313,241,305,546,327,188,515,1964,2157,4121,491,526,1017,1099,1240,2339,1167,1258,2425
POA2095,6475,6646,13121,3499,2464,5963,729,1300,2029,209,227,436,170,157,327,4607,4148,8755,1143,1884,3027,3.7,3.8,3.7,71.2,62.4,66.7,68.6,60.1,64.2,672,616,1288,143,208,351,1948,1936,3884,600,806,1406,756,472,1228,4855,5001,9856,1753,1809,3562,2380,2551,4931,3832,3881,7713
POA2096,5649,5681,11330,3405,2092,5497,683,1436,2119,191,245,436,129,135,264,4408,3908,8316,948,1518,2466,2.9,3.5,3.2,78.0,68.8,73.4,75.8,66.4,71.1,398,347,745,100,174,274,1345,1501,2846,533,825,1358,1213,583,1796,5227,5136,10363,1293,1381,2674,3014,3017,6031,3025,3073,6098
POA2097,5516,5836,11352,3040,1706,4746,756,1723,2479,171,221,392,143,116,259,4110,3766,7876,1189,1854,3043,3.5,3.1,3.3,74.5,64.5,69.4,71.9,62.5,67.1,243,221,464,81,155,236,935,1111,2046,583,828,1411,1498,711,2209,5734,5941,11675,996,1015,2011,3787,3989,7776,2480,2553,5033
POA2099,14525,15413,29938,7970,4981,12951,1817,3778,5595,527,560,1087,396,361,757,10710,9680,20390,3118,5052,8170,3.7,3.7,3.7,73.7,62.8,68.1,71.0,60.5,65.6,615,597,1212,199,309,508,2285,2791,5076,1489,2020,3509,3635,1937,5572,14019,14721,28740,2900,2949,5849,8616,9235,17851,7167,7335,14502
POA2100,7363,7978,15341,3874,2127,6001,886,2194,3080,228,292,520,214,144,358,5202,4757,9959,1842,2857,4699,4.1,3.0,3.6,70.7,59.6,64.9,67.7,57.8,62.6,355,314,669,110,187,297,1222,1403,2625,708,1020,1728,1781,903,2684,7853,8214,16067,1134,1204,2338,5489,5905,11394,2855,2901,5756
POA2101,7161,7578,14739,3754,2101,5855,867,2021,2888,221,261,482,149,132,281,4991,4515,9506,1762,2742,4504,3.0,2.9,3.0,69.7,59.6,64.5,67.6,57.8,62.6,275,260,535,96,184,280,1043,1291,2334,674,1021,1695,2036,973,3009,6927,7345,14272,1312,1332,2644,4420,4660,9080,3318,3499,6817
POA2102,2148,2540,4688,1246,688,1934,259,754,1013,72,93,165,42,51,93,1619,1586,3205,441,810,1251,2.6,3.2,2.9,75.4,62.5,68.4,73.4,60.5,66.4,113,121,234,26,54,80,350,416,766,260,342,602,609,349,958,2319,2605,4924,433,468,901,1373,1525,2898,1123,1273,2396
POA2103,3971,4399,8370,1990,1125,3115,544,1165,1709,133,158,291,103,81,184,2770,2529,5299,1041,1651,2692,3.7,3.2,3.5,69.8,57.5,63.3,67.2,55.7,61.1,157,155,312,46,100,146,632,720,1352,395,611,1006,1098,515,1613,3944,4315,8259,708,762,1470,2517,2770,5287,1855,2012,3867
POA2104,1216,1452,2668,473,245,718,172,329,501,39,29,68,21,39,60,705,642,1347,450,753,1203,3.0,6.1,4.5,58.0,44.2,50.5,56.3,41.6,48.3,86,68,154,14,31,45,247,235,482,137,200,337,227,116,343,1187,1362,2549,167,226,393,894,990,1884,408,544,952
POA2105,747,748,1495,364,189,553,114,207,321,24,28,52,12,19,31,514,443,957,196,275,471,2.3,4.3,3.2,68.7,59.3,64.0,67.1,56.8,61.9,71,46,117,7,18,25,161,187,348,93,114,207,148,69,217,765,762,1527,102,115,217,538,533,1071,286,295,581
POA2106,3574,3733,7307,1864,972,2836,503,1158,1661,144,145,289,80,91,171,2591,2366,4957,756,1189,1945,3.1,3.8,3.4,72.5,63.4,67.8,70.3,60.9,65.5,193,136,329,63,109,172,659,735,1394,369,592,961,880,470,1350,3492,3640,7132,683,684,1367,2237,2334,4571,1693,1712,3405
POA2107,5533,5884,11417,2705,1381,4086,819,1781,2600,182,189,371,155,141,296,3861,3492,7353,1470,2183,3653,4.0,4.0,4.0,69.8,59.3,64.4,67.0,57.0,61.8,379,259,638,99,198,297,1116,1206,2322,612,930,1542,1208,622,1830,5922,6145,12067,842,917,1759,4178,4288,8466,2203,2379,4582
POA2108,818,809,1627,328,142,470,149,206,355,28,24,52,19,23,42,524,395,919,236,355,591,3.6,5.8,4.6,64.1,48.9,56.5,61.7,46.0,53.9,80,45,125,3,22,25,192,174,366,100,124,224,123,71,194,744,736,1480,141,132,273,522,510,1032,332,312,644
POA2109,743,980,1723,80,62,142,109,123,232,13,20,33,75,64,139,277,269,546,317,535,852,27.1,23.8,25.5,37.2,27.5,31.7,27.2,20.9,23.6,45,37,82,3,5,8,99,145,244,62,64,126,37,29,66,401,557,958,238,308,546,103,181,284,485,586,1071
POA2110,3831,4052,7883,1730,936,2666,408,889,1297,94,118,212,74,73,147,2306,2016,4322,1376,1873,3249,3.2,3.6,3.4,60.2,49.8,54.8,58.3,48.0,53.0,463,332,795,63,119,182,914,990,1904,291,502,793,428,292,720,4008,4102,8110,682,582,1264,2513,2806,5319,1914,1580,3494
POA2111,5165,5792,10957,2777,1936,4713,594,1309,1903,135,203,338,161,148,309,3667,3596,7263,1308,2009,3317,4.4,4.1,4.3,71.0,62.1,66.3,67.9,59.5,63.5,418,422,840,109,184,293,1168,1377,2545,473,699,1172,928,530,1458,5292,5816,11108,825,911,1736,3517,3857,7374,2225,2504,4729
POA2112,10868,11776,22644,5553,3595,9148,1280,2588,3868,361,358,719,337,300,637,7531,6841,14372,2903,4426,7329,4.5,4.4,4.4,69.3,58.1,63.5,66.2,55.5,60.7,843,751,1594,165,248,413,2075,2386,4461,961,1288,2249,2142,1177,3319,11050,11632,22682,1902,1915,3817,7468,7850,15318,4613,4899,9512
POA2113,6683,7287,13970,3374,2171,5545,744,1553,2297,176,238,414,239,231,470,4533,4193,8726,1860,2781,4641,5.3,5.5,5.4,67.8,57.5,62.5,64.2,54.4,59.1,705,608,1313,126,178,304,1436,1673,3109,583,735,1318,1158,599,1757,6603,7141,13744,1114,1101,2215,4497,4913,9410,2791,2909,5700
POA2114,8787,9121,17908,4663,2995,7658,1074,1903,2977,263,316,579,340,372,712,6340,5586,11926,1971,3165,5136,5.4,6.7,6.0,72.1,61.3,66.6,68.3,57.2,62.6,946,834,1780,135,232,367,2136,2399,4535,830,979,1809,1297,803,2100,8455,8627,17082,1555,1671,3226,5193,5385,10578,4174,4297,8471
POA2115,3754,3909,7663,1692,1065,2757,361,776,1137,121,131,252,147,126,273,2321,2098,4419,1225,1634,2859,6.3,6.0,6.2,61.8,53.7,57.7,57.9,50.4,54.1,178,171,349,28,56,84,479,586,1065,273,396,669,816,416,1232,3926,4015,7941,493,505,998,2667,2751,5418,1466,1495,2961
POA2116,2427,2470,4897,1140,727,1867,266,494,760,71,84,155,103,71,174,1580,1376,2956,728,990,1718,6.5,5.2,5.9,65.1,55.7,60.4,60.9,52.9,56.8,137,130,267,26,36,62,335,424,759,191,254,445,495,233,728,2627,2644,5271,313,295,608,1825,1865,3690,902,894,1796
POA2117,7548,7908,15456,3541,2199,5740,849,1564,2413,256,266,522,255,236,491,4901,4265,9166,2217,3250,5467,5.2,5.5,5.4,64.9,53.9,59.3,61.5,51.0,56.1,519,450,969,89,158,247,1350,1475,2825,624,774,1398,1404,837,2241,7619,7924,15543,1135,1175,2310,5092,5342,10434,3111,3210,6321
POA2118,8482,9130,17612,3979,2385,6364,1119,2031,3150,262,288,550,309,279,588,5669,4983,10652,2506,3726,6232,5.5,5.6,5.5,66.8,54.6,60.5,63.2,51.5,57.1,833,603,1436,128,176,304,1867,1949,3816,796,1057,1853,1364,767,2131,8927,9235,18162,1214,1201,2415,6296,6605,12901,3321,3371,6692
POA2119,4185,4692,8877,2087,1167,3254,611,1310,1921,109,158,267,135,99,234,2942,2734,5676,1169,1876,3045,4.6,3.6,4.1,70.3,58.3,63.9,67.1,56.2,61.3,654,415,1069,117,183,300,1188,1231,2419,355,582,937,543,324,867,4490,5030,9520,561,576,1137,3346,3727,7073,1479,1623,3102
POA2120,7578,8069,15647,3952,2214,6166,998,2192,3190,205,302,507,245,208,453,5400,4916,10316,1963,2966,4929,4.5,4.2,4.4,71.3,60.9,65.9,68.0,58.3,63.0,837,621,1458,201,299,500,1867,2007,3874,741,1029,1770,1197,796,1993,8251,8607,16858,1055,1050,2105,5806,6076,11882,2893,3029,5922
POA2121,9857,10523,20380,4919,2943,7862,1273,2446,3719,244,277,521,375,361,736,6811,6027,12838,2761,4236,6997,5.5,6.0,5.7,69.1,57.3,63.0,65.3,53.8,59.4,1416,1036,2452,227,335,562,2732,2732,5464,856,1208,2064,1189,709,1898,9894,10480,20374,1711,1727,3438,6672,7244,13916,4377,4436,8813
POA2122,11623,12766,24389,5103,3466,8569,1468,2350,3818,331,358,689,478,497,975,7380,6671,14051,3680,5472,9152,6.5,7.5,6.9,63.5,52.3,57.6,59.4,48.4,53.6,1415,1255,2670,178,296,474,2806,3005,5811,1040,1309,2349,1343,871,2214,10804,11557,22361,2176,2386,4562,6871,7522,14393,5390,5757,11147
POA2125,6289,6764,13053,3395,1921,5316,852,1842,2694,177,234,411,210,167,377,4634,4164,8798,1551,2479,4030,4.5,4.0,4.3,73.7,61.6,67.4,70.4,59.1,64.5,666,451,1117,119,191,310,1657,1683,3340,583,830,1413,1017,579,1596,6848,7155,14003,760,798,1558,5124,5397,10521,2124,2212,4336
POA2126,7301,7926,15227,3898,2289,6187,944,2112,3056,216,215,431,273,235,508,5331,4851,10182,1810,2904,4714,5.1,4.8,5.0,73.0,61.2,66.9,69.3,58.2,63.5,801,509,1310,169,206,375,1868,1913,3781,715,955,1670,982,696,1678,8081,8454,16535,838,890,1728,5836,6149,11985,2648,2740,5388
POA2127,3275,3340,6615,2108,1428,3536,314,534,848,85,144,229,77,99,176,2584,2205,4789,409,870,1279,3.0,4.5,3.7,78.9,66.0,72.4,76.5,63.1,69.7,419,301,720,64,82,146,910,1046,1956,333,365,698,359,235,594,2845,2846,5691,826,823,1649,1169,1163,2332,2214,2243,4457
POA2128,1897,848,2745,368,217,585,82,106,188,32,26,58,34,20,54,516,369,885,1342,452,1794,6.6,5.4,6.1,27.2,43.5,32.2,25.4,41.1,30.2,32,34,66,7,8,15,117,125,242,69,70,139,118,67,185,680,675,1355,189,150,339,392,392,784,399,370,769
POA2129,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,4,0,4,0,0,0
POA2130,2671,2962,5633,1362,1170,2532,370,666,1036,77,115,192,122,78,200,1931,2029,3960,552,774,1326,6.3,3.8,5.1,72.3,68.5,70.3,67.8,65.8,66.8,307,326,633,59,114,173,642,881,1523,225,305,530,362,221,583,2394,2581,4975,511,617,1128,1369,1414,2783,1358,1593,2951
POA2131,9292,9845,19137,4050,2969,7019,1390,1868,3258,308,298,606,417,414,831,6165,5549,11714,2386,3605,5991,6.8,7.5,7.1,66.3,56.4,61.2,61.9,52.2,56.9,1023,976,1999,147,232,379,1977,2324,4301,824,955,1779,1114,692,1806,8003,8517,16520,1901,1964,3865,4565,5029,9594,4728,4819,9547
POA2132,4074,4504,8578,1852,1264,3116,553,970,1523,126,152,278,152,139,291,2683,2525,5208,1143,1739,2882,5.7,5.5,5.6,65.9,56.0,60.7,62.1,53.0,57.3,346,319,665,88,135,223,786,963,1749,295,458,753,564,330,894,4096,4404,8500,580,683,1263,2719,2897,5616,1650,1913,3563
POA2133,4085,4633,8718,1892,1298,3190,542,1014,1556,180,189,369,156,151,307,2770,2652,5422,1092,1757,2849,5.6,5.7,5.7,67.8,57.2,62.2,64.0,54.0,58.7,200,219,419,50,74,124,586,800,1386,343,446,789,775,481,1256,4219,4722,8941,578,601,1179,2978,3370,6348,1513,1671,3184
POA2134,5314,5664,10978,2067,1502,3569,799,1043,1842,149,123,272,263,268,531,3278,2936,6214,1616,2383,3999,8.0,9.1,8.5,61.7,51.8,56.6,56.7,47.1,51.8,568,544,1112,63,76,139,1095,1197,2292,530,613,1143,530,357,887,4497,4837,9334,1094,1193,2287,2694,3016,5710,2594,2756,5350
POA2135,9943,9968,19911,4181,2484,6665,1737,2042,3779,262,308,570,363,364,727,6543,5198,11741,2599,4062,6661,5.5,7.0,6.2,65.8,52.2,59.0,62.2,48.5,55.3,1151,782,1933,133,154,287,2464,2406,4870,893,997,1890,897,577,1474,8637,8844,17481,1981,1833,3814,5285,5765,11050,4837,4434,9271
POA2136,2694,2835,5529,1246,808,2054,347,582,929,80,109,189,108,88,196,1781,1587,3368,739,1082,1821,6.1,5.5,5.8,66.1,55.9,60.9,62.1,52.8,57.4,164,136,300,25,49,74,443,531,974,209,274,483,459,247,706,2788,2883,5671,328,349,677,2005,2047,4052,954,1015,1969
POA2137,9544,10116,19660,4889,3068,7957,1063,2231,3294,338,334,672,303,229,532,6593,5862,12455,2324,3685,6009,4.6,3.9,4.3,69.1,58.0,63.4,65.9,55.7,60.6,758,644,1402,178,233,411,1844,2093,3937,830,1083,1913,1728,929,2657,9235,9724,18959,1635,1728,3363,6025,6396,12421,4157,4434,8591
POA2138,5586,5788,11374,2836,1884,4720,604,1055,1659,173,191,364,197,214,411,3810,3344,7154,1330,2022,3352,5.2,6.4,5.7,68.2,57.8,62.9,64.7,54.1,59.3,669,623,1292,99,123,222,1323,1507,2830,471,578,1049,713,423,1136,4780,4999,9779,1247,1275,2522,2632,2761,5393,3018,3152,6170
POA2139,32,20,52,6,0,6,0,0,0,0,3,3,0,0,0,6,3,9,21,12,33,0,0,0,18.2,14.3,16.7,18.2,14.3,16.7,3,0,3,0,0,0,3,3,6,0,0,0,3,4,7,17,6,23,13,12,25,12,6,18,17,13,30
POA2140,5440,5068,10508,2625,1567,4192,776,870,1646,166,161,327,231,261,492,3798,2859,6657,1104,1753,2857,6.1,9.1,7.4,69.8,56.4,63.4,65.6,51.3,58.7,675,487,1162,74,93,167,1155,1168,2323,506,478,984,521,360,881,4492,4254,8746,1294,1167,2461,2167,2157,4324,3252,2969,6221
POA2141,10467,10422,20889,4233,2749,6982,1524,1670,3194,371,307,678,546,442,988,6674,5168,11842,3124,4726,7850,8.2,8.6,8.3,63.8,49.6,56.7,58.6,45.3,52.0,521,431,952,77,91,168,1631,1732,3363,824,917,1741,1333,801,2134,10049,10057,20106,1914,1834,3748,6478,6499,12977,4690,4639,9329
POA2142,9224,8666,17890,3556,2004,5560,1232,1261,2493,386,257,643,484,412,896,5658,3934,9592,2541,3892,6433,8.6,10.5,9.3,61.3,45.4,53.6,56.1,40.6,48.6,599,415,1014,74,69,143,1129,1235,2364,761,734,1495,1277,777,2054,8635,8255,16890,1610,1450,3060,5234,5022,10256,4162,3887,8049
POA2143,2871,2994,5865,1147,683,1830,297,440,737,117,63,180,144,133,277,1705,1319,3024,939,1437,2376,8.4,10.1,9.2,59.4,44.1,51.6,54.4,39.6,46.8,91,67,158,17,22,39,304,342,646,202,256,458,477,282,759,3012,3045,6057,357,378,735,2109,2146,4255,1006,1051,2057
POA2144,13624,12368,25992,4423,2201,6624,2065,1593,3658,583,352,935,752,596,1348,7823,4742,12565,4424,6699,11123,9.6,12.6,10.7,57.4,38.3,48.3,51.9,33.5,43.2,754,480,1234,89,81,170,1596,1506,3102,1068,926,1994,1398,884,2282,12944,12367,25311,2554,2236,4790,7695,7657,15352,6561,5710,12271
POA2145,27891,28902,56793,14231,8220,22451,3025,5175,8200,924,921,1845,1091,1198,2289,19271,15514,34785,7153,11850,19003,5.7,7.7,6.6,69.1,53.7,61.2,65.2,49.5,57.2,2444,1895,4339,372,402,774,4298,5156,9454,2190,2538,4728,5377,2835,8212,28148,29123,57271,4923,4861,9784,17464,18429,35893,13046,13161,26207
POA2146,6161,6335,12496,3215,1935,5150,721,1355,2076,194,216,410,222,226,448,4352,3732,8084,1531,2364,3895,5.1,6.1,5.5,70.6,58.9,64.7,67.0,55.4,61.1,401,315,716,79,79,158,754,1008,1762,473,652,1125,1464,733,2197,6450,6646,13096,850,866,1716,4518,4579,9097,2314,2431,4745
POA2147,13669,14186,27855,7034,4061,11095,1458,3024,4482,482,473,955,513,526,1039,9487,8084,17571,3578,5551,9129,5.4,6.5,5.9,69.4,57.0,63.1,65.7,53.3,59.3,510,455,965,152,193,345,1496,1951,3447,1063,1371,2434,3356,1821,5177,14845,15164,30009,1685,1705,3390,10813,11010,21823,4537,4748,9285
POA2148,22793,23463,46256,11342,6453,17795,2483,4265,6748,821,787,1608,1070,1000,2070,15716,12505,28221,5911,9781,15692,6.8,8.0,7.3,69.0,53.3,61.0,64.3,49.0,56.5,922,827,1749,162,225,387,2507,3070,5577,1752,1941,3693,5135,2913,8048,23721,24118,47839,3753,3752,7505,15659,16038,31697,9762,9764,19526
POA2150,11122,10045,21167,5487,3115,8602,1551,1580,3131,313,257,570,522,588,1110,7873,5540,13413,2105,3703,5808,6.6,10.6,8.3,70.8,55.1,63.4,66.1,49.3,58.1,1683,1273,2956,170,143,313,2387,2372,4759,1127,989,2116,1068,706,1774,8569,8063,16632,2985,2648,5633,3660,3653,7313,7056,6327,13383
POA2151,8320,8321,16641,3912,2574,6486,886,1592,2478,251,290,541,259,265,524,5308,4721,10029,2535,3155,5690,4.9,5.6,5.2,63.8,56.8,60.3,60.7,53.6,57.1,577,508,1085,127,193,320,1538,1686,3224,737,915,1652,1389,835,2224,7819,7971,15790,1318,1428,2746,4751,4954,9705,3808,3893,7701
POA2152,3905,4448,8353,2037,1421,3458,446,884,1330,96,146,242,134,103,237,2713,2554,5267,999,1661,2660,4.9,4.0,4.5,69.5,57.4,63.1,66.0,55.1,60.2,232,221,453,44,112,156,713,850,1563,372,461,833,933,514,1447,3829,4329,8158,776,795,1571,2383,2769,5152,1883,2061,3944
POA2153,20037,21379,41416,11245,6429,17674,2287,5517,7804,682,829,1511,637,534,1171,14851,13309,28160,4675,7497,12172,4.3,4.0,4.2,74.1,62.3,68.0,70.9,59.8,65.2,1409,1134,2543,356,478,834,3728,4362,8090,1964,2541,4505,4625,2433,7058,22137,23029,45166,2644,2808,5452,15806,16301,32107,7370,7887,15257
POA2154,14545,16035,30580,7944,4566,12510,1688,3928,5616,427,499,926,442,384,826,10501,9377,19878,3516,5930,9446,4.2,4.1,4.2,72.2,58.5,65.0,69.2,56.1,62.3,1256,835,2091,239,364,603,3253,3460,6713,1412,1998,3410,2702,1559,4261,15454,16553,32007,2162,2229,4391,10428,11091,21519,6119,6638,12757
POA2155,15720,16127,31847,10030,5439,15469,1573,4569,6142,515,634,1149,487,493,980,12605,11135,23740,2619,4558,7177,3.9,4.4,4.1,80.2,69.0,74.5,77.1,66.0,71.5,955,719,1674,225,286,511,2730,3426,6156,1699,2023,3722,3636,1994,5630,18166,18245,36411,2865,2985,5850,10909,11133,22042,8333,8485,16818
POA2156,4917,5043,9960,2610,1358,3968,677,1508,2185,149,172,321,125,112,237,3561,3150,6711,1209,1761,2970,3.5,3.6,3.5,72.4,62.5,67.4,69.9,60.2,65.0,265,178,443,58,125,183,867,903,1770,444,694,1138,1300,607,1907,5351,5343,10694,603,634,1237,3853,3793,7646,1815,1930,3745
POA2157,1454,1455,2909,757,368,1125,177,424,601,67,61,128,61,25,86,1062,878,1940,336,512,848,5.7,2.8,4.4,73.0,60.3,66.7,68.8,58.6,63.7,51,45,96,11,31,42,165,207,372,107,181,288,434,194,628,1610,1634,3244,164,150,314,1198,1198,2396,476,477,953
POA2158,3235,3505,6740,1670,916,2586,438,971,1409,81,108,189,101,71,172,2290,2066,4356,833,1315,2148,4.4,3.4,3.9,70.8,59.0,64.6,67.6,57.0,62.1,191,132,323,36,83,119,584,607,1191,304,428,732,743,389,1132,3401,3621,7022,471,499,970,2443,2588,5031,1237,1340,2577
POA2159,1781,1900,3681,943,481,1424,219,574,793,65,66,131,39,16,55,1266,1137,2403,470,703,1173,3.1,1.4,2.3,71.0,59.9,65.3,68.9,59.0,63.8,94,89,183,19,49,68,243,333,576,157,255,412,522,215,737,1928,2032,3960,222,213,435,1443,1493,2936,596,637,1233
POA2160,12593,13241,25834,5130,3015,8145,1439,1914,3353,514,405,919,692,508,1200,7775,5842,13617,3767,6333,10100,8.9,8.7,8.8,61.7,44.1,52.7,56.3,40.3,48.1,430,359,789,68,93,161,1317,1534,2851,952,1129,2081,2270,1407,3677,12719,13209,25928,2051,2046,4097,8320,8665,16985,5256,5421,10677
POA2161,10720,10953,21673,4006,2230,6236,1183,1427,2610,440,331,771,577,429,1006,6206,4417,10623,3682,5812,9494,9.3,9.7,9.5,57.9,40.3,49.0,52.5,36.4,44.4,234,206,440,46,63,109,830,933,1763,661,906,1567,1959,1180,3139,11394,11538,22932,1576,1619,3195,7554,7675,15229,4301,4347,8648
POA2162,6503,6827,13330,2597,1430,4027,705,1008,1713,228,177,405,359,268,627,3889,2883,6772,2334,3648,5982,9.2,9.3,9.3,59.8,42.2,50.8,54.3,38.3,46.1,132,112,244,33,41,74,521,597,1118,403,470,873,1306,724,2030,7215,7434,14649,780,731,1511,5133,5344,10477,2322,2310,4632
POA2163,3546,3432,6978,954,530,1484,314,378,692,117,64,181,215,159,374,1600,1131,2731,1710,2053,3763,13.4,14.1,13.7,45.1,33.0,39.1,39.0,28.3,33.8,43,25,68,15,13,28,214,210,424,176,219,395,472,338,810,3418,3547,6965,420,423,843,2403,2476,4879,1150,1208,2358
POA2164,7324,7454,14778,3047,1655,4702,717,1223,1940,297,267,564,342,250,592,4403,3395,7798,2510,3691,6201,7.8,7.4,7.6,60.1,45.6,52.8,55.4,42.2,48.8,82,75,157,22,33,55,453,618,1071,446,546,992,1543,901,2444,7759,7825,15584,847,878,1725,5769,5835,11604,2299,2312,4611
POA2165,15072,16006,31078,5152,2897,8049,1506,1990,3496,555,422,977,919,658,1577,8132,5967,14099,6199,9263,15462,11.3,11.0,11.2,54.0,37.3,45.4,47.9,33.2,40.3,206,195,401,41,61,102,1166,1269,2435,886,1091,1977,2318,1489,3807,16037,16721,32758,2295,2451,4746,10729,11147,21876,6287,6664,12951
POA2166,18956,20414,39370,6702,3800,10502,1991,2621,4612,711,562,1273,1241,1084,2325,10645,8067,18712,7032,11110,18142,11.7,13.4,12.4,56.2,39.5,47.5,49.6,34.2,41.6,176,154,330,29,63,92,1301,1378,2679,918,1081,1999,2355,1632,3987,20170,21325,41495,2498,2611,5109,14405,15178,29583,6577,7222,13799
POA2167,2914,3217,6131,1500,944,2444,297,555,852,98,102,200,129,129,258,2024,1730,3754,680,1084,1764,6.4,7.5,6.9,69.5,53.7,61.2,65.0,49.7,57.0,184,150,334,24,39,63,370,467,837,228,282,510,634,370,1004,2904,3038,5942,466,445,911,1907,1976,3883,1251,1288,2539
POA2168,15407,16457,31864,6278,3580,9858,1455,2520,3975,687,492,1179,933,676,1609,9353,7268,16621,4950,8084,13034,10.0,9.3,9.7,60.7,44.2,52.2,54.7,40.1,47.1,120,123,243,39,71,110,889,1127,2016,841,1157,1998,2965,1885,4850,17302,17926,35228,1827,1923,3750,12742,13188,25930,4986,5304,10290
POA2170,36008,37588,73596,16302,9257,25559,3318,6059,9377,1269,1169,2438,1574,1445,3019,22463,17930,40393,10770,16943,27713,7.0,8.1,7.5,62.4,47.7,54.9,58.0,43.9,50.8,817,784,1601,193,284,477,3255,4081,7336,2518,3187,5705,7914,4515,12429,37541,38735,76276,5478,5693,11171,25005,25648,50653,14634,15379,30013
POA2171,8846,9196,18042,5088,2992,8080,885,2022,2907,398,378,776,356,339,695,6727,5731,12458,1796,3128,4924,5.3,5.9,5.6,76.0,62.3,69.0,72.0,58.6,65.2,188,178,366,53,83,136,890,1225,2115,723,933,1656,2139,1278,3417,10330,10431,20761,1257,1329,2586,7333,7343,14676,3441,3629,7070
