region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
POA2703,4,3,7,82,36,7,125,395,178,698
POA2705,134,42,181,1569,629,69,2267,4694,713,7674
POA2706,0,0,0,191,56,0,247,588,108,943
POA2707,21,3,24,235,89,12,336,625,51,1012
POA2710,176,61,240,1463,591,48,2102,5095,768,7965
POA2711,58,6,64,507,164,19,690,1723,208,2621
POA2712,26,24,53,194,85,15,294,792,75,1161
POA2713,53,56,112,427,175,31,633,1566,291,2490
POA2714,58,14,72,280,127,8,415,1414,201,2030
POA2715,20,9,29,230,76,7,313,840,155,1308
POA2716,26,6,32,144,67,5,216,572,86,874
POA2717,17,6,23,203,96,6,305,696,67,1068
POA2720,168,40,214,1205,455,63,1723,4037,496,6256
POA2721,3,0,3,46,21,3,70,185,19,274
POA2722,53,21,77,429,191,23,643,1495,210,2348
POA2725,6,0,6,65,26,0,91,245,21,357
POA2726,3,0,3,50,26,0,76,150,10,236
POA2727,6,3,9,97,29,4,130,261,33,424
POA2729,24,3,27,323,105,12,440,823,81,1344
POA2730,27,5,32,191,75,3,269,823,75,1167
POA2731,106,23,129,778,342,41,1161,3087,356,4604
POA2732,61,18,79,240,115,12,367,1033,155,1555
POA2733,11,0,11,93,25,0,118,312,45,475
POA2735,6,0,6,94,51,0,145,333,58,536
POA2736,0,0,0,45,15,3,63,248,25,336
POA2737,0,4,4,131,48,3,182,362,62,606
POA2738,5,9,14,215,87,18,320,514,86,920
POA2739,7,0,7,252,107,9,368,711,85,1164
POA2745,102,25,130,5457,1511,244,7212,11516,910,19638
POA2747,231,66,297,5950,2330,290,8570,16433,1855,26858
POA2748,16,4,20,288,149,13,450,969,125,1544
POA2749,52,6,64,3013,960,158,4131,7089,693,11913
POA2750,697,175,879,6872,3244,327,10443,21265,2637,34345
POA2752,27,7,34,877,235,47,1159,2193,213,3565
POA2753,349,44,403,2855,1122,168,4145,8499,954,13598
POA2754,41,11,52,866,416,39,1321,2678,236,4235
POA2756,237,52,289,6043,2064,286,8393,14929,1582,24904
POA2757,7,0,7,119,66,6,191,449,66,706
POA2758,87,14,101,1468,497,78,2043,4167,532,6742
POA2759,97,17,114,4595,1535,193,6323,13361,1073,20757
POA2760,224,119,343,4196,1580,205,5981,13222,2039,21242
POA2761,164,19,187,5515,1190,139,6844,12320,1295,20459
POA2762,30,4,34,689,230,35,954,1859,178,2991
POA2763,124,7,137,6154,1505,220,7879,13772,1008,22659
POA2765,124,31,158,2227,971,91,3289,7160,1534,11983
POA2766,304,62,366,2359,755,71,3185,7017,876,11078
POA2767,135,17,152,3124,972,109,4205,10000,1109,15314
POA2768,59,10,73,5826,1157,195,7178,10860,1473,19511
POA2769,0,0,3,759,117,21,897,1116,81,2094
POA2770,236,57,297,9187,3004,343,12534,27361,4469,44364
POA2773,51,16,67,1103,466,66,1635,2833,135,4603
POA2774,124,28,152,2214,1049,176,3439,6205,423,10067
POA2775,10,7,17,201,90,12,303,792,164,1259
POA2776,28,12,43,730,320,47,1097,1950,125,3172
POA2777,409,116,530,3102,1401,212,4715,8879,602,14196
POA2778,11,3,14,458,133,21,612,1203,89,1904
POA2779,38,11,49,907,278,62,1247,2074,181,3502
POA2780,271,95,375,1772,771,129,2672,6982,1147,10801
POA2782,145,20,165,856,373,54,1283,3176,429,4888
POA2783,33,6,39,473,194,48,715,1417,166,2298
POA2784,13,0,13,212,82,23,317,592,52,961
POA2785,70,16,86,589,251,59,899,2333,546,3778
POA2786,9,3,12,144,58,14,216,547,68,831
POA2787,63,10,73,664,272,21,957,2103,322,3382
POA2790,269,53,325,2127,967,132,3226,7630,1281,12137
POA2791,10,0,10,120,42,0,162,330,37,529
POA2792,4,0,4,69,23,6,98,245,36,379
POA2793,11,6,17,134,54,7,195,691,74,960
POA2794,251,41,292,1408,551,84,2043,5179,825,8047
POA2795,575,85,667,6308,2613,360,9281,19411,2898,31590
POA2797,0,3,3,27,14,3,44,117,24,185
POA2798,15,0,15,448,140,18,606,1027,155,1788
POA2799,61,7,68,649,215,22,886,1905,239,3030
POA2800,674,109,788,6906,2604,374,9884,19899,2404,32187
POA2803,0,0,0,39,16,0,55,176,33,264
POA2804,71,11,85,375,160,22,557,1441,119,2117
POA2805,5,0,5,41,13,4,58,155,21,234
POA2806,20,4,24,131,54,0,185,514,53,752
POA2807,0,0,0,37,6,0,43,145,18,206
POA2808,4,0,4,26,19,0,45,148,13,206
POA2809,3,0,3,40,13,3,56,174,21,251
POA2810,79,17,96,417,175,20,612,1632,194,2438
POA2820,130,12,151,1087,440,32,1559,3715,996,6270
POA2821,55,6,64,745,323,52,1120,2298,318,3736
POA2823,17,13,30,206,82,13,301,676,94,1071
POA2824,37,6,43,320,145,19,484,1217,135,1836
POA2825,42,4,46,433,147,17,597,1219,238,2054
POA2827,74,32,106,492,220,19,731,1898,263,2892
POA2828,4,0,4,72,20,0,92,334,36,462
POA2829,50,11,64,422,149,15,586,1676,229,2491
POA2830,593,96,699,6253,2618,379,9250,18015,2011,29276
POA2831,35,3,38,627,234,33,894,1825,290,3009
POA2832,20,3,26,377,144,18,539,1262,295,2096
POA2833,11,6,17,111,50,4,165,404,41,610
POA2834,20,10,30,247,97,23,367,1361,304,2032
POA2835,47,8,55,689,205,37,931,2040,339,3310
POA2836,4,0,4,155,60,13,228,450,28,706
POA2839,14,6,20,185,53,6,244,704,101,1049
POA2840,13,4,20,405,122,24,551,1200,391,2142
POA2842,12,0,12,57,25,3,85,259,21,365
POA2843,28,0,28,235,69,8,312,597,64,973
POA2844,31,5,36,165,78,10,253,769,124,1146
POA2845,6,6,12,320,112,14,446,888,126,1460
POA2846,0,3,3,42,19,0,61,217,34,312
POA2847,25,18,43,334,129,18,481,1234,145,1860
POA2848,33,6,39,250,63,7,320,972,94,1386
POA2849,23,6,29,226,77,9,312,925,93,1330
POA2850,270,63,333,2472,815,113,3400,8161,1152,12713
POA2852,46,15,61,567,202,27,796,1640,195,2631
POA2864,4,6,10,197,58,7,262,588,44,894
POA2865,10,3,13,106,44,6,156,369,33,558
POA2866,58,9,70,460,184,23,667,1382,105,2154
POA2867,6,0,6,104,43,0,147,299,30,476
POA2868,24,0,24,62,36,0,98,279,21,398
POA2869,30,3,33,190,90,3,283,818,113,1214
POA2870,243,56,308,1910,719,126,2755,5739,917,9411
POA2871,179,44,226,1293,513,43,1849,4619,535,7003
POA2873,24,0,24,93,27,3,123,366,36,525
POA2874,13,6,19,63,23,0,86,179,28,293
POA2875,20,4,24,176,64,10,250,517,54,821
POA2876,0,0,0,49,21,0,70,145,18,233
POA2877,65,13,78,636,268,25,929,2044,248,3221
POA2878,0,0,0,26,15,0,41,76,47,164
POA2879,6,3,9,105,25,0,130,510,72,712
POA2880,361,133,497,2664,1155,109,3928,10039,1773,15740
POA2898,8,0,8,51,15,0,66,224,14,304
