region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
POA2171,5910,21513,128,399,505,1781,633,2180,11,32,0,0,0,0,10,10,21,42,0,0,0,0,0,5,0,5,4,5,6568,23745,222,0,6790,23745
POA2172,629,2185,0,0,6,9,6,9,4,7,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,642,2201,26,0,668,2201
POA2173,3625,11680,40,105,299,735,339,840,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,7,3969,12530,155,0,4124,12530
POA2174,119,379,0,3,0,0,0,3,0,0,0,0,0,0,4,3,4,3,0,0,4,6,0,0,4,6,0,0,127,391,31,0,158,391
POA2175,509,1700,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1704,21,0,533,1704
POA2176,11571,39976,1027,3303,430,1470,1457,4773,75,169,0,0,4,8,14,37,93,214,3,3,0,0,0,3,3,6,26,65,13150,45034,451,0,13601,45034
POA2177,3846,13886,130,400,123,347,253,747,39,46,0,0,0,0,4,12,43,58,0,0,0,0,8,27,8,27,4,4,4154,14722,251,0,4405,14722
POA2178,1238,4251,22,30,79,223,101,253,5,12,0,0,0,0,3,8,8,20,3,0,0,0,0,0,3,0,0,0,1350,4524,110,0,1460,4524
POA2179,1446,4584,5,14,4,6,9,20,0,0,0,0,0,0,6,14,6,14,101,152,0,0,0,3,101,155,0,0,1562,4773,145,0,1707,4773
POA2190,5090,17619,617,1813,1016,3200,1633,5013,316,553,118,301,19,40,5,14,458,908,0,0,0,0,12,47,12,47,4,7,7197,23594,452,0,7649,23594
POA2191,1522,4583,247,526,174,456,421,982,72,158,9,15,6,17,0,3,87,193,0,0,0,0,10,27,10,27,0,3,2040,5788,96,0,2136,5788
POA2192,2195,6918,129,334,298,858,427,1192,898,2058,306,740,323,795,4,6,1531,3599,0,0,0,0,24,67,24,67,20,49,4197,11825,305,0,4502,11825
POA2193,3206,9484,186,418,177,463,363,881,701,1513,373,810,285,572,3,11,1362,2906,0,0,0,0,57,144,57,144,3,3,4991,13418,312,0,5303,13418
POA2194,1929,6361,268,779,621,1829,889,2608,2702,6881,1228,3062,302,840,0,7,4232,10790,0,0,0,0,37,90,37,90,16,41,7103,19890,382,0,7485,19890
POA2195,2128,7567,143,454,340,1056,483,1510,3737,10129,1170,3332,211,602,3,3,5121,14066,0,3,0,0,11,43,11,46,34,113,7777,23302,415,0,8192,23302
POA2196,5935,20205,400,1163,830,2605,1230,3768,1015,2424,494,1080,109,270,6,13,1624,3787,0,0,0,0,36,93,36,93,53,149,8878,28002,519,0,9397,28002
POA2197,1927,6087,170,430,236,764,406,1194,109,177,0,0,0,0,73,162,182,339,39,52,0,0,0,0,39,52,4,0,2558,7672,169,0,2727,7672
POA2198,2266,7006,90,273,237,735,327,1008,3,5,0,0,6,10,0,3,9,18,0,0,0,0,3,13,3,13,0,0,2605,8045,128,0,2733,8045
POA2199,3496,11400,389,1059,491,1464,880,2523,219,493,156,369,66,151,10,19,451,1032,0,0,0,0,14,26,14,26,13,34,4854,15015,237,0,5091,15015
POA2200,5327,18345,665,2007,1088,3601,1753,5608,1028,2693,2533,6601,1526,4084,24,81,5111,13459,0,0,8,29,15,44,23,73,8,29,12222,37514,580,0,12802,37514
POA2203,1871,5265,331,822,189,417,520,1239,1382,2642,1093,2127,181,331,36,68,2692,5168,3,0,0,0,74,208,77,208,16,34,5176,11914,335,0,5511,11914
POA2204,3612,10688,1308,3253,510,1254,1818,4507,1343,2526,1795,3516,476,969,34,60,3648,7071,3,0,3,8,99,270,105,278,12,18,9195,22562,713,0,9908,22562
POA2205,2170,7141,191,473,94,299,285,772,172,329,527,1183,1069,2388,30,70,1798,3970,0,0,0,0,15,54,15,54,3,4,4271,11941,282,0,4553,11941
POA2206,5235,15242,149,386,364,980,513,1366,236,454,151,310,79,155,5,9,471,928,0,0,0,0,58,121,58,121,7,16,6284,17673,463,0,6747,17673
POA2207,5628,17406,1278,3096,454,1449,1732,4545,786,1795,610,1431,137,314,19,35,1552,3575,0,0,0,0,62,184,62,184,10,18,8984,25728,598,0,9582,25728
POA2208,3447,10034,95,223,117,310,212,533,201,399,24,54,0,0,0,5,225,458,0,0,0,0,35,82,35,82,0,0,3919,11107,210,0,4129,11107
POA2209,3216,9501,373,861,403,1062,776,1923,396,804,523,1188,26,57,4,5,949,2054,11,19,0,0,22,49,33,68,44,121,5018,13667,229,0,5247,13667
POA2210,6814,19954,676,1180,628,1750,1304,2930,644,1270,899,1976,172,229,7,7,1722,3482,0,0,0,0,41,91,41,91,5,9,9886,26466,544,0,10430,26466
POA2211,4067,11872,329,675,618,1774,947,2449,442,710,88,150,72,106,6,10,608,976,0,0,0,0,44,103,44,103,0,5,5666,15405,278,0,5944,15405
POA2212,3435,9981,351,703,701,2144,1052,2847,190,300,58,111,49,85,9,14,306,510,0,0,0,0,29,66,29,66,0,0,4822,13404,259,0,5081,13404
POA2213,5531,16104,437,951,825,2264,1262,3215,225,323,0,0,0,0,5,10,230,333,0,0,3,0,18,45,21,45,5,9,7049,19706,370,0,7419,19706
POA2214,1243,3641,0,0,21,52,21,52,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,12,3,12,0,0,1270,3713,48,0,1318,3713
POA2216,3810,11246,266,605,202,552,468,1157,554,1274,1784,4068,2464,5713,29,68,4831,11123,62,87,3,0,72,178,137,265,15,47,9261,23838,640,0,9901,23838
POA2217,4135,11740,351,813,247,740,598,1553,395,889,2288,5116,1253,2901,4,8,3940,8914,0,0,0,3,40,88,40,91,10,23,8723,22321,599,0,9322,22321
POA2218,1883,5908,287,836,198,598,485,1434,453,1031,1705,3889,854,2047,3,9,3015,6976,0,0,0,0,18,38,18,38,20,55,5421,14411,337,0,5758,14411
POA2219,2396,6798,773,1403,485,1203,1258,2606,191,357,859,1554,280,475,0,3,1330,2389,9,18,0,0,13,35,22,53,7,10,5013,11856,468,0,5481,11856
POA2220,4027,12870,314,822,417,1283,731,2105,566,1383,1452,3812,2702,7068,14,31,4734,12294,0,0,0,0,8,21,8,21,6,11,9506,27301,489,0,9995,27301
POA2221,3924,12330,366,702,396,1042,762,1744,147,267,223,491,101,207,3,5,474,970,5,8,0,0,18,43,23,51,0,4,5183,15099,385,0,5568,15099
POA2222,1897,5728,289,587,150,453,439,1040,368,818,1314,2927,313,660,5,7,2000,4412,0,0,0,0,7,14,7,14,0,0,4343,11194,241,0,4584,11194
POA2223,4328,12757,371,782,424,1170,795,1952,581,1100,921,1841,617,1124,15,39,2134,4104,0,3,0,0,79,167,79,170,3,12,7339,18995,511,0,7850,18995
POA2224,3314,9793,149,258,709,1533,858,1791,66,115,280,534,282,411,3,10,631,1070,0,0,0,0,0,6,0,6,6,9,4809,12669,386,0,5195,12669
POA2225,1660,5030,30,61,14,34,44,95,46,75,0,0,0,0,0,0,46,75,0,0,0,3,3,6,3,9,3,0,1756,5209,91,0,1847,5209
POA2226,3314,9845,158,336,187,394,345,730,160,255,159,303,70,140,8,12,397,710,0,0,0,0,0,0,0,0,3,5,4059,11290,184,0,4243,11290
POA2227,3428,10294,242,455,560,1280,802,1735,111,211,372,646,328,589,11,23,822,1469,0,0,0,0,20,50,20,50,0,0,5072,13548,265,0,5337,13548
POA2228,3659,10576,281,494,585,1408,866,1902,501,754,678,1377,842,1686,6,8,2027,3825,52,94,0,0,31,63,83,157,0,9,6635,16469,418,0,7053,16469
POA2229,6122,18276,949,1719,915,2213,1864,3932,244,352,1189,2135,644,1106,20,45,2097,3638,12,21,3,0,11,19,26,40,4,4,10113,25890,705,0,10818,25890
POA2230,4569,13192,224,427,606,1356,830,1783,1620,2690,2325,4249,1803,3229,25,60,5773,10228,16,26,0,0,23,39,39,65,3,3,11214,25271,1430,0,12644,25271
POA2231,721,2165,0,0,3,5,3,5,7,4,0,0,0,0,0,0,7,4,0,0,0,0,3,0,3,0,0,0,734,2174,64,0,798,2174
POA2232,7097,20678,519,940,777,1811,1296,2751,740,1164,1852,3440,703,1345,13,24,3308,5973,43,66,0,0,7,15,50,81,3,3,11754,29486,698,0,12452,29486
POA2233,8240,25485,321,620,418,823,739,1443,23,36,374,741,200,378,27,54,624,1209,33,48,0,0,42,97,75,145,0,0,9678,28282,362,0,10040,28282
POA2234,8072,26540,161,400,801,2162,962,2562,104,225,134,259,51,54,3,11,292,549,0,0,0,0,6,9,6,9,0,3,9332,29663,290,0,9622,29663
POA2250,17515,48878,1844,3200,1941,3737,3785,6937,1080,1590,767,1249,862,1556,41,61,2750,4456,38,66,0,4,44,101,82,171,86,149,24218,60591,1929,0,26147,60591
POA2251,9978,27002,1093,1705,234,446,1327,2151,216,347,11,25,12,29,23,42,262,443,96,130,0,0,13,19,109,149,4,4,11680,29749,2442,0,14122,29749
POA2256,4306,10492,738,1345,197,425,935,1770,893,1408,20,26,0,0,17,28,930,1462,28,55,0,0,11,12,39,67,0,10,6210,13801,1336,0,7546,13801
POA2257,8520,21234,1254,2149,322,724,1576,2873,861,1429,19,36,15,25,37,46,932,1536,109,153,0,0,16,34,125,187,3,3,11156,25833,2338,0,13494,25833
POA2258,1365,4079,200,427,131,281,331,708,0,0,0,0,0,3,4,9,4,12,36,55,0,3,0,0,36,58,0,0,1736,4857,103,0,1839,4857
POA2259,17020,46451,785,1708,453,1113,1238,2821,248,360,57,93,15,27,9,23,329,503,447,640,6,7,12,41,465,688,5,18,19057,50481,1925,0,20982,50481
POA2260,5983,16592,351,703,741,1804,1092,2507,263,523,128,231,12,22,15,33,418,809,267,372,0,0,7,12,274,384,15,26,7782,20318,1602,0,9384,20318
POA2261,14615,39308,1433,2519,777,1641,2210,4160,1448,2147,337,619,546,1014,59,93,2390,3873,98,167,0,0,49,107,147,274,12,19,19374,47634,3769,0,23143,47634
POA2262,7223,18797,111,203,29,72,140,275,98,141,0,0,0,0,7,11,105,152,47,57,0,4,10,33,57,94,3,12,7528,19330,774,0,8302,19330
POA2263,7424,18085,988,1578,258,451,1246,2029,421,582,18,38,0,0,14,16,453,636,83,146,0,3,23,50,106,199,3,9,9232,20958,1265,0,10497,20958
POA2264,4675,11485,267,420,10,24,277,444,32,48,3,5,0,0,10,14,45,67,62,86,3,6,3,6,68,98,8,19,5073,12113,836,0,5909,12113
POA2265,1551,4317,16,27,6,24,22,51,190,272,0,0,0,0,3,3,193,275,33,63,0,0,3,3,36,66,0,8,1802,4717,180,0,1982,4717
POA2267,981,2360,67,94,9,10,76,104,55,77,0,0,0,0,0,3,55,80,5,14,0,0,3,4,8,18,0,0,1120,2562,193,0,1313,2562
POA2278,861,2582,0,4,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,861,2593,39,0,900,2593
POA2280,8073,21978,540,916,389,839,929,1755,680,1053,36,61,81,129,26,36,823,1279,134,194,3,7,30,64,167,265,3,4,9995,25281,763,0,10758,25281
POA2281,4333,11045,507,784,130,237,637,1021,186,273,44,67,0,0,6,18,236,358,30,53,0,0,8,18,38,71,4,5,5248,12500,768,0,6016,12500
POA2282,4534,12382,672,1095,73,148,745,1243,81,127,9,29,12,19,5,13,107,188,0,0,0,0,3,3,3,3,0,0,5389,13816,386,0,5775,13816
POA2283,7739,19954,475,740,129,250,604,990,280,392,28,48,18,47,7,13,333,500,40,76,0,0,8,13,48,89,11,14,8735,21547,995,0,9730,21547
POA2284,3468,8864,158,253,44,90,202,343,228,387,13,27,0,0,3,0,244,414,72,93,0,0,5,13,77,106,3,10,3994,9737,320,0,4314,9737
POA2285,9012,24596,316,586,81,168,397,754,520,795,21,34,3,16,14,18,558,863,3,0,4,9,17,49,24,58,4,8,9995,26279,584,0,10579,26279
POA2286,1160,3243,0,0,9,16,9,16,16,37,0,0,0,0,4,0,20,37,3,6,0,0,10,12,13,18,0,4,1202,3318,72,0,1274,3318
POA2287,10318,28376,974,1679,201,445,1175,2124,412,735,38,57,10,14,16,31,476,837,3,0,0,0,6,11,9,11,8,15,11986,31363,749,0,12735,31363
POA2289,6266,16443,246,424,199,376,445,800,451,668,30,45,10,11,13,27,504,751,0,0,0,0,15,34,15,34,0,0,7230,18028,469,0,7699,18028
POA2290,10183,26973,644,1147,335,706,979,1853,711,1120,54,76,168,293,18,31,951,1520,90,130,0,0,18,34,108,164,6,6,12227,30516,833,0,13060,30516
POA2291,3465,9355,263,448,518,1004,781,1452,664,1013,433,666,45,81,3,15,1145,1775,0,0,0,0,13,16,13,16,0,0,5404,12598,516,0,5920,12598
POA2292,807,1889,72,118,82,174,154,292,55,84,15,31,0,0,4,7,74,122,0,0,0,0,0,5,0,5,0,0,1035,2308,88,0,1123,2308
POA2293,600,1330,27,42,180,372,207,414,100,164,7,15,0,0,0,0,107,179,3,0,3,7,0,3,6,10,0,0,920,1933,97,0,1017,1933
POA2294,515,1157,35,57,159,339,194,396,80,123,10,17,0,0,0,0,90,140,0,0,0,0,3,6,3,6,0,3,802,1702,88,0,890,1702
POA2295,2006,4634,62,105,36,62,98,167,106,169,0,0,0,0,0,3,106,172,6,7,0,0,3,4,9,11,4,4,2223,4988,241,0,2464,4988
POA2296,550,1209,35,60,53,120,88,180,45,74,94,192,0,0,3,5,142,271,0,0,0,0,14,22,14,22,0,0,794,1682,67,0,861,1682
POA2297,581,1338,19,32,35,81,54,113,16,17,3,6,0,0,3,3,22,26,0,0,0,0,3,3,3,3,0,0,660,1480,47,0,707,1480
POA2298,2863,7093,224,343,162,359,386,702,346,511,61,87,0,0,4,12,411,610,0,0,0,0,16,28,16,28,8,10,3684,8443,243,0,3927,8443
POA2299,3093,7819,429,869,179,424,608,1293,370,610,115,205,0,0,16,31,501,846,0,0,0,0,19,38,19,38,3,4,4224,10000,295,0,4519,10000
POA2300,888,2300,246,563,984,2008,1230,2571,676,1095,677,1100,1058,1892,0,3,2411,4090,11,24,0,0,27,64,38,88,4,8,4571,9057,816,0,5387,9057
POA2302,33,76,5,11,0,3,5,14,44,67,53,85,143,258,0,0,240,410,0,0,0,0,3,6,3,6,0,0,281,506,51,0,332,506
POA2303,2435,6122,154,259,304,685,458,944,431,564,344,552,106,130,10,13,891,1259,0,0,3,0,24,47,27,47,4,7,3815,8379,329,0,4144,8379
POA2304,4832,11620,428,682,139,267,567,949,480,725,9,17,0,0,6,6,495,748,0,3,0,0,21,48,21,51,16,28,5931,13396,399,0,6330,13396
POA2305,3762,9856,248,397,106,192,354,589,426,621,14,18,18,24,3,7,461,670,3,0,0,3,5,12,8,15,31,43,4616,11173,383,0,4999,11173
POA2306,940,2398,113,236,61,176,174,412,120,150,0,0,0,0,0,0,120,150,0,0,0,0,0,0,0,0,0,0,1234,2960,130,0,1364,2960
POA2307,1235,3008,148,237,64,174,212,411,47,90,0,0,0,0,3,3,50,93,0,0,0,0,3,11,3,11,0,3,1500,3526,86,0,1586,3526
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,317,757,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,3,0,0,8,3,9,6,17,0,0,326,779,119,0,445,779
POA2312,524,1373,5,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,12,21,0,6,3,13,15,40,0,0,544,1420,83,0,627,1420
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,3465,8308,520,987,557,1221,1077,2208,356,677,126,201,93,169,6,12,581,1059,12,29,3,4,13,27,28,60,3,7,5154,11642,3003,0,8157,11642
POA2316,1715,4540,72,170,115,283,187,453,14,29,3,5,0,0,8,9,25,43,55,79,3,4,8,19,66,102,3,6,1996,5144,477,0,2473,5144
POA2317,1612,3968,381,658,236,552,617,1210,149,226,16,24,51,86,0,3,216,339,73,97,0,0,3,3,76,100,6,8,2527,5625,672,0,3199,5625
POA2318,3736,10557,29,64,3,4,32,68,35,69,0,0,0,0,4,10,39,79,4,5,6,19,0,0,10,24,0,0,3817,10728,238,0,4055,10728
POA2319,2316,5647,111,173,61,140,172,313,34,65,0,3,0,0,0,3,34,71,7,20,0,0,11,17,18,37,0,0,2540,6068,401,0,2941,6068
POA2320,9257,25930,444,830,112,201,556,1031,322,466,0,0,0,0,5,3,327,469,67,95,0,4,37,71,104,170,4,11,10248,27611,929,0,11177,27611
POA2321,3557,9943,99,179,28,76,127,255,71,164,0,0,0,0,3,11,74,175,21,30,4,6,18,39,43,75,0,3,3801,10451,303,0,4104,10451
POA2322,5513,15324,174,308,30,48,204,356,85,155,0,0,0,0,4,13,89,168,94,121,0,0,0,4,94,125,3,4,5903,15977,286,0,6189,15977
POA2323,7706,21166,588,969,121,219,709,1188,753,1190,0,0,0,0,13,21,766,1211,4,4,0,0,24,41,28,45,3,6,9212,23616,613,0,9825,23616
POA2324,7278,19084,469,908,210,409,679,1317,229,344,20,40,0,0,7,7,256,391,234,341,4,16,7,12,245,369,4,5,8462,21166,1907,0,10369,21166
POA2325,8389,22148,505,858,11,18,516,876,327,500,0,0,0,0,14,31,341,531,33,51,5,20,10,23,48,94,8,23,9302,23672,1076,0,10378,23672
POA2326,2513,6693,44,83,0,3,44,86,26,47,0,0,0,0,3,0,29,47,0,0,0,3,3,5,3,8,0,0,2589,6834,150,0,2739,6834
POA2327,2510,6432,191,366,32,61,223,427,124,185,0,0,0,0,0,0,124,185,3,5,0,0,3,7,6,12,5,3,2868,7059,224,0,3092,7059
POA2328,793,2084,55,81,3,10,58,91,21,30,0,0,0,0,0,0,21,30,4,5,0,0,5,10,9,15,0,0,881,2220,84,0,965,2220
POA2329,790,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,1918,262,0,1052,1918
POA2330,6196,17426,305,627,96,204,401,831,349,558,0,0,0,0,5,9,354,567,78,122,3,3,21,39,102,164,5,9,7058,18997,793,0,7851,18997
POA2333,4128,11164,120,209,34,65,154,274,296,472,0,0,0,0,4,3,300,475,41,66,0,4,5,12,46,82,20,26,4648,12021,608,0,5256,12021
POA2334,818,2330,10,30,0,0,10,30,3,6,0,0,0,0,0,5,3,11,3,0,0,0,3,7,6,7,0,0,837,2378,84,0,921,2378
POA2335,1701,4914,60,163,6,7,66,170,50,79,0,0,0,0,0,0,50,79,3,6,3,12,4,9,10,27,0,0,1827,5190,195,0,2022,5190
POA2336,804,2112,23,49,0,0,23,49,11,14,0,0,0,3,3,3,14,20,40,52,0,0,3,3,43,55,0,0,884,2236,100,0,984,2236
POA2337,2633,6729,78,142,0,0,78,142,164,257,0,4,9,11,6,3,179,275,37,45,0,3,4,7,41,55,0,3,2931,7204,429,0,3360,7204
POA2338,606,1353,4,3,0,3,4,6,7,7,0,0,0,0,0,0,7,7,5,11,0,5,14,13,19,29,7,6,643,1401,155,0,798,1401
POA2339,244,587,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,4,6,0,0,248,596,91,0,339,596
POA2340,14683,38213,587,877,179,324,766,1201,1379,2094,37,54,13,28,27,34,1456,2210,75,110,14,27,26,61,115,198,29,56,17049,41878,1597,0,18646,41878
POA2341,692,1583,17,23,0,3,17,26,4,4,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,6,3,0,716,1619,130,0,846,1619
POA2342,212,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,3,8,0,0,215,535,44,0,259,535
POA2343,1687,4026,24,32,0,3,24,35,48,67,0,0,0,0,0,0,48,67,4,5,0,0,11,21,15,26,8,21,1782,4175,355,0,2137,4175
POA2344,261,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,681,41,0,302,681
POA2345,236,600,43,92,0,3,43,95,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,3,12,0,0,282,707,32,0,314,707
POA2346,1033,2417,39,105,11,30,50,135,32,47,0,0,0,0,0,0,32,47,0,0,0,0,17,31,17,31,0,0,1132,2630,158,0,1290,2630
POA2347,778,1689,0,0,0,0,0,0,16,21,0,0,0,0,3,0,19,21,11,14,0,4,10,20,21,38,0,3,818,1751,181,0,999,1751
POA2350,7483,19183,427,703,65,109,492,812,907,1513,34,67,0,0,16,23,957,1603,33,57,0,0,17,33,50,90,10,31,8992,21719,1087,0,10079,21719
POA2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2352,936,2510,41,64,0,0,41,64,4,10,0,0,0,0,0,0,4,10,17,28,0,0,3,3,20,31,0,0,1001,2615,101,0,1102,2615
POA2353,352,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,8,9,17,0,0,361,910,26,0,387,910
POA2354,1343,3169,15,29,3,0,18,29,32,39,0,0,0,0,0,3,32,42,10,11,0,5,12,31,22,47,0,0,1415,3287,359,0,1774,3287
POA2355,277,629,21,53,0,0,21,53,0,0,0,0,0,0,0,3,0,3,10,28,3,4,3,6,16,38,0,0,314,723,95,0,409,723
POA2357,1524,3698,3,8,3,0,6,8,74,99,0,0,0,0,3,9,77,108,9,13,4,10,4,6,17,29,11,31,1635,3874,315,0,1950,3874
POA2358,1411,3537,5,4,0,0,5,4,63,90,0,0,0,0,0,0,63,90,23,35,0,5,9,20,32,60,0,0,1511,3691,240,0,1751,3691
POA2359,214,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,7,0,0,220,544,54,0,274,544
POA2360,4876,12616,60,111,9,12,69,123,454,653,0,0,0,0,0,4,454,657,42,55,0,7,14,23,56,85,3,3,5458,13484,724,0,6182,13484
POA2361,318,797,3,0,0,0,3,0,3,11,0,0,0,0,3,0,6,11,8,9,4,3,0,10,12,22,0,0,339,830,95,0,434,830
POA2365,1200,3001,26,40,3,0,29,40,24,33,0,0,0,0,3,0,27,33,7,12,0,0,7,16,14,28,0,0,1270,3102,209,0,1479,3102
POA2369,411,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,411,1122,53,0,464,1122
POA2370,2809,6568,107,138,13,12,120,150,69,99,0,0,0,0,0,3,69,102,7,10,4,3,0,5,11,18,7,9,3016,6847,532,0,3548,6847
POA2371,312,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,315,688,78,0,393,688
POA2372,1860,4318,35,41,0,0,35,41,69,87,0,0,0,0,3,3,72,90,7,22,3,3,3,4,13,29,4,10,1984,4488,457,0,2441,4488
POA2380,3344,8694,114,167,10,19,124,186,286,405,0,3,7,11,11,12,304,431,23,31,0,3,10,26,33,60,0,3,3805,9374,361,0,4166,9374
POA2381,592,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,6,17,11,22,0,0,603,1607,134,0,737,1607
POA2382,409,1079,10,13,0,0,10,13,0,0,0,0,0,0,0,0,0,0,7,8,0,0,3,3,10,11,6,10,435,1113,82,0,517,1113
POA2386,111,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,3,6,9,0,0,117,259,64,0,181,259
POA2388,1048,2676,3,4,0,0,3,4,57,107,0,0,0,0,0,0,57,107,18,29,3,0,9,13,30,42,0,0,1138,2829,284,0,1422,2829
POA2390,2666,6993,22,33,3,15,25,48,320,460,3,9,0,0,3,5,326,474,23,38,6,7,3,13,32,58,11,23,3060,7596,392,0,3452,7596
POA2395,299,681,0,0,0,0,0,0,11,16,0,0,0,0,0,0,11,16,5,12,3,6,7,18,15,36,0,0,325,733,99,0,424,733
POA2396,446,1038,0,5,0,0,0,5,12,18,0,0,0,0,0,0,12,18,4,3,0,6,7,9,11,18,0,0,469,1079,84,0,553,1079
POA2397,150,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,153,383,29,0,182,383
POA2399,317,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,3,11,0,0,320,818,69,0,389,818
POA2400,2993,7893,112,248,19,47,131,295,361,570,0,0,0,0,3,5,364,575,39,55,0,4,9,19,48,78,3,6,3539,8847,698,0,4237,8847
POA2401,120,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,124,313,28,0,152,313
POA2402,754,1723,0,3,0,0,0,3,26,35,0,0,0,0,0,0,26,35,7,7,3,3,4,9,14,19,0,3,794,1783,198,0,992,1783
POA2403,217,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,518,28,0,245,518
POA2404,714,1595,0,5,0,0,0,5,15,23,0,0,0,0,3,3,18,26,14,20,0,0,7,17,21,37,0,0,753,1663,179,0,932,1663
POA2405,202,495,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,6,0,0,3,8,7,14,0,0,209,512,31,0,240,512
POA2406,274,671,4,0,0,0,4,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,281,674,82,0,363,674
POA2408,159,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,159,405,84,0,243,405
POA2409,311,1094,0,0,0,0,0,0,12,17,0,0,0,0,0,0,12,17,6,18,0,0,5,10,11,28,4,6,338,1145,69,0,407,1145
POA2410,137,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,6,11,0,0,143,328,49,0,192,328
POA2415,103,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,254,41,0,144,254
POA2420,1529,3673,40,44,3,0,43,44,21,30,0,0,0,0,0,0,21,30,4,6,0,5,4,0,8,11,0,0,1601,3758,303,0,1904,3758
POA2421,520,1393,3,10,0,0,3,10,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,526,1406,69,0,595,1406
