region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA2018,103,320,1047,982,704,458,109,0,0,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,44,37,35,21,0,0,0,145,0,0,3,6,4,3,0,0,0,16,0,0,16,10,8,8,5,0,0,47,0,20,52,47,20,11,3,0,0,153,41,64,97,86,61,47,0,0,0,396,28,26,62,56,41,15,3,5,0,236,3,9,57,54,31,20,0,0,0,174,5,10,28,21,9,4,0,0,0,77,0,9,82,68,23,8,0,0,0,190,0,6,16,10,8,3,3,0,0,46,3,29,97,54,44,20,0,0,0,247,0,7,47,41,25,21,4,3,0,148,0,13,44,36,30,22,3,0,0,148,5,18,69,82,52,32,3,0,0,261,10,40,129,133,131,84,19,0,0,546,3,9,10,10,10,4,3,0,0,49,3,17,23,36,24,16,4,0,0,123
POA2019,84,176,447,678,524,281,64,5,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,23,25,29,17,4,0,0,108,0,0,0,3,0,0,0,0,0,3,0,3,9,13,5,7,0,0,0,37,3,4,30,42,21,18,4,0,0,122,42,25,40,44,40,27,7,0,0,225,22,12,19,27,20,16,0,0,0,116,5,13,23,48,33,17,0,0,0,139,8,0,12,19,6,6,0,0,0,51,3,10,35,39,25,9,0,0,0,121,3,3,18,9,5,3,3,0,0,44,5,13,45,57,25,12,0,0,0,157,3,5,18,38,24,10,4,0,0,102,0,12,37,38,25,18,7,0,0,137,5,7,46,65,62,26,3,3,0,217,0,28,86,107,101,62,15,0,0,399,4,3,12,6,12,3,0,0,0,40,3,7,11,25,21,5,3,0,0,75
POA2020,78,249,867,721,569,310,72,6,0,2872,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,9,30,31,37,21,0,0,0,132,0,0,5,0,0,0,0,0,0,5,0,0,18,5,11,3,0,0,0,37,0,7,41,39,31,15,0,0,0,133,32,58,62,60,47,16,6,0,0,281,25,25,48,28,21,24,5,0,0,176,0,19,63,54,41,22,0,0,0,199,4,10,19,19,8,8,0,0,0,68,3,11,101,41,18,12,3,0,0,189,3,3,18,11,7,7,5,0,0,54,4,11,86,46,25,8,0,0,0,180,3,11,36,19,31,10,0,0,0,110,3,17,47,31,26,16,5,0,0,145,4,22,53,54,54,14,5,0,0,206,7,34,82,102,99,52,8,3,0,387,8,3,17,11,9,3,0,0,0,51,3,6,19,14,13,6,3,0,0,64
POA2021,28,270,1456,1073,649,490,194,33,3,4196,0,0,3,0,0,3,3,0,0,9,0,0,7,4,0,3,0,0,0,14,0,10,37,37,18,3,3,0,0,108,0,0,7,3,3,0,0,0,0,13,0,3,11,21,10,6,3,0,0,54,3,13,64,43,14,13,0,0,0,150,18,76,88,65,40,41,9,0,0,337,16,58,70,25,11,11,13,0,0,204,0,5,24,18,23,8,4,3,0,85,4,37,132,85,34,11,7,0,0,310,3,27,240,124,52,25,5,0,0,476,0,8,31,16,17,9,9,0,0,90,4,79,415,201,109,87,22,0,0,917,0,19,73,35,16,22,5,0,0,170,0,8,46,39,27,16,8,0,0,144,6,22,88,72,57,65,27,3,0,340,5,27,180,112,89,90,33,0,0,536,3,9,48,36,14,13,5,0,0,128,0,18,46,23,23,10,3,3,0,126
POA2022,47,201,985,772,522,373,124,22,12,3058,0,3,3,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,7,25,17,5,8,3,0,0,65,0,0,8,0,0,0,0,0,0,8,0,3,22,17,9,6,0,0,0,57,3,3,24,30,20,8,4,0,0,92,20,55,72,51,35,31,6,3,0,273,13,33,72,33,11,14,0,3,0,179,0,3,14,16,13,8,0,0,0,54,0,14,67,43,17,7,3,0,0,151,0,13,110,76,36,15,6,3,0,259,3,6,7,11,13,5,3,0,0,48,3,31,193,118,71,38,10,0,0,464,0,20,58,33,14,11,0,0,0,136,3,13,37,21,23,25,3,0,0,125,4,9,62,58,71,57,14,3,0,278,4,32,129,83,94,62,23,0,0,427,3,11,25,14,11,5,3,0,0,72,6,11,32,22,17,12,5,0,0,105
POA2023,68,179,652,576,527,437,181,41,6,2667,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,14,13,10,4,0,0,68,0,0,3,3,3,3,0,0,0,12,0,0,11,8,9,4,0,0,0,32,0,4,26,30,26,29,3,6,0,124,19,51,54,33,36,31,11,3,0,238,13,18,41,19,15,15,5,0,0,126,0,4,9,13,3,5,0,0,0,34,0,13,61,39,14,7,0,0,0,134,4,9,68,45,40,18,8,0,0,192,0,0,22,17,11,14,10,3,0,77,0,33,140,94,65,43,9,0,0,384,0,7,43,20,18,12,4,0,0,104,0,5,25,20,17,12,3,0,0,82,7,22,65,37,59,45,6,0,0,241,3,26,77,83,98,103,30,4,5,429,0,10,25,13,14,6,0,0,0,68,0,11,31,7,10,8,5,0,0,72
POA2024,47,163,742,822,620,345,107,12,0,2858,0,0,3,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,22,21,17,10,3,0,0,73,0,0,0,3,0,0,0,0,0,3,0,0,17,21,11,8,3,0,0,60,0,4,26,31,15,13,3,0,0,92,18,40,68,53,43,19,5,0,0,246,24,33,49,27,15,8,0,0,0,156,0,3,11,19,10,9,3,0,0,55,0,4,57,52,30,5,0,0,0,148,4,5,63,71,31,20,6,0,0,200,5,9,13,22,13,8,3,0,0,73,0,19,143,129,72,28,3,0,0,394,0,3,37,31,15,13,6,3,0,108,0,6,30,23,32,24,3,0,0,118,0,15,89,77,91,62,7,0,0,341,4,20,105,86,113,69,11,0,0,408,3,7,28,21,8,7,4,4,0,82,8,8,25,29,16,10,3,0,0,99
POA2025,26,100,449,433,353,288,161,33,9,1852,0,0,0,0,4,5,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,11,15,8,6,3,3,0,49,0,0,0,0,4,0,0,0,0,4,0,6,6,13,5,5,0,0,0,35,0,6,18,21,17,8,4,0,0,74,7,21,45,29,26,32,19,3,0,182,9,16,15,13,7,10,6,0,0,76,0,3,3,8,14,3,3,0,0,34,0,4,44,32,19,11,3,0,0,113,0,13,76,48,24,13,10,3,0,187,0,0,15,10,6,8,4,0,0,43,0,25,136,85,49,39,12,3,0,349,0,7,26,13,14,7,0,0,0,67,0,3,11,8,14,11,5,0,0,52,5,16,19,30,31,43,18,5,0,167,4,17,72,54,60,45,21,3,0,276,0,3,26,9,8,13,3,0,0,62,3,5,19,6,6,9,3,0,5,56
POA2026,117,605,3495,2522,1203,740,213,40,12,8947,0,0,5,0,4,0,0,0,0,9,0,0,6,3,6,0,0,0,0,15,0,13,128,54,19,21,4,0,0,239,0,0,8,5,0,0,0,0,0,13,0,26,57,26,17,6,4,0,0,136,0,18,177,94,30,19,9,0,3,350,35,149,266,131,73,62,10,3,0,729,37,116,201,92,37,21,8,0,0,512,0,9,44,46,24,9,3,0,0,135,0,38,310,171,73,21,6,0,0,619,0,28,301,192,61,24,6,0,0,612,4,22,60,43,18,13,0,3,0,163,0,91,760,342,121,60,17,3,0,1394,0,46,219,90,51,22,0,0,0,428,3,22,101,56,44,27,7,0,0,260,8,44,258,196,176,131,24,6,0,843,9,72,347,227,184,144,29,0,3,1015,6,19,86,65,34,12,3,0,0,225,5,33,115,71,35,27,11,0,0,297
POA2027,14,88,557,393,322,320,190,56,22,1962,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,3,13,9,10,13,5,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,3,0,0,34,0,3,28,17,12,19,6,3,0,88,0,24,44,16,29,25,13,3,0,154,7,19,29,14,9,15,5,0,0,98,0,0,0,11,15,6,5,0,0,37,0,13,39,23,10,6,6,0,0,97,0,8,76,35,27,22,9,5,3,185,0,4,12,9,9,16,10,3,0,63,3,25,129,55,49,28,8,3,0,300,0,4,28,23,21,14,0,3,0,93,0,3,25,14,11,19,3,0,0,75,3,6,32,21,27,24,7,0,0,120,3,10,68,30,34,49,24,3,0,221,0,3,12,7,9,3,8,3,0,45,0,3,12,8,10,7,3,3,0,46
