region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
POA2220,2945,753,1027,991,958,733,280,571,15803,22,12,10,0,3,7,3,4,3,8,72,6349,2306,3120,775,1053,1054,1000,762,309,641,17369
POA2221,371,71,86,112,91,66,32,168,3836,20,8,6,0,0,0,0,0,0,7,41,3280,535,470,85,108,132,100,82,38,232,5062
POA2222,598,176,236,250,211,116,56,120,4080,16,3,0,0,0,3,0,0,0,5,27,2332,703,669,189,264,268,230,131,62,147,4995
POA2223,487,109,155,163,115,95,47,105,3738,6,3,6,0,3,0,0,0,0,0,18,3283,644,652,145,185,212,139,142,56,169,5627
POA2224,140,23,22,52,31,16,14,63,1961,17,0,0,0,0,0,0,0,0,0,17,2295,269,232,60,37,80,54,31,31,114,3203
POA2225,20,4,3,4,6,0,0,3,249,0,6,0,0,0,0,0,0,0,0,6,585,84,80,13,16,11,14,5,3,28,839
POA2226,62,30,30,22,18,24,10,19,737,6,0,0,3,0,0,0,0,0,0,9,1326,211,203,58,48,55,39,40,17,49,2046
POA2227,91,23,21,22,17,13,7,31,800,0,0,3,0,0,0,0,0,0,0,3,1353,205,219,59,58,48,43,37,13,98,2133
POA2228,258,56,84,103,74,56,19,65,2029,6,0,0,0,0,0,0,3,0,0,9,2340,374,407,101,125,149,108,98,35,158,3895
POA2229,180,43,46,60,27,61,13,71,1726,8,0,0,0,0,0,0,0,0,0,8,2820,370,382,107,125,118,86,110,51,190,4359
POA2230,154,44,50,58,63,64,28,59,1435,3,0,3,0,0,0,0,3,0,0,9,2764,341,403,112,133,147,153,160,80,182,4475
POA2231,11,6,5,0,0,0,0,3,88,0,0,0,0,0,0,0,0,0,0,0,232,21,27,6,12,0,4,0,0,27,329
POA2232,372,61,93,118,85,70,38,76,2445,6,3,3,0,0,0,0,0,3,3,18,3431,525,682,118,162,194,131,122,57,223,5645
POA2233,102,14,16,26,24,19,0,35,821,0,0,4,0,0,0,0,0,0,0,4,2525,295,296,38,62,63,73,46,14,164,3576
POA2234,172,37,23,40,36,24,12,109,2952,5,0,0,0,0,0,0,0,0,0,5,4424,487,423,70,69,81,89,71,28,211,5953
POA2250,437,115,155,158,119,88,50,163,3204,17,3,0,0,0,0,0,0,0,3,23,7254,904,1108,271,277,304,223,173,89,528,11131
POA2251,120,26,19,29,23,17,4,29,850,9,0,0,0,0,0,0,0,0,0,9,3221,355,437,132,121,133,113,69,32,203,4816
POA2256,73,5,16,16,18,9,9,22,586,4,3,0,0,0,0,0,0,0,0,7,1619,186,179,29,48,49,34,35,20,181,2380
POA2257,72,23,20,24,22,19,6,35,744,3,3,0,0,0,3,0,0,0,3,12,2561,280,305,76,76,77,60,58,23,190,3706
POA2258,22,8,9,3,4,6,0,9,159,0,0,0,0,0,0,0,0,0,0,0,519,47,55,16,15,3,4,12,10,26,707
POA2259,207,51,61,93,52,53,35,84,1846,11,0,0,0,0,0,0,0,0,3,14,5038,487,504,120,117,144,106,103,46,344,7009
POA2260,84,21,33,34,18,27,18,32,757,7,0,0,0,0,0,0,0,0,0,7,2209,289,401,89,107,117,102,99,56,140,3609
POA2261,99,24,26,43,35,38,19,57,1314,6,3,0,0,0,0,0,0,0,0,9,4228,302,370,101,75,90,99,97,42,287,5691
POA2262,24,9,0,10,6,9,6,32,493,3,0,0,0,0,0,0,0,0,3,6,1795,150,95,19,4,16,12,20,12,116,2239
POA2263,30,15,19,12,12,11,12,52,577,4,0,3,0,0,0,0,0,0,0,7,2077,145,106,35,38,33,29,31,21,151,2666
POA2264,29,3,5,12,14,12,8,19,353,3,0,0,0,0,0,0,0,0,3,6,1225,105,93,9,23,20,18,30,23,84,1630
POA2265,20,22,7,33,11,26,10,18,270,0,0,0,0,0,0,0,0,0,3,3,601,63,65,35,15,47,24,39,24,52,965
POA2267,4,0,0,0,0,4,3,3,56,0,0,0,0,0,0,0,0,0,0,0,222,11,16,0,0,3,4,8,3,11,278
POA2278,3,0,0,0,0,3,0,0,27,0,0,0,0,0,3,0,0,0,0,3,98,3,9,0,0,3,0,3,0,8,124
POA2280,76,15,20,23,11,13,12,20,525,0,0,3,0,0,0,0,0,0,0,3,1537,192,204,47,53,56,50,36,29,87,2291
POA2281,23,8,6,7,10,0,3,12,212,0,0,0,0,0,0,0,0,0,0,0,809,47,77,16,16,31,27,0,12,66,1101
POA2282,56,13,16,10,13,9,15,18,492,4,0,0,0,0,0,0,0,3,0,7,1177,125,159,49,58,44,44,20,25,57,1758
POA2283,35,15,18,22,15,14,3,29,468,0,0,3,0,3,0,0,0,0,0,6,1748,104,174,27,43,29,32,28,13,124,2322
POA2284,15,9,15,6,10,13,0,20,273,0,0,0,0,0,0,0,0,0,0,0,701,47,49,15,26,20,17,24,8,51,958
POA2285,92,26,26,30,29,29,25,49,820,0,0,0,0,0,0,0,0,0,0,0,1574,149,174,38,43,60,52,54,33,128,2305
POA2286,3,0,0,0,3,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,143,9,19,0,3,0,6,0,3,3,186
POA2287,233,107,109,132,142,141,59,86,2164,6,0,0,0,0,0,3,0,3,6,18,2243,273,344,140,141,165,193,164,92,190,3945
POA2289,68,24,31,17,23,36,19,33,849,7,0,0,0,0,0,0,0,0,6,13,1376,124,172,44,61,42,63,82,31,90,2085
POA2290,114,32,45,42,34,39,19,46,1075,8,0,0,0,0,0,0,0,0,0,8,2091,197,257,72,90,81,77,68,34,148,3115
POA2291,40,9,16,13,17,18,13,21,407,0,0,0,0,0,0,0,0,3,0,3,870,119,127,24,44,47,39,90,38,55,1453
POA2292,26,3,3,0,9,4,0,9,150,0,0,0,0,0,0,0,0,0,5,5,192,12,44,6,9,3,12,11,7,24,320
POA2293,11,3,6,0,12,3,6,6,80,0,0,0,0,0,0,0,0,0,0,0,120,6,27,6,12,4,15,10,9,12,221
POA2294,9,6,0,3,4,7,0,3,49,0,0,0,0,0,0,0,0,0,0,0,92,14,23,9,8,3,8,7,0,8,172
POA2295,12,3,0,6,3,3,3,9,80,3,0,0,0,0,0,0,0,0,0,3,323,33,33,11,8,9,9,7,6,27,466
POA2296,15,15,8,0,14,8,18,3,109,0,0,4,0,0,0,0,0,0,0,4,107,12,30,21,14,5,20,14,18,6,247
POA2297,0,4,3,0,9,0,0,10,83,3,0,0,0,0,0,0,0,0,0,3,140,21,8,4,6,3,9,6,4,13,214
POA2298,86,22,26,44,81,92,35,75,720,0,0,0,0,0,0,0,3,0,12,15,573,58,113,32,32,63,99,114,48,149,1281
POA2299,157,48,81,150,155,174,92,42,1328,0,0,3,0,0,0,0,3,3,4,13,726,109,216,74,93,167,177,192,108,84,1946
POA2300,71,29,29,49,47,59,42,33,543,0,0,0,0,0,0,0,0,0,6,6,673,99,158,53,51,77,81,134,84,67,1477
POA2302,9,0,0,4,8,7,3,6,46,0,0,0,0,0,0,3,0,0,0,3,29,0,13,3,3,9,14,13,3,9,96
POA2303,27,19,15,18,23,26,3,30,616,4,0,0,0,0,0,0,0,0,3,7,846,58,73,36,22,44,34,56,13,66,1248
POA2304,106,29,46,77,75,65,49,41,1055,3,0,0,0,0,0,0,0,0,0,3,1187,116,188,51,59,90,98,73,69,115,2046
POA2305,54,18,46,41,22,26,9,30,512,3,0,0,0,0,0,0,0,0,0,3,787,67,118,24,57,70,39,42,16,72,1292
POA2306,0,0,0,0,3,3,0,7,48,0,0,0,0,0,0,0,0,0,0,0,122,9,0,0,0,3,3,3,0,11,151
POA2307,30,8,12,15,47,52,14,9,251,0,0,0,0,0,0,0,0,0,0,0,178,26,42,8,12,22,51,61,17,22,439
POA2308,7,3,6,7,35,35,45,16,161,0,0,0,0,0,0,0,0,0,0,0,10,6,10,3,9,13,38,38,49,22,198
POA2311,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,32
POA2312,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,128,7,0,4,0,0,0,0,0,4,143
POA2314,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,20
POA2315,37,10,12,15,17,12,13,23,415,4,0,0,0,0,0,0,0,0,0,4,1371,96,163,41,41,72,53,56,19,99,2011
POA2316,3,3,14,0,3,5,4,7,121,0,0,0,0,0,3,0,0,0,0,3,475,36,45,20,21,24,16,16,4,24,681
POA2317,13,9,3,6,6,7,0,12,150,0,0,0,0,0,0,0,0,0,0,0,629,30,53,26,10,20,12,25,4,48,857
POA2318,14,0,11,3,11,3,0,6,173,0,0,0,0,0,0,0,0,0,3,3,727,53,77,36,28,26,30,16,12,32,1037
POA2319,12,3,0,9,0,3,0,8,116,0,0,0,0,0,0,0,0,0,0,0,566,30,55,11,8,12,6,11,3,31,733
POA2320,90,29,34,28,17,21,13,22,535,3,0,0,0,3,0,0,0,0,3,9,1388,143,233,82,74,72,41,54,21,115,2223
POA2321,11,8,0,11,5,3,4,4,110,0,0,0,0,0,0,0,0,0,3,3,533,39,55,28,16,14,11,11,19,20,746
POA2322,41,12,10,14,11,12,12,16,333,0,0,0,3,0,0,0,0,0,0,3,833,79,90,33,22,28,25,15,18,61,1204
POA2323,100,58,39,50,34,38,8,19,710,0,0,5,0,0,3,0,0,0,0,8,1252,132,185,78,68,91,60,59,23,86,2034
POA2324,51,23,10,12,18,13,14,14,452,0,0,0,0,0,0,3,0,0,0,3,1544,90,130,31,29,42,46,23,23,88,2046
POA2325,29,9,0,7,9,20,28,122,413,3,0,3,0,0,3,0,6,0,0,15,1213,85,92,29,18,28,26,45,45,222,1803
POA2326,11,0,0,0,7,3,5,0,67,0,0,0,0,0,0,0,0,3,0,3,299,22,18,3,0,3,7,7,11,19,389
POA2327,13,6,0,0,3,3,0,3,67,0,0,0,0,0,0,0,0,0,0,0,281,15,26,9,0,7,9,9,3,17,376
POA2328,6,0,4,7,3,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,104,15,22,6,4,13,11,10,11,9,205
POA2329,0,3,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,89,5,3,3,0,0,3,3,0,6,112
POA2330,88,55,26,42,23,18,15,21,429,0,0,0,0,0,0,0,0,0,0,0,884,141,196,76,55,95,49,59,41,87,1683
POA2333,27,24,30,31,19,22,9,68,325,0,0,0,0,0,0,0,0,0,0,0,443,53,63,38,52,65,55,41,29,95,934
POA2334,3,3,0,0,0,0,3,6,42,0,0,0,0,0,0,0,0,0,0,0,137,6,6,6,0,4,3,3,6,10,181
POA2335,6,8,0,6,8,7,0,6,90,0,0,0,0,0,0,0,0,0,0,0,249,22,39,8,8,12,14,23,11,21,407
POA2336,0,0,0,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,71,11,12,3,0,0,9,9,8,7,130
POA2337,19,10,9,16,14,14,20,9,139,0,0,0,0,0,0,0,0,0,0,0,261,39,55,20,20,32,21,42,39,27,556
POA2338,3,0,0,6,0,3,0,0,26,0,0,0,0,0,0,0,0,0,3,3,86,9,3,0,6,6,0,10,0,12,132
POA2339,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,3,0,0,0,0,0,28
POA2340,105,53,46,72,44,27,31,32,718,3,0,0,3,0,0,0,0,0,0,6,1459,151,206,85,70,106,73,56,50,140,2396
POA2341,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,6,88
POA2342,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20
POA2343,10,0,0,4,0,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,153,12,20,3,0,16,3,8,10,13,238
POA2344,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,37
POA2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,25
POA2346,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,112,5,8,0,0,0,0,0,0,0,125
POA2347,3,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,100,3,6,0,4,0,0,3,3,3,122
POA2350,135,34,60,97,130,220,165,78,1228,0,0,0,0,0,8,0,3,0,3,14,1325,230,242,63,82,137,180,255,188,142,2844
POA2351,9,0,3,3,5,6,3,6,41,0,0,0,0,0,0,3,0,0,0,3,12,14,12,3,3,3,8,6,3,6,70
POA2352,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,130,9,3,0,3,0,6,0,0,9,160
POA2353,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,3,0,0,0,3,55
POA2354,8,0,0,0,3,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,129,17,11,0,3,0,6,6,0,13,185
POA2355,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,3,3,0,3,58
POA2357,15,0,0,0,0,0,0,6,64,3,0,0,0,0,0,0,0,0,0,3,183,17,27,0,4,3,3,0,4,11,252
POA2358,0,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,174,17,4,3,3,3,7,3,3,11,228
POA2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22
POA2360,20,16,19,37,20,18,16,21,264,0,0,0,0,0,0,0,3,3,3,9,451,37,112,52,30,53,28,47,31,61,902
POA2361,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,3,3,0,0,3,0,3,0,3,54
POA2365,6,6,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,3,3,125,8,19,12,4,7,3,0,0,15,193
POA2369,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,3,0,3,0,0,3,0,0,3,47
POA2370,11,0,3,3,6,0,3,13,102,3,0,0,0,0,0,0,0,0,0,3,355,19,25,9,6,6,6,0,3,37,466
POA2371,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,4,0,0,5,51
POA2372,11,0,6,0,4,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,268,20,18,0,12,0,8,0,3,19,348
POA2380,9,4,12,12,12,6,3,3,124,0,0,0,0,0,0,0,0,0,0,0,261,22,23,11,12,21,18,12,7,20,407
POA2381,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,51,0,7,3,0,0,0,0,5,0,66
POA2382,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,28
POA2386,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,0,15
POA2388,3,3,0,3,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,92,14,6,9,0,3,3,9,3,7,146
POA2390,11,3,12,15,17,7,6,3,115,0,0,0,0,0,0,0,0,0,3,3,184,25,27,13,12,15,23,15,6,23,343
POA2395,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,38,0,4,0,0,4,0,0,0,5,51
POA2396,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,38,5,3,0,0,0,3,0,0,3,52
POA2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7
POA2399,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,4,24
POA2400,17,17,7,24,20,11,8,19,215,6,0,0,0,0,0,0,0,0,0,6,267,26,39,21,11,35,27,28,16,39,509
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
POA2402,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,47,3,4,0,0,0,0,0,3,3,60
POA2403,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,18
POA2404,3,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,58,3,8,3,0,0,0,4,0,6,82
POA2405,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,6,3,0,3,26
POA2406,0,4,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,9,25
POA2408,0,3,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,3,3,0,0,6,0,27
POA2409,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,24
POA2410,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,3,0,0,0,0,36
POA2415,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,20
POA2420,4,3,3,0,3,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,148,11,10,6,9,0,3,9,0,4,200
POA2421,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,5,6,0,0,0,0,0,0,3,69
POA2422,7,0,0,0,3,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,301,21,29,3,13,0,6,5,3,24,405
POA2423,6,3,0,0,0,0,3,3,58,0,0,0,0,0,0,0,0,0,0,0,248,10,12,6,0,3,0,3,3,14,299
POA2424,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0,0,0,0,0,0,0,44
POA2425,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,99,4,6,0,0,0,0,4,0,7,120
POA2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,27
POA2427,0,0,0,6,4,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,177,11,9,0,3,9,4,0,0,13,226
POA2428,38,13,15,9,8,4,7,28,426,0,0,3,0,0,0,0,0,0,0,3,1867,106,90,22,19,24,14,15,17,129,2303
POA2429,4,0,6,7,7,0,0,7,112,0,0,0,0,3,3,0,0,0,0,6,574,26,32,3,12,10,7,6,0,38,708
POA2430,63,14,24,24,22,24,9,32,569,0,0,0,0,0,0,9,0,0,0,9,2035,129,178,37,50,44,55,38,23,154,2743
POA2431,11,0,0,0,6,6,0,0,61,0,0,0,0,0,0,0,0,0,0,0,328,16,17,0,11,0,6,9,3,8,398
POA2439,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,171,8,4,0,0,0,0,0,0,7,190
POA2440,26,8,9,12,10,6,8,82,334,3,0,0,0,0,0,0,0,0,0,3,1014,58,61,15,20,17,16,16,12,160,1389
POA2441,19,3,7,12,6,6,0,9,159,0,0,0,0,0,0,0,0,0,0,0,527,39,40,9,16,21,15,6,6,32,711
POA2443,5,5,3,0,3,0,0,9,92,0,0,0,0,0,0,0,0,0,0,0,776,45,35,11,12,6,6,0,0,60,951
POA2444,96,33,41,46,41,24,9,39,868,4,0,0,0,0,0,0,0,0,0,4,3748,320,426,103,126,138,113,82,37,246,5339
POA2445,3,0,0,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,411,27,32,7,0,6,13,5,0,30,531
POA2446,12,0,5,3,0,0,6,7,138,3,0,0,0,0,0,0,0,3,0,6,770,49,43,11,8,9,7,17,9,54,977
POA2447,7,0,3,0,0,0,3,3,77,0,0,0,0,0,0,0,0,0,0,0,413,15,22,3,6,0,0,8,3,28,498
POA2448,14,0,5,5,6,0,0,10,144,0,0,0,0,0,0,0,0,0,0,0,808,34,39,11,11,11,9,8,0,52,983
POA2449,6,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,185,10,9,0,0,0,0,0,0,12,216
POA2450,195,99,84,122,137,149,80,93,1724,4,0,3,3,0,3,0,6,3,10,32,3056,340,431,184,152,190,192,236,114,305,5200
POA2452,37,8,16,16,20,25,9,14,300,3,0,0,0,0,0,0,0,0,0,3,1031,92,103,35,39,48,30,40,22,76,1516
POA2453,6,3,0,5,4,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,221,7,22,6,4,5,4,0,0,10,279
POA2454,22,13,0,10,8,6,4,7,183,0,0,0,0,0,0,0,0,0,0,0,756,63,90,23,6,16,16,21,12,49,1052
POA2455,5,0,0,9,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,224,17,14,6,7,9,0,0,0,16,293
POA2456,58,17,39,53,90,44,10,36,683,0,0,0,0,0,0,3,0,0,0,3,1228,62,149,29,53,70,100,50,15,91,1847
POA2460,52,15,22,18,18,11,12,41,378,0,0,0,0,0,0,0,3,0,0,3,1256,100,128,30,27,28,28,22,24,117,1760
POA2462,0,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,123,3,3,3,3,0,0,0,0,3,138
POA2463,9,0,3,0,3,3,3,11,92,0,0,0,0,0,0,0,0,0,0,0,467,22,37,3,6,6,3,10,9,41,604
POA2464,11,4,0,4,0,0,5,3,97,3,0,0,0,0,0,0,0,0,0,3,550,37,42,4,9,9,8,16,17,32,724
POA2465,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,22
POA2466,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,115,0,6,0,0,0,3,3,0,4,131
POA2469,3,3,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,348,18,20,3,0,5,4,0,0,19,417
POA2470,12,0,7,8,5,13,4,13,176,0,3,0,0,0,0,0,0,0,0,3,512,38,42,9,10,11,16,20,10,32,700
POA2471,0,0,3,0,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,107,6,3,3,9,3,3,0,0,9,143
POA2472,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,100,3,7,0,3,0,3,0,0,8,124
POA2473,0,0,0,3,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,149,8,9,4,4,9,7,7,0,13,210
POA2474,17,3,3,12,3,0,3,8,105,0,0,0,0,0,0,0,0,0,0,0,424,28,54,9,7,19,10,3,3,32,589
POA2475,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,23,3,3,0,0,0,0,0,0,0,29
POA2476,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47,0,10,3,0,0,0,0,0,0,60
POA2477,30,5,0,4,13,8,3,12,216,0,0,0,0,0,0,0,0,0,0,0,836,74,98,17,18,11,27,25,9,55,1170
POA2478,79,23,23,22,37,37,17,22,579,0,0,0,0,0,0,0,0,0,0,0,1910,178,257,68,61,70,88,75,39,129,2875
POA2479,20,9,5,0,7,3,0,4,125,3,0,0,0,0,0,0,0,0,0,3,515,53,70,19,17,5,16,9,4,26,734
POA2480,142,45,40,59,76,65,29,72,1170,6,0,3,0,0,3,0,3,0,3,18,2866,294,354,85,74,120,112,96,50,204,4255
POA2481,64,32,25,27,31,37,10,41,502,0,0,0,0,0,0,0,0,0,0,0,1133,177,244,76,74,71,91,89,44,130,2129
POA2482,45,7,21,4,8,16,3,10,253,3,0,3,0,0,0,0,0,0,0,6,651,119,136,28,32,38,14,29,9,45,1101
POA2483,44,15,22,14,9,6,0,21,340,0,0,0,0,0,0,0,0,0,0,0,1037,120,139,34,38,42,31,21,6,73,1541
POA2484,35,11,13,18,13,13,14,17,412,4,0,0,0,0,0,0,0,0,0,4,1531,123,147,36,31,33,27,23,19,92,2062
POA2485,54,27,40,47,69,54,16,29,566,6,0,0,0,0,0,3,0,0,3,12,1727,140,186,63,79,81,122,87,44,130,2659
POA2486,101,33,31,39,45,37,11,47,836,0,0,0,3,0,3,0,0,0,3,9,3410,358,397,95,131,107,98,83,31,271,4981
POA2487,11,11,8,19,12,6,14,21,210,0,0,0,0,0,0,0,0,0,0,0,988,140,124,39,43,51,26,37,21,77,1546
POA2488,6,0,7,3,3,4,4,3,69,3,0,0,0,0,0,0,0,0,0,3,247,31,51,3,13,13,11,10,4,19,402
POA2489,23,0,9,3,3,0,0,12,107,3,0,0,0,0,0,0,0,0,0,3,494,56,98,22,32,31,25,9,6,54,827
POA2490,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,75,5,5,0,0,0,0,3,0,0,88
POA2500,668,224,372,659,920,964,464,341,7686,20,0,3,0,0,0,7,8,6,5,49,5035,616,870,284,450,762,1023,1083,549,508,11180
POA2502,110,33,42,36,47,46,10,111,3211,18,0,0,3,3,9,0,0,0,6,39,3380,130,147,43,50,57,59,52,10,172,4100
POA2505,34,9,0,6,8,7,9,47,1053,9,0,0,0,0,0,0,0,0,0,9,1207,34,43,28,9,10,19,15,12,74,1451
POA2506,39,7,12,0,8,16,4,38,923,11,0,3,0,0,0,0,0,0,0,14,1406,63,66,10,12,7,12,20,4,67,1667
POA2508,31,7,3,0,8,12,7,17,207,0,0,0,0,0,0,0,0,0,0,0,685,77,106,36,24,32,34,18,13,61,1086
POA2515,19,9,9,3,8,12,3,8,289,0,3,3,0,0,0,0,0,0,0,6,1029,114,123,47,22,24,32,21,17,64,1493
POA2516,11,0,3,3,5,0,0,12,180,3,0,3,0,0,0,0,0,0,0,6,577,54,48,0,15,13,14,11,3,41,776
POA2517,59,15,0,15,13,3,4,24,492,3,0,0,0,0,0,0,0,0,0,3,1324,110,163,29,23,35,37,16,13,89,1839
POA2518,95,24,30,34,25,23,25,36,1589,8,0,0,0,0,0,0,0,0,4,12,2807,183,169,38,47,56,49,29,36,137,3551
POA2519,136,31,98,80,141,155,64,81,2242,4,3,0,0,0,0,0,3,0,0,10,2583,200,215,42,113,96,159,185,88,137,3818
POA2525,77,25,26,21,20,15,17,63,1188,4,0,0,0,0,0,0,6,0,0,10,1609,164,140,59,39,35,41,31,32,106,2256
POA2526,95,16,18,11,19,22,6,104,1506,14,3,0,0,0,0,0,0,0,0,17,2347,168,153,37,34,28,25,28,9,162,2991
POA2527,34,8,16,16,16,18,10,39,774,7,0,0,0,0,0,0,0,0,0,7,2401,108,106,30,47,45,31,30,17,117,2932
POA2528,60,12,17,15,20,12,0,65,1884,7,0,0,0,3,0,0,0,0,3,13,4023,113,114,35,36,33,26,23,13,213,4629
POA2529,90,28,28,30,22,19,17,66,1824,20,0,3,0,0,0,0,0,0,0,23,3321,129,245,71,64,64,46,40,44,174,4198
POA2530,90,18,17,23,19,22,11,67,1526,8,3,0,0,0,0,0,0,0,6,17,4420,221,200,31,47,38,34,38,22,212,5263
