region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
POA2152,67,62,129,135,173,308,0,0,0,3,0,3,4,4,8,1732,1415,3147,79,123,202,32,3,35,29,3,32,25,4,29,13,11,24,66,72,138,2185,1870,4055,70,70,140,0,0,0,0,0,0,23,28,51,7,8,15,4,0,4,104,106,210,0,0,0,0,0,0,14,10,24,4,11,15,0,7,7,18,28,46,14,6,20,136,140,276,21,19,40,0,0,0,0,0,0,21,19,40,75,103,178,139,286,425,22,31,53,2578,2449,5027
POA2153,201,151,352,1258,1171,2429,3,0,3,0,0,0,19,16,35,9399,7588,16987,434,684,1118,261,3,264,117,11,128,80,5,85,85,27,112,160,173,333,12017,9829,21846,152,108,260,0,3,3,0,0,0,200,131,331,22,44,66,3,3,6,377,289,666,3,0,3,0,3,3,113,100,213,39,60,99,8,4,12,163,167,330,63,35,98,603,491,1094,66,56,122,7,4,11,5,4,9,78,64,142,459,651,1110,884,1587,2471,169,155,324,14210,12777,26987
POA2154,81,64,145,999,836,1835,0,0,0,0,0,0,19,10,29,6767,5384,12151,306,494,800,105,0,105,60,5,65,38,3,41,45,24,69,129,147,276,8549,6967,15516,66,59,125,0,0,0,0,0,0,120,61,181,8,24,32,3,0,3,197,144,341,0,0,0,0,0,0,94,68,162,25,41,66,6,3,9,125,112,237,47,21,68,369,277,646,31,25,56,9,5,14,4,4,8,44,34,78,440,543,983,565,1068,1633,95,97,192,10062,8986,19048
POA2155,122,100,222,730,652,1382,0,0,0,0,3,3,26,3,29,8663,6690,15353,347,610,957,234,3,237,96,6,102,44,3,47,73,24,97,85,80,165,10420,8174,18594,107,72,179,0,0,0,0,0,0,162,98,260,27,36,63,4,0,4,300,206,506,0,0,0,0,0,0,110,90,200,28,66,94,4,3,7,142,159,301,78,32,110,520,397,917,47,35,82,5,4,9,3,0,3,55,39,94,392,667,1059,612,1243,1855,120,121,241,12119,10641,22760
POA2156,23,17,40,75,76,151,0,0,0,0,0,0,4,0,4,2345,1888,4233,110,141,251,119,6,125,24,0,24,9,3,12,24,13,37,45,46,91,2778,2190,4968,11,5,16,0,0,0,0,0,0,50,24,74,5,5,10,0,0,0,66,34,100,0,0,0,0,0,0,37,38,75,11,9,20,0,0,0,48,47,95,23,13,36,137,94,231,8,8,16,0,0,0,3,0,3,11,8,19,254,348,602,212,357,569,44,40,84,3436,3037,6473
POA2157,5,3,8,9,5,14,0,0,0,0,0,0,0,3,3,627,506,1133,37,42,79,63,3,66,5,0,5,0,0,0,6,3,9,42,26,68,794,591,1385,0,0,0,0,0,0,0,0,0,20,12,32,7,0,7,0,0,0,27,12,39,0,0,0,0,0,0,5,12,17,4,0,4,0,0,0,9,12,21,5,0,5,41,24,65,6,0,6,0,0,0,3,0,3,9,0,9,94,125,219,50,96,146,15,15,30,1003,851,1854
POA2158,32,14,46,97,80,177,0,0,0,0,0,0,5,0,5,1414,1213,2627,61,106,167,60,0,60,13,0,13,8,0,8,14,5,19,62,47,109,1766,1465,3231,18,8,26,0,0,0,0,0,0,41,25,66,0,6,6,3,0,3,62,39,101,0,0,0,0,0,0,15,15,30,5,6,11,0,0,0,20,21,41,24,13,37,106,73,179,9,4,13,0,3,3,0,0,0,9,7,16,175,226,401,115,207,322,22,16,38,2193,1994,4187
POA2159,9,10,19,6,7,13,0,0,0,4,0,4,0,0,0,763,655,1418,35,59,94,51,0,51,17,0,17,5,3,8,8,3,11,47,29,76,945,766,1711,4,0,4,0,0,0,0,0,0,40,29,69,0,4,4,3,0,3,47,33,80,0,0,0,0,0,0,3,4,7,3,0,3,0,0,0,6,4,10,12,0,12,65,37,102,6,6,12,0,0,0,0,0,0,6,6,12,116,150,266,82,152,234,14,12,26,1228,1123,2351
POA2160,702,688,1390,133,250,383,0,0,0,0,5,5,25,3,28,4382,2621,7003,394,447,841,197,4,201,40,0,40,24,3,27,49,19,68,122,144,266,6068,4184,10252,174,210,384,0,0,0,3,3,6,61,49,110,25,35,60,12,4,16,275,301,576,0,0,0,0,0,0,6,6,12,10,8,18,0,3,3,16,17,33,23,15,38,314,333,647,41,53,94,0,4,4,3,0,3,44,57,101,87,126,213,398,518,916,176,114,290,7087,5332,12419
POA2161,607,544,1151,57,143,200,0,0,0,3,0,3,20,6,26,3479,2002,5481,313,355,668,208,3,211,28,5,33,23,7,30,38,11,49,81,75,156,4857,3151,8008,115,110,225,0,0,0,3,0,3,58,48,106,21,30,51,5,3,8,202,191,393,0,0,0,0,0,0,0,4,4,0,8,8,5,3,8,5,15,20,14,18,32,221,224,445,25,21,46,3,3,6,3,0,3,31,24,55,67,108,175,297,381,678,158,101,259,5631,3989,9620
POA2162,313,313,626,37,48,85,0,0,0,0,0,0,11,4,15,2294,1414,3708,168,215,383,90,4,94,19,0,19,22,0,22,20,9,29,55,53,108,3029,2060,5089,39,67,106,0,0,0,3,0,3,51,36,87,14,24,38,7,3,10,114,130,244,0,0,0,0,0,0,4,3,7,0,5,5,0,3,3,4,11,15,21,8,29,139,149,288,12,18,30,3,3,6,3,0,3,18,21,39,46,85,131,193,259,452,101,46,147,3526,2620,6146
POA2163,147,146,293,7,25,32,0,0,0,0,0,0,6,4,10,882,504,1386,69,81,150,34,0,34,7,0,7,14,0,14,7,0,7,30,31,61,1203,791,1994,20,20,40,0,0,0,0,0,0,12,13,25,3,9,12,4,0,4,39,42,81,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,4,3,7,43,51,94,3,8,11,0,0,0,0,0,0,3,8,11,18,21,39,67,76,143,53,25,78,1387,972,2359
POA2164,110,136,246,46,98,144,0,0,0,0,3,3,8,3,11,2838,1891,4729,220,271,491,138,3,141,18,4,22,22,0,22,26,4,30,56,51,107,3482,2464,5946,79,73,152,3,0,3,0,0,0,56,44,100,11,19,30,5,0,5,154,136,290,0,0,0,0,0,0,5,4,9,3,4,7,0,3,3,8,11,19,23,11,34,185,158,343,26,18,44,0,0,0,4,0,4,30,18,48,58,87,145,216,329,545,90,86,176,4061,3142,7203
POA2165,607,659,1266,81,122,203,0,0,0,0,3,3,16,6,22,4802,2705,7507,355,551,906,194,3,197,28,3,31,39,3,42,39,8,47,97,146,243,6258,4209,10467,119,159,278,3,0,3,0,0,0,97,66,163,24,66,90,4,7,11,247,298,545,0,0,0,0,4,4,4,8,12,3,7,10,3,0,3,10,19,29,32,20,52,289,337,626,25,40,65,0,3,3,3,0,3,28,43,71,91,117,208,335,463,798,212,138,350,7213,5307,12520
POA2166,845,963,1808,59,106,165,5,0,5,0,3,3,17,10,27,6226,3382,9608,559,939,1498,249,3,252,32,3,35,48,6,54,40,28,68,194,312,506,8274,5755,14029,144,166,310,3,0,3,3,3,6,103,61,164,40,62,102,10,6,16,303,298,601,0,0,0,0,0,0,0,5,5,7,10,17,0,8,8,7,23,30,51,24,75,361,345,706,36,36,72,0,3,3,0,0,0,36,39,75,117,159,276,332,500,832,283,186,469,9403,6984,16387
POA2167,371,360,731,4,13,17,0,0,0,0,0,0,3,0,3,1062,726,1788,71,89,160,37,0,37,12,0,12,3,3,6,13,0,13,18,36,54,1594,1227,2821,33,43,76,0,0,0,0,3,3,35,29,64,19,25,44,11,0,11,98,100,198,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,6,6,12,3,15,110,109,219,18,19,37,0,0,0,0,0,0,18,19,37,17,34,51,119,196,315,36,16,52,1894,1601,3495
POA2168,206,274,480,161,282,443,0,0,0,0,0,0,16,3,19,5980,3830,9810,474,652,1126,251,4,255,26,0,26,38,0,38,49,27,76,47,98,145,7248,5170,12418,141,158,299,0,0,0,0,0,0,156,126,282,17,65,82,3,0,3,317,349,666,0,0,0,0,0,0,7,14,21,7,19,26,3,3,6,17,36,53,50,25,75,384,410,794,42,43,85,3,0,3,0,0,0,45,43,88,63,164,227,433,610,1043,252,191,443,8425,6588,15013
POA2170,1224,1271,2495,234,389,623,4,0,4,5,0,5,47,17,64,14339,9326,23665,893,1256,2149,548,6,554,117,11,128,96,10,106,130,36,166,477,587,1064,18114,12909,31023,291,344,635,6,0,6,6,3,9,370,340,710,79,173,252,15,12,27,767,872,1639,0,0,0,0,0,0,12,24,36,5,33,38,7,0,7,24,57,81,85,49,134,876,978,1854,117,107,224,0,7,7,6,0,6,123,114,237,280,465,745,1049,1669,2718,449,346,795,20891,16481,37372
POA2171,177,175,352,66,101,167,0,0,0,0,0,0,6,5,11,4720,3488,8208,262,407,669,202,3,205,26,5,31,14,3,17,36,11,47,29,47,76,5538,4245,9783,59,63,122,0,0,0,0,0,0,154,124,278,15,72,87,3,0,3,231,259,490,0,0,0,0,0,0,9,10,19,6,17,23,0,0,0,15,27,42,43,12,55,289,298,587,31,35,66,4,0,4,0,0,0,35,35,70,76,169,245,307,532,839,128,116,244,6373,5395,11768
POA2172,84,73,157,0,0,0,0,0,0,0,0,0,3,0,3,448,326,774,23,28,51,13,0,13,0,0,0,4,0,4,8,0,8,8,4,12,591,431,1022,8,7,15,0,0,0,0,0,0,18,6,24,0,8,8,0,0,0,26,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,29,24,53,3,5,8,0,0,0,0,0,0,3,5,8,27,40,67,31,67,98,9,4,13,690,571,1261
POA2173,386,450,836,15,34,49,0,0,0,0,0,0,7,5,12,2420,1696,4116,144,174,318,47,0,47,50,3,53,77,4,81,55,12,67,212,52,264,3413,2430,5843,41,59,100,0,0,0,3,0,3,93,87,180,19,46,65,12,4,16,168,196,364,3,0,3,0,0,0,0,0,0,0,7,7,0,0,0,3,7,10,26,6,32,197,209,406,21,16,37,0,0,0,0,0,0,21,16,37,55,113,168,243,373,616,43,40,83,3972,3181,7153
POA2174,5,3,8,0,3,3,0,0,0,0,0,0,0,0,0,55,42,97,5,3,8,5,0,5,0,0,0,3,0,3,0,0,0,3,3,6,76,54,130,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,3,9,0,3,3,0,0,0,0,0,0,0,3,3,3,3,6,9,6,15,3,3,6,97,72,169
POA2175,9,6,15,0,0,0,0,0,0,0,0,0,0,3,3,290,221,511,23,17,40,68,0,68,0,0,0,0,0,0,3,0,3,11,10,21,404,257,661,0,0,0,0,0,0,0,0,0,3,6,9,0,5,5,0,0,0,3,11,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,9,11,20,0,0,0,0,0,0,0,0,0,0,0,0,41,47,88,32,28,60,11,8,19,497,351,848
POA2176,349,387,736,156,245,401,3,0,3,0,0,0,17,9,26,8092,5413,13505,509,809,1318,373,6,379,39,5,44,25,3,28,44,18,62,58,100,158,9665,6995,16660,143,170,313,0,0,0,0,0,0,278,186,464,38,104,142,4,0,4,463,460,923,0,0,0,0,0,0,10,19,29,5,38,43,4,0,4,19,57,76,43,30,73,525,547,1072,60,72,132,0,3,3,3,0,3,63,75,138,151,250,401,530,822,1352,257,200,457,11191,8889,20080
POA2177,115,108,223,55,98,153,0,0,0,0,0,0,3,3,6,2379,1557,3936,174,270,444,77,3,80,5,3,8,10,0,10,22,10,32,21,37,58,2861,2089,4950,62,36,98,0,0,0,0,3,3,72,62,134,12,38,50,0,3,3,146,142,288,0,0,0,0,0,0,0,5,5,7,17,24,0,0,0,7,22,29,20,12,32,173,176,349,28,23,51,0,0,0,0,0,0,28,23,51,34,72,106,144,195,339,89,71,160,3329,2626,5955
POA2178,15,21,36,4,3,7,0,0,0,0,0,0,0,0,0,862,651,1513,58,50,108,134,3,137,8,3,11,0,0,0,13,15,28,27,10,37,1121,756,1877,4,4,8,0,0,0,0,0,0,24,15,39,3,8,11,0,0,0,31,27,58,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,3,6,9,12,4,16,46,37,83,7,3,10,0,0,0,0,0,0,7,3,10,78,95,173,54,122,176,28,13,41,1334,1026,2360
POA2179,12,13,25,3,5,8,0,0,0,0,0,0,0,0,0,710,542,1252,52,37,89,149,3,152,4,0,4,3,3,6,13,3,16,40,29,69,986,635,1621,3,0,3,0,0,0,0,0,0,15,13,28,3,4,7,0,0,0,21,17,38,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,8,3,11,32,20,52,3,0,3,0,3,3,0,0,0,3,3,6,100,125,225,70,85,155,39,26,65,1230,894,2124
POA2190,193,200,393,42,86,128,3,0,3,0,0,0,31,3,34,3226,1917,5143,209,300,509,166,3,169,15,0,15,17,0,17,49,10,59,78,60,138,4029,2579,6608,93,96,189,0,0,0,0,0,0,72,60,132,21,40,61,0,0,0,186,196,382,0,0,0,0,0,0,0,4,4,4,6,10,0,0,0,4,10,14,31,14,45,221,220,441,22,16,38,0,0,0,3,3,6,25,19,44,69,107,176,252,314,566,167,95,262,4763,3334,8097
POA2191,83,102,185,23,29,52,0,3,3,0,0,0,6,0,6,863,639,1502,56,77,133,36,0,36,7,3,10,3,0,3,12,3,15,19,18,37,1108,874,1982,45,49,94,0,0,0,0,0,0,25,17,42,4,8,12,0,3,3,74,77,151,0,0,0,0,0,0,0,3,3,0,9,9,0,0,0,0,12,12,5,8,13,79,97,176,11,15,26,0,0,0,0,0,0,11,15,26,25,35,60,85,115,200,34,21,55,1342,1157,2499
POA2192,391,408,799,31,53,84,0,0,0,3,0,3,23,3,26,1654,969,2623,97,173,270,44,0,44,15,0,15,8,4,12,19,7,26,82,71,153,2367,1688,4055,91,88,179,0,3,3,3,0,3,26,29,55,11,10,21,0,0,0,131,130,261,0,0,0,0,3,3,0,4,4,4,7,11,0,0,0,4,14,18,12,7,19,147,151,298,13,8,21,0,0,0,0,0,0,13,8,21,40,63,103,135,181,316,67,48,115,2769,2139,4908
POA2193,551,577,1128,87,183,270,0,0,0,3,3,6,7,4,11,1948,1392,3340,114,176,290,59,4,63,35,6,41,61,20,81,19,7,26,65,63,128,2949,2435,5384,103,103,206,4,0,4,0,6,6,42,33,75,14,22,36,0,3,3,163,167,330,0,0,0,0,0,0,9,10,19,7,9,16,4,3,7,20,22,42,23,27,50,206,216,422,18,24,42,0,4,4,0,0,0,18,28,46,91,137,228,206,366,572,70,50,120,3540,3232,6772
POA2194,897,906,1803,125,237,362,0,0,0,0,3,3,35,6,41,2728,1268,3996,179,306,485,71,0,71,17,7,24,14,4,18,37,9,46,154,217,371,4257,2963,7220,188,199,387,3,4,7,6,5,11,50,29,79,11,24,35,8,3,11,266,264,530,0,0,0,0,0,0,5,3,8,6,14,20,0,0,0,11,17,28,12,10,22,289,291,580,21,21,42,0,0,0,0,0,0,21,21,42,63,86,149,248,308,556,132,79,211,5010,3748,8758
POA2195,1053,650,1703,38,42,80,0,0,0,3,3,6,74,8,82,3145,1175,4320,188,261,449,73,0,73,15,6,21,17,5,22,38,11,49,148,85,233,4792,2246,7038,162,145,307,3,0,3,5,0,5,57,21,78,13,26,39,14,0,14,254,192,446,0,0,0,0,0,0,4,3,7,0,0,0,4,0,4,8,3,11,14,0,14,276,195,471,32,26,58,0,0,0,0,0,0,32,26,58,49,61,110,300,234,534,141,59,200,5590,2821,8411
POA2196,563,562,1125,48,86,134,0,0,0,3,3,6,31,10,41,3978,2372,6350,280,313,593,154,0,154,28,3,31,18,0,18,57,8,65,103,97,200,5263,3454,8717,80,118,198,4,0,4,6,0,6,64,52,116,22,42,64,10,4,14,186,216,402,0,0,0,0,0,0,3,3,6,3,5,8,0,0,0,6,8,14,24,16,40,216,240,456,26,33,59,0,0,0,0,0,0,26,33,59,84,109,193,328,438,766,165,121,286,6082,4395,10477
POA2197,79,83,162,14,27,41,0,0,0,0,0,0,9,0,9,1190,770,1960,84,90,174,63,0,63,5,0,5,3,0,3,14,7,21,20,30,50,1481,1007,2488,22,15,37,0,0,0,0,0,0,36,13,49,8,12,20,0,0,0,66,40,106,0,0,0,0,0,0,5,3,8,0,4,4,0,0,0,5,7,12,8,4,12,79,51,130,7,7,14,0,0,0,3,0,3,10,7,17,28,43,71,94,132,226,55,39,94,1747,1279,3026
POA2198,60,66,126,16,28,44,0,0,0,0,0,0,9,4,13,1379,1069,2448,64,110,174,75,0,75,5,0,5,6,0,6,18,5,23,17,31,48,1649,1313,2962,25,26,51,0,0,0,0,0,0,49,39,88,5,13,18,0,0,0,79,78,157,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,3,6,9,4,4,8,86,88,174,5,12,17,0,0,0,0,0,0,5,12,17,35,56,91,123,185,308,42,27,69,1940,1681,3621
POA2199,261,272,533,34,62,96,0,0,0,0,0,0,13,0,13,2200,1356,3556,138,203,341,97,3,100,19,0,19,8,3,11,23,0,23,30,39,69,2823,1938,4761,26,56,82,0,0,0,0,0,0,29,26,55,9,28,37,0,0,0,64,110,174,0,0,0,0,0,0,0,0,0,3,10,13,3,0,3,6,10,16,11,6,17,81,126,207,9,16,25,0,0,0,0,0,0,9,16,25,50,74,124,149,240,389,87,54,141,3199,2448,5647
POA2200,819,833,1652,78,151,229,0,0,0,5,0,5,39,9,48,5323,3037,8360,333,525,858,187,4,191,23,0,23,27,3,30,64,25,89,183,246,429,7081,4833,11914,110,141,251,0,0,0,5,5,10,96,81,177,32,49,81,10,6,16,253,282,535,0,0,0,0,0,0,4,0,4,0,7,7,3,3,6,7,10,17,31,16,47,291,308,599,28,25,53,4,4,8,0,0,0,32,29,61,95,143,238,397,541,938,208,137,345,8104,5991,14095
POA2203,589,572,1161,224,389,613,4,0,4,3,3,6,9,13,22,1538,1366,2904,78,172,250,21,0,21,57,12,69,122,35,157,7,9,16,72,89,161,2724,2660,5384,111,116,227,4,0,4,5,0,5,46,68,114,10,28,38,11,9,20,187,221,408,0,0,0,0,0,0,6,18,24,5,10,15,5,10,15,16,38,54,22,11,33,225,270,495,15,20,35,3,0,3,3,0,3,21,20,41,103,129,232,197,423,620,68,37,105,3338,3539,6877
POA2204,1150,1148,2298,407,592,999,0,0,0,0,4,4,31,19,50,2724,1928,4652,179,270,449,62,0,62,107,27,134,231,103,334,22,17,39,260,303,563,5173,4411,9584,237,244,481,3,0,3,7,0,7,65,69,134,26,42,68,28,21,49,366,376,742,0,0,0,0,3,3,5,21,26,3,18,21,11,11,22,19,53,72,36,15,51,421,444,865,42,37,79,3,3,6,5,5,10,50,45,95,191,222,413,424,652,1076,96,70,166,6355,5844,12199
POA2205,827,819,1646,33,53,86,0,0,0,0,0,0,22,9,31,1656,944,2600,99,181,280,73,3,76,27,0,27,30,3,33,31,11,42,67,72,139,2865,2095,4960,64,87,151,0,0,0,3,4,7,25,24,49,9,15,24,7,4,11,108,134,242,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,11,5,16,119,144,263,13,17,30,0,0,0,3,0,3,16,17,33,67,78,145,207,224,431,70,49,119,3344,2607,5951
POA2206,383,433,816,113,209,322,0,0,0,3,0,3,16,4,20,2779,1924,4703,127,278,405,117,3,120,53,7,60,39,13,52,26,8,34,57,61,118,3713,2940,6653,72,89,161,0,0,0,3,0,3,56,80,136,10,36,46,12,3,15,153,208,361,0,0,0,0,0,0,8,9,17,3,9,12,0,0,0,11,18,29,17,12,29,181,238,419,23,16,39,0,3,3,0,0,0,23,19,42,113,146,259,258,430,688,88,60,148,4376,3833,8209
POA2207,924,943,1867,86,140,226,0,0,0,0,4,4,22,9,31,3935,2679,6614,192,391,583,140,0,140,52,6,58,26,5,31,37,20,57,116,178,294,5530,4375,9905,153,179,332,4,3,7,0,4,4,103,111,214,20,51,71,13,8,21,293,356,649,0,0,0,0,0,0,8,3,11,0,9,9,0,0,0,8,12,20,41,7,48,342,375,717,37,32,69,0,0,0,3,3,6,40,35,75,156,179,335,351,605,956,106,76,182,6525,5645,12170
POA2208,371,409,780,33,69,102,0,0,0,0,0,0,6,6,12,1678,1130,2808,94,153,247,54,0,54,11,0,11,9,3,12,17,11,28,46,35,81,2319,1816,4135,34,52,86,0,0,0,0,0,0,26,20,46,11,19,30,10,0,10,81,91,172,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,7,5,12,11,3,14,99,99,198,9,10,19,0,0,0,0,0,0,9,10,19,61,82,143,141,254,395,38,62,100,2667,2323,4990
POA2209,643,675,1318,20,51,71,0,0,0,0,0,0,6,7,13,1959,1342,3301,100,156,256,50,0,50,14,0,14,13,0,13,18,0,18,48,67,115,2871,2298,5169,45,65,110,0,3,3,6,0,6,27,27,54,7,16,23,6,0,6,91,111,202,0,0,0,0,0,0,3,0,3,0,6,6,0,0,0,3,6,9,7,14,21,101,131,232,9,18,27,0,0,0,0,0,0,9,18,27,59,91,150,213,283,496,61,56,117,3314,2877,6191
POA2210,777,767,1544,45,77,122,0,0,0,0,0,0,13,12,25,3932,2856,6788,165,306,471,154,0,154,39,5,44,29,5,34,29,14,43,86,92,178,5269,4134,9403,107,108,215,0,0,0,6,0,6,146,148,294,29,70,99,11,8,19,299,334,633,0,0,0,0,0,0,0,4,4,4,12,16,0,0,0,4,16,20,31,11,42,334,361,695,29,40,69,0,0,0,3,0,3,32,40,72,161,246,407,386,661,1047,108,73,181,6290,5515,11805
POA2211,513,557,1070,39,66,105,0,0,0,0,0,0,6,3,9,2550,1819,4369,120,168,288,94,4,98,20,0,20,11,0,11,17,7,24,46,82,128,3416,2706,6122,67,68,135,5,0,5,3,4,7,51,50,101,18,25,43,13,5,18,157,152,309,0,0,0,0,0,0,3,3,6,0,4,4,0,0,0,3,7,10,13,11,24,173,170,343,24,18,42,0,0,0,3,0,3,27,18,45,72,107,179,208,437,645,81,60,141,3977,3498,7475
POA2212,446,451,897,26,58,84,0,0,0,0,5,5,6,3,9,2107,1586,3693,132,151,283,74,0,74,27,3,30,24,3,27,20,3,23,57,76,133,2919,2339,5258,46,37,83,4,0,4,0,0,0,47,51,98,18,29,47,10,6,16,125,123,248,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,3,6,9,19,7,26,147,136,283,13,12,25,0,0,0,0,0,0,13,12,25,54,81,135,204,308,512,53,37,90,3390,2913,6303
POA2213,631,596,1227,17,30,47,3,0,3,0,3,3,5,8,13,3321,2591,5912,167,196,363,133,0,133,24,3,27,27,3,30,18,12,30,54,59,113,4400,3501,7901,51,47,98,0,0,0,0,0,0,81,91,172,30,31,61,11,10,21,173,179,352,0,0,0,0,0,0,0,4,4,0,5,5,4,0,4,4,9,13,25,9,34,202,197,399,11,17,28,0,0,0,3,0,3,14,17,31,103,182,285,331,605,936,61,61,122,5111,4563,9674
POA2214,44,61,105,3,11,14,0,0,0,0,0,0,3,0,3,784,565,1349,39,35,74,33,3,36,3,0,3,3,0,3,3,3,6,16,12,28,931,690,1621,19,11,30,0,0,0,0,0,0,17,21,38,12,9,21,0,0,0,48,41,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,8,0,8,56,44,100,4,7,11,0,0,0,0,0,0,4,7,11,24,32,56,59,132,191,13,15,28,1087,920,2007
POA2216,1413,1301,2714,142,242,384,0,5,5,0,3,3,18,12,30,3628,2071,5699,183,373,556,98,0,98,58,8,66,35,6,41,41,19,60,205,199,404,5821,4239,10060,317,332,649,8,0,8,4,8,12,64,44,108,11,43,54,13,6,19,417,433,850,0,0,0,0,0,0,3,8,11,4,14,18,0,3,3,7,25,32,19,13,32,443,471,914,46,45,91,0,0,0,3,3,6,49,48,97,101,129,230,390,541,931,112,92,204,6916,5520,12436
POA2217,1100,1003,2103,73,125,198,0,0,0,5,0,5,20,14,34,3388,2105,5493,146,317,463,84,3,87,39,6,45,28,5,33,24,14,38,217,357,574,5124,3949,9073,262,277,539,3,3,6,0,0,0,71,72,143,14,38,52,4,10,14,354,400,754,0,0,0,0,0,0,5,10,15,0,11,11,0,3,3,5,24,29,20,12,32,379,436,815,31,40,71,0,0,0,0,0,0,31,40,71,132,161,293,372,531,903,112,92,204,6150,5209,11359
POA2218,945,944,1889,25,39,64,0,0,0,3,0,3,9,4,13,2163,1356,3519,111,223,334,49,0,49,24,0,24,9,0,9,20,10,30,99,184,283,3457,2760,6217,70,100,170,0,0,0,3,4,7,37,24,61,12,23,35,8,5,13,130,156,286,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,15,6,21,145,165,310,15,21,36,0,0,0,0,0,0,15,21,36,72,65,137,216,354,570,63,50,113,3968,3415,7383
