region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA2088,2124,516,1285,3,16,3944,1402,418,999,0,10,2829,359,271,2093,3,14,2740,4,23,18,0,0,45,171,85,498,3,7,764,5,3,47,0,0,55,9,4,13,0,0,26,18,3,35,0,0,56,566,389,2704,6,21,3686,22,7,56,3,0,88,62,16,116,0,0,194,4176,1346,5160,12,47,10741
POA2089,260,256,673,3,4,1196,180,260,718,3,5,1166,79,265,1760,4,6,2114,0,3,7,0,0,10,27,68,373,0,0,468,0,0,7,0,0,7,0,5,18,0,0,23,3,3,12,0,0,18,109,344,2177,4,6,2640,0,4,6,0,0,10,8,4,65,0,0,77,557,868,3639,10,15,5089
POA2090,479,261,859,5,5,1609,370,219,858,5,4,1456,89,205,1731,33,0,2058,0,29,0,0,0,29,40,43,348,7,3,441,3,0,0,0,0,3,3,4,8,0,0,15,0,5,26,0,0,31,135,286,2113,40,3,2577,7,6,14,0,0,27,10,15,66,5,0,96,1001,787,3910,55,12,5765
POA2092,795,38,32,0,0,865,803,35,19,0,0,857,146,14,39,0,0,199,40,6,12,0,0,58,59,7,11,0,0,77,3,0,0,0,0,3,8,19,0,0,0,27,4,0,0,0,0,4,260,46,62,0,0,368,8,0,0,0,0,8,24,0,5,0,0,29,1890,119,118,0,0,2127
POA2093,1959,244,509,0,0,2712,1834,181,838,3,3,2859,322,137,934,7,3,1403,28,33,65,0,0,126,146,54,228,6,0,434,4,4,12,0,0,20,8,0,6,3,0,17,16,5,15,3,0,39,524,233,1260,19,3,2039,17,3,15,0,0,35,61,12,63,0,0,136,4395,673,2685,22,6,7781
POA2094,273,129,320,0,0,722,283,137,252,3,0,675,60,106,447,3,0,616,0,0,5,0,0,5,18,33,103,3,3,160,0,0,0,0,0,0,0,0,8,0,0,8,3,0,9,0,0,12,81,139,572,6,3,801,4,0,6,0,0,10,10,0,21,0,0,31,651,405,1171,9,3,2239
POA2095,387,207,950,7,0,1551,324,230,737,6,0,1297,169,170,1977,5,12,2333,4,11,145,0,0,160,66,64,533,4,0,667,6,0,49,0,0,55,5,7,23,0,0,35,5,3,26,0,0,34,255,255,2753,9,12,3284,4,4,31,0,0,39,16,10,128,0,0,154,986,706,4599,22,12,6325
POA2096,871,80,487,3,0,1441,942,70,898,0,3,1913,149,71,1184,0,3,1407,4,29,16,0,0,49,107,44,330,3,0,484,0,3,6,0,0,9,6,5,7,0,0,18,11,4,21,0,0,36,277,156,1564,3,3,2003,10,3,7,0,0,20,33,5,56,0,0,94,2133,314,3012,6,6,5471
POA2097,1443,48,275,3,0,1769,1427,53,428,3,0,1911,258,37,541,10,3,849,3,0,3,0,0,6,132,16,133,11,0,292,0,0,8,0,0,8,14,3,4,0,0,21,7,0,5,0,0,12,414,56,694,21,3,1188,12,4,17,0,0,33,56,0,32,0,0,88,3352,161,1446,27,3,4989
POA2099,2405,172,1351,3,0,3931,2595,201,2148,3,3,4950,535,127,2436,5,0,3103,140,127,268,0,0,535,289,55,567,4,3,918,14,18,42,0,0,74,34,28,46,0,0,108,27,7,40,0,0,74,1039,362,3399,9,3,4812,27,18,140,0,0,185,120,23,220,0,0,363,6186,776,7258,15,6,14241
POA2100,2058,167,99,3,3,2330,2179,212,221,3,3,2618,337,133,169,4,4,647,5,12,78,0,0,95,198,64,71,4,3,340,12,6,112,0,0,130,14,4,18,0,0,36,22,3,8,0,0,33,588,222,456,8,7,1281,20,33,30,0,0,83,103,15,43,3,0,164,4948,649,849,17,13,6476
POA2101,1483,164,482,9,0,2138,1589,96,609,0,0,2294,232,60,749,14,0,1055,6,16,23,0,0,45,220,44,193,8,0,465,3,54,56,0,0,113,25,26,16,0,0,67,28,15,22,0,0,65,514,215,1059,22,0,1810,43,101,81,0,0,225,74,42,53,4,0,173,3703,618,2284,35,0,6640
POA2102,433,151,27,3,0,614,600,337,23,0,0,960,89,76,16,7,0,188,0,0,0,0,0,0,67,37,8,0,0,112,0,0,3,0,0,3,10,4,0,0,0,14,8,3,0,0,0,11,174,120,27,7,0,328,0,0,23,0,0,23,16,29,4,0,0,49,1223,637,104,10,0,1974
POA2103,937,235,277,11,0,1460,841,96,243,9,0,1189,168,52,289,23,0,532,0,0,0,0,0,0,104,27,115,6,0,252,3,0,27,0,0,30,10,3,10,0,0,23,3,3,3,0,0,9,288,85,444,29,0,846,9,40,0,0,0,49,47,22,21,0,0,90,2122,478,985,49,0,3634
POA2104,434,37,142,0,0,613,305,0,7,0,0,312,51,0,3,0,0,54,0,0,0,0,0,0,16,3,8,0,0,27,0,3,8,0,0,11,0,0,3,0,0,3,5,3,4,0,0,12,72,9,26,0,0,107,7,40,67,0,0,114,14,3,23,0,0,40,832,89,265,0,0,1186
POA2105,261,4,6,3,0,274,263,0,4,0,0,267,61,0,0,0,0,61,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,98,0,0,0,0,98,3,0,0,0,0,3,4,0,0,0,0,4,629,4,10,3,0,646
POA2106,712,229,224,5,0,1170,833,160,221,0,5,1219,174,59,284,8,0,525,0,0,0,0,0,0,108,33,101,0,0,242,3,0,15,0,0,18,4,0,10,0,0,14,8,3,7,0,0,18,297,95,417,8,0,817,9,0,5,0,0,14,27,19,31,0,0,77,1878,503,898,13,5,3297
POA2107,1794,94,157,0,0,2045,1821,51,75,3,0,1950,345,58,119,8,0,530,0,0,0,0,0,0,181,30,49,0,0,260,4,0,0,0,0,4,8,0,3,0,0,11,18,0,6,0,4,28,556,88,177,8,4,833,16,5,4,4,0,29,46,9,22,3,0,80,4233,247,435,18,4,4937
POA2108,258,62,0,11,0,331,142,22,3,0,0,167,63,11,11,0,0,85,0,0,0,0,0,0,48,12,6,0,0,66,0,0,0,0,0,0,4,0,0,3,0,7,10,3,0,0,0,13,125,26,17,3,0,171,9,0,0,0,0,9,16,0,6,0,0,22,550,110,26,14,0,700
POA2109,0,21,21,0,0,42,0,8,17,0,0,25,0,3,39,0,0,42,0,0,3,0,0,3,0,3,19,0,0,22,4,15,60,0,0,79,0,4,10,0,0,14,0,0,9,0,0,9,4,25,140,0,0,169,0,14,19,0,0,33,0,7,3,0,0,10,4,75,200,0,0,279
POA2110,1100,93,107,0,0,1300,841,82,93,0,0,1016,158,44,145,9,0,356,6,0,150,0,0,156,65,14,41,15,0,135,19,0,4,0,0,23,8,4,7,0,0,19,13,3,6,0,0,22,269,65,353,24,0,711,36,0,18,0,0,54,39,11,16,0,0,66,2285,251,587,24,0,3147
POA2111,1247,183,270,3,0,1703,1115,164,463,3,0,1745,213,129,767,6,0,1115,5,32,262,0,0,299,88,29,105,9,0,231,3,0,18,0,0,21,7,7,3,3,0,20,12,5,3,0,0,20,328,202,1158,18,0,1706,10,0,7,0,0,17,52,7,42,0,3,104,2752,556,1940,24,3,5275
POA2112,2737,323,310,4,3,3377,2214,349,649,0,0,3212,591,238,1253,9,3,2094,86,159,73,0,3,321,253,57,182,0,3,495,19,35,45,0,0,99,27,32,23,0,0,82,17,8,18,0,0,43,993,529,1594,9,9,3134,24,40,32,0,0,96,120,20,70,0,0,210,6088,1261,2655,13,12,10029
POA2113,1643,217,230,8,0,2098,1300,252,273,0,5,1830,279,146,833,0,0,1258,39,140,260,0,0,439,132,58,146,0,0,336,6,8,21,0,0,35,9,14,16,5,0,44,10,7,11,0,0,28,475,373,1287,5,0,2140,11,5,14,0,0,30,79,10,36,0,0,125,3508,857,1840,13,5,6223
POA2114,1673,205,430,3,0,2311,1479,193,812,0,0,2484,360,126,1926,8,0,2420,55,32,107,0,0,194,151,21,231,0,0,403,5,4,30,0,0,39,12,11,17,0,0,40,17,0,16,0,0,33,600,194,2327,8,0,3129,17,8,18,0,0,43,87,5,66,3,0,161,3856,605,3653,14,0,8128
POA2115,773,89,12,0,0,874,817,254,36,0,0,1107,254,84,36,7,0,381,320,83,137,4,0,544,87,34,7,4,0,132,8,5,10,0,0,23,4,11,4,0,0,19,11,0,0,3,0,14,684,217,194,18,0,1113,17,5,5,0,0,27,49,11,11,0,0,71,2340,576,258,18,0,3192
POA2116,448,80,18,0,0,546,503,225,72,0,0,800,124,100,57,4,0,285,166,8,102,0,0,276,42,23,14,0,0,79,7,0,8,0,0,15,3,3,0,0,3,9,3,3,3,3,0,12,345,137,184,7,3,676,13,3,0,0,0,16,21,5,16,0,0,42,1330,450,290,7,3,2080
POA2117,1538,310,100,5,8,1961,1486,585,263,3,21,2358,383,280,229,9,5,906,284,190,377,0,5,856,163,60,45,3,6,277,10,7,6,0,0,23,16,51,6,0,0,73,11,8,9,0,0,28,867,596,672,12,16,2163,24,7,8,0,0,39,88,24,34,0,0,146,4003,1522,1077,20,45,6667
POA2118,2562,179,152,0,0,2893,1899,325,253,0,5,2482,533,205,235,9,4,986,45,28,47,0,0,120,146,48,42,0,0,236,7,6,76,0,0,89,19,38,18,0,0,75,24,3,4,0,0,31,774,328,422,9,4,1537,25,5,59,0,0,89,62,5,28,0,0,95,5322,842,914,9,9,7096
POA2119,1610,36,22,0,0,1668,1277,46,13,0,0,1336,223,19,29,0,0,271,0,0,3,0,0,3,70,4,11,0,0,85,4,0,3,0,0,7,7,5,0,0,0,12,12,0,0,0,0,12,316,28,46,0,0,390,13,4,7,0,0,24,29,0,0,0,0,29,3245,114,88,0,0,3447
POA2120,2373,191,50,3,0,2617,2518,131,97,3,0,2749,412,89,121,3,3,628,65,20,57,0,0,142,174,23,32,4,0,233,22,0,0,0,0,22,20,7,0,0,0,27,25,0,0,0,0,25,718,139,210,7,3,1077,17,9,3,0,0,29,62,11,6,0,0,79,5688,481,366,13,3,6551
POA2121,2879,263,370,0,0,3512,2014,248,362,3,0,2627,523,159,937,5,3,1627,10,17,23,0,0,50,203,30,146,3,0,382,8,3,51,0,0,62,31,9,7,3,0,50,20,5,15,3,0,43,795,223,1179,14,3,2214,16,14,34,0,0,64,82,7,40,0,0,129,5786,755,1985,17,3,8546
POA2122,2388,595,443,0,0,3426,1640,841,589,0,3,3073,403,726,945,0,3,2077,73,135,164,0,0,372,264,196,197,0,3,660,17,32,58,0,4,111,25,48,20,0,0,93,28,18,13,0,0,59,810,1155,1397,0,10,3372,21,13,99,0,0,133,118,53,90,0,0,261,4977,2657,2618,0,13,10265
POA2125,2104,90,13,0,0,2207,1986,122,5,0,6,2119,272,82,3,0,0,357,3,0,22,0,0,25,81,23,4,0,0,108,3,38,12,0,7,60,15,5,0,0,0,20,7,3,0,0,0,10,381,151,41,0,7,580,13,19,16,0,10,58,41,11,3,0,0,55,4525,393,78,0,23,5019
POA2126,1967,294,61,0,0,2322,2281,359,14,0,6,2660,347,133,11,0,0,491,4,7,0,0,0,11,89,33,3,0,0,125,0,18,3,0,0,21,7,5,0,0,0,12,3,3,0,0,0,6,450,199,17,0,0,666,12,47,6,0,0,65,41,28,7,0,0,76,4751,927,105,0,6,5789
POA2127,222,25,218,3,0,468,498,46,746,0,0,1290,146,22,883,0,0,1051,0,0,3,0,0,3,35,3,109,0,0,147,0,0,3,0,0,3,16,3,11,0,0,30,3,0,7,0,0,10,200,28,1016,0,0,1244,4,0,3,0,0,7,20,0,17,0,0,37,944,99,2000,3,0,3046
POA2128,91,3,15,0,0,109,84,11,117,3,0,215,39,20,147,0,0,206,0,0,3,0,0,3,26,0,13,0,0,39,0,0,3,0,0,3,5,0,3,0,0,8,3,0,3,0,0,6,73,20,172,0,0,265,4,0,0,0,0,4,10,0,3,0,0,13,262,34,307,3,0,606
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,270,121,158,6,0,555,244,170,362,0,4,780,73,118,786,17,9,1003,5,0,29,0,0,34,26,45,135,4,0,210,3,0,20,3,0,26,5,3,12,0,0,20,6,0,3,3,0,12,118,166,985,27,9,1305,4,0,4,0,0,8,16,12,38,0,0,66,652,469,1547,33,13,2714
POA2131,1032,185,765,3,0,1985,687,250,1217,3,0,2157,261,219,2411,9,5,2905,11,5,84,0,0,100,121,55,385,8,0,569,18,9,77,0,0,104,11,3,41,5,0,60,9,3,17,0,0,29,431,294,3015,22,5,3767,13,9,78,0,0,100,63,20,119,3,3,208,2226,758,5194,31,8,8217
POA2132,1043,113,106,5,0,1267,688,170,219,0,0,1077,228,89,290,9,0,616,16,11,59,0,0,86,85,25,64,14,0,188,27,0,15,0,0,42,13,5,5,3,0,26,13,5,7,0,0,25,382,135,440,26,0,983,12,0,5,0,0,17,63,12,17,3,0,95,2188,430,787,34,0,3439
POA2133,984,156,128,3,0,1271,805,250,210,5,0,1270,219,133,449,10,0,811,17,54,89,0,0,160,73,19,53,8,0,153,4,3,27,0,0,34,9,6,6,0,0,21,3,6,6,3,0,18,325,221,630,21,0,1197,3,4,7,0,0,14,57,25,32,0,0,114,2174,656,1007,29,0,3866
POA2134,873,114,298,3,0,1288,382,82,377,0,0,841,192,119,1027,3,4,1345,5,17,125,0,0,147,97,45,193,3,3,341,8,0,10,0,0,18,14,6,39,0,0,59,13,3,10,0,0,26,329,190,1404,6,7,1936,15,0,13,0,0,28,51,11,77,0,3,142,1650,397,2169,9,10,4235
POA2135,1923,103,387,3,0,2416,1290,50,557,0,0,1897,399,68,1540,3,0,2010,26,23,84,0,0,133,130,19,261,3,0,413,19,34,23,0,0,76,17,0,17,0,0,34,28,4,16,0,0,48,619,148,1941,6,0,2714,26,11,19,0,0,56,132,8,108,0,0,248,3990,320,3012,9,0,7331
POA2136,688,89,41,3,0,821,530,117,134,6,0,787,142,85,155,14,0,396,7,44,10,0,0,61,34,29,22,11,0,96,3,3,4,0,0,10,5,5,5,0,0,15,4,3,3,0,0,10,195,169,199,25,0,588,9,4,3,0,0,16,40,11,5,0,0,56,1462,390,382,34,0,2268
POA2137,2163,237,681,9,0,3090,1490,277,981,7,0,2755,402,143,966,25,4,1540,22,68,75,0,0,165,141,41,151,14,0,347,7,3,17,0,0,27,10,38,86,3,0,137,21,3,13,4,0,41,603,296,1308,46,4,2257,19,7,6,0,0,32,90,11,58,6,0,165,4365,828,3034,68,4,8299
POA2138,877,98,269,3,5,1252,613,185,766,3,6,1573,173,130,1075,0,23,1401,6,16,30,0,0,52,70,25,187,3,0,285,3,4,7,0,0,14,4,18,47,0,0,69,4,3,13,0,0,20,260,196,1359,3,23,1841,16,0,9,0,0,25,40,10,41,0,0,91,1806,489,2444,9,34,4782
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,374,39,283,0,0,696,303,95,1004,0,0,1402,194,55,1214,6,0,1469,18,22,89,0,0,129,56,19,152,0,0,227,7,3,15,0,0,25,7,0,23,0,0,30,7,5,19,0,0,31,289,104,1512,6,0,1911,13,0,11,0,0,24,25,4,66,0,0,95,1004,242,2876,6,0,4128
POA2141,1829,303,170,0,0,2302,1566,498,472,0,0,2536,614,345,844,6,4,1813,67,123,78,0,4,272,273,106,113,3,4,499,9,11,7,0,0,27,35,8,16,0,0,59,23,7,7,0,0,37,1021,600,1065,9,12,2707,32,5,7,0,0,44,160,41,63,0,0,264,4608,1447,1777,9,12,7853
POA2142,1158,72,198,3,0,1431,1128,238,652,9,0,2027,409,108,1275,8,13,1813,269,70,407,0,0,746,236,41,192,9,4,482,18,9,51,0,0,78,57,0,21,0,3,81,33,6,29,0,4,72,1022,234,1975,17,24,3272,15,3,17,0,0,35,133,25,136,0,5,299,3456,572,2978,29,29,7064
POA2143,641,114,25,0,0,780,455,127,98,0,0,680,173,53,150,3,0,379,125,15,68,0,0,208,79,13,24,3,0,119,7,3,3,0,0,13,11,6,0,3,0,20,3,0,3,0,0,6,398,90,248,9,0,745,13,0,5,0,0,18,56,14,16,0,0,86,1563,345,392,9,0,2309
POA2144,1774,158,390,3,3,2328,1532,333,838,5,0,2708,507,173,1788,6,5,2479,81,114,212,0,0,407,318,38,306,9,3,674,20,24,42,0,0,86,67,5,62,4,0,138,31,3,31,3,0,68,1024,357,2441,22,8,3852,33,3,30,0,0,66,179,28,184,0,0,391,4542,879,3883,30,11,9345
POA2145,5926,610,338,0,0,6874,5534,1297,1240,3,3,8077,1710,891,2495,11,6,5113,447,550,500,8,0,1505,660,180,265,5,6,1116,55,95,93,3,0,246,82,140,22,3,0,247,67,14,26,0,0,107,3021,1870,3401,30,12,8334,77,61,46,0,0,184,340,101,116,0,0,557,14898,3939,5141,33,15,24026
POA2146,1525,133,23,3,0,1684,1598,398,127,0,0,2123,400,200,166,3,0,769,56,127,34,0,0,217,195,35,18,3,0,251,6,27,0,0,0,33,14,0,0,0,0,14,15,5,0,0,0,20,686,394,218,6,0,1304,26,3,4,0,0,33,78,29,4,0,0,111,3913,957,376,9,0,5255
POA2147,3696,48,23,4,22,3793,4719,165,12,3,10,4909,1069,100,49,11,8,1237,641,294,231,0,0,1166,439,21,26,3,0,489,17,14,38,3,0,72,28,3,3,3,0,37,35,3,5,0,0,43,2229,435,352,20,8,3044,46,4,15,0,0,65,235,24,26,3,4,292,10925,676,428,30,44,12103
POA2148,5028,248,114,3,3,5396,5826,924,466,0,3,7219,2010,600,1020,9,7,3646,435,324,267,0,0,1026,846,164,139,9,3,1161,38,19,75,0,0,132,99,18,21,3,3,144,56,19,14,0,0,89,3484,1144,1536,21,13,6198,75,29,5,0,0,109,425,55,94,0,0,574,14838,2400,2215,24,19,19496
POA2150,439,76,540,0,0,1055,275,179,1541,0,6,2001,240,188,3758,0,15,4201,29,18,362,0,0,409,101,49,592,0,4,746,5,5,75,0,0,85,12,0,69,0,0,81,9,4,41,0,0,54,396,264,4897,0,19,5576,8,3,32,0,0,43,39,5,186,0,0,230,1157,527,7196,0,25,8905
POA2151,1451,118,290,0,0,1859,1277,357,783,0,0,2417,307,196,1101,0,0,1604,130,129,179,0,0,438,124,47,152,0,0,323,14,26,29,0,0,69,23,7,51,0,9,90,13,5,20,0,0,38,611,410,1532,0,9,2562,15,7,45,0,0,67,55,23,69,0,3,150,3409,915,2719,0,12,7055
POA2152,795,148,241,0,0,1184,915,271,170,0,0,1356,173,179,430,3,0,785,59,38,125,0,0,222,80,40,18,0,0,138,10,12,61,0,0,83,12,0,0,0,0,12,11,0,0,0,0,11,345,269,634,3,0,1251,16,6,123,0,0,145,56,19,42,0,0,117,2127,713,1210,3,0,4053
POA2153,5599,565,188,0,0,6352,6824,959,199,0,3,7985,1008,472,226,0,0,1706,29,51,0,0,0,80,333,94,35,0,0,462,13,41,0,0,0,54,29,40,0,3,0,72,34,9,3,0,0,46,1446,707,264,3,0,2420,42,58,11,0,0,111,175,43,27,0,0,245,14086,2332,689,3,3,17113
POA2154,3666,334,280,0,0,4280,4407,525,312,3,0,5247,710,324,414,0,0,1448,5,43,0,0,3,51,195,85,62,3,0,345,3,17,56,0,0,76,25,41,7,0,0,73,16,11,7,0,0,34,954,521,546,3,3,2027,32,131,132,0,0,295,130,26,59,0,0,215,9189,1537,1329,6,3,12064
POA2155,2533,47,16,23,0,2619,7600,251,74,0,0,7925,1122,115,170,0,0,1407,16,3,0,0,0,19,286,16,11,3,0,316,3,3,0,0,0,6,68,27,0,43,0,138,21,0,3,0,0,24,1516,164,184,46,0,1910,29,3,3,0,0,35,100,4,6,3,0,113,11778,469,283,72,0,12602
POA2156,1503,115,19,0,0,1637,1543,56,6,0,0,1605,147,24,12,3,0,186,0,0,0,0,0,0,105,5,7,3,0,120,7,19,3,0,0,29,9,0,0,0,0,9,22,3,0,0,0,25,290,51,22,6,0,369,97,41,3,0,0,141,44,12,0,0,0,56,3477,275,50,6,0,3808
POA2157,450,3,0,0,0,453,445,0,5,0,0,450,79,0,0,0,0,79,0,0,0,0,0,0,83,0,0,0,0,83,3,0,0,0,0,3,15,0,0,0,0,15,17,0,0,0,0,17,197,0,0,0,0,197,9,0,0,0,0,9,24,3,0,0,0,27,1125,6,5,0,0,1136
POA2158,936,40,108,50,0,1134,965,56,4,0,0,1025,177,37,4,4,0,222,3,0,0,0,0,3,90,10,11,6,0,117,0,0,0,0,0,0,11,0,0,13,3,27,14,4,0,0,0,18,295,51,15,23,3,387,17,5,0,3,0,25,29,0,9,3,0,41,2242,152,136,79,3,2612
POA2159,582,33,16,0,0,631,527,17,16,0,0,560,76,4,5,0,0,85,0,0,0,0,0,0,98,7,0,3,0,108,7,6,3,0,0,16,14,3,0,0,0,17,12,0,4,0,0,16,207,20,12,3,0,242,16,21,14,0,0,51,21,3,4,0,0,28,1353,94,62,3,0,1512
POA2160,2397,316,266,0,0,2979,1854,480,662,0,0,2996,710,332,1355,18,3,2418,184,172,356,0,0,712,354,85,142,3,3,587,59,42,51,0,0,152,77,13,25,0,0,115,41,13,17,0,0,71,1425,657,1946,21,6,4055,82,15,13,0,0,110,229,39,94,3,0,365,5987,1507,2981,24,6,10505
POA2161,2060,146,95,4,0,2305,2087,345,302,5,3,2742,645,160,646,8,3,1462,266,270,361,0,4,901,391,65,64,5,0,525,11,42,38,0,3,94,86,8,15,0,0,109,39,3,10,0,0,52,1438,548,1134,13,10,3143,36,4,10,0,0,50,224,44,57,0,0,325,5845,1087,1598,22,13,8565
POA2162,1623,124,24,12,7,1790,1380,251,39,8,14,1692,433,98,68,11,9,619,388,161,172,0,0,721,211,41,24,6,3,285,16,23,12,0,0,51,25,9,7,3,0,44,22,10,4,0,0,36,1095,342,287,20,12,1756,25,9,4,3,0,41,149,20,25,0,0,194,4272,746,379,43,33,5473
POA2163,467,19,86,3,0,575,474,58,119,3,0,654,123,21,270,5,0,419,513,56,322,0,0,891,74,5,35,3,0,117,7,5,6,0,0,18,11,3,14,3,0,31,19,3,17,0,0,39,747,93,664,11,0,1515,14,4,8,0,0,26,85,9,60,0,0,154,1787,183,937,17,0,2924
POA2164,1963,43,9,25,0,2040,1756,148,32,0,0,1936,626,98,29,4,0,757,150,131,63,0,0,344,238,27,3,3,0,271,48,14,6,0,0,68,48,6,0,35,0,89,27,0,3,5,0,35,1137,276,104,47,0,1564,24,3,3,0,0,30,177,19,0,4,0,200,5057,489,148,76,0,5770
POA2165,2951,218,189,0,0,3358,2488,573,353,4,0,3418,1135,583,1175,20,0,2913,290,352,305,0,0,947,451,89,103,8,3,654,31,24,65,0,0,120,104,22,28,0,0,154,38,12,14,0,0,64,2049,1082,1690,28,3,4852,56,10,7,0,0,73,308,56,78,0,0,442,7852,1939,2317,32,3,12143
POA2166,3281,644,531,0,4,4460,2712,881,767,0,5,4365,983,477,1286,6,3,2755,484,413,136,0,0,1033,602,186,233,5,5,1031,30,61,18,0,3,112,127,50,65,0,0,242,73,17,33,0,0,123,2299,1204,1771,11,11,5296,67,23,23,0,0,113,363,129,182,4,0,678,8722,2881,3274,15,20,14912
POA2167,531,116,15,0,0,662,750,338,7,0,0,1095,164,161,11,0,0,336,0,111,0,0,0,111,64,40,4,0,0,108,3,0,0,0,0,3,7,0,0,0,0,7,17,5,0,0,0,22,255,317,15,0,0,587,8,3,6,0,0,17,41,25,9,0,0,75,1585,799,52,0,0,2436
POA2168,2539,218,7,0,0,2764,4190,435,17,0,3,4645,916,261,28,0,0,1205,1217,255,756,0,0,2228,429,58,8,0,0,495,47,11,71,0,0,129,102,5,7,3,0,117,53,7,13,0,0,73,2764,597,883,3,0,4247,57,3,4,3,3,70,313,38,66,0,0,417,9863,1291,977,6,6,12143
POA2170,6281,631,539,3,3,7457,8627,1406,1291,3,7,11334,2086,940,2590,10,8,5634,789,689,679,0,0,2157,747,186,254,8,4,1199,49,79,75,0,0,203,198,47,60,6,0,311,91,31,43,0,0,165,3960,1972,3701,24,12,9669,97,60,23,0,0,180,533,254,248,4,3,1042,19498,4323,5802,34,25,29682
POA2171,1203,98,0,0,0,1301,3733,377,5,0,0,4115,579,103,8,0,0,690,30,6,0,0,0,36,167,22,4,0,0,193,12,10,0,0,0,22,37,0,3,0,0,40,9,3,0,0,5,17,834,144,15,0,5,998,25,3,0,0,0,28,113,13,0,0,0,126,5908,635,20,0,5,6568
POA2172,196,0,0,0,0,196,341,0,0,0,0,341,34,4,0,0,0,38,3,0,0,0,0,3,25,0,4,0,0,29,0,0,0,0,0,0,17,0,0,0,3,20,3,0,0,0,0,3,82,4,4,0,3,93,5,0,0,0,0,5,8,0,0,0,0,8,632,4,4,0,3,643
POA2173,700,20,0,0,0,720,1846,172,0,0,0,2018,474,103,0,0,0,577,41,0,0,0,0,41,85,14,0,0,3,102,3,0,0,0,0,3,419,26,0,0,3,448,12,0,0,0,0,12,1034,143,0,0,6,1183,10,0,0,0,0,10,35,4,0,0,0,39,3625,339,0,0,6,3970
