region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA2162,0,7,66,141,219,248,204,221,114,1220,0,10,28,58,110,90,76,85,21,478,53,47,99,141,138,144,153,154,100,1029,617,1131,2089,2193,2320,1821,1045,968,389,12573
POA2163,0,11,59,88,147,154,124,137,77,797,0,7,20,37,79,72,42,40,16,313,48,105,212,195,176,107,94,81,38,1056,302,672,1133,1185,1215,981,560,441,189,6678
POA2164,16,25,67,109,201,385,451,322,95,1671,0,3,33,32,87,123,124,113,42,557,78,78,152,176,202,199,210,163,40,1298,636,1269,2496,2383,2425,2248,1508,913,235,14113
POA2165,34,88,314,489,590,736,622,515,165,3553,0,41,143,284,423,370,345,314,81,2001,133,131,338,385,408,333,327,294,85,2434,1315,2746,5541,5521,5216,4117,2696,1738,471,29361
POA2166,17,44,293,769,1131,872,658,644,186,4614,12,60,209,522,979,708,451,449,168,3558,218,254,472,700,650,520,374,393,294,3875,1664,3362,6636,7348,7240,4989,2896,2213,843,37191
POA2167,0,3,8,13,46,59,58,48,18,253,0,0,0,5,8,5,9,10,4,41,24,23,57,55,66,59,78,160,236,758,241,478,1149,1022,1019,842,437,329,287,5804
POA2168,28,30,156,303,555,607,495,339,76,2589,3,24,84,171,304,287,173,121,31,1198,238,234,461,478,602,430,398,256,56,3153,1876,2993,5592,5588,6231,3919,2315,1211,225,29950
POA2170,35,61,243,386,744,1194,1247,939,364,5213,9,35,127,192,307,331,289,264,82,1636,438,520,1351,1146,1137,1096,874,639,258,7459,3136,6289,14601,13813,12328,9480,5845,3435,1112,70039
POA2171,5,6,40,81,182,244,201,106,33,898,0,3,30,51,112,109,74,50,18,447,79,71,145,185,189,131,88,29,7,924,945,1679,3399,4247,3552,1961,793,295,74,16945
POA2172,0,0,3,4,3,20,9,3,5,47,0,0,0,0,0,3,6,3,0,12,4,8,5,14,14,10,0,0,0,55,83,164,222,397,379,247,90,26,5,1613
POA2173,0,0,10,14,34,56,63,32,7,216,0,0,5,6,3,5,8,6,3,36,23,42,59,76,77,45,28,12,7,369,450,1009,2171,2373,1826,837,381,150,33,9230
POA2174,0,0,0,4,0,7,13,14,6,44,0,0,0,0,0,3,3,8,0,14,3,0,6,0,13,6,10,0,0,38,23,21,43,60,53,57,35,25,9,326
POA2175,0,0,0,9,15,52,81,49,15,221,0,0,0,3,6,7,9,10,3,38,13,15,33,34,40,37,29,21,4,226,73,138,214,254,296,231,183,105,22,1516
POA2176,4,18,116,305,598,1030,850,561,145,3627,3,19,93,187,391,415,307,296,92,1803,113,141,219,298,355,379,324,196,56,2081,1750,3708,5814,5798,7106,6143,3026,1560,447,35352
POA2177,6,8,43,110,266,310,183,95,29,1050,6,6,31,102,262,202,121,128,62,920,69,98,149,129,177,141,85,50,0,898,695,1216,2075,1956,2379,1778,781,380,121,11381
POA2178,0,0,4,13,30,107,100,53,23,330,0,3,0,6,8,21,19,14,6,77,19,22,65,41,45,62,46,44,17,361,163,338,715,688,630,554,308,184,64,3644
POA2179,4,0,6,13,60,132,158,116,78,567,0,0,6,3,15,21,32,27,16,120,39,32,69,57,55,71,85,89,38,535,231,358,563,657,701,644,520,327,162,4163
POA2190,8,17,60,138,240,366,369,274,98,1570,5,7,19,55,132,154,152,123,29,676,128,116,168,221,216,224,193,224,188,1678,968,1760,3173,3078,3062,2370,1536,1066,489,17502
POA2191,0,0,6,17,33,91,122,95,32,396,0,0,5,7,8,30,24,28,11,113,15,24,46,42,65,53,54,55,23,377,183,368,763,867,819,658,484,326,119,4587
POA2192,0,3,18,63,123,217,326,186,45,981,0,0,21,19,53,85,108,95,14,395,68,81,160,143,174,142,122,130,67,1087,390,888,2037,1709,1704,1242,983,616,177,9746
POA2193,3,3,13,31,94,221,324,243,66,998,0,0,7,16,21,58,89,72,21,284,40,67,145,126,130,131,103,97,29,868,353,933,1931,2162,2119,1642,1092,683,202,11117
POA2194,4,17,24,82,191,288,274,212,78,1170,5,8,48,75,113,105,105,118,50,627,73,159,361,300,274,197,156,132,36,1688,525,1677,4128,3165,3045,2072,1261,845,253,16971
POA2195,9,21,107,163,233,281,275,185,78,1352,0,22,56,58,96,131,129,114,31,637,125,207,638,407,358,249,182,170,98,2434,675,1876,5354,3631,2754,1789,1124,738,282,18223
POA2196,4,14,84,141,293,474,460,333,104,1907,5,19,49,68,177,196,201,171,44,930,161,189,425,394,370,296,272,205,101,2413,1077,2039,4291,4090,3775,2796,1903,1230,436,21637
POA2197,4,4,20,46,60,90,120,114,63,521,0,3,6,13,29,48,32,34,10,175,31,33,52,86,61,94,94,89,67,607,305,537,1030,1057,1051,876,623,460,191,6130
POA2198,0,0,14,22,46,102,145,107,42,478,4,0,8,13,10,26,34,17,5,117,36,34,53,79,58,74,83,48,18,483,251,487,1088,1225,940,1032,852,421,248,6544
POA2199,3,9,46,95,171,246,218,235,153,1176,0,6,20,52,83,75,68,66,24,394,59,92,147,179,195,195,136,133,81,1217,546,1109,2119,2061,2109,1718,954,798,407,11821
POA2200,13,29,137,237,386,509,593,442,186,2532,6,17,77,88,210,205,216,199,65,1083,227,298,716,607,537,431,304,222,124,3466,1360,3027,6796,5584,4985,3693,2250,1496,591,29782
POA2203,0,3,13,30,61,143,214,161,44,669,0,0,6,15,26,35,71,62,15,230,36,75,212,216,166,124,93,61,24,1007,258,762,2488,2549,1886,1180,766,445,133,10467
POA2204,5,12,45,91,188,357,528,401,119,1746,0,8,15,26,79,130,177,168,40,643,56,161,346,315,258,272,233,223,113,1977,515,1780,4753,4458,3274,2418,1636,1146,388,20368
POA2205,3,3,21,33,81,153,201,156,55,706,0,4,19,26,50,83,50,54,20,306,47,93,213,147,122,109,97,95,28,951,388,1092,2784,1870,1482,1202,721,492,221,10252
POA2206,0,0,12,39,124,381,544,471,114,1685,0,0,9,12,33,115,123,128,48,468,27,40,84,102,152,152,162,142,54,915,440,924,1957,2986,2544,2090,1694,1257,415,14307
POA2207,9,3,36,53,139,341,488,455,243,1767,0,6,15,28,56,83,111,104,27,430,91,107,253,269,212,216,221,232,195,1796,771,1575,3830,4034,3668,2906,2022,1513,836,21155
POA2208,3,5,13,28,53,222,275,235,87,921,0,0,12,9,14,60,56,69,22,242,31,30,72,105,83,114,113,107,50,705,291,626,1455,1700,1477,1399,990,778,342,9058
POA2209,4,4,10,24,87,190,215,170,93,797,0,5,7,13,27,50,56,54,6,218,65,88,149,164,189,139,144,160,106,1204,416,935,1991,1994,2024,1664,1169,953,401,11547
POA2210,9,14,21,70,139,300,336,302,195,1386,4,6,12,29,48,78,78,76,19,350,100,96,189,241,254,266,256,326,141,1869,840,1653,2992,3710,3952,3351,2620,1944,865,21927
POA2211,0,0,12,23,77,167,171,198,112,760,4,5,0,7,27,38,22,42,11,156,34,53,96,111,160,128,144,205,187,1118,441,1006,1997,2136,2431,1835,1265,1088,503,12702
POA2212,0,4,17,37,78,159,156,158,132,741,0,0,6,19,31,38,45,35,8,182,63,59,105,115,138,128,105,142,123,978,493,889,1900,1986,1980,1545,926,858,465,11042
POA2213,7,4,13,35,82,181,171,224,124,841,4,3,7,7,34,34,32,31,8,160,70,48,115,148,146,160,137,186,84,1094,643,1222,2369,2903,2924,2359,1501,1158,401,15480
POA2214,0,0,3,4,6,34,36,17,8,108,0,0,0,0,0,3,0,3,0,6,9,6,15,17,21,23,24,12,3,130,138,278,440,553,473,565,416,98,25,2986
POA2216,6,16,18,49,127,311,402,354,149,1432,0,11,27,28,40,85,97,105,24,417,110,239,609,410,310,297,228,206,100,2509,599,2105,5723,3890,3082,2538,1757,1227,519,21440
POA2217,6,7,19,33,91,214,369,305,131,1175,0,5,17,15,18,35,61,61,24,236,64,135,370,232,183,199,163,192,118,1656,526,1609,4320,3662,2942,2353,1702,1255,578,18947
POA2218,3,0,16,23,65,179,221,147,54,708,3,0,10,18,27,29,68,49,21,225,41,73,187,129,145,138,126,87,37,963,369,1057,2713,2284,2206,1683,997,592,204,12105
POA2219,6,0,6,14,29,148,230,183,116,732,0,4,3,0,7,10,43,31,19,117,39,29,67,119,133,108,105,135,99,834,258,538,1355,1926,1758,1524,1262,909,437,9967
POA2220,9,14,34,50,156,274,329,273,132,1271,3,9,35,41,84,84,96,110,44,506,65,171,332,182,215,208,191,117,77,1558,727,2876,5815,3787,3748,2657,1725,1119,492,22946
POA2221,4,3,8,8,41,138,191,146,95,634,0,0,4,12,18,30,32,50,4,150,44,42,69,84,103,96,107,84,98,727,486,1022,1573,2181,2357,1870,1215,870,517,12091
POA2222,3,0,16,21,42,113,124,108,62,489,0,3,15,3,16,13,22,29,10,111,26,37,115,85,82,82,59,70,40,596,312,781,2003,1695,1698,1249,715,532,257,9242
POA2223,0,4,8,9,57,146,152,173,147,696,3,3,6,4,22,19,33,9,3,102,21,47,121,77,122,87,88,131,74,768,480,1277,2803,2815,2920,2315,1348,1011,594,15563
POA2224,3,6,3,13,37,80,107,107,89,445,3,3,3,7,6,19,21,14,9,85,23,39,74,101,89,98,126,115,56,721,341,716,1391,1868,1774,1622,1495,972,444,10623
POA2225,0,0,0,3,6,16,12,37,30,104,0,0,0,0,3,0,0,0,0,3,3,9,17,25,31,20,19,29,17,170,147,294,522,877,756,660,358,243,94,3951
POA2226,0,0,3,11,26,45,45,68,49,247,0,0,0,0,3,0,3,9,3,18,29,30,59,77,78,78,48,65,34,498,329,681,1277,1934,1743,1439,792,507,234,8936
POA2227,0,3,6,9,27,46,64,93,50,298,0,4,0,3,6,6,7,3,0,29,20,15,51,79,74,69,75,115,66,564,368,795,1630,2216,1943,1609,1102,794,247,10704
POA2228,3,4,11,17,31,94,134,151,124,569,0,0,9,12,13,15,18,13,7,87,45,56,143,146,148,97,121,180,143,1079,443,1090,2414,2553,2282,1791,1428,1281,621,13903
POA2229,5,6,13,18,53,95,158,182,151,681,0,0,0,5,12,7,14,15,4,57,26,70,157,160,145,169,183,242,119,1271,700,1609,3146,3843,3737,3261,2182,1976,830,21284
POA2230,3,3,13,20,29,106,100,133,110,517,0,3,4,4,4,8,12,4,7,46,57,100,283,172,230,197,155,187,116,1497,669,1929,4523,3711,3805,3398,1983,1423,667,22108
POA2231,0,0,3,3,15,20,16,17,6,80,0,0,0,0,0,0,3,3,0,6,8,0,6,15,19,13,12,9,3,85,73,113,235,383,331,227,162,80,21,1625
POA2232,0,9,22,32,44,131,173,194,115,720,3,3,9,6,14,6,10,18,6,75,65,83,241,232,226,218,216,252,237,1770,724,1814,4551,4776,4089,3493,2694,1586,721,24448
POA2233,5,0,10,19,38,115,161,123,87,558,0,0,0,4,3,8,12,6,3,36,43,42,98,113,121,134,136,161,92,940,877,1756,3309,4300,4046,3679,2335,1044,418,21764
POA2234,6,6,9,19,57,160,173,131,74,635,6,0,13,10,21,24,15,21,0,110,66,68,121,118,203,193,99,111,85,1064,1276,2528,2910,3899,5504,4329,1586,755,312,23099
POA2250,36,28,67,109,251,384,392,483,408,2158,9,3,7,18,26,21,19,23,20,146,228,227,456,561,670,543,611,691,662,4649,2036,3976,7417,8661,9429,7626,5232,3867,2163,50407
POA2251,9,3,15,40,79,190,168,242,167,913,0,0,0,12,12,13,7,9,0,53,75,54,104,193,241,234,318,400,322,1941,930,1651,2634,4101,4726,4054,3004,2278,995,24373
POA2256,8,5,15,36,96,169,166,210,122,827,3,0,0,0,6,6,7,13,6,41,51,45,87,121,168,183,243,301,213,1412,411,690,1348,1806,2068,2087,1875,1352,610,12247
POA2257,10,12,29,51,122,256,249,329,215,1273,0,0,0,9,10,16,6,10,6,57,75,66,131,210,259,261,383,457,357,2199,731,1277,2595,3469,3671,3793,3167,2202,999,21904
POA2258,0,3,0,3,22,39,29,22,10,128,0,0,0,0,0,0,0,0,0,0,19,13,15,37,40,42,38,24,3,231,192,338,534,710,840,623,383,137,34,3791
POA2259,23,21,94,120,280,546,574,481,255,2394,0,0,7,18,24,46,51,24,12,182,191,135,295,431,446,493,577,591,294,3453,1887,2672,5399,7484,7189,6247,5341,2992,1031,40242
POA2260,7,0,6,13,37,90,106,121,60,440,0,0,0,0,0,0,5,8,6,19,73,82,127,145,194,223,163,166,57,1230,676,1291,2405,2936,3141,2949,1847,1101,342,16688
POA2261,24,35,64,124,232,444,499,588,367,2377,0,6,7,10,14,16,27,31,24,135,149,156,282,379,435,433,548,672,479,3533,1658,2990,5624,6344,6856,6126,4619,3538,1673,39428
POA2262,16,19,36,61,142,244,284,237,75,1114,0,0,0,0,0,15,12,12,7,46,76,59,109,148,167,205,247,273,77,1361,730,1049,2347,2618,2422,2229,2043,1224,320,14982
POA2263,13,23,31,69,156,285,314,331,235,1457,0,0,6,5,4,16,15,13,6,65,99,60,127,155,205,240,362,471,222,1941,739,1292,2234,2504,2789,2928,2486,1971,871,17814
POA2264,11,9,21,39,78,141,158,167,86,710,0,0,0,6,16,25,16,3,4,70,39,26,48,74,79,96,140,160,65,727,443,655,1209,1485,1733,1756,1673,1140,385,10479
POA2265,3,6,0,10,28,48,52,59,45,251,0,0,0,3,0,6,7,0,0,16,32,16,12,28,39,28,50,73,126,404,249,406,479,614,734,649,462,381,265,4239
POA2267,3,0,0,3,17,28,35,30,13,129,0,0,0,0,3,0,0,0,0,3,3,3,3,14,13,26,36,25,8,131,55,109,225,297,403,465,393,178,44,2169
POA2278,0,0,7,10,22,33,14,15,7,108,0,0,0,0,0,0,3,0,0,3,9,3,10,17,26,22,14,7,3,111,119,198,336,369,435,360,111,45,16,1989
POA2280,14,4,21,43,102,210,238,264,157,1053,0,0,3,6,11,10,9,3,4,46,80,61,105,179,215,237,252,290,147,1566,890,1411,2409,3501,3816,3703,2552,1677,596,20555
POA2281,6,3,8,25,58,161,184,181,113,739,0,3,0,4,8,0,5,5,6,31,42,46,63,82,127,170,186,180,73,969,444,651,1125,1597,1904,1927,1677,1084,371,10780
POA2282,3,3,7,13,28,62,124,129,92,461,0,0,3,3,3,0,0,3,3,15,21,25,41,80,76,96,95,127,74,635,434,794,1187,1925,2157,2035,1436,890,319,11177
POA2283,17,14,34,39,117,220,203,252,213,1109,0,0,7,11,15,16,16,5,5,75,60,55,101,118,178,186,225,196,109,1228,818,1390,2078,2651,3149,3481,2577,1519,659,18322
POA2284,7,13,18,18,61,129,107,138,131,622,3,0,0,10,8,6,0,3,0,30,34,28,39,59,88,70,82,119,59,578,362,628,1122,1327,1477,1313,930,726,403,8288
POA2285,25,11,31,56,137,250,232,302,209,1253,0,0,9,7,6,3,15,9,12,61,53,52,118,149,184,203,208,220,114,1301,899,1651,3896,3891,3582,3258,1997,1280,644,21098
POA2286,0,4,11,6,25,39,30,16,15,146,0,0,0,0,0,3,6,3,0,12,12,14,22,19,29,38,37,25,4,200,118,213,391,514,538,423,219,109,30,2555
POA2287,13,13,36,57,153,312,289,275,156,1304,3,8,7,9,16,22,14,17,12,108,97,106,196,230,235,254,263,329,273,1983,1266,2364,4280,4579,4368,3892,2472,1545,702,25468
POA2289,7,11,15,19,43,91,134,184,95,599,0,0,5,0,6,8,12,11,4,46,26,31,81,115,106,91,105,157,76,788,507,1151,2322,2758,2528,1973,1658,1233,382,14512
POA2290,18,15,41,57,113,212,283,384,190,1313,4,0,5,10,16,15,13,16,8,87,71,72,137,180,205,187,300,364,236,1752,1005,1939,3884,4273,4379,3698,2910,2112,828,25028
POA2291,0,0,6,18,25,55,65,75,66,310,0,0,6,0,0,6,3,9,5,29,28,49,76,58,70,66,85,71,32,535,330,1239,1956,1780,1933,1582,978,669,275,10742
POA2292,0,0,7,3,13,20,21,27,15,106,0,0,0,0,3,0,0,4,3,10,6,10,17,11,13,16,24,14,9,120,69,201,475,338,329,253,143,98,39,1945
POA2293,4,0,3,6,11,18,17,30,10,99,0,0,0,0,0,0,0,3,4,7,9,17,27,23,31,23,13,17,9,169,50,231,480,294,290,229,110,100,31,1815
POA2294,0,0,8,8,11,21,18,19,6,91,0,0,0,0,3,0,0,0,0,3,6,8,26,22,23,16,17,20,6,144,54,166,433,263,206,202,108,82,24,1538
POA2295,3,3,8,4,35,54,76,86,42,311,0,0,12,71,200,74,30,10,0,397,8,13,36,30,54,77,100,105,86,509,135,297,540,658,951,948,741,418,183,4871
POA2296,0,0,4,7,8,16,20,8,7,70,0,0,0,3,0,3,3,0,0,9,6,18,28,27,17,14,15,10,3,138,32,190,404,314,210,172,97,57,19,1495
POA2297,0,0,0,3,9,11,5,11,11,50,0,0,0,0,0,0,4,0,0,4,9,12,13,21,32,18,13,17,6,141,57,111,265,241,245,172,91,72,29,1283
POA2298,5,6,11,30,45,79,75,89,81,421,0,4,0,8,6,6,3,9,5,41,19,46,72,73,85,85,103,181,263,927,340,984,1402,1220,1127,864,655,624,524,7740
POA2299,6,6,14,28,47,80,102,144,82,509,0,0,0,0,11,0,8,9,3,31,38,83,132,67,99,76,62,94,55,706,426,1238,1681,1295,1335,978,700,615,289,8557
POA2300,6,11,13,14,18,31,32,30,24,179,0,0,0,0,6,6,4,3,0,19,18,86,178,97,123,96,75,52,27,752,224,1352,2362,1216,1293,1228,685,347,140,8847
POA2302,0,0,0,0,9,4,0,6,3,22,0,0,3,0,0,0,0,0,0,3,3,6,16,13,9,7,6,6,0,66,19,73,173,63,68,71,34,25,3,529
POA2303,0,4,10,10,42,55,107,152,81,461,0,3,0,4,4,8,16,24,7,66,29,49,92,106,119,83,87,111,56,732,200,730,1173,1196,1341,1124,707,585,250,7306
POA2304,10,5,35,32,85,175,156,200,169,867,0,0,0,10,18,13,17,25,4,87,53,85,170,159,165,167,150,174,151,1274,484,1211,2457,2045,1986,1646,1000,886,581,12296
POA2305,5,3,7,11,21,57,70,101,79,354,0,0,0,0,4,8,10,7,0,29,28,42,54,59,85,74,70,115,55,582,346,765,1291,1785,1717,1417,866,673,322,9182
POA2306,4,14,11,32,63,85,53,52,12,326,3,0,0,4,0,6,0,0,0,13,33,12,32,40,62,49,44,43,14,329,167,171,292,397,447,385,248,155,41,2303
POA2307,3,8,7,13,14,43,42,62,38,230,0,0,0,0,0,3,0,4,0,7,18,20,21,22,21,23,35,48,19,227,133,415,536,402,393,404,352,260,93,2988
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,18,27,4,0,0,0,0,0,0,49,254,351,42,3,0,0,0,0,0,650
POA2311,0,0,0,0,8,16,20,22,10,76,0,3,0,3,3,0,0,0,0,9,6,4,3,8,6,7,7,6,0,47,29,34,71,99,129,128,108,54,20,672
POA2312,3,0,3,3,6,20,20,12,3,70,0,0,0,0,0,0,0,0,0,0,5,0,3,12,8,24,17,19,6,94,48,60,109,178,227,212,195,72,15,1116
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,6,3,0,0,0,0,30,7,83,47,23,9,0,0,0,0,169
POA2315,0,3,11,21,51,93,121,136,97,533,0,3,3,6,17,11,4,6,3,53,50,52,96,106,128,157,227,237,194,1247,334,529,1080,1496,1708,1988,1990,1176,566,10867
POA2316,6,3,7,11,15,58,58,48,20,226,0,0,0,3,4,4,0,6,0,17,21,15,28,43,50,49,72,43,9,330,218,275,411,759,839,704,632,288,60,4186
POA2317,0,0,3,12,13,50,86,74,32,270,0,0,0,0,0,0,3,4,0,7,32,18,33,59,71,67,107,106,65,558,176,228,417,664,804,884,1007,632,216,5028
POA2318,0,10,6,14,45,97,92,57,25,346,0,3,4,3,3,4,6,0,3,26,27,25,57,75,87,110,83,58,18,540,360,609,1330,1725,1609,1418,896,334,79,8360
POA2319,6,3,8,15,28,69,97,73,48,347,0,3,3,3,3,0,0,3,0,15,13,9,23,32,30,48,63,64,29,311,155,295,581,695,847,983,845,395,129,4925
POA2320,15,16,37,74,178,242,257,241,159,1219,0,0,10,0,14,12,4,6,6,52,103,86,172,227,236,229,208,212,98,1571,1059,1733,3753,4186,3911,3288,2029,1173,499,21631
POA2321,13,0,13,15,69,129,99,88,45,471,0,0,3,3,3,0,3,0,0,12,31,9,41,57,64,85,69,81,28,465,390,588,1210,1526,1627,1491,880,420,110,8242
POA2322,16,14,31,55,113,194,186,139,49,797,0,0,3,7,3,4,5,3,9,34,71,53,83,131,150,149,134,102,36,909,598,1053,2052,2389,2355,2023,1229,586,163,12448
POA2323,5,16,38,68,107,219,222,256,133,1064,6,5,7,0,3,9,8,6,3,47,79,90,145,174,189,148,195,194,92,1306,845,1575,3082,3398,3263,2998,1860,1211,450,18682
POA2324,24,18,36,66,143,259,267,251,85,1149,4,0,0,0,8,12,10,17,3,54,64,62,117,163,193,231,264,231,120,1445,795,1289,2280,2610,3072,3072,2467,1369,415,17369
POA2325,27,25,46,82,164,377,335,327,180,1563,0,6,3,5,11,21,32,43,43,164,118,152,366,376,344,347,295,264,124,2386,943,1620,3131,3433,3520,3314,2164,1343,542,20010
POA2326,11,14,19,29,66,130,114,89,65,537,0,0,8,0,0,5,5,0,4,22,30,13,41,51,64,84,68,67,20,438,297,425,894,897,954,929,586,308,132,5422
POA2327,3,10,20,32,60,145,90,82,36,478,0,0,3,0,5,5,0,0,3,16,27,17,40,56,76,94,70,106,28,514,261,507,831,934,937,991,585,390,115,5551
POA2328,0,3,4,5,16,30,36,36,15,145,0,0,3,3,3,0,0,0,0,9,12,6,18,39,17,28,22,14,8,164,72,139,320,390,338,306,185,112,40,1902
POA2329,3,0,8,6,23,35,42,41,13,171,0,0,0,3,0,3,3,0,3,12,8,0,16,29,20,32,37,32,7,181,58,88,225,255,255,307,237,145,41,1611
POA2330,18,8,15,45,103,182,158,182,99,810,0,6,0,7,12,13,10,9,0,57,69,67,145,159,171,159,138,98,31,1037,809,1390,2737,3025,2893,2139,1163,717,256,15129
POA2333,13,16,30,28,108,139,139,102,47,622,3,0,3,0,3,4,0,0,3,16,94,107,213,217,199,132,105,95,35,1197,511,934,1924,1827,1838,1372,774,439,128,9747
POA2334,3,0,6,10,16,39,24,19,13,130,0,0,0,0,3,0,3,0,0,6,10,9,17,20,24,31,17,9,0,137,101,176,366,347,285,265,147,51,21,1759
POA2335,4,0,9,11,22,76,47,33,15,217,0,0,0,3,3,3,0,0,0,9,13,17,31,35,43,55,23,15,7,239,171,266,715,831,760,670,301,133,38,3885
POA2336,0,0,4,5,14,36,29,26,26,140,0,0,0,0,0,0,4,0,0,4,5,6,13,19,10,23,17,20,0,113,67,156,297,312,335,306,168,95,29,1765
POA2337,0,6,16,10,48,95,114,86,51,426,0,3,3,0,3,7,0,0,0,16,20,16,57,44,60,67,81,79,47,471,185,449,938,1019,1067,911,653,391,170,5783
POA2338,0,3,0,6,7,32,18,21,12,99,0,0,0,0,0,0,3,0,0,3,6,5,13,14,17,11,31,25,10,132,52,73,157,180,216,227,178,103,43,1229
POA2339,0,0,0,3,6,10,10,6,4,39,0,0,0,0,0,0,0,3,0,3,3,0,6,7,12,17,3,3,3,54,20,25,55,97,89,127,63,26,7,509
POA2340,45,36,75,107,235,435,481,506,267,2187,0,9,11,12,11,22,18,19,10,112,192,176,326,400,434,418,462,463,260,3131,1501,2741,5175,5791,6146,5566,3918,2416,943,34197
POA2341,6,0,3,6,24,47,39,35,14,174,0,0,0,0,0,4,0,0,0,4,4,7,3,5,20,24,28,17,4,112,53,87,167,162,244,255,220,134,33,1355
POA2342,0,0,0,0,0,6,12,6,0,24,0,0,0,0,0,0,0,0,0,0,3,0,6,6,5,6,0,3,3,32,19,16,55,76,96,91,50,26,9,438
POA2343,0,4,13,17,25,62,81,67,50,319,0,0,0,5,8,4,0,0,0,17,20,7,19,31,51,42,58,37,15,280,123,200,427,552,627,610,519,305,125,3488
POA2344,0,0,0,3,3,6,8,3,0,23,0,0,0,0,0,0,0,0,0,0,3,0,4,10,3,8,7,6,3,44,21,25,52,103,139,100,77,21,9,547
POA2345,0,0,3,0,3,18,8,4,0,36,0,0,0,0,3,0,0,0,3,6,4,6,8,3,10,4,8,6,0,49,27,30,87,95,121,125,70,31,3,589
POA2346,0,3,5,10,26,58,68,37,16,223,0,0,0,0,0,5,4,4,0,13,8,7,9,19,22,35,51,39,10,200,70,97,246,302,370,427,383,207,69,2171
POA2347,0,3,0,6,24,44,51,54,21,203,0,0,0,0,0,6,3,0,0,9,0,7,7,7,21,24,53,34,6,159,28,70,137,178,248,295,304,193,49,1502
POA2350,18,30,27,39,91,154,177,211,102,849,6,0,11,15,8,16,13,7,5,81,100,158,219,241,194,195,212,194,106,1619,953,2096,2708,2865,3419,2896,1965,1141,474,18517
POA2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,36,400,431,16,5,0,6,0,0,0,858
POA2352,0,3,0,0,20,41,38,32,23,157,0,0,0,3,0,0,0,3,0,6,3,0,14,18,25,26,39,35,27,187,72,112,275,371,401,393,258,142,71,2095
POA2353,0,3,0,3,6,14,26,9,3,64,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,8,10,19,17,71,37,46,90,121,161,145,112,55,23,790
POA2354,3,3,6,11,21,53,70,63,36,266,0,0,0,0,6,3,4,0,0,13,10,7,16,21,14,27,45,28,9,177,87,154,285,436,483,554,442,208,78,2727
POA2355,0,0,0,3,10,12,21,7,4,57,0,0,0,0,0,3,0,3,0,6,3,0,3,6,10,9,10,3,3,47,26,33,52,97,127,130,101,36,10,612
POA2357,0,0,10,15,42,64,83,65,55,334,0,0,0,0,3,0,6,0,3,12,33,20,22,39,55,48,65,61,33,376,117,193,362,479,606,659,465,325,148,3354
POA2358,0,0,5,10,29,66,58,53,13,234,0,0,0,0,3,3,7,3,3,19,10,6,13,25,29,49,43,30,18,223,105,165,348,455,617,683,389,235,69,3066
POA2359,0,0,3,6,6,14,13,13,10,65,0,0,0,0,0,0,3,0,0,3,0,0,4,3,3,12,8,0,0,30,15,14,41,69,93,96,70,26,20,444
POA2360,18,16,39,57,99,230,249,219,86,1013,0,0,6,0,12,12,9,12,0,51,56,42,92,102,99,127,194,165,135,1012,463,704,1486,1761,1920,1766,1525,888,339,10852
POA2361,0,0,0,3,3,38,22,25,3,94,0,0,0,0,0,0,6,0,0,6,0,0,7,6,7,7,17,7,6,57,20,19,71,98,124,151,103,67,20,673
POA2365,0,7,5,6,33,57,59,45,31,243,0,0,0,0,0,0,4,0,0,4,16,5,16,30,27,41,31,31,18,215,106,161,298,423,493,487,353,193,82,2596
POA2369,0,10,3,11,23,30,21,30,8,136,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,9,9,10,0,57,37,52,103,132,148,146,114,69,11,812
POA2370,5,4,16,28,59,123,152,135,86,608,0,3,3,0,3,7,9,6,0,31,27,29,69,77,95,79,82,110,25,593,218,341,706,819,1093,1115,883,549,200,5924
