region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
POA2298,821,1629,8,45,56,276,33,131,489,1827,586,2279,28,122,57,188,140,423,225,733,811,3012,0,7,36,128,20,64,191,495,247,694,22,57,58,127,192,401,272,585,519,1279,68,140,2219,6060
POA2299,944,1876,6,45,83,361,32,140,603,2328,724,2874,46,181,92,309,183,573,321,1063,1045,3937,3,9,37,115,17,58,234,607,291,789,20,61,60,130,200,424,280,615,571,1404,66,133,2626,7350
POA2300,1184,2309,8,41,57,250,10,43,389,1448,464,1782,19,66,94,285,90,270,203,621,667,2403,0,7,20,70,10,31,106,244,136,352,3,12,60,117,104,214,167,343,303,695,68,138,2222,5545
POA2302,62,129,0,0,0,0,4,10,16,53,20,63,0,0,0,0,7,17,7,17,27,80,0,0,0,3,0,0,10,26,10,29,0,0,6,10,5,13,11,23,21,52,4,8,114,269
POA2303,851,1674,7,30,77,346,15,54,504,1949,603,2379,48,182,87,293,144,444,279,919,882,3298,3,11,27,80,13,44,152,399,195,534,13,34,56,129,162,343,231,506,426,1040,54,117,2213,6129
POA2304,1436,2851,19,107,106,525,43,194,769,2869,937,3695,46,190,78,261,236,763,360,1214,1297,4909,9,52,42,158,23,69,325,831,399,1110,23,68,66,143,324,672,413,883,812,1993,103,203,3648,9956
POA2305,1159,2311,16,99,128,551,22,104,863,3352,1029,4106,77,314,146,491,224,697,447,1502,1476,5608,3,19,23,80,17,55,173,436,216,590,11,41,75,158,187,403,273,602,489,1192,46,92,3170,9203
POA2306,200,394,5,36,16,95,21,93,90,375,132,599,12,47,8,12,75,247,95,306,227,905,8,39,24,95,17,65,156,447,205,646,10,26,29,57,97,210,136,293,341,939,26,57,794,2295
POA2307,414,820,0,5,29,132,19,97,200,751,248,985,11,45,37,109,66,214,114,368,362,1353,4,9,6,19,11,45,67,182,88,255,13,44,11,25,78,171,102,240,190,495,23,39,989,2707
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,114,224,3,17,4,13,3,6,47,193,57,229,7,15,9,34,25,74,41,123,98,352,0,0,3,17,3,4,9,22,15,43,3,4,3,4,8,24,14,32,29,75,0,3,241,654
POA2312,189,364,5,27,16,78,7,31,85,345,113,481,5,24,8,18,35,108,48,150,161,631,4,11,5,24,5,15,38,119,52,169,3,9,6,13,20,39,29,61,81,230,5,9,436,1234
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,1800,3543,17,79,133,592,36,182,632,2457,818,3310,43,181,104,345,235,719,382,1245,1200,4555,4,20,47,160,18,56,240,630,309,866,17,43,47,108,157,315,221,466,530,1332,32,71,3562,9501
POA2316,632,1255,14,81,75,352,41,187,317,1239,447,1859,28,123,63,217,99,302,190,642,637,2501,5,21,20,71,14,51,107,292,146,435,10,28,29,66,74,146,113,240,259,675,10,20,1538,4451
POA2317,924,1825,7,28,47,225,25,126,285,1136,364,1515,17,74,43,142,109,329,169,545,533,2060,4,17,16,58,11,31,115,316,146,422,11,27,28,67,86,175,125,269,271,691,12,33,1740,4609
POA2318,1221,2401,32,163,130,594,56,268,894,3539,1112,4564,78,310,125,412,266,845,469,1567,1581,6131,7,38,40,150,18,56,200,553,265,797,9,27,37,81,111,245,157,353,422,1150,26,53,3250,9735
POA2319,861,1699,4,26,58,267,22,98,353,1434,437,1825,24,96,41,126,132,399,197,621,634,2446,5,13,24,85,15,60,152,447,196,605,5,27,25,51,90,182,120,260,316,865,19,41,1830,5051
POA2320,2857,5682,69,383,367,1680,127,557,2108,8390,2671,11010,165,691,278,908,658,2086,1101,3685,3772,14695,23,108,97,362,54,192,586,1637,760,2299,64,195,103,229,396,860,563,1284,1323,3583,92,192,8044,24152
POA2321,1238,2469,33,188,152,703,56,249,754,3024,995,4164,81,324,108,362,304,968,493,1654,1488,5818,3,12,22,86,11,33,169,449,205,580,16,54,39,89,162,342,217,485,422,1065,24,46,3172,9398
POA2322,1689,3347,45,252,207,930,84,391,1102,4383,1438,5956,129,535,145,485,451,1419,725,2439,2163,8395,15,58,69,246,32,111,347,999,463,1414,33,96,48,107,277,600,358,803,821,2217,49,109,4722,14068
POA2323,2560,5079,62,354,259,1224,100,447,1616,6413,2037,8438,143,568,265,900,569,1792,977,3260,3014,11698,13,73,89,330,51,184,524,1410,677,1997,46,139,96,210,381,811,523,1160,1200,3157,94,198,6868,20132
POA2324,2735,5447,51,283,223,1033,83,365,1193,4838,1550,6519,103,437,166,550,508,1601,777,2588,2327,9107,17,74,100,361,57,195,565,1566,739,2196,45,149,75,170,369,772,489,1091,1228,3287,68,145,6358,17986
POA2325,2527,5032,60,313,253,1192,129,588,1482,5863,1924,7956,130,533,166,541,586,1875,882,2949,2806,10905,27,127,98,341,63,230,688,1890,876,2588,50,151,95,218,451,955,596,1324,1472,3912,88,175,6893,20024
POA2326,691,1399,21,104,52,264,53,251,420,1674,546,2293,28,116,41,135,207,654,276,905,822,3198,10,40,23,99,27,92,192,543,252,774,10,31,21,50,146,303,177,384,429,1158,28,60,1970,5815
POA2327,740,1470,17,107,74,368,30,125,391,1557,512,2157,28,125,41,130,166,540,235,795,747,2952,9,31,28,109,15,52,255,713,307,905,9,39,34,68,168,363,211,470,518,1375,28,59,2033,5856
POA2328,252,499,6,20,32,167,7,39,156,628,201,854,14,51,18,62,50,155,82,268,283,1122,0,6,11,16,3,18,43,123,57,163,0,3,3,6,22,45,25,54,82,217,5,9,622,1847
POA2329,260,519,4,30,23,116,5,14,129,522,161,682,8,8,12,41,24,84,44,133,205,815,0,3,13,47,8,26,37,115,58,191,0,0,6,8,25,56,31,64,89,255,12,21,566,1610
POA2330,1970,3886,54,308,255,1202,93,436,1501,5930,1903,7876,138,561,148,489,485,1537,771,2587,2674,10463,5,29,53,200,41,153,339,935,438,1317,34,102,49,111,243,525,326,738,764,2055,47,100,5455,16504
POA2333,1232,2446,28,145,148,694,59,280,902,3621,1137,4740,51,209,88,269,235,741,374,1219,1511,5959,11,40,42,157,19,77,290,820,362,1094,25,84,38,86,151,301,214,471,576,1565,61,122,3380,10092
POA2334,214,419,9,66,24,127,23,105,193,772,249,1070,9,44,9,29,53,176,71,249,320,1319,0,3,9,34,5,20,58,160,72,217,5,9,6,17,38,84,49,110,121,327,11,18,666,2083
POA2335,563,1115,14,70,80,359,27,128,459,1813,580,2370,28,120,40,136,131,395,199,651,779,3021,3,17,11,52,9,29,92,256,115,354,10,33,12,34,55,117,77,184,192,538,7,21,1541,4695
POA2336,264,518,0,18,22,97,12,44,179,698,213,857,10,41,11,37,56,173,77,251,290,1108,5,19,8,20,3,7,39,107,55,153,4,15,10,21,26,57,40,93,95,246,5,15,654,1887
POA2337,854,1688,18,92,105,463,17,83,555,2192,695,2830,29,122,62,176,140,421,231,719,926,3549,0,3,28,88,10,28,131,348,169,467,11,31,26,56,80,167,117,254,286,721,15,30,2081,5988
POA2338,198,392,4,22,14,47,4,21,85,345,107,435,3,19,10,24,31,92,44,135,151,570,4,5,3,10,4,8,20,60,31,83,4,11,4,10,20,41,28,62,59,145,3,3,411,1110
POA2339,91,188,0,7,8,38,7,23,44,177,59,245,0,0,4,10,9,29,13,39,72,284,0,0,0,4,0,0,9,19,9,23,0,0,3,0,9,20,12,20,21,43,0,0,184,515
POA2340,4874,9626,69,370,482,2202,142,662,2720,10767,3413,14001,174,698,361,1111,859,2644,1394,4453,4807,18454,34,160,159,548,106,383,1165,3321,1464,4412,61,183,188,405,662,1417,911,2005,2375,6417,189,388,12245,34885
POA2341,210,414,7,41,11,41,6,32,78,320,102,434,10,34,10,27,28,91,48,152,150,586,0,3,5,23,3,13,44,134,52,173,4,3,9,22,41,83,54,108,106,281,10,23,476,1304
POA2342,83,160,0,11,6,14,3,3,43,166,52,194,7,19,3,14,8,25,18,58,70,252,0,0,0,0,0,6,7,15,7,21,0,5,0,0,8,10,8,15,15,36,6,11,174,459
POA2343,564,1107,5,46,52,214,14,73,246,972,317,1305,17,57,57,163,69,208,143,428,460,1733,0,7,12,41,3,14,103,310,118,372,3,10,20,35,57,123,80,168,198,540,25,51,1247,3431
POA2344,84,165,3,23,16,76,3,5,46,182,68,286,0,6,0,9,29,76,29,91,97,377,0,0,0,0,0,4,5,12,5,16,0,0,5,8,8,19,13,27,18,43,0,3,199,588
POA2345,112,218,0,17,11,42,4,23,44,166,59,248,4,13,13,37,13,44,30,94,89,342,0,3,0,0,3,8,8,32,11,43,0,0,0,0,7,9,7,9,18,52,6,9,225,621
POA2346,348,702,4,20,28,117,14,52,124,510,170,699,9,35,23,66,53,163,85,264,255,963,0,8,8,30,0,10,92,288,100,336,3,16,11,17,53,105,67,138,167,474,12,24,782,2163
POA2347,266,523,3,5,17,69,3,11,96,379,119,464,0,11,15,39,28,81,43,131,162,595,0,0,5,20,3,7,29,94,37,121,0,0,9,16,34,71,43,87,80,208,11,25,519,1351
POA2350,2459,4828,49,300,292,1340,79,344,1346,5317,1766,7301,113,459,240,786,350,1050,703,2295,2469,9596,21,89,84,311,44,143,535,1467,684,2010,22,60,107,231,266,559,395,850,1079,2860,88,182,6095,17466
POA2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2352,321,627,8,31,43,176,5,46,174,719,230,972,16,54,13,45,68,212,97,311,327,1283,4,11,7,20,3,9,67,200,81,240,3,0,4,10,39,82,46,92,127,332,4,11,779,2253
POA2353,135,258,3,22,14,46,8,42,54,215,79,325,3,19,10,27,25,72,38,118,117,443,0,0,0,0,0,0,13,43,13,43,0,0,4,7,20,48,24,55,37,98,3,4,292,803
POA2354,499,975,11,53,40,176,14,64,210,821,275,1114,17,56,31,92,57,163,105,311,380,1425,4,24,10,26,3,18,49,153,66,221,0,3,8,12,44,83,52,98,118,319,14,28,1011,2747
POA2355,93,178,0,0,13,52,6,21,41,166,60,239,3,15,8,28,18,58,29,101,89,340,0,0,5,15,3,4,8,17,16,36,0,0,0,0,6,20,6,20,22,56,0,4,204,578
POA2357,531,1036,10,43,56,256,14,73,215,911,295,1283,18,78,32,87,62,185,112,350,407,1633,5,12,12,49,9,23,77,232,103,316,3,16,19,36,48,98,70,150,173,466,19,37,1130,3172
POA2358,500,969,7,47,43,207,5,30,235,967,290,1251,20,73,40,127,90,276,150,476,440,1727,0,5,18,61,9,25,62,182,89,273,5,19,17,41,41,89,63,149,152,422,20,39,1112,3157
POA2359,69,132,0,5,11,36,0,3,32,145,43,189,0,8,10,22,12,34,22,64,65,253,0,0,4,18,0,0,13,35,17,53,0,0,3,3,6,18,9,21,26,74,0,0,160,459
POA2360,1653,3275,19,119,192,919,38,154,836,3380,1085,4572,55,217,90,264,279,854,424,1335,1509,5907,12,44,51,200,31,132,352,1032,446,1408,9,33,52,113,181,391,242,537,688,1945,48,105,3898,11232
POA2361,110,226,3,12,14,71,0,4,43,179,60,266,3,14,6,18,17,47,26,79,86,345,0,0,3,15,0,3,24,63,27,81,0,0,3,3,7,21,10,24,37,105,3,3,236,679
POA2365,397,798,11,70,42,185,16,80,206,835,275,1170,8,30,22,75,73,212,103,317,378,1487,0,6,6,30,4,16,53,136,63,188,3,7,14,22,43,98,60,127,123,315,13,24,911,2624
POA2369,119,241,3,34,14,65,11,54,58,253,86,406,4,9,6,19,24,74,34,102,120,508,0,5,6,22,9,20,36,132,51,179,0,8,3,4,6,13,9,25,60,204,5,12,304,965
POA2370,961,1894,10,61,69,318,18,63,379,1538,476,1980,21,77,54,172,110,326,185,575,661,2555,5,27,33,112,7,28,168,484,213,651,11,35,34,72,97,190,142,297,355,948,38,75,2015,5472
POA2371,121,246,0,0,9,47,0,3,31,121,40,171,0,0,7,16,16,46,23,62,63,233,0,0,0,0,3,3,9,35,12,38,3,5,3,5,8,15,14,25,26,63,3,7,213,549
POA2372,670,1306,3,10,33,150,12,56,254,1049,302,1265,13,62,26,73,92,274,131,409,433,1674,5,24,16,74,9,33,90,265,120,396,5,11,13,31,66,137,84,179,204,575,21,45,1328,3600
POA2380,1076,2155,26,146,119,536,52,235,600,2417,797,3334,38,157,56,172,201,608,295,937,1092,4271,5,12,25,95,20,75,235,677,285,859,12,43,27,54,128,288,167,385,452,1244,36,70,2656,7740
POA2381,186,376,4,47,27,128,7,33,101,399,139,607,9,30,16,48,43,123,68,201,207,808,0,0,6,21,3,7,33,96,42,124,3,3,4,6,21,50,28,59,70,183,8,18,471,1385
POA2382,130,258,5,26,17,88,10,26,67,283,99,423,7,24,7,19,15,49,29,92,128,515,0,0,6,17,3,14,28,92,37,123,0,4,0,3,19,36,19,43,56,166,0,5,314,944
POA2386,37,71,0,0,0,0,0,3,27,104,27,107,0,0,0,3,5,12,5,15,32,122,0,0,0,0,0,0,4,9,4,9,0,0,0,0,4,7,4,7,8,16,0,0,77,209
POA2388,301,593,7,36,34,160,21,81,191,782,253,1059,14,48,20,58,64,201,98,307,351,1366,5,9,12,57,4,10,56,182,77,258,3,3,8,16,31,75,42,94,119,352,15,26,786,2337
POA2390,946,1867,14,81,68,297,33,141,553,2224,668,2743,47,175,57,183,140,432,244,790,912,3533,4,24,26,97,17,55,156,447,203,623,10,22,28,59,99,210,137,291,340,914,27,62,2225,6376
POA2395,103,199,3,4,4,25,3,10,40,163,50,202,0,8,5,11,9,25,14,44,64,246,0,3,8,28,0,5,20,61,28,97,0,3,0,5,6,7,6,15,34,112,3,7,204,564
POA2396,139,274,0,0,6,29,3,9,61,253,70,291,6,22,14,33,21,65,41,120,111,411,0,0,7,28,0,11,31,80,38,119,0,0,3,4,21,43,24,47,62,166,7,17,319,868
POA2397,54,101,0,0,4,27,3,13,29,108,36,148,0,13,4,9,5,9,9,31,45,179,0,0,0,3,0,0,4,13,4,16,0,0,0,0,7,14,7,14,11,30,0,3,110,313
POA2399,107,217,4,14,14,66,6,19,53,222,77,321,4,14,11,36,13,45,28,95,105,416,0,0,0,0,4,11,8,29,12,40,3,7,3,5,10,20,16,32,28,72,3,8,243,713
POA2400,927,1827,13,78,95,386,41,191,634,2489,783,3144,27,125,56,168,163,509,246,802,1029,3946,3,25,26,101,30,123,265,745,324,994,10,34,26,54,146,323,182,411,506,1405,52,105,2514,7283
POA2401,35,74,0,4,0,3,3,9,27,103,30,119,6,10,0,10,4,16,10,36,40,155,0,0,0,4,0,6,6,14,6,24,0,0,4,5,4,7,8,12,14,36,5,3,94,268
POA2402,253,485,3,18,20,92,7,25,122,487,152,622,8,20,12,28,37,116,57,164,209,786,0,0,8,31,3,12,30,70,41,113,0,6,3,10,29,49,32,65,73,178,6,11,541,1460
POA2403,79,149,0,0,8,40,0,16,36,133,44,189,0,3,12,22,9,29,21,54,65,243,0,3,0,3,0,0,7,19,7,25,0,0,3,3,4,11,7,14,14,39,0,4,158,435
POA2404,274,547,4,24,19,89,7,22,80,325,110,460,4,16,15,48,33,94,52,158,162,618,0,3,5,10,3,5,26,78,34,96,0,0,3,3,20,47,23,50,57,146,4,3,497,1314
POA2405,55,101,0,0,0,15,0,3,50,195,50,213,0,3,4,10,11,35,15,48,65,261,3,5,3,11,0,0,3,8,9,24,3,4,0,0,5,13,8,17,17,41,4,5,141,408
POA2406,76,148,0,0,8,26,5,18,52,215,65,259,0,5,3,4,6,21,9,30,74,289,0,0,0,6,3,16,19,61,22,83,3,0,0,0,9,20,12,20,34,103,0,4,184,544
POA2408,50,97,0,0,3,28,0,6,41,164,44,198,3,3,4,8,4,21,11,32,55,230,3,0,0,0,0,5,3,7,6,12,0,0,0,3,0,3,0,6,6,18,0,0,111,345
POA2409,76,161,7,48,13,58,5,35,66,303,91,444,3,10,5,17,17,52,25,79,116,523,3,17,6,22,3,20,42,136,54,195,4,10,4,4,8,28,16,42,70,237,3,13,265,934
POA2410,60,115,3,6,0,0,0,5,22,92,25,103,3,4,0,9,8,24,11,37,36,140,0,0,0,3,0,0,8,18,8,21,0,0,0,0,3,3,3,3,11,24,0,0,107,279
POA2415,32,58,4,9,4,21,0,0,18,73,26,103,0,0,4,11,9,28,13,39,39,142,0,0,0,0,0,3,4,13,4,16,0,0,0,3,3,3,3,6,7,22,0,0,78,222
POA2420,494,979,10,58,43,190,12,55,229,916,294,1219,23,96,43,127,91,266,157,489,451,1708,3,3,15,50,8,26,73,189,99,268,4,17,19,48,61,121,84,186,183,454,10,18,1138,3159
POA2421,191,378,3,12,26,110,6,26,89,385,124,533,12,62,21,61,38,111,71,234,195,767,3,8,4,12,0,8,17,47,24,75,0,4,4,8,11,21,15,33,39,108,5,4,430,1257
POA2422,794,1561,10,51,56,234,12,66,254,991,332,1342,19,77,43,143,92,277,154,497,486,1839,3,10,22,75,5,34,76,212,106,331,0,3,14,33,63,128,77,164,183,495,22,42,1485,3937
POA2423,421,826,6,34,32,142,10,49,151,570,199,795,20,79,24,70,65,194,109,343,308,1138,0,0,13,44,6,20,66,204,85,268,8,23,13,22,56,120,77,165,162,433,14,25,905,2422
POA2424,52,111,0,0,3,22,3,14,25,99,31,135,0,6,7,20,10,28,17,54,48,189,0,0,0,0,0,0,14,35,14,35,0,0,0,7,7,10,7,17,21,52,6,7,127,359
POA2425,177,345,3,16,35,170,7,22,90,378,135,586,14,53,6,18,39,112,59,183,194,769,0,0,7,22,3,4,17,58,27,84,0,8,3,8,23,35,26,51,53,135,6,16,430,1265
POA2426,65,133,0,0,3,31,3,9,29,108,35,148,3,6,5,7,8,30,16,43,51,191,0,0,0,0,0,0,10,28,10,28,0,0,3,5,9,17,12,22,22,50,0,3,138,377
POA2427,459,915,3,4,15,72,3,12,89,361,110,449,3,10,14,49,33,101,50,160,160,609,0,3,6,12,3,13,49,133,58,161,4,9,7,16,33,73,44,98,102,259,4,10,725,1793
POA2428,3507,6909,12,55,171,768,64,292,871,3465,1118,4580,62,243,146,469,339,1029,547,1741,1665,6321,11,62,96,341,39,151,476,1296,622,1850,16,51,98,206,358,730,472,987,1094,2837,77,155,6343,16222
POA2429,1240,2459,21,140,89,422,33,133,435,1755,578,2450,42,179,64,203,196,580,302,962,880,3412,3,16,46,149,26,86,201,567,276,818,8,30,42,81,138,296,188,407,464,1225,31,69,2615,7165
POA2430,4154,8230,53,268,346,1620,115,527,1587,6467,2101,8882,125,500,276,842,554,1733,955,3075,3056,11957,27,107,130,471,66,240,800,2272,1023,3090,38,110,157,342,478,1011,673,1463,1696,4553,96,196,9002,24936
POA2431,783,1546,10,59,35,162,15,92,214,849,274,1162,15,51,38,119,76,230,129,400,403,1562,0,16,11,47,7,14,106,272,124,349,6,15,23,47,66,134,95,196,219,545,12,32,1417,3685
POA2439,337,660,6,24,42,179,9,31,122,508,179,742,13,53,22,77,64,191,99,321,278,1063,0,0,9,28,4,18,43,131,56,177,0,7,8,15,36,73,44,95,100,272,11,23,726,2018
POA2440,2252,4471,36,206,231,1129,73,333,924,3817,1264,5485,79,308,150,455,374,1149,603,1912,1867,7397,17,62,112,415,68,304,674,2050,871,2831,25,77,100,216,362,784,487,1077,1358,3908,89,182,5566,15958
POA2441,820,1629,12,48,93,457,26,114,326,1325,457,1944,32,121,74,240,160,485,266,846,723,2790,0,13,12,34,15,52,109,306,136,405,11,31,25,51,87,192,123,274,259,679,13,32,1815,5130
POA2443,1541,3069,13,71,55,227,23,112,315,1271,406,1681,18,84,53,160,139,415,210,659,616,2340,4,29,28,100,13,44,155,436,200,609,13,38,29,60,110,218,152,316,352,925,14,28,2523,6362
POA2444,5809,11480,60,335,415,1885,103,443,2279,8913,2857,11576,159,613,364,1153,599,1846,1122,3612,3979,15188,16,85,160,543,86,266,891,2297,1153,3191,72,220,230,483,587,1197,889,1900,2042,5091,133,261,11963,32020
POA2445,779,1536,7,43,89,405,24,87,390,1572,510,2107,24,98,48,148,106,321,178,567,688,2674,3,15,22,68,4,32,107,282,136,397,12,37,42,86,71,145,125,268,261,665,16,38,1744,4913
POA2446,1532,3043,18,115,162,756,42,179,717,2933,939,3983,60,230,110,334,247,763,417,1327,1356,5310,13,73,55,192,27,86,278,749,373,1100,11,31,59,129,171,370,241,530,614,1630,33,68,3535,10051
POA2447,902,1796,14,70,68,313,24,101,324,1335,430,1819,13,68,47,140,125,365,185,573,615,2392,0,5,36,134,18,53,144,416,198,608,11,25,30,63,97,203,138,291,336,899,26,53,1879,5140
POA2448,1227,2441,8,39,81,390,19,85,338,1340,446,1854,18,72,64,197,116,347,198,616,644,2470,4,39,35,123,20,74,216,633,275,869,11,32,44,96,120,253,175,381,450,1250,34,71,2355,6232
POA2449,280,558,0,8,33,183,8,22,92,384,133,597,9,37,8,22,37,98,54,157,187,754,4,5,14,75,11,49,73,206,102,335,5,23,12,25,49,102,66,150,168,485,14,32,649,1829
POA2450,4292,8475,71,385,417,1933,107,479,2095,8250,2690,11047,147,593,333,1074,660,2023,1140,3690,3830,14737,20,99,153,546,80,306,905,2397,1158,3348,54,171,184,386,517,1067,755,1624,1913,4972,108,220,10143,28404
POA2452,1675,3301,33,182,169,761,47,226,819,3213,1068,4382,65,261,134,425,247,756,446,1442,1514,5824,11,32,72,253,31,111,431,1193,545,1589,25,87,94,210,258,540,377,837,922,2426,43,85,4154,11636
POA2453,362,706,7,54,30,124,9,26,143,560,189,764,3,21,23,77,37,97,63,195,252,959,0,3,9,21,4,10,51,141,64,175,3,7,22,38,32,74,57,119,121,294,11,22,746,1981
POA2454,803,1567,5,46,89,402,14,58,463,1810,571,2316,27,98,74,230,108,326,209,654,780,2970,3,7,47,168,14,51,209,540,273,766,7,24,63,126,99,202,169,352,442,1118,19,40,2044,5695
POA2455,473,943,8,48,23,123,16,57,106,436,153,664,14,51,20,70,53,154,87,275,240,939,3,16,11,47,3,7,76,214,93,284,3,9,18,31,49,107,70,147,163,431,5,8,881,2321
POA2456,1778,3521,30,176,141,641,48,223,762,3001,981,4041,60,219,115,360,267,806,442,1385,1423,5426,10,62,60,216,22,72,317,855,409,1205,24,73,64,139,182,382,270,594,679,1799,41,90,3921,10836
POA2460,3289,6485,58,332,317,1470,121,564,1436,5810,1932,8176,107,432,221,688,532,1633,860,2753,2792,10929,25,117,123,428,64,240,733,2027,945,2812,40,123,126,269,415,867,581,1259,1526,4071,114,246,7721,21731
POA2462,320,631,4,26,21,104,17,67,113,448,155,645,19,62,10,42,50,158,79,262,234,907,0,5,6,24,3,11,69,209,78,249,3,8,6,15,33,72,42,95,120,344,8,16,682,1898
POA2463,1016,2016,10,62,80,380,31,133,368,1479,489,2054,25,98,56,173,132,406,213,677,702,2731,7,30,35,121,3,20,134,377,179,548,4,22,34,65,88,178,126,265,305,813,25,51,2048,5611
POA2464,1051,2068,3,28,51,223,12,40,275,1076,341,1367,24,94,51,164,92,275,167,533,508,1900,4,12,20,72,9,28,132,358,165,470,10,31,41,85,76,163,127,279,292,749,25,55,1876,4772
POA2465,39,82,0,0,4,16,0,3,22,86,26,105,0,6,5,8,8,26,13,40,39,145,0,0,0,3,4,4,8,21,12,28,0,4,3,9,6,15,9,28,21,56,0,3,99,286
POA2466,312,617,4,10,14,70,3,25,55,211,76,316,0,4,11,33,27,75,38,112,114,428,0,4,10,28,0,8,35,91,45,131,0,5,7,7,23,48,30,60,75,191,3,10,504,1246
POA2469,548,1071,6,30,63,323,13,60,166,712,248,1125,13,46,37,114,76,228,126,388,374,1513,9,36,12,36,5,23,89,285,115,380,4,4,15,40,65,147,84,191,199,571,26,52,1147,3207
POA2470,1618,3220,31,154,167,800,53,252,818,3330,1069,4536,50,211,95,314,279,845,424,1370,1493,5906,15,69,65,216,31,140,387,1145,498,1570,20,60,51,113,232,496,303,669,801,2239,63,127,3975,11492
POA2471,275,547,3,18,40,186,12,76,133,549,188,829,11,48,27,85,45,149,83,282,271,1111,0,3,10,32,3,10,62,202,75,247,5,16,8,17,29,66,42,99,117,346,6,15,669,2019
POA2472,203,412,3,3,17,72,6,28,98,408,124,511,3,9,12,40,38,113,53,162,177,673,3,5,3,17,3,8,36,105,45,135,7,10,8,17,31,63,46,90,91,225,5,9,476,1319
POA2473,410,825,4,15,27,117,3,15,119,477,153,624,8,34,33,94,34,101,75,229,228,853,0,6,18,54,4,24,72,202,94,286,4,17,13,38,47,87,64,142,158,428,13,21,809,2127
POA2474,773,1530,10,59,86,397,25,124,325,1315,446,1895,20,88,57,171,103,302,180,561,626,2456,5,25,21,70,3,14,146,387,175,496,11,31,39,90,97,199,147,320,322,816,25,53,1746,4855
POA2475,53,108,0,0,6,35,0,3,23,99,29,137,0,6,6,13,0,4,6,23,35,160,0,0,4,20,0,6,5,13,9,39,0,0,5,6,7,12,12,18,21,57,3,3,112,328
POA2476,110,221,0,6,10,52,3,13,58,247,71,318,6,13,10,27,24,79,40,119,111,437,0,0,3,6,3,17,26,82,32,105,3,5,4,12,12,29,19,46,51,151,5,8,277,817
POA2477,1463,2901,23,136,143,643,30,131,635,2571,831,3481,49,180,112,342,224,685,385,1207,1216,4688,6,18,44,135,18,66,228,629,296,848,11,33,59,129,148,304,218,466,514,1314,34,82,3227,8985
POA2478,3288,6508,49,267,273,1235,86,362,1412,5535,1820,7399,98,394,267,853,419,1263,784,2510,2604,9909,18,76,110,377,34,100,562,1464,724,2017,49,141,144,298,460,958,653,1397,1377,3414,80,174,7349,20005
POA2479,480,937,12,58,69,308,11,49,313,1227,405,1642,20,84,46,149,89,267,155,500,560,2142,0,0,12,46,0,0,105,239,117,285,3,12,32,71,42,87,77,170,194,455,8,11,1242,3545
POA2480,4570,9031,65,366,537,2432,135,643,2469,9856,3206,13297,191,784,386,1232,740,2306,1317,4322,4523,17619,25,114,220,773,78,280,1130,3000,1453,4167,75,222,248,510,658,1385,981,2117,2434,6284,165,349,11692,33283
