region_id,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2049,11,87,268,620,293,57,10,21,1367,0,30,260,204,42,16,3,7,562,0,25,87,213,75,20,6,6,432,0,55,347,417,117,36,9,13,994,37,347,429,50,7,0,3,21,894,13,153,236,35,3,0,3,7,450,30,82,128,22,3,0,0,5,270,0,25,19,3,3,0,0,0,50,80,607,812,110,16,0,6,33,1664,0,8,22,18,4,0,3,0,55,0,0,4,6,3,0,0,0,13,91,757,1453,1171,433,93,28,67,4093
POA2050,8,21,49,49,18,3,0,0,148,4,36,255,148,17,3,0,3,466,0,6,82,159,55,3,0,3,308,4,42,337,307,72,6,0,6,774,22,59,71,30,3,0,0,3,188,22,193,242,32,5,0,0,3,497,54,877,545,57,8,0,0,28,1569,0,0,3,0,0,0,0,0,3,98,1129,861,119,16,0,0,34,2257,0,0,3,0,0,0,0,3,6,0,6,3,0,0,0,0,0,9,110,1198,1253,475,106,9,0,43,3194
POA2052,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,12,0,8,35,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,9,0,0,12,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,18,0,8,45
POA2060,5,37,164,314,153,36,8,15,732,0,10,81,76,21,3,0,0,191,12,68,174,350,76,22,3,4,709,12,78,255,426,97,25,3,4,900,8,162,298,76,6,3,0,78,631,9,213,553,125,13,0,3,11,927,258,842,860,368,15,3,3,35,2384,0,4,0,0,0,0,0,0,4,275,1221,1711,569,34,6,6,124,3946,0,3,6,4,0,0,0,0,13,0,3,7,5,0,0,0,0,15,292,1342,2143,1318,284,67,17,143,5606
POA2061,3,8,20,57,35,22,0,0,145,0,3,0,9,3,0,0,0,15,3,13,40,68,25,6,0,3,158,3,16,40,77,28,6,0,3,173,0,41,55,19,0,0,0,3,118,24,167,212,57,7,0,0,3,470,79,570,726,372,14,0,3,42,1806,0,3,3,0,0,0,0,0,6,103,781,996,448,21,0,3,48,2400,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,109,808,1056,585,84,28,3,51,2724
POA2062,0,16,148,370,216,50,13,8,821,0,7,70,83,6,3,0,4,173,0,32,47,106,16,0,0,3,204,0,39,117,189,22,3,0,7,377,8,97,326,129,9,3,0,5,577,6,284,428,104,3,3,0,3,831,3,52,228,64,3,0,0,6,356,0,0,0,3,0,0,0,0,3,17,433,982,300,15,6,0,14,1767,0,8,8,0,4,0,0,0,20,0,0,3,3,0,0,0,0,6,17,496,1258,862,257,59,13,29,2991
POA2063,3,5,121,481,627,265,24,13,1539,0,0,27,31,3,0,0,3,64,0,3,22,31,3,0,0,0,59,0,3,49,62,6,0,0,3,123,0,42,85,29,0,0,0,5,161,3,32,74,24,3,0,0,4,140,0,0,4,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,74,163,65,3,0,0,9,317,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,82,338,608,636,265,24,25,1984
POA2064,0,5,62,320,336,78,15,6,822,0,8,14,9,0,0,0,0,31,0,3,142,87,4,0,3,0,239,0,11,156,96,4,0,3,0,270,0,39,179,63,9,0,3,13,306,0,86,715,85,4,0,0,7,897,9,86,964,138,0,0,0,13,1210,0,0,0,3,0,0,0,0,3,9,211,1858,289,13,0,3,33,2416,3,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,230,2080,705,353,78,21,39,3518
POA2065,3,48,456,1125,802,241,44,20,2739,10,27,280,300,32,8,0,8,665,0,30,271,598,76,5,0,13,993,10,57,551,898,108,13,0,21,1658,13,182,520,215,14,3,0,13,960,40,438,1092,402,11,0,3,16,2002,129,1309,2119,769,29,0,3,41,4399,0,6,4,4,3,0,0,0,17,182,1935,3735,1390,57,3,6,70,7378,0,4,11,7,0,0,0,0,22,0,0,6,0,0,0,0,0,6,195,2044,4759,3420,967,257,50,111,11803
POA2066,4,59,530,1968,1868,688,132,49,5298,0,26,53,51,11,0,0,0,141,5,22,108,352,41,0,3,9,540,5,48,161,403,52,0,3,9,681,13,182,562,144,11,0,0,21,933,50,167,1333,330,4,0,0,28,1912,69,203,965,201,9,0,0,22,1469,0,0,3,3,0,0,0,0,6,132,552,2863,678,24,0,0,71,4320,3,11,6,3,0,0,0,0,23,0,12,3,14,0,0,0,4,33,144,682,3563,3066,1944,688,135,133,10355
POA2067,13,20,316,1295,1088,349,94,21,3196,0,16,140,89,22,0,0,3,270,0,4,53,96,20,4,0,3,180,0,20,193,185,42,4,0,6,450,0,54,197,93,0,0,0,7,351,6,130,787,202,4,3,0,18,1150,91,821,1588,550,15,0,0,59,3124,0,0,3,0,0,0,0,0,3,97,1005,2575,845,19,3,0,84,4628,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,110,1045,3089,2325,1149,356,94,111,8279
POA2068,3,27,454,1626,1387,355,61,49,3962,0,4,186,124,24,0,0,3,341,0,0,19,79,21,0,0,3,122,0,4,205,203,45,0,0,6,463,0,29,197,38,0,0,0,3,267,24,67,253,41,0,0,0,8,393,6,59,208,50,0,0,0,5,328,0,5,4,5,0,0,0,0,14,30,160,662,134,0,0,0,16,1002,3,5,14,5,0,0,0,0,27,0,0,0,3,0,0,0,0,3,36,196,1335,1971,1432,355,61,71,5457
POA2069,5,18,199,1241,1471,559,120,38,3651,0,13,10,8,6,0,0,0,37,0,6,31,37,7,3,0,0,84,0,19,41,45,13,3,0,0,121,0,26,99,44,0,0,0,3,172,3,47,160,50,0,0,0,4,264,0,0,29,26,0,0,0,3,58,0,0,4,4,0,0,0,0,8,3,73,292,124,0,0,0,10,502,0,0,6,0,0,0,0,0,6,6,3,12,0,3,0,0,4,28,14,113,550,1410,1487,562,120,52,4308
POA2070,3,13,107,893,1291,543,113,27,2990,0,0,8,5,0,0,0,0,13,7,28,9,61,4,0,3,4,116,7,28,17,66,4,0,3,4,129,3,10,114,28,0,0,0,6,161,15,28,173,74,4,0,0,4,298,3,20,227,169,3,0,3,6,431,0,0,0,0,0,0,0,0,0,21,58,514,271,7,0,3,16,890,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,31,102,638,1230,1302,543,119,47,4012
POA2071,3,12,79,734,1264,658,170,27,2947,0,3,9,5,6,0,0,0,23,0,9,12,11,3,0,0,0,35,0,12,21,16,9,0,0,0,58,3,27,126,56,3,0,0,6,221,21,21,159,99,4,0,3,7,314,0,46,176,229,3,0,3,4,461,0,0,3,0,3,3,0,0,9,24,94,464,384,13,3,6,17,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,118,564,1134,1286,661,176,44,4010
POA2072,0,10,72,441,602,265,49,14,1453,0,0,9,30,10,0,0,0,49,0,4,15,80,7,0,0,0,106,0,4,24,110,17,0,0,0,155,3,3,79,83,0,0,0,3,171,0,14,73,46,3,0,3,3,142,0,44,134,84,0,0,0,0,262,0,0,3,3,0,0,0,0,6,3,61,289,216,3,0,3,6,581,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,6,6,75,388,770,622,265,52,20,2198
POA2073,3,20,182,1335,1914,765,148,27,4394,0,18,12,32,0,0,0,24,86,0,0,10,33,17,3,0,0,63,0,18,22,65,17,3,0,24,149,0,3,46,51,3,0,0,3,106,0,3,29,39,3,0,0,0,74,3,46,180,51,3,0,0,3,286,0,3,0,0,3,0,0,0,6,3,55,255,141,12,0,0,6,472,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,93,462,1541,1943,768,148,57,5018
POA2074,7,21,241,1850,2471,828,183,46,5647,0,8,73,81,3,0,0,9,174,0,4,69,139,23,0,0,6,241,0,12,142,220,26,0,0,15,415,0,60,177,107,3,4,0,6,357,0,63,148,43,3,0,0,11,268,0,41,181,106,0,0,0,0,328,0,8,0,0,0,0,0,0,8,0,172,506,256,6,4,0,17,961,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,208,892,2329,2503,832,183,78,7032
POA2075,7,19,108,1297,2465,937,173,38,5044,0,0,3,14,3,3,0,0,23,0,0,28,208,53,3,0,5,297,0,0,31,222,56,6,0,5,320,0,16,128,170,0,0,0,10,324,0,0,6,9,3,0,0,0,18,3,27,284,126,3,0,0,3,446,3,3,0,3,0,0,0,3,12,6,46,418,308,6,0,0,16,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,557,1827,2527,943,173,59,6164
POA2076,4,44,307,1941,2586,996,195,45,6118,0,11,54,85,12,3,0,3,168,0,5,54,271,47,3,3,4,387,0,16,108,356,59,6,3,7,555,6,70,93,92,4,3,0,3,271,0,8,84,48,0,0,0,5,145,39,64,236,182,0,0,0,23,544,0,4,0,3,0,0,0,0,7,45,146,413,325,4,3,0,31,967,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,12,49,206,828,2622,2656,1010,198,83,7652
POA2077,6,79,508,2774,2218,520,74,64,6243,3,82,107,114,18,4,0,13,341,0,22,170,380,42,3,0,11,628,3,104,277,494,60,7,0,24,969,16,197,309,35,6,0,0,14,577,7,191,1692,251,7,0,0,33,2181,84,492,2137,278,0,0,4,29,3024,6,29,12,3,0,0,0,3,53,113,909,4150,567,13,0,4,79,5835,0,5,3,6,4,0,0,0,18,0,3,5,3,0,0,3,0,14,122,1100,4943,3844,2295,527,81,167,13079
POA2079,3,13,126,914,826,176,26,22,2106,0,3,3,10,7,0,0,3,26,0,3,9,76,37,10,0,0,135,0,6,12,86,44,10,0,3,161,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,12,0,7,11,4,0,0,0,0,22,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,26,152,1007,870,186,26,25,2295
POA2080,0,7,47,230,196,42,6,0,528,0,0,8,9,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,9,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,55,239,196,45,6,0,551
POA2081,3,11,84,645,649,147,24,11,1574,0,3,0,4,0,0,0,3,10,0,0,0,26,4,0,0,0,30,0,3,0,30,4,0,0,3,40,0,0,0,8,0,0,0,3,11,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,3,17,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,87,686,653,147,24,17,1634
POA2082,3,29,106,865,647,150,28,15,1843,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,3,0,0,3,0,0,0,6,0,5,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,37,106,880,650,150,28,19,1873
POA2083,0,27,138,245,110,21,3,7,551,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,18,0,6,9,7,3,3,0,3,31,4,6,5,3,0,0,0,0,18,0,0,3,0,0,0,0,0,3,4,42,155,255,113,24,3,10,606
POA2084,0,12,41,306,437,150,61,3,1010,0,0,0,3,3,0,0,0,6,0,3,0,7,3,0,0,0,13,0,3,0,10,6,0,0,0,19,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,12,0,4,0,0,0,16,6,22,13,3,0,0,0,9,53,0,0,0,0,0,0,0,0,0,6,37,66,319,447,150,61,12,1098
POA2085,0,12,167,871,1522,426,82,30,3110,0,0,7,5,3,0,0,0,15,0,44,100,151,21,3,0,6,325,0,44,107,156,24,3,0,6,340,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,9,6,4,0,0,0,0,19,0,3,0,3,0,3,0,0,9,0,0,0,0,0,3,0,0,3,0,68,280,1034,1546,435,82,36,3481
POA2086,3,21,125,1659,1587,509,96,36,4036,0,0,3,6,3,0,0,0,12,0,0,3,54,20,7,0,0,84,0,0,6,60,23,7,0,0,96,0,0,9,9,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,10,4,0,12,9,6,0,0,0,31,0,0,3,5,0,0,0,0,8,0,3,0,0,0,0,0,0,3,7,24,146,1733,1616,516,96,36,4174
POA2087,4,13,133,1378,1441,470,89,31,3559,0,7,17,33,0,4,0,0,61,0,0,9,32,16,3,5,0,65,0,7,26,65,16,7,5,0,126,0,193,43,12,0,0,0,10,258,0,36,85,25,0,0,0,5,151,0,0,5,0,0,0,0,0,5,0,9,6,0,0,0,0,0,15,0,238,139,37,0,0,0,15,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,258,298,1480,1457,477,94,46,4114
POA2088,4,33,289,1281,1692,736,113,27,4175,4,23,196,349,64,0,0,8,644,3,45,160,365,97,23,3,8,704,7,68,356,714,161,23,3,16,1348,3,219,684,267,31,3,3,22,1232,17,611,1151,289,16,0,0,33,2117,24,650,889,188,8,5,3,39,1806,0,3,3,0,0,0,0,0,6,44,1483,2727,744,55,8,6,94,5161,0,0,3,4,0,0,0,3,10,4,10,21,5,4,0,3,0,47,59,1594,3396,2748,1912,767,125,140,10741
POA2089,3,10,100,249,150,34,7,3,556,0,18,75,83,19,0,6,0,201,3,27,231,324,63,12,3,6,669,3,45,306,407,82,12,9,6,870,6,209,319,119,13,0,0,11,677,28,324,680,149,3,3,0,13,1200,88,548,876,226,3,0,0,22,1763,0,0,0,0,0,0,0,0,0,122,1081,1875,494,19,3,0,46,3640,0,5,4,0,0,0,0,0,9,0,5,3,4,3,0,0,0,15,128,1146,2288,1154,254,49,16,55,5090
POA2090,4,7,91,398,361,111,22,8,1002,0,14,107,133,16,3,0,4,277,0,49,93,299,52,8,3,8,512,0,63,200,432,68,11,3,12,789,15,108,451,151,12,0,3,9,749,25,271,604,198,13,3,0,7,1121,29,457,1191,303,11,4,3,31,2029,0,0,3,5,3,0,0,0,11,69,836,2249,657,39,7,6,47,3910,3,38,7,4,0,0,0,4,56,0,0,4,5,0,0,0,0,9,76,944,2551,1496,468,129,31,71,5766
POA2092,3,13,158,736,694,236,38,10,1888,0,3,0,3,3,0,0,0,9,0,0,13,74,23,3,0,0,113,0,3,13,77,26,3,0,0,122,0,18,24,15,0,3,0,4,64,0,0,15,15,0,0,0,0,30,0,0,14,7,0,0,0,0,21,0,0,3,0,0,0,0,0,3,0,18,56,37,0,3,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,227,850,720,242,38,14,2128
POA2093,4,23,423,1749,1563,486,106,41,4395,5,16,68,122,9,6,0,4,230,0,9,146,255,24,0,0,8,442,5,25,214,377,33,6,0,12,672,10,93,411,204,20,3,0,12,753,4,282,1158,99,3,0,3,30,1579,0,84,162,76,3,0,0,7,332,0,11,7,4,3,0,0,0,25,14,470,1738,383,29,3,3,49,2689,0,10,9,0,3,0,0,0,22,3,0,0,0,3,0,0,0,6,26,528,2384,2509,1631,495,109,102,7784
POA2094,0,4,92,302,181,53,12,6,650,0,8,67,66,10,0,0,0,151,0,28,77,128,16,4,0,0,253,0,36,144,194,26,4,0,0,404,0,44,162,87,11,0,0,9,313,0,117,288,113,6,3,0,4,531,0,32,137,150,0,0,0,4,323,0,3,0,0,0,0,0,0,3,0,196,587,350,17,3,0,17,1170,0,3,3,6,0,0,0,0,12,0,0,3,0,0,0,0,0,3,0,239,829,852,224,60,12,23,2239
POA2095,3,38,197,375,270,78,14,11,986,0,37,96,208,70,11,0,0,422,7,17,78,129,36,7,6,3,283,7,54,174,337,106,18,6,3,705,14,208,575,194,26,4,4,26,1051,24,310,636,216,18,0,3,24,1231,105,527,1089,508,22,4,3,53,2311,0,0,5,0,0,0,0,0,5,143,1045,2305,918,66,8,10,103,4598,0,5,10,3,5,0,0,0,23,0,10,4,0,0,0,0,0,14,153,1152,2690,1633,447,104,30,117,6326
POA2096,0,35,256,875,664,219,58,24,2131,4,11,25,18,0,3,0,0,61,0,20,99,106,17,3,4,6,255,4,31,124,124,17,6,4,6,316,10,100,319,98,6,3,0,5,541,3,318,1146,92,9,0,0,29,1597,0,176,558,99,3,3,3,15,857,0,7,3,3,0,0,3,0,16,13,601,2026,292,18,6,6,49,3011,0,0,0,4,0,0,0,0,4,0,3,3,3,0,0,0,0,9,17,670,2409,1298,699,231,68,79,5471
POA2097,5,39,203,1282,1254,440,93,37,3353,0,6,18,33,6,4,0,0,67,0,7,28,52,8,0,0,0,95,0,13,46,85,14,4,0,0,162,3,27,89,28,5,0,0,0,152,7,158,569,95,0,0,0,6,835,0,36,296,98,0,0,0,5,435,0,6,5,3,8,0,0,0,22,10,227,959,224,13,0,0,11,1444,0,7,15,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,15,286,1223,1597,1281,444,93,48,4987
POA2099,11,96,620,2538,1996,671,174,79,6185,14,54,53,76,14,3,0,12,226,0,24,128,336,37,9,4,12,550,14,78,181,412,51,12,4,24,776,43,482,564,58,17,6,4,54,1228,26,684,3096,189,4,0,0,73,4072,19,526,1181,145,8,0,0,46,1925,3,15,6,5,0,0,3,0,32,91,1707,4847,397,29,6,7,173,7257,3,3,3,7,0,0,0,0,16,0,3,0,0,3,0,0,0,6,119,1887,5651,3354,2079,689,185,276,14240
POA2100,13,47,355,2078,1706,554,145,52,4950,12,16,72,44,10,0,0,3,157,0,76,137,201,63,3,4,7,491,12,92,209,245,73,3,4,10,648,74,247,266,50,6,0,3,28,674,0,35,58,26,0,0,0,0,119,0,7,7,0,0,0,0,0,14,0,11,12,9,3,3,3,3,44,74,300,343,85,9,3,6,31,851,0,3,6,3,0,0,0,3,15,0,3,6,3,0,0,0,0,12,99,445,919,2414,1788,560,155,96,6476
POA2101,8,97,427,1433,1220,377,92,47,3701,31,113,123,74,11,0,0,15,367,0,25,111,84,13,4,4,8,249,31,138,234,158,24,4,4,23,616,27,214,561,101,3,0,0,24,930,0,196,713,74,0,0,0,13,996,0,44,194,67,0,3,0,5,313,0,23,5,3,3,3,3,6,46,27,477,1473,245,6,6,3,48,2285,8,9,7,6,3,0,0,4,37,0,0,0,0,0,0,0,0,0,74,721,2141,1842,1253,387,99,122,6639
POA2102,3,10,85,355,574,151,34,10,1222,0,0,4,26,4,0,0,17,51,0,8,140,382,49,0,0,6,585,0,8,144,408,53,0,0,23,636,0,5,26,21,0,0,0,3,55,0,4,16,18,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10,0,13,45,42,0,0,0,3,103,0,3,6,0,0,0,0,0,9,0,4,0,0,0,0,0,0,4,3,38,280,805,627,151,34,36,1974
POA2103,4,29,126,843,792,239,51,36,2120,0,13,51,66,14,0,0,7,151,0,42,86,169,16,5,3,8,329,0,55,137,235,30,5,3,15,480,10,87,154,102,5,4,0,9,371,0,39,281,123,3,0,0,5,451,0,18,95,28,0,0,0,4,145,3,4,4,3,3,0,0,0,17,13,148,534,256,11,4,0,18,984,0,18,24,9,0,0,0,0,51,0,0,0,0,0,0,0,0,0,17,250,821,1343,833,248,54,69,3635
POA2104,0,20,58,224,350,144,31,5,832,0,37,32,4,0,0,0,3,76,0,3,9,0,0,0,0,0,12,0,40,41,4,0,0,0,3,88,3,50,135,32,0,0,0,11,231,3,11,12,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,9,64,147,32,0,0,0,14,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,124,246,260,350,144,31,22,1186
POA2105,0,18,78,246,199,67,8,9,625,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,12,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,86,260,199,67,8,9,647
POA2106,5,32,184,761,641,195,45,17,1880,0,28,41,83,39,10,0,0,201,0,3,36,135,88,29,3,6,300,0,31,77,218,127,39,3,6,501,6,82,144,72,4,0,0,13,321,0,75,310,107,3,3,0,14,512,0,16,30,9,0,0,0,0,55,0,5,3,0,0,0,0,0,8,6,178,487,188,7,3,0,27,896,4,4,8,0,0,0,0,0,16,0,0,0,0,3,0,0,0,3,15,245,756,1167,778,237,48,50,3296
POA2107,9,50,352,1692,1608,407,85,28,4231,4,4,17,33,17,0,0,0,75,0,10,21,88,36,11,3,4,173,4,14,38,121,53,11,3,4,248,0,49,141,22,4,3,0,7,226,3,34,98,19,0,0,0,3,157,0,0,21,0,0,0,0,0,21,4,12,5,6,3,0,0,3,33,7,95,265,47,7,3,0,13,437,0,5,4,4,0,0,0,4,17,0,3,0,0,0,0,0,0,3,20,167,659,1864,1668,421,88,49,4936
POA2108,3,22,102,199,146,48,19,10,549,0,0,7,14,8,3,3,0,35,3,0,4,31,28,8,0,0,74,3,0,11,45,36,11,3,0,109,0,4,6,8,0,0,0,0,18,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4,10,11,0,0,0,3,28,4,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,26,132,255,182,59,22,13,699
POA2109,0,0,0,0,5,0,0,0,5,0,29,15,18,0,0,0,5,67,0,0,0,4,0,0,0,0,4,0,29,15,22,0,0,0,5,71,4,55,37,15,12,0,6,6,135,0,0,60,6,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,97,21,12,0,6,6,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,112,43,17,0,6,11,277
POA2110,11,52,229,749,812,323,89,21,2286,0,8,23,20,6,0,0,0,57,0,18,29,113,24,0,0,6,190,0,26,52,133,30,0,0,6,247,0,55,215,40,3,0,0,0,313,0,29,105,10,0,0,0,8,152,0,49,40,20,0,0,0,10,119,0,0,3,0,0,0,0,0,3,0,133,363,70,3,0,0,18,587,4,5,6,12,0,0,0,0,27,0,0,0,0,0,0,0,0,0,15,216,650,964,845,323,89,45,3147
