region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
POA2071,215,287,502,1072,1358,2430,0,0,0,78,88,166,0,0,0,1143,1324,2467,6,4,10,74,75,149,0,4,4,4,0,4,29,44,73,12,16,28,26,32,58,42,61,103,228,247,475,0,7,7,3,8,11,299,423,722,81,128,209,8,5,13,3105,3824,6929,83,92,175,45,46,91,182,177,359,0,0,0,62,55,117,62,55,117,1612,1488,3100,41,25,66,423,398,821,5768,6392,12160
POA2072,93,135,228,585,758,1343,0,0,0,64,87,151,0,4,4,529,655,1184,3,0,3,40,39,79,0,3,3,0,0,0,17,22,39,5,6,11,17,20,37,34,36,70,132,162,294,0,0,0,0,3,3,196,283,479,55,57,112,7,4,11,1684,2139,3823,54,59,113,23,30,53,51,47,98,0,0,0,40,41,81,40,41,81,880,827,1707,34,22,56,210,222,432,3069,3522,6591
POA2073,187,246,433,1716,2081,3797,0,0,0,76,103,179,0,0,0,1689,1879,3568,7,9,16,87,101,188,5,5,10,5,4,9,28,44,72,23,23,46,22,39,61,48,49,97,256,352,608,12,6,18,10,22,32,464,648,1112,122,141,263,13,15,28,4583,5521,10104,114,113,227,74,80,154,124,139,263,0,0,0,62,71,133,62,71,133,1774,1685,3459,56,48,104,426,432,858,7400,8335,15735
POA2074,174,229,403,2586,3067,5653,0,3,3,127,136,263,5,3,8,1943,2375,4318,14,23,37,113,99,212,6,15,21,7,12,19,59,76,135,20,15,35,30,36,66,85,106,191,368,393,761,4,11,15,29,37,66,643,887,1530,185,224,409,20,17,37,6244,7535,13779,147,151,298,64,66,130,110,112,222,0,0,0,81,87,168,81,87,168,2395,1915,4310,94,54,148,710,773,1483,10019,10922,20941
POA2075,128,186,314,1969,2208,4177,0,0,0,76,106,182,4,9,13,1604,1990,3594,6,8,14,113,124,237,6,10,16,5,0,5,47,67,114,32,31,63,23,25,48,76,97,173,309,307,616,14,9,23,6,6,12,467,577,1044,171,182,353,4,6,10,4932,5762,10694,109,107,216,71,62,133,1159,1156,2315,0,0,0,94,113,207,94,113,207,1916,1640,3556,74,38,112,530,567,1097,9013,9631,18644
POA2076,215,276,491,2582,3053,5635,0,0,0,165,197,362,10,6,16,2570,3140,5710,14,19,33,119,149,268,15,25,40,21,16,37,72,68,140,28,29,57,36,53,89,117,114,231,380,407,787,15,26,41,198,272,470,732,832,1564,212,271,483,21,29,50,7307,8706,16013,210,246,456,85,82,167,55,70,125,0,0,0,111,103,214,111,103,214,2547,2167,4714,80,37,117,751,726,1477,11361,12413,23774
POA2077,598,765,1363,2618,2957,5575,0,0,0,357,454,811,5,14,19,3643,4136,7779,48,57,105,203,240,443,33,47,80,28,33,61,79,99,178,31,30,61,65,57,122,155,183,338,461,558,1019,36,35,71,129,180,309,662,822,1484,375,460,835,33,30,63,8961,10392,19353,888,811,1699,432,421,853,96,113,209,0,0,0,227,196,423,227,196,423,4506,3878,8384,169,106,275,1208,1132,2340,17085,17814,34899
POA2079,46,74,120,797,838,1635,0,0,0,50,52,102,5,4,9,832,925,1757,7,13,20,31,29,60,5,10,15,6,15,21,23,15,38,5,5,10,8,9,17,41,40,81,89,96,185,3,7,10,25,31,56,183,243,426,101,93,194,3,10,13,2214,2435,4649,50,39,89,63,62,125,10,19,29,3,0,3,17,15,32,20,15,35,894,754,1648,34,15,49,190,170,360,3521,3583,7104
POA2080,10,13,23,200,218,418,0,0,0,23,21,44,0,3,3,171,172,343,0,0,0,6,10,16,8,6,14,3,5,8,3,4,7,0,0,0,3,4,7,7,7,14,27,19,46,4,0,4,8,8,16,47,53,100,23,28,51,0,0,0,533,558,1091,8,11,19,3,3,6,3,3,6,0,0,0,4,3,7,4,3,7,185,137,322,7,6,13,49,38,87,802,772,1574
POA2081,21,29,50,669,687,1356,0,0,0,64,75,139,0,0,0,553,595,1148,3,3,6,35,29,64,27,38,65,5,3,8,14,19,33,0,0,0,0,5,5,25,26,51,51,54,105,3,12,15,17,30,47,144,146,290,69,79,148,5,3,8,1684,1804,3488,17,21,38,22,21,43,15,20,35,0,0,0,7,7,14,7,7,14,653,530,1183,29,19,48,152,117,269,2600,2568,5168
POA2082,14,41,55,748,740,1488,0,0,0,46,68,114,3,0,3,653,680,1333,3,3,6,21,22,43,11,17,28,3,6,9,8,10,18,0,0,0,3,4,7,18,26,44,81,83,164,0,4,4,14,15,29,132,177,309,81,75,156,5,10,15,1830,1940,3770,6,0,6,14,4,18,4,11,15,0,0,0,10,17,27,10,17,27,765,640,1405,26,10,36,176,146,322,2845,2809,5654
POA2083,13,18,31,172,157,329,0,0,0,7,7,14,0,0,0,131,142,273,0,0,0,5,6,11,0,3,3,0,0,0,9,6,15,0,0,0,0,0,0,4,5,9,25,21,46,3,0,3,3,0,3,21,31,52,14,18,32,5,6,11,399,402,801,3,0,3,5,3,8,3,0,3,3,3,6,3,4,7,6,7,13,298,257,555,19,11,30,55,47,102,801,745,1546
POA2084,23,24,47,458,506,964,0,0,0,18,20,38,0,0,0,407,412,819,5,7,12,19,13,32,4,8,12,0,0,0,15,21,36,3,3,6,3,3,6,29,21,50,53,52,105,3,3,6,0,0,0,96,104,200,45,45,90,0,3,3,1158,1221,2379,3,0,3,8,5,13,10,13,23,0,0,0,10,11,21,10,11,21,438,378,816,9,8,17,123,92,215,1782,1752,3534
POA2085,38,46,84,1376,1639,3015,0,0,0,56,53,109,0,3,3,1295,1425,2720,13,8,21,107,101,208,5,18,23,11,7,18,44,51,95,127,117,244,14,10,24,108,99,207,165,180,345,3,4,7,6,9,15,261,366,627,108,133,241,7,8,15,3706,4231,7937,33,35,68,16,23,39,30,26,56,0,0,0,17,24,41,17,24,41,1044,880,1924,36,17,53,255,251,506,5175,5533,10708
POA2086,60,82,142,1564,1725,3289,0,0,0,82,65,147,3,3,6,1675,1753,3428,5,4,9,113,106,219,12,22,34,8,15,23,34,45,79,111,111,222,27,31,58,132,124,256,173,187,360,18,15,33,7,6,13,286,338,624,161,159,320,0,9,9,4411,4718,9129,25,28,53,18,31,49,32,33,65,0,0,0,35,44,79,35,44,79,1594,1295,2889,57,28,85,345,357,702,6577,6616,13193
POA2087,92,154,246,1196,1417,2613,0,0,0,76,74,150,4,0,4,1424,1616,3040,0,7,7,128,133,261,14,15,29,5,3,8,47,40,87,140,144,284,4,15,19,76,107,183,190,218,408,3,8,11,0,10,10,245,278,523,161,158,319,7,3,10,3720,4246,7966,21,19,40,31,23,54,41,48,89,0,0,0,50,47,97,50,47,97,1543,1339,2882,70,36,106,398,410,808,5966,6322,12288
POA2088,148,251,399,3086,3680,6766,0,0,0,65,77,142,0,0,0,3125,3908,7033,4,0,4,233,276,509,13,12,25,11,4,15,79,133,212,17,8,25,28,32,60,53,67,120,390,504,894,4,4,8,0,12,12,308,416,724,122,184,306,9,17,26,7547,9334,16881,145,108,253,76,58,134,124,130,254,0,0,0,56,62,118,56,62,118,3236,3222,6458,109,79,188,1378,1389,2767,12819,14633,27452
POA2089,137,192,329,915,1080,1995,0,4,4,35,36,71,0,0,0,1092,1401,2493,5,5,10,78,96,174,6,9,15,0,5,5,32,29,61,10,9,19,15,15,30,14,38,52,92,175,267,3,3,6,8,11,19,99,172,271,60,81,141,8,6,14,2472,3175,5647,104,89,193,28,32,60,41,62,103,0,0,0,28,26,54,28,26,54,1697,1538,3235,73,44,117,655,690,1345,5235,5848,11083
POA2090,157,229,386,1184,1479,2663,0,3,3,30,37,67,0,0,0,1326,1688,3014,0,0,0,107,121,228,16,17,33,3,4,7,40,53,93,8,6,14,13,24,37,26,41,67,152,163,315,3,5,8,4,5,9,130,190,320,85,110,195,4,12,16,3131,3958,7089,69,59,128,30,45,75,70,101,171,0,0,0,23,37,60,23,37,60,1724,1684,3408,68,40,108,829,771,1600,6101,6924,13025
POA2092,38,65,103,817,892,1709,0,0,0,23,27,50,0,0,0,911,966,1877,0,3,3,85,83,168,15,18,33,4,6,10,19,21,40,5,6,11,8,4,12,12,12,24,85,104,189,0,4,4,3,0,3,87,126,213,42,50,92,0,0,0,2116,2322,4438,9,4,13,17,17,34,13,12,25,0,0,0,4,17,21,4,17,21,875,797,1672,22,12,34,200,186,386,3294,3432,6726
POA2093,139,215,354,2434,2746,5180,0,0,0,78,96,174,0,0,0,2677,3053,5730,4,4,8,203,246,449,28,24,52,21,16,37,54,61,115,21,17,38,26,26,52,56,81,137,321,391,712,8,12,20,3,10,13,297,376,673,115,155,270,5,11,16,6351,7325,13676,87,52,139,83,65,148,43,39,82,0,0,0,37,51,88,37,51,88,2910,2627,5537,111,57,168,712,709,1421,10473,11140,21613
POA2094,26,44,70,534,697,1231,0,0,0,24,10,34,0,0,0,638,721,1359,0,3,3,24,31,55,12,13,25,7,5,12,19,16,35,0,0,0,0,8,8,13,16,29,83,84,167,4,0,4,4,0,4,58,97,155,25,40,65,3,0,3,1448,1741,3189,9,10,19,9,6,15,7,9,16,0,0,0,5,14,19,5,14,19,873,803,1676,41,21,62,217,207,424,2635,2855,5490
POA2095,110,159,269,1350,1506,2856,0,0,0,53,47,100,0,0,0,1655,1808,3463,0,0,0,60,89,149,19,11,30,7,7,14,51,69,120,10,7,17,14,20,34,20,46,66,176,208,384,3,4,7,5,10,15,142,208,350,94,132,226,4,8,12,3663,4180,7843,25,15,40,20,20,40,20,30,50,0,0,0,30,34,64,30,34,64,2481,2162,4643,125,62,187,1026,910,1936,7500,7572,15072
POA2096,84,108,192,1470,1594,3064,0,0,0,31,46,77,3,0,3,1898,1901,3799,3,3,6,58,65,123,15,17,32,6,9,15,36,38,74,10,3,13,7,20,27,65,65,130,136,180,316,0,7,7,9,11,20,206,256,462,93,123,216,8,8,16,4054,4346,8400,22,13,35,25,28,53,20,23,43,0,0,0,19,30,49,19,30,49,2090,1838,3928,108,52,160,537,477,1014,6959,6915,13874
POA2097,57,86,143,1716,1954,3670,0,0,0,78,83,161,0,0,0,2150,2258,4408,5,0,5,102,113,215,12,21,33,14,13,27,48,47,95,5,13,18,14,15,29,56,72,128,209,250,459,8,17,25,6,0,6,224,280,504,96,112,208,9,7,16,4752,5255,10007,24,25,49,18,13,31,27,28,55,3,0,3,24,35,59,27,35,62,1620,1371,2991,65,44,109,497,441,938,7087,7298,14385
POA2099,394,569,963,3342,3882,7224,0,8,8,188,200,388,4,0,4,5146,5608,10754,10,9,19,466,501,967,42,75,117,55,61,116,101,115,216,36,44,80,38,45,83,173,229,402,466,527,993,27,52,79,18,27,45,580,773,1353,309,304,613,26,25,51,11027,12485,23512,232,161,393,222,194,416,40,41,81,0,0,0,198,131,329,198,131,329,4313,3729,8042,216,109,325,1342,1282,2624,17984,18701,36685
POA2100,150,189,339,1909,2213,4122,0,0,0,98,102,200,3,4,7,2909,3197,6106,5,9,14,173,185,358,32,30,62,27,15,42,41,87,128,34,35,69,25,20,45,110,108,218,246,296,542,6,19,25,0,8,8,294,347,641,144,177,321,9,4,13,6065,6856,12921,60,54,114,63,45,108,25,35,60,0,0,0,56,46,102,56,46,102,2302,1984,4286,110,75,185,649,679,1328,9480,9963,19443
POA2101,89,128,217,2130,2397,4527,0,0,0,111,135,246,0,4,4,2269,2527,4796,3,7,10,96,86,182,42,50,92,6,3,9,51,53,104,12,10,22,14,12,26,156,175,331,234,293,527,7,10,17,13,8,21,311,430,741,173,209,382,4,9,13,5632,6418,12050,12,11,23,18,16,34,19,18,37,0,0,0,50,52,102,50,52,102,2170,1792,3962,100,63,163,763,630,1393,8853,9128,17981
POA2102,31,45,76,704,818,1522,0,0,0,38,33,71,0,0,0,767,943,1710,3,0,3,74,92,166,7,9,16,3,3,6,15,12,27,0,0,0,8,16,24,80,81,161,70,78,148,3,3,6,6,5,11,118,151,269,52,57,109,7,3,10,1955,2304,4259,15,17,32,16,12,28,7,9,16,0,0,0,11,10,21,11,10,21,655,573,1228,28,13,41,183,262,445,2901,3245,6146
POA2103,51,64,115,1187,1458,2645,0,0,0,53,58,111,0,3,3,1260,1469,2729,0,0,0,108,121,229,13,21,34,0,0,0,28,35,63,4,4,8,10,10,20,71,74,145,139,145,284,7,5,12,5,4,9,221,277,498,85,100,185,0,0,0,3191,3784,6975,17,13,30,12,9,21,8,15,23,0,0,0,13,23,36,13,23,36,1191,1011,2202,45,24,69,342,353,695,4870,5296,10166
POA2104,0,21,21,447,581,1028,0,0,0,6,8,14,0,0,0,297,360,657,0,0,0,5,12,17,3,4,7,0,0,0,13,16,29,3,3,6,3,5,8,28,26,54,50,62,112,4,0,4,0,0,0,66,94,160,24,32,56,0,3,3,949,1206,2155,0,0,0,7,3,10,5,3,8,0,0,0,3,3,6,3,3,6,342,298,640,16,11,27,109,118,227,1431,1663,3094
POA2105,12,16,28,226,235,461,0,0,0,12,14,26,0,0,0,152,167,319,0,3,3,9,4,13,0,5,5,0,0,0,10,4,14,0,0,0,0,0,0,7,10,17,33,26,59,0,0,0,4,0,4,29,38,67,13,23,36,3,0,3,498,529,1027,0,0,0,0,0,0,4,0,4,0,0,0,4,10,14,4,10,14,307,272,579,15,12,27,84,71,155,924,910,1834
POA2106,65,72,137,1202,1264,2466,0,0,0,29,42,71,0,0,0,885,1012,1897,0,0,0,38,34,72,8,18,26,0,0,0,34,39,73,4,0,4,6,9,15,41,60,101,116,142,258,9,5,14,3,3,6,144,194,338,68,61,129,3,3,6,2590,2886,5476,11,13,24,6,11,17,21,22,43,0,0,0,34,23,57,34,23,57,1258,1149,2407,63,46,109,428,339,767,4476,4561,9037
POA2107,70,124,194,1743,1925,3668,0,0,0,37,48,85,0,5,5,1440,1676,3116,0,4,4,67,42,109,21,23,44,0,3,3,59,57,116,5,3,8,4,8,12,51,61,112,198,203,401,3,4,7,4,8,12,245,304,549,122,116,238,6,3,9,4005,4493,8498,4,3,7,13,4,17,31,36,67,0,3,3,32,22,54,32,25,57,2338,2083,4421,84,65,149,512,543,1055,7089,7376,14465
POA2108,20,17,37,279,260,539,0,0,0,3,8,11,0,0,0,160,183,343,0,0,0,5,6,11,0,0,0,0,0,0,11,7,18,0,0,0,0,0,0,0,3,3,33,27,60,0,3,3,0,3,3,25,35,60,8,9,17,3,0,3,527,544,1071,3,3,6,0,4,4,5,3,8,0,0,0,3,3,6,3,3,6,301,274,575,6,7,13,97,83,180,962,938,1900
POA2109,42,62,104,64,132,196,0,0,0,81,107,188,0,0,0,98,133,231,0,4,4,4,9,13,0,0,0,0,3,3,0,9,9,0,3,3,9,3,12,6,9,15,25,35,60,0,4,4,0,0,0,14,30,44,15,36,51,0,0,0,316,517,833,21,14,35,45,36,81,5,0,5,0,0,0,3,8,11,3,8,11,191,236,427,10,4,14,149,131,280,782,1008,1790
POA2110,72,91,163,809,943,1752,3,3,6,18,18,36,0,0,0,2021,1790,3811,3,4,7,194,164,358,7,18,25,3,0,3,23,23,46,20,20,40,9,12,21,15,26,41,115,132,247,0,4,4,5,6,11,108,144,252,36,45,81,3,3,6,3392,3355,6747,32,32,64,20,40,60,93,230,323,0,0,0,29,37,66,29,37,66,914,802,1716,60,33,93,277,296,573,4889,4916,9805
POA2111,135,228,363,1046,1188,2234,0,4,4,36,54,90,0,0,0,2280,2568,4848,3,4,7,367,385,752,17,22,39,0,0,0,25,28,53,24,27,51,11,20,31,30,28,58,180,196,376,5,5,10,12,8,20,187,217,404,77,85,162,8,17,25,4308,4856,9164,60,55,115,91,80,171,16,16,32,0,0,0,43,37,80,43,37,80,1348,1348,2696,58,40,98,367,338,705,6426,6998,13424
POA2112,434,561,995,1636,1796,3432,4,4,8,182,209,391,7,15,22,4654,5106,9760,3,8,11,627,669,1296,34,37,71,17,24,41,56,56,112,309,335,644,42,44,86,133,150,283,423,495,918,9,10,19,31,41,72,333,415,748,243,271,514,19,12,31,8762,9697,18459,296,233,529,396,326,722,39,33,72,0,0,0,106,91,197,106,91,197,2632,2376,5008,96,47,143,815,832,1647,13576,14196,27772
POA2113,283,380,663,1072,1195,2267,3,0,3,127,131,258,4,0,4,2218,2508,4726,7,19,26,215,222,437,7,24,31,5,7,12,29,30,59,208,236,444,19,24,43,79,95,174,244,260,504,10,19,29,14,14,28,235,348,583,176,201,377,23,25,48,4695,5358,10053,260,194,454,206,216,422,82,79,161,0,0,0,53,59,112,53,59,112,1931,1755,3686,66,38,104,553,591,1144,8129,8670,16799
POA2114,416,555,971,1124,1238,2362,0,0,0,254,259,513,20,22,42,2909,3250,6159,4,7,11,265,281,546,17,21,38,7,12,19,35,42,77,101,114,215,32,34,66,95,99,194,449,499,948,12,9,21,14,21,35,366,378,744,207,225,432,18,18,36,5929,6529,12458,600,512,1112,201,189,390,16,18,34,4,0,4,136,113,249,140,113,253,2519,2218,4737,80,52,132,763,628,1391,10664,10814,21478
POA2115,148,204,352,582,652,1234,0,0,0,86,104,190,37,41,78,1506,1544,3050,9,7,16,169,161,330,8,16,24,22,16,38,17,17,34,57,73,130,15,11,26,69,74,143,170,189,359,12,9,21,8,4,12,173,180,353,90,106,196,9,8,17,3039,3212,6251,114,104,218,224,229,453,6,7,13,0,0,0,28,40,68,28,40,68,799,667,1466,25,11,36,317,296,613,4700,4770,9470
POA2116,101,134,235,388,416,804,0,0,0,66,75,141,7,4,11,942,1019,1961,6,4,10,77,76,153,5,4,9,11,12,23,8,11,19,28,25,53,3,3,6,26,36,62,140,130,270,3,3,6,7,4,11,104,105,209,47,60,107,3,0,3,1871,1987,3858,57,52,109,139,146,285,11,7,18,0,0,0,18,9,27,18,9,27,685,552,1237,20,10,30,213,204,417,3115,3101,6216
POA2117,372,455,827,1219,1363,2582,0,0,0,219,266,485,33,51,84,2711,2958,5669,20,33,53,248,243,491,21,29,50,16,20,36,27,26,53,62,68,130,29,34,63,80,84,164,384,435,819,10,21,31,16,20,36,340,391,731,209,210,419,18,12,30,5662,6264,11926,203,169,372,279,269,548,21,11,32,0,0,0,151,177,328,151,177,328,1920,1622,3542,56,39,95,696,653,1349,9360,9659,19019
POA2118,621,747,1368,1282,1411,2693,0,0,0,324,371,695,34,42,76,2225,2435,4660,27,30,57,211,215,426,11,11,22,35,40,75,29,42,71,40,48,88,72,84,156,141,158,299,482,547,1029,9,11,20,14,19,33,457,564,1021,222,251,473,28,23,51,5643,6302,11945,406,380,786,188,186,374,12,22,34,0,0,0,72,64,136,72,64,136,2975,2509,5484,67,40,107,611,726,1337,10595,10976,21571
POA2119,129,167,296,1072,1246,2318,0,0,0,133,146,279,33,35,68,1151,1312,2463,9,18,27,58,58,116,3,3,6,9,11,20,9,38,47,7,6,13,13,18,31,63,79,142,277,374,651,5,7,12,9,5,14,278,344,622,113,124,237,0,10,10,3242,3834,7076,148,195,343,36,52,88,17,10,27,0,0,0,36,34,70,36,34,70,1266,1171,2437,31,12,43,268,255,523,5173,5730,10903
POA2120,224,260,484,1806,2058,3864,0,0,0,330,383,713,9,10,19,2360,2665,5025,12,10,22,119,120,239,17,10,27,11,10,21,56,62,118,15,10,25,29,31,60,131,133,264,291,315,606,8,7,15,58,75,133,540,645,1185,244,258,502,9,9,18,6045,6811,12856,288,289,577,91,75,166,29,24,53,0,3,3,72,86,158,72,89,161,2325,1935,4260,70,43,113,495,461,956,9639,9987,19626
POA2121,536,655,1191,1625,1916,3541,0,0,0,398,543,941,43,59,102,2338,2558,4896,30,29,59,122,146,268,8,15,23,20,25,45,62,73,135,40,35,75,60,78,138,165,183,348,755,841,1596,16,11,27,8,13,21,474,589,1063,276,326,602,14,22,36,6454,7462,13916,590,587,1177,148,121,269,19,18,37,0,0,0,105,102,207,105,102,207,3440,2969,6409,77,51,128,641,644,1285,12010,12609,24619
POA2122,789,1036,1825,1298,1492,2790,8,0,8,441,527,968,28,47,75,3023,3371,6394,18,18,36,192,197,389,10,17,27,4,13,17,58,58,116,127,126,253,73,78,151,98,135,233,629,701,1330,17,13,30,14,15,29,417,536,953,273,361,634,17,7,24,6745,7712,14457,410,350,760,280,258,538,53,60,113,0,3,3,89,92,181,89,95,184,4196,4101,8297,95,47,142,1134,1093,2227,13791,14752,28543
POA2125,308,361,669,1431,1595,3026,5,4,9,240,235,475,48,48,96,2066,2328,4394,16,17,33,144,139,283,6,9,15,12,12,24,35,38,73,29,38,67,51,43,94,122,129,251,273,289,562,8,3,11,31,36,67,330,427,757,147,161,308,14,14,28,5008,5565,10573,336,341,677,176,156,332,8,5,13,0,0,0,84,79,163,84,79,163,1535,1284,2819,37,29,66,320,335,655,7812,8155,15967
POA2126,436,460,896,1480,1721,3201,0,4,4,383,448,831,26,40,66,2118,2332,4450,17,18,35,151,138,289,8,11,19,21,36,57,41,35,76,50,55,105,32,57,89,198,219,417,336,393,729,18,9,27,43,58,101,460,537,997,186,215,401,10,8,18,5578,6334,11912,511,499,1010,235,212,447,23,24,47,0,0,0,140,159,299,140,159,299,1752,1464,3216,71,49,120,426,405,831,9172,9606,18778
POA2127,181,232,413,323,363,686,3,5,8,81,89,170,0,0,0,1024,1076,2100,3,3,6,99,83,182,6,13,19,8,0,8,16,17,33,34,35,69,16,9,25,53,47,100,224,255,479,8,3,11,7,14,21,113,121,234,67,90,157,3,3,6,2088,2226,4314,140,130,270,135,118,253,10,5,15,0,0,0,49,36,85,49,36,85,1007,861,1868,33,17,50,434,442,876,4077,4067,8144
POA2128,30,34,64,71,71,142,0,0,0,20,11,31,0,0,0,244,231,475,0,0,0,29,27,56,0,3,3,4,0,4,3,3,6,4,3,7,0,0,0,28,22,50,49,50,99,0,0,0,0,0,0,29,25,54,11,13,24,0,0,0,492,459,951,21,23,44,198,216,414,0,5,5,0,0,0,12,8,20,12,8,20,124,84,208,4,3,7,1229,219,1448,2110,1051,3161
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
POA2130,113,143,256,334,357,691,0,0,0,26,24,50,0,0,0,741,876,1617,0,3,3,91,100,191,9,12,21,3,3,6,20,13,33,4,3,7,6,9,15,9,23,32,55,64,119,3,11,14,0,11,11,46,82,128,35,51,86,0,0,0,1382,1642,3024,124,84,208,60,32,92,11,21,32,0,0,0,24,30,54,24,30,54,1097,1142,2239,50,28,78,306,298,604,3167,3420,6587
POA2131,658,859,1517,671,782,1453,0,0,0,130,159,289,0,0,0,2531,2961,5492,3,9,12,345,365,710,30,23,53,8,23,31,35,26,61,18,18,36,37,42,79,66,94,160,211,304,515,7,14,21,17,15,32,152,200,352,137,149,286,9,21,30,4407,5205,9612,1171,879,2050,285,211,496,23,31,54,0,3,3,90,81,171,90,84,174,2974,2942,5916,111,72,183,1127,1061,2188,10846,11344,22190
POA2132,249,331,580,484,514,998,0,0,0,59,80,139,6,5,11,1742,1936,3678,0,0,0,281,294,575,8,11,19,0,0,0,13,15,28,19,19,38,18,28,46,31,41,72,128,170,298,6,3,9,8,13,21,88,122,210,69,102,171,5,11,16,2965,3364,6329,121,106,227,53,56,109,3,11,14,0,0,0,31,37,68,31,37,68,1140,1102,2242,49,24,73,380,359,739,4991,5390,10381
POA2133,146,223,369,434,508,942,0,3,3,36,44,80,0,0,0,2251,2466,4717,0,0,0,377,442,819,36,44,80,4,3,7,16,12,28,68,45,113,14,17,31,45,57,102,114,139,253,12,16,28,3,3,6,98,161,259,49,55,104,0,9,9,3557,4024,7581,93,97,190,135,143,278,0,6,6,3,3,6,23,27,50,26,30,56,789,760,1549,33,23,56,319,338,657,5098,5644,10742
POA2134,546,763,1309,272,292,564,0,3,3,91,72,163,0,6,6,1269,1403,2672,7,5,12,256,261,517,5,14,19,5,3,8,8,15,23,21,16,37,11,9,20,37,56,93,151,235,386,6,32,38,11,4,15,135,159,294,87,119,206,5,4,9,2377,2708,5085,540,319,859,129,102,231,7,3,10,0,0,0,49,40,89,49,40,89,1793,1893,3686,37,27,64,592,542,1134,6070,6397,12467
POA2135,784,976,1760,557,698,1255,3,4,7,129,149,278,15,21,36,3005,3321,6326,3,10,13,457,520,977,7,16,23,10,13,23,35,26,61,88,93,181,31,31,62,60,77,137,472,569,1041,4,5,9,37,40,77,322,388,710,131,193,324,27,20,47,5393,6194,11587,1873,1260,3133,406,256,662,15,13,28,0,0,0,110,83,193,110,83,193,1872,1770,3642,52,33,85,1076,931,2007,11581,11516,23097
POA2136,129,167,296,223,258,481,0,0,0,34,31,65,0,0,0,1320,1349,2669,6,3,9,251,263,514,10,15,25,5,10,15,13,14,27,36,36,72,9,12,21,28,38,66,118,135,253,5,5,10,11,11,22,79,81,160,34,38,72,10,7,17,2192,2306,4498,207,205,412,70,78,148,3,0,3,0,0,0,9,14,23,9,14,23,463,408,871,13,13,26,227,215,442,3313,3406,6719
POA2137,325,433,758,1210,1350,2560,3,3,6,109,122,231,4,0,4,4798,5217,10015,4,11,15,650,676,1326,40,42,82,4,9,13,31,35,66,41,50,91,25,27,52,80,95,175,318,384,702,12,8,20,13,7,20,240,354,594,151,164,315,4,10,14,7737,8564,16301,305,281,586,166,149,315,23,21,44,0,0,0,53,42,95,53,42,95,2074,1835,3909,68,42,110,1020,880,1900,11771,12247,24018
