region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
POA2150,237,56,855,0,4,1152,810,424,5609,0,20,6863,26,17,148,0,3,194,37,15,311,0,0,363,873,456,6068,0,23,7420,49,14,274,0,0,337,1159,526,7197,0,27,8909
POA2151,416,142,434,0,0,992,2760,679,1952,0,11,5402,69,20,84,0,0,173,66,32,159,0,0,257,2895,731,2195,0,11,5832,98,39,91,0,3,231,3409,912,2720,0,14,7055
POA2152,278,103,305,0,0,686,1673,543,745,0,0,2961,48,25,34,0,0,107,50,24,74,0,0,148,1771,592,853,0,0,3216,79,20,52,0,0,151,2128,715,1210,0,0,4053
POA2153,1234,292,158,0,0,1684,11971,1853,458,0,0,14282,275,46,11,0,0,332,234,86,35,0,0,355,12480,1985,504,0,0,14969,375,58,30,0,0,463,14089,2335,692,0,0,17116
POA2154,565,230,266,0,0,1061,8100,1183,891,3,0,10177,164,40,45,0,3,252,132,41,63,0,0,236,8396,1264,999,3,3,10665,230,41,65,0,0,336,9191,1535,1330,3,3,12062
POA2155,632,32,19,29,0,712,10359,402,230,29,0,11020,229,7,0,4,0,240,258,15,27,6,0,306,10846,424,257,39,0,11566,300,13,6,3,0,322,11778,469,282,71,0,12600
POA2156,261,69,6,3,0,339,2980,190,42,0,0,3212,86,3,0,0,0,89,62,10,0,0,0,72,3128,203,42,0,0,3373,89,4,0,3,0,96,3478,276,48,6,0,3808
POA2157,152,0,0,0,0,152,874,3,4,3,0,884,49,0,0,0,0,49,22,0,0,0,0,22,945,3,4,3,0,955,27,3,0,0,0,30,1124,6,4,3,0,1137
POA2158,187,23,78,26,0,314,1868,119,47,41,0,2075,85,3,3,0,0,91,46,7,3,4,0,60,1999,129,53,45,0,2226,57,3,7,3,0,70,2243,155,138,74,0,2610
POA2159,159,38,17,0,0,214,1100,50,28,3,0,1181,42,0,0,0,0,42,18,4,7,0,0,29,1160,54,35,3,0,1252,36,3,7,0,0,46,1355,95,59,3,0,1512
POA2160,1503,328,727,0,0,2558,3891,1025,1870,15,4,6805,144,44,88,3,0,279,171,46,151,3,0,371,4206,1115,2109,21,4,7455,277,63,147,4,0,491,5986,1506,2983,25,4,10504
POA2161,1420,332,463,10,4,2229,3808,611,917,9,5,5350,154,29,45,3,0,231,173,49,88,0,0,310,4135,689,1050,12,5,5891,292,67,87,0,0,446,5847,1088,1600,22,9,8566
POA2162,1089,170,168,14,6,1447,2782,484,147,26,22,3461,120,27,7,0,0,154,103,26,17,0,0,146,3005,537,171,26,22,3761,181,37,43,0,5,266,4275,744,382,40,33,5474
POA2163,542,52,422,4,0,1020,1019,105,353,13,0,1490,63,4,28,0,0,95,51,4,40,0,0,95,1133,113,421,13,0,1680,113,16,94,0,0,223,1788,181,937,17,0,2923
POA2164,1269,140,70,42,0,1521,3287,288,59,27,0,3661,132,17,6,5,0,160,142,16,3,0,0,161,3561,321,68,32,0,3982,229,27,8,4,0,268,5059,488,146,78,0,5771
POA2165,1989,437,799,11,4,3240,5038,1249,1222,21,0,7530,227,75,84,3,0,389,211,61,86,0,0,358,5476,1385,1392,24,0,8277,386,114,127,0,0,627,7851,1936,2318,35,4,12144
POA2166,2349,912,1269,5,0,4535,5397,1611,1478,10,15,8511,216,83,100,3,0,402,261,108,184,0,3,556,5874,1802,1762,13,18,9469,499,167,242,3,0,911,8722,2881,3273,21,18,14915
POA2167,231,146,25,0,0,402,1197,542,14,0,0,1753,45,27,0,0,0,72,47,57,4,0,0,108,1289,626,18,0,0,1933,65,28,8,0,0,101,1585,800,51,0,0,2436
POA2168,2153,290,571,3,0,3017,6652,853,247,3,3,7758,277,44,21,0,4,346,326,42,42,0,0,410,7255,939,310,3,7,8514,454,62,97,0,0,613,9862,1291,978,6,7,12144
POA2170,3677,1120,1507,8,3,6315,13718,2573,3420,18,17,19746,579,120,198,3,0,900,692,191,316,3,3,1205,14989,2884,3934,24,20,21851,831,319,360,3,4,1517,19497,4323,5801,35,27,29683
POA2171,609,69,7,0,0,685,4700,498,11,0,3,5212,172,23,0,0,0,195,218,22,3,0,0,243,5090,543,14,0,3,5650,212,22,0,0,0,234,5911,634,21,0,3,6569
POA2172,46,0,0,0,0,46,523,5,6,0,0,534,27,0,0,0,0,27,28,0,0,0,0,28,578,5,6,0,0,589,8,0,0,0,0,8,632,5,6,0,0,643
POA2173,240,14,0,0,0,254,3130,285,0,0,5,3420,70,6,0,0,0,76,93,26,0,0,0,119,3293,317,0,0,5,3615,92,8,0,0,0,100,3625,339,0,0,5,3969
POA2174,41,0,0,3,0,44,64,0,0,0,0,64,6,0,0,0,0,6,6,0,4,0,0,10,76,0,4,0,0,80,3,0,0,0,0,3,120,0,4,3,0,127
POA2175,134,0,0,0,0,134,323,4,0,0,0,327,17,0,0,0,0,17,10,0,0,0,0,10,350,4,0,0,0,354,25,0,0,0,0,25,509,4,0,0,0,513
POA2176,2048,251,40,0,5,2344,8460,1047,41,3,19,9570,302,38,3,0,0,343,285,42,3,0,0,330,9047,1127,47,3,19,10243,476,79,8,0,0,563,11571,1457,95,3,24,13150
POA2177,684,75,28,0,0,787,2765,141,5,4,0,2915,102,5,0,0,0,107,131,18,0,0,0,149,2998,164,5,4,0,3171,167,15,11,3,0,196,3849,254,44,7,0,4154
POA2178,233,15,0,3,0,251,854,69,6,0,0,929,58,0,0,0,0,58,52,13,0,0,0,65,964,82,6,0,0,1052,43,4,0,0,0,47,1240,101,6,3,0,1350
POA2179,383,3,3,50,0,439,916,3,5,38,0,962,49,0,0,3,0,52,35,0,0,3,0,38,1000,3,5,44,0,1052,63,4,0,6,0,73,1446,10,8,100,0,1564
POA2190,1108,429,207,3,0,1747,3458,1037,188,5,0,4688,125,35,10,3,0,173,144,58,11,3,0,216,3727,1130,209,11,0,5077,254,76,40,0,0,370,5089,1635,456,14,0,7194
POA2191,363,123,33,0,0,519,1029,268,46,9,0,1352,31,4,0,0,0,35,38,13,3,0,0,54,1098,285,49,9,0,1441,61,14,6,0,0,81,1522,422,88,9,0,2041
POA2192,559,97,436,4,3,1099,1412,279,911,16,13,2631,60,9,44,0,0,113,56,21,65,0,3,145,1528,309,1020,16,16,2889,105,20,77,4,3,209,2192,426,1533,24,22,4197
POA2193,716,65,211,17,3,1012,2255,267,975,34,0,3531,61,4,38,0,0,103,69,11,72,0,0,152,2385,282,1085,34,0,3786,106,15,67,5,0,193,3207,362,1363,56,3,4991
POA2194,431,157,810,12,5,1415,1301,632,2921,24,9,4887,48,23,111,0,0,182,58,24,160,0,3,245,1407,679,3192,24,12,5314,92,52,228,0,0,372,1930,888,4230,36,17,7101
POA2195,491,90,1163,0,0,1744,1411,336,3232,9,27,5015,57,10,137,0,3,207,73,22,265,0,0,360,1541,368,3634,9,30,5582,97,24,323,0,4,448,2129,482,5120,9,34,7774
POA2196,1349,288,502,10,10,2159,4005,814,874,16,36,5745,153,29,42,0,0,224,143,41,82,5,6,277,4301,884,998,21,42,6246,284,57,125,5,3,474,5934,1229,1625,36,55,8879
POA2197,440,100,80,15,4,639,1320,244,61,13,0,1638,44,15,4,0,0,63,37,10,8,3,0,58,1401,269,73,16,0,1759,87,35,30,9,0,161,1928,404,183,40,4,2559
POA2198,425,53,0,0,0,478,1622,243,4,4,0,1873,67,6,3,0,0,76,58,13,0,0,0,71,1747,262,7,4,0,2020,96,10,0,0,0,106,2268,325,7,4,0,2604
POA2199,917,219,130,3,0,1269,2242,578,264,5,10,3099,87,19,15,3,3,127,93,28,19,3,0,143,2422,625,298,11,13,3369,156,35,25,0,0,216,3495,879,453,14,13,4854
POA2200,1292,325,1111,6,3,2737,3509,1254,3370,17,8,8158,142,44,140,0,0,326,144,48,218,0,0,410,3795,1346,3728,17,8,8894,240,82,270,0,0,592,5327,1753,5109,23,11,12223
POA2203,389,60,378,18,3,848,1353,412,1944,53,11,3773,42,9,77,0,0,128,44,27,195,5,0,271,1439,448,2216,58,11,4172,45,12,99,0,0,156,1873,520,2693,76,14,5176
POA2204,747,260,773,24,0,1804,2553,1387,2364,67,10,6381,85,34,111,0,0,230,95,74,233,9,0,411,2733,1495,2708,76,10,7022,132,62,166,5,3,368,3612,1817,3647,105,13,9194
POA2205,427,45,243,4,0,719,1545,222,1340,9,3,3119,50,3,34,0,0,87,59,8,101,0,0,168,1654,233,1475,9,3,3374,91,7,81,0,0,179,2172,285,1799,13,3,4272
POA2206,1272,70,136,14,0,1492,3546,391,284,38,7,4266,119,18,11,6,0,154,129,16,17,0,0,162,3794,425,312,44,7,4582,169,18,23,0,0,210,5235,513,471,58,7,6284
POA2207,1135,346,288,18,0,1787,4038,1240,1082,34,4,6398,146,48,55,4,0,253,118,49,63,4,3,237,4302,1337,1200,42,7,6888,192,49,65,3,0,309,5629,1732,1553,63,7,8984
POA2208,792,59,79,4,0,934,2391,135,128,27,0,2681,71,6,6,0,0,83,77,4,10,0,0,91,2539,145,144,27,0,2855,115,8,4,3,0,130,3446,212,227,34,0,3919
POA2209,736,199,202,12,12,1161,2246,501,622,15,31,3415,68,19,26,0,0,113,64,23,50,3,0,140,2378,543,698,18,31,3668,102,35,49,4,0,190,3216,777,949,34,43,5019
POA2210,1281,409,711,10,0,2411,4988,733,816,27,4,6568,193,35,35,0,0,263,117,31,53,3,0,204,5298,799,904,30,4,7035,237,99,105,0,0,441,6816,1307,1720,40,4,9887
POA2211,774,179,255,16,0,1224,2938,682,271,21,0,3912,113,16,12,3,0,144,81,31,8,3,0,123,3132,729,291,27,0,4179,164,37,62,0,0,263,4070,945,608,43,0,5666
POA2212,787,187,127,7,0,1108,2326,764,138,19,0,3247,96,22,7,0,0,125,96,34,10,3,0,143,2518,820,155,22,0,3515,129,43,24,0,0,196,3434,1050,306,29,0,4819
POA2213,1108,246,124,3,0,1481,3956,898,68,11,0,4933,163,27,5,3,3,201,118,49,10,3,0,180,4237,974,83,17,3,5314,187,42,26,0,0,255,5532,1262,233,20,3,7050
POA2214,190,3,0,0,0,193,965,14,3,3,0,985,25,3,0,0,0,28,30,0,0,0,0,30,1020,17,3,3,0,1043,36,0,0,0,0,36,1246,20,3,3,0,1272
POA2216,892,97,825,40,3,1857,2543,318,3480,73,14,6428,104,17,125,5,0,251,108,22,223,7,0,360,2755,357,3828,85,14,7039,163,15,178,11,0,367,3810,469,4831,136,17,9263
POA2217,904,133,651,7,3,1698,2914,420,2819,30,9,6192,91,19,113,0,0,223,77,7,190,3,0,277,3082,446,3122,33,9,6692,149,19,168,0,0,336,4135,598,3941,40,12,8726
POA2218,350,75,505,4,0,934,1380,356,2219,16,15,3986,50,17,79,0,0,146,30,17,100,0,4,151,1460,390,2398,16,19,4283,74,20,112,0,0,206,1884,485,3015,20,19,5423
POA2219,546,346,327,0,0,1219,1653,798,812,11,6,3280,64,39,47,3,0,153,51,30,82,0,0,163,1768,867,941,14,6,3596,81,45,61,10,0,197,2395,1258,1329,24,6,5012
POA2220,734,95,509,0,0,1338,2967,569,3857,5,7,7405,89,16,87,0,0,192,86,17,106,0,0,209,3142,602,4050,5,7,7806,151,35,175,0,0,361,4027,732,4734,5,7,9505
POA2221,583,200,105,7,0,895,3100,499,314,14,3,3930,72,16,14,0,0,102,55,16,20,3,0,94,3227,531,348,17,3,4126,114,31,19,0,0,164,3924,762,472,24,3,5185
POA2222,306,120,363,3,0,792,1450,284,1407,3,0,3144,36,10,57,0,0,103,45,12,101,3,0,161,1531,306,1565,6,0,3408,59,15,72,0,0,146,1896,441,2000,9,0,4346
POA2223,676,135,419,16,0,1246,3378,609,1479,48,3,5517,103,12,66,5,0,186,61,22,110,6,0,199,3542,643,1655,59,3,5902,109,18,59,4,0,190,4327,796,2133,79,3,7338
POA2224,467,180,191,0,0,838,2617,588,338,3,5,3551,84,19,28,0,0,131,49,29,28,0,0,106,2750,636,394,3,5,3788,97,42,44,0,0,183,3314,858,629,3,5,4809
POA2225,196,11,20,0,0,227,1357,29,28,0,3,1417,38,0,3,0,0,41,22,3,0,0,0,25,1417,32,31,0,3,1483,49,0,0,0,0,49,1662,43,51,0,3,1759
POA2226,383,77,107,0,0,567,2706,220,226,0,0,3152,77,15,19,0,4,115,57,12,28,0,0,97,2840,247,273,0,4,3364,92,20,18,0,0,130,3315,344,398,0,4,4061
POA2227,461,153,146,3,0,763,2768,595,574,17,0,3954,65,20,27,0,0,112,53,21,49,0,0,123,2886,636,650,17,0,4189,80,14,27,0,0,121,3427,803,823,20,0,5073
POA2228,650,173,457,30,0,1310,2736,605,1302,44,0,4687,99,28,62,0,0,189,69,33,113,6,0,221,2904,666,1477,50,0,5097,103,28,92,5,0,228,3657,867,2026,85,0,6635
POA2229,848,465,531,9,0,1853,4849,1220,1263,14,4,7350,155,48,61,0,0,264,104,59,154,0,0,317,5108,1327,1478,14,4,7931,167,71,88,0,0,326,6123,1863,2097,23,4,10110
POA2230,572,149,1000,11,0,1732,3611,593,3853,23,0,8080,133,28,190,0,0,351,107,34,517,6,0,664,3851,655,4560,29,0,9095,149,24,213,0,0,386,4572,828,5773,40,0,11213
POA2231,127,0,5,0,0,132,531,3,0,3,0,537,15,0,0,0,0,15,29,0,0,0,0,29,575,3,0,3,0,581,20,0,0,0,0,20,722,3,5,3,0,733
POA2232,927,273,632,29,0,1861,5657,884,2260,12,3,8816,186,38,114,3,0,341,122,49,192,4,0,367,5965,971,2566,19,3,9524,204,53,111,3,0,371,7096,1297,3309,51,3,11756
POA2233,828,208,122,25,0,1183,6867,453,429,34,0,7783,212,21,22,3,0,258,123,20,44,8,0,195,7202,494,495,45,0,8236,209,36,11,3,0,259,8239,738,628,73,0,9678
POA2234,571,101,74,0,0,746,7060,777,187,5,0,8029,161,21,4,0,0,186,94,30,16,0,0,140,7315,828,207,5,0,8355,187,32,12,0,0,231,8073,961,293,5,0,9332
POA2250,2668,1236,802,19,24,4749,13179,2050,1555,47,49,16880,589,162,84,4,3,842,560,143,172,5,8,888,14328,2355,1811,56,60,18610,519,194,136,6,4,859,17515,3785,2749,81,88,24218
POA2251,1472,550,100,52,4,2178,7689,614,131,44,0,8478,279,46,8,3,0,336,252,35,10,3,0,300,8220,695,149,50,0,9114,285,83,14,6,0,388,9977,1328,263,108,4,11680
POA2256,1070,370,387,15,3,1845,2778,454,418,21,0,3671,140,26,34,0,0,200,167,40,26,3,0,236,3085,520,478,24,0,4107,150,44,64,0,0,258,4305,934,929,39,3,6210
POA2257,2006,572,369,68,0,3015,5730,818,432,40,0,7020,232,50,27,3,0,312,277,63,39,10,3,392,6239,931,498,53,3,7724,274,72,66,5,0,417,8519,1575,933,126,3,11156
POA2258,174,61,0,8,0,243,1079,237,3,19,0,1338,40,13,3,3,0,59,33,13,0,3,0,49,1152,263,6,25,0,1446,38,6,0,3,0,47,1364,330,6,36,0,1736
POA2259,3317,342,165,270,4,4098,12080,773,116,132,3,13104,552,24,7,14,0,597,488,55,13,15,0,571,13120,852,136,161,3,14272,584,42,28,33,0,687,17021,1236,329,464,7,19057
POA2260,708,169,82,148,0,1107,4678,806,269,91,10,5854,208,24,16,12,0,260,226,63,38,6,3,336,5112,893,323,109,13,6450,161,32,13,17,0,223,5981,1094,418,274,13,7780
POA2261,3018,809,1003,76,3,4909,10169,1153,1050,46,4,12422,396,63,71,5,0,535,529,83,125,9,3,749,11094,1299,1246,60,7,13706,502,101,140,10,4,757,14614,2209,2389,146,14,19372
POA2262,1817,54,51,30,3,1955,4622,64,42,21,3,4752,237,7,6,0,0,250,256,8,0,3,0,267,5115,79,48,24,3,5269,287,8,3,4,0,302,7219,141,102,58,6,7526
POA2263,2071,630,216,45,0,2962,4548,445,174,37,3,5207,196,37,7,3,0,243,270,39,9,9,3,330,5014,521,190,49,6,5780,339,93,48,10,0,490,7424,1244,454,104,6,9232
POA2264,1022,116,20,37,0,1195,3153,120,20,26,4,3323,169,22,0,0,4,195,169,5,0,3,0,177,3491,147,20,29,8,3695,162,15,3,4,0,184,4675,278,43,70,8,5074
POA2265,218,5,85,20,0,328,1181,14,84,10,0,1289,48,0,8,0,0,56,50,0,3,3,0,56,1279,14,95,13,0,1401,53,3,11,4,0,71,1550,22,191,37,0,1800
POA2267,182,45,19,3,0,249,694,21,24,5,0,744,35,0,3,0,0,38,36,0,4,0,0,40,765,21,31,5,0,822,35,10,4,0,0,49,982,76,54,8,0,1120
POA2278,139,0,0,0,0,139,654,0,0,0,0,654,20,0,0,0,3,23,21,0,0,0,0,21,695,0,0,0,3,698,28,0,0,0,0,28,862,0,0,0,3,865
POA2280,1444,311,406,78,0,2239,5938,505,299,61,3,6806,247,29,24,7,0,307,204,35,37,6,0,282,6389,569,360,74,3,7395,242,49,55,15,0,361,8075,929,821,167,3,9995
POA2281,1048,334,113,17,0,1512,2865,237,104,16,4,3226,137,20,6,0,0,163,113,20,4,3,0,140,3115,277,114,19,4,3529,167,26,11,4,0,208,4330,637,238,40,4,5249
POA2282,701,244,21,0,0,966,3493,409,67,3,0,3972,136,23,0,0,0,159,101,31,13,0,0,145,3730,463,80,3,0,4276,102,36,7,0,0,145,4533,743,108,3,0,5387
POA2283,1542,259,135,20,4,1960,5497,287,151,24,5,5964,223,19,14,0,0,256,221,12,13,0,0,246,5941,318,178,24,5,6466,255,27,22,4,0,308,7738,604,335,48,9,8734
POA2284,835,71,109,35,0,1050,2300,111,116,21,3,2551,105,4,4,0,0,113,112,7,4,5,0,128,2517,122,124,26,3,2792,114,9,10,18,0,151,3466,202,243,79,3,3993
POA2285,1726,147,267,9,0,2149,6468,202,217,13,5,6905,272,13,18,0,0,303,277,13,20,0,0,310,7017,228,255,13,5,7518,271,18,35,0,0,324,9014,393,557,22,5,9991
POA2286,276,3,7,7,0,293,780,4,10,0,0,794,29,0,0,0,0,29,40,0,3,3,0,46,849,4,13,3,0,869,38,0,0,0,0,38,1163,7,20,10,0,1200
POA2287,2046,458,178,3,0,2685,7408,562,229,5,11,8215,255,35,17,0,0,307,282,49,21,0,0,352,7945,646,267,5,11,8874,328,68,33,0,0,429,10319,1172,478,8,11,11988
POA2289,1141,116,169,5,0,1431,4588,296,259,10,0,5153,203,11,12,0,0,226,165,12,27,0,0,204,4956,319,298,10,0,5583,168,11,36,0,0,215,6265,446,503,15,0,7229
POA2290,2088,316,314,54,3,2775,7195,549,517,38,4,8303,318,36,26,4,0,384,251,40,52,4,0,347,7764,625,595,46,4,9034,331,39,42,8,0,420,10183,980,951,108,7,12229
POA2291,480,180,352,0,0,1012,2716,483,617,8,0,3824,84,37,28,0,0,149,74,49,106,3,0,232,2874,569,751,11,0,4205,113,31,42,0,0,186,3467,780,1145,11,0,5403
POA2292,191,41,19,0,0,251,531,102,42,0,0,675,18,0,3,0,0,21,33,9,4,0,0,46,582,111,49,0,0,742,34,0,7,0,0,41,807,152,75,0,0,1034
POA2293,127,33,15,3,0,178,411,143,78,3,0,635,12,4,3,0,0,19,32,17,11,0,0,60,455,164,92,3,0,714,17,8,3,0,0,28,599,205,110,6,0,920
POA2294,128,49,22,3,0,202,327,116,52,0,0,495,10,6,3,0,0,19,36,21,9,0,0,66,373,143,64,0,0,580,14,0,4,0,0,18,515,192,90,3,0,800
POA2295,604,32,57,3,0,696,1243,47,37,3,0,1330,56,5,5,0,0,66,57,6,5,3,0,71,1356,58,47,6,0,1467,48,9,3,0,0,60,2008,99,107,9,0,2223
POA2296,117,19,20,0,0,156,374,58,109,9,0,550,14,0,4,0,0,18,24,8,6,3,0,41,412,66,119,12,0,609,22,0,5,0,0,27,551,85,144,12,0,792
POA2297,124,26,9,0,0,159,408,22,5,3,0,438,14,0,0,0,0,14,18,6,4,0,0,28,440,28,9,3,0,480,19,0,0,0,0,19,583,54,18,3,0,658
POA2298,662,139,153,5,0,959,1924,199,197,12,4,2336,67,5,7,0,0,79,100,22,31,0,0,153,2091,226,235,12,4,2568,109,21,24,0,3,157,2862,386,412,17,7,3684
POA2299,742,163,179,3,0,1087,2082,376,253,11,3,2725,62,11,12,3,0,88,84,24,31,0,0,139,2228,411,296,14,3,2952,124,35,26,0,0,185,3094,609,501,17,3,4224
POA2300,118,169,507,8,0,802,712,927,1543,25,3,3210,19,18,70,3,0,110,13,67,196,0,3,279,744,1012,1809,28,6,3599,25,48,95,3,0,171,887,1229,2411,39,6,4572
POA2302,6,0,47,0,0,53,22,6,156,3,0,187,3,0,3,0,0,6,3,0,21,0,0,24,28,6,180,3,0,217,0,0,13,0,0,13,34,6,240,3,0,283
POA2303,501,117,409,3,0,1030,1733,272,288,19,4,2316,45,17,23,0,0,85,80,20,33,3,0,136,1858,309,344,22,4,2537,76,33,137,0,0,246,2435,459,890,25,4,3813
POA2304,1104,224,188,5,3,1524,3234,286,220,11,11,3762,128,10,19,0,0,157,194,21,26,3,3,247,3556,317,265,14,14,4166,173,27,40,0,0,240,4833,568,493,19,17,5930
POA2305,676,121,177,3,7,984,2790,193,228,0,21,3232,82,3,13,3,0,101,87,18,19,3,3,130,2959,214,260,6,24,3463,125,20,22,0,0,167,3760,355,459,9,31,4614
POA2306,397,95,77,0,0,569,438,59,28,0,0,525,29,7,4,0,0,40,26,5,4,0,0,35,493,71,36,0,0,600,50,7,5,0,0,62,940,173,118,0,0,1231
POA2307,351,78,15,3,0,447,751,107,24,3,0,885,45,6,0,0,0,51,46,8,8,0,0,62,842,121,32,3,0,998,38,12,3,0,3,56,1231,211,50,6,3,1501
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,99,0,0,0,0,99,196,0,3,5,0,204,12,0,0,0,0,12,6,0,0,0,0,6,214,0,3,5,0,222,5,0,0,0,0,5,318,0,3,5,0,326
POA2312,121,0,0,5,0,126,369,0,0,7,0,376,15,0,0,0,0,15,13,3,0,3,0,19,397,3,0,10,0,410,9,0,0,0,0,9,527,3,0,15,0,545
POA2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2315,737,279,151,10,0,1177,2343,680,361,12,3,3399,155,31,18,0,3,207,110,46,32,4,0,192,2608,757,411,16,6,3798,120,43,19,0,0,182,3465,1079,581,26,6,5157
POA2316,353,25,8,33,0,419,1188,140,10,25,3,1366,69,3,0,0,0,72,47,14,4,0,0,65,1304,157,14,25,3,1503,57,5,3,8,0,73,1714,187,25,66,3,1995
POA2317,312,158,72,47,0,589,1161,376,112,20,6,1675,59,31,13,3,0,106,36,29,9,3,0,77,1256,436,134,26,6,1858,43,23,11,4,0,81,1611,617,217,77,6,2528
POA2318,513,15,11,0,0,539,2883,18,22,7,0,2930,122,0,0,0,0,122,96,0,3,0,0,99,3101,18,25,7,0,3151,121,0,0,3,0,124,3735,33,36,10,0,3814
POA2319,505,64,18,7,0,594,1597,82,14,11,0,1704,78,3,0,0,0,81,53,15,3,0,0,71,1728,100,17,11,0,1856,81,8,0,0,0,89,2314,172,35,18,0,2539
POA2320,1767,171,147,48,0,2133,6640,306,126,39,5,7116,288,14,6,4,0,312,283,43,19,3,0,348,7211,363,151,46,5,7776,280,21,27,10,0,338,9258,555,325,104,5,10247
POA2321,630,43,19,17,0,709,2584,71,48,19,0,2722,136,5,3,3,0,147,92,3,4,0,0,99,2812,79,55,22,0,2968,114,4,0,3,0,121,3556,126,74,42,0,3798
POA2322,1194,66,37,39,0,1336,3782,112,33,37,3,3967,171,9,5,3,0,188,194,8,10,10,0,222,4147,129,48,50,3,4377,172,10,4,6,0,192,5513,205,89,95,3,5905
POA2323,1477,275,329,11,0,2092,5558,356,321,13,0,6248,218,17,17,0,0,252,221,19,45,3,0,288,5997,392,383,16,0,6788,235,42,54,3,0,334,7709,709,766,30,0,9214
POA2324,1711,211,123,127,3,2175,4783,395,91,78,3,5350,245,14,7,8,0,274,260,35,13,15,0,323,5288,444,111,101,3,5947,278,25,21,18,0,342,7277,680,255,246,6,8464
POA2325,2234,221,172,13,0,2640,5304,206,135,28,7,5680,277,14,5,3,0,299,270,31,15,3,0,319,5851,251,155,34,7,6298,306,42,15,3,0,366,8391,514,342,50,7,9304
POA2326,718,20,13,0,0,751,1511,20,13,0,0,1544,87,0,0,0,0,87,75,3,0,0,0,78,1673,23,13,0,0,1709,122,3,3,0,0,128,2513,46,29,0,0,2588
POA2327,749,78,65,0,0,892,1462,123,44,4,0,1633,81,4,0,0,0,85,98,10,9,0,0,117,1641,137,53,4,0,1835,120,8,7,3,4,142,2510,223,125,7,4,2869
POA2328,183,32,7,4,0,226,515,14,14,5,0,548,34,0,0,0,0,34,26,3,0,0,0,29,575,17,14,5,0,611,35,8,0,0,0,43,793,57,21,9,0,880
POA2329,231,0,0,0,0,231,473,0,0,0,0,473,18,0,0,0,0,18,30,0,0,0,0,30,521,0,0,0,0,521,37,0,0,0,0,37,789,0,0,0,0,789
POA2330,1188,78,147,50,4,1467,4405,272,149,41,0,4867,200,10,11,0,0,221,223,31,31,7,0,292,4828,313,191,48,0,5380,179,11,17,5,0,212,6195,402,355,103,4,7059
POA2333,906,52,104,17,8,1087,2780,78,133,19,10,3020,124,10,7,0,0,141,170,6,37,0,0,213,3074,94,177,19,10,3374,149,8,22,10,0,189,4129,154,303,46,18,4650
POA2334,188,3,0,0,0,191,553,6,3,3,0,565,28,3,0,0,0,31,22,0,0,0,0,22,603,9,3,3,0,618,26,0,0,3,0,29,817,12,3,6,0,838
POA2335,256,9,23,3,0,291,1283,46,22,5,0,1356,57,0,0,0,0,57,62,8,3,3,0,76,1402,54,25,8,0,1489,43,3,0,0,0,46,1701,66,48,11,0,1826
POA2336,205,6,3,29,0,243,514,15,11,14,0,554,32,0,0,0,0,32,29,0,3,0,0,32,575,15,14,14,0,618,25,0,0,0,0,25,805,21,17,43,0,886
POA2337,661,33,83,25,0,802,1699,39,63,10,0,1811,101,0,6,0,0,107,89,3,10,5,0,107,1889,42,79,15,0,2025,84,4,16,0,0,104,2634,79,178,40,0,2931
POA2338,199,0,7,9,0,215,347,0,0,8,0,355,15,3,0,0,0,18,19,0,0,0,0,19,381,3,0,8,0,392,26,3,0,3,5,37,606,6,7,20,5,644
