region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
POA2842,7,79,63,26,11,186,7,193
POA2843,37,156,177,57,31,458,9,467
POA2844,22,178,180,75,52,507,18,525
POA2845,56,185,278,90,43,652,18,670
POA2846,9,35,49,30,19,142,4,146
POA2847,58,290,320,129,58,855,33,888
POA2848,67,339,202,69,30,707,22,729
POA2849,24,222,239,96,51,632,33,665
POA2850,376,1950,2240,729,345,5640,217,5857
POA2852,59,413,469,173,93,1207,40,1247
POA2864,11,82,176,82,50,401,8,409
POA2865,17,100,107,39,21,284,3,287
POA2866,48,322,416,149,72,1007,21,1028
POA2867,14,57,87,35,22,215,10,225
POA2868,24,72,58,24,8,186,6,192
POA2869,53,218,181,75,53,580,14,594
POA2870,403,1605,1559,464,255,4286,170,4456
POA2871,255,1202,1284,381,178,3300,149,3449
POA2873,14,83,91,53,25,266,11,277
POA2874,9,50,55,20,12,146,4,150
POA2875,26,110,152,63,42,393,10,403
POA2876,4,30,37,22,18,111,0,111
POA2877,133,528,520,213,100,1494,66,1560
POA2878,14,28,17,7,3,69,3,72
POA2879,36,125,96,37,20,314,29,343
POA2880,833,3195,2333,687,265,7313,381,7694
POA2898,22,84,24,5,0,135,0,135
