region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2018,0,102,114,32,19,17,13,10,4,311,0,22,77,55,76,109,137,155,60,691,21,19,23,15,14,14,8,4,3,121,1187,859,1306,1075,832,742,589,414,120,7124,0,68,1048,1323,1038,885,701,393,60,5516,0,105,313,175,94,59,15,7,0,768,0,6,73,166,158,112,64,55,23,657,2412,0,0,0,0,0,0,0,0,2412,0,650,0,0,0,0,0,0,0,650,0,369,418,167,81,30,0,0,0,1065,0,107,124,50,32,58,61,49,22,503,0,94,78,28,12,6,4,0,6,228,0,267,277,84,45,48,33,13,4,771,0,55,167,181,196,218,226,209,77,1329,35,27,54,38,21,21,12,7,3,218,2447,1748,2552,2212,1677,1437,1116,733,195,14117
POA2019,0,17,17,11,16,10,4,3,0,78,0,13,35,28,49,84,63,69,35,376,10,16,10,10,5,7,6,4,0,68,842,460,583,754,563,435,290,174,57,4158,0,17,489,958,702,459,332,134,20,3111,0,50,176,167,99,54,15,4,0,565,0,14,34,106,104,72,29,25,11,395,1778,0,0,0,0,0,0,0,0,1778,0,382,0,0,0,0,0,0,0,382,0,273,203,66,40,17,0,0,0,599,0,54,34,13,16,32,46,30,11,236,0,25,22,17,13,5,7,0,0,89,0,36,29,34,36,23,21,3,0,182,0,24,80,78,109,133,115,92,42,673,22,27,21,23,14,14,11,4,0,136,1800,902,1088,1462,1133,809,576,292,84,8146
POA2020,0,73,87,21,24,21,6,3,0,235,0,14,83,42,38,41,74,65,37,394,7,16,14,14,4,6,3,8,0,72,717,655,982,736,623,447,359,227,69,4815,0,32,750,892,780,554,407,225,28,3668,0,79,320,189,105,39,15,3,0,750,0,6,47,88,113,75,37,35,10,411,1501,0,0,0,0,0,0,0,0,1501,0,460,0,0,0,0,0,0,0,460,0,297,250,100,56,18,6,0,0,727,0,115,107,41,26,45,52,38,14,438,0,64,56,14,9,11,0,0,3,157,0,154,217,59,49,40,13,11,0,543,0,42,168,109,113,87,117,93,52,781,17,25,33,29,16,12,9,8,0,149,1518,1274,1948,1521,1267,881,656,413,107,9585
POA2021,0,217,484,89,26,20,17,4,0,857,0,55,322,282,169,189,206,98,37,1358,7,31,68,22,13,6,10,6,0,163,765,692,1780,1160,709,634,466,172,59,6437,0,16,661,1012,656,555,424,133,30,3487,0,90,776,440,199,143,58,6,0,1712,0,6,12,81,104,73,30,10,14,330,1461,0,0,0,0,0,0,0,0,1461,0,383,0,0,0,0,0,0,0,383,0,101,108,28,22,8,3,0,0,270,0,64,90,16,16,14,7,9,4,220,0,26,65,10,5,3,5,0,0,114,0,338,912,175,69,63,29,14,4,1604,0,105,530,500,338,347,320,150,51,2341,20,46,125,46,30,15,13,9,3,307,1481,1175,3279,2308,1439,1221,889,331,106,12229
POA2022,0,119,259,67,17,24,16,3,0,505,0,34,120,102,88,120,137,161,102,864,10,13,29,14,8,9,7,0,3,93,749,549,1157,851,588,507,375,303,161,5240,0,19,553,902,592,509,355,237,74,3241,0,71,571,232,140,80,14,10,7,1125,0,6,17,62,120,76,27,24,24,356,1507,0,0,0,0,0,0,0,0,1507,0,385,0,0,0,0,0,0,0,385,0,145,116,54,30,24,6,0,0,375,0,63,84,32,15,15,18,13,15,255,0,31,66,20,4,8,3,0,0,132,0,195,534,121,54,52,36,6,0,998,0,64,236,218,186,244,210,210,127,1495,20,29,48,34,18,18,7,3,3,180,1527,1008,2225,1675,1159,1026,676,503,250,10049
POA2023,0,56,183,38,18,13,5,3,3,319,0,10,87,89,63,102,95,76,70,592,11,10,22,13,9,15,5,3,5,93,783,517,860,714,659,575,330,195,113,4746,0,9,400,776,827,744,411,193,70,3430,0,46,399,201,88,57,21,6,0,818,0,3,13,57,105,56,21,15,11,281,1615,0,0,0,0,0,0,0,0,1615,0,606,0,0,0,0,0,0,0,606,0,179,155,27,19,8,3,0,0,391,0,51,47,11,10,11,11,20,7,168,0,24,35,10,8,12,3,3,0,95,0,99,309,68,34,27,17,8,3,565,0,27,154,142,121,149,132,106,86,917,22,27,46,24,15,22,10,6,5,177,1637,1071,1558,1316,1227,1086,629,357,182,9063
POA2024,0,52,173,40,14,21,12,11,3,326,0,17,96,126,85,112,94,94,83,707,9,14,26,13,9,7,4,5,0,87,877,440,924,928,670,494,291,210,122,4956,0,6,382,965,766,525,308,158,26,3136,0,49,522,326,164,78,19,8,3,1169,0,6,16,70,110,58,27,31,14,332,1758,0,0,0,0,0,0,0,0,1758,0,425,0,0,0,0,0,0,0,425,0,149,135,56,32,19,0,0,0,391,0,25,34,13,5,7,13,13,17,127,0,17,53,10,9,5,3,3,0,100,0,94,352,88,36,37,17,16,3,643,0,34,165,223,179,180,150,134,107,1172,21,21,46,34,16,14,8,5,0,165,1779,826,1705,1785,1317,923,545,368,170,9418
POA2025,0,61,129,23,10,10,9,5,4,251,0,11,96,98,78,115,135,104,110,747,4,7,11,3,9,6,3,6,0,49,497,284,626,538,443,431,351,186,142,3498,0,7,263,519,449,424,344,143,49,2198,0,20,287,167,100,77,43,10,0,704,0,0,6,52,69,60,21,13,11,232,933,0,0,0,0,0,0,0,0,933,0,253,0,0,0,0,0,0,0,253,0,89,86,18,24,7,3,0,0,227,0,28,38,6,8,12,18,5,8,123,0,12,25,13,3,0,0,0,0,53,0,91,249,49,23,18,19,8,4,461,0,29,139,158,129,179,182,150,135,1101,12,11,18,10,13,6,3,6,0,79,945,540,1111,992,818,783,633,335,207,6364
POA2026,0,354,1127,239,60,51,19,13,6,1869,0,67,455,407,212,262,254,229,164,2050,22,52,142,39,7,10,8,0,3,283,1748,1299,3969,2428,1291,1013,686,454,257,13145,0,64,1489,2200,1300,1011,650,382,102,7198,0,239,2057,1038,358,166,57,9,0,3924,0,6,52,192,245,118,45,48,39,745,3649,0,0,0,0,0,0,0,0,3649,0,767,0,0,0,0,0,0,0,767,0,341,241,86,62,39,8,0,0,777,0,107,158,47,20,34,48,24,26,464,0,66,212,31,17,7,9,0,0,342,0,638,2316,520,129,105,61,20,6,3795,0,145,946,891,483,468,391,326,218,3868,53,91,254,101,30,24,14,8,6,581,3702,2464,7725,5106,2644,1972,1283,817,397,26110
POA2027,0,38,151,32,12,5,15,4,5,262,0,24,90,99,95,128,140,160,157,893,8,8,15,3,6,3,3,4,0,50,329,243,652,413,395,455,363,286,208,3344,0,5,285,339,333,442,368,237,88,2097,0,25,335,145,99,90,43,16,9,762,0,3,7,35,72,34,14,5,10,180,633,0,0,0,0,0,0,0,0,633,0,157,0,0,0,0,0,0,0,157,0,61,49,16,15,9,0,0,0,150,0,30,38,14,10,18,9,6,9,134,0,5,22,3,0,3,0,0,0,33,0,66,292,67,21,25,23,9,10,513,0,42,191,193,181,196,197,208,192,1400,12,15,31,15,11,10,6,9,4,113,645,409,1250,827,742,827,660,490,322,6172
POA2028,0,68,132,18,8,10,3,0,0,239,0,20,56,57,46,56,82,89,77,483,6,8,16,6,8,4,3,0,0,51,265,220,468,313,246,269,199,161,107,2248,0,0,178,281,219,247,205,115,45,1290,0,16,223,94,51,46,20,6,4,460,0,0,3,28,53,41,7,12,11,155,485,0,0,0,0,0,0,0,0,485,0,147,0,0,0,0,0,0,0,147,0,43,52,21,6,14,0,0,0,136,0,41,39,6,7,3,5,3,3,107,0,13,12,4,6,3,0,4,0,42,0,87,221,34,16,19,9,0,3,389,0,28,97,93,88,83,97,108,85,679,9,15,30,9,13,7,6,3,0,92,494,390,855,570,459,463,349,251,151,3982
POA2029,0,43,123,35,8,12,7,5,4,237,0,11,77,73,59,107,120,141,82,670,9,16,24,6,5,7,7,6,4,84,771,409,809,711,555,525,358,268,119,4525,0,17,539,828,634,632,407,206,49,3312,0,40,343,187,76,52,32,11,0,741,0,0,18,69,104,57,24,26,12,310,1513,0,0,0,0,0,0,0,0,1513,0,396,0,0,0,0,0,0,0,396,0,145,113,38,29,15,3,0,0,343,0,63,53,8,11,14,10,12,11,182,0,12,28,5,6,3,0,0,0,54,0,75,217,66,21,23,15,11,7,435,0,20,159,165,115,153,167,171,106,1056,13,30,40,19,14,10,11,6,4,147,1526,798,1510,1385,1010,959,669,443,189,8489
POA2030,0,39,51,15,15,7,13,8,3,151,0,12,53,61,51,118,94,123,98,610,6,15,16,5,11,12,5,3,3,76,1316,770,656,1002,1032,760,483,315,180,6514,0,17,459,1294,1522,1111,676,361,111,5551,0,24,209,172,105,69,29,6,3,617,0,7,17,81,130,82,25,24,19,385,2675,0,0,0,0,0,0,0,0,2675,0,1017,0,0,0,0,0,0,0,1017,0,292,258,61,30,17,4,0,0,662,0,74,29,15,16,18,28,17,27,224,0,18,35,14,11,5,0,4,0,87,0,58,100,46,32,18,21,12,6,293,0,27,95,116,114,181,128,152,131,944,23,30,37,13,16,17,11,6,3,156,2698,1564,1239,1812,1976,1518,922,582,300,12611
POA2031,0,556,808,132,75,61,21,14,3,1670,0,72,341,401,300,365,294,283,151,2207,22,60,93,38,16,19,16,6,9,279,2320,1764,3465,2742,1889,1381,843,569,268,15241,0,41,1736,2909,1877,1372,852,443,111,9341,0,241,1640,858,426,197,49,7,3,3421,0,15,53,247,333,183,74,54,39,998,4691,0,0,0,0,0,0,0,0,4691,0,1085,0,0,0,0,0,0,0,1085,0,391,348,125,88,39,4,0,0,995,0,227,180,53,53,65,63,61,41,743,0,115,163,24,23,17,4,3,3,352,0,996,1443,285,153,113,57,28,7,3082,0,131,630,704,573,613,432,381,198,3662,52,103,164,70,34,37,23,6,9,498,4743,3345,6357,5275,3560,2636,1558,983,411,28868
POA2032,0,740,224,27,20,23,13,4,4,1055,0,85,106,50,72,135,128,138,72,786,11,40,22,21,5,0,8,9,3,119,905,1639,1195,883,787,670,497,383,131,7090,0,57,750,1053,864,722,533,344,68,4391,0,177,353,141,112,58,10,0,0,851,0,9,30,107,163,109,52,62,19,551,1805,0,0,0,0,0,0,0,0,1805,0,619,0,0,0,0,0,0,0,619,0,234,289,115,87,28,8,3,0,764,0,254,145,24,26,28,52,47,23,599,0,229,133,21,14,12,3,0,3,415,0,1614,610,85,56,49,24,15,4,2457,0,168,234,133,157,241,199,187,101,1420,24,81,48,36,12,9,11,12,3,236,1829,3442,2592,1715,1491,1256,892,670,221,14108
POA2033,0,382,202,19,23,26,9,4,3,668,0,45,100,88,67,63,62,73,37,535,10,28,30,11,5,6,6,7,0,103,628,892,1047,671,511,366,286,198,66,4665,0,23,684,753,560,414,329,210,33,3006,0,118,373,145,70,37,20,0,3,766,0,4,16,71,98,47,28,23,9,296,1228,0,0,0,0,0,0,0,0,1228,0,364,0,0,0,0,0,0,0,364,0,140,142,51,46,6,0,0,0,385,0,161,108,15,11,20,23,19,13,370,0,88,80,11,6,9,0,3,0,197,0,802,481,66,54,46,26,4,6,1485,0,106,237,178,157,133,102,95,50,1058,19,52,62,22,12,11,11,10,3,202,1247,1858,2183,1312,1014,723,539,364,117,9357
POA2034,0,224,578,117,31,30,25,3,4,1012,0,37,208,276,202,248,207,185,112,1475,19,29,62,32,10,12,7,9,3,183,1281,905,2199,1605,1104,826,574,387,182,9063,0,14,934,1490,1117,755,517,315,75,5217,0,138,1112,532,262,131,37,5,0,2217,0,9,42,134,176,103,45,46,25,580,2556,0,0,0,0,0,0,0,0,2556,0,605,0,0,0,0,0,0,0,605,0,260,204,77,64,28,4,0,0,637,0,106,108,35,22,27,34,45,17,394,0,65,116,21,8,10,6,0,4,230,0,376,1029,238,71,77,39,13,7,1850,0,87,370,473,395,413,339,261,146,2484,35,56,121,51,32,29,13,9,3,349,2591,1716,4036,3051,2147,1573,1034,694,277,17119
POA2035,0,320,305,78,47,49,33,18,0,850,0,92,168,182,213,314,342,375,206,1892,18,43,67,31,24,21,12,8,10,234,2481,2036,2442,2416,2090,1723,1254,940,393,15775,0,67,1536,2781,2373,1941,1419,865,181,11163,0,215,827,492,276,116,38,8,6,1978,0,18,115,282,435,253,114,109,93,1419,5027,0,0,0,0,0,0,0,0,5027,0,1554,0,0,0,0,0,0,0,1554,0,760,717,281,166,90,18,0,0,2032,0,400,223,67,61,109,115,110,61,1146,0,194,142,30,31,23,11,9,0,440,0,735,705,185,108,96,74,37,3,1943,0,177,385,380,449,540,531,489,272,3223,45,82,125,64,57,42,22,8,10,455,5072,4202,4775,4562,3956,3210,2342,1635,626,30380
