UCL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL121035,13,10,44,33,37,30,8,0,0,164,3,7,9,4,13,18,10,0,0,68,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,15,50,41,56,50,13,0,0,246,0,4,5,0,4,5,0,0,0,20,5,0,0,0,0,5,0,0,0,11,9,7,4,4,4,6,0,0,0,26,23,27,59,40,57,56,13,0,0,270,18,0,8,9,6,24,36,19,3,129,0,0,9,5,3,3,0,0,0,27,45,27,73,57,68,79,49,19,3,425,5,7,17,17,19,18,0,0,0,82,21,11,22,29,31,18,4,0,0,126,0,9,5,6,3,5,0,0,0,29,0,0,0,0,0,0,0,0,0,4,29,20,48,49,52,40,3,0,0,246,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,5,0,5,0,5,0,0,0,0,18
UCL121036,9,13,35,66,62,28,11,0,0,215,16,7,5,13,15,10,9,0,0,74,0,0,0,5,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25,22,47,83,82,34,18,0,0,309,0,0,6,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,8,3,6,3,4,0,0,0,0,0,17,27,22,48,84,83,36,18,0,0,328,18,8,0,6,7,26,62,30,3,164,0,0,0,3,8,3,5,6,0,17,40,26,56,93,93,66,84,37,3,512,0,4,15,37,42,11,0,0,0,114,26,15,28,41,41,35,11,0,0,197,0,0,5,4,3,4,0,0,0,21,0,0,3,0,0,0,0,0,0,3,28,19,49,82,84,54,10,0,0,331,0,0,0,0,0,4,0,0,0,4,6,0,0,0,3,0,0,0,0,11,6,0,0,0,3,4,0,0,0,13
UCL121037,5,13,25,30,36,10,3,0,0,118,3,3,5,3,10,10,8,0,0,43,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,14,23,40,42,25,7,0,0,163,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,10,11,14,25,40,42,27,7,0,0,176,9,0,3,0,15,20,70,26,4,152,0,0,0,3,3,4,0,4,0,18,17,16,26,45,62,56,79,28,4,343,0,0,11,9,21,16,0,0,0,66,6,4,9,8,22,21,7,0,0,80,0,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,12,26,21,50,42,11,0,0,162,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,5,4,5,0,0,0,0,0,14
UCL121038,4,5,22,16,16,20,13,0,0,92,3,0,0,0,0,5,6,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,8,24,17,15,32,17,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,24,17,15,32,15,0,0,124,7,3,4,7,0,7,33,25,7,95,0,0,3,3,6,5,12,4,0,40,15,7,29,33,24,43,63,31,11,254,0,6,11,6,7,8,0,0,0,47,3,0,9,12,9,22,7,0,0,53,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,22,18,12,35,7,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
UCL121039,3,0,17,28,26,14,12,0,0,99,6,6,4,6,11,20,3,0,0,65,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,6,26,34,40,34,17,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,16,6,28,34,39,34,16,0,0,175,6,0,5,6,0,10,21,11,3,69,0,0,3,10,6,8,4,4,0,38,21,6,41,50,52,43,43,19,3,286,0,5,18,14,8,13,0,0,0,58,4,3,18,17,26,17,8,0,0,103,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,14,44,34,42,24,10,0,0,173,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,12,0,0,3,0,3,5,0,0,0,17
UCL121040,5,5,11,14,50,22,4,3,0,116,11,0,0,5,0,4,3,0,0,22,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,5,9,27,57,28,7,3,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,9,27,57,28,8,3,0,155,5,0,0,3,3,3,17,10,0,41,0,0,0,0,0,0,4,0,0,7,25,6,10,29,54,36,32,14,0,207,0,3,3,16,25,18,4,0,0,72,9,4,4,17,16,15,0,0,0,59,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,11,5,35,45,29,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121041,5,10,11,11,27,18,3,3,0,80,0,5,3,0,9,8,4,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,19,13,30,28,11,7,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,8,19,13,30,23,11,7,0,119,6,0,6,3,11,17,28,31,8,100,0,0,3,0,0,0,10,3,0,18,19,16,21,13,42,44,46,35,9,247,0,8,10,9,18,13,0,0,0,55,0,8,4,3,5,14,11,0,0,48,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,13,14,19,28,21,6,0,0,110,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,7
UCL121042,0,6,21,16,9,30,3,0,0,82,0,4,5,4,6,6,6,4,0,37,0,4,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,8,30,24,14,41,14,4,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,14,30,24,15,39,14,4,0,139,5,3,3,0,3,12,32,26,5,94,0,0,4,0,0,0,4,0,0,15,13,16,32,24,24,51,50,31,6,249,0,7,11,12,8,8,3,0,0,44,6,3,4,7,7,18,9,0,0,54,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,13,21,20,12,26,8,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UCL121043,4,5,27,31,29,20,6,0,0,121,3,7,4,6,6,11,5,3,0,45,4,4,4,4,0,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,16,17,29,42,35,27,12,3,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,17,32,42,38,27,12,3,0,192,10,5,5,0,5,3,25,13,3,65,0,0,0,0,0,0,0,0,0,5,29,16,38,42,45,35,33,12,3,256,3,4,7,14,19,12,4,0,0,65,7,3,17,16,19,12,4,0,0,75,8,0,3,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,10,12,26,43,40,26,15,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121044,0,7,16,12,19,16,0,0,0,68,0,4,12,5,4,3,5,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,30,20,21,18,6,0,0,98,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,8,26,19,21,23,7,0,0,106,9,0,0,5,3,10,30,9,7,74,0,0,0,4,3,7,5,4,0,31,6,16,31,27,31,32,40,13,6,206,0,0,6,4,11,4,0,0,0,29,0,4,15,9,14,8,0,0,0,50,0,0,0,3,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,7,5,20,17,24,14,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
UCL121045,3,8,17,13,19,20,4,0,0,72,7,4,0,9,8,3,3,3,0,40,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,3,19,15,30,25,8,3,0,117,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,9,13,3,19,19,31,29,8,3,0,130,0,4,3,4,10,13,30,25,10,97,0,0,0,0,4,0,4,0,0,10,14,7,20,24,40,50,43,26,10,233,5,4,8,7,12,10,5,0,0,43,3,0,6,7,8,22,6,0,0,64,4,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,3,12,17,22,35,11,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121046,0,0,21,33,23,13,6,3,0,96,11,9,0,0,3,8,8,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,15,9,26,39,31,24,6,5,0,145,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,10,7,26,39,36,22,13,5,0,150,9,0,0,0,0,5,8,4,3,26,0,0,0,0,0,0,4,0,0,8,18,7,26,39,34,32,23,12,3,186,0,0,9,28,26,17,0,0,0,79,9,0,3,19,19,5,11,0,0,63,0,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,21,44,46,25,7,4,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121047,0,3,27,34,32,14,4,0,0,118,0,0,0,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,29,39,34,20,7,0,0,144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,4,10,29,43,40,22,7,0,0,154,9,0,0,4,6,16,18,18,0,67,0,0,0,0,0,0,6,0,0,9,7,10,32,46,41,37,28,19,0,224,0,0,19,10,16,12,3,0,0,65,4,0,7,14,11,8,7,0,0,53,0,4,3,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,7,36,29,27,21,12,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121048,0,4,12,10,22,19,5,0,0,70,6,5,3,0,9,6,0,0,0,33,0,4,0,5,0,0,4,0,0,8,0,0,0,0,0,5,0,0,0,6,11,6,18,14,33,30,11,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,18,14,33,30,11,0,0,118,5,0,0,6,9,12,35,19,0,84,0,0,0,0,0,0,0,0,0,8,17,12,18,17,46,41,48,19,0,215,0,4,6,4,26,7,0,0,0,41,5,0,0,8,14,4,7,0,0,45,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,9,9,13,11,42,17,5,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
UCL121049,9,17,27,28,31,20,4,0,0,146,8,0,9,3,4,0,3,0,0,23,0,5,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,17,35,37,35,28,7,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,20,35,37,35,28,7,0,0,182,7,4,3,3,0,0,15,13,3,49,3,0,9,9,4,8,0,4,0,37,28,32,47,44,42,33,25,17,0,273,0,8,9,16,20,10,0,0,0,63,6,5,17,16,13,14,6,0,0,78,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,16,28,30,36,24,5,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121050,0,0,8,8,16,9,3,0,0,43,0,0,4,4,0,6,5,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,14,11,19,7,3,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,0,11,17,11,19,9,3,0,74,3,0,0,3,7,15,42,75,19,169,3,0,5,4,0,4,4,8,5,31,11,5,14,18,22,38,60,82,24,274,0,4,7,4,4,8,3,0,0,29,3,0,8,0,14,13,7,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,18,8,20,27,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UCL121051,8,8,16,23,18,34,4,0,0,111,3,0,8,3,9,7,9,0,0,48,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,10,22,28,23,49,19,7,0,173,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,10,13,9,25,34,30,55,20,7,0,187,17,0,11,4,11,25,58,35,14,176,0,0,4,3,4,3,8,12,5,34,31,9,40,40,42,78,85,53,20,396,4,7,4,9,14,15,0,0,0,52,5,0,18,19,17,22,5,0,0,90,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,8,23,28,33,39,10,4,0,154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
UCL121052,0,12,22,23,20,16,0,0,0,109,0,0,6,6,12,15,14,3,0,61,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,3,4,0,0,5,0,20,31,36,34,36,19,3,0,183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,0,0,0,7,0,20,32,35,38,44,19,3,0,191,0,0,0,4,12,19,55,33,11,146,0,8,8,5,4,11,6,3,0,35,8,24,39,43,54,72,83,37,11,364,0,5,7,17,7,15,4,0,0,59,0,3,14,19,12,32,6,0,3,81,0,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,8,24,36,22,47,11,0,3,151,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,3
UCL121053,3,9,26,18,18,22,7,0,0,114,4,0,0,0,7,8,6,0,0,32,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,8,29,25,25,33,18,0,0,145,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,15,8,29,25,27,32,18,0,0,155,6,3,3,3,5,17,42,32,12,121,5,0,10,0,0,7,5,0,6,36,17,15,42,28,31,56,69,38,17,316,0,3,10,8,13,17,0,0,0,49,0,0,9,14,14,21,5,0,0,63,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,28,21,23,39,11,0,0,130,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
UCL121054,11,16,13,20,58,37,13,0,0,157,7,3,9,8,4,9,5,0,0,44,5,3,0,4,8,3,5,0,0,16,0,0,0,0,4,0,0,0,0,0,23,23,20,31,72,47,14,0,0,222,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,25,23,19,31,70,47,14,0,0,231,8,3,0,0,0,15,28,5,4,71,0,0,0,0,0,0,0,0,0,9,32,23,24,35,72,61,44,12,4,307,0,13,6,18,38,7,3,0,0,90,16,17,10,14,21,21,8,0,0,105,6,3,5,6,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,21,29,20,37,66,33,13,0,0,218,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL121055,0,8,18,31,26,21,4,0,0,115,3,0,3,7,5,9,6,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,8,13,43,35,33,14,0,0,151,0,0,0,4,0,7,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,4,7,3,0,0,0,14,6,8,13,46,37,40,14,0,0,164,6,0,0,3,3,18,33,24,3,94,3,0,0,3,6,4,3,5,0,18,18,6,17,47,49,56,47,27,3,267,0,0,8,23,16,10,0,0,0,57,8,4,8,19,16,29,0,0,0,88,0,0,5,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,12,8,19,47,30,39,9,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4
UCL121056,6,11,22,33,28,26,0,0,0,126,10,5,8,5,6,9,7,0,0,44,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,16,19,27,39,36,42,7,0,0,185,0,0,4,0,0,5,0,0,0,8,3,0,0,0,0,0,0,0,0,7,3,0,3,0,0,3,0,0,0,12,20,19,32,43,33,45,7,0,0,202,13,3,0,3,10,25,34,25,3,127,0,0,6,0,0,0,0,5,0,13,31,21,41,45,49,72,44,27,6,341,0,4,5,22,22,9,0,0,0,74,8,10,16,15,28,26,3,4,0,103,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,15,25,46,52,34,7,4,0,192,0,0,0,0,0,5,0,0,0,3,4,0,0,0,5,0,0,0,0,8,4,0,0,0,5,6,0,0,0,11
UCL121057,11,26,29,32,32,34,4,0,0,167,9,3,4,5,5,5,5,0,0,34,3,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,30,32,40,34,39,9,0,0,210,4,0,5,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,13,18,30,36,39,43,43,9,0,0,222,6,0,3,0,0,8,31,5,3,65,0,0,0,0,0,3,0,0,0,4,29,37,40,41,41,57,43,5,3,291,3,8,13,23,22,11,4,0,0,79,7,4,17,21,13,14,4,0,0,77,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,12,17,31,39,38,29,3,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
UCL121058,15,21,34,65,97,51,14,3,0,306,39,8,6,13,15,27,8,3,0,117,0,0,0,3,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,4,52,27,46,87,119,87,26,3,0,449,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11,3,4,0,0,0,3,3,0,0,9,53,29,46,88,118,88,28,3,0,459,29,4,6,9,9,38,93,62,8,257,0,0,0,10,3,6,4,0,0,28,81,37,46,102,137,129,127,65,6,738,3,17,27,40,77,34,6,0,0,198,36,9,23,43,58,38,13,3,0,236,0,0,4,0,6,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,42,27,56,90,141,86,15,3,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UCL121059,5,9,25,21,18,23,3,0,0,101,3,0,3,3,5,4,4,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,10,28,24,27,31,10,0,0,139,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,7,8,27,27,26,31,10,0,0,144,9,0,0,3,8,15,34,13,8,92,0,0,0,0,0,0,0,0,0,9,16,11,32,31,34,56,45,13,8,244,0,4,11,9,27,5,0,0,0,56,14,0,14,17,13,20,4,0,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,6,27,23,36,30,4,0,0,131,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
UCL121060,9,11,23,38,55,49,10,0,0,189,25,4,0,0,6,7,11,0,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,37,16,24,43,61,57,19,0,0,262,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,37,15,24,43,65,57,19,0,0,270,14,7,0,8,0,12,52,29,0,120,3,0,0,0,3,0,0,0,0,15,52,19,30,50,68,72,72,35,0,401,8,7,22,22,40,24,5,0,0,127,13,7,9,26,22,20,11,0,0,110,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,20,17,28,48,63,49,13,0,0,240,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,11
UCL121061,10,3,20,36,22,10,0,0,0,98,9,7,0,0,8,5,0,0,0,23,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,14,16,19,39,28,12,0,0,0,136,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,13,16,18,19,38,33,16,0,0,0,142,11,0,8,3,8,11,22,7,0,70,0,0,4,3,0,0,4,3,0,11,27,21,29,46,38,22,19,8,0,221,5,0,5,9,9,8,0,0,0,35,3,10,10,13,19,0,0,0,0,61,0,0,4,5,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,8,23,26,30,7,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6
