UCL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL115078,0,3,10,159,160,320,0,0,0,19,6,24,0,0,0,134,139,278,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,3,0,6,0,0,8,20,19,35,0,0,0,4,3,6,23,32,54,13,13,21,0,0,0,375,386,762,11,6,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,252,182,435,0,0,3,0,0,0,249,189,435,86,103,190,730,685,1413
UCL115079,0,6,13,221,258,483,0,0,0,12,20,29,0,0,0,271,328,593,0,0,0,4,6,14,0,0,0,0,0,4,4,0,3,0,0,0,0,0,4,10,12,19,50,53,104,0,0,0,0,3,3,27,40,74,4,3,5,0,0,0,600,732,1339,9,11,19,4,4,5,0,0,0,0,0,0,5,5,16,7,0,12,16,12,22,309,235,547,0,0,0,0,0,0,308,236,546,147,113,261,1094,1108,2208
UCL115080,8,10,19,188,229,419,0,0,0,18,13,24,0,0,0,227,266,489,0,0,0,11,6,20,0,0,0,5,0,4,0,0,0,0,0,0,0,9,7,4,9,9,19,18,39,0,3,3,0,0,0,18,16,35,18,25,44,5,3,4,514,593,1107,0,0,0,10,5,12,0,0,0,0,0,0,0,5,5,0,6,8,4,9,16,525,480,1010,6,0,6,0,0,0,530,487,1014,54,35,93,1119,1148,2262
UCL115081,6,0,7,71,94,159,0,0,0,3,9,8,0,0,0,126,153,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,16,9,18,0,3,0,5,0,5,21,31,55,10,8,17,0,0,0,256,304,562,15,16,35,22,11,32,0,0,0,0,0,0,11,13,26,0,0,0,16,13,24,175,159,332,0,0,0,0,0,0,176,158,334,79,73,148,567,584,1149
UCL115082,0,6,9,124,139,266,0,0,0,4,0,3,0,0,0,138,136,269,0,0,0,0,0,0,0,0,4,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0,25,27,52,0,6,6,4,0,4,22,42,63,11,10,11,0,0,0,324,363,685,9,7,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,209,176,387,0,0,0,0,0,5,214,179,391,69,76,142,615,638,1251
UCL115083,3,0,10,200,211,411,0,0,0,10,16,23,0,0,0,249,294,539,0,0,0,0,3,7,0,0,0,0,3,3,18,18,29,0,0,0,6,0,4,4,7,14,34,38,72,0,4,3,0,0,0,57,78,133,17,20,43,4,0,0,600,695,1291,4,3,3,8,0,9,0,6,6,0,0,0,0,0,0,3,0,3,3,0,3,632,512,1147,0,0,0,0,0,0,633,510,1149,113,75,190,1357,1298,2654
UCL115084,3,9,15,199,203,404,0,0,0,16,4,16,0,0,0,168,170,336,0,0,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,5,8,0,5,6,46,46,90,0,0,3,0,4,3,29,33,67,17,17,31,0,0,0,485,491,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,3,8,343,289,636,0,0,0,0,6,3,351,292,639,68,56,124,915,847,1764
UCL115085,0,4,6,119,139,256,0,0,0,0,3,6,0,0,0,120,128,254,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,12,17,22,4,0,0,0,0,0,17,19,28,11,24,36,0,0,0,295,336,629,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,251,253,505,0,0,0,0,4,4,251,254,509,43,32,70,590,633,1229
UCL115086,14,19,32,108,112,219,0,0,0,3,5,8,0,0,0,132,175,308,0,0,0,4,3,8,0,0,4,0,0,0,4,0,4,0,0,0,0,0,3,0,3,6,14,13,29,0,3,3,0,4,3,15,22,40,17,17,32,0,0,0,300,358,660,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,4,5,6,4,742,619,1357,5,7,13,4,4,4,753,626,1377,89,59,150,1163,1073,2233
UCL115087,0,0,0,71,103,177,0,0,0,11,4,10,0,0,0,161,181,347,0,0,0,0,0,0,3,3,8,0,0,0,42,55,97,0,0,0,5,3,3,5,10,22,16,12,28,0,5,3,0,4,5,23,24,43,18,16,35,0,0,0,347,432,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,218,468,4,0,3,0,0,0,247,224,473,64,67,130,664,721,1389
UCL115088,5,4,6,176,206,388,0,0,0,9,7,17,0,0,0,143,154,300,0,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,8,12,17,39,48,90,0,3,10,4,7,9,27,26,55,16,17,34,0,0,0,426,490,915,0,0,6,3,3,11,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,242,249,486,0,0,4,0,0,0,243,248,496,35,39,76,722,792,1515
UCL115089,14,7,23,428,427,851,0,0,0,27,30,55,0,0,0,601,635,1230,0,0,0,4,4,11,0,0,3,8,6,9,6,4,15,4,5,3,23,6,28,8,9,23,62,70,125,3,3,10,0,0,0,55,58,111,19,21,41,0,0,0,1238,1282,2524,10,4,10,15,9,24,0,0,0,0,0,0,0,0,0,5,8,15,5,9,14,625,539,1164,7,6,7,0,0,0,632,545,1172,983,128,1109,2895,1987,4882
UCL115090,4,9,13,151,171,330,0,0,0,0,5,5,0,0,0,121,113,234,0,0,0,0,4,3,0,0,0,0,0,0,4,4,4,0,0,0,0,3,3,0,0,7,6,5,12,0,0,0,0,0,4,19,28,49,15,6,20,0,0,0,325,342,673,0,5,5,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,162,349,0,3,6,0,0,0,196,162,361,82,71,152,610,593,1208
UCL115091,3,8,12,142,151,290,0,0,0,15,10,25,0,0,0,136,128,266,0,0,0,9,5,14,3,4,8,0,0,0,0,0,0,0,0,0,6,7,7,3,0,5,25,17,42,0,0,0,0,0,0,33,40,74,9,7,22,0,0,0,381,372,756,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,6,7,270,246,516,0,0,0,0,0,0,270,246,516,86,70,155,741,702,1451
UCL115092,4,3,11,197,258,460,0,0,0,0,8,4,0,0,0,178,219,395,0,0,0,0,0,0,4,3,8,0,0,0,0,3,3,0,0,0,8,4,11,11,14,23,29,35,71,0,0,4,0,6,6,25,38,59,22,14,40,0,0,0,490,599,1082,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,3,9,12,310,326,639,0,3,3,0,0,0,310,332,641,57,56,113,864,998,1862
UCL115093,0,0,0,131,145,275,0,0,0,25,14,36,0,0,0,123,126,248,0,0,0,0,0,0,0,4,5,0,0,8,0,3,4,0,0,0,0,5,3,5,4,8,10,3,7,0,0,0,0,0,0,15,28,45,11,13,27,0,0,0,322,347,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,211,443,0,0,6,0,0,0,233,214,447,19,19,38,573,586,1159
UCL115094,17,19,33,168,226,395,0,0,0,23,19,43,0,0,0,245,297,541,0,0,0,5,4,7,15,15,28,0,0,0,0,0,3,0,0,0,0,5,5,4,20,26,55,51,105,3,0,4,0,8,6,65,102,167,26,36,62,0,0,0,606,776,1390,12,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,3,11,16,484,487,974,11,11,17,0,6,10,495,508,1004,150,193,341,1285,1520,2804
UCL115095,3,4,8,109,120,226,0,0,0,5,7,13,35,41,77,111,120,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,6,11,22,0,0,0,0,0,0,54,63,115,9,8,23,0,0,0,343,372,717,7,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,119,266,0,0,0,0,0,0,143,124,262,73,92,165,567,594,1169
UCL115096,7,12,14,383,467,854,0,0,0,27,28,54,0,0,0,373,488,857,0,0,5,7,6,15,3,5,4,0,0,4,6,10,21,0,0,0,18,18,40,24,18,44,50,48,102,4,6,7,5,3,16,68,78,141,42,46,79,0,0,0,1013,1232,2246,6,0,5,5,0,3,6,6,10,0,0,4,0,0,0,0,7,6,0,4,5,810,722,1525,3,13,16,3,5,9,813,734,1549,109,92,205,1962,2085,4049
UCL115097,5,7,15,276,257,532,0,0,0,28,24,54,0,0,0,220,257,479,5,0,10,0,0,4,4,7,10,6,4,7,6,8,4,0,0,0,4,4,13,7,9,20,28,30,57,0,0,5,0,0,6,39,53,90,32,27,61,0,0,0,651,691,1341,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,10,6,5,7,601,507,1106,6,10,17,0,3,3,609,519,1125,98,88,181,1368,1312,2680
UCL115098,0,3,8,83,103,185,0,0,0,3,7,6,0,0,0,97,105,205,0,0,0,21,17,36,4,7,16,0,3,4,3,0,8,0,0,0,5,0,3,0,0,0,7,8,21,0,0,7,0,6,7,5,9,9,14,10,19,4,0,5,247,278,525,0,6,6,6,4,13,0,0,0,0,0,6,0,0,0,0,4,8,3,3,10,257,247,502,0,0,5,0,0,5,261,248,511,146,175,320,669,722,1396
UCL115099,5,8,13,209,290,506,0,0,0,6,4,6,0,0,0,327,332,660,0,0,0,8,7,9,18,30,49,0,0,0,0,3,3,0,0,0,5,9,8,6,11,21,53,83,138,19,18,38,6,20,21,45,79,127,25,30,56,0,0,3,731,915,1649,10,5,16,5,3,5,0,0,0,0,0,0,25,14,39,9,4,10,27,23,47,540,504,1043,0,0,3,3,7,7,543,515,1055,113,121,235,1430,1596,3023
UCL115100,14,15,27,218,286,504,0,0,0,20,25,42,0,0,0,224,274,495,0,0,0,0,4,5,9,12,20,0,7,7,4,0,10,4,3,7,8,3,8,14,12,27,66,73,136,0,7,6,11,6,19,38,76,109,25,23,45,0,0,0,632,813,1442,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,9,16,10,9,16,493,484,974,6,6,11,0,3,3,492,493,989,126,105,227,1277,1438,2711
UCL115101,9,17,23,165,213,379,0,0,0,10,9,18,0,0,0,250,255,506,0,0,0,6,10,16,16,22,39,0,0,0,6,5,3,0,0,0,5,0,4,6,4,9,28,30,63,0,5,0,3,0,3,20,26,49,22,20,43,0,0,0,532,601,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,5,9,15,512,480,993,7,3,4,0,0,0,518,486,1003,108,92,205,1167,1203,2372
UCL115102,0,3,3,268,299,565,0,0,0,5,0,7,0,0,0,171,211,385,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,9,0,3,0,38,53,93,0,8,8,4,0,0,30,31,65,17,12,28,0,0,0,527,632,1163,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,13,17,8,13,17,342,297,638,4,4,6,0,0,0,348,296,644,99,82,181,980,1035,2014
UCL115103,0,0,0,138,175,306,0,0,0,3,6,11,0,0,0,154,158,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,18,27,0,0,0,5,0,8,11,27,36,10,9,16,0,0,0,326,389,723,7,11,15,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,108,96,210,0,0,0,0,0,0,109,97,211,45,46,91,497,546,1042
UCL115104,4,9,15,100,169,268,0,0,0,18,25,39,0,0,0,122,148,273,0,0,0,3,5,7,0,0,4,0,0,0,0,0,3,0,0,0,0,3,3,3,5,13,13,16,25,0,0,3,4,4,5,26,39,58,13,14,32,0,4,7,302,425,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,351,684,6,0,3,3,7,10,339,357,693,43,56,97,692,848,1538
UCL115105,4,0,4,148,200,351,0,0,0,30,26,50,25,24,51,138,177,317,0,0,6,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,13,10,24,14,15,28,0,3,5,0,3,5,30,46,74,29,19,45,0,0,0,424,533,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,5,9,262,223,485,7,0,4,0,0,0,268,223,490,83,71,158,784,839,1621
UCL115106,11,6,21,166,244,414,0,0,0,14,3,16,0,0,0,285,311,596,0,0,0,7,3,7,0,6,8,3,0,5,0,0,0,0,0,0,4,0,3,4,9,17,48,65,106,3,0,3,0,0,0,13,26,39,22,24,42,0,0,0,564,703,1262,8,6,18,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,3,9,11,615,489,1109,0,7,7,0,0,5,625,498,1117,183,153,333,1393,1374,2762
UCL115107,43,57,103,92,120,212,0,0,0,0,3,4,0,0,0,132,146,276,0,0,0,10,5,16,3,10,12,0,0,0,0,5,5,0,0,0,0,5,6,3,19,28,25,19,43,0,0,0,0,0,7,37,53,94,14,30,41,0,0,3,330,415,745,3,15,17,0,6,7,35,38,72,0,4,4,3,0,0,11,24,40,12,26,41,991,1133,2126,8,3,15,11,31,43,1018,1166,2179,214,206,417,1667,1925,3589
UCL115108,4,7,10,115,179,295,0,0,0,10,11,18,0,0,0,236,259,493,0,0,0,5,6,12,3,4,9,0,0,0,9,16,25,0,3,0,4,4,7,12,9,12,16,13,25,7,0,10,5,3,9,30,25,49,24,31,53,0,3,4,469,551,1024,7,0,6,0,4,7,0,0,0,0,0,0,0,0,4,11,10,22,15,10,26,477,460,940,10,5,8,0,7,4,483,463,953,51,40,91,1026,1080,2111
UCL115109,16,26,38,309,345,652,0,0,0,8,6,11,0,0,0,256,287,546,0,0,0,3,4,8,14,15,34,5,0,5,3,9,13,0,0,0,4,4,12,0,4,9,29,40,69,0,3,3,3,0,5,40,70,107,14,24,47,0,0,0,700,827,1522,6,12,23,6,5,15,0,0,0,6,0,7,0,0,0,0,9,9,7,11,16,787,709,1494,10,4,16,0,3,9,796,715,1515,128,137,272,1664,1727,3395
UCL115110,11,13,21,364,393,753,0,0,0,5,15,15,0,0,0,408,473,882,0,0,0,0,0,0,5,11,13,3,5,0,6,9,18,5,0,4,6,9,8,27,38,66,42,55,100,0,4,4,0,4,11,87,101,185,25,38,58,0,0,0,987,1130,2125,4,7,17,10,0,18,0,0,0,4,0,0,0,0,0,6,6,15,8,14,23,585,595,1179,8,7,13,0,4,6,592,605,1195,202,192,388,1821,1962,3783
UCL115111,0,0,0,319,388,704,0,0,0,14,21,36,0,0,0,423,451,874,0,0,0,0,0,5,5,6,7,0,0,0,6,0,3,0,0,0,3,4,11,9,12,28,43,36,75,0,0,3,27,32,62,104,129,229,34,38,68,0,0,0,986,1117,2103,9,3,15,0,0,0,0,0,0,5,7,16,4,0,3,0,0,0,11,8,18,427,385,809,9,3,8,5,0,0,434,385,821,278,277,554,1714,1793,3507
UCL115112,4,14,20,177,210,391,0,0,0,7,5,18,0,0,0,252,261,510,0,0,0,3,5,8,0,6,9,0,0,0,0,0,8,0,0,0,0,3,7,14,15,26,14,17,24,0,0,0,0,5,6,21,31,56,22,27,48,0,0,0,525,587,1110,7,3,6,3,0,3,0,4,4,0,0,0,4,0,3,3,8,6,8,5,16,506,495,1005,9,8,13,0,0,4,518,500,1019,51,55,106,1116,1166,2283
UCL115113,5,10,14,182,206,391,0,0,0,4,4,10,0,0,0,280,296,577,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,17,17,30,0,0,0,3,0,5,50,71,123,8,12,12,0,0,0,548,612,1163,12,9,26,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,224,461,0,0,0,0,0,0,241,224,461,53,35,89,860,902,1761
UCL115114,6,15,17,188,223,414,0,0,0,9,9,17,0,0,0,350,376,717,0,0,0,7,13,20,5,3,10,4,0,4,0,0,5,0,0,5,0,0,4,7,10,22,22,32,51,0,0,0,17,13,26,50,70,116,21,16,32,6,0,6,694,756,1452,20,14,37,19,12,28,0,0,0,0,0,0,4,3,10,0,0,5,9,5,11,380,290,671,4,5,3,0,0,0,386,291,672,169,144,314,1294,1245,2540
UCL115115,29,74,107,152,186,346,0,0,0,7,11,18,0,0,0,236,284,523,0,0,0,4,7,13,10,7,14,0,0,3,0,0,4,0,0,0,10,7,20,14,13,28,13,19,34,0,0,0,6,16,27,29,41,70,22,50,75,0,0,3,510,653,1168,5,8,9,5,10,14,31,33,65,0,0,0,4,4,9,7,15,26,15,23,33,1320,1492,2814,7,9,15,12,42,52,1336,1537,2875,240,303,545,2176,2638,4818
UCL115116,23,22,41,419,521,943,0,0,0,26,36,56,0,0,0,384,414,797,0,3,6,3,9,10,34,48,78,5,5,8,0,0,0,0,0,0,6,4,11,11,6,13,51,68,123,6,5,15,11,10,14,60,97,151,33,49,76,0,0,6,1053,1263,2310,5,3,13,5,6,7,0,0,0,4,0,5,0,0,0,0,0,4,6,3,10,881,878,1763,3,0,6,3,3,9,890,885,1770,170,164,336,2140,2345,4485
UCL115117,3,3,13,141,214,353,0,0,0,13,20,35,0,0,0,138,157,296,0,0,0,7,0,9,6,5,7,0,0,0,3,0,3,0,0,0,4,4,6,6,9,15,21,32,50,3,3,8,0,0,0,15,38,57,16,20,40,0,0,0,377,500,872,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,314,328,641,0,0,0,0,0,5,319,336,649,79,91,175,785,939,1719
UCL115118,0,14,19,127,160,283,0,0,0,7,6,14,0,0,0,114,108,224,0,0,0,6,0,4,6,3,13,0,0,0,4,0,4,0,0,0,0,0,4,4,11,12,25,21,42,0,0,0,0,0,0,12,39,50,19,18,35,0,0,0,308,370,684,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,6,5,0,6,415,383,793,4,3,7,3,0,3,420,391,805,67,56,122,799,830,1627
UCL115119,9,16,25,381,449,827,0,0,0,18,22,46,38,31,69,430,483,918,4,0,6,4,21,24,3,11,9,0,0,0,5,7,9,0,0,0,5,5,9,6,8,22,20,18,43,0,0,0,4,0,3,36,58,93,26,37,64,0,0,4,990,1150,2136,0,0,0,11,10,16,0,0,0,0,0,0,0,0,0,4,5,3,4,5,3,786,677,1469,3,4,12,0,9,7,796,687,1481,98,83,182,1902,1947,3847
UCL115120,5,5,5,431,486,918,0,0,0,13,20,32,18,22,39,542,552,1094,0,0,0,11,15,22,0,9,7,0,0,0,4,0,4,0,0,0,5,3,4,17,16,35,28,17,46,0,0,0,4,3,10,48,59,106,13,16,30,0,4,3,1136,1218,2359,3,0,8,0,5,9,0,0,0,0,0,0,5,9,6,0,0,0,5,9,6,468,389,855,0,0,3,0,0,0,467,391,852,41,43,86,1660,1670,3325
UCL115121,3,15,18,191,172,362,0,0,0,5,12,15,0,0,0,227,220,449,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,5,10,19,28,45,5,0,6,3,6,6,43,47,93,10,7,15,0,0,0,515,510,1024,0,3,3,0,4,5,0,0,0,0,0,0,0,0,0,8,3,9,7,3,9,324,280,599,0,0,0,0,4,4,320,284,608,83,88,173,940,904,1841
UCL115122,5,10,8,317,371,690,0,0,0,4,3,7,0,0,0,239,298,539,0,0,0,0,5,3,13,16,28,0,6,6,0,0,0,0,0,0,0,3,4,4,8,16,26,43,67,0,0,0,3,5,10,44,54,98,8,16,22,0,0,0,662,823,1479,15,6,22,0,0,4,0,0,0,0,0,0,0,0,0,6,6,14,10,6,15,356,340,700,6,4,5,0,0,0,361,343,707,197,171,368,1244,1364,2602
UCL115123,4,6,9,183,175,354,0,0,0,11,9,18,0,0,0,140,147,288,0,0,0,3,3,3,0,0,3,0,5,4,3,0,6,0,0,0,0,5,6,4,0,6,6,13,14,0,0,6,0,0,4,12,16,33,25,34,63,0,0,0,401,405,802,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,276,566,6,7,7,3,5,3,294,277,574,45,37,82,748,726,1476
UCL115124,14,19,34,238,270,509,0,0,0,21,26,49,0,4,4,290,324,621,0,0,0,3,0,3,11,19,31,0,0,5,3,11,14,0,0,0,4,5,15,31,21,49,31,34,67,3,3,5,4,0,4,24,42,67,44,60,106,3,0,4,721,824,1545,14,9,22,21,11,26,5,3,7,0,0,0,71,90,155,4,13,18,74,101,173,1161,1139,2297,6,8,13,0,15,13,1165,1162,2330,162,163,326,2168,2289,4459
UCL115125,7,7,14,358,391,752,0,0,0,9,10,23,0,0,0,261,327,587,0,0,0,7,6,13,0,0,0,0,0,0,0,6,9,0,0,0,7,8,15,7,5,11,38,45,80,0,3,4,0,0,0,41,38,81,25,18,47,0,0,0,767,867,1633,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,5,3,9,4,7,11,707,641,1345,0,3,7,3,4,4,709,648,1356,126,118,246,1614,1652,3264
UCL115126,4,3,4,64,78,142,0,0,0,3,0,5,0,0,0,152,146,297,0,0,0,7,0,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,19,29,45,0,0,0,0,4,4,16,17,34,11,3,14,0,0,0,280,289,572,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,225,195,423,0,0,3,5,5,3,226,197,425,23,23,45,541,512,1053
UCL115127,6,0,9,99,103,203,0,0,0,4,10,8,0,0,0,93,111,206,0,0,0,5,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,10,9,19,0,0,0,0,4,5,11,8,15,15,15,24,0,0,0,234,268,504,4,6,11,0,0,0,4,0,3,0,0,0,0,0,0,6,4,8,6,4,8,352,318,670,5,0,5,3,0,3,357,318,676,65,69,128,669,661,1332
UCL115128,15,28,49,54,71,122,0,0,0,0,0,5,0,0,0,81,118,201,0,0,0,0,9,8,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,6,11,25,12,9,17,0,0,0,0,0,5,14,17,33,7,11,15,0,0,0,190,255,443,9,6,16,0,3,3,20,17,36,0,0,0,0,0,0,0,8,11,0,8,11,675,755,1428,0,6,3,5,12,20,685,768,1455,96,116,204,1018,1203,2219
UCL115129,12,12,23,105,98,205,0,0,0,12,10,24,0,0,0,155,185,340,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,33,8,19,22,0,0,0,0,0,0,12,26,31,24,14,42,0,0,0,330,368,701,3,0,7,4,0,4,6,4,11,0,0,0,0,0,0,3,0,3,3,0,3,469,399,860,5,3,10,3,0,7,477,408,875,53,36,93,884,829,1713
UCL115130,6,12,16,460,483,942,0,0,0,12,24,36,0,0,0,329,371,700,0,0,0,9,10,25,0,4,4,0,0,4,3,4,8,0,0,0,7,9,16,13,13,24,54,43,99,4,0,4,3,0,4,65,61,131,26,21,51,0,0,0,987,1062,2048,5,10,14,3,5,10,0,0,0,0,0,5,0,0,4,3,3,4,4,8,10,664,570,1228,5,5,10,3,5,7,668,576,1247,143,169,311,1816,1840,3659
UCL115131,4,20,21,400,478,881,0,0,0,29,41,75,0,0,0,342,374,714,4,9,11,3,7,13,10,12,17,0,3,7,4,3,9,0,0,0,10,7,16,16,11,28,54,52,105,4,6,16,9,4,10,67,82,149,38,44,82,0,0,0,988,1138,2126,3,0,6,0,3,11,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,946,816,1756,5,4,9,0,5,3,950,823,1775,122,114,237,2077,2105,4182
UCL115132,3,21,22,123,146,271,0,0,0,4,0,4,0,0,0,111,124,240,0,0,0,0,4,3,0,0,0,0,0,0,0,5,3,0,0,0,3,7,10,0,0,0,12,13,29,0,0,0,0,5,4,18,27,50,17,15,24,0,0,0,297,348,643,3,3,9,6,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,389,348,734,5,3,7,3,3,3,392,351,749,60,35,97,763,761,1523
UCL115133,9,10,15,429,537,965,0,0,0,34,24,55,0,0,0,274,325,600,0,0,0,4,0,6,0,0,0,0,0,0,6,4,4,0,0,0,4,6,11,9,6,9,55,42,96,0,0,0,4,3,7,66,90,156,19,25,43,0,0,0,891,1067,1963,9,5,7,7,0,13,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,370,309,680,4,4,5,0,3,4,368,316,685,71,73,143,1359,1477,2837
UCL115134,12,10,20,426,495,918,0,0,0,21,27,46,0,0,0,468,585,1058,0,0,0,12,4,14,12,5,12,0,0,0,68,84,151,3,4,5,3,0,3,8,11,20,81,102,184,6,17,22,5,10,14,88,106,197,14,16,29,0,0,0,1210,1459,2669,10,8,16,0,0,0,0,0,0,0,0,0,3,4,9,9,3,10,8,9,13,565,474,1038,3,0,8,0,0,0,569,477,1049,113,132,243,1921,2095,4016
UCL115135,13,13,27,252,302,555,0,0,0,4,8,9,0,0,0,247,350,606,0,0,0,8,3,12,7,22,29,3,0,7,5,4,5,0,0,0,4,3,8,9,7,13,57,80,134,6,10,16,3,8,10,34,62,100,26,43,68,0,0,0,668,902,1572,9,5,11,4,0,6,0,0,0,3,0,3,6,7,8,3,7,10,4,8,17,466,477,940,4,3,6,0,3,3,469,482,948,116,129,238,1291,1532,2826
